SPK_SPKC03a (excited),SPK_SPKC09a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10c (no effect)
,,487.717125,
,,487.731275,
,,487.813875,
,,487.833775,
,,487.86285,
,,487.8946,
,,487.901725,
,,487.931025,
,,487.9622,
,,487.98455,
,,488.00315,
,,488.039525,
,,488.049375,
,,488.071225,
,,488.106925,
,,488.119725,
,,488.1401,
,,488.1645,
,,488.183425,
,,488.201625,
,,488.22945,
,,488.2407,
,,488.25875,
,,488.276,
,,488.300825,
,,488.336325,
,,488.35595,
,,488.38455,
,,488.4101,
,,488.427925,
,,488.45845,
,,488.4947,
,,488.51045,
,,488.5211,
,,488.5394,
,,488.566825,
,,488.59835,
,,488.62735,
,,488.69395,
,,488.7153,
,,488.7407,
,,488.760375,
,,488.795775,
,,488.82905,
,,488.844275,
,,488.87235,
,,488.90315,
,,488.96535,
,,488.9808,
,,488.9992,
,,489.01615,
,,489.033075,
,,489.05485,
,,489.154625,
,,489.179925,
,,489.199925,
,,489.217525,
,,489.23425,
,,489.265325,
,,489.280375,
,,489.30985,
,,489.329125,
,,489.343975,
,,489.356425,
,,489.386425,
,,489.403375,
,,489.412025,
,,489.42385,
,,489.437325,
,,489.46145,
,,489.482675,
,,489.5049,
,,489.51935,
,,489.53135,
,,489.544725,
,,489.55445,
,,489.580925,
,,489.606925,
,,489.613725,
,,489.636,
,,489.649725,
,,489.66325,
,,489.728625,
,,489.741025,
,,489.7721,
,,489.803625,
,,489.853,
,,489.8746,
,,489.894925,
,,489.9076,
,,489.923675,
,,489.942725,
,,489.971175,
,,490.014175,
,,490.0345,
,,490.0677,
,,490.099525,
,,490.1101,
,,490.128925,
,,490.1624,
,,490.177275,
,,490.192975,
,,490.21605,
,,490.240475,
,,490.255875,
,,490.275875,
,,490.299125,
,,490.342275,
,,490.3535,
,,490.366925,
,,490.378275,
,,490.4031,
,,490.416425,
,,490.433325,
,,490.452,
,,490.476375,
,,490.503875,
,,490.531025,
,,490.57925,
,,490.593225,
,,490.608725,
,,490.633325,
,,490.6441,
,,490.672525,
,,490.7016,
,,490.728475,
,,490.742475,
,,490.751925,
,,490.75715,
,,490.77895,
,,490.8081,
,,490.827325,
,,490.85975,
,,490.87615,
,,490.959075,
,,490.968975,
,,491.0043,
,,491.02695,
,,491.05455,
,,491.05865,
,,491.075875,
,,491.091875,
,,491.126825,
,,491.151,
,,491.1908,
,,491.2208,
,,491.263275,
,,491.292575,
,,491.309525,
,,491.346675,
,,491.3645,
,,491.384925,
,,491.4538,
,,491.484125,
,,491.50975,
,,491.523375,
,,491.557975,
,,491.594825,
,,491.6143,
,,491.656375,
,,491.684275,
,,491.718375,
,,491.7429,
,,491.78525,
,,491.811675,
,,491.831925,
,,491.850625,
,,491.91025,
,,491.9625,
,,492.032625,
,,492.059775,
,,492.0739,
,,492.10325,
,,492.124075,
,,492.138675,
,,492.1564,
,,492.170275,
,,492.18925,
,,492.200875,
,,492.2356,
,,492.248725,
,,492.26405,
,,492.2728,
,,492.280225,
,,492.303525,
,,492.35055,
,,492.36505,
,,492.381625,
,,492.39795,
,,492.4167,
,,492.4696,
,,492.487625,
,,492.5024,
,,492.5538,
,,492.583075,
,,492.652025,
,,492.662625,
,,492.68845,
,,492.7243,
,,492.772325,
,,492.806625,
,,492.839375,
,,492.8552,
,,492.8976,
,,492.96235,
,,493.015525,
,,493.070075,
,,493.10345,
,,493.138525,
,,493.16375,
,,493.18925,
,,493.2283,
,,493.276375,
,,493.287225,
,,493.3098,
,,493.336,
,,493.358475,
,,493.38135,
,,493.396225,
,,493.42205,
,,493.448675,
,,493.5115,
,,493.525525,
,,493.568775,
,,493.59845,
,,493.6239,
,,493.6391,
,,493.684825,
,,493.712125,
,,493.728125,
,,493.754,
,,493.765225,
,,493.78845,
,,493.8329,
,,493.8581,
,,493.88145,
,,493.899375,
,,493.9248,
,,493.9357,
,,493.9568,
,,493.97575,
,,493.9941,
,,494.02075,
,,494.058625,
,,494.093925,
,,494.114625,
,,494.159425,
,,494.190975,
,,494.2693,
,,494.3076,
,,494.342975,
,,494.353775,
,,494.363025,
,,494.4187,
,,494.45045,
,,494.485575,
,,494.518175,
,,494.556625,
,,494.590325,
,,494.607775,
,,494.627475,
,,494.66985,
,,494.72415,
,,494.752425,
,,494.79575,
,,494.821025,
,,494.8436,
,,494.881375,
,,494.9171,
,,494.938725,
,,494.96075,
,,494.9794,
,,495.00645,
,,495.03715,
,,495.0585,
,,495.070475,
,,495.087425,
,,495.10325,
,,495.131525,
,,495.148375,
,,495.176825,
,,495.207975,
,,495.2193,
,,495.2367,
,,495.246875,
,,495.27345,
,,495.297675,
,,495.334275,
,,495.35805,
,,495.37175,
,,495.407375,
,,495.433975,
,,495.45695,
,,495.47215,
,,495.486175,
,,495.500325,
,,495.512925,
,,495.5318,
,,495.55225,
,,495.57115,
,,495.590875,
,,495.616,
,,495.63865,
,,495.653375,
,,495.673025,
,,495.68065,
,,495.705,
,,495.730175,
,,495.753325,
,,495.773075,
,,495.790925,
,,495.8113,
,,495.84185,
,,495.86055,
,,495.889425,
,,495.93045,
,,495.9523,
,,495.971325,
,,496.00185,
,,496.026575,
,,496.04805,
,,496.0716,
,,496.092375,
,,496.1137,
,,496.13065,
,,496.1459,
,,496.1539,
,,496.175925,
,,496.201075,
,,496.219075,
,,496.23115,
,,496.25605,
,,496.265125,
,,496.31495,
,,496.3432,
,,496.3622,
,,496.37845,
,,496.391575,
,,496.412025,
,,496.429425,
,,496.44075,
,,496.4579,
,,496.472075,
,,496.47605,
,,496.503775,
,,496.516175,
,,496.53415,
,,496.55515,
,,496.57445,
,,496.5872,
,,496.610725,
,,496.6263,
,,496.649725,
,,496.658625,
,,496.732525,
,,496.75215,
,,496.769325,
,,496.7832,
,,496.803075,
,,496.81605,
,,496.829875,
,,496.84905,
,,496.87635,
,,496.894325,
,,496.9214,
,,496.93955,
,,496.97535,
,,497.0059,
,,497.0925,
,,497.132,
,,497.1697,
,,497.209925,
,,497.31015,
,,497.3434,
,,497.3749,
,,497.436325,
,,497.4591,
,,497.4892,
,,497.505075,
,,497.5685,
,,497.5854,
,,497.6017,
,,497.62505,
,,497.643425,
,,497.655475,
,,497.6844,
,,497.7333,
,,497.754125,
,,497.772575,
,,497.8047,
,,497.854125,
,,497.891475,
,,497.922325,
,,497.9432,
,,497.960075,
,,497.973825,
,,498.0003,
,,498.03905,
,,498.0561,
,,498.095075,
,,498.1222,
,,498.146325,
,,498.19545,
,,498.2184,
,,498.247125,
,,498.2811,
,,498.31165,
,,498.33015,
,,498.3791,
,,498.411325,
,,498.466075,
,,498.48895,
,,498.5245,
,,498.54875,
,,498.571475,
,,498.6125,
,,498.62935,
,,498.707225,
,,498.73885,
,,498.769725,
,,498.819125,
,,498.8729,
,,498.886825,
,,498.921075,
,,498.9449,
,,498.967475,
,,498.995325,
,,499.0116,
,,499.04315,
,,499.060475,
,,499.07935,
,,499.10535,
,,499.120325,
,,499.134025,
,,499.15145,
,,499.190275,
,,499.21775,
,,499.233525,
,,499.275125,
,,499.307275,
,,499.340925,
,,499.351625,
,,499.372275,
,,499.397925,
,,499.42765,
,,499.4516,
,,499.467075,
,,499.490975,
,,499.556075,
,,499.581225,
,,499.596725,
,,499.608275,
,,499.622625,
,,499.631925,
,,499.64765,
,,499.6612,
,,499.670525,
,,499.6828,
,,499.690225,
,,499.711425,
,,499.73,
,,499.75435,
,,499.785425,
,,499.820375,
,,499.837925,
,,499.855575,
,,499.866825,
,,499.889975,
,,499.91785,
,,499.9428,
,,499.965225,
,,499.9873,
,,500.014625,
,,500.028775,
,,500.05735,
,,500.0846,
,,500.099175,
,,500.116575,
,,500.140525,
,,500.191175,
,,500.207725,
,,500.2193,
,,500.250325,
,,500.272025,
,,500.3064,
,,500.31955,
,,500.333425,
,,500.363825,
,,500.384925,
,,500.418475,
,,500.436375,
,,500.45695,
,,500.467375,
,,500.533825,
,,500.5891,
,,500.60585,
,,500.65355,
,,500.673125,
,,500.733225,
,,500.78795,
,,500.81035,
,,500.8712,
,,500.8938,
,,500.91155,
,,500.915625,
,,500.933725,
,,500.950625,
,,500.96065,
,,500.9767,
,,501.00385,
,,501.040325,
,,501.086275,
,,501.10385,
,,501.12595,
,,501.1499,
,,501.185025,
,,501.261575,
,,501.288675,
,,501.304675,
,,501.340375,
,,501.39005,
,,501.4047,
,,501.4232,
,,501.451825,
,,501.48275,
,,501.520025,
,,501.54745,
,,501.570675,
,,501.6129,
,,501.66875,
,,501.721225,
,,501.796825,
,,501.822075,
,,501.864375,
,,501.91095,
,,501.9364,
,,502.102625,
,,502.165975,
,,502.20905,
,,502.276225,
,,502.30015,
,,502.346075,
,,502.394675,
,,502.401125,
,,502.421775,
,,502.453775,
,,502.474475,
,,502.51025,
,,502.5489,
,,502.583875,
,,502.619875,
,,502.6442,
,,502.69135,
,,502.7224,
,,502.73725,
,,502.7544,
,,502.778475,
,,502.80205,
,,502.838925,
,,502.8719,
,,502.9019,
,,502.921675,
,,502.937425,
,,502.97455,
,,502.99075,
,,503.00195,
,,503.0522,
,,503.076475,
,,503.094175,
,,503.106775,
,,503.12015,
,,503.131375,
,,503.1331,
,,503.1563,
,,503.189325,
,,503.203925,
,,503.234325,
,,503.248325,
,,503.268525,
,,503.2863,
,,503.298425,
,,503.314275,
,,503.351525,
,,503.380125,
,,503.41355,
,,503.429025,
,,503.44755,
,,503.468525,
,,503.49435,
,,503.519375,
,,503.53325,
,,503.5564,
,,503.603125,
,,503.632325,
,,503.64675,
,,503.695925,
,,503.71605,
,,503.77175,
,,503.80225,
,,503.8403,
,,503.877575,
,,503.8961,
,,503.921875,
,,503.952075,
,,503.97795,
,,504.05515,
,,504.082325,
,,504.098225,
,,504.1094,
,,504.13665,
,,504.18825,
,,504.2074,
,,504.22215,
,,504.247725,
,,504.270275,
,,504.297525,
,,504.32015,
,,504.334275,
,,504.350175,
,,504.3657,
,,504.38325,
,,504.390625,
,,504.421625,
,,504.441475,
,,504.4567,
,,504.4679,
,,504.5037,
,,504.525675,
,,504.568025,
,,504.586425,
,,504.603075,
,,504.6408,
,,504.667725,
,,504.6892,
,,504.708975,
,,504.735025,
,,504.75315,
,,504.78525,
,,504.809025,
,,504.832925,
,,504.8559,
,,504.874275,
,,504.88875,
,,504.89475,
,,504.911225,
,,504.925325,
,,504.947875,
,,504.9576,
,,504.981675,
,,505.0076,
,,505.05005,
,,505.07995,
,,505.12845,
,,505.18145,
,,505.200375,
,,505.216075,
,,505.2265,
,,505.24255,
,,505.2743,
,,505.29405,
,,505.32875,
,,505.35625,
,,505.36895,
,,505.406875,
,,505.4197,
,,505.46,
,,505.4844,
,,505.512175,
,,505.5367,
,,505.555925,
,,505.6135,
,,505.6196,
,,505.6478,
,,505.66935,
,,505.69285,
,,505.7088,
,,505.777025,
,,505.8054,
,,505.829925,
,,505.839075,
,,505.850875,
,,505.858675,
,,505.869875,
,,505.88185,
,,505.900975,
,,505.90815,
,,505.9186,
,,505.933975,
,,505.9483,
,,505.97945,
,,506.005975,
,,506.050525,
,,506.070975,
,,506.109675,
,,506.148575,
,,506.165925,
,,506.20615,
,,506.275675,
,,506.3355,
,,506.37845,
,,506.45425,
,,506.493225,
,,506.542575,
,,506.58685,
,,506.6208,
,,506.656875,
,,506.6901,
,,506.730175,
,,506.767975,
,,506.88315,
,,506.924475,
,,506.938425,
,,506.9492,
,,506.967575,
,,507.01315,
,,507.071325,
,,507.137175,
,,507.15855,
,,507.193775,
,,507.2038,
,,507.223525,
,,507.241975,
,,507.2679,
,,507.294425,
,,507.307875,
,,507.335325,
,,507.3605,
,,507.390775,
,,507.44085,
,,507.45645,
,,507.476275,
,,507.488675,
,,507.504175,
,,507.519225,
,,507.539375,
,,507.555075,
,,507.567925,
,,507.58015,
,,507.61415,
,,507.62795,
,,507.64415,
,,507.65335,
,,507.66985,
,,507.691075,
,,507.7023,
,,507.718825,
,,507.7277,
,,507.736525,
,,507.764825,
,,507.773925,
,,507.785725,
,,507.80295,
,,507.8126,
,,507.8348,
,,507.861775,
,,507.875425,
,,507.887025,
,,507.896725,
,,507.90605,
,,507.9154,
,,507.924,
,,507.934225,
,,507.94765,
,,507.9679,
,,507.9772,
,,507.99005,
,,507.999875,
,,508.0126,
,,508.026775,
,,508.043875,
,,508.068075,
,,508.0805,
,,508.109475,
,,508.139925,
,,508.1484,
,,508.176725,
,,508.1893,
,,508.207525,
,,508.2186,
,,508.230475,
,,508.244825,
,,508.260725,
,,508.27175,
,,508.284775,
,,508.297975,
,,508.327275,
,,508.338525,
,,508.36425,
,,508.3778,
,,508.39625,
,,508.411975,
,,508.44635,
,,508.4721,
,,508.49025,
,,508.511125,
,,508.525,
,,508.557925,
,,508.5735,
,,508.593475,
,,508.619575,
,,508.650425,
,,508.672625,
,,508.73365,
,,508.749275,
,,508.768925,
,,508.785375,
,,508.80135,
,,508.82835,
,,508.842075,
,,508.8841,
,,508.896125,
,,508.91775,
,,508.94,
,,508.951875,
,,508.97105,
,,508.989325,
,,509.0344,
,,509.045375,
,,509.071075,
,,509.0935,
,,509.124025,
,,509.14935,
,,509.1666,
,,509.217,
,,509.25335,
,,509.2797,
,,509.3009,
,,509.3251,
,,509.408375,
,,509.43455,
,,509.454975,
,,509.472725,
,,509.49115,
,,509.51275,
,,509.53735,
,,509.57945,
,,509.602825,
,,509.641425,
,,509.7076,
,,509.7445,
,,509.784525,
,,509.833725,
,,509.853775,
,,509.878375,
,,509.902975,
,,509.928375,
,,509.948175,
,,509.9712,
,,509.9878,
,,510.0089,
,,510.025675,
,,510.040425,
,,510.081,
,,510.1146,
,,510.13855,
,,510.15635,
,,510.172925,
,,510.19435,
,,510.22005,
,,510.249,
,,510.273525,
,,510.31535,
,,510.340725,
,,510.372775,
,,510.392325,
,,510.40945,
,,510.421325,
,,510.46265,
,,510.476725,
,,510.505175,
,,510.527075,
,,510.548425,
,,510.584725,
,,510.617225,
,,510.6431,
,,510.655475,
,,510.6959,
,,510.734375,
,,510.76765,
,,510.792625,
,,510.8146,
,,510.8505,
,,510.88765,
,,510.92285,
,,510.995525,
,,511.022275,
,,511.051025,
,,511.0534,
,,511.065975,
,,511.1104,
,,511.172,
,,511.198425,
,,511.22465,
,,511.225925,
,,511.23115,
,,511.242525,
,,511.24925,
,,511.2592,
,,511.269275,
,,511.280575,
,,511.291325,
,,511.306025,
,,511.321725,
,,511.3308,
,,511.342525,
,,511.355375,
,,511.3712,
,,511.38515,
,,511.4094,
,,511.4302,
,,511.4579,
,,511.487675,
,,511.514625,
,,511.532375,
,,511.554925,
,,511.5637,
,,511.580275,
,,511.60425,
,,511.6253,
,,511.6524,
,,511.6851,
,,511.6988,
,,511.727425,
,,511.762375,
,,511.796325,
,,511.81315,
,,511.8442,
,,511.869825,
,,511.89195,
,,511.907475,
,,511.93965,
,,511.960175,
,,511.98485,
,,512.04925,
,,512.07225,
,,512.0896,
,,512.101125,
,,512.113575,
,,512.132075,
,,512.15365,
,,512.1665,
,,512.19055,
,,512.21715,
,,512.249725,
,,512.26525,
,,512.284675,
,,512.295875,
,,512.331475,
,,512.3614,
,,512.375575,
,,512.385525,
,,512.408175,
,,512.42715,
,,512.450575,
,,512.470525,
,,512.485225,
,,512.50245,
,,512.521975,
,,512.5355,
,,512.561175,
,,512.5866,
,,512.603625,
,,512.617075,
,,512.6306,
,,512.64315,
,,512.663,
,,512.676125,
,,512.703425,
,,512.737275,
,,512.761675,
,,512.773025,
,,512.78665,
,,512.807325,
,,512.81845,
,,512.8335,
,,512.84935,
,,512.871225,
,,512.912225,
,,512.931575,
,,512.9583,
,,512.98765,
,,513.021325,
,,513.0447,
,,513.06065,
,,513.108425,
,,513.125025,
,,513.138125,
,,513.19135,
,,513.225425,
,,513.250075,
,,513.288875,
,,513.32675,
,,513.36715,
,,513.436175,
,,513.466225,
,,513.506625,
,,513.539375,
,,513.55645,
,,513.57495,
,,513.585075,
,,513.599475,
,,513.619,
,,513.643625,
,,513.67505,
,,513.709275,
,,513.73265,
,,513.810025,
,,513.866575,
,,513.8965,
,,513.921375,
,,513.94845,
,,513.969725,
,,514.01535,
,,514.051725,
,,514.0673,
,,514.160375,
,,514.1928,
,,514.22325,
,,514.25345,
,,514.296075,
,,514.352825,
,,514.412525,
,,514.495225,
,,514.54135,
,,514.579725,
,,514.6123,
,,514.6283,
,,514.6383,
,,514.647475,
,,514.659175,
,,514.6647,
,,514.6744,
,,514.70065,
,,514.711325,
,,514.719775,
,,514.73755,
,,514.749525,
,,514.759,
,,514.7723,
,,514.78435,
,,514.801025,
,,514.8161,
,,514.829675,
,,514.8442,
,,514.86505,
,,514.895025,
,,514.91605,
,,514.94185,
,,514.9632,
,,514.978325,
,,514.9942,
,,515.0005,
,,515.006875,
,,515.0109,
,,515.015525,
,,515.0197,
,,515.027675,
,,515.035275,
,,515.043275,
,,515.04705,
,,515.05675,
,,515.06165,
,,515.067575,
,,515.078025,
,,515.088875,
,,515.099725,
,,515.114625,
,,515.146,
,,515.15685,
,,515.1721,
,,515.1848,
,,515.2193,
,,515.23565,
,,515.2518,
,,515.2722,
,,515.295525,
,,515.313475,
,,515.331425,
,,515.358125,
,,515.401075,
,,515.4177,
,,515.4457,
,,515.47105,
,,515.4894,
,,515.49955,
,,515.53455,
,,515.5923,
,,515.66285,
,,515.687125,
,,515.709075,
,,515.735,
,,515.791475,
,,515.815725,
,,515.87755,
,,515.89595,
,,515.911575,
,,515.94355,
,,515.969575,
,,515.993275,
,,516.057225,
,,516.0789,
,,516.1117,
,,516.137175,
,,516.1508,
,,516.193425,
,,516.216975,
,,516.2501,
,,516.294225,
,,516.329425,
,,516.3436,
,,516.35595,
,,516.392375,
,,516.416925,
,,516.44045,
,,516.47065,
,,516.49935,
,,516.553725,
,,516.575325,
,,516.622325,
,,516.646775,
,,516.677275,
,,516.70445,
,,516.73175,
,,516.77365,
,,516.851375,
,,516.8977,
,,516.93435,
,,516.994075,
,,517.059775,
,,517.087925,
,,517.13645,
,,517.172125,
,,517.257025,
,,517.30055,
,,517.317775,
,,517.369825,
,,517.40095,
,,517.419125,
,,517.428575,
,,517.4369,
,,517.441425,
,,517.465225,
,,517.49425,
,,517.518975,
,,517.53515,
,,517.557375,
,,517.60095,
,,517.611725,
,,517.806775,
,,517.81885,
,,517.83575,
,,517.842875,
,,517.8635,
,,517.886675,
,,517.911775,
,,517.940725,
,,518.043575,
,,518.097875,
,,518.37945,
,,518.571425,
,,518.6322,
,,518.683225,
,,518.7026,
,,518.7328,
,,518.792225,
,,518.80965,
,,518.837325,
,,518.870775,
,,518.909525,
,,518.949875,
,,518.99055,
,,519.016375,
,,519.0189,
,,519.0403,
,,519.067625,
,,519.086575,
,,519.11385,
,,519.135875,
,,519.164575,
,,519.2586,
,,519.289475,
,,519.3128,
,,519.34945,
,,519.403425,
,,519.559625,
,,519.611225,
,,519.639625,
,,519.6759,
,,519.701775,
,,519.73825,
,,519.7659,
,,519.8043,
,,519.8431,
,,519.85735,
,,519.883225,
,,519.924075,
,,519.959775,
,,519.988675,
,,520.0114,
,,520.051525,
,,520.1237,
,,520.18325,
,,520.199075,
,,520.21265,
,,520.2272,
,,520.253475,
,,520.2753,
,,520.293025,
,,520.30815,
,,520.328475,
,,520.351375,
,,520.37965,
,,520.39835,
,,520.47145,
,,520.527825,
,,520.568875,
,,520.59015,
,,520.649075,
,,520.67775,
,,520.713875,
,,520.766375,
,,520.79135,
,,520.81625,
,,520.8372,
,,520.8724,
,,520.9041,
,,520.933075,
,,520.9533,
,,520.985075,
,,521.0147,
,,521.0837,
,,521.124,
,,521.167275,
,,521.186675,
,,521.205825,
,,521.230625,
,,521.24185,
,,521.262725,
,,521.30345,
,,521.32205,
,,521.33415,
,,521.393925,
,,521.4027,
,,521.4243,
,,521.44665,
,,521.4639,
,,521.50435,
,,521.5473,
,,521.5595,
,,521.5819,
,,521.59915,
,,521.6106,
,,521.633625,
,,521.654825,
,,521.676575,
,,521.6948,
,,521.712475,
,,521.73845,
,,521.75795,
,,521.7735,
,,521.7864,
,,521.803,
,,521.817725,
,,521.83505,
,,521.85135,
,,521.8745,
,,521.8931,
,,521.915375,
,,521.935775,
,,522.006525,
,,522.03595,
,,522.060725,
,,522.08855,
,,522.1029,
,,522.12765,
,,522.143975,
,,522.17325,
,,522.19835,
,,522.214975,
,,522.253625,
,,522.2785,
,,522.29325,
,,522.3186,
,,522.32215,
,,522.34305,
,,522.357375,
,,522.37575,
,,522.394075,
,,522.4137,
,,522.441175,
,,522.482875,
,,522.5263,
,,522.55905,
,,522.590325,
,,522.6192,
,,522.638075,
,,522.657925,
,,522.678425,
,,522.713025,
,,522.741875,
,,522.8006,
,,522.829725,
,,522.841925,
,,522.8687,
,,522.88725,
,,522.90995,
,,522.952925,
,,522.974875,
,,523.00355,
,,523.0246,
,,523.064975,
,,523.083625,
,,523.16955,
,,523.1817,
,,523.201575,
,,523.2462,
,,523.332225,
,,523.4304,
,,523.4624,
,,523.4832,
,,523.51165,
,,523.53035,
,,523.560525,
,,523.5873,
,,523.62005,
,,523.64395,
,,523.82335,
,,523.878475,
,,523.939125,
,,523.96665,
,,523.9963,
,,524.028175,
,,524.055675,
,,524.1202,
,,524.193225,
,,524.23545,
,,524.253225,
,,524.3112,
,,524.3589,
,,524.382725,
,,524.417875,
,,524.44905,
,,524.503775,
,,524.524225,
,,524.535325,
,,524.55995,
,,524.5811,
,,524.607575,
,,524.64465,
,,524.786025,
,,524.8033,
,,524.866625,
,,524.88225,
,,524.9064,
,,524.92105,
,,524.940475,
,,524.9587,
,,524.981175,
,,525.00215,
,,525.017925,
,,525.098275,
,,525.116625,
,,525.1518,
,,525.184225,
,,525.2014,
,,525.2244,
,,525.2592,
,,525.27855,
,,525.312125,
,,525.340475,
,,525.367675,
,,525.449425,
,,525.473875,
,,525.4975,
,,525.517725,
,,525.574225,
,,525.5929,
,,525.611925,
,,525.66325,
,,525.68665,
,,525.711375,
,,525.72985,
,,525.809625,
,,525.84165,
,,525.87025,
,,525.88385,
,,525.93515,
,,525.965575,
,,526.008875,
,,526.03395,
,,526.0595,
,,526.095475,
,,526.114225,
,,526.13345,
,,526.152925,
,,526.17995,
,,526.263425,
,,526.33135,
,,526.35105,
,,526.36775,
,,526.3759,
,,526.394175,
,,526.41965,
,,526.44835,
,,526.480975,
,,526.51065,
,,526.532375,
,,526.552025,
,,526.59915,
,,526.6157,
,,526.65185,
,,526.742,
,,526.763075,
,,526.791775,
,,526.8333,
,,526.8794,
,,526.911725,
