SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC04b,SPK_SPKC05a
,142.125275,,,154.461675
,142.131825,,,154.464675
,142.156175,,,154.49965
,142.178925,,,154.51725
,142.247075,,,154.539125
,142.260325,,,154.5868
,142.29725,,,154.6233
,142.37775,,,154.625925
,142.464475,,,154.7435
,142.52235,,,154.763325
,142.55965,,,154.77535
,142.62985,,,154.8076
,142.744625,,,154.862575
,142.7673,,,154.900625
,142.796225,,,154.932875
,142.823425,,,154.98545
,142.856575,,,155.023525
,142.945225,,,155.0613
,143.01115,,,155.07705
,143.0471,,,155.085775
,143.12045,,,155.095975
,143.154025,,,155.113
,143.198275,,,155.151675
,143.2322,,,155.193975
,143.27155,,,155.2221
,143.288325,,,155.25225
,143.31595,,,155.2776
,143.38735,,,155.331275
,143.454775,,,155.376825
,143.77795,,,155.4119
,143.81305,,,155.44875
,143.853925,,,155.491075
,143.869225,,,155.50235
,143.95,,,155.52585
,143.9663,,,155.563525
,144.0725,,,155.61395
,144.134475,,,155.631425
,144.1585,,,155.633575
,144.206825,,,155.655175
,144.247675,,,155.678925
,144.2819,,,155.7059
,144.326875,,,155.734625
,144.3771,,,155.813475
,144.442675,,,155.8287
,144.469075,,,155.8666
,144.48125,,,155.892175
,144.5193,,,155.9378
,144.539,,,155.95055
,144.54935,,,155.971325
,144.573375,,,156.03865
,144.716525,,,156.06125
,144.7436,,,156.1096
,144.76885,,,156.14715
,144.7956,,,156.172175
,144.873925,,,156.20395
,144.902125,,,156.20625
,145.062075,,,156.28765
,145.096275,,,156.329375
,145.124725,,,156.356425
,145.162,,,156.4131
,145.2379,,,156.4786
,145.2677,,,156.5169
,145.316825,,,156.54455
,145.433325,,,156.59355
,145.4667,,,156.62515
,145.5506,,,156.65995
,145.588325,,,156.683425
,145.65685,,,156.711025
,145.76,,,156.720775
,145.79215,,,156.735225
,145.8252,,,156.794675
,145.8587,,,156.797525
,145.94635,,,156.837525
,145.9883,,,156.876825
,146.039925,,,156.885
,146.08175,,,156.953125
,146.129475,,,157.018025
,146.1644,,,157.101725
,146.188225,,,157.11975
,146.221575,,,157.150025
,146.2438,,,157.153975
,146.2678,,,157.166275
,146.286,,,157.195675
,146.314025,,,157.218725
,146.328975,,,157.2239
,146.343875,,,157.2276
,146.356925,,,157.238675
,146.392,,,157.26065
,146.441175,,,157.300525
,146.451475,,,157.3148
,146.4639,,,157.33145
,146.525775,,,157.363775
,146.702675,,,157.390625
,146.747725,,,157.417225
,146.77715,,,157.482575
,146.821525,,,157.522725
,146.88175,,,157.551675
,146.925625,,,157.5644
,146.943375,,,157.580625
,146.981975,,,157.65085
,147.01505,,,157.6895
,147.05755,,,157.723
,147.092325,,,157.7381
,147.09695,,,157.796525
,147.1474,,,157.829275
,147.1746,,,157.8781
,147.20675,,,157.90945
,147.28175,,,157.93415
,147.331025,,,157.95905
,147.40055,,,157.9974
,147.430625,,,158.035275
,147.460025,,,158.0594
,147.490775,,,158.08765
,147.511125,,,158.090125
,147.530775,,,158.091825
,147.5482,,,158.124
,147.55265,,,158.12605
,147.58155,,,158.157475
,147.591475,,,158.159275
,147.651,,,158.191825
,147.670125,,,158.1968
,147.7105,,,158.23395
,147.72455,,,158.26925
,147.747475,,,158.276025
,147.7603,,,158.318625
,147.78005,,,158.355225
,147.8648,,,158.390025
,147.911225,,,158.435025
,147.93705,,,158.462925
,148.051325,,,158.50645
,148.08895,,,158.50955
,148.1136,,,158.5366
,148.1805,,,158.541525
,148.254825,,,158.56315
,148.29275,,,158.56615
,148.32815,,,158.616175
,148.35785,,,158.65345
,148.440675,,,158.714175
,148.456525,,,158.739825
,148.478025,,,158.762725
,148.499975,,,158.7943
,148.533275,,,158.8208
,148.580025,,,158.850025
,148.6213,,,158.87255
,148.642675,,,158.8837
,148.6772,,,158.91775
,148.699075,,,159.02815
,148.729475,,,159.034725
,148.7357,,,159.078425
,148.75725,,,159.199225
,148.7802,,,159.21155
,148.82385,,,159.22225
,148.890225,,,159.253325
,148.937575,,,159.26305
,149.05585,,,159.312025
,149.0618,,,159.348875
,149.11665,,,159.351475
,149.177,,,159.4762
,149.18515,,,159.507425
,149.2186,,,159.5094
,149.2272,,,159.563475
,149.268875,,,159.58735
,149.288725,,,159.610125
,149.3096,,,159.638475
,149.32705,,,159.668725
,149.33115,,,159.7067
,149.357425,,,159.7146
,149.421075,,,159.78185
,149.4235,,,159.81375
,149.4547,,,159.8655
,149.513825,,,159.8986
,149.6306,,,159.935275
,149.704975,,,159.938475
,149.7503,,,159.968975
,149.765525,,,160.0373
,149.84735,,,160.06805
,149.87575,,,160.108675
,149.888825,,,160.15305
,149.9059,,,160.192725
,149.961,,,160.234325
,149.994375,,,160.268725
,150.007825,,,160.3683
,150.02675,,,160.436
,150.0453,,,160.477675
,150.155725,,,160.505975
,150.193625,,,160.512225
,150.21155,,,160.52665
,150.24245,,,160.564775
,150.300475,,,160.575975
,150.334175,,,160.5921
,150.36505,,,160.621775
,150.4447,,,160.6845
,150.486,,,160.70845
,150.6287,,,160.733775
,150.673,,,160.775225
,150.705125,,,160.840975
,150.7214,,,160.883575
,150.79875,,,160.9186
,150.916125,,,161.002175
,150.958575,,,161.02315
,150.987925,,,161.1095
,151.067975,,,161.117125
,151.157775,,,161.145225
,151.189225,,,161.174275
,151.239725,,,161.209425
,151.257625,,,161.244475
,151.38225,,,161.2683
,151.41795,,,161.336975
,151.4614,,,161.363775
,151.4997,,,161.4043
,151.549525,,,161.418875
,151.5864,,,161.4331
,151.616775,,,161.468825
,151.6934,,,161.532875
,151.71635,,,161.57165
,151.74205,,,161.58275
,151.77175,,,161.603825
,151.844375,,,161.6423
,151.857,,,161.666825
,151.88885,,,161.700375
,151.906725,,,161.7659
,152.00015,,,161.8039
,152.04155,,,161.858075
,152.06065,,,161.86375
,152.082275,,,161.9064
,152.146525,,,161.949025
,152.20615,,,161.966075
,152.33345,,,162.065925
,152.40635,,,162.12565
,152.507775,,,162.148575
,152.57295,,,162.167675
,152.57735,,,162.199275
,152.602825,,,162.230225
,152.628775,,,162.2343
,152.71785,,,162.253675
,152.78195,,,162.283275
,152.848875,,,162.3021
,152.857125,,,162.341025
,152.887,,,162.3454
,152.95825,,,162.37335
,152.973,,,162.394075
,153.011775,,,162.4431
,153.081075,,,162.474225
,153.09735,,,162.502825
,153.198125,,,162.50995
,153.3211,,,162.5177
,153.3467,,,162.57315
,153.394675,,,162.581725
,153.431475,,,162.59735
,153.44755,,,162.63295
,153.46845,,,162.690075
,153.491,,,162.747725
,153.5249,,,162.8016
,153.5539,,,162.844525
,153.574625,,,162.883075
,153.682375,,,162.98545
,153.7348,,,162.988275
,153.75605,,,163.0115
,153.802525,,,163.04795
,153.8384,,,163.080725
,153.863825,,,163.101
,153.8929,,,163.148225
,153.93255,,,163.162275
,153.99925,,,163.183525
,154.0275,,,163.214675
,154.08595,,,163.24015
,154.181175,,,163.2778
,154.203975,,,163.315625
,154.26675,,,163.3196
,154.2957,,,163.349675
,154.33495,,,163.35975
,154.360525,,,163.3827
,154.371275,,,163.4199
,154.403375,,,163.43225
,154.421825,,,163.45695
,154.4311,,,163.464325
,154.46135,,,163.492125
,154.50165,,,163.496775
,154.520275,,,163.5161
,154.546625,,,163.565125
,154.6108,,,163.652
,154.65465,,,163.733725
,154.68075,,,163.8109
,154.694575,,,163.888825
,154.7121,,,163.89105
,154.735125,,,163.928375
,154.788675,,,163.94435
,154.79995,,,163.99805
,154.898975,,,164.112525
,154.908075,,,164.147725
,154.9496,,,164.172725
,154.981125,,,164.196275
,155.128425,,,164.229675
,155.158725,,,164.2569
,155.188725,,,164.2598
,155.33325,,,164.310975
,155.386975,,,164.37465
,155.38865,,,164.40955
,155.397325,,,164.437675
,155.417425,,,164.445525
,155.4713,,,164.446725
,155.492075,,,164.4574
,155.507625,,,164.474775
,155.528475,,,164.479975
,155.645775,,,164.50395
,155.7161,,,164.53905
,155.718825,,,164.5636
,155.823975,,,164.566225
,155.8662,,,164.619525
,155.908975,,,164.64075
,155.96695,,,164.6473
,155.979225,,,164.67465
,155.99825,,,164.689325
,156.02815,,,164.704625
,156.072775,,,164.731625
,156.16465,,,164.762
,156.190925,,,164.7772
,156.227,,,164.8127
,156.310175,,,164.847
,156.3364,,,164.88515
,156.361625,,,164.89045
,156.3734,,,164.917925
,156.415825,,,164.97205
,156.41795,,,164.992825
,156.4291,,,165.010025
,156.4484,,,165.01415
,156.461825,,,165.038575
,156.539525,,,165.06325
,156.56425,,,165.0821
,156.606125,,,165.085925
,156.66825,,,165.1285
,156.67745,,,165.2069
,156.7248,,,165.2607
,156.758275,,,165.290025
,156.7749,,,165.390475
,156.79075,,,165.402825
,156.800125,,,165.421825
,156.906675,,,165.451025
,156.9798,,,165.4925
,157.008125,,,165.5718
,157.03335,,,165.590075
,157.037725,,,165.618125
,157.10625,,,165.667475
,157.136225,,,165.69005
,157.165,,,165.70415
,157.23825,,,165.717125
,157.3181,,,165.79815
,157.399825,,,165.803675
,157.4169,,,165.829525
,157.473125,,,165.85785
,157.491175,,,165.8852
,157.507575,,,165.910975
,157.539825,,,165.9395
,157.553425,,,165.9709
,157.574575,,,166.04415
,157.585225,,,166.054575
,157.586425,,,166.05625
,157.6007,,,166.089325
,157.627325,,,166.14395
,157.7587,,,166.14985
,157.777875,,,166.162125
,157.815325,,,166.192975
,157.842625,,,166.240175
,157.916125,,,166.2735
,157.956225,,,166.280075
,158.08815,,,166.29965
,158.12345,,,166.3263
,158.197625,,,166.35485
,158.2423,,,166.439025
,158.2696,,,166.460575
,158.355525,,,166.47345
,158.391875,,,166.498275
,158.45325,,,166.525725
,158.489025,,,166.5731
,158.537875,,,166.5752
,158.5573,,,166.6124
,158.559275,,,166.6283
,158.5951,,,166.644525
,158.636175,,,166.67205
,158.7071,,,166.7093
,158.746225,,,166.7338
,158.777525,,,166.773425
,158.801225,,,166.7863
,158.827325,,,166.790275
,158.842025,,,166.8088
,158.867675,,,166.832475
,158.931225,,,166.875075
,158.956025,,,166.994025
,158.987525,,,167.0063
,159.026675,,,167.053875
,159.04985,,,167.1018
,159.071875,,,167.18225
,159.110325,,,167.20805
,159.1341,,,167.243225
,159.159,,,167.27185
,159.229175,,,167.301375
,159.26165,,,167.338425
,159.285125,,,167.355975
,159.333425,,,167.407825
,159.41845,,,167.42545
,159.5183,,,167.46235
,159.52275,,,167.4778
,159.56875,,,167.5156
,159.7057,,,167.532725
,159.7372,,,167.563575
,159.79155,,,167.60305
,159.818175,,,167.610225
,159.85035,,,167.66125
,159.85155,,,167.691825
,159.887175,,,167.729625
,159.9096,,,167.7689
,159.985175,,,167.7846
,160.023275,,,167.82075
,160.056025,,,167.842175
,160.117925,,,167.86135
,160.148775,,,167.865275
,160.1499,,,167.888425
,160.178125,,,167.955525
,160.210675,,,167.99575
,160.24125,,,168.02505
,160.326525,,,168.05535
,160.40495,,,168.067775
,160.435375,,,168.0809
,160.487775,,,168.093475
,160.49955,,,168.1353
,160.523375,,,168.166225
,160.595425,,,168.169225
,160.636325,,,168.194925
,160.63985,,,168.24775
,160.675125,,,168.28415
,160.678125,,,168.3631
,160.813725,,,168.392525
,160.9672,,,168.457475
,160.986275,,,168.471
,161.015275,,,168.49265
,161.076625,,,168.501975
,161.0874,,,168.514175
,161.1791,,,168.533075
,161.2032,,,168.5522
,161.24125,,,168.57745
,161.28275,,,168.6541
,161.3337,,,168.6804
,161.370925,,,168.742325
,161.498725,,,168.76815
,161.57135,,,168.7971
,161.5764,,,168.82075
,161.610575,,,168.84525
,161.66225,,,168.91
,161.692225,,,168.9573
,161.736225,,,169.001025
,161.81835,,,169.038325
,161.8881,,,169.0923
,161.9228,,,169.114275
,161.96515,,,169.133875
,161.9771,,,169.181
,162.029125,,,169.1877
,162.085925,,,169.2122
,162.092975,,,169.2343
,162.1189,,,169.2555
,162.2879,,,169.2721
,162.318875,,,169.308025
,162.3558,,,169.421275
,162.3845,,,169.45425
,162.420575,,,169.475175
,162.4962,,,169.519475
,162.5746,,,169.591175
,162.603825,,,169.629025
,162.643525,,,169.671575
,162.677775,,,169.6895
,162.7142,,,169.7262
,162.8266,,,169.7888
,162.877475,,,169.8234
,162.89275,,,169.887475
,162.92415,,,169.91655
,162.99175,,,169.9548
,163.0608,,,169.97855
,163.09435,,,170.005625
,163.1253,,,170.016225
,163.16695,,,170.02885
,163.21425,,,170.17715
,163.29205,,,170.229425
,163.307075,,,170.326375
,163.36825,,,170.3739
,163.382475,,,170.437225
,163.49,,,170.504475
,163.542075,,,170.5409
,163.586175,,,170.574125
,163.60595,,,170.621225
,163.62995,,,170.660975
,163.648475,,,170.70955
,163.65055,,,170.849025
,163.666375,,,170.889525
,163.68885,,,170.9576
,163.715625,,,171.0152
,163.762075,,,171.027325
,163.785725,,,171.031675
,163.8134,,,171.070175
,163.89275,,,171.106575
,163.916275,,,171.15025
,163.93125,,,171.18665
,163.950925,,,171.22425
,163.963325,,,171.284375
,164.01245,,,171.3543
,164.0319,,,171.4043
,164.05055,,,171.4348
,164.0885,,,171.4606
,164.1264,,,171.489775
,164.15345,,,171.541175
,164.1698,,,171.5494
,164.1726,,,171.5946
,164.224675,,,171.616125
,164.231825,,,171.639475
,164.280225,,,171.675375
,164.305225,,,171.71035
,164.3631,,,171.7732
,164.398025,,,171.812475
,164.424925,,,171.83975
,164.515375,,,171.86895
,164.57125,,,171.875
,164.60975,,,171.9181
,164.63385,,,171.9579
,164.6553,,,171.9713
,164.664575,,,171.992225
,164.705875,,,172.012475
,164.7308,,,172.066075
,164.7464,,,172.08235
,164.7753,,,172.106425
,164.80885,,,172.1304
,164.8423,,,172.17495
,164.86625,,,172.2237
,164.9332,,,172.267
,164.998525,,,172.3156
,165.028625,,,172.44115
,165.0865,,,172.501625
,165.097175,,,172.5352
,165.17265,,,172.566075
,165.232375,,,172.6346
,165.2513,,,172.665425
,165.26735,,,172.6872
,165.28,,,172.7279
,165.2937,,,172.754775
,165.300725,,,172.79045
,165.335575,,,172.7958
,165.354725,,,172.839825
,165.428775,,,172.896075
,165.446175,,,172.981675
,165.4629,,,173.009925
,165.49605,,,173.058825
,165.5152,,,173.06985
,165.5338,,,173.084425
,165.598575,,,173.107575
,165.622475,,,173.143825
,165.6648,,,173.168575
,165.708675,,,173.176525
,165.72175,,,173.209125
,165.723375,,,173.2335
,165.7868,,,173.288675
,165.83305,,,173.31865
,165.900975,,,173.34085
,165.951325,,,173.3469
,165.972175,,,173.452675
,165.99815,,,173.518425
,166.0824,,,173.527175
,166.105375,,,173.57205
,166.125025,,,173.6013
,166.1656,,,173.684875
,166.1865,,,173.69305
,166.2669,,,173.71195
,166.3003,,,173.7134
,166.334925,,,173.7453
,166.3401,,,173.7507
,166.3536,,,173.8646
,166.3907,,,173.9453
,166.410525,,,173.97945
,166.443125,,,174.009325
,166.5018,,,174.0421
,166.52705,,,174.07265
,166.6209,,,174.105025
,166.721425,,,174.15315
,166.733175,,,174.190625
,166.75075,,,174.202625
,166.824325,,,174.269675
,166.8494,,,174.2717
,166.86765,,,174.33465
,166.93075,,,174.37035
,166.95695,,,174.395275
,166.978725,,,174.522675
,167.049325,,,174.55245
,167.057075,,,174.564
,167.200525,,,174.586
,167.22325,,,174.593925
,167.285825,,,174.61095
,167.34295,,,174.6242
,167.43815,,,174.695425
,167.485,,,174.79865
,167.56945,,,174.80655
,167.624825,,,174.820825
,167.639575,,,174.85315
,167.687275,,,174.89125
,167.71375,,,174.9318
,167.779975,,,174.968925
,167.833425,,,174.992725
,167.842975,,,175.0055
,167.969575,,,175.0833
,168.031275,,,175.119375
,168.077425,,,175.147875
,168.14125,,,175.175975
,168.218275,,,175.207325
,168.279475,,,175.244975
,168.317625,,,175.2472
,168.3508,,,175.31485
,168.36145,,,175.33055
,168.42665,,,175.35385
,168.446825,,,175.379325
,168.46605,,,175.3836
,168.60935,,,175.4128
,168.69175,,,175.460975
,168.76865,,,175.486875
,168.7743,,,175.520675
,168.831225,,,175.55535
,168.85045,,,175.635525
,168.907975,,,175.663975
,168.9261,,,175.69165
,168.94875,,,175.767125
,168.976375,,,175.797075
,169.02855,,,175.84295
,169.09115,,,175.8839
,169.16865,,,175.92585
,169.21595,,,175.953475
,169.359775,,,176.013775
,169.426175,,,176.050375
,169.43085,,,176.09985
,169.544775,,,176.110475
,169.589575,,,176.19135
,169.60965,,,176.281775
,169.680275,,,176.32305
,169.717875,,,176.351
,169.7817,,,176.37295
,169.826225,,,176.398175
,169.84365,,,176.41295
,169.86865,,,176.505225
,169.88375,,,176.544775
,169.90635,,,176.577025
,169.9316,,,176.613425
,169.9841,,,176.6179
,169.98525,,,176.6457
,169.995225,,,176.7105
,170.024325,,,176.756975
,170.048675,,,176.778575
,170.0898,,,176.7988
,170.189025,,,176.833625
,170.208725,,,176.905225
,170.23205,,,176.914175
,170.252225,,,176.94905
,170.3742,,,176.9609
,170.40885,,,176.979725
,170.54805,,,177.027675
,170.5796,,,177.0726
,170.601325,,,177.10575
,170.647825,,,177.154125
,170.665325,,,177.188
,170.715625,,,177.336975
,170.736925,,,177.35005
,170.7689,,,177.4264
,170.810825,,,177.451675
,170.903175,,,177.530325
,170.9369,,,177.5613
,170.996925,,,177.575325
,171.0262,,,177.57835
,171.031425,,,177.674
,171.057825,,,177.7509
,171.10795,,,177.758925
,171.12945,,,177.779075
,171.145175,,,177.834775
,171.163425,,,177.8878
,171.2379,,,177.923075
,171.271675,,,178.017825
,171.297375,,,178.07765
,171.32365,,,178.084175
,171.343975,,,178.14955
,171.390325,,,178.1915
,171.43185,,,178.230525
,171.445375,,,178.26745
,171.49595,,,178.2765
,171.570175,,,178.365625
,171.593575,,,178.3779
,171.662975,,,178.433125
,171.7025,,,178.49915
,171.7156,,,178.546075
,171.765525,,,178.587325
,171.839675,,,178.58995
,171.934925,,,178.612725
,171.949775,,,178.62345
,171.9831,,,178.642275
,172.00905,,,178.65105
,172.0471,,,178.7021
,172.0632,,,178.7068
,172.0808,,,178.7203
,172.0889,,,178.7544
,172.162675,,,178.776275
,172.190175,,,178.843075
,172.226225,,,178.871675
,172.236175,,,178.880225
,172.2544,,,178.903525
,172.2807,,,178.929475
,172.3581,,,179.006675
,172.3858,,,179.00885
,172.4164,,,179.011275
,172.453275,,,179.040425
,172.6781,,,179.076825
,172.69575,,,179.091425
,172.753975,,,179.133525
,172.7849,,,179.1932
,172.789975,,,179.2039
,172.825875,,,179.2764
,172.90295,,,179.288775
,173.008625,,,179.29835
,173.1203,,,179.305375
,173.2219,,,179.33335
,173.318475,,,179.3695
,173.42675,,,179.38285
,173.489475,,,179.386475
,173.5245,,,179.403
,173.551675,,,179.4351
,173.593525,,,179.463425
,173.615225,,,179.563375
,173.6486,,,179.655225
,173.69865,,,179.673275
,173.76095,,,179.726925
,173.763375,,,179.7603
,173.84245,,,179.77135
,173.880825,,,179.790525
,173.91805,,,179.81955
,173.9521,,,179.8465
,173.99325,,,179.868575
,174.0355,,,179.9064
,174.077075,,,179.917625
,174.100125,,,179.931675
,174.29995,,,179.9503
,174.331825,,,180.027825
,174.420975,,,180.133475
,174.431975,,,180.16635
,174.449125,,,180.223225
,174.46995,,,180.2648
,174.480025,,,180.27615
,174.49415,,,180.3009
,174.502875,,,180.303225
,174.511875,,,180.34615
,174.560075,,,180.36515
,174.57915,,,180.39555
,174.59655,,,180.423025
,174.6266,,,180.448275
,174.775325,,,180.4686
,174.8182,,,180.501625
,174.873825,,,180.53465
,174.957275,,,180.5587
,174.99575,,,180.570425
,175.0328,,,180.586275
,175.095575,,,180.6126
,175.10685,,,180.641775
,175.12485,,,180.6664
,175.14565,,,180.6856
,175.24085,,,180.69695
,175.27465,,,180.752375
,175.2975,,,180.7939
,175.3226,,,180.855825
,175.359025,,,180.96635
,175.39915,,,180.99295
,175.460225,,,181.019375
,175.556175,,,181.034925
,175.584425,,,181.067575
,175.61065,,,181.118925
,175.68415,,,181.18775
,175.700725,,,181.237525
,175.715225,,,181.2999
,175.754975,,,181.324175
,175.86365,,,181.380075
,175.989175,,,181.409975
,176.0489,,,181.445
,176.081975,,,181.503875
,176.29775,,,181.67265
,176.34185,,,181.6777
,176.359075,,,181.7131
,176.37025,,,181.726925
,176.56035,,,181.742025
,176.596575,,,181.769525
,176.65265,,,181.7911
,176.685675,,,181.800875
,176.727175,,,181.81245
,176.767475,,,181.830125
,176.824675,,,181.855625
,176.853625,,,181.8993
,176.866825,,,181.928725
,176.99435,,,181.958075
,177.1124,,,182.0144
,177.14765,,,182.0901
,177.211325,,,182.1223
,177.238225,,,182.131375
,177.2809,,,182.1524
,177.3198,,,182.173825
,177.3359,,,182.209025
,177.348075,,,182.238525
,177.3635,,,182.26095
,177.403275,,,182.319075
,177.442325,,,182.3603
,177.471475,,,182.36185
,177.4977,,,182.413225
,177.51835,,,182.449375
,177.564475,,,182.478525
,177.5793,,,182.506825
,177.6351,,,182.528725
,177.676375,,,182.550825
,177.871375,,,182.567625
,177.9561,,,182.60315
,177.9856,,,182.622325
,178.04485,,,182.65995
,178.06915,,,182.7141
,178.10785,,,182.76295
,178.110925,,,182.79545
,178.137875,,,182.829675
,178.162175,,,182.85605
,178.1827,,,182.871675
,178.206925,,,182.900775
,178.2324,,,182.94455
,178.29785,,,182.979725
,178.3788,,,183.013975
,178.4507,,,183.043175
,178.48695,,,183.09675
,178.5092,,,183.13855
,178.55235,,,183.19755
,178.60755,,,183.301475
,178.6685,,,183.4101
,178.70225,,,183.462275
,178.76375,,,183.495175
,178.82535,,,183.571325
,178.894425,,,183.66995
,178.939475,,,183.776175
,178.971,,,183.788325
,179.0488,,,183.803975
,179.102475,,,183.82725
,179.18685,,,183.943375
,179.2131,,,184.0328
,179.23765,,,184.07325
,179.260875,,,184.110175
,179.2917,,,184.1496
,179.31965,,,184.183575
,179.327325,,,184.215825
,179.3712,,,184.26075
,179.4849,,,184.28355
,179.517625,,,184.3025
,179.53815,,,184.338125
,179.546975,,,184.373075
,179.578025,,,184.430975
,179.5956,,,184.468825
,179.599225,,,184.5386
,179.6576,,,184.5493
,179.681175,,,184.58445
,179.69805,,,184.608475
,179.770325,,,184.76605
,179.80145,,,184.789675
,179.812375,,,184.81265
,179.840875,,,184.9254
,179.89225,,,184.95595
,179.9522,,,184.997525
,179.9611,,,185.0009
,180.014175,,,185.041225
,180.03605,,,185.061875
,180.053425,,,185.078475
,180.067925,,,185.118725
,180.082775,,,185.1525
,180.130175,,,185.165675
,180.174325,,,185.1887
,180.201,,,185.19075
,180.222225,,,185.219825
,180.24215,,,185.2602
,180.27315,,,185.299925
,180.31525,,,185.3233
,180.3254,,,185.352175
,180.329625,,,185.37585
,180.344075,,,185.4188
,180.36125,,,185.423975
,180.4108,,,185.512975
,180.4399,,,185.546675
,180.460775,,,185.578525
,180.479625,,,185.62125
,180.488225,,,185.652825
,180.51675,,,185.69355
,180.5821,,,185.71755
,180.605975,,,185.75015
,180.687075,,,185.751475
,180.71705,,,185.821575
,180.782225,,,185.84265
,180.85445,,,185.887425
,180.915125,,,185.92165
,180.93365,,,185.9551
,180.946225,,,185.971325
,180.979825,,,185.989
,181.025325,,,185.996925
,181.065325,,,186.13835
,181.0668,,,186.182175
,181.0788,,,186.186325
,181.081675,,,186.21395
,181.1066,,,186.277525
,181.130875,,,186.29535
,181.1625,,,186.305725
,181.194825,,,186.35485
,181.232475,,,186.3908
,181.24685,,,186.448975
,181.2794,,,186.50975
,181.3316,,,186.51365
,181.36165,,,186.5435
,181.38025,,,186.55315
,181.40165,,,186.571525
,181.423,,,186.604425
,181.436725,,,186.699225
,181.444875,,,186.76925
,181.48045,,,186.8516
,181.529925,,,186.8841
,181.575975,,,186.912175
,181.61185,,,186.960775
,181.641925,,,186.992625
,181.67915,,,186.996675
,181.690025,,,187.046175
,181.776275,,,187.0476
,181.79245,,,187.072875
,181.83475,,,187.099875
,181.876275,,,187.147825
,181.936225,,,187.193725
,182.03755,,,187.22375
,182.062475,,,187.25505
,182.107275,,,187.311975
,182.20005,,,187.32045
,182.2121,,,187.359075
,182.2585,,,187.38305
,182.30365,,,187.40665
,182.39365,,,187.48845
,182.4779,,,187.519725
,182.5064,,,187.60295
,182.6448,,,187.6117
,182.740525,,,187.6689
,182.781275,,,187.700025
,182.824875,,,187.708575
,182.854925,,,187.73975
,182.933475,,,187.805675
,182.981025,,,187.82365
,183.02005,,,187.8579
,183.0688,,,187.8933
,183.09385,,,187.933225
,183.118075,,,187.9776
,183.13295,,,188.00455
,183.237825,,,188.032425
,183.349575,,,188.03435
,183.36555,,,188.06115
,183.380375,,,188.0791
,183.4027,,,188.092
,183.4339,,,188.136875
,183.4722,,,188.187625
,183.556825,,,188.2703
,183.648475,,,188.2961
,183.6746,,,188.3173
,183.68855,,,188.32245
,183.732875,,,188.344875
,183.797475,,,188.42035
,183.881675,,,188.436025
,183.918575,,,188.470625
,183.96805,,,188.4941
,184.003025,,,188.507675
,184.037075,,,188.532275
,184.0648,,,188.5914
,184.1316,,,188.629825
,184.20895,,,188.683625
,184.24065,,,188.7137
,184.2678,,,188.76175
,184.293825,,,188.7753
,184.30125,,,188.85875
,184.32725,,,188.9275
,184.375875,,,188.943275
,184.4501,,,188.9547
,184.50115,,,188.99535
,184.526575,,,189.02295
,184.5581,,,189.03415
,184.57765,,,189.0697
,184.64595,,,189.091275
,184.667,,,189.1269
,184.684325,,,189.160875
,184.800825,,,189.23245
,184.86275,,,189.25735
,184.9755,,,189.281275
,185.031575,,,189.318475
,185.10945,,,189.348825
,185.14925,,,189.377725
,185.1663,,,189.40825
,185.17375,,,189.42345
,185.194125,,,189.45885
,185.2231,,,189.50035
,185.27585,,,189.583775
,185.3221,,,189.6011
,185.355725,,,189.61335
,185.386025,,,189.674075
,185.420725,,,189.6905
,185.456725,,,189.697725
,185.5462,,,189.722125
,185.572075,,,189.7446
,185.606675,,,189.819275
,185.63745,,,189.827625
,185.675975,,,189.842825
,185.8223,,,189.846075
,185.924075,,,189.864125
,185.949675,,,189.886525
,185.990575,,,189.974975
,186.02125,,,189.98745
,186.04655,,,190.0105
,186.082175,,,190.1044
,186.179025,,,190.12715
,186.184125,,,190.147625
,186.222975,,,190.18965
,186.268925,,,190.199475
,186.309425,,,190.2158
,186.363675,,,190.2472
,186.400225,,,190.279375
,186.401925,,,190.31625
,186.425825,,,190.34135
,186.4663,,,190.3701
,186.632925,,,190.414175
,186.723475,,,190.518825
,186.8368,,,190.543475
,186.862525,,,190.569425
,186.915175,,,190.571775
,186.948425,,,190.6691
,186.989375,,,190.703675
,187.025475,,,190.728025
,187.0631,,,190.770625
,187.075225,,,190.84555
,187.109275,,,190.865575
,187.17425,,,190.9046
,187.1901,,,190.9622
,187.200725,,,190.999575
,187.247375,,,191.005925
,187.269725,,,191.037025
,187.29425,,,191.051075
,187.312675,,,191.070175
,187.3262,,,191.10095
,187.34925,,,191.122625
,187.371375,,,191.155425
,187.384425,,,191.186275
,187.392875,,,191.195075
,187.4238,,,191.221125
,187.4652,,,191.237175
,187.524375,,,191.256725
,187.539825,,,191.289825
,187.6,,,191.3459
,187.634675,,,191.377325
,187.6481,,,191.396775
,187.66785,,,191.4034
,187.716,,,191.4389
,187.717175,,,191.455575
,187.758925,,,191.483125
,187.78905,,,191.503725
,187.84125,,,191.50865
,187.8427,,,191.53255
,187.922625,,,191.604525
,187.9479,,,191.67655
,187.953725,,,191.6806
,187.980525,,,191.7087
,188.0059,,,191.7346
,188.02515,,,191.753925
,188.0739,,,191.76815
,188.151825,,,191.803325
,188.184425,,,191.837925
,188.232325,,,191.869625
,188.2521,,,191.873025
,188.32735,,,191.912675
,188.357625,,,192.00815
,188.364775,,,192.016125
,188.39275,,,192.072275
,188.4396,,,192.09555
