SPK_SPKC01a (late excitation),SPK_SPKC01b (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC08b (inhibited),SPK_SPKC09a (excited)
214.05855,2285.6321,2186.848775,1027.08405,1867.986925,
214.0752,2285.66725,2186.99045,1027.150125,1868.252975,
214.1057,2285.704975,2187.105175,1027.266125,1868.830175,
214.1085,2285.715175,2187.197475,1027.312275,1869.098425,
214.151425,2285.745075,2187.24965,1027.383075,1869.284,
214.158675,2285.77895,2187.29625,1027.491825,1869.34715,
214.208675,2285.815475,2187.334775,1027.578975,1869.723825,
214.233425,2285.848825,2187.412475,1027.658375,1869.9329,
214.242,2285.8547,2187.483575,1027.80435,1870.082375,
214.25565,2285.9397,2187.519,1027.8537,1870.200825,
214.2669,2286.045125,2187.67105,1027.90565,1871.093675,
214.2723,2286.124625,2187.77035,1027.990025,1871.746875,
214.300225,2286.156225,2187.848375,1028.0465,1871.874025,
214.305475,2286.190975,2187.9561,1028.123175,1871.974075,
214.322125,2286.313925,2188.0365,1028.196525,1872.10835,
214.341975,2286.35005,2188.1203,1028.2476,1872.130675,
214.383325,2286.418875,2188.18135,1028.3198,1872.160975,
214.395,2286.494075,2188.26245,1028.3778,1872.194125,
214.399975,2286.5402,2188.37645,1028.4359,1872.4551,
214.41685,2286.5662,2188.42755,1028.50195,1872.844775,
214.4305,2286.600325,2188.4868,1028.5686,1873.10975,
214.44175,2286.62395,2188.49355,1028.732225,1873.3092,
214.483475,2286.676675,2188.528025,1028.817725,1873.330625,
214.500125,2286.702975,2188.5769,1029.16045,1873.378175,
214.5305,2286.733675,2188.637725,1029.223275,1873.41345,
214.5419,2286.7898,2188.74135,1029.302125,1873.436525,
214.5722,2286.847625,2188.8089,1029.37435,1873.82855,
214.591525,2286.904025,2188.851475,1029.4411,1874.73015,
214.6082,2286.9106,2188.967875,1029.512275,1874.829225,
214.62485,2286.970075,2189.0024,1029.57035,1874.868225,
214.655525,2286.980225,2189.1427,1029.811075,1874.91055,
214.658325,2287.039025,2189.144975,1029.87225,1875.426525,
214.672175,2287.172825,2189.2052,1029.907475,1875.5756,
214.683425,2287.251575,2189.28585,1029.985325,1876.174225,
214.724975,2287.28715,2189.43055,1030.0455,1876.44125,
214.80005,2287.3572,2189.48795,1030.0975,1876.608375,
214.80545,2287.423825,2189.5891,1030.25585,1877.01385,
214.84145,2287.4891,2189.61915,1030.339225,1877.1496,
214.850025,2287.558475,2189.6873,1030.551175,1877.1886,
214.88335,2287.656575,2189.7221,1030.607825,1877.862075,
214.9165,2287.787725,2190.27185,1030.71435,1877.98335,
214.93335,2287.857075,2190.7561,1030.8112,1878.133175,
214.9719,2287.888825,2192.71485,1030.934225,1878.18085,
214.9803,2287.9221,2193.667925,1031.005075,1878.55045,
215.024725,2287.989125,2193.671575,1031.17325,1878.63185,
215.055375,2288.027975,2196.835125,1031.842775,1878.667225,
215.066625,2288.062025,2197.32685,1032.314425,1878.8042,
215.09995,2288.1319,2197.475575,1032.3806,1879.1155,
215.107575,2288.1641,2199.56155,1032.640825,1879.2,
215.130275,2288.194875,2200.672575,1032.7406,1879.31285,
215.146925,2288.277,2201.3326,1032.795175,1879.5061,
215.18025,2288.311275,2202.866425,1032.84495,1879.6396,
215.238475,2288.3514,2202.994,1032.8917,1880.1095,
215.288475,2288.49555,2203.975425,1033.6166,1880.1893,
215.37195,2288.54185,2204.134025,1033.7042,1880.2699,
215.378225,2288.61115,2208.666875,1033.751725,1880.820575,
215.3802,2288.713375,2209.911225,1033.84205,1881.32555,
215.38595,2288.825075,2210.33965,1033.952825,1881.481825,
215.43315,2288.89965,2210.4829,1034.234875,1882.0495,
215.4414,2288.9314,2210.55105,1034.3497,1882.334775,
215.4968,2288.96665,2211.51665,1034.4107,1882.526325,
215.516475,2289.00355,2211.626975,1034.577125,1882.587175,
215.558225,2289.07205,2212.90595,1034.744125,1883.0812,
215.59135,2289.153125,2213.133675,1034.817325,1883.3312,
215.613425,2289.26465,2214.8066,1034.916725,1883.387825,
215.646225,2289.296925,2215.1131,1035.1151,1883.7823,
215.68625,2289.329725,2215.833875,1035.181325,1883.830425,
215.691525,2289.4425,2216.66925,1035.24375,1884.259875,
215.69975,2289.48645,2216.860375,1035.3008,1884.671775,
215.713575,2289.554425,2217.038925,1035.40065,1884.981125,
215.741325,2289.60035,2217.068175,1035.48745,1885.19995,
215.7664,2289.6351,2217.88625,1035.631225,1885.423975,
215.816375,2289.671225,2217.928725,1035.80425,1885.461275,
215.85795,2289.71055,2217.98025,1035.894925,1885.49455,
215.871775,2289.752425,2219.86755,1035.987925,1885.925525,
215.891075,2289.9111,2219.97525,1036.119325,1886.094325,
215.907925,2290.055575,2220.155625,1036.202,1886.1184,
215.930175,2290.17315,2220.185325,1036.309275,1886.182425,
215.97175,2290.2473,2220.5021,1036.36295,1886.37785,
215.9914,2290.285975,2220.51815,1036.43225,1886.570375,
215.996825,2290.362625,2220.64255,1036.4874,1886.9908,
216.01735,2290.409775,2221.059125,1036.51935,1887.716325,
216.038375,2290.445475,2221.417025,1036.573425,1887.9574,
216.0468,2290.482025,2221.58005,1036.6678,1887.98895,
216.105,2290.606375,2222.91545,1036.875225,1888.035875,
216.171675,2290.650625,2222.9237,1037.121,1888.17695,
216.1749,2290.69115,2223.3419,1037.191975,1888.540575,
216.191,2290.7261,2224.25965,1037.2713,1888.633725,
216.19675,2290.7645,2224.88435,1037.3607,1889.1023,
216.205,2290.83965,2224.93375,1037.4455,1889.223625,
216.20765,2290.914475,2225.60725,1037.509525,1889.248775,
216.23255,2290.94935,2225.64125,1037.6086,1889.47835,
216.2383,2290.9934,2225.8193,1037.658825,1889.816425,
216.2578,2291.031125,2226.0052,1037.741025,1889.9259,
216.26585,2291.072225,2226.32905,1037.814225,1890.25015,
216.28305,2291.105225,2226.57355,1037.888,1890.31305,
216.330025,2291.183275,2227.389725,1037.97125,1890.53095,
216.35495,2291.214875,2227.690525,1038.0789,1890.596325,
216.3662,2291.29145,2227.712375,1038.1274,1890.813025,
216.391275,2291.33165,2227.94655,1038.1875,1890.889,
216.396475,2291.3654,2228.344,1038.265775,1891.4074,
216.40775,2291.39855,2228.89645,1038.270275,1891.80575,
216.4158,2291.4731,2228.92245,1038.357975,1892.016825,
216.441075,2291.58085,2228.9463,1038.384475,1892.333275,
216.4465,2291.618425,2231.613275,1038.454225,1892.390175,
216.457725,2291.7373,2232.31405,1038.800325,1892.5932,
216.482825,2291.782125,2232.53375,1038.85495,1892.642575,
216.485925,2291.818425,2232.740725,1038.9549,1892.851375,
216.515975,2291.88435,2233.7578,1038.970025,1892.9861,
216.5244,2291.945325,2234.020825,1039.129525,1893.248375,
216.54105,2291.985125,2234.404675,1039.132075,1893.363425,
216.550375,2292.0273,2234.438725,1039.144025,1893.934475,
216.5742,2292.060525,2234.51125,1039.3939,1894.736125,
216.58805,2292.097825,2234.87925,1039.51435,1894.7828,
216.638,2292.1359,2235.868025,1039.633325,1895.088975,
216.740975,2292.172975,2236.024425,1039.82695,1895.369125,
216.757625,2292.20895,2236.454575,1039.88235,1895.39105,
216.7992,2292.252275,2237.5682,1040.12645,1895.440625,
216.807625,2292.3297,2237.84485,1040.19015,1895.823775,
216.8327,2292.366275,2238.249075,1040.257325,1895.9019,
216.84095,2292.40085,2238.269025,1040.3253,1895.998125,
216.8546,2292.52155,2238.599225,1040.3829,1896.04325,
216.8648,2292.599575,2238.67095,1040.516,1897.0976,
216.890925,2292.638875,2238.6933,1040.858625,1897.147975,
216.914825,2292.774475,2239.430225,1040.93725,1897.473425,
216.940925,2292.813325,2239.433275,1041.079725,1897.708225,
216.949325,2292.880825,2239.443025,1041.150275,1898.047125,
217.0158,2292.920075,2239.8254,1041.23255,1898.467275,
217.029625,2292.9552,2240.22915,1041.767775,1898.697325,
217.0742,2292.994275,2240.2487,1041.9074,1898.875625,
217.096425,2293.083025,2240.568875,1041.977575,1899.0284,
217.097875,2293.12475,2240.5769,1042.052175,1899.11185,
217.14925,2293.202675,2240.901225,1042.29855,1899.24865,
217.15395,2293.2388,2240.945225,1042.46655,1899.396975,
217.1575,2293.285875,2241.9939,1042.515825,1899.5157,
217.17975,2293.3238,2243.3754,1042.6118,1899.775025,
217.19925,2293.362425,2243.429425,1042.660125,1900.12185,
217.33215,2293.37295,2244.05975,1042.80275,1900.1481,
217.357275,2293.40485,2244.5331,1042.864575,1900.166325,
217.399175,2293.61975,2244.842225,1042.98525,1900.777325,
217.429475,2293.69355,2244.9066,1043.0548,1900.86785,
217.4576,2293.733125,2245.245925,1043.140575,1900.943925,
217.474075,2293.76805,2245.971975,1043.695675,1901.3037,
217.487875,2293.8422,2247.022975,1043.756825,1901.370875,
217.497575,2293.8813,2247.05935,1043.812725,1901.415225,
217.512975,2293.92445,2247.222925,1043.90035,1901.509675,
217.546275,2293.9562,2247.272575,1043.9289,1901.564325,
217.549125,2293.99995,2248.399275,1044.153825,1901.6028,
217.555975,2294.080975,2248.7463,1044.606075,1901.9041,
217.582425,2294.12165,2248.765825,1045.2152,1901.9649,
217.596075,2294.1645,2248.811175,1045.560925,1902.0497,
217.6045,2294.208725,2251.718975,1045.6191,1902.38855,
217.68695,2294.2834,2252.2349,1045.79145,1902.583475,
217.694225,2294.366375,2252.271125,1045.877125,1902.71045,
217.704475,2294.481125,2253.03885,1045.949625,1902.759675,
217.7075,2294.524875,2253.36375,1046.028575,1903.154225,
217.740475,2294.6077,2255.204675,1046.08545,1903.2288,
217.76785,2294.657575,2255.47985,1046.20865,1903.39285,
217.77375,2294.734775,2255.676125,1046.28135,1903.444675,
217.790625,2294.769775,2256.188925,1046.62855,1903.741125,
217.799025,2294.813925,2256.4185,1046.646375,1903.7991,
217.80425,2294.85065,2256.688925,1046.682925,1904.070675,
217.823925,2294.8832,2256.79175,1046.8196,1904.1023,
217.837775,2294.95505,2257.357575,1046.939025,1904.155275,
217.88235,2294.995675,2257.5983,1047.0099,1904.2664,
217.89075,2295.042825,2257.600825,1047.114675,1904.445075,
217.91565,2295.112775,2257.628875,1047.188725,1904.544525,
217.9239,2295.15045,2257.9863,1047.2893,1904.877725,
217.938325,2295.187075,2258.1041,1047.505525,1904.899575,
217.9544,2295.2633,2258.148,1047.600225,1904.923625,
217.97105,2295.300075,2258.750875,1047.83305,1904.94385,
217.99615,2295.3419,2259.295575,1047.9035,1905.520525,
217.9974,2295.38155,2259.5631,1047.99855,1905.63345,
217.998975,2295.4253,2259.658525,1048.087375,1906.001675,
218.004375,2295.46995,2259.67635,1048.17025,1906.238975,
218.029275,2295.513475,2259.904775,1048.251825,1906.430175,
218.0323,2295.55545,2260.342575,1048.478375,1906.74595,
218.0405,2295.587475,2260.62095,1048.566325,1906.80295,
218.05435,2295.62425,2260.66985,1048.636,1907.224225,
218.089125,2295.6595,2260.904225,1048.8307,1907.353925,
218.120825,2295.68855,2261.125475,1048.926775,1907.67795,
218.137675,2295.786025,2261.20195,1048.987275,1907.791575,
218.14875,2295.8338,2261.40875,1049.055425,1907.847275,
218.195725,2295.86915,2261.5079,1049.11095,1908.057875,
218.2127,2295.914725,2261.73625,1049.149525,1908.731475,
218.237625,2295.954275,2261.895025,1049.242675,1908.847175,
218.24065,2296.0029,2262.0587,1049.354425,1909.02175,
218.282025,2296.115,2262.2992,1049.425325,1909.115275,
218.323775,2296.190175,2262.4959,1049.6739,1909.355075,
218.337275,2296.23455,2262.60025,1049.8004,1909.439725,
218.34885,2296.309075,2262.74495,1049.847325,1909.482325,
218.37235,2296.353625,2262.980525,1049.905475,1909.619625,
218.430725,2296.39355,2263.108325,1049.97495,1909.73995,
218.437375,2296.5329,2263.124875,1050.02865,1910.07465,
218.439375,2296.574475,2263.288875,1050.1612,1910.33415,
218.44595,2296.6651,2263.4471,1050.2221,1910.50065,
218.457025,2296.741,2263.553,1050.35775,1910.602375,
218.5042,2296.78805,2263.881425,1050.6044,1910.6197,
218.523525,2296.827375,2264.25025,1050.7127,1911.09175,
218.529275,2296.896725,2264.3531,1050.90275,1911.391475,
218.53735,2296.93415,2264.44435,1050.971275,1911.82505,
218.570675,2296.97335,2264.51065,1051.0549,1911.92045,
218.598575,2297.0149,2264.6763,1051.0999,1912.0399,
218.6154,2297.094375,2264.853425,1051.181025,1912.14785,
218.637475,2297.127525,2264.92885,1051.264125,1912.303025,
218.64855,2297.2493,2264.985125,1051.4741,1912.36215,
218.6708,2297.3227,2265.07725,1051.479325,1912.69755,
218.732025,2297.358675,2265.290825,1051.6452,1912.884775,
218.7541,2297.4346,2265.425975,1051.7905,1913.085825,
218.8569,2297.485775,2265.56545,1051.866425,1913.433775,
218.8653,2297.53055,2265.85715,1051.943525,1913.464625,
218.881975,2297.56455,2265.958375,1052.013975,1913.507375,
218.898625,2297.610075,2266.017075,1052.0862,1913.7659,
218.93195,2297.675725,2266.15005,1052.3345,1913.947175,
218.9404,2297.71575,2266.284575,1052.727175,1914.26955,
218.998425,2297.751575,2266.2897,1052.761775,1914.34695,
219.004025,2297.788075,2266.473425,1052.764475,1914.76605,
219.0168,2297.825625,2266.596375,1052.780425,1915.02195,
219.03715,2297.8625,2266.833375,1052.86285,1915.046525,
219.056825,2297.9116,2267.024375,1052.971625,1915.2974,
219.09915,2297.957925,2267.103025,1053.024925,1915.6461,
219.106975,2298.007025,2267.13185,1053.0802,1915.8051,
219.115225,2298.051275,2267.380075,1053.126125,1915.8933,
219.12345,2298.0887,2267.397325,1053.186075,1915.910975,
219.153975,2298.12875,2267.587925,1053.2032,1915.966925,
219.16685,2298.171375,2267.6754,1053.2911,1916.229975,
219.181875,2298.25055,2267.7605,1053.3511,1916.4821,
219.203775,2298.322775,2267.872925,1053.42515,1916.549925,
219.20695,2298.361775,2267.980675,1053.521275,1916.6515,
219.215,2298.53615,2268.0818,1053.6509,1916.821425,
219.2401,2298.5755,2268.17615,1053.7287,1916.96765,
219.253925,2298.618625,2268.231375,1053.811075,1917.080625,
219.265175,2298.658975,2268.270575,1053.876075,1917.12425,
219.3197,2298.7109,2268.336725,1053.944725,1917.449275,
219.328975,2298.72615,2268.40455,1054.052725,1917.526725,
219.340075,2298.750975,2268.444775,1054.2152,1917.557175,
219.370375,2298.79185,2268.504725,1054.226325,1917.734025,
219.37895,2298.824925,2268.62655,1054.263175,1917.86475,
219.381625,2298.866925,2268.757625,1054.3435,1917.99745,
219.390225,2298.96,2268.78955,1054.501875,1918.0665,
219.398275,2299.0717,2268.853775,1054.55615,1918.30305,
219.42895,2299.10335,2268.991425,1054.6529,1918.32825,
219.478925,2299.158375,2269.04195,1054.740525,1918.378775,
219.48715,2299.199825,2269.18715,1054.754575,1918.547425,
219.49525,2299.234675,2269.29,1054.814275,1918.621275,
219.50685,2299.356225,2269.320425,1055.04945,1918.716875,
219.515075,2299.39015,2269.3729,1055.10515,1918.754675,
219.531725,2299.467425,2269.47365,1055.138425,1918.794025,
219.573125,2299.510575,2269.689575,1055.21,1918.917675,
219.587125,2299.557925,2269.917375,1055.258025,1919.216125,
219.589975,2299.642425,2269.9924,1055.32595,1919.240425,
219.631725,2299.680975,2270.05695,1055.47445,1919.302275,
219.66505,2299.718675,2270.189575,1055.552775,1919.506625,
219.6787,2299.754225,2270.257325,1055.6756,1919.527625,
219.71485,2299.83185,2270.25955,1055.734925,1919.608975,
219.728825,2299.866125,2270.4886,1055.8063,1919.81695,
219.806725,2299.969425,2270.612175,1055.878875,1919.841675,
219.8228,2300.0322,2270.689675,1055.94515,1919.874025,
219.83705,2300.0877,2270.763975,1056.146325,1919.972025,
219.845275,2300.1227,2270.882075,1056.19735,1920.1256,
219.870375,2300.1969,2271.038275,1056.318775,1920.18595,
219.906525,2300.234575,2271.289025,1056.534625,1920.249225,
219.948275,2300.270225,2271.402775,1056.629625,1920.41585,
219.987,2300.3944,2271.545725,1056.71865,1920.59585,
219.99825,2300.432575,2271.661475,1057.009025,1920.7378,
220.012075,2300.47285,2271.770525,1057.098325,1920.848275,
220.023325,2300.504625,2271.879975,1057.427075,1920.896175,
220.02855,2300.546225,2271.972925,1057.510325,1921.04855,
220.056475,2300.61145,2272.0436,1057.56875,1921.129525,
220.0635,2300.6929,2272.056275,1057.647625,1921.321925,
220.073125,2300.73845,2272.112075,1057.7288,1921.478375,
220.08155,2300.77875,2272.3017,1057.785275,1921.51445,
220.103625,2300.815625,2272.376125,1058.070175,1921.959075,
220.153625,2300.859175,2272.432275,1058.15095,1922.0232,
220.192525,2300.898375,2272.56305,1058.204525,1922.14365,
220.223075,2300.93235,2272.6168,1058.2741,1922.3329,
220.23385,2300.9741,2272.711975,1058.343825,1922.398825,
220.247025,2301.048425,2272.7733,1058.395275,1922.6141,
220.281325,2301.085275,2272.876675,1058.472025,1922.7996,
220.30355,2301.11965,2272.962675,1058.54075,1922.991325,
220.322875,2301.20735,2272.983125,1058.626525,1923.06835,
220.3424,2301.276775,2273.0401,1058.716725,1923.3042,
220.34795,2301.312475,2273.1048,1058.793375,1923.3834,
220.3648,2301.385475,2273.2235,1058.889275,1923.52845,
220.37005,2301.422275,2273.23245,1058.908125,1923.576575,
220.3932,2301.45855,2273.254875,1059.03735,1923.6038,
220.403525,2301.536875,2273.294125,1059.087925,1923.8927,
220.52015,2301.58025,2273.40205,1059.13675,1923.90905,
220.5314,2301.61925,2273.44835,1059.202275,1923.9209,
220.53665,2301.73855,2273.5746,1059.305825,1923.99585,
220.53825,2301.778725,2273.6766,1059.389975,1924.020325,
220.539625,2301.8181,2273.7533,1059.487275,1924.080275,
220.5563,2301.847475,2273.8646,1059.5989,1924.2084,
220.5647,2301.88125,2274.00375,1059.656525,1924.259625,
220.581225,2301.919675,2274.069575,1059.690775,1924.296275,
220.631375,2302.051325,2274.210625,1059.755175,1924.33045,
220.6413,2302.09295,2274.279075,1059.8228,1924.430575,
220.648025,2302.17685,2274.391575,1060.0518,1924.728925,
220.6536,2302.21255,2274.516775,1060.127125,1924.7843,
220.669925,2302.25425,2274.574275,1060.2012,1924.945925,
220.706275,2302.28555,2274.664375,1060.58885,1925.1063,
220.7201,2302.319525,2274.74055,1060.669975,1925.1423,
220.7396,2302.354075,2274.834375,1060.757675,1925.5166,
220.77305,2302.43665,2274.98435,1060.831775,1925.707725,
220.804825,2302.480025,2275.09265,1060.916975,1925.79005,
220.828475,2302.5633,2275.096475,1061.063025,1925.82235,
220.839375,2302.640825,2275.170575,1061.12535,1925.8806,
220.856375,2302.67935,2275.28795,1061.18675,1925.90965,
220.92265,2302.82605,2275.3927,1061.415225,1925.930375,
220.9345,2302.90435,2275.467925,1061.640775,1926.18105,
220.9397,2302.9445,2275.5115,1061.719025,1926.2305,
220.9646,2302.98665,2275.600175,1061.801725,1926.378575,
220.9811,2303.020325,2275.813175,1061.92405,1926.528975,
220.997925,2303.0923,2275.916675,1061.97905,1926.6889,
221.0284,2303.1336,2275.940725,1062.02615,1926.843775,
221.042425,2303.2483,2275.997325,1062.2219,1926.866325,
221.0479,2303.342475,2276.133375,1062.2989,1926.8835,
221.06455,2303.462975,2276.243075,1062.4121,1926.90685,
