SPK_SPKC03a (inhibited),SPK_SPKC07b (inhibited),SPK_SPKC08b (no effect),SPK_SPKC08c (excited),SPK_SPKC10a (weak inhibition)
439.53355,,,,
439.55845,,,,
439.5829,,,,
439.5927,,,,
439.614025,,,,
439.630725,,,,
439.649725,,,,
439.6719,,,,
439.6884,,,,
439.71055,,,,
439.726925,,,,
439.74095,,,,
439.750425,,,,
439.76915,,,,
439.7796,,,,
439.79335,,,,
439.80655,,,,
439.8247,,,,
439.83315,,,,
439.85095,,,,
439.8594,,,,
439.8708,,,,
439.88005,,,,
439.8886,,,,
439.896125,,,,
439.905775,,,,
439.9192,,,,
439.9264,,,,
439.9363,,,,
439.9532,,,,
439.965125,,,,
439.974375,,,,
439.98355,,,,
439.995925,,,,
440.00955,,,,
440.027925,,,,
440.040875,,,,
440.063975,,,,
440.07575,,,,
440.0986,,,,
440.105675,,,,
440.117325,,,,
440.129175,,,,
440.140225,,,,
440.158775,,,,
440.171925,,,,
440.1892,,,,
440.19595,,,,
440.202475,,,,
440.209025,,,,
440.213475,,,,
440.2276,,,,
440.232375,,,,
440.239825,,,,
440.247475,,,,
440.25865,,,,
440.263025,,,,
440.272625,,,,
440.282125,,,,
440.289425,,,,
440.296475,,,,
440.306625,,,,
440.310675,,,,
440.31915,,,,
440.3319,,,,
440.33975,,,,
440.34945,,,,
440.3658,,,,
440.3788,,,,
440.38645,,,,
440.4085,,,,
440.4236,,,,
440.434,,,,
440.448475,,,,
440.46705,,,,
440.478775,,,,
440.48955,,,,
440.4939,,,,
440.511525,,,,
440.5232,,,,
440.535025,,,,
440.54115,,,,
440.5495,,,,
440.5589,,,,
440.564125,,,,
440.573525,,,,
440.5816,,,,
440.591525,,,,
440.60665,,,,
440.6119,,,,
440.626975,,,,
440.635925,,,,
440.639825,,,,
440.650475,,,,
440.664475,,,,
440.6752,,,,
440.685675,,,,
440.697025,,,,
440.7062,,,,
440.718875,,,,
440.723775,,,,
440.73395,,,,
440.744625,,,,
440.7521,,,,
440.764475,,,,
440.77285,,,,
440.785675,,,,
440.800125,,,,
440.806375,,,,
440.819475,,,,
440.832375,,,,
440.845525,,,,
440.85605,,,,
440.8652,,,,
440.87875,,,,
440.889075,,,,
440.91115,,,,
440.923675,,,,
440.938675,,,,
440.9488,,,,
440.96605,,,,
440.9744,,,,
440.99125,,,,
440.9962,,,,
441.01705,,,,
441.026,,,,
441.053775,,,,
441.06865,,,,
441.083825,,,,
441.105275,,,,
441.118625,,,,
441.126375,,,,
441.1421,,,,
441.153075,,,,
441.177675,,,,
441.1964,,,,
441.21735,,,,
441.2348,,,,
441.24705,,,,
441.2569,,,,
441.2725,,,,
441.285025,,,,
441.292775,,,,
441.30125,,,,
441.305475,,,,
441.31565,,,,
441.32735,,,,
441.33395,,,,
441.34735,,,,
441.364375,,,,
441.374,,,,
441.38185,,,,
441.40655,,,,
441.428125,,,,
441.446325,,,,
441.458,,,,
441.477325,,,,
441.501475,,,,
441.5174,,,,
441.522275,,,,
441.5348,,,,
441.549875,,,,
441.5631,,,,
441.575475,,,,
441.597125,,,,
441.60735,,,,
441.614675,,,,
441.625425,,,,
441.6337,,,,
441.649525,,,,
441.671025,,,,
441.68,,,,
441.6988,,,,
441.71305,,,,
441.724025,,,,
441.734825,,,,
441.7532,,,,
441.7762,,,,
441.804625,,,,
441.82425,,,,
441.833675,,,,
441.85875,,,,
441.877075,,,,
441.8894,,,,
441.90055,,,,
441.919225,,,,
441.941925,,,,
441.957075,,,,
441.977225,,,,
441.989775,,,,
442.00645,,,,
442.01845,,,,
442.02435,,,,
442.041875,,,,
442.0606,,,,
442.067275,,,,
442.078275,,,,
442.089775,,,,
442.09785,,,,
442.11265,,,,
442.130675,,,,
442.139975,,,,
442.156525,,,,
442.1653,,,,
442.174525,,,,
442.191275,,,,
442.201375,,,,
442.2082,,,,
442.226625,,,,
442.232325,,,,
442.25165,,,,
442.258475,,,,
442.269275,,,,
442.2758,,,,
442.285575,,,,
442.2948,,,,
442.308925,,,,
442.31405,,,,
442.321925,,,,
442.331375,,,,
442.346775,,,,
442.362125,,,,
442.370525,,,,
442.387275,,,,
442.396225,,,,
442.40755,,,,
442.430475,,,,
442.43975,,,,
442.456575,,,,
442.4747,,,,
442.491925,,,,
442.505875,,,,
442.5224,,,,
442.53575,,,,
442.55805,,,,
442.569425,,,,
442.589875,,,,
442.6089,,,,
442.632125,,,,
442.65085,,,,
442.6664,,,,
442.687,,,,
442.704425,,,,
442.7185,,,,
442.733825,,,,
442.749775,,,,
442.761275,,,,
442.76865,,,,
442.780225,,,,
442.797175,,,,
442.811175,,,,
442.826075,,,,
442.83885,,,,
442.854925,,,,
442.862125,,,,
442.8771,,,,
442.890725,,,,
442.909625,,,,
442.92735,,,,
442.9419,,,,
442.966425,,,,
442.968725,,,,
442.994575,,,,
443.0119,,,,
443.03075,,,,
443.040525,,,,
443.055625,,,,
443.0754,,,,
443.089275,,,,
443.11285,,,,
443.1334,,,,
443.143725,,,,
443.1571,,,,
443.185875,,,,
443.2008,,,,
443.210925,,,,
443.219775,,,,
443.23455,,,,
443.256375,,,,
443.266175,,,,
443.280825,,,,
443.295125,,,,
443.304575,,,,
443.31525,,,,
443.33505,,,,
443.360325,,,,
443.370575,,,,
443.38945,,,,
443.3989,,,,
443.41025,,,,
443.425125,,,,
443.437425,,,,
443.4484,,,,
443.467425,,,,
443.474625,,,,
443.4942,,,,
443.508975,,,,
443.528775,,,,
443.5465,,,,
443.554825,,,,
443.562225,,,,
443.5721,,,,
443.585725,,,,
443.592325,,,,
443.609225,,,,
443.623275,,,,
443.6359,,,,
443.6492,,,,
443.66115,,,,
443.6784,,,,
443.693025,,,,
443.7041,,,,
443.716225,,,,
443.7371,,,,
443.7506,,,,
443.765375,,,,
443.7783,,,,
443.791875,,,,
443.8094,,,,
443.825475,,,,
443.833,,,,
443.8466,,,,
443.85675,,,,
443.874475,,,,
443.886075,,,,
443.900525,,,,
443.912525,,,,
443.928375,,,,
443.948775,,,,
443.9637,,,,
443.97515,,,,
443.990875,,,,
444.00575,,,,
444.01635,,,,
444.025025,,,,
444.050125,,,,
444.066575,,,,
444.080375,,,,
444.0943,,,,
444.119925,,,,
444.131225,,,,
444.1399,,,,
444.144375,,,,
444.152475,,,,
444.159275,,,,
444.162725,,,,
444.171475,,,,
444.1769,,,,
444.18645,,,,
444.191575,,,,
444.19745,,,,
444.2035,,,,
444.211975,,,,
444.217925,,,,
444.22465,,,,
444.230725,,,,
444.2407,,,,
444.24915,,,,
444.25705,,,,
444.264475,,,,
444.27455,,,,
444.284175,,,,
444.2935,,,,
444.301975,,,,
444.3139,,,,
444.3219,,,,
444.3288,,,,
444.337275,,,,
444.346425,,,,
444.3691,,,,
444.389175,,,,
444.4046,,,,
444.411125,,,,
444.424925,,,,
444.436625,,,,
444.450225,,,,
444.4578,,,,
444.465075,,,,
444.476975,,,,
444.481125,,,,
444.491775,,,,
444.5047,,,,
444.511275,,,,
444.5218,,,,
444.52875,,,,
444.5372,,,,
444.5436,,,,
444.546725,,,,
444.560075,,,,
444.566325,,,,
444.57765,,,,
444.585725,,,,
444.59275,,,,
444.604075,,,,
444.6174,,,,
444.64145,,,,
444.650975,,,,
444.658475,,,,
444.677575,,,,
444.685375,,,,
444.6948,,,,
444.706325,,,,
444.717125,,,,
444.73065,,,,
444.742925,,,,
444.75395,,,,
444.76195,,,,
444.774275,,,,
444.780075,,,,
444.785625,,,,
444.795225,,,,
444.799,,,,
444.807975,,,,
444.815325,,,,
444.823425,,,,
444.8322,,,,
444.84355,,,,
444.85095,,,,
444.85975,,,,
444.870625,,,,
444.878725,,,,
444.884825,,,,
444.8944,,,,
444.902975,,,,
444.90865,,,,
444.919075,,,,
444.925175,,,,
444.931375,,,,
444.942375,,,,
444.952675,,,,
444.96055,,,,
444.975525,,,,
444.9925,,,,
445.0009,,,,
445.015725,,,,
445.020825,,,,
445.027225,,,,
445.033975,,,,
445.037825,,,,
445.047475,,,,
445.0559,,,,
445.059925,,,,
445.068725,,,,
445.074075,,,,
445.0845,,,,
445.088375,,,,
445.094225,,,,
445.097725,,,,
445.105225,,,,
445.111275,,,,
445.1148,,,,
445.12215,,,,
445.12575,,,,
445.133075,,,,
445.13985,,,,
445.142575,,,,
445.148975,,,,
445.1537,,,,
445.1567,,,,
445.162575,,,,
445.170175,,,,
445.1735,,,,
445.179525,,,,
445.18355,,,,
445.186625,,,,
445.19115,,,,
445.19885,,,,
445.202275,,,,
445.21205,,,,
445.216725,,,,
445.22155,,,,
445.227225,,,,
445.23055,,,,
445.2357,,,,
445.238875,,,,
445.24525,,,,
445.251575,,,,
445.25765,,,,
445.261375,,,,
445.2645,,,,
445.271075,,,,
445.275675,,,,
445.281725,,,,
445.284975,,,,
445.293275,,,,
445.2976,,,,
445.304675,,,,
445.30845,,,,
445.314775,,,,
445.319425,,,,
445.3252,,,,
445.3304,,,,
445.337025,,,,
445.343075,,,,
445.352025,,,,
445.358475,,,,
445.36165,,,,
445.368525,,,,
445.37335,,,,
445.384125,,,,
445.390375,,,,
445.3944,,,,
445.399875,,,,
445.405125,,,,
445.409175,,,,
445.415825,,,,
445.421525,,,,
445.43145,,,,
445.4353,,,,
445.442575,,,,
445.448825,,,,
445.45645,,,,
445.460325,,,,
445.4638,,,,
445.4692,,,,
445.477775,,,,
445.4878,,,,
445.491225,,,,
445.4991,,,,
445.5071,,,,
445.51115,,,,
445.518125,,,,
445.522875,,,,
445.53255,,,,
445.535675,,,,
445.544625,,,,
445.55055,,,,
445.5584,,,,
445.5679,,,,
445.57155,,,,
445.578075,,,,
445.5847,,,,
445.5884,,,,
445.59705,,,,
445.601275,,,,
445.605925,,,,
445.610175,,,,
445.62305,,,,
445.62965,,,,
445.644,,,,
445.651525,,,,
445.660225,,,,
445.667325,,,,
445.676775,,,,
445.68525,,,,
445.69515,,,,
445.70325,,,,
445.711125,,,,
445.71635,,,,
445.723525,,,,
445.73645,,,,
445.74685,,,,
445.7525,,,,
445.7612,,,,
445.7657,,,,
445.777975,,,,
445.78725,,,,
445.79345,,,,
445.802975,,,,
445.81465,,,,
445.8182,,,,
445.8277,,,,
445.831,,,,
445.835225,,,,
445.8409,,,,
445.848275,,,,
445.859975,,,,
445.865425,,,,
445.8703,,,,
445.874825,,,,
445.881525,,,,
445.8869,,,,
445.89015,,,,
445.89415,,,,
445.906125,,,,
445.9099,,,,
445.9179,,,,
445.922175,,,,
445.9301,,,,
445.935175,,,,
445.940425,,,,
445.94935,,,,
445.954025,,,,
445.960375,,,,
445.964025,,,,
445.967525,,,,
445.975275,,,,
445.9805,,,,
445.98485,,,,
445.990625,,,,
445.9969,,,,
446.000825,,,,
446.0095,,,,
446.01395,,,,
446.0209,,,,
446.024725,,,,
446.029925,,,,
446.037025,,,,
446.0421,,,,
446.047425,,,,
446.05965,,,,
446.063125,,,,
446.0691,,,,
446.077275,,,,
446.08165,,,,
446.08885,,,,
446.09485,,,,
446.100525,,,,
446.10715,,,,
446.117,,,,
446.119775,,,,
446.126825,,,,
446.131175,,,,
446.135275,,,,
446.14035,,,,
446.144875,,,,
446.152075,,,,
446.157175,,,,
446.160425,,,,
446.165475,,,,
446.17155,,,,
446.18605,,,,
446.1933,,,,
446.19745,,,,
446.200675,,,,
446.2081,,,,
446.212975,,,,
446.216725,,,,
446.222325,,,,
446.227875,,,,
446.23125,,,,
446.2367,,,,
446.242825,,,,
446.248475,,,,
446.252625,,,,
446.25965,,,,
446.2634,,,,
446.2804,,,,
446.28295,,,,
446.290625,,,,
446.2944,,,,
446.29955,,,,
446.303025,,,,
446.313075,,,,
446.3169,,,,
446.32125,,,,
446.32655,,,,
446.333,,,,
446.337225,,,,
446.3409,,,,
446.3478,,,,
446.3582,,,,
446.3638,,,,
446.36805,,,,
446.370875,,,,
446.3785,,,,
446.38235,,,,
446.388325,,,,
446.3968,,,,
446.404275,,,,
446.4096,,,,
446.415675,,,,
446.421675,,,,
446.426225,,,,
446.4347,,,,
446.438525,,,,
446.44465,,,,
446.454,,,,
446.458275,,,,
446.4619,,,,
446.468975,,,,
446.475375,,,,
446.485475,,,,
446.489075,,,,
446.497875,,,,
446.50195,,,,
446.511025,,,,
446.5138,,,,
446.520225,,,,
446.532075,,,,
446.536875,,,,
446.544725,,,,
446.5489,,,,
446.5575,,,,
446.5625,,,,
446.5664,,,,
446.575725,,,,
446.5831,,,,
446.589425,,,,
446.595425,,,,
446.603925,,,,
446.608875,,,,
446.616475,,,,
446.62335,,,,
446.63075,,,,
446.634575,,,,
446.642575,,,,
446.65105,,,,
446.656525,,,,
446.661825,,,,
446.669625,,,,
446.674625,,,,
446.684325,,,,
446.688925,,,,
446.69505,,,,
446.703075,,,,
446.706525,,,,
446.71175,,,,
446.72035,,,,
446.7261,,,,
446.732475,,,,
446.737775,,,,
446.741475,,,,
446.750425,,,,
446.754875,,,,
446.7615,,,,
446.76705,,,,
446.772175,,,,
446.779025,,,,
446.787,,,,
446.794575,,,,
446.799825,,,,
446.808475,,,,
446.816425,,,,
446.822425,,,,
446.825525,,,,
446.8318,,,,
446.83725,,,,
446.8466,,,,
446.85195,,,,
446.857525,,,,
446.863825,,,,
446.871525,,,,
446.875175,,,,
446.88245,,,,
446.888325,,,,
446.892525,,,,
446.9031,,,,
446.90615,,,,
446.914825,,,,
446.919825,,,,
446.92675,,,,
446.936975,,,,
446.941525,,,,
446.950925,,,,
446.954125,,,,
446.960525,,,,
446.964,,,,
446.9708,,,,
446.977425,,,,
446.9823,,,,
446.98885,,,,
446.997025,,,,
447.002675,,,,
447.01105,,,,
447.018175,,,,
447.02435,,,,
447.032975,,,,
447.03995,,,,
447.048725,,,,
447.055025,,,,
447.059975,,,,
447.067425,,,,
447.0716,,,,
447.0799,,,,
447.083775,,,,
447.096625,,,,
447.101275,,,,
447.1058,,,,
447.111775,,,,
447.117375,,,,
447.12455,,,,
447.13355,,,,
447.141625,,,,
447.145925,,,,
447.1542,,,,
447.1597,,,,
447.164125,,,,
447.174825,,,,
447.182375,,,,
447.18775,,,,
447.19985,,,,
447.20705,,,,
447.210975,,,,
447.21975,,,,
447.224475,,,,
447.238275,,,,
447.2426,,,,
447.250675,,,,
447.2603,,,,
447.26625,,,,
447.2713,,,,
447.28105,,,,
447.286325,,,,
447.293025,,,,
447.29985,,,,
447.3061,,,,
447.311775,,,,
447.315175,,,,
447.323175,,,,
447.332875,,,,
447.336875,,,,
447.348175,,,,
447.352625,,,,
447.35875,,,,
447.364175,,,,
447.374275,,,,
447.3783,,,,
447.38565,,,,
447.3931,,,,
447.39785,,,,
447.40705,,,,
447.410975,,,,
447.42025,,,,
447.428175,,,,
447.43415,,,,
447.441375,,,,
447.4478,,,,
447.4561,,,,
447.460025,,,,
447.4688,,,,
447.47325,,,,
447.482675,,,,
447.4904,,,,
447.497425,,,,
447.511875,,,,
447.519275,,,,
447.52285,,,,
447.5332,,,,
447.537875,,,,
447.545475,,,,
447.5539,,,,
447.55745,,,,
447.572625,,,,
447.581525,,,,
447.592625,,,,
447.599075,,,,
447.60245,,,,
447.61275,,,,
447.6243,,,,
447.6304,,,,
447.639825,,,,
447.649475,,,,
447.658425,,,,
447.670275,,,,
447.679525,,,,
447.6834,,,,
447.691,,,,
447.70765,,,,
447.71725,,,,
447.722275,,,,
447.733275,,,,
447.75315,,,,
447.7769,,,,
447.7959,,,,
447.823175,,,,
447.850225,,,,
447.876375,,,,
447.89215,,,,
447.916375,,,,
447.930925,,,,
447.943,,,,
447.9492,,,,
447.964375,,,,
447.9809,,,,
447.991125,,,,
448.003875,,,,
448.0128,,,,
448.0255,,,,
448.03555,,,,
448.052,,,,
448.0605,,,,
448.073675,,,,
448.088775,,,,
448.098525,,,,
448.116225,,,,
448.12765,,,,
448.13385,,,,
448.146675,,,,
448.15865,,,,
448.182475,,,,
448.2083,,,,
448.222975,,,,
448.2369,,,,
448.2511,,,,
448.264225,,,,
448.27515,,,,
448.29595,,,,
448.305175,,,,
448.3246,,,,
448.3376,,,,
448.345675,,,,
448.361675,,,,
448.3755,,,,
448.3961,,,,
448.410125,,,,
448.4297,,,,
448.439475,,,,
448.46105,,,,
448.4744,,,,
448.484475,,,,
448.495575,,,,
448.5191,,,,
448.529175,,,,
448.552425,,,,
448.561525,,,,
448.57855,,,,
448.589325,,,,
448.599525,,,,
448.62895,,,,
448.641275,,,,
448.654525,,,,
448.670725,,,,
448.677075,,,,
448.714875,,,,
448.724125,,,,
448.7379,,,,
448.7612,,,,
448.7768,,,,
448.790075,,,,
448.8105,,,,
448.8201,,,,
448.836725,,,,
448.85105,,,,
448.881825,,,,
448.9111,,,,
448.92535,,,,
448.940725,,,,
448.9545,,,,
448.965625,,,,
448.98765,,,,
448.996225,,,,
449.028775,,,,
449.0381,,,,
449.0483,,,,
449.062525,,,,
449.07945,,,,
449.099875,,,,
449.112025,,,,
449.126625,,,,
449.144325,,,,
449.15655,,,,
449.171825,,,,
449.18005,,,,
449.1921,,,,
449.203775,,,,
449.22435,,,,
449.239375,,,,
449.25335,,,,
449.269075,,,,
449.287175,,,,
449.297725,,,,
449.305975,,,,
449.3251,,,,
449.345875,,,,
449.352625,,,,
449.3735,,,,
449.390575,,,,
449.398575,,,,
449.43015,,,,
449.45235,,,,
449.46,,,,
449.4754,,,,
449.4908,,,,
449.503325,,,,
449.52145,,,,
449.53315,,,,
449.554125,,,,
449.559375,,,,
449.573475,,,,
449.588025,,,,
449.60265,,,,
449.61415,,,,
449.631025,,,,
449.64775,,,,
449.665875,,,,
449.6839,,,,
449.7017,,,,
449.7162,,,,
449.735475,,,,
449.74435,,,,
449.761125,,,,
449.778775,,,,
449.794075,,,,
449.802725,,,,
449.82035,,,,
449.83655,,,,
449.847975,,,,
449.852625,,,,
449.872125,,,,
449.8806,,,,
449.894475,,,,
449.901775,,,,
449.915725,,,,
449.929475,,,,
449.94245,,,,
449.957625,,,,
449.973125,,,,
449.99025,,,,
450.008425,,,,
450.0188,,,,
450.033175,,,,
450.050475,,,,
450.0626,,,,
450.07855,,,,
450.0946,,,,
450.104625,,,,
450.112325,,,,
450.12905,,,,
450.14245,,,,
450.1514,,,,
450.171175,,,,
450.182625,,,,
450.202025,,,,
450.214475,,,,
450.229375,,,,
450.249625,,,,
450.261,,,,
450.276375,,,,
450.290225,,,,
450.302825,,,,
450.315675,,,,
450.325025,,,,
450.333125,,,,
450.352975,,,,
450.37025,,,,
450.3794,,,,
450.393075,,,,
450.401175,,,,
450.4173,,,,
450.44115,,,,
450.4617,,,,
450.46895,,,,
450.48075,,,,
450.492325,,,,
450.50815,,,,
450.526575,,,,
450.532025,,,,
450.547575,,,,
450.560425,,,,
450.5794,,,,
450.585575,,,,
450.60185,,,,
450.60885,,,,
450.621125,,,,
450.6275,,,,
450.644125,,,,
450.6569,,,,
450.6777,,,,
450.6901,,,,
450.7057,,,,
450.71725,,,,
450.73735,,,,
450.74725,,,,
450.763975,,,,
450.77975,,,,
450.796775,,,,
450.8122,,,,
450.82015,,,,
450.828975,,,,
450.844275,,,,
450.850225,,,,
450.85545,,,,
450.85965,,,,
450.8692,,,,
450.8797,,,,
450.884275,,,,
450.88945,,,,
450.8972,,,,
450.90075,,,,
450.90545,,,,
450.915025,,,,
450.9198,,,,
450.926225,,,,
450.92915,,,,
450.937525,,,,
450.9434,,,,
450.947075,,,,
450.964425,,,,
450.97195,,,,
450.976775,,,,
450.987575,,,,
450.9962,,,,
450.99985,,,,
451.0123,,,,
451.018275,,,,
451.023475,,,,
451.029475,,,,
451.03985,,,,
451.047875,,,,
451.05835,,,,
451.0713,,,,
451.0833,,,,
451.096525,,,,
451.10715,,,,
451.115725,,,,
451.125375,,,,
451.138775,,,,
451.149575,,,,
451.1591,,,,
451.164175,,,,
451.17465,,,,
451.194775,,,,
451.20105,,,,
451.209725,,,,
451.225175,,,,
451.2426,,,,
451.25865,,,,
451.28195,,,,
451.29725,,,,
451.311825,,,,
451.333,,,,
451.356325,,,,
451.378675,,,,
451.3941,,,,
451.41195,,,,
451.4261,,,,
451.454075,,,,
451.4677,,,,
451.4864,,,,
451.504375,,,,
451.51725,,,,
451.53165,,,,
451.552025,,,,
451.5681,,,,
451.580775,,,,
451.59965,,,,
451.6181,,,,
451.6344,,,,
451.657475,,,,
451.667425,,,,
451.6791,,,,
451.69125,,,,
451.711625,,,,
451.7348,,,,
451.763525,,,,
451.771375,,,,
451.788625,,,,
451.806925,,,,
451.822775,,,,
451.8533,,,,
451.865375,,,,
451.88405,,,,
451.905075,,,,
451.912525,,,,
451.93155,,,,
451.9461,,,,
451.96605,,,,
451.977875,,,,
451.991075,,,,
452.003975,,,,
452.01745,,,,
452.03445,,,,
452.056825,,,,
452.064725,,,,
452.081325,,,,
452.103825,,,,
452.116375,,,,
452.13395,,,,
452.154825,,,,
452.177175,,,,
452.183125,,,,
452.196075,,,,
452.21715,,,,
452.2372,,,,
452.257875,,,,
452.2822,,,,
452.305425,,,,
452.315225,,,,
452.333275,,,,
452.3516,,,,
452.36115,,,,
452.3699,,,,
452.38805,,,,
452.4002,,,,
452.410875,,,,
452.429125,,,,
452.442125,,,,
452.4534,,,,
452.462575,,,,
452.478475,,,,
452.4906,,,,
452.5024,,,,
452.512225,,,,
452.53705,,,,
452.55425,,,,
452.5791,,,,
452.592725,,,,
452.626525,,,,
452.637175,,,,
452.655475,,,,
452.671125,,,,
452.6834,,,,
452.70005,,,,
452.709925,,,,
452.7293,,,,
452.765725,,,,
452.78505,,,,
452.7991,,,,
452.819425,,,,
452.8338,,,,
452.84475,,,,
452.859025,,,,
452.876025,,,,
452.885375,,,,
452.893875,,,,
452.91215,,,,
452.92505,,,,
452.937,,,,
452.94935,,,,
452.9606,,,,
452.972575,,,,
452.99705,,,,
453.0165,,,,
453.02855,,,,
453.0441,,,,
453.063875,,,,
453.07775,,,,
453.09085,,,,
453.1063,,,,
453.118725,,,,
453.13235,,,,
453.148,,,,
453.160625,,,,
453.181025,,,,
453.1944,,,,
453.20435,,,,
453.2116,,,,
453.21945,,,,
453.23455,,,,
453.252525,,,,
453.263575,,,,
453.283275,,,,
453.299075,,,,
453.310375,,,,
453.325,,,,
453.343075,,,,
453.357275,,,,
453.38,,,,
453.3852,,,,
453.39755,,,,
453.415475,,,,
453.433225,,,,
453.43765,,,,
453.463225,,,,
453.480925,,,,
453.49555,,,,
453.508775,,,,
453.518425,,,,
453.53065,,,,
453.543825,,,,
453.554825,,,,
453.575225,,,,
453.585375,,,,
453.5945,,,,
453.60375,,,,
453.616425,,,,
453.63095,,,,
453.649425,,,,
453.6624,,,,
453.673075,,,,
453.680175,,,,
453.695225,,,,
453.70725,,,,
453.7206,,,,
453.730875,,,,
453.7411,,,,
453.753,,,,
453.7677,,,,
453.7798,,,,
453.790675,,,,
453.80275,,,,
453.8114,,,,
453.824475,,,,
453.8386,,,,
453.847925,,,,
453.863275,,,,
453.8817,,,,
453.8944,,,,
453.9064,,,,
453.91795,,,,
453.92975,,,,
453.941025,,,,
453.957225,,,,
453.967975,,,,
453.97665,,,,
453.987025,,,,
453.99555,,,,
454.008,,,,
454.025025,,,,
454.043525,,,,
454.06135,,,,
454.07155,,,,
454.09145,,,,
454.09605,,,,
454.10975,,,,
454.122075,,,,
454.1338,,,,
454.15125,,,,
454.1608,,,,
454.179175,,,,
454.193125,,,,
454.20955,,,,
454.21645,,,,
454.237475,,,,
454.246425,,,,
454.255875,,,,
454.276125,,,,
454.29355,,,,
454.300575,,,,
454.312525,,,,
454.321725,,,,
454.3415,,,,
454.35605,,,,
454.377675,,,,
454.395975,,,,
454.425925,,,,
454.438975,,,,
454.453425,,,,
454.4693,,,,
454.4868,,,,
454.500025,,,,
454.505975,,,,
454.52375,,,,
454.536625,,,,
454.5458,,,,
454.5568,,,,
454.573425,,,,
454.583875,,,,
454.5942,,,,
454.603575,,,,
454.6123,,,,
454.62015,,,,
454.62935,,,,
454.6374,,,,
454.649375,,,,
454.653025,,,,
454.660325,,,,
454.6638,,,,
454.67295,,,,
454.692425,,,,
454.696775,,,,
454.703575,,,,
454.708575,,,,
454.7119,,,,
454.71735,,,,
454.722175,,,,
454.73215,,,,
454.7404,,,,
454.747075,,,,
454.7564,,,,
454.76365,,,,
454.772075,,,,
454.7765,,,,
454.78425,,,,
454.795775,,,,
454.8042,,,,
454.81575,,,,
454.8346,,,,
454.852225,,,,
454.86515,,,,
454.881475,,,,
454.90155,,,,
454.932025,,,,
454.954025,,,,
454.969175,,,,
454.9843,,,,
455.000725,,,,
455.02135,,,,
455.03975,,,,
455.055225,,,,
455.064225,,,,
455.085725,,,,
455.099525,,,,
455.111775,,,,
455.1275,,,,
455.158525,,,,
455.16415,,,,
455.17915,,,,
455.19655,,,,
455.209925,,,,
455.229325,,,,
455.251075,,,,
455.26375,,,,
455.280125,,,,
455.2956,,,,
455.3124,,,,
455.330525,,,,
455.339075,,,,
455.361,,,,
455.375625,,,,
455.3879,,,,
455.3999,,,,
455.42,,,,
455.4382,,,,
455.456475,,,,
455.46575,,,,
455.481375,,,,
455.496575,,,,
455.510475,,,,
455.534775,,,,
455.54995,,,,
455.569325,,,,
455.579875,,,,
