SPK_SPKC03a (inhibited),SPK_SPKC08a (no effect),SPK_SPKC11a (inhibited)
214.622375,,210.5266
214.645725,,210.557675
214.6942,,210.56715
214.709675,,210.57955
214.722975,,210.633075
214.772625,,210.67075
214.8538,,210.68695
214.8859,,210.7794
214.983825,,210.835125
215.008475,,210.91
215.0521,,210.94115
215.071375,,210.95895
215.098125,,211.0242
215.14985,,211.1046
215.20855,,211.15535
215.304475,,211.20925
215.363725,,211.2438
215.436,,211.2749
215.476825,,211.30485
215.52275,,211.328175
215.570525,,211.34915
215.584125,,211.375175
215.617925,,211.462075
215.666475,,211.5059
215.683,,211.550825
215.817325,,211.610125
215.8386,,211.642975
215.886475,,211.674425
215.92475,,211.7185
215.976175,,211.747975
216.0278,,211.798025
216.04565,,211.84375
216.07875,,211.86355
216.10975,,211.922175
216.19855,,211.994425
216.282275,,212.0671
216.312675,,212.083325
216.383225,,212.124175
216.4434,,212.13295
216.4896,,212.230875
216.513875,,212.2915
216.536,,212.329475
216.5902,,212.414875
216.641975,,212.441325
216.718425,,212.5072
216.741275,,212.587275
216.765475,,212.6441
216.7986,,212.673225
216.906275,,212.706025
216.9206,,212.742275
216.9742,,212.77405
217.012275,,212.81765
217.067175,,212.880675
217.091575,,212.9227
217.175675,,212.9623
217.19445,,213.02895
217.213275,,213.052975
217.2295,,213.1559
217.25435,,213.238325
217.288775,,213.28925
217.303575,,213.310975
217.35235,,213.325675
217.3789,,213.385025
217.50105,,213.4076
217.53305,,213.436075
217.57335,,213.4889
217.622975,,213.5577
217.6495,,213.592175
217.662675,,213.655575
217.67915,,213.728275
217.747,,213.74765
217.79325,,213.78645
217.88805,,213.821625
218.01685,,213.84475
218.034075,,213.880325
218.059325,,213.9131
218.08005,,213.967875
218.11135,,214.006825
218.281025,,214.0391
218.312975,,214.09105
218.3324,,214.13425
218.34755,,214.167575
218.3756,,214.20635
218.428475,,214.2741
218.46735,,214.28605
218.496325,,214.369375
218.540225,,214.396825
218.60525,,214.428825
218.66685,,214.466725
218.891875,,214.5037
218.913,,214.5368
218.948375,,214.612825
218.972975,,214.662775
219.00435,,214.683575
219.01935,,214.712175
219.040375,,214.73965
219.101425,,214.793825
219.139575,,214.8223
219.159675,,214.850025
219.2092,,214.883425
219.31515,,214.9205
219.36035,,214.963125
219.39165,,214.997075
219.429475,,215.04265
219.49945,,215.0922
219.529975,,215.119425
219.576325,,215.206575
219.589725,,215.233975
219.617425,,215.304025
219.633325,,215.33755
219.659875,,215.38045
219.69615,,215.4322
219.749575,,215.493
219.9028,,215.5782
220.04855,,215.594475
220.0997,,215.6063
220.113625,,215.636825
220.171075,,215.66025
220.188025,,215.68705
220.209775,,215.722725
220.210975,,215.775325
220.229425,,215.8169
220.2667,,215.8852
220.286425,,215.9218
220.317575,,215.941025
220.323475,,215.971625
220.39055,,215.997
220.5138,,216.016925
220.619425,,216.050525
220.659925,,216.0763
220.666225,,216.09295
220.6737,,216.135275
220.690625,,216.1909
220.712,,216.25355
220.762925,,216.324075
220.816075,,216.3933
220.948,,216.429
221.00805,,216.461225
221.027025,,216.516
221.084125,,216.55655
221.115425,,216.6007
221.133425,,216.646325
221.1751,,216.72345
221.199725,,216.7487
221.24395,,216.773225
221.328225,,216.8025
221.415975,,216.8328
221.45545,,216.853075
221.51565,,216.869475
221.5535,,216.91645
221.69655,,216.94725
221.743525,,216.973775
221.823625,,217.00375
221.848475,,217.060625
221.9029,,217.132575
221.935875,,217.162675
221.96145,,217.18345
221.987525,,217.19405
222.0098,,217.2003
222.0422,,217.245175
222.064175,,217.279725
222.095575,,217.3187
222.12445,,217.358975
222.169525,,217.3981
222.229275,,217.44575
222.315925,,217.484975
222.36285,,217.58635
222.420875,,217.630775
222.4446,,217.641925
222.5253,,217.65765
222.573125,,217.676325
222.6176,,217.708325
222.638175,,217.7245
222.699425,,217.75055
222.714275,,217.79145
222.72825,,217.840425
222.768175,,217.88165
222.780275,,217.93
222.810775,,217.971725
222.829025,,217.98705
222.8487,,217.999575
222.8771,,218.026025
222.9192,,218.041975
223.0104,,218.0824
223.0385,,218.096725
223.072275,,218.14775
223.133775,,218.1864
223.175475,,218.224875
223.193525,,218.250175
223.214475,,218.2859
223.237125,,218.3093
223.278,,218.3558
223.2918,,218.430175
223.321125,,218.444275
223.3876,,218.489775
223.44705,,218.5178
223.4642,,218.5325
223.4755,,218.550675
223.502025,,218.601875
223.528275,,218.6378
223.539975,,218.698625
223.55185,,218.757825
223.600675,,218.7933
223.61965,,218.8721
223.686675,,218.9471
223.71015,,218.967275
223.740075,,218.9992
223.7743,,219.108075
223.7893,,219.129
223.87035,,219.167925
223.895475,,219.19055
223.908825,,219.34485
223.930525,,219.381
224.067475,,219.436425
224.116675,,219.517575
224.144825,,219.526525
224.2278,,219.5546
224.295975,,219.58115
224.3477,,219.610225
224.377375,,219.61245
224.41445,,219.633675
224.42425,,219.673825
224.442025,,219.73135
224.459825,,219.756
224.5089,,219.81195
224.5277,,219.89025
224.575,,219.958675
224.5867,,220.005075
224.603725,,220.028775
224.638175,,220.05275
224.65445,,220.07805
224.704175,,220.1034
224.75235,,220.12855
224.770725,,220.167
224.818125,,220.205375
224.8212,,220.222475
224.839375,,220.259575
224.89245,,220.320025
224.945725,,220.334725
224.9664,,220.484675
225.040625,,220.5369
225.221275,,220.6108
225.229725,,220.672775
225.27055,,220.682375
225.30755,,220.69475
225.362775,,220.70905
225.41845,,220.738375
225.429975,,220.788525
225.44235,,220.843325
225.475125,,220.953875
225.50215,,221.0326
225.612675,,221.079575
225.6492,,221.11255
225.697225,,221.13845
225.912875,,221.16855
225.940025,,221.2036
225.96775,,221.29555
226.037875,,221.3545
226.0499,,221.418675
226.07775,,221.458925
226.0958,,221.483275
226.118625,,221.520825
226.2393,,221.55295
226.26985,,221.56865
226.31645,,221.601625
226.390725,,221.701025
226.472275,,221.744725
226.496325,,221.93625
226.51575,,221.97755
226.5289,,221.99405
226.63305,,222.02135
226.6413,,222.143325
226.680625,,222.207725
226.7139,,222.2558
226.738625,,222.30745
226.818675,,222.3414
226.863725,,222.431075
226.91815,,222.459025
226.932425,,222.508375
226.956925,,222.57425
227.1208,,222.6429
227.158825,,222.65845
227.178325,,222.699875
227.19565,,222.716275
227.2148,,222.73515
227.26615,,222.76135
227.30105,,222.8343
227.36875,,222.85135
227.410325,,222.91715
227.45905,,222.958225
227.48415,,223.06455
227.50505,,223.122025
227.554725,,223.167225
227.756775,,223.194675
227.81155,,223.23335
227.862375,,223.25725
227.883625,,223.317
227.895325,,223.454675
227.973375,,223.4798
228.0505,,223.5299
228.109275,,223.5582
228.16345,,223.6142
228.24705,,223.78535
228.3761,,223.8161
228.40555,,223.84745
228.43775,,223.872675
228.46285,,223.905075
228.489675,,223.9457
228.5058,,223.9948
228.53065,,224.037875
228.574925,,224.06505
228.592075,,224.099225
228.6323,,224.156725
228.699225,,224.20015
228.71255,,224.2558
228.8167,,224.285775
228.872325,,224.3782
228.890275,,224.41165
228.899925,,224.432425
228.913125,,224.460625
228.955575,,224.477875
228.967725,,224.496625
229.028625,,224.51315
229.068775,,224.54655
229.08425,,224.5795
229.0923,,224.609275
229.140925,,224.67565
229.183875,,224.743975
229.3574,,224.77005
229.379725,,224.773525
229.427425,,224.809375
229.4848,,224.8549
229.500175,,224.954225
229.511525,,225.0091
229.536925,,225.03835
229.553,,225.076875
229.564925,,225.108125
229.598925,,225.12805
229.730075,,225.14475
229.853625,,225.227975
229.8679,,225.2627
229.924675,,225.281125
229.9456,,225.380375
230.054975,,225.399
230.141975,,225.419475
230.175025,,225.437375
230.219025,,225.457225
230.27955,,225.488425
230.3065,,225.5422
230.32935,,225.584675
230.3706,,225.607925
230.396625,,225.616
230.508,,225.663325
230.597475,,225.682175
230.62415,,225.737825
230.65695,,225.775025
230.68605,,225.822
230.73055,,225.885775
230.7353,,225.899425
230.7506,,225.94285
230.80465,,225.980625
230.857525,,226.001625
230.912675,,226.048975
230.976225,,226.1209
231.02705,,226.15985
231.06645,,226.2025
231.079625,,226.21435
231.220225,,226.245425
231.2513,,226.28815
231.29645,,226.346625
231.341125,,226.37235
231.3653,,226.40925
231.38485,,226.438575
231.432475,,226.524225
231.4477,,226.53655
231.51945,,226.564025
231.56265,,226.57055
231.59205,,226.592425
231.6782,,226.61565
231.72235,,226.6386
231.7841,,226.67675
231.84,,226.7371
231.860725,,226.775425
231.9035,,226.80665
231.918475,,226.8452
231.9523,,226.855
232.108225,,226.956325
232.1563,,226.987
232.1966,,227.066
232.21265,,227.104525
232.24135,,227.12215
232.262475,,227.15855
232.273025,,227.217575
232.287775,,227.246025
232.295625,,227.2954
232.343575,,227.3138
232.4533,,227.338575
232.468475,,227.38765
232.621075,,227.436125
232.692725,,227.498575
232.710675,,227.524725
232.724575,,227.572375
232.738375,,227.595525
232.7499,,227.59965
232.76225,,227.61145
232.772875,,227.65985
232.81305,,227.743675
232.87305,,227.790775
232.975825,,227.83935
233.1261,,227.88795
233.14465,,227.910975
233.162525,,227.933425
233.2294,,228.0021
233.3105,,228.0391
233.40145,,228.082775
233.46825,,228.201375
233.534225,,228.2337
233.57065,,228.2625
233.625425,,228.29065
233.664325,,228.34005
233.696,,228.432875
233.7149,,228.46445
233.7335,,228.5093
233.76215,,228.5319
234.0553,,228.5695
234.09465,,228.639775
234.145075,,228.654675
234.1789,,228.6747
234.21215,,228.69015
234.23075,,228.7067
234.264425,,228.73435
234.304875,,228.7466
234.327925,,228.816075
234.449275,,228.83365
234.479925,,228.861475
234.510475,,228.88205
234.5225,,228.9313
234.563,,228.946625
234.585625,,228.973925
234.588375,,229.053775
234.61495,,229.0971
234.65955,,229.1219
234.70045,,229.16225
234.706075,,229.25415
234.73335,,229.2651
234.774325,,229.320675
234.8313,,229.397325
234.8882,,229.428525
235.03585,,229.43885
235.077425,,229.5038
235.19825,,229.546775
235.229,,229.605775
235.294775,,229.6319
235.312325,,229.6716
235.3198,,229.7146
235.34945,,229.75565
235.415875,,229.7807
235.49205,,229.830625
235.581725,,229.87015
235.615025,,229.9167
235.69195,,229.9586
235.700025,,229.9822
235.728675,,230.016725
235.814875,,230.0504
235.829125,,230.07835
235.86345,,230.1056
235.9063,,230.131575
235.914225,,230.169925
236.011,,230.18645
236.039175,,230.228025
236.08865,,230.32665
236.13055,,230.35745
236.172025,,230.3788
236.298225,,230.411625
236.33035,,230.4403
236.379275,,230.511675
236.393925,,230.549975
236.43155,,230.61885
236.47785,,230.68975
236.51335,,230.750275
236.5688,,230.77745
236.7437,,230.794275
236.82305,,230.83185
236.84415,,230.86225
236.861325,,230.9142
236.881575,,230.9422
236.9182,,231.02295
236.96235,,231.0839
236.974725,,231.1189
237.06865,,231.19065
237.09325,,231.208075
237.1202,,231.255275
237.211075,,231.2846
237.2236,,231.402775
237.24755,,231.4352
237.279625,,231.48775
237.3557,,231.510425
237.423575,,231.54395
237.4894,,231.55695
237.550825,,231.6291
237.6139,,231.6785
237.691,,231.718625
237.717525,,231.765025
237.85815,,231.8526
237.882825,,231.87815
237.90585,,231.924775
237.98345,,231.951475
238.020375,,231.98925
238.064225,,232.011375
238.1412,,232.035375
238.148775,,232.082125
238.1632,,232.161775
238.207625,,232.205425
238.240275,,232.246275
238.254825,,232.292775
238.272425,,232.325025
238.2923,,232.336925
238.310925,,232.370625
238.41355,,232.392825
238.43665,,232.42285
238.4483,,232.443625
238.464325,,232.480775
238.483625,,232.510025
238.530825,,232.56895
238.68615,,232.604675
238.735475,,232.6382
238.7598,,232.713175
238.794375,,232.734225
238.897975,,232.762725
238.942875,,232.7974
238.974475,,232.826725
238.9862,,232.934725
239.002125,,232.98115
239.0259,,233.01335
239.037825,,233.03255
239.050125,,233.09695
239.059575,,233.140225
239.0832,,233.17325
239.1155,,233.188925
239.136425,,233.2232
239.224125,,233.2469
239.328225,,233.3001
239.347325,,233.33785
239.37235,,233.349
239.3909,,233.3862
239.54415,,233.4216
239.56655,,233.465
239.590975,,233.54115
239.77945,,233.57695
239.86835,,233.646275
239.9131,,233.67745
239.9995,,233.70805
240.02395,,233.7146
240.056125,,233.76325
240.1262,,233.777425
240.15755,,233.8142
240.173475,,233.854825
240.20405,,233.89395
240.2187,,233.935125
240.2746,,233.985475
240.379575,,234.06565
240.472075,,234.1039
240.48505,,234.12945
240.591925,,234.17905
240.6053,,234.1989
240.649225,,234.259275
240.67195,,234.311825
240.7249,,234.34825
240.80195,,234.3828
240.84155,,234.40375
240.853725,,234.43525
240.914775,,234.4708
240.979625,,234.512725
241.077925,,234.566225
241.109375,,234.59035
241.1283,,234.6366
241.16115,,234.658425
241.215075,,234.6765
241.243575,,234.705725
241.37275,,234.7279
241.518475,,234.76475
241.58305,,234.811825
241.6092,,234.890875
241.685175,,234.937425
241.827075,,234.9907
241.86615,,235.01295
241.9441,,235.05885
241.96565,,235.095575
241.9915,,235.132175
242.02225,,235.245925
242.07755,,235.2861
242.1467,,235.3218
242.186725,,235.393375
242.229675,,235.413075
242.2696,,235.44905
242.317525,,235.47245
242.32955,,235.50555
242.45755,,235.53815
242.473725,,235.56085
242.48585,,235.618775
242.5237,,235.654375
242.54385,,235.846425
242.556225,,235.889175
242.631675,,235.9052
242.715625,,235.942775
242.746125,,235.9615
242.7629,,235.986575
242.781575,,236.05605
242.834825,,236.088375
242.921,,236.105125
242.9359,,236.1469
242.951725,,236.168625
242.972825,,236.20115
242.99085,,236.2279
243.036925,,236.287125
243.0595,,236.3319
243.143325,,236.37115
243.18045,,236.428875
243.1947,,236.446975
243.219425,,236.47055
243.2239,,236.646625
243.233025,,236.702475
243.257,,236.7704
243.286275,,236.878375
243.299625,,236.9044
243.350175,,236.933075
243.424975,,236.95625
243.54785,,237.00715
243.59135,,237.041075
243.6043,,237.081525
243.62195,,237.12155
243.64915,,237.159825
243.695925,,237.198025
243.714475,,237.25505
243.829925,,237.302375
243.891725,,237.361725
243.9298,,237.405825
243.9946,,237.4413
244.01135,,237.56175
244.0596,,237.637225
244.07455,,237.7059
244.101725,,237.74985
244.199375,,237.78675
244.219525,,237.8431
244.243,,237.867875
244.2978,,237.88385
244.30925,,237.9405
244.509825,,237.95865
244.521025,,237.979
244.547275,,238.001075
244.5811,,238.071475
244.735425,,238.1195
244.7782,,238.14405
244.8034,,238.155575
244.811225,,238.171725
244.92735,,238.197975
244.9619,,238.221375
244.980075,,238.237075
245.06025,,238.271875
245.083125,,238.274225
245.098075,,238.308775
245.11785,,238.32995
245.1661,,238.3932
245.205075,,238.429225
245.31475,,238.461825
245.3453,,238.47655
245.3651,,238.498675
245.4096,,238.53015
245.55225,,238.5718
245.5593,,238.64035
245.60795,,238.66295
245.6703,,238.6814
245.703825,,238.7274
245.771775,,238.78305
245.84715,,238.8065
245.858075,,238.836175
245.877225,,238.882575
245.894725,,238.91195
245.972625,,238.950175
246.073125,,239.001125
246.131225,,239.065025
246.1853,,239.14335
246.221625,,239.183375
246.250525,,239.216775
246.340025,,239.2457
246.43295,,239.2872
246.61105,,239.33415
246.6314,,239.37825
246.6509,,239.42615
246.713925,,239.4643
246.72775,,239.5096
246.7736,,239.61245
246.82305,,239.6464
247.061725,,239.72625
247.0764,,239.772925
247.10815,,239.8029
247.1782,,239.8504
247.212425,,239.920775
247.2633,,239.9362
247.2764,,239.972375
247.46365,,239.99575
247.498375,,240.0394
247.5448,,240.099025
247.624,,240.14615
247.6348,,240.208125
247.6554,,240.23445
247.749625,,240.29255
247.877125,,240.314425
247.9023,,240.44885
247.9344,,240.52835
247.95695,,240.557725
247.9857,,240.69655
248.02585,,240.706525
248.0452,,240.75135
248.0875,,240.793075
248.102825,,240.817275
248.39795,,240.842225
248.476325,,240.8828
248.53175,,240.92805
248.61945,,241.068
248.666625,,241.11765
248.694975,,241.16455
248.772525,,241.22045
248.795075,,241.25245
248.81035,,241.264375
248.924325,,241.325625
249.01705,,241.3526
249.050675,,241.3964
249.079825,,241.4877
249.181925,,241.5236
249.2132,,241.563825
249.283125,,241.59385
249.30825,,241.638575
249.365325,,241.6565
249.381725,,241.69665
249.40515,,241.721725
249.420425,,241.813525
249.458275,,241.886525
249.674825,,241.897125
249.727425,,241.93615
249.740625,,241.99725
249.77975,,242.029275
249.79195,,242.0519
249.9008,,242.065875
249.974425,,242.089475
250.09135,,242.14215
250.1618,,242.23855
250.20815,,242.27425
250.228325,,242.322
250.28725,,242.33295
250.346075,,242.349475
250.375975,,242.37925
250.407275,,242.412025
250.4423,,242.43275
250.507525,,242.487175
250.583525,,242.552575
250.5973,,242.57495
250.66755,,242.61585
250.74985,,242.668025
250.869575,,242.685875
250.986175,,242.714875
251.0253,,242.743675
251.0769,,242.772675
251.112425,,242.894375
251.15915,,242.925725
251.284325,,242.963975
251.33605,,242.98735
251.422825,,243.048225
251.5442,,243.08595
251.625325,,243.116
251.669475,,243.185425
251.69395,,243.20765
251.7149,,243.2644
251.7289,,243.3182
251.825525,,243.330475
251.898325,,243.367325
251.9696,,243.3966
252.01335,,243.429125
252.114175,,243.456775
252.174875,,243.495325
252.1888,,243.577625
252.20335,,243.65415
252.2725,,243.72395
252.343125,,243.757175
252.366925,,243.812125
252.50985,,243.841875
252.534275,,243.9513
252.691375,,244.002975
252.734325,,244.043875
252.8545,,244.0794
252.88095,,244.113225
252.9096,,244.141225
252.960925,,244.27405
253.0519,,244.310925
253.132375,,244.35615
253.15615,,244.3975
253.182425,,244.424975
253.22965,,244.4476
253.267775,,244.474675
253.32995,,244.50165
253.364875,,244.5591
253.400475,,244.613325
253.4279,,244.720925
253.471575,,244.7779
253.492275,,244.81145
253.509025,,244.8354
253.5351,,244.873475
253.55715,,244.904625
253.573,,244.93585
253.591625,,244.975425
253.609475,,244.999325
253.627875,,245.010375
253.662,,245.103325
253.679625,,245.1293
253.735075,,245.18455
253.7768,,245.20105
253.816525,,245.27105
253.83545,,245.309125
253.8487,,245.3418
253.8779,,245.405075
253.90905,,245.497175
253.926675,,245.5423
253.954775,,245.575725
253.99095,,245.601875
254.094875,,245.63345
254.136575,,245.658825
254.156375,,245.6921
254.175275,,245.713025
254.24645,,245.782825
254.263775,,245.827825
254.369425,,245.886375
254.43395,,245.9214
254.453775,,246.00275
254.527925,,246.062775
254.732625,,246.1242
254.743475,,246.15845
254.758425,,246.179175
254.770625,,246.2304
254.789175,,246.2811
254.8033,,246.34435
254.992975,,246.370675
255.0343,,246.397975
255.152775,,246.438075
255.2371,,246.453975
255.275425,,246.568675
255.31045,,246.6084
255.32015,,246.634175
255.326325,,246.664175
255.3291,,246.73875
255.368175,,246.7894
255.44445,,246.8442
255.4556,,246.880225
255.570625,,246.905025
255.711475,,246.995275
255.795975,,247.01275
255.82365,,247.02915
255.848675,,247.087875
255.90045,,247.1113
255.947425,,247.136925
256.013775,,247.15425
256.065625,,247.1763
256.081675,,247.22465
256.13575,,247.3242
256.171575,,247.35765
256.206425,,247.372725
256.21925,,247.431525
256.35335,,247.4727
256.381725,,247.507525
256.54765,,247.5856
256.60185,,247.648
256.621425,,247.683325
256.66945,,247.7128
256.680875,,247.792425
256.7171,,247.82625
256.820475,,247.863625
256.843925,,247.915225
256.90995,,247.95525
256.9494,,247.983575
256.981675,,248.045625
257.0899,,248.066275
257.187075,,248.142525
257.206525,,248.1773
257.257875,,248.2246
257.33935,,248.24545
257.367175,,248.2951
257.4694,,248.3785
257.48365,,248.410575
257.51245,,248.4298
257.64715,,248.503275
257.74885,,248.5313
257.79875,,248.547225
257.88745,,248.609425
257.91305,,248.63515
257.9286,,248.66485
257.937825,,248.6989
258.058775,,248.744125
258.0955,,248.759625
258.130025,,248.85005
258.1932,,248.8854
258.356125,,248.927675
258.535175,,248.95865
258.6862,,249.044075
258.7706,,249.099325
258.78315,,249.185
258.80615,,249.24265
258.869175,,249.266075
258.94985,,249.3081
259.03095,,249.332225
259.032825,,249.3684
259.049375,,249.394725
259.097725,,249.42515
259.128475,,249.4873
259.16035,,249.509325
259.19865,,249.53685
259.323525,,249.5941
259.352325,,249.621775
259.42115,,249.655725
259.472325,,249.716225
259.51475,,249.760575
259.5275,,249.81115
259.557125,,249.827475
259.5896,,249.8552
259.64525,,250.00385
259.703825,,250.067025
259.7429,,250.105325
259.798075,,250.17785
259.816825,,250.2304
259.85375,,250.275475
259.89195,,250.38695
259.9093,,250.44735
259.924175,,250.512425
260.060475,,250.603175
260.0918,,250.63135
260.208975,,250.683475
260.22205,,250.7236
260.257975,,250.80915
260.32845,,250.84345
260.40965,,250.9244
260.423975,,250.9956
260.5017,,251.058425
260.571475,,251.089575
260.64525,,251.1108
260.703725,,251.168225
260.7613,,251.2011
260.769275,,251.2581
260.77915,,251.3433
260.788475,,251.3921
260.794475,,251.422475
260.81925,,251.441725
260.846,,251.467025
260.910625,,251.52055
261.12275,,251.596875
261.157875,,251.634775
261.2195,,251.68525
261.2794,,251.77105
261.30935,,251.81045
261.363925,,251.847375
261.382725,,251.8879
261.4214,,251.9131
261.520675,,251.9341
261.5592,,251.984225
261.5811,,252.0379
261.625675,,252.19315
261.6469,,252.268075
261.742425,,252.371075
261.7928,,252.376675
261.829975,,252.4038
261.862875,,252.424575
261.895675,,252.461125
261.950825,,252.53535
262.068475,,252.578025
262.15505,,252.60585
262.18825,,252.644525
262.302975,,252.697875
262.33495,,252.784975
262.37575,,252.85405
262.398525,,252.879175
262.4089,,252.901975
262.4266,,252.92715
262.4459,,252.953725
262.468975,,253.074875
262.521725,,253.119875
262.5955,,253.172575
262.692,,253.202525
262.748325,,253.34555
262.7885,,253.3624
262.824025,,253.403475
262.8404,,253.436075
262.886925,,253.4977
262.957025,,253.5509
262.981425,,253.56975
263.022275,,253.604675
263.12865,,253.62975
263.159075,,253.679375
263.1951,,253.730575
263.2137,,253.806475
263.236525,,253.82945
263.25105,,253.858725
263.3762,,253.889725
263.396525,,253.921975
263.50135,,253.944075
263.598825,,253.9641
263.652625,,253.98425
263.721875,,254.026425
263.745625,,254.08185
263.80105,,254.149725
263.8166,,254.184
264.075625,,254.205075
264.137925,,254.2536
264.169325,,254.266875
264.181375,,254.290025
264.20135,,254.3314
264.238875,,254.41045
264.30785,,254.443325
264.319975,,254.46265
264.343875,,254.478775
264.475275,,254.513475
264.67015,,254.5267
264.7787,,254.5709
264.7932,,254.596725
264.80635,,254.633925
264.99025,,254.677725
265.147725,,254.723925
265.179225,,254.756325
265.194475,,254.776975
265.209,,254.8381
265.28945,,254.8533
265.378175,,254.8744
265.474575,,254.907225
265.576475,,254.9337
265.623275,,254.9796
265.6591,,255.0023
265.731275,,255.07275
265.763425,,255.091575
265.788425,,255.137775
265.832725,,255.315825
265.95205,,255.323525
265.9835,,255.361725
266.039275,,255.4273
266.12275,,255.462375
266.137175,,255.564275
266.15665,,255.617125
266.1895,,255.6607
266.217275,,255.677125
266.25165,,255.71205
266.295575,,255.82315
266.3283,,255.871375
266.3902,,255.9323
266.43385,,256.035275
266.4538,,256.077825
266.4625,,256.115825
266.4702,,256.163825
266.49335,,256.202325
266.506775,,256.219025
266.5334,,256.2637
266.621575,,256.301625
266.778525,,256.352825
266.813325,,256.391625
266.873575,,256.43805
266.93465,,256.4657
267.048625,,256.56025
267.1293,,256.598225
267.15855,,256.620925
267.1872,,256.634875
267.208875,,256.697325
267.251475,,256.7413
267.267225,,256.760625
267.289975,,256.78205
267.32795,,256.81195
267.377275,,256.826125
267.46065,,256.97315
267.48175,,257.10155
267.49505,,257.232775
267.542,,257.25445
267.569375,,257.277475
267.5826,,257.3175
267.618525,,257.399425
267.72795,,257.4487
267.8263,,257.482975
267.939775,,257.559025
267.956375,,257.578475
267.97805,,257.6193
267.990875,,257.652675
268.151575,,257.70735
268.1898,,257.81075
268.2414,,257.847425
268.284375,,257.90205
268.372,,257.9143
268.3912,,257.9254
268.40145,,257.944175
268.445375,,257.96275
268.656225,,257.989825
268.7508,,258.008875
268.762075,,258.027375
268.806325,,258.052725
268.82215,,258.07475
268.848525,,258.106
268.90285,,258.15185
268.93105,,258.22525
269.0317,,258.29255
269.069025,,258.322125
269.15595,,258.3635
269.209525,,258.3943
269.225275,,258.418675
269.2367,,258.456
269.3651,,258.51075
269.41215,,258.60335
269.486,,258.64925
269.558725,,258.6946
269.6194,,258.74095
269.6392,,258.769875
269.714975,,258.796575
269.768,,258.829625
269.8485,,258.8993
269.874925,,258.937375
269.938775,,259.013025
269.960275,,259.07395
270.12715,,259.1071
270.2129,,259.1727
270.265225,,259.1982
270.313275,,259.235575
270.351375,,259.259
270.3862,,259.30785
270.408475,,259.347925
270.456925,,259.4363
270.56975,,259.53505
270.624825,,259.6069
270.66165,,259.6463
270.6719,,259.6862
270.736275,,259.734325
270.74475,,259.82085
270.814775,,259.87665
270.895325,,259.90265
270.929975,,259.99925
270.969675,,260.050625
271.0923,,260.1052
271.112525,,260.141475
271.136,,260.187825
271.2406,,260.229275
271.279175,,260.278725
271.3151,,260.296825
271.42175,,260.34105
271.448775,,260.375425
271.578025,,260.41205
271.68515,,260.46995
271.716875,,260.491625
271.79365,,260.541025
271.86425,,260.59695
271.8881,,260.636525
271.901,,260.658875
271.93495,,260.703975
271.965,,260.781025
272.003125,,260.7933
272.014825,,260.809675
272.043425,,260.855825
272.078,,260.89195
272.13395,,260.92505
272.162075,,260.991975
272.28535,,261.0229
272.32955,,261.07975
272.36295,,261.10185
272.3718,,261.13535
272.392525,,261.1598
272.405475,,261.190925
272.47145,,261.2135
272.476075,,261.2449
272.56155,,261.278575
272.635225,,261.294575
272.6589,,261.30115
272.661025,,261.350025
272.73145,,261.3938
272.75575,,261.4446
272.769325,,261.47995
272.847125,,261.530525
272.878675,,261.557775
273.006,,261.618625
273.0645,,261.737275
273.1285,,261.7824
273.160125,,261.8873
273.17775,,261.965725
273.313075,,262.012475
273.3372,,262.13285
273.3502,,262.16775
273.412725,,262.26705
273.422775,,262.306575
273.489675,,262.418525
273.6806,,262.46815
273.70915,,262.48845
273.7878,,262.511825
273.8115,,262.545675
273.85755,,262.588825
273.899675,,262.62785
273.923775,,262.667075
273.948975,,262.794525
274.075375,,262.81965
274.2828,,262.877975
274.313475,,262.91095
274.3316,,262.9326
274.355025,,262.961525
274.41045,,262.99365
274.469575,,263.055675
274.4971,,263.103325
274.556825,,263.168225
274.6123,,263.203725
274.65925,,263.26
274.6787,,263.286525
274.803075,,263.33355
274.8189,,263.34925
274.8659,,263.36645
274.9095,,263.3828
274.92065,,263.39675
274.93905,,263.463625
274.980875,,263.505725
274.993925,,263.55005
275.04545,,263.5865
275.068,,263.61145
275.3774,,263.65285
275.390475,,263.68985
275.57025,,263.73995
275.702825,,263.830475
275.7293,,263.8758
276.02585,,263.896025
276.02895,,263.926975
276.07755,,263.95535
276.136175,,263.985225
276.191825,,264.043225
276.294775,,264.09525
276.39805,,264.135425
276.500325,,264.146425
276.55065,,264.19945
276.5784,,264.23315
276.62785,,264.26895
276.6296,,264.299325
276.720275,,264.320275
276.76365,,264.34525
276.84305,,264.3685
276.900875,,264.39755
276.95995,,264.4457
277.0114,,264.4773
277.090625,,264.500725
277.112225,,264.522775
277.2198,,264.6157
277.242825,,264.653075
277.306375,,264.7066
277.348075,,264.7721
277.363375,,264.803275
277.4476,,264.8522
277.47965,,264.869975
277.51015,,264.93585
277.617075,,264.96735
277.7253,,265.015175
277.848325,,265.173275
277.91605,,265.20735
277.930375,,265.2804
278.175075,,265.3172
278.20275,,265.3529
278.2219,,265.545575
278.236325,,265.5801
278.286,,265.6069
278.310325,,265.63045
278.3446,,265.648175
278.368175,,265.678125
278.491275,,265.723325
278.547675,,265.799425
278.59805,,265.864175
278.6294,,265.93025
278.679275,,265.98555
278.705125,,266.027775
278.73055,,266.1142
278.791125,,266.16065
278.823,,266.178175
278.850175,,266.2007
278.86925,,266.237825
278.8902,,266.27745
