SPK_SPKC01a (no response),SPK_SPKC03a (late inhi?),SPK_SPKC10a (inhi),SPK_SPKC12a (inhi)
,546.845375,,
,546.8765,,
,546.909525,,
,546.9413,,
,546.96915,,
,547.009875,,
,547.057425,,
,547.093925,,
,547.131475,,
,547.162175,,
,547.19595,,
,547.228675,,
,547.2496,,
,547.2684,,
,547.28795,,
,547.3004,,
,547.314775,,
,547.33155,,
,547.34625,,
,547.3647,,
,547.387925,,
,547.4035,,
,547.428275,,
,547.446825,,
,547.473775,,
,547.51535,,
,547.541675,,
,547.5772,,
,547.595575,,
,547.623575,,
,547.64485,,
,547.679425,,
,547.723,,
,547.75645,,
,547.7922,,
,547.839075,,
,547.8735,,
,547.904,,
,547.9462,,
,547.9731,,
,548.01615,,
,548.037325,,
,548.063125,,
,548.095975,,
,548.12385,,
,548.14845,,
,548.174325,,
,548.224225,,
,548.250525,,
,548.2921,,
,548.3213,,
,548.363,,
,548.41525,,
,548.448425,,
,548.4715,,
,548.4835,,
,548.508775,,
,548.549775,,
,548.60625,,
,548.64785,,
,548.67685,,
,548.70435,,
,548.72905,,
,548.749475,,
,548.771,,
,548.8066,,
,548.852275,,
,548.87715,,
,548.90945,,
,548.9419,,
,548.97065,,
,549.01,,
,549.040725,,
,549.082825,,
,549.1436,,
,549.192,,
,549.235875,,
,549.274675,,
,549.3071,,
,549.320375,,
,549.339725,,
,549.351275,,
,549.36345,,
,549.385925,,
,549.4037,,
,549.42175,,
,549.443775,,
,549.475925,,
,549.5073,,
,549.5275,,
,549.545975,,
,549.57305,,
,549.601475,,
,549.6374,,
,549.670775,,
,549.708075,,
,549.747275,,
,549.784025,,
,549.81185,,
,549.852625,,
,549.89225,,
,549.95155,,
,549.99495,,
,550.0173,,
,550.03,,
,550.04305,,
,550.055525,,
,550.06765,,
,550.077875,,
,550.08745,,
,550.098575,,
,550.113325,,
,550.127825,,
,550.1428,,
,550.1583,,
,550.175825,,
,550.205275,,
,550.233875,,
,550.262225,,
,550.30305,,
,550.334275,,
,550.355325,,
,550.390625,,
,550.420825,,
,550.4475,,
,550.467825,,
,550.492025,,
,550.51425,,
,550.54315,,
,550.5689,,
,550.6004,,
,550.63485,,
,550.652425,,
,550.6634,,
,550.674775,,
,550.687225,,
,550.702325,,
,550.71905,,
,550.744475,,
,550.76245,,
,550.780175,,
,550.802,,
,550.830675,,
,550.8573,,
,550.879625,,
,550.91035,,
,550.942225,,
,550.9641,,
,550.9981,,
,551.0213,,
,551.04715,,
,551.062225,,
,551.081975,,
,551.097775,,
,551.113425,,
,551.131175,,
,551.142875,,
,551.17405,,
,551.1892,,
,551.21575,,
,551.231625,,
,551.248325,,
,551.262,,
,551.27945,,
,551.2978,,
,551.3192,,
,551.34,,
,551.37025,,
,551.38995,,
,551.406225,,
,551.427425,,
,551.457175,,
,551.476725,,
,551.495125,,
,551.529725,,
,551.560875,,
,551.609025,,
,551.618425,,
,551.660625,,
,551.71275,,
,551.7386,,
,551.804125,,
,551.81765,,
,551.841225,,
,551.85715,,
,551.873525,,
,551.891225,,
,551.908325,,
,551.926925,,
,551.955875,,
,551.975525,,
,551.99675,,
,552.00685,,
,552.028825,,
,552.04555,,
,552.0575,,
,552.0752,,
,552.100325,,
,552.126775,,
,552.150125,,
,552.176125,,
,552.213275,,
,552.23555,,
,552.249875,,
,552.26925,,
,552.29585,,
,552.314625,,
,552.332175,,
,552.3484,,
,552.3668,,
,552.37885,,
,552.3979,,
,552.416375,,
,552.4395,,
,552.468875,,
,552.4832,,
,552.5014,,
,552.519875,,
,552.5426,,
,552.55775,,
,552.5737,,
,552.5924,,
,552.6084,,
,552.629125,,
,552.645725,,
,552.6649,,
,552.683625,,
,552.709925,,
,552.7282,,
,552.749875,,
,552.763175,,
,552.7765,,
,552.7851,,
,552.80025,,
,552.812775,,
,552.831175,,
,552.846475,,
,552.868925,,
,552.8901,,
,552.915575,,
,552.940075,,
,552.951825,,
,552.962025,,
,552.976425,,
,552.990225,,
,553.00515,,
,553.01915,,
,553.03485,,
,553.04915,,
,553.064825,,
,553.0791,,
,553.09545,,
,553.112175,,
,553.12455,,
,553.138325,,
,553.15875,,
,553.175675,,
,553.1893,,
,553.2003,,
,553.216125,,
,553.229725,,
,553.252275,,
,553.265775,,
,553.28555,,
,553.3196,,
,553.341525,,
,553.352075,,
,553.374025,,
,553.384375,,
,553.403875,,
,553.419225,,
,553.4299,,
,553.449225,,
,553.459425,,
,553.4733,,
,553.482675,,
,553.491225,,
,553.501675,,
,553.508975,,
,553.51755,,
,553.530675,,
,553.54185,,
,553.554875,,
,553.567075,,
,553.577425,,
,553.59015,,
,553.60265,,
,553.617875,,
,553.634925,,
,553.657225,,
,553.680275,,
,553.698175,,
,553.712675,,
,553.7299,,
,553.753575,,
,553.774575,,
,553.799425,,
,553.811675,,
,553.835375,,
,553.855925,,
,553.872675,,
,553.8843,,
,553.90725,,
,553.921125,,
,553.937575,,
,553.95175,,
,553.9605,,
,553.9709,,
,553.9834,,
,553.99715,,
,554.0125,,
,554.03445,,
,554.042225,,
,554.051975,,
,554.06095,,
,554.071575,,
,554.08375,,
,554.107875,,
,554.11925,,
,554.133075,,
,554.149125,,
,554.15835,,
,554.166175,,
,554.177925,,
,554.18885,,
,554.200325,,
,554.209925,,
,554.2257,,
,554.242675,,
,554.258975,,
,554.276025,,
,554.302,,
,554.320725,,
,554.3376,,
,554.358875,,
,554.377775,,
,554.3958,,
,554.412075,,
,554.423125,,
,554.435275,,
,554.448125,,
,554.456525,,
,554.468925,,
,554.48455,,
,554.498625,,
,554.50855,,
,554.518025,,
,554.5331,,
,554.548675,,
,554.5617,,
,554.57935,,
,554.5988,,
,554.616475,,
,554.639825,,
,554.658,,
,554.677675,,
,554.692625,,
,554.70225,,
,554.715525,,
,554.731975,,
,554.7543,,
,554.76475,,
,554.78215,,
,554.798,,
,554.8114,,
,554.83415,,
,554.855975,,
,554.86995,,
,554.883475,,
,554.897125,,
,554.91605,,
,554.928325,,
,554.9386,,
,554.94975,,
,554.96215,,
,554.973625,,
,554.986225,,
,554.998225,,
,555.0133,,
,555.024725,,
,555.0432,,
,555.054325,,
,555.081425,,
,555.096975,,
,555.107925,,
,555.122075,,
,555.143225,,
,555.155475,,
,555.170225,,
,555.182375,,
,555.2,,
,555.214275,,
,555.22595,,
,555.240175,,
,555.253475,,
,555.260575,,
,555.270975,,
,555.2829,,
,555.2993,,
,555.31185,,
,555.32775,,
,555.344725,,
,555.36315,,
,555.382825,,
,555.39975,,
,555.418625,,
,555.432575,,
,555.44995,,
,555.46425,,
,555.4774,,
,555.488325,,
,555.501325,,
,555.5125,,
,555.524275,,
,555.5351,,
,555.547725,,
,555.56915,,
,555.588575,,
,555.6022,,
,555.6133,,
,555.624125,,
,555.6439,,
,555.6631,,
,555.688325,,
,555.699575,,
,555.715325,,
,555.723525,,
,555.7419,,
,555.7617,,
,555.7776,,
,555.796075,,
,555.81975,,
,555.8415,,
,555.85345,,
,555.863425,,
,555.872975,,
,555.897975,,
,555.9131,,
,555.9241,,
,555.9393,,
,555.95145,,
,555.9641,,
,555.984525,,
,556.009875,,
,556.023125,,
,556.04375,,
,556.059075,,
,556.075475,,
,556.088025,,
,556.1017,,
,556.114675,,
,556.1311,,
,556.143,,
,556.1625,,
,556.17985,,
,556.1999,,
,556.21595,,
,556.23345,,
,556.25225,,
,556.265975,,
,556.274675,,
,556.290875,,
,556.3052,,
,556.3439,,
,556.354325,,
,556.3689,,
,556.381525,,
,556.39615,,
,556.4101,,
,556.41825,,
,556.43325,,
,556.4481,,
,556.4677,,
,556.489075,,
,556.513875,,
,556.54495,,
,556.5706,,
,556.5892,,
,556.608825,,
,556.6277,,
,556.64395,,
,556.6564,,
,556.67905,,
,556.69895,,
,556.717675,,
,556.73935,,
,556.755375,,
,556.768175,,
,556.78295,,
,556.794825,,
,556.8147,,
,556.8279,,
,556.839575,,
,556.852675,,
,556.86415,,
,556.884175,,
,556.896925,,
,556.90875,,
,556.922975,,
,556.9425,,
,556.956225,,
,556.972325,,
,556.992275,,
,557.028,,
,557.048225,,
,557.0699,,
,557.086525,,
,557.114425,,
,557.131075,,
,557.143375,,
,557.15325,,
,557.1676,,
,557.184925,,
,557.204325,,
,557.215275,,
,557.258875,,
,557.281625,,
,557.30715,,
,557.329475,,
,557.340375,,
,557.35115,,
,557.36815,,
,557.38465,,
,557.39885,,
,557.41715,,
,557.439575,,
,557.454875,,
,557.479075,,
,557.49865,,
,557.51505,,
,557.5291,,
,557.54635,,
,557.568175,,
,557.593125,,
,557.617925,,
,557.6443,,
,557.657725,,
,557.677925,,
,557.6925,,
,557.7087,,
,557.722325,,
,557.739575,,
,557.761075,,
,557.79045,,
,557.821,,
,557.8372,,
,557.864775,,
,557.899525,,
,557.920775,,
,557.935125,,
,557.955425,,
,557.973225,,
,557.99435,,
,558.02875,,
,558.053875,,
,558.0775,,
,558.110075,,
,558.13005,,
,558.153775,,
,558.18125,,
,558.205575,,
,558.231,,
,558.260525,,
,558.304,,
,558.336425,,
,558.387,,
,558.442225,,
,558.4786,,
,558.505825,,
,558.53955,,
,558.56675,,
,558.585875,,
,558.610575,,
,558.633425,,
,558.64995,,
,558.67075,,
,558.69805,,
,558.730875,,
,558.7682,,
,558.813225,,
,558.841325,,
,558.88985,,
,558.9207,,
,558.96355,,
,559.01235,,
,559.0469,,
,559.0854,,
,559.109925,,
,559.134075,,
,559.15875,,
,559.18455,,
,559.209675,,
,559.229375,,
,559.264775,,
,559.2932,,
,559.316575,,
,559.3529,,
,559.39395,,
,559.4371,,
,559.484125,,
,559.519375,,
,559.56705,,
,559.5943,,
,559.64405,,
,559.685225,,
,559.713575,,
,559.761875,,
,559.798025,,
,559.82895,,
,559.923325,,
,559.9704,,
,559.99765,,
,560.021325,,
,560.04605,,
,560.076725,,
,560.095575,,
,560.14105,,
,560.189125,,
,560.232725,,
,560.2847,,
,560.33205,,
,560.3818,,
,560.414675,,
,560.4563,,
,560.483475,,
,560.498925,,
,560.51585,,
,560.529475,,
,560.539225,,
,560.554825,,
,560.567475,,
,560.57715,,
,560.59005,,
,560.608825,,
,560.63475,,
,560.653675,,
,560.694825,,
,560.737,,
,560.772325,,
,560.811575,,
,560.853525,,
,560.89475,,
,560.924575,,
,560.959675,,
,560.9885,,
,561.044975,,
,561.083875,,
,561.13355,,
,561.18275,,
,561.211625,,
,561.25725,,
,561.298175,,
,561.3564,,
,561.401275,,
,561.4527,,
,561.4769,,
,561.506275,,
,561.55305,,
,561.608,,
,561.66845,,
,561.713325,,
,561.768725,,
,561.8013,,
,561.843475,,
,561.88585,,
,561.919,,
,561.9413,,
,561.96455,,
,561.9794,,
,561.9911,,
,562.005025,,
,562.019575,,
,562.03265,,
,562.0464,,
,562.070675,,
,562.1152,,
,562.1355,,
,562.1704,,
,562.19075,,
,562.2008,,
,562.22195,,
,562.238425,,
,562.254325,,
,562.279625,,
,562.307875,,
,562.343475,,
,562.37915,,
,562.411325,,
,562.468675,,
,562.4984,,
,562.547475,,
,562.574025,,
,562.6133,,
,562.643,,
,562.6813,,
,562.738125,,
,562.774,,
,562.792,,
,562.8199,,
,562.843275,,
,562.859925,,
,562.90345,,
,562.93845,,
,562.98235,,
,563.032125,,
,563.076525,,
,563.124725,,
,563.17265,,
,563.215675,,
,563.24425,,
,563.28335,,
,563.33845,,
,563.36895,,
,563.419275,,
,563.456075,,
,563.484425,,
,563.52515,,
,563.547025,,
,563.564375,,
,563.588775,,
,563.62235,,
,563.655125,,
,563.694175,,
,563.735725,,
,563.7627,,
,563.783,,
,563.805625,,
,563.831625,,
,563.8522,,
,563.87615,,
,563.903225,,
,563.933925,,
,563.954625,,
,563.983525,,
,564.009125,,
,564.028425,,
,564.0546,,
,564.0777,,
,564.0948,,
,564.115525,,
,564.143125,,
,564.16375,,
,564.192425,,
,564.2253,,
,564.238875,,
,564.26055,,
,564.2853,,
,564.30545,,
,564.321075,,
,564.362525,,
,564.38205,,
,564.4101,,
,564.427475,,
,564.458925,,
,564.47795,,
,564.49585,,
,564.5261,,
,564.53785,,
,564.619,,
,564.664325,,
,564.6971,,
,564.7195,,
,564.741675,,
,565.080875,,
,565.09505,,
,565.160825,,
,565.169375,,
,565.198625,,
,565.22105,,
,565.232525,,
,565.2496,,
,565.27485,,
,565.283325,,
,565.297675,,
,565.309075,,
,565.32185,,
,565.336325,,
,565.345175,,
,565.356175,,
,565.368675,,
,565.3811,,
,565.392625,,
,565.4064,,
,565.423875,,
,565.435475,,
,565.4466,,
,565.461,,
,565.470125,,
,565.479,,
,565.4922,,
,565.50245,,
,565.5194,,
,565.531075,,
,565.550125,,
,565.561625,,
,565.5788,,
,565.60515,,
,565.6291,,
,565.6553,,
,565.669825,,
,565.69035,,
,565.703675,,
,565.721625,,
,565.733375,,
,565.7441,,
,565.7521,,
,565.75945,,
,565.77625,,
,565.7847,,
,565.7928,,
,565.803275,,
,565.817425,,
,565.834325,,
,565.842075,,
,565.856525,,
,565.879275,,
,565.890575,,
,565.8991,,
,565.912725,,
,565.9261,,
,565.9418,,
,565.950175,,
,565.96495,,
,565.976375,,
,565.986325,,
,566.01155,,
,566.027975,,
,566.0414,,
,566.053,,
,566.069525,,
,566.083225,,
,566.092825,,
,566.102,,
,566.1135,,
,566.124225,,
,566.140175,,
,566.161725,,
,566.1821,,
,566.200925,,
,566.21895,,
,566.232925,,
,566.248625,,
,566.270525,,
,566.287225,,
,566.31415,,
,566.3419,,
,566.36375,,
,566.3847,,
,566.40025,,
,566.41965,,
,566.43135,,
,566.44435,,
,566.457625,,
,566.476475,,
,566.48675,,
,566.499425,,
,566.51555,,
,566.538225,,
,566.5677,,
,566.601075,,
,566.6262,,
,566.6401,,
,566.66405,,
,566.677525,,
,566.698325,,
,566.71455,,
,566.7277,,
,566.745625,,
,566.7588,,
,566.77885,,
,566.798525,,
,566.81475,,
,566.83885,,
,566.860075,,
,566.883225,,
,566.906,,
,566.953825,,
,566.97895,,
,566.9993,,
,567.023125,,
,567.054375,,
,567.0799,,
,567.100725,,
,567.124025,,
,567.148,,
,567.1686,,
,567.187825,,
,567.21275,,
,567.2315,,
,567.2471,,
,567.268975,,
,567.29755,,
,567.3227,,
,567.366425,,
,567.37955,,
,567.391925,,
,567.41145,,
,567.424675,,
,567.437825,,
,567.4489,,
,567.46775,,
,567.50015,,
,567.515175,,
,567.53055,,
,567.548775,,
,567.563675,,
,567.582125,,
,567.59465,,
,567.611925,,
,567.636825,,
,567.68735,,
,567.711375,,
,567.73725,,
,567.763425,,
,567.796025,,
,567.826525,,
,567.84515,,
,567.86095,,
,567.881775,,
,567.911575,,
,567.93775,,
,567.96355,,
,567.993625,,
,568.01685,,
,568.039325,,
,568.073425,,
,568.112525,,
,568.13765,,
,568.175425,,
,568.193625,,
,568.21665,,
,568.236575,,
,568.263625,,
,568.287175,,
,568.3197,,
,568.341325,,
,568.3698,,
,568.39115,,
,568.424475,,
,568.465275,,
,568.500475,,
,568.535075,,
,568.56565,,
,568.59305,,
,568.615725,,
,568.64375,,
,568.66395,,
,568.6833,,
,568.704625,,
,568.734425,,
,568.75565,,
,568.794125,,
,568.827925,,
,568.863575,,
,568.906225,,
,568.942875,,
,568.984125,,
,569.021525,,
,569.05175,,
,569.082275,,
,569.0977,,
,569.10915,,
,569.120075,,
,569.1326,,
,569.1488,,
,569.169725,,
,569.1869,,
,569.206175,,
,569.228825,,
,569.265825,,
,569.310675,,
,569.34435,,
,569.3984,,
,569.428175,,
,569.44925,,
,569.46595,,
,569.478825,,
,569.499525,,
,569.513175,,
,569.534425,,
,569.551,,
,569.576775,,
,569.6018,,
,569.62125,,
,569.6512,,
,569.6776,,
,569.709925,,
,569.745375,,
,569.78805,,
,569.828175,,
,569.867325,,
,569.913875,,
,569.94835,,
,569.975675,,
,570.00145,,
,570.02365,,
,570.040275,,
,570.058975,,
,570.079075,,
,570.098375,,
,570.117275,,
,570.1515,,
,570.18515,,
,570.24415,,
,570.3042,,
,570.34365,,
,570.37045,,
,570.416775,,
,570.467325,,
,570.5241,,
,570.5627,,
,570.595325,,
,570.60865,,
,570.62255,,
,570.63805,,
,570.65645,,
,570.67165,,
,570.69,,
,570.72535,,
,570.743475,,
,570.774475,,
,570.81155,,
,570.833125,,
,570.85915,,
,570.88025,,
,570.892325,,
,570.90965,,
,570.922925,,
,570.93915,,
,570.957875,,
,570.972225,,
,570.993525,,
,571.01355,,
,571.027625,,
,571.047175,,
,571.070525,,
,571.0947,,
,571.121,,
,571.1521,,
,571.216075,,
,571.262975,,
,571.326425,,
,571.36145,,
,571.387475,,
,571.42125,,
,571.468775,,
,571.489575,,
,571.505775,,
,571.5249,,
,571.54815,,
,571.572725,,
,571.607,,
,571.624175,,
,571.639475,,
,571.658125,,
,571.671175,,
,571.68485,,
,571.70655,,
,571.731075,,
,571.75365,,
,571.7793,,
,571.800025,,
,571.82965,,
,571.860125,,
,571.87555,,
,571.89905,,
,571.93,,
,571.97765,,
,572.011375,,
,572.092775,,
,572.1194,,
,572.13745,,
,572.163125,,
,572.19075,,
,572.21125,,
,572.2424,,
,572.274225,,
,572.3115,,
,572.34775,,
,572.375425,,
,572.4156,,
,572.445275,,
,572.470625,,
,572.51345,,
,572.54885,,
,572.584825,,
,572.603975,,
,572.622975,,
,572.63525,,
,572.64335,,
,572.655125,,
,572.664925,,
,572.681325,,
,572.694325,,
,572.709525,,
,572.728325,,
,572.75205,,
,572.79815,,
,572.84365,,
,572.88555,,
,572.91825,,
,572.975775,,
,573.016775,,
,573.04905,,
,573.076775,,
,573.110375,,
,573.187625,,
,573.211825,,
,573.232225,,
,573.26305,,
,573.29465,,
,573.33435,,
,573.36865,,
,573.4341,,
,573.473575,,
,573.4988,,
,573.532575,,
,573.557925,,
,573.58865,,
,573.612325,,
,573.6291,,
,573.658525,,
,573.683075,,
,573.705725,,
,573.736125,,
,573.77175,,
,573.8384,,
,573.886825,,
,573.941025,,
,573.965575,,
,573.991775,,
,574.007025,,
,574.016725,,
,574.042875,,
,574.062325,,
,574.11015,,
,574.14255,,
,574.177475,,
,574.23735,,
,574.26925,,
,574.3327,,
,574.3685,,
,574.416325,,
,574.458525,,
,574.47855,,
,574.50285,,
,574.525975,,
,574.540825,,
,574.56375,,
,574.584325,,
,574.629575,,
,574.6522,,
,574.689175,,
,574.720875,,
,574.759225,,
,574.797825,,
,574.81725,,
,574.84745,,
,574.8928,,
,574.90705,,
,574.9281,,
,574.947575,,
,574.975125,,
,575.0077,,
,575.02815,,
,575.056675,,
,575.0777,,
,575.120175,,
,575.155225,,
,575.2373,,
,575.308375,,
,575.34765,,
,575.394725,,
,575.423575,,
,575.45085,,
,575.481275,,
,575.498025,,
,575.52025,,
,575.598575,,
,575.644625,,
,575.6909,,
,575.726,,
,575.765775,,
,575.813875,,
,575.862975,,
,575.89755,,
,575.91095,,
,575.948575,,
,575.98785,,
,576.07065,,
,576.102425,,
,576.134975,,
,576.1792,,
,576.219725,,
,576.258375,,
,576.28855,,
,576.34375,,
,576.381275,,
,576.4085,,
,576.435425,,
,576.46605,,
,576.489075,,
,576.5251,,
,576.5495,,
,576.57835,,
,576.625475,,
,576.656125,,
,576.69025,,
,576.71215,,
,576.7376,,
,576.751375,,
,576.782425,,
,576.832525,,
,576.8735,,
,576.90415,,
,576.952275,,
,576.985475,,
,577.016225,,
,577.0682,,
,577.09665,,
,577.14105,,
,577.17335,,
,577.195525,,
,577.2528,,
,577.29845,,
,577.337725,,
,577.3791,,
,577.416275,,
,577.45335,,
,577.4909,,
,577.52485,,
,577.5683,,
,577.5917,,
,577.617275,,
,577.663675,,
,577.689525,,
,577.72255,,
,577.7424,,
,577.770125,,
,577.80155,,
,577.831175,,
,577.861425,,
,577.8816,,
,577.91285,,
,577.93865,,
,577.978675,,
,578.01105,,
,578.046575,,
,578.083025,,
,578.11365,,
,578.153175,,
,578.181425,,
,578.20675,,
,578.244725,,
,578.301725,,
,578.326125,,
,578.34835,,
,578.36735,,
,578.389175,,
,578.419125,,
,578.437875,,
,578.455225,,
,578.4835,,
,578.510675,,
,578.531275,,
,578.557625,,
,578.578625,,
,578.593725,,
,578.622525,,
,578.646375,,
,578.66585,,
,578.68555,,
,578.705,,
,578.72195,,
,578.746025,,
,578.767,,
,578.788925,,
,578.8176,,
,578.832025,,
,578.847425,,
,578.873625,,
,578.889425,,
,578.90415,,
,578.91845,,
,578.943525,,
,578.9609,,
,578.991175,,
,579.013125,,
,579.0398,,
,579.070025,,
,579.1067,,
,579.139225,,
,579.18135,,
,579.2209,,
,579.27695,,
,579.297925,,
,579.331175,,
,579.358875,,
,579.382725,,
,579.41205,,
,579.43205,,
,579.468,,
,579.496725,,
,579.5216,,
,579.550075,,
,579.57455,,
,579.600625,,
,579.633925,,
,579.6533,,
,579.67865,,
,579.688425,,
,579.701775,,
,579.709075,,
,579.719225,,
,579.7283,,
,579.7398,,
,579.752775,,
,579.765075,,
,579.782125,,
,579.79455,,
,579.819725,,
,579.8407,,
,579.857075,,
,579.874975,,
,579.894425,,
,579.918425,,
,579.947675,,
,579.9734,,
,580.0018,,
,580.0414,,
,580.069625,,
,580.1054,,
,580.1495,,
,580.181075,,
,580.209825,,
,580.236375,,
,580.26465,,
,580.29235,,
,580.317975,,
,580.343575,,
,580.376775,,
,580.3946,,
,580.420575,,
,580.45555,,
,580.4923,,
,580.524525,,
,580.5451,,
,580.581225,,
,580.6116,,
,580.64065,,
,580.669325,,
,580.700925,,
,580.7299,,
,580.757,,
,580.794275,,
,580.8076,,
,580.819675,,
,580.830375,,
,580.846875,,
,580.860375,,
,580.878075,,
,580.8985,,
,580.918025,,
,580.940525,,
,580.9623,,
,580.99035,,
,581.026175,,
,581.06425,,
,581.10705,,
,581.1386,,
,581.17215,,
,581.222675,,
,581.269375,,
,581.29755,,
,581.328925,,
,581.36435,,
,581.395425,,
,581.4296,,
,581.4715,,
,581.524775,,
,581.56385,,
,581.59425,,
,581.63835,,
,581.667075,,
,581.705425,,
,581.73905,,
,581.7645,,
,581.8076,,
,581.83465,,
,581.86775,,
,581.9014,,
,581.926375,,
,581.96785,,
,581.994875,,
,582.04485,,
,582.10075,,
,582.130825,,
,582.174775,,
,582.209425,,
,582.259375,,
,582.292825,,
,582.3245,,
,582.375975,,
,582.41085,,
,582.4483,,
,582.478725,,
,582.503475,,
,582.52415,,
,582.556925,,
,582.63355,,
,582.6576,,
,582.70045,,
,582.730875,,
,582.763925,,
,582.788475,,
,582.825375,,
,582.85805,,
,582.88905,,
,582.953075,,
,582.998925,,
,583.0218,,
,583.04865,,
,583.079075,,
,583.127125,,
,583.183125,,
,583.224525,,
,583.24965,,
,583.2782,,
,583.30735,,
,583.357675,,
,583.3755,,
,583.434775,,
,583.477425,,
,583.53885,,
,583.589775,,
,583.649025,,
,583.6833,,
,583.720825,,
,583.748975,,
,583.79105,,
,583.825675,,
,583.851925,,
,583.87705,,
,583.90035,,
,583.932125,,
,583.95725,,
,583.9877,,
,584.018575,,
,584.0414,,
,584.07565,,
,584.0967,,
,584.130075,,
,584.1829,,
,584.210725,,
,584.2389,,
,584.263225,,
,584.287225,,
,584.3202,,
,584.337925,,
,584.362925,,
,584.3913,,
,584.41545,,
,584.440425,,
,584.467,,
,584.494175,,
,584.529325,,
,584.565125,,
,584.606575,,
,584.636275,,
,584.673225,,
,584.7011,,
,584.7585,,
,584.83995,,
,584.879,,
,584.921,,
,584.98685,,
,585.01085,,
,585.04145,,
,585.074225,,
,585.1157,,
,585.149725,,
,585.188375,,
,585.22045,,
,585.244475,,
,585.29655,,
,585.324075,,
,585.362375,,
,585.38625,,
,585.405475,,
,585.436575,,
,585.4807,,
,585.523125,,
,585.556625,,
,585.580375,,
,585.61975,,
,585.64975,,
,585.680875,,
,585.690125,,
,585.7023,,
,585.7141,,
,585.72575,,
,585.736575,,
,585.749125,,
,585.76575,,
,585.777325,,
,585.789075,,
,585.803725,,
,585.814075,,
,585.835,,
,585.86805,,
,585.891075,,
,585.92175,,
,585.9672,,
,586.023125,,
,586.07065,,
,586.127125,,
,586.1539,,
,586.1903,,
,586.216825,,
,586.254625,,
,586.281975,,
,586.3095,,
,586.351825,,
,586.39005,,
,586.422825,,
,586.46605,,
,586.519525,,
,586.554875,,
,586.606075,,
,586.654675,,
,586.707425,,
,586.7474,,
,586.7837,,
,586.819175,,
,586.85695,,
,586.89055,,
,586.914675,,
,586.940375,,
,586.973175,,
,587.000825,,
,587.033675,,
,587.06595,,
,587.112125,,
,587.140425,,
,587.1851,,
,587.221225,,
,587.259375,,
,587.293925,,
,587.32765,,
,587.3595,,
,587.400125,,
,587.434625,,
,587.494,,
,587.534525,,
,587.559775,,
,587.596925,,
,587.630775,,
,587.66245,,
,587.694575,,
,587.72975,,
,587.75795,,
,587.77975,,
,587.818475,,
,587.86465,,
,587.8852,,
,587.9339,,
,587.951125,,
,587.988275,,
,588.0105,,
,588.044775,,
,588.0887,,
,588.106225,,
,588.11725,,
,588.1243,,
,588.1303,,
,588.137025,,
,588.14515,,
,588.153925,,
,588.1638,,
,588.179575,,
,588.195525,,
,588.208725,,
,588.224825,,
,588.239175,,
,588.255425,,
,588.2727,,
,588.28515,,
,588.3043,,
,588.33335,,
,588.35465,,
,588.375475,,
,588.3998,,
,588.423525,,
,588.450225,,
,588.481625,,
,588.515475,,
,588.540625,,
,588.578875,,
,588.618675,,
,588.644425,,
,588.677825,,
,588.69885,,
,588.733475,,
,588.796475,,
,588.8437,,
,588.8868,,
,588.9281,,
,588.97405,,
,589.000175,,
,589.04085,,
,589.08725,,
,589.119325,,
,589.153575,,
,589.18625,,
,589.216,,
,589.248725,,
,589.277625,,
,589.312,,
,589.34875,,
,589.393775,,
,589.430975,,
,589.464575,,
,589.521125,,
,589.555875,,
,589.59165,,
,589.63335,,
,589.679575,,
,589.711575,,
,589.752325,,
,589.807025,,
,589.852575,,
,589.899975,,
,589.9278,,
,589.94945,,
,589.981325,,
,590.00695,,
,590.0456,,
,590.081975,,
,590.115225,,
,590.160875,,
,590.188725,,
,590.211375,,
,590.251325,,
,590.300825,,
,590.340925,,
,590.3725,,
,590.41585,,
,590.45075,,
,590.4767,,
,590.507,,
,590.5412,,
,590.5875,,
,590.62865,,
,590.686975,,
,590.730275,,
,590.780375,,
,590.815725,,
,590.858175,,
,590.895975,,
,590.93475,,
,590.968475,,
,590.9997,,
,591.033525,,
,591.08735,,
,591.127025,,
,591.16605,,
,591.20905,,
,591.23185,,
,591.262275,,
,591.3124,,
,591.36065,,
,591.4176,,
,591.4479,,
,591.490675,,
,591.555325,,
,591.588125,,
,591.6145,,
,591.6438,,
,591.6523,,
,591.66695,,
,591.68975,,
,591.721725,,
,591.757625,,
,591.7938,,
,591.841225,,
,591.879275,,
,591.91355,,
,591.9635,,
,591.99285,,
,592.0321,,
,592.07335,,
,592.116625,,
,592.15105,,
,592.187075,,
,592.211,,
,592.233875,,
,592.25445,,
,592.27395,,
,592.30365,,
,592.334975,,
,592.368925,,
,592.39455,,
,592.42,,
,592.46315,,
,592.5025,,
,592.536275,,
,592.568675,,
,592.594525,,
,592.6295,,
,592.6582,,
,592.68765,,
,592.71065,,
,592.74465,,
,592.7681,,
,592.79415,,
,592.8312,,
,592.8676,,
,592.904425,,
,592.937275,,
,592.965775,,
,592.995975,,
,593.03275,,
,593.067225,,
,593.110025,,
,593.143375,,
,593.180825,,
,593.220475,,
,593.257275,,
,593.281025,,
,593.32985,,
,593.41535,,
,593.461925,,
,593.50895,,
,593.543425,,
,593.56725,,
,593.587675,,
,593.608125,,
,593.620625,,
,593.6324,,
,593.64545,,
,593.660475,,
,593.67095,,
,593.68525,,
,593.6974,,
,593.714375,,
,593.7263,,
,593.738725,,
,593.749875,,
,593.761525,,
