SPK_SPKC05c (inhi),SPK_SPKC08a (no opto-tagging),SPK_SPKC09a (no response),SPK_SPKC13a (exc)
433.94895,389.4132,415.474675,388.3746
434.038525,389.431025,415.551,388.481125
434.1777,389.437275,415.55705,388.5521
434.33115,389.4763,415.583625,388.570075
434.41465,389.513875,415.6265,388.602175
434.4662,389.5522,415.630625,388.635475
434.566775,389.571,415.6389,388.680975
434.576375,389.575875,415.65885,388.8203
434.7385,389.6227,415.746725,388.836625
434.75795,389.6433,415.925825,388.90955
434.924475,389.68725,415.9517,388.928075
435.024,389.7128,415.989675,388.943275
435.049925,389.76985,416.09125,388.94755
435.0842,389.863525,416.166025,388.969275
435.093,389.9193,416.419975,389.0133
435.13655,389.97435,416.442325,389.049275
435.254075,390.014375,416.6428,389.1055
435.335375,390.27295,416.766925,389.1428
435.3764,390.294,416.885,389.2394
435.3895,390.3743,416.893675,389.258275
435.432175,390.4008,416.96605,389.2982
435.50715,390.4142,417.2096,389.310275
435.525725,390.472475,417.291825,389.323175
435.65555,390.54505,417.427275,389.36635
435.699475,390.61315,417.45725,389.372175
435.737475,390.701725,417.477025,389.449925
435.742775,390.728375,417.5529,389.47085
435.811925,390.7829,417.610575,389.488425
435.942925,390.90365,417.7061,389.515775
435.998075,390.917975,417.822975,389.5798
436.09775,390.934525,417.965075,389.6984
436.105775,391.121225,417.97465,389.843575
436.1178,391.173175,418.007975,389.892725
436.13345,391.263625,418.01345,389.915675
436.138,391.300075,418.019725,389.9177
436.168525,391.310325,418.053525,389.9609
436.204,391.492425,418.14125,389.98225
436.219,391.53065,418.16465,389.9986
436.269775,391.56335,418.19955,390.0528
436.33135,391.63195,418.21005,390.08
436.606725,391.6873,418.2193,390.105525
436.6419,391.748025,418.2431,390.21525
436.672425,391.86885,418.277575,390.2343
436.742875,391.90445,418.4678,390.25335
436.744475,392.0077,418.84225,390.31015
436.788525,392.034775,418.962425,390.35105
436.8173,392.110825,419.055325,390.360275
436.8369,392.1541,419.319775,390.40905
436.866525,392.255825,419.3678,390.477025
436.9217,392.54905,419.543175,390.4996
437.0506,392.5773,419.5756,390.51675
437.0949,392.5787,419.6376,390.54675
437.16535,392.62235,419.8101,390.566325
437.274125,392.653,419.8196,390.658025
437.444825,392.679275,419.8361,390.711825
437.45025,392.709925,419.865825,390.757975
437.545125,392.73445,419.97695,390.8415
437.570975,392.760025,420.255575,390.9094
437.643675,392.853175,420.2857,390.9336
437.694025,392.9049,420.448725,390.9431
437.777025,392.9283,420.5004,390.957625
437.961125,392.950675,420.865,390.9663
437.97695,393.089525,421.15355,391.0442
438.02535,393.134325,421.1962,391.0549
438.0682,393.2321,421.354525,391.0624
438.128475,393.428775,421.40565,391.0925
438.17005,393.45665,421.4719,391.11325
438.32585,393.46495,421.52525,391.1486
438.3328,393.5979,421.630675,391.270375
438.346375,393.622325,421.6474,391.325225
438.429975,393.6455,421.68415,391.359875
438.449475,393.675575,421.795375,391.446375
438.53995,393.704325,421.898825,391.566375
438.624125,393.73425,421.905575,391.59565
438.672125,393.7682,421.93965,391.624825
438.683925,393.76955,422.174575,391.899475
438.74225,393.787125,422.27785,391.916075
438.781175,393.878275,422.431625,391.93035
438.813375,393.899425,422.48835,392.000875
438.843075,394.069175,422.595175,392.009
438.871725,394.115425,422.7842,392.14685
439.12725,394.14205,422.851875,392.185075
439.2103,394.258075,423.00155,392.218625
439.2541,394.26855,423.018625,392.271675
439.347,394.444825,423.16375,392.338325
439.470375,394.486625,423.2312,392.3659
439.561325,394.628075,423.287775,392.39295
439.665775,394.633225,423.435075,392.427425
439.7259,394.90165,423.48985,392.549475
439.777475,395.002375,423.700575,392.5534
439.796175,395.01415,423.7153,392.59155
439.87295,395.061425,423.898925,392.631975
439.9103,395.073625,424.0171,392.6831
439.92215,395.1946,424.040975,392.7103
440.042725,395.2136,424.056425,392.794575
440.052125,395.291,424.2751,392.887225
440.084925,395.4171,424.4288,392.9276
440.09785,395.4893,424.55475,392.945825
440.18775,395.499,424.673225,392.9621
440.2093,395.523675,425.15755,393.0992
440.214325,395.630125,425.285775,393.146525
440.277125,395.685225,426.0518,393.17025
440.372375,395.825725,426.075825,393.1842
440.50705,395.8763,426.287975,393.22045
440.5247,395.984375,426.356075,393.254875
440.5455,396.062975,426.3711,393.281275
440.55445,396.081125,426.4276,393.296525
440.5839,396.087925,426.43245,393.307175
440.60655,396.138275,426.458275,393.400975
440.680525,396.312925,426.554175,393.4261
440.735975,396.3896,426.584175,393.44555
440.772675,396.77955,426.602775,393.501475
440.9013,397.01715,426.623125,393.517025
440.920825,397.035825,426.630425,393.5583
440.9702,397.061675,426.639725,393.576725
440.989125,397.1558,426.66195,393.5903
441.070225,397.18165,426.692075,393.6357
441.122775,397.268475,426.708025,393.6853
441.22145,398.101575,426.75125,393.70775
441.237075,398.120975,426.792725,393.7948
441.2414,398.15095,426.820975,393.915525
441.2473,398.2796,426.9355,393.93515
441.254025,398.29735,427.106475,393.972025
441.27645,398.310775,427.506575,394.009725
441.277475,398.35875,427.903725,394.209875
441.3524,398.39975,427.9177,394.25225
441.359775,398.443175,427.9901,394.321675
441.465025,398.4849,428.015,394.337225
441.50645,398.768575,428.034325,394.398575
441.5096,398.78745,428.213225,394.46675
441.633675,398.89245,428.414925,394.486725
441.721975,398.923575,428.427225,394.515925
441.776725,399.12385,428.442475,394.55735
441.781225,399.166075,428.476275,394.627475
441.883125,399.22265,428.4854,394.643675
441.90005,399.241425,428.49605,394.665575
441.92865,399.39315,428.507325,394.685575
441.96335,399.443725,428.54395,394.76825
441.983275,399.461175,428.59915,394.789975
441.9895,399.48325,428.832825,394.8711
442.106925,399.79005,428.846125,394.9834
442.1465,399.9061,428.876425,395.120175
442.149175,400.0605,428.9891,395.14045
442.228475,400.2274,429.186225,395.161175
442.2806,400.2315,429.196225,395.1816
442.314075,400.252625,429.213525,395.24675
442.42875,400.3901,429.365075,395.26345
442.529975,400.4385,429.490725,395.30455
442.6066,400.98525,429.69135,395.325575
442.697125,400.991275,429.807275,395.4074
442.722975,401.076575,429.8198,395.419
442.7502,401.197375,429.838475,395.453875
442.8306,401.779375,429.85335,395.468775
442.882625,401.9535,429.8834,395.495975
442.90405,402.207025,429.92105,395.5164
442.906825,402.30825,429.9357,395.538575
442.9409,402.4237,429.94925,395.5496
443.04615,402.67935,430.251425,395.597825
443.085825,402.7952,430.317775,395.61795
443.105025,402.84345,430.33535,395.63245
443.132325,403.022375,430.43745,395.68655
443.147875,403.052975,430.4514,395.73215
443.171425,403.201325,430.576125,395.735875
443.3896,403.38985,430.63655,395.87945
443.47695,403.542175,430.647625,395.90265
443.577675,403.58915,430.667625,396.025125
443.641325,403.61865,430.679475,396.0638
443.69575,403.642575,430.705,396.09555
443.752,403.69,430.896375,396.18495
444.002125,403.81825,430.96235,396.264
444.111925,403.840625,431.07695,396.288675
444.134525,403.888725,431.163925,396.356
444.2132,403.9058,431.2472,396.40195
444.2475,403.93175,431.354475,396.4314
444.280475,403.9736,431.496225,396.539175
444.366425,404.0239,431.5624,396.608
444.591125,404.112025,432.037325,396.646225
444.6544,404.25775,432.08845,396.67505
444.673875,404.27895,432.101975,396.7089
444.77805,404.72425,432.1352,396.738925
444.844,404.895175,432.149325,396.78195
444.8707,405.108225,432.18335,396.845225
444.883225,405.43675,432.192825,396.868575
444.917675,405.465675,432.203575,396.894125
444.9392,405.706075,432.2343,396.917125
444.945675,406.25025,432.243675,397.012125
445.049175,406.349375,432.263675,397.16335
445.1063,406.6178,432.27405,397.287425
445.151275,406.6427,432.288725,397.3118
445.1801,406.688075,432.315575,397.386525
445.25175,406.93415,432.32205,397.408125
445.253175,407.0206,432.335,397.429025
445.273075,407.2667,432.359975,397.453225
445.34175,407.2735,432.38455,397.469975
445.45165,407.28765,432.4078,397.491925
445.485725,407.307075,432.4182,397.511525
445.565125,407.499925,432.4628,397.519
445.7338,407.574925,432.479075,397.5455
445.88415,407.588625,432.49575,397.63105
445.92585,407.87675,432.5121,397.6515
445.940525,407.936975,432.529525,397.679875
445.9459,407.975525,432.54665,397.702375
445.980075,408.1449,432.6032,397.746725
446.047525,408.44825,432.62705,397.753925
446.28275,408.547925,432.646275,397.77595
446.3243,408.714525,432.745925,397.8011
446.469225,408.7645,432.780075,397.822325
446.47965,408.777175,432.8083,397.8985
446.55435,408.824125,432.838875,397.917575
446.55925,408.85865,432.87645,397.95675
446.6,408.9035,432.893125,398.0202
446.6676,409.059,432.954075,398.2135
446.686825,409.076025,433.0039,398.30335
446.689025,409.211825,433.084625,398.343575
446.8092,409.27715,433.185075,398.380375
447.027975,409.301925,433.209875,398.438575
447.054525,409.33155,433.21985,398.454375
447.08515,409.459975,433.229375,398.507975
447.2248,409.59015,433.36765,398.53265
447.2559,409.603675,433.385475,398.55905
447.43,409.64195,433.456225,398.615375
447.69025,409.66705,433.636575,398.755025
447.7436,409.680075,433.768575,398.77425
447.825975,409.695625,433.804175,398.7811
447.8995,409.750175,434.130625,398.800525
448.035275,409.76795,434.141425,398.836475
448.0367,409.800325,434.18905,398.88625
448.064625,409.8565,434.2544,398.9735
448.0988,409.90475,434.416025,399.039
448.16515,410.1097,434.431575,399.068325
448.18645,410.111,434.455625,399.090275
448.203275,410.197525,434.4665,399.1706
448.24175,410.219875,434.4776,399.22735
448.2879,410.3706,434.495625,399.25465
448.295175,410.372625,434.508425,399.280425
448.3476,410.5171,434.52025,399.30845
448.374225,410.767875,434.684275,399.371525
448.586375,410.86085,434.7094,399.42505
448.651775,410.9438,434.720625,399.465475
448.7369,411.006175,434.7298,399.539775
448.8148,411.0342,434.7518,399.567825
448.86795,411.399,434.7818,399.592375
448.875075,411.442075,434.805975,399.6737
448.977575,411.456925,434.8234,399.84465
449.062575,411.504525,434.8741,399.904575
449.0891,411.712375,434.8876,399.938
449.313375,411.733525,434.89895,399.97205
449.416225,411.8544,434.900875,400.025475
449.482925,411.95435,434.9125,400.103
449.532175,412.02525,434.916575,400.163125
449.58745,412.19505,434.92385,400.231025
449.609375,412.438325,434.928675,400.29405
449.615025,412.720625,434.937875,400.31645
449.7017,412.81915,434.94925,400.338575
449.779075,413.032375,434.955125,400.36235
,413.05145,434.967175,400.39415
,413.14035,434.973125,400.4329
,413.147175,434.976525,400.45475
,413.1805,434.982325,400.486575
,413.25045,435.004275,400.50875
,413.26215,435.02005,400.57275
,413.291825,435.0423,400.6777
,413.361225,435.07335,400.73025
,413.374675,435.079675,400.742225
,413.477075,435.10915,400.792825
,413.5033,435.150325,400.81245
,413.5441,435.199975,400.9299
,413.59215,435.222975,400.98845
,413.6509,435.254775,401.008525
,413.726775,435.2812,401.016225
,414.070325,435.2975,401.040775
,414.162725,435.305525,401.096625
,414.309225,435.319375,401.188125
,414.3434,435.32285,401.282325
,414.6345,435.327875,401.344175
,414.6947,435.344925,401.390125
,414.778375,435.36415,401.4804
,414.80245,435.40555,401.61705
,414.84535,435.41045,401.652725
,415.119475,435.454425,401.6846
,415.13435,435.4643,401.74755
,415.137925,435.48865,401.8285
,415.2455,435.507675,401.854325
,415.2716,435.569425,401.9205
,415.3713,435.59635,402.004125
,415.6972,435.6149,402.0561
,416.039175,435.623775,402.0987
,416.109075,435.6404,402.1361
,416.3771,435.653625,402.1613
,416.412875,435.66765,402.242025
,416.462925,435.713625,402.27455
,416.501875,435.754825,402.299225
,416.65175,435.796975,402.34825
,416.75475,435.808625,402.436225
,417.051,435.8613,402.46985
,417.1181,435.874875,402.498675
,417.366975,435.878875,402.560475
,417.388825,435.8865,402.683425
,417.4265,435.894625,402.705625
,417.502975,435.953,402.735175
,417.7704,435.98345,402.7737
,417.80905,436.0466,402.810125
,417.986825,436.06885,403.0117
,418.0819,436.07285,403.06105
,418.2064,436.08635,403.105525
,418.31535,436.10815,403.176
,418.3611,436.135725,403.2608
,418.39395,436.1435,403.27245
,418.50055,436.1555,403.323025
,418.611325,436.197275,403.38075
,418.7238,436.2625,403.527075
,418.84675,436.269225,403.65895
,418.853675,436.2724,403.692025
,419.087575,436.2876,403.725
,419.112875,436.3087,403.76325
,419.29075,436.3587,403.818675
,419.320475,436.3707,403.890325
,419.7185,436.379725,403.9113
,419.878375,436.3952,403.92795
,419.8941,436.416475,403.958975
,420.056275,436.432725,404.034225
,420.0697,436.4424,404.1568
,420.102125,436.454675,404.178775
,420.13435,436.467325,404.192875
,420.29265,436.473275,404.23505
,420.510875,436.482525,404.32395
,420.512025,436.502675,404.41465
,420.526775,436.5113,404.51135
,420.687325,436.5602,404.5493
,420.802775,436.5689,404.718575
,420.817775,436.5892,404.7311
,420.86185,436.6984,404.81055
,421.045875,436.8214,404.833475
,421.0655,436.89795,404.856675
,421.930975,437.02335,404.8676
,422.063925,437.0449,404.87655
,422.2198,437.11765,404.89265
,422.64775,437.12845,404.908625
,422.878975,437.153725,404.95055
,423.0323,437.2881,404.984775
,423.5123,437.294975,405.0077
,423.5208,437.298175,405.051775
,423.741075,437.313,405.093
,424.19235,437.318775,405.129675
,424.8469,437.3384,405.155175
,424.9004,437.355325,405.215375
,425.174825,437.36015,405.26205
,425.422575,437.3693,405.30945
,425.459525,437.3785,405.363275
,425.8021,437.389875,405.430225
,426.16595,437.423275,405.4737
,426.221225,437.4414,405.52355
,426.34985,437.44865,405.548525
,426.444425,437.464775,405.663425
,426.510775,437.502175,405.794375
,426.516625,437.51435,405.831725
,426.519325,437.522575,405.920175
,426.570125,437.564375,405.97875
,426.619475,437.5717,406.040425
,426.77795,437.5954,406.0659
,426.815525,437.599625,406.142825
,426.868525,437.624925,406.205875
,426.90815,437.68185,406.21375
,426.942725,437.71145,406.22545
,427.017575,437.7175,406.33585
,427.11705,437.76035,406.500975
,427.18715,437.8089,406.590825
,427.21915,437.97345,406.657425
,427.234325,438.031075,406.715625
,427.25775,438.0587,406.85085
,427.266125,438.0742,406.887275
,427.32125,438.105175,406.977925
,427.3418,438.14525,407.018025
,427.3872,438.19865,407.089525
,427.40325,438.232775,407.118825
,427.475275,438.24995,407.271625
,427.6072,438.285775,407.291375
,427.62045,438.317075,407.34755
,427.63005,438.33225,407.463075
,427.7234,438.335775,407.6214
,427.788675,438.34995,407.694625
,427.813725,438.361725,407.755275
,427.874975,438.37005,407.859775
,427.91905,438.381925,407.969475
,427.935975,438.409875,407.98325
,427.99365,438.41925,408.02395
,428.13255,438.45905,408.16775
,428.1721,438.4729,408.340425
,428.314225,438.474675,408.4233
,428.52515,438.49155,408.494275
,428.57055,438.507925,408.590025
,428.605,438.520975,408.7146
,428.631775,438.53175,408.779925
,428.71235,438.5863,408.800575
,428.84195,438.644725,408.8254
,428.997175,438.7155,408.834425
,429.0945,438.74545,408.8748
,429.197225,438.9084,408.88715
,429.263625,438.920475,408.930925
,429.33845,438.9333,408.9515
,429.339975,438.939775,409.017475
,429.49205,438.992625,409.071875
,429.508075,439.0185,409.1287
,429.697925,439.02745,409.171675
,429.705775,439.06925,409.187425
,429.763325,439.13385,409.2492
,429.795225,439.151675,409.28305
,430.0024,439.204975,409.290425
,430.233175,439.2314,409.452
,430.367825,439.24735,409.4637
,430.428425,439.2591,409.474575
,430.5586,439.271025,409.490875
,430.608675,439.2906,409.542
,430.634625,439.31785,409.555
,430.67585,439.379275,409.578325
,430.684025,439.49365,409.629975
,430.95455,439.5189,409.688425
,430.9778,439.54105,409.733075
,431.008275,439.6159,409.753525
,431.01945,439.622325,409.826575
,431.160425,439.633825,409.894125
,431.222,439.660525,409.9874
,431.337975,439.680375,410.0143
,431.421075,439.716975,410.036275
,431.516275,439.736375,410.066225
,431.53945,439.745275,410.0745
,431.55275,439.773625,410.1214
,431.579675,439.806275,410.134525
,431.619475,439.865875,410.194975
,431.6319,439.883025,410.25115
,431.641575,439.8961,410.313775
,431.6614,439.917075,410.3503
,431.724775,439.93425,410.45725
,431.763125,439.9787,410.586225
,431.8066,439.994275,410.6129
,431.81785,440.012325,410.6619
,431.976225,440.0254,410.680675
,432.0052,440.0743,410.800825
,432.0109,440.108975,410.871575
,432.09005,440.118725,410.883775
,432.169125,440.1285,410.960575
,432.212125,440.138275,410.99515
,432.268075,440.161975,411.020925
,432.305,440.230875,411.06285
,432.328725,440.2327,411.079075
,432.406475,440.2399,411.0983
,432.409625,440.24605,411.235175
,432.5551,440.2511,411.2551
,432.606375,440.259325,411.2897
,432.6313,440.274,411.456125
,432.672225,440.29785,411.45825
,432.718525,440.3258,411.4849
,432.770475,440.34045,411.515125
,432.798275,440.346575,411.53395
,432.857925,440.351525,411.5631
,432.891125,440.36235,411.7612
,432.91815,440.3788,411.785375
,432.958375,440.39985,411.823325
,432.99305,440.405825,411.8306
,433.00725,440.4175,411.85945
,433.03525,440.427175,411.94195
,433.085125,440.446425,411.969675
,433.11465,440.45445,411.993575
,433.17865,440.45845,412.2198
,433.19345,440.466025,412.249625
,433.214875,440.48065,412.280125
,433.302575,440.4896,412.396925
,433.3895,440.534575,412.438025
,433.418175,440.54775,412.5318
,433.428875,440.552425,412.5529
,433.50025,440.566,412.564625
,433.5491,440.578125,412.580125
,433.66465,440.581125,412.595075
,433.689475,440.585225,412.602875
,433.697775,440.5888,412.607425
,433.735775,440.592125,412.653175
,433.789525,440.597025,412.71565
,433.829275,440.599825,412.775575
,433.91315,440.6035,412.84245
,434.0449,440.636575,413.002875
,434.0874,440.642825,413.0328
,434.1714,440.6557,413.097875
,434.1971,440.67365,413.2088
,434.21355,440.748675,413.262775
,434.307875,440.7689,413.33025
,434.3221,440.844925,413.4265
,434.328125,440.892225,413.449575
,434.355175,440.8982,413.486525
,434.3716,440.9151,413.5057
,434.41245,440.937575,413.579975
,434.487625,440.953025,413.584975
,434.5265,440.95815,413.617875
,434.537625,440.9693,413.676125
,434.551275,440.9863,413.723225
,434.588575,441.0009,413.766975
,434.644325,441.0112,413.855075
,434.67085,441.0759,413.913925
,434.6926,441.11275,413.951825
,434.7224,441.13385,414.11865
,434.81835,441.1587,414.250275
,434.85095,441.169075,414.285225
,435.02615,441.1766,414.38555
,435.0543,441.21785,414.393225
,435.085725,441.24245,414.5176
,435.118525,441.26195,414.5569
,435.3426,441.285425,414.638675
,435.431,441.298925,414.6844
,435.43485,441.33385,414.71585
,435.457025,441.34375,414.74715
,435.48185,441.36845,414.780975
,435.52845,441.382875,414.80435
,435.5609,441.38835,414.8346
,435.569325,441.4463,414.871325
,435.5781,441.483275,414.8912
,435.6259,441.50065,415.034025
,435.635625,441.51645,415.093575
,435.6499,441.52335,415.1554
,435.664725,441.5349,415.205775
,435.6901,441.563375,415.2694
,435.71695,441.59155,415.354875
,435.734475,441.601175,415.4086
,435.7476,441.651725,415.46395
,435.7788,441.676675,415.495225
,435.79575,441.687825,415.5032
,435.81575,441.7002,415.72065
,435.827525,441.708625,415.90955
,435.8394,441.73805,415.948775
,435.84655,441.7565,416.0309
,435.8705,441.76655,416.056875
,435.896625,441.80585,416.153
,435.913225,441.8181,416.182275
,435.94095,441.856075,416.207775
,435.978575,441.867925,416.23305
,436.00865,441.88445,416.260625
,436.039325,441.90985,416.29115
,436.0545,441.914425,416.359025
,436.12645,441.92875,416.384
,436.135825,441.935675,416.44025
,436.2258,441.94465,416.512225
,436.2501,441.95145,416.53825
,436.283025,441.9667,416.56645
,436.3151,441.975675,416.597325
,436.337725,441.98555,416.637125
,436.355975,442.002425,416.6599
,436.4121,442.021325,416.685625
,436.4412,442.0424,416.70065
,436.458175,442.048425,416.744475
,436.48115,442.061575,416.7676
,436.52205,442.092725,416.7864
,436.554575,442.122925,416.93125
,436.597225,442.13555,416.957975
,436.613225,442.21325,417.017025
,436.725625,442.251925,417.1149
,436.751225,442.25725,417.1333
,436.755775,442.27225,417.176175
,436.79715,442.288875,417.2063
,436.81815,442.292825,417.24235
,436.834275,442.326625,417.27955
,436.856225,442.33435,417.392075
,436.9734,442.342675,417.41115
,437.02125,442.410775,417.466525
,437.052075,442.44095,417.5528
,437.127525,442.4736,417.56415
,437.16225,442.4867,417.597825
,437.185425,442.5018,417.655225
,437.2262,442.517625,417.765975
,437.28725,442.538925,417.778625
,437.341575,442.545975,417.807375
,437.405525,442.5548,417.8264
,437.4476,442.564025,418.01645
,437.4578,442.590275,418.07215
,437.478725,442.607325,418.073725
,437.48345,442.627575,418.118225
,437.59365,442.65,418.1484
,437.624325,442.663125,418.19915
,437.62905,442.68875,418.256825
,437.6399,442.6982,418.27425
,437.696425,442.7421,418.296025
,437.7394,442.758925,418.360575
,437.780125,442.769475,418.380675
,437.79725,442.788725,418.408325
,437.814875,442.796,418.435775
,437.936875,442.810575,418.59225
,438.1029,442.82885,418.6246
,438.12835,442.94015,418.649175
,438.1451,442.972325,418.675975
,438.152125,443.00855,418.708975
,438.168725,443.0839,418.849325
,438.2284,443.09095,418.942725
,438.25535,443.1463,418.981025
,438.283375,443.157725,419.037675
,438.306225,443.2006,419.097875
,438.3142,443.241225,419.133775
,438.3315,443.2561,419.166425
,438.5152,443.2926,419.316725
,438.5332,443.3048,419.3575
,438.541425,443.3391,419.376775
,438.54765,443.3919,419.441525
,438.558475,443.4137,419.464675
,438.584825,443.45315,419.5332
,438.613875,443.49945,419.598325
,438.637,443.5438,419.62665
,438.7875,443.56245,419.664125
,438.826075,443.591575,419.700425
,438.880025,443.6335,419.7185
,438.90165,443.64085,419.735725
,439.04215,443.65405,419.780225
,439.0591,443.660125,419.87445
,439.086675,443.66595,419.91105
,439.1314,443.6815,419.9761
,439.13395,443.692275,420.03005
,439.19745,443.708575,420.0434
,439.22445,443.7176,420.091275
,439.24,443.733475,420.1675
,439.27855,443.751075,420.1941
,439.323325,443.775375,420.271925
,439.33515,443.78435,420.300575
,439.361175,443.799325,420.4229
,439.37875,443.838825,420.58095
,439.39515,443.852075,420.653575
,439.4279,443.859175,420.7848
,439.457575,443.89155,420.80295
,439.461925,443.913825,420.90785
,439.5168,443.934425,420.96765
,439.5443,443.942625,420.999
,439.567075,443.9611,421.0309
,439.586875,443.97825,421.11485
,439.603675,443.992825,421.141725
,439.629025,444.001325,421.198025
,439.66665,444.01875,421.254825
,439.6708,444.03225,421.27235
,439.718575,444.0407,421.308275
,439.76295,444.049275,421.33125
,439.7961,444.068225,421.337925
,439.816825,444.10935,421.357325
,439.82565,444.133725,421.398675
,439.86155,444.14655,421.452975
,439.864975,444.1579,421.486975
,439.873925,444.175325,421.52715
,439.908075,444.185325,421.71515
,439.9627,444.19015,421.740525
,439.97365,444.248875,421.77475
,440.060825,444.2577,421.808825
,440.09415,444.2663,421.857675
,440.28635,444.297325,421.896575
,440.326575,444.371775,421.9832
,440.35925,444.382375,422.033175
,440.37825,444.404525,422.0515
,440.4448,444.4174,422.079175
,440.4633,444.486875,422.096225
,440.492975,444.4961,422.13065
,440.511375,444.540275,422.193325
,440.517875,444.57745,422.24045
,440.557875,444.60495,422.30575
,440.81725,444.633275,422.4203
,440.925975,444.6543,422.44405
,441.0653,444.67245,422.473975
,441.178325,444.68765,422.549025
,441.200675,444.697275,422.577625
,441.219675,444.766425,422.606625
,441.246325,444.7797,422.631575
,441.283925,444.8433,422.863775
,441.305725,444.85235,422.892225
,441.325775,444.870025,422.957325
,441.388125,444.88295,423.020425
,441.419775,444.893425,423.077225
,441.4499,444.911725,423.1449
,441.4722,444.9444,423.150325
,441.501975,444.95205,423.340375
,441.5392,444.9694,423.345775
,441.5734,444.977725,423.383325
,441.62165,444.9898,423.42615
,441.654675,445,423.429525
,441.67765,445.01115,423.4493
,441.69145,445.023475,423.488025
,441.7244,445.0324,423.519725
,441.7369,445.0506,423.53765
,441.74715,445.06155,423.564525
,441.797475,445.079575,423.585075
,441.834875,445.0974,423.62135
,441.890225,445.117075,423.66095
,441.921675,445.127525,423.6887
,441.953275,445.1875,423.78545
,441.987275,445.2109,423.846625
,442.062925,445.24635,423.897775
,442.11155,445.26925,423.9186
,442.135375,445.2918,424.029875
,442.17185,445.32305,424.0536
,442.210625,445.345725,424.082575
,442.221975,445.373275,424.16095
,442.2493,445.5074,424.19465
,442.273275,445.530425,424.247425
,442.3395,445.55655,424.339775
,442.3831,445.564025,424.342325
,442.4001,445.6161,424.372175
,442.416975,445.6734,424.411225
,442.433675,445.753625,424.42465
,442.467075,445.834625,424.543725
,442.48645,445.860775,424.690875
,442.496675,445.870575,424.846975
,442.513525,445.899725,424.8571
,442.5282,445.919175,424.894875
,442.5562,445.95715,424.983275
,442.61045,446.027925,425.056075
,442.642625,446.08845,425.083275
,442.656425,446.1098,425.116
,442.6945,446.128725,425.18515
,442.7205,446.14725,425.2595
,442.752975,446.1693,425.326925
,442.768825,446.207375,425.339675
,442.7728,446.2438,425.352675
,442.82665,446.2617,425.383625
,442.836375,446.324875,425.41075
,442.876325,446.329175,425.4624
,442.913475,446.3377,425.4916
,442.958825,446.344175,425.537875
,442.972225,446.351875,425.56115
,442.973775,446.384175,425.593925
,443.020475,446.516325,425.644025
,443.046725,446.571125,425.656725
,443.08225,446.6238,425.732725
,443.10675,446.639375,425.786
,443.1327,446.650475,425.845125
,443.2321,446.66655,425.935825
,443.254125,446.680075,426.071625
,443.269975,446.730475,426.2049
,443.296025,446.75265,426.314275
,443.3125,446.76225,426.3378
,443.335875,446.769175,426.358925
,443.355075,446.781675,426.3915
,443.37325,446.8052,426.420225
,443.4056,446.872075,426.4498
,443.440975,446.89085,426.4778
,443.5089,446.920075,426.579125
,443.602275,446.933,426.594825
,443.69415,446.951725,426.625525
,443.791825,446.9625,426.69005
,443.8344,446.974925,426.702075
,443.846525,446.9821,426.7366
,443.87065,446.9885,426.84335
,444.0689,447.0102,426.9134
,444.086525,447.041925,427.010175
,444.12995,447.07935,427.040775
,444.1851,447.116425,427.0516
,444.195125,447.128475,427.115675
,444.203675,447.13575,427.134075
,444.206,447.1486,427.2125
,444.21535,447.163275,427.23485
,444.25235,447.188975,427.258275
,444.260425,447.206175,427.31695
,444.283775,447.223425,427.334475
,444.314825,447.2484,427.37755
,444.34365,447.258825,427.53575
,444.430725,447.281025,427.579025
,444.440525,447.292475,427.635625
,444.545475,447.308925,427.67695
,444.5836,447.3233,427.6875
,444.837125,447.364475,427.69495
,444.848875,447.39825,427.722675
,444.857225,447.421025,427.7965
,444.89945,447.446125,427.82165
,444.927275,447.482725,427.85045
,444.941025,447.515525,427.90265
,444.953675,447.53575,427.9871
,445.005575,447.552175,428.006225
,445.0266,447.563175,428.04595
,445.042875,447.602125,428.1077
,445.081425,447.608725,428.154925
,445.1134,447.6236,428.2105
,445.146725,447.6329,428.29465
,445.1861,447.6409,428.3175
,445.203925,447.647425,428.335925
,445.23215,447.6646,428.3892
,445.27345,447.6688,428.4061
,445.304625,447.686925,428.499175
,445.32935,447.76895,428.522775
,445.418025,447.78795,428.54745
,445.448425,447.8075,428.587475
,445.49375,447.8217,428.608225
,445.50825,447.831725,428.62625
,445.599475,447.8755,428.657775
,445.62685,447.8981,428.67715
,445.653025,447.913925,428.78695
,445.700425,448.00285,428.7927
,445.740625,448.109425,428.84645
,445.801025,448.16505,428.87285
,445.82665,448.1884,428.899925
,445.886475,448.201,428.9245
,445.905825,448.2031,428.9499
,446.08435,448.21525,428.9553
,446.09595,448.22845,428.977075
,446.130675,448.253975,428.997925
,446.1487,448.283375,429.07765
,446.16535,448.301675,429.093875
,446.213625,448.419275,429.2037
,446.235975,448.462025,429.2053
,446.259725,448.498375,429.255575
,446.2635,448.566125,429.27315
,446.27545,448.674475,429.3073
,446.336375,448.76525,429.37275
,446.3964,448.826825,429.39245
,446.45815,448.831075,429.47635
,446.496,448.932725,429.523125
,446.50785,448.965,429.601175
,446.511375,449.0083,429.6385
,446.5323,449.079675,429.695075
,446.550825,449.12795,429.705925
,446.929325,449.232125,429.7911
,446.953825,449.238475,429.9084
,446.977025,449.33215,429.94175
,447.002525,449.438725,429.961525
