SPK_SPKC05a (late exc?),SPK_SPKC06a (inhi),SPK_SPKC07a (inhi),SPK_SPKC15b (inhi)
423.3757,385.7289,436.095975,428.217125
423.38105,385.740975,436.102825,428.2514
423.391,385.750725,436.124,428.27145
423.400975,385.76665,436.1378,428.2957
423.4066,385.77655,436.222675,428.316325
423.4142,385.800425,436.242,428.373125
423.4226,385.82835,436.269125,428.412675
423.445975,385.842825,436.29435,428.4279
423.462875,385.8534,436.30945,428.470225
423.4753,385.863475,436.3402,428.492975
423.478025,385.877725,436.353525,428.516275
423.494375,385.889675,436.3669,428.542475
423.499975,385.8996,436.39585,428.559925
423.50555,385.913525,436.4177,428.578925
423.51175,385.9279,436.4288,428.601875
423.5141,385.94515,436.4674,428.61965
423.51905,385.962,436.4846,428.643825
423.539225,385.973125,436.506875,428.66815
423.5501,385.988,436.570525,428.68945
423.55995,386.0049,436.6112,428.708475
423.563125,386.012125,436.6261,428.73045
423.568475,386.020225,436.659825,428.75085
423.57185,386.03785,436.672125,428.7715
423.577625,386.053775,436.77825,428.7869
423.59775,386.064075,436.81345,428.807775
423.602225,386.0736,436.830925,428.82575
423.6061,386.09715,436.88985,428.836425
423.61315,386.109575,436.917425,428.8556
423.6203,386.116475,436.958875,428.874925
423.6261,386.135,436.979125,428.9003
423.634875,386.1509,437.012925,428.916675
423.6395,386.1814,437.028575,428.934825
423.666825,386.196125,437.0632,428.94625
423.6748,386.21925,437.0861,428.963625
423.680625,386.229925,437.104425,429.006325
423.6844,386.237,437.11455,429.02345
423.69695,386.2483,437.1421,429.0409
423.7236,386.2581,437.15795,429.05735
423.7767,386.274225,437.18715,429.090325
423.801275,386.294,437.197925,429.10495
423.822825,386.302375,437.22145,429.117225
423.853375,386.312225,437.262325,429.145325
423.88715,386.320025,437.27065,429.170825
423.902625,386.3295,437.28275,429.235525
423.907225,386.342125,437.34825,429.25905
423.961825,386.349525,437.37235,429.27395
424.0232,386.369725,437.407725,429.29645
424.06135,386.3799,437.42925,429.308775
424.1351,386.39145,437.4537,429.319425
424.1807,386.402025,437.470625,429.347225
424.258825,386.411775,437.485325,429.371325
424.274875,386.4234,437.49505,429.4059
424.3802,386.436975,437.528625,429.423725
424.48255,386.45045,437.54545,429.442575
424.503725,386.46265,437.572725,429.487525
424.509725,386.476275,437.5916,429.529225
424.521875,386.4877,437.6292,429.55155
424.5297,386.4983,437.657325,429.612875
424.54065,386.509275,437.67215,429.631625
424.559025,386.519125,437.694,429.676625
424.5767,386.525675,437.7082,429.708875
424.60695,386.547725,437.75735,429.733675
424.6112,386.56455,437.78005,429.753
424.644,386.5797,437.805575,429.7735
424.653625,386.595275,437.819225,429.794675
424.659125,386.6188,437.82475,429.822875
424.6621,386.6386,437.8426,429.8563
424.67945,386.676025,437.8572,429.896075
424.68915,386.702625,437.947525,429.92135
424.71815,386.7548,437.985625,429.961275
424.739,386.79115,438.04885,429.97335
424.751075,386.807875,438.0739,429.99505
424.7686,386.816,438.1132,430.0054
424.77725,386.82295,438.130825,430.029675
424.7837,386.8373,438.1554,430.066
424.798025,386.8526,438.177575,430.091825
424.831875,386.869675,438.195,430.127925
424.85475,386.884175,438.227675,430.1408
424.913275,386.89395,438.247925,430.162
424.94175,386.9051,438.283925,430.1815
424.965,386.920775,438.30335,430.20515
424.9708,386.93525,438.32015,430.2473
424.974925,386.9434,438.36185,430.31355
424.986425,386.9583,438.396275,430.33705
425.020975,386.969825,438.418175,430.358025
425.032625,387.0028,438.460475,430.416875
425.0449,387.01325,438.4843,430.44465
425.06045,387.0279,438.50975,430.47885
425.077175,387.03595,438.541825,430.50915
425.099925,387.05065,438.602075,430.54105
425.104275,387.0644,438.62415,430.571525
425.12445,387.090275,438.638325,430.60975
425.13205,387.131825,438.650775,430.6351
425.143275,387.1496,438.673775,430.653725
425.158525,387.160875,438.70435,430.6912
425.172525,387.198925,438.718625,430.71605
425.186025,387.2156,438.730675,430.736
425.1957,387.2406,438.7734,430.750475
425.20475,387.24855,438.799325,430.776575
425.2321,387.26745,438.828975,430.807475
425.245925,387.29665,438.8482,430.85025
425.252025,387.323775,438.871925,430.865225
425.28975,387.3379,438.890475,430.87655
425.29915,387.351025,438.91135,430.8914
425.386,387.37035,438.9253,430.91075
425.414625,387.3874,438.96145,430.93885
425.422275,387.4271,438.9831,430.997025
425.492975,387.43915,439.025275,431.011425
425.751375,387.4509,439.066975,431.02415
425.76515,387.463,439.0799,431.05625
425.78515,387.50035,439.103625,431.07545
425.803925,387.51995,439.116225,431.0828
425.841125,387.5339,439.14875,431.0967
425.855725,387.544175,439.166275,431.129775
425.8756,387.5456,439.18955,431.1591
425.9135,387.559025,439.213,431.173925
426.042675,387.5776,439.2352,431.193225
426.107225,387.591175,439.25745,431.21995
426.13515,387.59675,439.31315,431.23395
426.2371,387.6148,439.338,431.2429
426.277425,387.63105,439.35595,431.2525
426.3142,387.6672,439.3807,431.305225
426.421425,387.73285,439.427525,431.32435
426.4396,387.75005,439.47765,431.3321
426.4453,387.765375,439.498325,431.3459
426.477575,387.811925,439.528375,431.40545
426.509675,387.8276,439.5427,431.4295
426.618375,387.85,439.5663,431.4634
426.665475,387.858975,439.582625,431.469
426.72165,387.88595,439.605425,431.4808
426.732125,387.896425,439.63555,431.49945
426.7757,388.260025,439.71445,431.507525
426.8663,388.266275,439.74035,431.5329
426.899675,388.2788,439.75695,431.55725
426.9911,388.289925,439.78155,431.6018
427.08825,388.297175,439.813375,431.621025
427.09905,388.317775,439.8299,431.660125
427.110925,388.3277,439.8809,431.68015
427.2407,388.33505,439.910225,431.702275
427.312525,388.344425,439.93115,431.723725
427.363325,388.3662,439.95925,431.749825
427.384325,388.373925,439.983075,431.776775
427.4414,388.3835,440.0743,431.8078
427.482175,388.3905,440.085175,431.866575
427.49695,388.416,440.107475,431.886375
427.611075,388.43445,440.122975,431.90175
427.629475,388.442325,440.127925,431.92475
427.656325,388.454525,440.130625,432.0513
427.67665,388.482975,440.143825,432.072575
427.6951,388.493425,440.168825,432.090975
427.709725,388.518075,440.186675,432.13165
427.7167,388.538925,440.195725,432.149
427.72135,388.557925,440.2278,432.17895
427.739075,388.583975,440.2623,432.202675
427.7526,388.597625,440.2887,432.247925
427.78645,388.6204,440.315375,432.27355
427.793425,388.68095,440.345975,432.29715
427.81245,388.69755,440.36135,432.330175
427.82055,388.71275,440.381475,432.374275
427.870275,388.721675,440.3926,432.389125
427.89575,388.733625,440.403275,432.439825
427.904725,388.7491,440.410025,432.450925
427.927225,388.756975,440.47435,432.473475
427.949875,388.764225,440.495125,432.522775
427.9771,388.7762,440.536175,432.549375
427.987075,388.7993,440.5622,432.564075
427.995375,388.80375,440.61315,432.5859
428.001325,388.816675,440.62445,432.6021
428.009825,388.823975,440.645775,432.6215
428.01755,388.831025,440.6786,432.661225
428.0285,388.843925,440.71825,432.68965
428.088125,388.85235,440.733975,432.732675
428.090975,388.85965,440.75175,432.750725
428.1204,388.871125,440.766125,432.772325
428.1353,388.882125,440.801725,432.798625
428.1501,388.893025,440.83385,432.816625
428.1717,388.900225,440.867375,432.83775
428.26685,388.9096,440.904775,432.85255
428.285675,388.919775,440.925775,432.89245
428.297975,388.931075,440.94345,432.91435
428.311675,388.9405,440.9866,432.96085
428.3228,388.950075,441.0019,432.999575
428.343675,388.960225,441.09145,433.017075
428.3509,388.967025,441.108775,433.03185
428.3587,388.969875,441.1143,433.076125
428.36355,388.981175,441.14855,433.101075
428.387625,388.990975,441.171925,433.12645
428.406025,389.0027,441.2116,433.137375
428.448425,389.0146,441.234425,433.162875
428.53215,389.028475,441.256875,433.18065
428.556725,389.03925,441.274,433.1942
428.5619,389.0503,441.28715,433.204625
428.57445,389.06275,441.297575,433.235625
428.580075,389.07945,441.33565,433.2558
428.63865,389.082425,441.348775,433.27725
428.6484,389.18695,441.358475,433.28655
428.669375,389.218225,441.364725,433.3045
428.689275,389.22705,441.370725,433.3183
428.69615,389.2556,441.38035,433.3405
428.717,389.263325,441.389925,433.3672
428.749725,389.272275,441.400225,433.37895
428.774925,389.280225,441.42745,433.40445
428.77925,389.286875,441.461075,433.41085
428.833975,389.293925,441.507075,433.423125
428.858675,389.3024,441.52535,433.430175
428.873225,389.324,441.554175,433.44565
428.907675,389.3327,441.5725,433.4596
428.91765,389.34445,441.6019,433.4784
428.925,389.3556,441.61595,433.487475
428.976825,389.368825,441.64895,433.496625
428.993775,389.37935,441.662975,433.51855
429.013675,389.387325,441.668325,433.5367
429.022325,389.396375,441.67665,433.5647
429.06395,389.422775,441.71765,433.57715
429.083525,389.43195,441.740025,433.611675
429.087975,389.447375,441.772,433.622875
429.102075,389.46355,441.79235,433.643225
429.117575,389.47565,441.814425,433.65825
429.11965,389.496775,441.832925,433.67335
429.154375,389.512075,441.846075,433.69015
429.1813,389.53015,441.862375,433.70975
429.195925,389.549975,441.925975,433.733625
429.1981,389.5629,441.948075,433.753925
429.209975,389.67665,441.964775,433.7892
429.214,389.75475,441.990075,433.835125
429.2169,389.775625,442.019475,433.856275
429.22625,389.801375,442.039075,433.875475
429.24135,389.812325,442.055375,433.895175
429.2749,389.82595,442.10355,433.908975
429.302325,389.838875,442.17045,433.925025
429.319725,389.853425,442.206075,433.94325
429.3301,389.872525,442.21925,433.964875
429.355575,389.88495,442.2532,433.9851
429.401975,389.90445,442.267475,434.018775
429.475425,389.9206,442.2955,434.03195
429.484925,389.938075,442.30825,434.04565
429.503525,389.95155,442.32825,434.061675
429.57265,389.9624,442.355575,434.082175
429.702975,389.978575,442.372025,434.103775
429.74425,390.0267,442.380975,434.107125
429.846175,390.046675,442.4018,434.114025
429.880675,390.0591,442.414475,434.15835
429.887725,390.076325,442.443875,434.173
429.9005,390.09035,442.482625,434.193575
429.9255,390.106675,442.493675,434.21995
429.943625,390.139725,442.51775,434.2388
429.962,390.1605,442.538325,434.262575
430.002225,390.1776,442.548775,434.282175
430.008725,390.191175,442.586075,434.301425
430.028,390.205225,442.615475,434.32255
430.127825,390.214875,442.643975,434.339525
430.141825,390.227975,442.6621,434.36255
430.150375,390.241375,442.669225,434.385225
430.15605,390.248425,442.67775,434.442925
430.1643,390.255675,442.72215,434.4654
430.18865,390.263,442.799225,434.4779
430.279475,390.271725,442.820625,434.501825
430.304025,390.277925,442.83815,434.523775
430.317925,390.296925,442.858875,434.558275
430.362375,390.30875,442.8883,434.597225
430.398825,390.318875,442.911625,434.62655
430.4192,390.32865,443.008875,434.669275
430.446425,390.341525,443.052525,434.6854
430.4752,390.3541,443.0678,434.701725
430.5081,390.36105,443.094125,434.746375
430.63545,390.3844,443.1213,434.7651
430.661975,390.41595,443.1494,434.78925
430.694825,390.439175,443.181325,434.8119
430.708625,390.45755,443.197625,434.832925
430.716225,390.471875,443.207325,434.8505
430.727725,390.47965,443.220525,434.881825
430.74005,390.493425,443.2402,434.902275
430.76675,390.504975,443.254625,434.930625
430.8274,390.524925,443.2764,434.95525
430.856175,390.547225,443.2961,435.05015
430.865575,390.558075,443.31505,435.0827
430.8832,390.59575,443.3414,435.115075
430.91455,390.6241,443.3608,435.1483
430.9298,390.63045,443.3803,435.17005
430.942425,390.688575,443.40585,435.186175
430.955675,390.6954,443.427225,435.30425
430.964775,390.749525,443.4612,435.323375
430.974525,390.80595,443.49925,435.3402
430.981125,390.8622,443.516,435.36055
430.99545,390.8981,443.539675,435.383425
431.004725,390.95785,443.5699,435.405675
431.019425,390.984875,443.6141,435.435975
431.0359,391.02895,443.64945,435.450925
431.074275,391.048375,443.656675,435.56585
431.094075,391.057625,443.6705,435.583125
431.100275,391.07495,443.6916,435.60075
431.1035,391.1141,443.7097,435.67
431.109925,391.121775,443.7242,435.6861
431.113675,391.1525,443.7363,435.702325
431.12635,391.184625,443.8143,435.72045
431.132575,391.21065,443.84355,435.740175
431.151675,391.222,443.85435,435.7599
431.17265,391.234375,443.933825,435.789
431.23735,391.2454,443.9497,435.824575
431.24345,391.260125,443.977975,435.838525
431.2511,391.2791,443.985275,435.860075
431.336225,391.305475,444.02295,435.874
431.344225,391.3134,444.040825,435.88845
431.3531,391.330425,444.086675,435.8978
431.35995,391.345775,444.1587,435.923375
431.366075,391.364375,444.176775,435.94185
431.372325,391.375675,444.20705,435.965925
431.41935,391.385225,444.248225,435.9887
431.434225,391.4119,444.30595,436.0212
431.448225,391.434325,444.33055,436.044725
431.453625,391.443375,444.3473,436.064
431.465575,391.46045,444.36105,436.080025
431.478175,391.486225,444.387375,436.095975
431.485675,391.501575,444.4235,436.102825
431.5068,391.5173,444.449975,436.124
431.5553,391.526275,444.4794,436.1378
431.587125,391.53965,444.526225,436.222675
431.5959,391.5617,444.5491,436.242
431.6135,391.571575,444.605075,436.253725
431.628575,391.615525,444.625375,436.269125
431.6492,391.628775,444.646325,436.29435
431.8274,391.6452,444.676425,436.30945
431.84735,391.65685,444.69065,436.3402
431.965175,391.687175,444.69785,436.353525
431.991475,391.717725,444.717675,436.3669
432.047425,391.731475,444.735475,436.395875
432.12385,391.754275,444.739875,436.4288
432.136225,391.768325,444.770525,436.44715
432.145475,391.77155,444.7884,436.4846
432.166125,391.78795,444.802275,436.522425
432.231625,391.796225,444.8138,436.53475
432.24765,391.80665,444.854025,436.55105
432.2562,391.83685,444.875675,436.570525
432.294525,391.838075,444.925025,436.626075
432.319025,391.845825,444.940825,436.65985
432.34965,391.861725,444.96105,436.672125
432.355125,391.8809,444.98565,436.702675
432.3656,391.903575,445.01295,436.7364
432.3717,391.912475,445.037675,436.77825
432.377075,391.920825,445.0467,436.792625
432.39985,391.937325,445.079,436.81345
432.404325,391.94545,445.09845,436.83095
432.41965,391.9581,445.1895,436.8468
432.433925,391.9817,445.218525,436.859175
432.441825,391.996675,445.23325,436.88985
432.458575,392.0068,445.264675,436.941825
432.461925,392.016825,445.2991,436.95885
432.469225,392.026425,445.31945,436.97915
432.4751,392.0373,445.332825,436.9977
432.480375,392.047275,445.351825,437.012925
432.4999,392.057825,445.3749,437.028575
432.508375,392.067725,445.396925,437.04815
432.5229,392.07815,445.4775,437.0632
432.5659,392.086125,445.527275,437.086125
432.58295,392.095575,445.55775,437.104425
432.5858,392.10575,445.577375,437.11455
432.611425,392.117075,445.6045,437.1293
432.616075,392.14585,445.6158,437.142075
432.620725,392.164925,445.671025,437.15795
432.6307,392.187425,445.704125,437.1661
432.633025,392.2094,445.745075,437.173175
432.64065,392.220675,445.76445,437.18715
432.64955,392.237125,445.8172,437.19795
432.69595,392.251425,445.837,437.22145
432.70495,392.258525,445.870625,437.231175
432.719625,392.274625,445.8869,437.239725
432.737675,392.281025,445.9081,437.249175
432.74155,392.300675,445.9228,437.26235
432.754075,392.324475,445.94085,437.310225
432.76055,392.338875,445.99135,437.34825
432.78085,392.34725,446.0133,437.372325
432.801675,392.3526,446.092675,437.407725
432.809425,392.365,446.105325,437.429225
432.82545,392.376,446.127075,437.44335
432.866975,392.385375,446.151575,437.4537
432.89765,392.416625,446.1745,437.470625
