SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC15a
45.2021,68.67675,227.47195,,78.442675,13.35455,58.697225,79.027325,38.645625
45.244925,68.702675,227.9356,,78.552725,13.712125,58.86565,79.08395,38.735
45.455975,68.747475,228.044025,,78.573875,13.719825,58.874825,79.11375,39.090275
45.6161,69.4333,230.695225,,78.70675,13.7803,59.128625,79.17025,39.211875
46.1248,69.477,231.133825,,78.8796,13.8187,59.2125,79.412425,39.2818
46.204075,69.50715,231.69215,,78.885075,13.843825,59.2586,79.5658,39.331225
46.235325,69.740925,232.334125,,79.019925,13.869025,59.35805,79.627375,39.3767
46.595525,70.61075,232.82465,,79.3383,13.9254,59.414775,79.968025,39.40855
46.633925,70.6499,233.78335,,79.609175,13.93295,59.425,79.989625,39.572025
46.659875,70.685575,234.74375,,79.624225,13.9405,59.4691,80.025375,39.650325
46.74045,70.7287,234.789625,,79.926225,13.9675,59.5917,80.2321,39.7207
46.799625,70.7798,234.83735,,79.938675,13.984775,59.683175,80.418875,39.754125
47.103425,70.796025,235.114625,,80.14065,14.023175,59.7252,80.698825,40.082475
47.111875,70.8303,236.0045,,80.5286,14.02755,59.777,80.7931,40.270525
47.141725,70.856975,236.15175,,80.5758,14.04725,59.80445,80.838825,40.289925
47.23925,70.9915,236.4613,,80.597175,14.09325,59.991625,81.17335,40.321675
47.2769,71.0333,236.5549,,80.65525,14.121625,60.1187,81.55985,40.3443
47.3655,71.075975,236.8646,,80.853375,14.132975,60.1968,81.69705,40.428375
47.445175,71.08715,237.295775,,81.015775,14.227,60.41635,81.714925,40.618125
47.5697,71.132775,238.152425,,81.052075,14.36485,60.424975,81.7761,40.8963
47.91395,71.22445,238.301375,,81.149025,14.586225,60.488225,81.90285,40.897925
48.08985,71.3794,239.741075,,81.167975,14.5907,60.5926,81.923775,40.92915
48.21245,71.4522,240.003475,,81.206475,14.627425,60.629,81.966775,41.034025
48.42065,72.856,240.2273,,81.2166,14.691025,60.7474,82.0162,41.107275
48.6158,72.98835,240.58905,,81.2467,14.748175,60.8779,82.39605,41.2808
48.682375,73.17995,241.297625,,81.259675,14.801175,60.9547,82.43,41.282075
48.960025,73.2952,241.55055,,81.454875,15.055825,61.13925,82.795525,41.649475
49.690025,73.383925,241.6667,,81.773775,15.123325,61.75665,82.810575,41.6657
50.240675,73.429275,241.737925,,83.0012,15.150225,61.791725,82.9414,41.673425
50.537875,73.5105,241.834975,,83.66515,15.17775,61.88525,83.06565,41.685875
50.732575,73.530225,242.057325,,84.162975,15.191475,62.158875,83.13235,41.693
51.2782,73.5812,242.119825,,84.227375,15.207475,62.226575,83.330575,41.8353
51.28325,73.6648,242.2243,,84.36395,15.2416,62.303725,83.400575,41.9339
51.347175,73.7384,242.30245,,84.388,15.26035,62.635925,83.456775,41.9738
51.69145,73.815825,242.3767,,84.5382,15.263625,62.97825,83.487775,42.014975
51.6968,73.863475,242.747025,,84.5638,15.280125,62.988925,83.62655,42.0506
51.724325,73.92335,243.0746,,84.592,15.29925,63.054,83.651425,42.06415
51.74925,73.9578,243.077525,,85.171775,15.308075,63.19015,83.998725,42.235925
51.75325,73.9928,243.117175,,85.365825,15.333725,63.288225,84.018275,42.33675
51.84715,74.148475,243.4138,,85.5779,15.3547,63.76675,84.1323,42.3495
51.898475,74.505825,243.624575,,85.676425,15.3841,63.89145,84.186475,42.3651
51.950975,74.54955,244.2842,,86.251725,15.401875,63.902525,84.2386,42.49825
52.264525,74.621425,245.179075,,86.6249,15.405025,63.92535,84.3144,42.576675
52.419275,74.728725,245.180475,,86.8273,15.4234,64.06795,84.38595,42.634875
52.424725,77.473625,245.30725,,87.372575,15.438075,64.406575,84.6479,42.637125
52.513025,77.624425,245.519575,,87.585075,15.4459,64.6041,84.6884,42.6718
52.54695,77.74435,245.56835,,87.936025,15.473875,64.6676,84.7488,42.738
52.616475,77.921025,245.810075,,88.20955,15.4907,64.84215,84.8901,42.742425
52.672475,78.09545,245.992775,,88.641175,15.500375,65.213425,85.035775,42.747275
52.785025,78.191375,246.023625,,88.653275,15.50875,65.517525,85.39855,42.759475
52.934425,78.26165,246.18625,,88.731025,15.599,65.5199,85.505075,42.83475
53.045125,78.49235,247.118,,89.09995,15.61475,65.630075,85.544125,43.293825
53.134675,78.565475,248.60145,,89.111725,15.6408,65.685275,85.562825,43.582775
53.208275,78.60215,248.654775,,89.3178,15.659525,65.759625,85.87675,43.659025
53.5693,78.677975,249.1938,,89.394675,15.6867,66.04815,85.95,43.763575
54.214875,78.77315,249.6189,,90.289825,15.70105,66.22315,86.08715,43.958975
54.566125,78.878525,250.226275,,90.4522,15.70295,66.378375,86.117275,43.991225
54.608625,78.9034,250.39345,,90.9443,15.7155,66.83255,86.1811,43.99755
54.740625,78.939225,250.7659,,91.5518,15.71655,66.877875,86.3625,44.00665
54.885975,79.0202,250.8186,,91.900075,15.72405,66.9064,86.4022,44.235325
54.92455,79.07535,251.65115,,92.20545,15.7583,67.08525,86.46635,44.435
54.958025,79.122975,253.905175,,92.278525,15.78355,67.261925,86.532675,44.58745
55.099225,79.2222,254.962725,,92.628325,15.790475,67.8254,86.770675,44.662625
55.144075,79.441825,255.226475,,92.63925,15.80805,67.94765,87.0805,44.91505
55.1576,79.5384,256.574325,,92.774975,15.817775,68.392925,87.119175,44.95975
55.197675,79.587025,256.791825,,93.10635,15.844875,68.44745,87.33445,44.963125
55.2155,79.60445,257.312875,,93.3204,15.891625,68.56265,87.646425,44.99755
55.29695,79.64745,257.699925,,93.52405,15.895675,68.815475,87.80385,45.02335
55.32885,79.707625,258.0422,,93.563875,15.908625,69.253825,87.895475,45.0703
55.360425,79.8199,258.421125,,93.585425,15.92265,69.25785,87.9108,45.215
55.659725,79.872025,259.10175,,93.66465,15.9273,69.309425,87.95145,45.2689
55.682175,79.899275,259.8341,,93.68775,15.935675,69.354725,89.0457,45.2913
55.749225,79.9381,260.616525,,93.762175,15.94735,69.64165,89.054175,45.6253
55.779575,79.988275,262.723025,,93.785375,15.955625,70.1043,89.157475,45.716
55.8008,80.004925,262.811975,,93.8032,15.96115,70.392725,89.26495,45.784225
55.8096,80.08495,263.38565,,93.8386,15.968825,70.463375,89.3966,45.9782
55.86945,80.28325,264.60105,,93.90665,15.97565,70.7563,89.536625,45.9905
55.9366,80.801925,264.668175,,94.10475,16.0016,70.816475,89.616625,46.280775
56.006275,80.840525,266.15055,,95.7089,16.032175,71.501525,89.6705,46.41255
56.16505,80.919525,267.535,,96.096275,16.065525,71.65895,89.78965,46.421525
56.2005,81.069575,267.704975,,96.651275,16.083125,72.076,89.9277,46.507125
56.234525,81.114725,269.46175,,96.681175,16.090075,72.253875,89.969725,46.5819
56.33865,81.1684,272.003675,,96.9145,16.162475,72.27355,90.14305,46.685975
56.382775,81.2796,273.73535,,96.9628,16.193775,72.9761,90.169375,46.692525
56.450975,81.53635,274.215775,,97.369625,16.219125,73.19945,90.2301,46.72815
56.4566,81.618625,274.3051,,97.412425,16.24105,73.278425,90.2624,46.836875
56.7019,81.645875,274.3498,,97.4898,16.27695,73.340025,90.3494,46.9035
56.752425,81.68655,274.7204,,98.419075,16.3476,73.3871,90.386825,46.941875
56.80685,81.737975,275.704175,,98.485825,16.3683,73.409775,90.483675,47.006125
56.909475,81.7949,277.20615,,98.4926,16.407475,73.45875,90.532825,47.4819
56.947675,81.82735,277.2243,,98.52465,16.4209,73.832625,90.587325,47.509775
56.97175,81.88055,277.45665,,98.5403,16.554575,73.8549,90.61965,47.543175
57.460975,81.958325,277.6379,,99.00805,16.6011,73.8872,90.65025,47.703675
57.4778,83.295725,278.39005,,99.044025,16.618725,73.9292,90.751925,47.766675
57.685775,83.3262,278.94815,,99.211775,16.68875,73.96185,90.7848,47.852075
57.7418,83.51435,279.840375,,99.31215,16.6986,74.015575,90.93235,48.03415
57.768975,83.707575,280.49975,,99.477175,16.7108,74.18965,91.40895,48.2077
57.770825,83.85295,281.371475,,99.579025,16.721025,74.38865,91.461775,48.2272
57.8809,84.0863,281.9557,,99.783225,16.728775,74.527375,91.4892,48.2744
57.903175,84.173475,282.3945,,99.945625,16.7467,74.783075,91.55905,48.299625
57.9222,84.275275,284.019375,,100.029025,16.765925,74.8179,91.63665,48.314525
57.94235,84.452975,284.32685,,100.199175,16.861575,75.117625,91.660975,48.334325
57.986675,85.1214,286.496725,,100.298225,16.872175,75.125475,92.024275,48.38195
58.0238,85.243325,290.31805,,100.341625,16.923825,75.310425,92.323375,48.396275
58.0255,86.157975,290.785675,,100.433925,16.948625,75.513725,92.340775,48.438525
58.17095,86.22845,291.458925,,100.5172,16.95655,75.59385,92.39015,48.47675
58.199325,86.6007,291.723975,,100.563425,16.958725,75.6488,92.768175,48.551375
58.252625,86.687125,292.6583,,100.878125,16.967625,75.831225,93.162425,48.640825
58.326625,86.935125,292.89025,,100.906975,16.9785,76.4604,93.253575,48.894875
58.36415,87.267575,292.9461,,100.9798,16.989575,76.66085,93.32605,48.91055
58.375925,87.40035,293.747825,,100.99095,16.9942,76.733375,93.49085,48.949575
58.384125,87.424625,293.795075,,101.1164,17.015025,76.769275,93.6326,49.45
58.46945,87.565675,293.8183,,101.148275,17.04015,76.8465,93.9574,49.452175
58.568875,87.77585,294.24435,,101.492675,17.05275,77.043875,93.98795,49.482625
58.610075,88.208375,295.652475,,101.653025,17.054925,77.282625,94.124775,49.8561
58.891775,88.372275,295.777675,,101.73015,17.08925,77.43025,94.200925,49.86655
59.84725,88.4266,297.415325,,102.026125,17.092175,77.49835,94.241875,49.87965
59.955825,88.499875,297.4657,,102.53185,17.113175,77.678175,94.4279,49.888075
60.2294,88.538025,297.481475,,103.88165,17.114425,77.764875,94.462775,49.89235
60.387525,88.558825,297.561175,,104.912925,17.11855,77.88465,94.4926,49.92815
60.416025,88.64935,297.64565,,105.207125,17.136375,77.9146,94.574775,50.081675
60.611275,88.725775,297.8693,,105.48,17.152,78.0489,94.588825,50.109325
60.65405,88.788525,298.7042,,105.549175,17.15915,78.47045,94.6631,50.25975
60.746425,88.8544,299.9014,,105.573825,17.170925,78.815575,94.72085,50.322325
60.81215,88.93535,,,105.747775,17.177425,78.832775,94.752975,50.3356
60.940175,89.431225,,,106.284875,17.18455,78.84945,94.882675,50.34265
61.037525,89.519675,,,106.558325,17.18685,79.182,95.054875,50.51245
61.290325,89.82785,,,107.149025,17.20405,79.2104,95.081525,50.9534
61.381575,90.083175,,,107.22295,17.206475,79.24605,95.0957,51.016725
61.4893,90.305225,,,107.473625,17.2186,79.392075,95.1538,51.0186
61.523225,90.50625,,,107.565075,17.24485,79.44215,95.330775,51.0295
61.6236,90.60405,,,107.659975,17.285,79.598075,95.4291,51.05015
61.6782,90.7927,,,107.69635,17.29395,79.6492,95.4949,51.051425
62.532975,91.275025,,,108.086425,17.3034,79.6817,95.709325,51.241275
62.752325,91.427175,,,108.121575,17.322475,79.790625,95.914225,51.251925
63.0046,91.505025,,,108.45495,17.331375,79.82825,96.03265,51.262875
63.41835,91.58395,,,108.757575,17.338975,79.9341,96.1809,51.2751
63.592375,91.688675,,,108.867525,17.347125,80.036075,96.295375,51.283525
64.1372,92.0206,,,109.069425,17.352775,80.0944,96.327975,51.30715
64.28245,92.0897,,,109.346075,17.45875,80.143475,96.391,51.379925
64.349975,92.4886,,,109.424025,17.5027,80.179675,96.424625,51.45875
64.423075,92.8902,,,110.127075,17.55795,80.279775,96.480225,51.574525
65.012975,93.0207,,,110.335475,17.7012,80.3041,96.620425,51.85905
65.3113,93.461525,,,110.477175,17.7428,80.34095,96.66865,51.903925
65.4694,93.685875,,,110.482275,17.808025,80.4334,96.691125,51.968
65.711425,93.723725,,,110.535075,17.868625,80.8023,96.890675,52.3512
66.580525,93.79685,,,110.58715,17.977875,81.02435,97.034175,52.388025
66.6308,93.876525,,,112.334175,18.006175,81.196725,97.0688,52.4701
66.683025,93.953275,,,112.5385,18.17915,81.2798,97.232825,52.610375
67.23375,93.993575,,,112.587925,18.188725,81.3489,97.277275,52.640225
67.416175,94.3091,,,112.62605,18.23255,81.433525,97.358,52.81245
67.42215,94.3754,,,112.76985,18.262125,81.47815,97.43685,53.008325
67.4676,94.56665,,,112.88875,18.300975,81.524775,97.45965,53.0357
68.0974,96.9383,,,112.941875,18.322,81.63635,97.71385,53.0613
68.157425,97.6161,,,113.428275,18.3266,82.0464,97.767925,53.117575
68.17965,97.682375,,,114.197725,18.333775,82.203775,97.79975,53.1349
68.35165,97.8608,,,114.950175,18.432075,82.7664,97.833125,53.171975
68.3741,97.905725,,,115.0192,18.45155,82.8445,97.883525,53.42865
68.376125,98.06855,,,115.122,18.475625,82.9757,97.943675,53.873325
68.389425,98.3064,,,115.314425,18.569525,83.3121,98.018325,53.9474
68.425025,98.379475,,,115.691575,18.735175,83.359475,98.100325,54.13875
68.427025,98.457375,,,115.713,18.780525,83.743425,98.136175,54.1568
68.47695,98.5507,,,115.8098,18.900175,83.837425,98.3414,54.28105
68.496975,98.64585,,,116.308275,18.9388,84.27,98.645275,54.35215
68.52165,98.764975,,,116.32965,18.9522,84.350225,98.6973,54.515775
68.54085,99.4912,,,116.41495,18.969775,84.5186,98.7174,54.564875
68.62505,99.577925,,,116.44805,19.265425,84.5249,98.85335,54.57195
68.7643,100.2259,,,116.45815,19.308275,84.547325,98.878625,54.657925
69.388675,100.33415,,,116.616225,19.333375,84.584525,98.949875,54.6813
69.41435,100.39085,,,116.662725,19.38575,84.604775,99.079375,54.91285
69.446725,100.487475,,,116.6754,19.4451,85.1457,99.288825,55.0434
69.51125,101.402275,,,116.70115,19.465175,85.249025,99.6093,55.0677
69.68555,101.420525,,,116.727175,19.6848,85.327375,99.64235,55.080525
70.32965,101.503,,,116.9083,19.746525,85.432675,99.67205,55.132925
70.383175,101.987275,,,117.02505,19.830725,85.52385,99.8582,55.341275
70.407825,102.234725,,,117.139025,19.847525,85.6052,100.139825,55.34765
70.449625,103.554625,,,117.25995,19.874625,85.9832,100.17515,55.3867
70.594225,105.567525,,,117.987325,19.8975,86.01155,100.324425,55.4593
70.639175,105.6345,,,118.357375,19.98325,86.246725,100.3757,55.476625
70.8247,105.73845,,,118.5412,20.01185,86.336025,100.6199,55.48745
70.94515,105.800325,,,118.670775,20.022925,86.634375,100.6455,55.757225
70.9956,105.83565,,,118.6789,20.12135,86.64875,100.682675,56.029825
71.34245,106.166525,,,118.801,20.145975,86.73085,100.70345,56.07815
71.3756,106.288075,,,118.855525,20.1651,86.87375,100.741225,56.088725
71.412025,106.884825,,,119.143925,20.243075,86.96945,101.061375,56.2834
71.503225,106.920175,,,119.582825,20.261125,87.037125,101.1418,56.392975
71.555725,106.997275,,,119.769275,20.287575,87.15905,101.262,56.46405
71.719725,107.079375,,,119.9951,20.2962,87.229325,101.3235,56.473475
72.675325,107.287125,,,120.06585,20.308475,87.272,101.43245,56.50975
72.697225,107.4547,,,120.16895,20.3449,87.414975,101.589525,56.534775
72.730925,107.61475,,,120.24865,20.362875,87.5539,101.706825,56.552325
72.73265,107.6674,,,120.277475,20.37605,87.617725,101.954225,56.660725
72.894475,107.712075,,,120.592225,20.384925,87.731275,102.278875,56.757
72.91635,107.88235,,,120.644625,20.411725,87.856025,102.29725,56.796675
73.1775,108.016875,,,120.811875,20.427,88.010325,102.577825,56.9302
73.470725,108.04925,,,120.9708,20.4391,88.256275,102.68855,56.998675
73.52775,108.1451,,,120.99635,20.454075,88.292875,102.745225,57.01135
74.338825,108.18625,,,121.312125,20.500825,88.33205,102.7597,57.242875
74.5026,108.21225,,,121.320725,20.52185,88.372,102.9739,57.421475
74.8366,108.3234,,,121.466475,20.52705,88.407575,103.04785,57.548125
75.095175,108.44855,,,121.5353,20.541425,88.43705,103.12385,57.71615
75.283175,108.4687,,,121.554475,20.553175,88.4592,103.197675,57.769325
75.42665,108.598725,,,121.55755,20.56285,88.48765,103.2948,57.967275
75.59575,108.6029,,,121.566925,20.618675,88.5383,103.369875,58.037675
75.86735,108.636175,,,121.582325,20.62835,88.596625,103.473,58.244425
76.222875,108.8082,,,121.689975,20.6566,88.783775,103.524075,58.2732
76.3042,108.855475,,,121.71015,20.663125,88.865975,103.61835,58.353425
76.497975,108.938175,,,121.8991,20.6737,89.0136,103.693775,58.4262
76.6203,108.977575,,,122.1555,20.690025,89.18725,103.903125,58.504025
76.7734,109.069575,,,122.481675,20.700525,89.329575,103.979275,58.55345
76.83475,109.34565,,,122.675625,20.7044,89.4516,104.3138,58.628925
76.846225,109.4823,,,122.7264,20.730375,89.496875,104.624525,58.7031
76.8994,110.504125,,,122.8446,20.7554,89.637925,104.6435,58.704575
77.14495,110.660625,,,123.11445,20.760525,89.68965,104.67665,58.718425
77.194925,111.069075,,,123.251175,20.795725,89.765275,104.714725,58.9117
77.2325,112.359675,,,123.485,20.822775,89.7667,104.88835,59.0499
77.299075,112.36885,,,123.49545,20.8371,90.009,105.127025,59.088575
77.322875,112.524825,,,123.505725,20.839175,90.304175,105.14815,59.128275
77.397925,112.584525,,,123.5107,20.84395,90.4149,105.194925,59.194125
77.433875,112.61345,,,123.539825,20.8847,90.50535,105.337575,59.214325
77.468075,112.6636,,,123.902925,20.898675,90.674625,105.3528,59.4781
77.494875,112.936275,,,124.137225,20.91625,90.8872,105.402225,59.4819
77.56095,112.9714,,,124.53035,20.923975,91.00645,105.609825,59.592275
77.6758,113.224125,,,124.851525,20.9358,91.0266,105.75555,59.6346
77.6978,115.569575,,,124.86865,20.973025,91.377125,105.805925,59.673125
77.7337,115.88955,,,124.894825,20.982125,91.434025,105.83,59.682375
77.7515,116.13965,,,125.027425,20.986775,91.626275,106.0391,60.1594
77.773525,116.21095,,,125.0902,20.998875,91.73785,106.068675,60.27655
77.882525,116.363525,,,125.13955,21.01715,91.801825,106.20215,60.341125
77.94935,116.4093,,,125.266425,21.07915,91.82575,106.257225,60.45565
78.2642,116.4513,,,125.4174,21.083275,91.93305,106.3388,60.745825
78.343175,116.533225,,,125.447,21.13365,92.11105,106.351125,60.950425
78.3839,116.614775,,,125.715,21.174325,92.1642,106.38015,61.27105
78.44075,116.649725,,,125.7539,21.180425,92.311225,106.528875,61.32565
78.460225,116.672875,,,126.638625,21.19465,92.355725,106.643275,61.381525
78.5172,116.731,,,126.9626,21.420375,92.510725,106.718075,61.394325
78.5639,116.930225,,,126.98035,21.543025,92.61345,106.756425,61.4095
78.645175,116.965325,,,127.784875,21.889825,92.66665,106.861725,61.77775
78.701475,117.081375,,,128.487625,22.0852,92.725225,106.962125,61.808175
78.73945,117.235075,,,128.527675,22.3011,92.80475,107.0646,61.880775
78.815725,117.3235,,,128.5487,22.355825,92.806325,107.12405,61.923625
78.82415,117.47275,,,128.552725,22.4066,93.235125,107.224725,61.93815
78.8579,117.510275,,,128.5842,22.60915,93.375175,107.325425,61.963825
78.862075,118.070175,,,128.7006,22.6355,93.456275,107.41145,62.124225
79.0392,118.57195,,,128.890525,22.6631,93.547075,107.50435,62.14355
79.075325,118.664575,,,128.914975,22.692675,93.6782,107.581425,62.412175
79.275025,119.85385,,,129.044175,22.72795,93.70715,108.16295,62.452025
79.41445,120.844225,,,129.0639,22.7501,93.806825,108.218325,62.467
79.5956,121.75395,,,129.092975,22.864325,93.884975,108.444075,62.50315
79.7215,122.26865,,,129.5453,22.922525,93.9965,108.56025,62.53495
79.939075,122.415625,,,129.60025,22.931225,94.016275,108.576625,62.556825
79.981575,122.6517,,,129.772125,22.962775,94.0503,108.61525,62.573575
80.0374,122.6999,,,129.9844,22.996475,94.1412,108.73445,62.685
80.182275,122.7601,,,129.9949,23.0712,94.572925,108.873075,62.746675
80.233625,122.943925,,,130.085775,23.088525,94.62285,109.2101,62.81005
80.78305,122.955375,,,130.10355,23.120375,94.717775,109.26225,63.026075
80.801875,123.128025,,,130.138925,23.130125,94.77185,109.3004,63.05825
80.869225,123.15825,,,130.149275,23.141875,94.846775,109.515675,63.312025
80.919525,123.1791,,,130.158175,23.196875,95.02545,109.82815,63.854475
81.0212,123.2524,,,130.162075,23.213575,95.14915,109.90395,64.124725
81.0425,123.2976,,,130.30685,23.2234,95.20735,110.01125,64.330475
81.069825,123.431775,,,131.04435,23.32445,95.577175,110.20415,64.36055
81.107475,123.441375,,,131.07535,23.3476,95.63915,110.307125,64.458725
81.1599,123.510675,,,131.11725,23.36015,95.843825,110.460925,64.68015
81.376675,123.52675,,,131.12775,23.4271,95.949125,110.534525,64.70555
81.421425,123.745025,,,131.22255,23.448475,96.0202,110.5946,64.71835
81.45325,124.19945,,,131.713825,23.532825,96.36095,110.678125,64.87455
81.546125,124.5477,,,131.744425,23.5957,96.65035,110.8488,65.4211
81.690575,124.581975,,,132.80135,23.681225,96.916175,110.93975,65.452
81.8237,124.653625,,,132.803025,23.699975,96.93485,111.01,65.624775
81.979075,124.8565,,,132.887725,23.72645,96.980175,111.098225,65.689975
82.162875,124.930325,,,132.8905,23.74165,96.98775,111.272925,65.7151
82.594775,125.07755,,,132.9822,23.784425,97.1523,111.293075,65.893475
82.953125,125.252025,,,133.0371,23.865025,97.684025,111.443,66.106025
82.99515,125.2785,,,133.069175,23.896125,97.747825,111.46445,66.17255
