SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11b
,,194.473575,283.50085,
,,194.502425,283.540775,
,,194.514825,283.55015,
,,194.5302,283.5828,
,,194.5418,283.5929,
,,194.552725,283.621975,
,,194.5793,283.63045,
,,194.59675,283.639375,
,,194.60965,283.66785,
,,194.621475,283.680625,
,,194.635475,283.72225,
,,194.6543,283.732125,
,,194.67455,283.747425,
,,194.6891,283.770975,
,,194.7037,283.784775,
,,194.72445,283.8907,
,,194.76885,284.060325,
,,194.795275,284.085825,
,,194.81115,284.13045,
,,194.8495,284.141225,
,,194.8856,284.166275,
,,194.89715,284.204325,
,,194.9295,284.221675,
,,194.945525,284.241875,
,,194.9658,284.25345,
,,194.981325,284.2865,
,,195.001675,284.4982,
,,195.016425,284.54575,
,,195.065325,284.5528,
,,195.080325,284.564175,
,,195.106025,284.5978,
,,195.124425,284.6296,
,,195.142525,284.665975,
,,195.163325,284.83085,
,,195.180825,284.84185,
,,195.20665,284.85165,
,,195.2286,284.86235,
,,195.2495,284.953225,
,,195.277475,284.975325,
,,195.29025,285.022575,
,,195.300475,285.043225,
,,195.306125,285.066725,
,,195.320525,285.222975,
,,195.32745,285.260125,
,,195.33255,285.274525,
,,195.34895,285.325525,
,,195.36375,285.3574,
,,195.378125,285.384275,
,,195.3888,285.3941,
,,195.407775,285.40525,
,,195.430525,285.436375,
,,195.442575,285.465625,
,,195.46295,285.4779,
,,195.47415,285.48975,
,,195.49735,285.523475,
,,195.512525,285.5516,
,,195.536825,285.5981,
,,195.549325,285.628825,
,,195.563325,285.6497,
,,195.572425,285.668025,
,,195.6057,285.85015,
,,195.622425,285.86675,
,,195.65825,285.894275,
,,195.668975,285.92885,
,,195.68505,285.958125,
,,195.703075,285.9632,
,,195.721575,285.96925,
,,195.738475,285.986125,
,,195.750225,285.992075,
,,195.7706,286.01145,
,,195.790325,286.0202,
,,195.8086,286.02855,
,,195.84675,286.046675,
,,195.8673,286.05845,
,,195.8883,286.08695,
,,195.9122,286.116625,
,,195.9355,286.128475,
,,195.95735,286.142,
,,195.982675,286.1667,
,,196.012025,286.187125,
,,196.037575,286.210725,
,,196.063525,286.233125,
,,196.111025,286.296225,
,,196.1313,286.335675,
,,196.14545,286.4853,
,,196.1565,286.507125,
,,196.1641,286.517925,
,,196.2023,286.52825,
,,196.21085,286.537375,
,,196.216075,286.559275,
,,196.2226,286.56955,
,,196.23685,286.586875,
,,196.2538,286.618475,
,,196.267625,286.634725,
,,196.29435,286.684425,
,,196.31,286.842625,
,,196.3192,286.865425,
,,196.33015,286.87755,
,,196.342325,286.88875,
,,196.3549,286.9024,
,,196.3773,286.960675,
,,196.3996,286.973825,
,,196.4273,286.982075,
,,196.4416,286.993825,
,,196.4484,287.0074,
,,196.4672,287.04685,
,,196.4763,287.096275,
,,196.488875,287.14615,
,,196.507825,287.1785,
,,196.53355,287.2051,
,,196.560325,287.2166,
,,196.59355,287.23115,
,,196.60605,287.2481,
,,196.61475,287.2796,
,,196.632975,287.290925,
,,196.644325,287.3096,
,,196.6506,287.32505,
,,196.6566,287.362125,
,,196.664125,287.391775,
,,196.68485,287.40725,
,,196.69255,287.433875,
,,196.700325,287.457325,
,,196.7067,287.514,
,,196.71815,287.54115,
,,196.72955,287.583225,
,,196.76495,287.6123,
,,196.777275,287.672,
,,196.7888,287.724775,
,,196.845275,287.73715,
,,196.85925,287.75745,
,,196.88405,287.7671,
,,196.898325,287.79715,
,,196.9142,287.847525,
,,196.9284,287.871,
,,196.9465,287.915975,
,,196.9629,287.934475,
,,196.9827,287.9454,
,,197.003225,287.9598,
,,197.02975,287.983675,
,,197.073025,287.993425,
,,197.1422,288.022375,
,,197.1655,288.05855,
,,197.19505,288.1413,
,,197.2109,288.165975,
,,197.226575,288.335025,
,,197.234925,288.3447,
,,197.241525,288.373725,
,,197.2653,288.37925,
,,197.287475,288.3943,
,,197.298375,288.403625,
,,197.30835,288.4198,
,,197.328475,288.453375,
,,197.3439,288.47725,
,,197.36585,288.491275,
,,197.41215,288.502,
,,197.431825,288.529175,
,,197.471425,288.543975,
,,197.487875,288.580075,
,,197.508075,288.604825,
,,197.5263,288.62345,
,,197.550225,288.67135,
,,197.5685,288.704525,
,,197.598225,288.72855,
,,197.613175,288.866325,
,,197.625125,288.898425,
,,197.636975,288.912325,
,,197.647875,288.920175,
,,197.660775,288.9305,
,,197.69215,288.94385,
,,197.699925,288.971175,
,,197.70915,288.981075,
,,197.724825,289.10505,
,,197.7512,289.1685,
,,197.779025,289.186225,
,,197.793875,289.2456,
,,197.81005,289.314825,
,,197.832525,289.347075,
,,197.841025,289.363525,
,,197.849725,289.385325,
,,197.91125,289.4006,
,,197.924025,289.431425,
,,197.956925,289.486375,
,,197.980175,289.556825,
,,197.994825,289.65355,
,,198.0075,289.71455,
,,198.062925,289.75305,
,,198.077625,289.7694,
,,198.09115,289.788025,
,,198.10715,289.805125,
,,198.1659,289.827375,
,,198.182425,289.8572,
,,198.205875,289.889275,
,,198.228825,289.9066,
,,198.2535,289.921025,
,,198.263625,289.97245,
,,198.27285,290.014425,
,,198.2882,290.2093,
,,198.295775,290.22405,
,,198.303575,290.255175,
,,198.317475,290.344275,
,,198.3242,290.39085,
,,198.370075,290.4903,
,,198.378975,290.532725,
,,198.389075,290.588275,
,,198.400675,290.598725,
,,198.410025,290.6329,
,,198.41945,290.66605,
,,198.451325,290.6811,
,,198.46155,290.7398,
,,198.47445,290.85545,
,,198.48395,290.906175,
,,198.49815,290.919075,
,,198.51,290.92725,
,,198.55645,290.934475,
,,198.6257,291.0057,
,,198.67275,291.019925,
,,198.686625,291.0387,
,,198.698375,291.117075,
,,198.708275,291.133825,
,,198.71785,291.16705,
,,198.73015,291.20795,
,,198.75325,291.228275,
,,198.777475,291.243675,
,,198.785375,291.261925,
,,198.802125,291.2935,
,,198.8132,291.33215,
,,198.825425,291.349825,
,,198.8374,291.36305,
,,198.845675,291.3991,
,,198.864375,291.4361,
,,198.88875,291.472025,
,,198.90035,291.49205,
,,198.91455,291.514525,
,,198.941225,291.528325,
,,198.96095,291.54015,
,,198.9782,291.558,
,,198.99835,291.571275,
,,199.0345,291.5834,
,,199.0581,291.613,
,,199.0727,291.64085,
,,199.1012,291.686825,
,,199.120075,291.710125,
,,199.137625,291.749925,
,,199.15375,291.8595,
,,199.172825,291.8953,
,,199.183075,291.904875,
,,199.191175,291.9596,
,,199.2001,291.970825,
,,199.221825,292.02465,
,,199.230575,292.037725,
,,199.238475,292.07315,
,,199.2736,292.171375,
,,199.2836,292.30565,
,,199.319725,292.33975,
,,199.348525,292.357275,
,,199.382125,292.38165,
,,199.39475,292.39885,
,,199.432075,292.42405,
,,199.4468,292.5047,
,,199.4626,292.523575,
,,199.48615,292.5472,
,,199.500775,292.566325,
,,199.517625,292.5866,
,,199.553775,292.63365,
,,199.570275,292.70305,
,,199.58395,292.809075,
,,199.59655,292.933025,
,,199.62985,292.9447,
,,199.653675,293.04995,
,,199.681775,293.26525,
,,199.708225,293.286425,
,,199.770025,293.29365,
,,199.789875,293.30155,
,,199.80495,293.3102,
,,199.815875,293.317025,
,,199.824625,293.3265,
,,199.836075,293.335,
,,199.850625,293.3495,
,,199.860625,293.359625,
,,199.886375,293.378375,
,,199.89325,293.406175,
,,199.9021,293.5117,
,,199.9107,293.63265,
,,199.946625,293.830675,
,,199.969175,293.84255,
,,199.981725,293.87185,
,,200.03605,293.881975,
,,200.051675,293.897425,
,,200.104125,293.9345,
,,200.1325,294.078875,
,,200.149825,294.130825,
,,200.19025,294.349425,
,,200.232475,294.36715,
,,200.24995,294.376575,
,,200.26925,294.42285,
,,200.28795,294.441475,
,,200.310975,294.459375,
,,200.336425,294.475475,
,,200.38065,294.494275,
,,200.415525,294.52405,
,,200.4443,294.558675,
,,200.46005,294.578875,
,,200.46875,294.62605,
,,200.498325,294.66435,
,,200.51005,295.05045,
,,200.52635,295.05905,
,,200.572675,295.068225,
,,200.58355,295.075725,
,,200.64885,295.09655,
,,200.6689,295.121525,
,,200.678875,295.1336,
,,200.689525,295.164575,
,,200.6986,295.2221,
,,200.709075,295.241525,
,,200.7187,295.291575,
,,200.7337,295.363475,
,,200.759525,295.4054,
,,200.77635,295.4782,
,,200.78895,295.5477,
,,200.80405,295.606125,
,,200.818225,295.649325,
,,200.84345,295.7534,
,,200.890225,295.790325,
,,200.9159,296.021525,
,,200.93635,296.052625,
,,200.961525,296.1332,
,,200.98895,296.160375,
,,201.003225,296.1731,
,,201.033525,296.20865,
,,201.0516,296.25705,
,,201.060525,296.277275,
,,201.067175,296.302025,
,,201.093775,296.47225,
,,201.117375,296.513825,
,,201.141525,296.6079,
,,201.176275,296.64505,
,,201.1852,296.6796,
,,201.217625,296.7292,
,,201.246375,296.7469,
,,201.265875,296.780025,
,,201.2918,296.794725,
,,201.302225,297.0149,
,,201.31605,297.029425,
,,201.3271,297.056475,
,,201.341075,297.126375,
,,201.36895,297.317925,
,,201.388275,297.328375,
,,201.40035,297.344625,
,,201.463225,297.3587,
,,201.5038,297.367875,
,,201.5222,297.380425,
,,201.5362,297.43255,
,,201.550675,297.441075,
,,201.5642,297.449225,
,,201.581725,297.454775,
,,201.586475,297.464625,
,,201.618225,297.483025,
,,201.6246,297.493575,
,,201.640225,297.508225,
,,201.657375,297.5157,
,,201.670125,297.533775,
,,201.679425,297.58835,
,,201.729075,297.599925,
,,201.742325,297.608775,
,,201.7509,297.758925,
,,201.76305,297.7943,
,,201.77575,297.802725,
,,201.81515,297.8093,
,,201.84215,297.82705,
,,201.854775,297.833,
,,201.8698,297.85745,
,,201.887075,297.86395,
,,201.926725,297.885775,
,,201.9457,297.899125,
,,201.979775,297.9134,
,,202.00835,297.953525,
,,202.0206,297.983425,
,,202.047,297.993025,
,,202.074175,298.032025,
,,202.08395,298.0499,
,,202.1117,298.121025,
,,202.142225,298.2417,
,,202.154025,298.2553,
,,202.184175,298.2821,
,,202.199875,298.292075,
,,202.21355,298.31545,
,,202.2316,298.33375,
,,202.25085,298.36,
,,202.278325,298.370975,
,,202.290175,298.3825,
,,202.30975,298.39645,
,,202.35575,298.44875,
,,202.417625,298.489525,
,,202.453025,298.50235,
,,202.459925,298.513425,
,,202.474575,298.524825,
,,202.49615,298.562825,
,,202.502525,298.572225,
,,202.5156,298.584125,
,,202.52875,298.597475,
,,202.539925,298.606525,
,,202.565925,298.61475,
,,202.5821,298.6628,
,,202.59745,298.743775,
,,202.60475,298.90615,
,,202.615775,298.976525,
,,202.628125,299.056025,
,,202.63855,299.0627,
,,202.6501,299.07595,
,,202.6641,299.0872,
,,202.689825,299.1051,
,,202.73295,299.11115,
,,202.74205,299.1186,
,,202.754725,299.153,
,,202.77745,299.164,
,,202.802,299.17695,
,,202.8878,299.196825,
,,202.92545,299.206625,
,,202.941725,299.2173,
,,202.96555,299.2274,
,,203.003775,299.236425,
,,203.0164,299.28305,
,,203.0586,299.316525,
,,203.09325,299.3744,
,,203.10615,299.4006,
,,203.117225,299.50995,
,,203.137475,299.53945,
,,203.1444,299.544,
,,203.16265,299.562575,
,,203.177,299.573075,
,,203.196,299.5796,
,,203.233375,299.60085,
,,203.27425,299.618375,
,,203.298575,299.65725,
,,203.308875,299.6647,
,,203.3196,299.681275,
,,203.337975,299.723925,
,,203.352225,299.7337,
,,203.37635,299.753975,
,,203.387625,299.76605,
,,203.410775,299.795275,
,,203.464575,299.880675,
,,203.506075,300.04275,
,,203.5176,300.049375,
,,203.554775,300.0558,
,,203.570125,300.085875,
,,203.583325,300.093,
,,203.5988,300.101925,
,,203.615075,300.1103,
,,203.627675,300.123425,
,,203.63895,300.144675,
,,203.6698,300.154725,
,,203.682525,300.225625,
,,203.694775,300.276525,
,,203.70805,300.30045,
,,203.723325,300.3563,
,,203.736975,300.47485,
,,203.75045,300.480475,
,,203.7602,,
,,203.772,,
,,203.801475,,
,,203.819975,,
,,203.834675,,
,,203.8523,,
,,203.86375,,
,,203.876825,,
,,203.892125,,
,,203.9585,,
,,203.96835,,
,,203.98205,,
,,203.998625,,
,,204.05845,,
,,204.07525,,
,,204.087975,,
,,204.103225,,
,,204.11785,,
,,204.151975,,
,,204.199475,,
,,204.24105,,
,,204.263175,,
,,204.297575,,
,,204.33075,,
,,204.343725,,
,,204.351875,,
,,204.35945,,
,,204.3752,,
,,204.41165,,
,,204.427225,,
,,204.432775,,
,,204.449625,,
,,204.45725,,
,,204.4666,,
,,204.490525,,
,,204.519225,,
,,204.526025,,
,,204.554925,,
,,204.570925,,
,,204.5781,,
,,204.585775,,
,,204.60355,,
,,204.61895,,
,,204.62655,,
,,204.65935,,
,,204.6817,,
,,204.692375,,
,,204.707,,
,,204.7352,,
,,204.751675,,
,,204.779775,,
,,204.8034,,
,,204.831225,,
,,204.8565,,
,,204.87655,,
,,204.89045,,
,,204.89785,,
,,204.9032,,
,,204.92385,,
,,204.930375,,
,,204.971725,,
,,204.99635,,
,,205.021125,,
,,205.0295,,
,,205.048025,,
,,205.058325,,
,,205.067175,,
,,205.093475,,
,,205.10345,,
,,205.121275,,
,,205.13985,,
,,205.158275,,
,,205.1714,,
,,205.18845,,
,,205.204075,,
,,205.2395,,
,,205.255025,,
,,205.293075,,
,,205.3131,,
,,205.34245,,
,,205.34945,,
,,205.364775,,
,,205.3758,,
,,205.38175,,
,,205.389475,,
,,205.394325,,
,,205.41555,,
,,205.422875,,
,,205.439225,,
,,205.4485,,
,,205.48735,,
,,205.5322,,
,,205.548325,,
,,205.565925,,
,,205.580975,,
,,205.621125,,
,,205.63455,,
,,205.667825,,
,,205.685675,,
,,205.7115,,
,,205.72295,,
,,205.759,,
,,205.7869,,
,,205.809975,,
,,205.822675,,
,,205.8332,,
,,205.840975,,
,,205.8581,,
,,205.8658,,
,,205.89505,,
,,205.899425,,
,,205.910025,,
,,205.928975,,
,,205.940175,,
,,205.94115,,
,,205.9581,,
,,205.9733,,
,,205.995325,,
,,206.00385,,
,,206.0141,,
,,206.0411,,
,,206.0876,,
,,206.11805,,
,,206.150625,,
,,206.172575,,
,,206.204475,,
,,206.2355,,
,,206.27535,,
,,206.363,,
,,206.3803,,
,,206.389475,,
,,206.407625,,
,,206.42795,,
,,206.43845,,
,,206.4533,,
,,206.485925,,
,,206.50115,,
,,206.5087,,
,,206.517425,,
,,206.532575,,
,,206.55805,,
,,206.5665,,
,,206.5876,,
,,206.58875,,
,,206.5982,,
,,206.6119,,
,,206.6388,,
,,206.68365,,
,,206.7009,,
,,206.7295,,
,,206.748225,,
,,206.769275,,
,,206.784975,,
,,206.813075,,
,,206.843125,,
,,206.871075,,
,,206.893925,,
,,206.918925,,
,,206.963,,
,,206.9707,,
,,206.9801,,
,,206.98595,,
,,206.9923,,
,,206.99885,,
,,207.00465,,
,,207.009275,,
,,207.0474,,
,,207.05435,,
,,207.0681,,
,,207.075275,,
,,207.1046,,
,,207.11125,,
,,207.121775,,
,,207.145025,,
,,207.17935,,
,,207.206925,,
,,207.220975,,
,,207.23545,,
,,207.25695,,
,,207.270125,,
,,207.317475,,
,,207.33155,,
,,207.348925,,
,,207.3673,,
,,207.38635,,
,,207.43175,,
,,207.451625,,
,,207.466725,,
,,207.489575,,
,,207.53075,,
,,207.5502,,
,,207.57245,,
,,207.57625,,
,,207.583525,,
,,207.591575,,
,,207.598425,,
,,207.611825,,
,,207.621775,,
,,207.63105,,
,,207.6406,,
,,207.674875,,
,,207.686975,,
,,207.725675,,
,,207.750375,,
,,207.76685,,
,,207.779775,,
,,207.816575,,
,,207.8667,,
,,207.885425,,
,,207.908375,,
,,207.9231,,
,,207.9417,,
,,207.961275,,
,,207.979075,,
,,207.994775,,
,,208.0154,,
,,208.0414,,
,,208.052325,,
,,208.0629,,
,,208.07045,,
,,208.079825,,
,,208.0878,,
,,208.1112,,
,,208.118475,,
,,208.164925,,
,,208.17635,,
,,208.1845,,
,,208.19615,,
,,208.21025,,
,,208.219525,,
,,208.2293,,
,,208.2846,,
,,208.295775,,
,,208.3214,,
,,208.33355,,
,,208.36085,,
,,208.39415,,
,,208.409375,,
,,208.428,,
,,208.465225,,
,,208.49715,,
,,208.517975,,
,,208.5391,,
,,208.555075,,
,,208.570225,,
,,208.585875,,
,,208.607075,,
,,208.623475,,
,,208.635275,,
,,208.65545,,
,,208.676575,,
,,208.69405,,
,,208.71685,,
,,208.7441,,
,,208.753425,,
,,208.7589,,
,,208.7707,,
,,208.775925,,
,,208.7837,,
,,208.79155,,
,,208.79915,,
,,208.80745,,
,,208.81675,,
,,208.827875,,
,,208.8358,,
,,208.86,,
,,208.9021,,
,,208.928925,,
,,208.95675,,
,,208.96815,,
,,208.9819,,
,,209.013425,,
,,209.035125,,
,,209.0502,,
,,209.080975,,
,,209.101475,,
,,209.102725,,
,,209.137325,,
,,209.1536,,
,,209.17855,,
,,209.192175,,
,,209.2184,,
,,209.234775,,
,,209.257575,,
,,209.27335,,
,,209.283425,,
,,209.29205,,
,,209.298725,,
,,209.305725,,
,,209.3133,,
,,209.32555,,
,,209.377225,,
,,209.3896,,
,,209.411175,,
,,209.42015,,
,,209.46445,,
,,209.4817,,
,,209.5298,,
,,209.5461,,
,,209.582125,,
,,209.601475,,
,,209.619825,,
,,209.632975,,
,,209.6502,,
,,209.6658,,
,,209.680125,,
,,209.7,,
,,209.71305,,
,,209.738175,,
,,209.775025,,
,,209.796775,,
,,209.81845,,
,,209.852425,,
,,209.869275,,
,,209.887075,,
,,209.89565,,
,,209.903225,,
,,209.9068,,
,,209.908625,,
,,209.9254,,
,,209.931475,,
,,209.9428,,
,,209.957475,,
,,209.965225,,
,,209.971725,,
,,210.0247,,
,,210.04465,,
,,210.0563,,
,,210.0681,,
,,210.080775,,
,,210.0931,,
,,210.129075,,
,,210.146125,,
,,210.19565,,
,,210.215775,,
,,210.24185,,
,,210.292175,,
,,210.307875,,
,,210.3355,,
,,210.3496,,
,,210.367,,
,,210.379575,,
,,210.393575,,
,,210.4444,,
,,210.457775,,
,,210.4732,,
,,210.507475,,
,,210.5279,,
,,210.554,,
,,210.5761,,
,,210.592675,,
,,210.61275,,
,,210.640975,,
,,210.667,,
,,210.6822,,
,,210.692025,,
,,210.700675,,
,,210.708175,,
,,210.7134,,
,,210.7213,,
,,210.72625,,
,,210.740825,,
,,210.74745,,
,,210.795375,,
,,210.82125,,
,,210.836325,,
,,210.838375,,
,,210.895575,,
,,210.92355,,
,,210.943,,
,,210.9631,,
,,210.978025,,
,,211.0141,,
,,211.1207,,
,,211.12685,,
,,211.1335,,
,,211.140525,,
,,211.147375,,
,,211.165425,,
,,211.1737,,
,,211.191525,,
,,211.208625,,
,,211.223625,,
,,211.2334,,
,,211.260725,,
,,211.28745,,
,,211.301025,,
,,211.33395,,
,,211.352875,,
,,211.366125,,
,,211.380675,,
,,211.399125,,
,,211.414825,,
,,211.43015,,
,,211.44335,,
,,211.464175,,
,,211.481575,,
,,211.499525,,
,,211.51735,,
,,211.533825,,
,,211.553275,,
,,211.570775,,
,,211.581325,,
,,211.60635,,
,,211.619475,,
,,211.636725,,
,,211.64165,,
,,211.667925,,
,,211.6818,,
,,211.689625,,
,,211.713125,,
,,211.745575,,
,,211.763625,,
,,211.7863,,
,,211.8007,,
,,211.812925,,
,,211.8259,,
,,211.8433,,
,,211.85695,,
,,211.923375,,
,,211.9384,,
,,211.9544,,
,,211.975425,,
,,212.0112,,
,,212.03135,,
,,212.06605,,
,,212.07695,,
,,212.088625,,
,,212.09665,,
,,212.126925,,
,,212.13315,,
,,212.17505,,
,,212.1858,,
,,212.196925,,
,,212.2167,,
,,212.2343,,
,,212.25405,,
,,212.264975,,
,,212.281075,,
,,212.29185,,
,,212.301475,,
,,212.3319,,
,,212.400275,,
,,212.4146,,
,,212.4511,,
,,212.467825,,
,,212.4899,,
,,212.508075,,
,,212.527025,,
,,212.547325,,
,,212.5656,,
,,212.573475,,
,,212.579275,,
,,212.594475,,
,,212.600075,,
,,212.613125,,
,,212.63455,,
,,212.6634,,
,,212.679125,,
,,212.690625,,
,,212.744225,,
,,212.757775,,
,,212.81615,,
,,212.841475,,
,,212.8527,,
,,212.865175,,
,,212.92045,,
,,212.939,,
,,212.948475,,
,,212.9623,,
,,212.982025,,
,,212.9994,,
,,213.016075,,
,,213.034675,,
,,213.05035,,
,,213.08825,,
,,213.107825,,
,,213.126175,,
,,213.1379,,
,,213.1465,,
,,213.157025,,
,,213.16755,,
,,213.171675,,
,,213.175825,,
,,213.203475,,
,,213.21405,,
,,213.225,,
,,213.2366,,
,,213.2491,,
,,213.2749,,
,,213.286725,,
,,213.306825,,
,,213.32345,,
,,213.33575,,
,,213.35015,,
,,213.3643,,
,,213.368425,,
,,213.38345,,
,,213.39795,,
,,213.418025,,
,,213.43615,,
,,213.451575,,
,,213.4665,,
,,213.499025,,
,,213.5063,,
,,213.528,,
,,213.5437,,
,,213.560725,,
,,213.611325,,
,,213.627975,,
,,213.67475,,
,,213.6842,,
,,213.691575,,
,,213.6984,,
,,213.705825,,
,,213.722875,,
,,213.731375,,
,,213.740375,,
,,213.7513,,
,,213.77895,,
,,213.806925,,
,,213.81905,,
,,213.831775,,
,,213.845475,,
,,213.885725,,
,,213.926425,,
,,213.981,,
,,213.998175,,
,,214.02125,,
,,214.03295,,
,,214.059325,,
,,214.07095,,
,,214.08535,,
,,214.1166,,
,,214.131425,,
,,214.1886,,
,,214.206075,,
,,214.2217,,
,,214.257825,,
,,214.28485,,
,,214.30695,,
,,214.327375,,
,,214.333925,,
,,214.340675,,
,,214.359225,,
,,214.36635,,
,,214.388475,,
,,214.409625,,
,,214.41825,,
,,214.43215,,
,,214.4532,,
,,214.463925,,
,,214.46895,,
,,214.47445,,
,,214.479875,,
,,214.49195,,
,,214.524025,,
,,214.53375,,
,,214.57185,,
,,214.5839,,
,,214.597575,,
,,214.635375,,
,,214.6609,,
,,214.67945,,
,,214.713625,,
,,214.775325,,
,,214.8238,,
,,214.8517,,
,,214.86675,,
,,214.878975,,
,,214.8898,,
,,214.901125,,
,,214.9081,,
,,214.915625,,
,,214.922025,,
,,214.9304,,
,,214.944775,,
,,214.9592,,
,,214.9645,,
,,215.007875,,
,,215.014975,,
,,215.022125,,
,,215.046425,,
,,215.053675,,
,,215.062,,
,,215.07375,,
,,215.105625,,
,,215.127275,,
,,215.173075,,
,,215.1891,,
,,215.197325,,
,,215.250425,,
,,215.26865,,
,,215.2943,,
,,215.3171,,
,,215.335925,,
,,215.352475,,
,,215.3682,,
,,215.382575,,
,,215.3996,,
,,215.411575,,
,,215.42595,,
,,215.439225,,
,,215.497175,,
,,215.5475,,
,,215.56215,,
,,215.580575,,
,,215.60665,,
,,215.621575,,
,,215.64965,,
,,215.6643,,
,,215.6755,,
,,215.688625,,
,,215.7087,,
,,215.756075,,
,,215.771325,,
,,215.784075,,
,,215.799875,,
,,215.813675,,
,,215.8282,,
,,215.8407,,
,,215.847875,,
,,215.855825,,
,,215.8685,,
,,215.895625,,
,,215.919575,,
,,215.932975,,
,,215.953,,
,,215.969675,,
,,215.99655,,
,,216.009675,,
,,216.026475,,
,,216.03815,,
,,216.050925,,
,,216.0628,,
,,216.076825,,
,,216.0935,,
,,216.1136,,
,,216.146275,,
,,216.1556,,
,,216.16415,,
,,216.17965,,
,,216.1924,,
,,216.2043,,
,,216.211025,,
,,216.215825,,
,,216.224075,,
,,216.231025,,
,,216.246725,,
,,216.255825,,
,,216.280275,,
,,216.290625,,
,,216.3,,
,,216.3136,,
,,216.322775,,
,,216.333275,,
,,216.370225,,
,,216.38485,,
,,216.397375,,
,,216.4078,,
,,216.416175,,
,,216.430725,,
,,216.442775,,
,,216.444575,,
,,216.45615,,
,,216.471175,,
,,216.5238,,
,,216.543575,,
,,216.579275,,
,,216.5962,,
,,216.608925,,
,,216.623825,,
,,216.631275,,
,,216.646375,,
,,216.656775,,
,,216.664625,,
,,216.6746,,
,,216.684675,,
,,216.701525,,
,,216.724075,,
,,216.7457,,
,,216.757575,,
,,216.77835,,
,,216.80285,,
,,216.828775,,
,,216.83965,,
,,216.85245,,
,,216.86375,,
,,216.880125,,
,,216.903025,,
,,216.9287,,
,,216.95215,,
,,216.9673,,
,,216.98085,,
,,217.0036,,
,,217.02635,,
,,217.0498,,
,,217.077025,,
,,217.09595,,
,,217.12765,,
,,217.146025,,
,,217.16435,,
,,217.184625,,
,,217.263125,,
,,217.2725,,
,,217.288,,
,,217.31385,,
,,217.3196,,
,,217.33055,,
,,217.338375,,
,,217.363725,,
,,217.40745,,
,,217.420275,,
,,217.44995,,
,,217.474825,,
,,217.50115,,
,,217.513225,,
,,217.52375,,
,,217.536925,,
,,217.551625,,
,,217.566,,
,,217.5869,,
,,217.599275,,
,,217.6176,,
,,217.66485,,
,,217.67495,,
,,217.694875,,
,,217.709975,,
,,217.7216,,
,,217.7361,,
,,217.74785,,
,,217.757625,,
,,217.767925,,
,,217.7928,,
,,217.805925,,
,,217.833325,,
,,217.851625,,
,,217.8688,,
,,217.885975,,
,,217.8985,,
,,217.916475,,
,,217.9614,,
,,217.9747,,
,,217.995275,,
,,218.016575,,
,,218.03635,,
,,218.059,,
,,218.078125,,
,,218.0941,,
,,218.106,,
,,218.11575,,
,,218.12275,,
,,218.143375,,
,,218.1495,,
,,218.1724,,
,,218.18105,,
,,218.187475,,
,,218.20585,,
,,218.2171,,
,,218.23075,,
,,218.27455,,
,,218.2878,,
,,218.3022,,
,,218.31775,,
,,218.370675,,
,,218.399725,,
,,218.4167,,
,,218.455975,,
,,218.474925,,
,,218.493075,,
,,218.513,,
,,218.52655,,
,,218.5368,,
,,218.56235,,
,,218.5902,,
,,218.605925,,
,,218.6291,,
,,218.6458,,
,,218.6689,,
,,218.7052,,
,,218.723,,
,,218.7425,,
,,218.78945,,
,,218.800725,,
,,218.8236,,
,,218.8355,,
,,218.8477,,
,,218.883725,,
,,218.894925,,
,,218.9155,,
,,218.9427,,
,,218.96975,,
,,218.982075,,
,,219.008975,,
,,219.0213,,
,,219.035975,,
,,219.053975,,
,,219.1119,,
,,219.132225,,
,,219.147425,,
,,219.16505,,
,,219.182175,,
,,219.1956,,
,,219.210975,,
,,219.239075,,
,,219.265475,,
,,219.27295,,
,,219.285425,,
,,219.2922,,
,,219.29935,,
,,219.304125,,
,,219.314,,
,,219.3222,,
,,219.329275,,
,,219.3617,,
,,219.3732,,
,,219.38505,,
,,219.39305,,
,,219.4177,,
,,219.43425,,
,,219.4531,,
,,219.516775,,
,,219.568625,,
,,219.582025,,
,,219.599775,,
,,219.614575,,
,,219.6318,,
,,219.6604,,
,,219.678925,,
,,219.6973,,
,,219.71985,,
,,219.740875,,
,,219.756875,,
,,219.771475,,
,,219.7884,,
,,219.798275,,
,,219.80815,,
,,219.815275,,
,,219.82575,,
,,219.83825,,
,,219.8592,,
,,219.900125,,
,,219.916275,,
,,219.9282,,
,,219.938825,,
,,219.966725,,
,,219.9793,,
,,220.018,,
,,220.04895,,
,,220.0649,,
,,220.087325,,
,,220.109125,,
,,220.133675,,
,,220.164975,,
,,220.1887,,
,,220.20105,,
,,220.2079,,
,,220.2183,,
,,220.223275,,
,,220.236675,,
,,220.271275,,
,,220.280025,,
,,220.2895,,
,,220.306625,,
,,220.326325,,
,,220.34135,,
,,220.351425,,
,,220.3646,,
,,220.37835,,
,,220.38995,,
,,220.4034,,
,,220.4154,,
,,220.431,,
,,220.45615,,
,,220.47445,,
,,220.508325,,
,,220.5272,,
,,220.56775,,
,,220.601525,,
,,220.62105,,
,,220.630975,,
,,220.640725,,
,,220.6485,,
,,220.656275,,
,,220.66805,,
,,220.680575,,
,,220.71445,,
,,220.756625,,
,,220.7846,,
,,220.80735,,
,,220.83975,,
,,220.854125,,
,,220.88865,,
