SPK_SPKC05a,SPK_SPKC05b,SPK_SPKC05c,SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC14a
447.7136,427.023825,498.9072,419.399575,424.3916,430.446375
447.80255,427.12545,499.167725,419.43175,424.4389,430.471225
447.8766,427.192725,499.65675,419.500075,424.457525,430.55035
448.22155,427.24795,499.8214,419.56515,424.564075,430.691925
448.2527,427.32395,500.1964,419.5779,424.5949,430.73895
448.2919,427.365825,500.3254,419.627875,424.630725,430.804375
448.306675,427.39715,500.7738,419.7292,424.661325,431.039125
448.4106,427.42785,500.857925,419.786575,424.67235,431.0767
448.41525,427.513925,500.878925,419.8168,424.705375,431.220375
448.42385,427.593025,501.585675,419.8552,424.774825,431.27885
448.6516,427.63975,501.649025,419.879275,424.805775,431.334925
448.6846,427.67175,501.825025,419.9157,424.838875,431.3562
448.695475,427.72765,502.4517,419.928975,424.8955,431.4629
448.727775,427.79495,503.244925,419.999275,424.929725,431.56475
449.10385,427.8444,503.457825,420.02035,424.97115,431.592
449.143425,427.89315,504.519375,420.0351,425.0037,431.6863
449.37065,427.934925,504.5405,420.14375,425.050725,431.76165
449.4127,427.95505,504.75005,420.2164,425.11025,431.822825
449.581975,427.996025,504.928875,420.228125,425.180975,431.8767
449.792375,428.07945,505.463125,420.25295,425.21155,431.910925
449.97765,428.118725,506.1333,420.277325,425.27085,432.080075
450.070225,428.1693,506.1619,420.329,425.319675,432.183125
450.1358,428.21905,506.2745,420.3433,425.429525,432.216825
450.262625,428.262575,506.555275,420.379275,425.46305,432.2727
450.370825,428.3005,506.660125,420.42065,425.516175,432.29715
450.403875,428.3658,507.14325,420.49065,425.55285,432.31975
450.423475,428.403075,507.23315,420.50075,425.575975,432.3608
450.717575,428.4557,507.774325,420.53995,425.640925,432.391625
450.77375,428.5222,507.79435,420.57745,425.6825,432.4171
451.030825,428.59415,507.804875,420.65175,425.75895,432.45985
451.113575,428.633975,507.958275,420.669075,425.77665,432.588275
451.166575,428.69825,508.2265,420.7111,425.8186,432.76535
451.189725,428.844075,508.454775,420.764175,425.9085,432.825525
451.275525,428.910675,508.649025,420.82935,425.948425,433.0205
451.3952,428.95695,508.669525,420.8584,426.005475,433.07605
451.724225,429.005875,508.817125,420.86555,426.05855,433.12485
451.73615,429.06905,509.259525,420.91795,426.108775,433.14315
451.82585,429.16765,509.534375,420.925275,426.13215,433.409325
451.8344,429.22595,509.542475,420.98745,426.17415,433.43385
451.8664,429.297975,510.874275,421.0164,426.2255,433.46925
451.911025,429.37465,511.06835,421.041025,426.26595,433.50575
452.057875,429.430425,511.615325,421.059875,426.293975,433.515725
452.0747,429.46275,511.8603,421.0861,426.348525,433.99955
452.151025,429.5487,511.88915,421.217875,426.372675,434.016975
452.301075,429.67695,511.900325,421.275325,426.3839,434.043325
452.7647,429.711425,512.292175,421.295575,426.42465,434.46505
452.873,429.783925,512.338175,421.3224,426.45125,434.515875
452.89355,429.8591,512.879425,421.327925,426.456075,434.52355
453.0368,429.89955,513.07645,421.342425,426.4931,434.54585
453.3778,429.958,513.37775,421.3528,426.51265,434.661125
453.7545,430.001275,513.594475,421.3612,426.551875,434.76665
453.802,430.065575,513.897025,421.397175,426.594075,434.80575
453.8446,430.190625,514.01285,421.432225,426.62705,434.908575
454.112125,430.267775,514.94595,421.508525,426.6566,434.946925
454.143975,430.32255,515.2132,421.537,426.720775,435.018075
454.400075,430.347125,515.295475,421.55905,426.77765,435.126975
455.075925,430.450475,515.5225,421.61195,426.840425,435.20355
455.16425,430.538775,515.58895,421.6796,426.904225,435.251475
455.259525,430.5609,515.98665,421.81855,426.958,435.364975
455.353225,430.683025,516.264825,421.844775,426.990625,435.526175
455.52535,430.721075,516.39905,421.9396,427.0405,435.5695
456.195775,430.912225,516.754075,421.95365,427.061025,435.607
456.81755,430.983675,516.90005,421.982725,427.12905,435.636475
457.869675,431.070575,516.91275,421.9907,427.1901,435.6767
457.9752,431.13655,516.961775,422.0428,427.238625,435.77385
458.012,431.2052,517.020175,422.05405,427.273875,435.869025
458.060525,431.319825,517.1139,422.11965,427.30685,435.88915
458.1148,431.445575,517.471225,422.1301,427.342575,436.057825
458.18115,431.492,517.56875,422.1949,427.379425,436.109075
458.866275,431.6685,518.141275,422.2187,427.4016,436.123275
459.3808,431.795675,518.235125,422.284925,427.445825,436.2903
459.491975,431.9333,518.3076,422.346825,427.547,436.328
459.722125,431.94725,518.4712,422.3812,427.6174,436.456075
459.73925,432.06805,518.7223,422.3976,427.64915,436.49465
459.9155,432.08695,518.75615,422.403225,427.6925,436.66345
459.93155,432.2157,519.02535,422.432375,427.72565,436.757975
459.98375,432.24415,519.05965,422.446075,427.8034,436.840025
460.491875,432.33085,519.143825,422.46645,427.8284,437.0813
460.59725,432.39865,519.196825,422.507625,427.887475,437.2373
460.660225,432.4377,519.6101,422.519825,427.912125,437.2627
460.726125,432.505475,519.895775,422.553875,427.98055,437.28265
461.13335,432.563975,519.928475,422.593225,428.016075,437.3197
461.2025,432.651025,520.183025,422.617975,428.07585,437.38845
461.237675,432.708375,520.43065,422.649325,428.10215,437.42375
461.27865,432.7538,520.583025,422.67505,428.130275,437.435325
461.3449,432.8139,520.6092,422.722225,428.188625,437.503225
461.411825,432.851675,520.93835,422.880625,428.265025,437.55075
461.7923,432.890125,521.0751,422.894375,428.3155,437.655225
461.80585,433.0469,521.0994,422.8991,428.33965,437.684075
461.875275,433.1684,521.261,422.946275,428.50085,437.7799
461.9156,433.190225,521.34895,422.96025,428.648625,437.86
461.98735,433.23885,521.475125,422.97875,428.67555,437.9479
462.00565,433.2803,521.6894,423.01505,428.7235,438.018375
462.40905,433.3238,521.735875,423.0271,428.7464,438.041975
462.491025,433.373425,522.37265,423.07955,428.843225,438.079225
462.508575,433.449825,522.579575,423.087975,428.9151,438.1107
462.64295,433.5274,522.58435,423.09815,428.936075,438.122125
462.680125,433.58845,522.85095,423.133125,428.97585,438.3075
462.7026,433.64465,522.878575,423.147825,429.0177,438.337
462.742325,433.699325,523.6624,423.176,429.054375,438.444025
462.752075,433.776825,523.980425,423.1797,429.0713,438.6743
462.78,433.838725,524.2735,423.241825,429.1224,438.82105
462.80315,433.87525,524.3043,423.260225,429.147875,438.8566
462.8242,433.937775,524.4615,423.2815,429.242925,438.9035
462.849625,433.982475,524.560275,423.3005,429.264975,438.92865
462.87095,434.072525,525.24915,423.34695,429.3605,439.113575
462.982375,434.1486,525.389,423.3739,429.41125,439.14935
463.29105,434.187975,525.463075,423.4216,429.506575,439.213475
463.381925,434.229425,525.725075,423.453925,429.560675,439.233725
463.411075,434.334125,526.436375,423.52725,429.688775,439.27205
463.4607,434.414075,526.630675,423.57945,429.769075,439.42525
463.5345,434.491775,526.6782,423.610725,429.811875,439.772275
463.5837,434.544575,526.85065,423.69385,429.851275,439.807225
463.68825,434.57275,527.1556,423.721825,429.8881,439.878425
463.703175,434.608775,527.1904,423.74185,429.982025,439.98545
463.83045,434.691625,527.546175,423.750025,430.01185,440.01135
464.167325,434.72715,527.804675,423.7897,430.040675,440.374475
464.332175,434.83305,528.0123,423.8085,430.07865,440.534725
464.372675,434.886075,528.366425,423.8891,430.25235,440.580725
464.424325,434.978625,528.48405,423.893125,430.2737,440.610775
464.444975,435.0329,528.99335,423.89835,430.33705,440.72375
464.495625,435.075075,529.286775,423.98605,430.364225,440.7474
464.552625,435.136025,529.5981,423.9922,430.383575,440.8095
464.62265,435.17885,529.648675,424.0519,430.40725,440.824825
464.648625,435.20465,529.8944,424.059425,430.446125,441.0377
464.676025,435.267475,530.093975,424.064075,430.483,441.371825
464.7416,435.3696,530.2259,424.130875,430.518725,441.418525
464.7807,435.438825,530.30165,424.217775,430.583725,441.461925
464.78785,435.529575,530.763475,424.235175,430.6379,441.51145
464.7993,435.670075,530.82145,424.258975,430.7971,441.63525
464.85905,435.85135,530.92845,424.263,430.8286,441.6845
465.4919,435.877125,531.0332,424.278275,430.8579,441.764075
465.647625,435.920475,531.452825,424.34575,430.90205,441.852875
465.6852,435.9962,532.06845,424.434675,431.026375,441.96805
465.75135,436.065725,532.38045,424.45135,431.062325,442.053
465.958975,436.12365,532.53785,424.45275,431.1387,442.156225
465.9825,436.16145,532.593475,424.496375,431.198825,442.24425
465.9888,436.26405,532.777625,424.535125,431.21095,442.38495
466.303425,436.327175,532.8328,424.556125,431.261275,442.391
466.4067,436.381175,532.944425,424.605975,431.324125,442.53265
466.459225,436.538275,533.047175,424.6461,431.374275,442.545925
466.46595,436.61175,533.2009,424.684175,431.417575,442.654725
466.494275,436.7335,533.294375,424.7532,431.4713,442.700125
466.53545,436.80665,533.33785,424.858975,431.5103,442.748725
466.55075,436.88215,533.439275,424.920375,431.590325,442.82745
466.576625,437.009575,533.7471,424.931025,431.6508,442.8677
466.614225,437.05955,533.8819,424.941475,431.68685,442.90015
466.64115,437.26025,533.91435,425.021775,431.714,442.925675
466.838675,437.28515,534.342725,425.048375,431.815075,442.978425
467.2298,437.428375,534.429825,425.140425,431.876875,443.0687
467.238125,437.520475,534.706525,425.14885,431.9376,443.12725
467.37785,437.552675,534.83445,425.194075,431.9654,443.1438
467.5475,437.617125,534.888875,425.235625,432.014825,443.2166
467.819825,437.6894,534.922125,425.26935,432.029725,443.245775
467.850925,437.789975,535.074525,425.279475,432.0789,443.33765
467.88695,437.904875,535.51225,425.3223,432.152075,443.456025
467.91,438.038275,535.67935,425.343775,432.192625,443.54795
467.9201,438.1216,535.8752,425.368425,432.3944,443.5663
467.984075,438.2071,536.008225,425.501625,432.4621,443.577725
468.03995,438.25975,536.051225,425.532775,432.540175,443.674375
468.1394,438.346025,536.164125,425.594575,432.582,443.7393
468.15875,438.46955,536.23255,425.626775,432.6844,443.78925
468.224525,438.54135,536.310275,425.65235,432.693325,443.8133
468.564525,438.6471,536.315575,425.736725,432.801225,443.85975
468.74365,438.707025,536.337925,425.7379,432.8242,444.0965
468.76675,438.773325,536.4343,425.751175,432.86185,444.26105
468.841625,438.898925,536.544175,425.844425,432.910625,444.287075
468.88755,439.0027,536.6721,425.901025,432.9705,444.4389
468.912225,439.2388,536.768225,425.9234,432.9985,444.4575
469.20695,439.366575,537.074475,425.965775,433.020975,444.501325
469.44115,439.401725,537.250325,425.980075,433.06845,444.5311
469.46195,439.704725,537.444475,426.003125,433.123175,444.6443
469.57285,439.874125,537.493875,426.00405,433.232175,444.6469
469.603775,440.0996,537.585525,426.06185,433.343125,444.761275
469.679075,440.18085,537.596475,426.164525,433.3823,444.96315
469.734625,440.313625,537.6929,426.167575,433.421225,445.0571
469.763275,440.43245,538.21335,426.2166,433.4948,445.1369
469.77805,440.559925,538.286825,426.2529,433.528,445.244875
469.7914,440.71155,538.30985,426.257475,433.600225,445.346025
469.814225,440.799775,538.38645,426.2911,433.6578,445.398825
469.826675,440.906875,538.46995,426.32625,433.74145,445.43845
469.869875,441.0048,538.564975,426.364225,433.8245,445.571925
470.1331,441.1135,538.739025,426.3909,433.90855,445.77255
470.332525,441.25905,538.918,426.4195,433.944225,445.83755
470.43805,441.4051,539.071625,426.4356,434.0125,446.0115
470.6372,441.554875,539.143275,426.477975,434.063575,446.1416
470.9979,441.7111,539.174275,426.488825,434.072325,446.214275
471.0287,441.8861,539.283925,426.527325,434.107,446.275
471.057125,441.93915,539.41645,426.583425,434.13205,446.35845
471.076775,442.03815,539.544425,426.61105,434.15455,446.39145
471.3629,442.140275,539.833275,426.621075,434.19485,446.453325
471.456125,442.334575,539.902925,426.6416,434.228125,446.5356
471.482625,442.392025,539.92895,426.74485,434.32835,446.6214
471.5246,442.48615,540.15635,426.74835,434.3525,446.6981
471.55925,442.5043,540.19635,426.78885,434.402575,446.741475
471.644,442.94415,540.256275,426.812575,434.40905,446.820125
471.660125,442.998475,540.30335,426.82075,434.469175,447.010475
471.784025,443.154375,540.324025,426.83485,434.53695,447.025875
471.841175,443.321325,540.39585,426.933325,434.690475,447.0833
471.908225,443.46805,540.5014,427.001375,434.7749,447.174275
471.919825,443.793,540.553325,427.045075,434.8255,447.3474
471.938025,443.80135,540.640525,427.0731,434.90485,447.5205
472.047825,443.894075,540.696575,427.087525,434.970775,447.67505
472.087525,443.96825,540.984875,427.134875,435.025275,447.706525
472.2883,444.1316,541.148575,427.17855,435.0601,447.795475
472.753925,444.2218,541.2567,427.190925,435.0959,447.831325
472.989725,444.358725,541.300125,427.218925,435.132925,447.895375
473.051975,444.456875,541.33645,427.2331,435.16885,447.948125
473.107025,444.6916,541.419475,427.27555,435.260425,448.117875
473.138825,444.826125,541.479725,427.287225,435.336725,448.19645
473.2657,445.005025,541.5232,427.290475,435.387375,448.2734
473.33055,445.220825,541.54075,427.32135,435.441825,448.280675
473.3905,445.26085,541.572125,427.33665,435.501825,448.651175
473.42215,445.382575,541.63455,427.40795,435.5285,448.781425
473.501175,445.589675,541.85635,427.420175,435.5655,448.84095
473.537475,445.7555,541.970025,427.454425,435.6323,449.377275
473.617925,445.791075,542.092125,427.52835,435.692125,449.52535
473.6544,445.84235,542.2604,427.55455,435.82055,449.616925
473.659025,445.910625,542.315675,427.63685,435.874725,449.79225
473.6959,446.06375,542.357475,427.691225,435.9348,449.907525
473.9788,446.1768,542.410925,427.74895,435.975,449.98565
473.989025,446.3392,542.70025,427.7539,435.995725,450.068075
474.004725,446.5524,542.886275,427.772575,436.079125,450.1083
474.094425,446.740875,543.172525,427.791225,436.13305,450.133775
474.10955,446.8195,543.4614,427.8142,436.141825,450.177475
474.20745,447.0096,543.477425,427.82285,436.159,450.288075
474.564,447.07885,543.76815,427.832225,436.22135,450.42615
474.613275,447.359875,543.8999,427.87535,436.2579,450.5509
474.751975,447.5551,544.096275,427.90555,436.413375,450.587025
474.760525,447.623025,544.3772,427.91305,436.4694,450.624475
474.7963,447.780475,544.507525,427.935975,436.559025,450.7118
474.834275,447.828775,544.57235,427.944825,436.599925,450.880725
474.95335,447.83475,544.7072,427.965925,436.636275,450.9167
475.1813,448.195475,544.836325,428.040175,436.72995,450.947825
475.41475,448.29595,545.120825,428.04445,436.76915,451.262075
475.46735,449.34195,545.2242,428.04705,436.804625,451.325775
475.567475,450.356775,545.288025,428.091,436.877375,451.37995
475.65115,451.133725,545.449775,428.126025,436.939225,451.4281
475.729225,451.239675,545.57005,428.1528,436.98105,451.61015
475.794225,451.629025,545.645675,428.1859,436.9972,451.639675
475.887625,451.818875,545.7601,428.210525,437.051075,452.07955
475.93195,452.1407,545.81125,428.254975,437.086075,452.12745
476.08495,452.257775,545.93575,428.2592,437.19415,452.151725
476.143525,452.456725,546.02685,428.3513,437.281825,452.297125
476.190275,452.69935,546.085075,428.393225,437.353725,452.480025
476.298875,452.8606,547.06845,428.467225,437.38325,452.520125
476.358925,452.934575,547.1058,428.489425,437.466575,452.883325
476.39205,453.85885,547.3229,428.534975,437.49925,452.990475
476.445225,454.1375,547.622925,428.589075,437.52855,453.05185
476.464725,454.549525,547.64625,428.59375,437.56255,453.0907
476.47415,454.855475,548.05075,428.655275,437.606575,453.398825
476.813825,455.145525,548.30325,428.672075,437.672325,453.425575
476.8388,455.175125,548.7028,428.8513,437.73975,453.5036
477.341925,455.284875,548.735625,428.859925,437.825525,453.523175
477.8053,455.44365,549.056825,428.8672,437.8621,453.636275
477.85605,456.237375,549.213475,428.88255,437.958875,453.6856
477.89415,456.474125,549.798525,428.94575,438.10415,453.768575
477.988825,456.710975,549.964125,428.952625,438.178975,453.79795
478.344225,457,550.191775,429.10215,438.2171,453.817525
478.7366,457.2215,550.2886,429.122875,438.268975,453.93445
478.915075,457.26885,550.392225,429.140525,438.336925,453.958875
478.94435,457.2998,550.4579,429.158475,438.381275,453.987025
479.00165,457.3911,550.909475,429.163,438.440125,454.01115
479.02615,457.42785,551.06035,429.186325,438.523475,454.0334
