SPK_SPKC06a (inhi),SPK_SPKC10a (no response),SPK_SPKC15a (no response)
134.554325,140.053975,
134.569825,140.061125,
134.594725,140.110475,
134.605575,140.130475,
134.624125,140.136975,
134.646875,140.1506,
134.663225,140.155925,
134.676825,140.178975,
134.6899,140.189225,
134.70995,140.195825,
134.7216,140.218325,
134.745425,140.22915,
134.7624,140.2378,
134.772725,140.24005,
134.787475,140.25605,
134.808,140.27575,
134.822825,140.290975,
134.841175,140.29415,
134.8786,140.342075,
134.892025,140.34985,
134.899075,140.374525,
134.910575,140.3935,
134.92135,140.398625,
134.9297,140.41005,
134.945275,140.43775,
134.958575,140.442075,
134.978525,140.447275,
134.99005,140.457625,
135.004275,140.46015,
135.017425,140.478,
135.03025,140.479825,
135.049925,140.4881,
135.062,140.490175,
135.078075,140.5002,
135.092025,140.50475,
135.105825,140.5203,
135.119175,140.5286,
135.1299,140.539825,
135.13895,140.56875,
135.1557,140.583325,
135.16355,140.598425,
135.17695,140.61305,
135.18505,140.622075,
135.195525,140.630875,
135.2053,140.646575,
135.218375,140.656125,
135.240225,140.67735,
135.252325,140.686975,
135.28085,140.7061,
135.287425,140.708025,
135.2978,140.7145,
135.31955,140.721525,
135.3351,140.727675,
135.3494,140.741225,
135.3625,140.749175,
135.376,140.75985,
135.38245,140.76205,
135.399,140.76955,
135.4133,140.776625,
135.4249,140.7868,
135.43825,140.796,
135.451025,140.8161,
135.467925,140.824,
135.48775,140.84195,
135.49955,140.84325,
135.512225,140.858725,
135.53005,140.874875,
135.54495,140.891475,
135.55875,140.899125,
135.57755,140.912625,
135.588925,140.9179,
135.6025,140.924675,
135.62415,140.949275,
135.635875,140.95085,
135.65735,140.961425,
135.675325,140.97305,
135.68695,140.981475,
135.700925,140.98405,
135.717225,141.010775,
135.72715,141.019575,
135.742675,141.02435,
135.773925,141.0325,
135.786825,141.056325,
135.807075,141.0623,
135.8187,141.074425,
135.834725,141.0836,
135.856775,141.1138,
135.892275,141.140525,
135.9042,141.142975,
135.914775,141.156725,
135.9217,141.175575,
135.93855,141.19315,
135.9606,141.1963,
135.9852,141.207025,
135.996825,141.23595,
136.008775,141.2397,
136.023225,141.252525,
136.03445,141.272375,
136.04375,141.2793,
136.072925,141.2856,
136.08445,141.303625,
136.09905,141.3104,
136.109275,141.323425,
136.12315,141.326125,
136.1368,141.3432,
136.15325,141.34835,
136.1662,141.351775,
136.2029,141.36745,
136.221975,141.372,
136.235425,141.3788,
136.2479,141.389725,
136.263925,141.4127,
136.2774,141.416475,
136.304125,141.419925,
136.315425,141.428225,
136.32805,141.453125,
136.34,141.47595,
136.347325,141.481525,
136.36075,141.482575,
136.369675,141.49565,
136.38165,141.534875,
136.39455,141.543,
136.40565,141.565575,
136.4181,141.573575,
136.42935,141.5831,
136.453,141.5896,
136.461175,141.6027,
136.487275,141.61055,
136.506475,141.613525,
136.5249,141.62655,
136.551075,141.641175,
136.564525,141.655775,
136.576625,141.657475,
136.594125,141.6812,
136.613375,141.707475,
136.62295,141.723575,
136.643475,141.740975,
136.6574,141.756625,
136.6769,141.765875,
136.689125,141.780575,
136.69865,141.8013,
136.710925,141.81185,
136.72165,141.823675,
136.738475,141.826675,
136.749775,141.83555,
136.769825,141.84055,
136.7808,141.845875,
136.7896,141.855625,
136.8026,141.85785,
136.814,141.86555,
136.827275,141.873875,
136.84805,141.882975,
136.858,141.8881,
136.869825,141.902275,
136.879525,141.917575,
136.901875,141.9349,
136.911525,141.953,
136.92485,141.964675,
136.934725,141.967775,
136.9459,141.982375,
136.960825,142.0133,
136.9707,142.04385,
137.0008,142.055,
137.0182,142.067525,
137.027425,142.0918,
137.04635,142.101875,
137.06505,142.1213,
137.09435,142.13535,
137.106125,142.140225,
137.1263,142.1492,
137.139675,142.158375,
137.149225,142.16865,
137.1602,142.187025,
137.1751,142.1997,
137.20425,142.212925,
137.213325,142.22635,
137.22225,142.2279,
137.23885,142.26105,
137.282325,142.265925,
137.290675,142.2945,
137.304975,142.300475,
137.326775,142.306725,
137.34825,142.332275,
137.364325,142.341175,
137.3827,142.357775,
137.39315,142.3723,
137.40655,142.377325,
137.4179,142.395725,
137.42615,142.419675,
137.437325,142.428425,
137.45285,142.4372,
137.4565,142.44545,
137.472125,142.4585,
137.4877,142.466425,
137.51765,142.467475,
137.5274,142.475,
137.536325,142.500875,
137.55025,142.50875,
137.567475,142.514525,
137.575725,142.534575,
137.616675,142.544075,
137.626125,142.566525,
137.632175,142.5732,
137.6435,142.588625,
137.655575,142.6345,
137.665525,142.657825,
137.677875,142.672875,
137.691625,142.696075,
137.7267,142.702925,
137.77625,142.71705,
137.786625,142.722375,
137.808075,142.73905,
137.829375,142.746875,
137.840025,142.762225,
137.853125,142.7698,
137.86475,142.77675,
137.885725,142.789275,
137.906725,142.800975,
137.9144,142.803425,
137.93285,142.81655,
137.945,142.834,
137.95235,142.8436,
137.971025,142.8678,
137.9806,142.888475,
137.996175,142.905525,
138.0023,142.914075,
138.020475,142.920425,
138.035875,142.934375,
138.04355,142.94335,
138.05625,142.9598,
138.081375,142.978175,
138.1048,142.99025,
138.113475,143.009575,
138.120575,143.02655,
138.1283,143.035725,
138.135275,143.041575,
138.16245,143.0469,
138.170425,143.067125,
138.1766,143.095575,
138.21475,143.1139,
138.235575,143.122225,
138.2532,143.126825,
138.272025,143.13685,
138.278225,143.14395,
138.286375,143.151425,
138.303625,143.164925,
138.311875,143.184,
138.332425,143.19225,
138.34005,143.19535,
138.349375,143.200725,
138.372075,143.2132,
138.3825,143.230575,
138.389475,143.257875,
138.39755,143.269,
138.404125,143.2832,
138.416375,143.319,
138.4305,143.328125,
138.441325,143.3422,
138.4534,143.360925,
138.47095,143.3701,
138.478525,143.37675,
138.506775,143.40065,
138.518975,143.4114,
138.5354,143.42435,
138.541775,143.453475,
138.5557,143.495025,
138.5687,143.5068,
138.575475,143.5241,
138.586925,143.544825,
138.594425,143.6014,
138.60245,143.6225,
138.61385,143.6461,
138.622275,143.6584,
138.63945,143.728225,
138.653175,143.767025,
138.662075,143.7848,
138.6754,143.795375,
138.689025,143.8351,
138.7003,143.865975,
138.72275,143.894425,
138.73525,143.943725,
138.751575,143.981225,
138.76925,144.01035,
138.80515,144.0344,
138.814425,144.059925,
138.823625,144.105775,
138.8322,144.11685,
138.840975,144.1589,
138.86035,144.180975,
138.868825,144.191475,
138.879025,144.233325,
138.88825,144.26275,
138.89865,144.274875,
138.929075,144.30135,
138.938475,144.330225,
138.947,144.35315,
138.9614,144.364975,
138.96965,144.3871,
138.977225,144.389125,
138.986975,144.422,
138.994625,144.44355,
139.00435,144.465375,
139.013325,144.485625,
139.050375,144.5012,
139.062475,144.516725,
139.0716,144.528275,
139.08765,144.554625,
139.09995,144.582225,
139.1112,144.5945,
139.122825,144.62265,
139.14445,144.65695,
139.1546,144.658375,
139.1767,144.66625,
139.1912,144.668025,
139.208925,144.67825,
139.22845,144.71155,
139.245325,144.7526,
139.263275,144.786125,
139.284775,144.79045,
139.30515,144.841125,
139.3134,144.842425,
139.33415,144.883825,
139.341375,144.931675,
139.350775,144.9433,
139.370175,144.96985,
139.422675,145.01075,
139.44215,145.021825,
139.46245,145.027325,
139.47305,145.03125,
139.4898,145.033275,
139.511375,145.071175,
139.520075,145.0868,
139.5358,145.136625,
139.545525,145.2006,
139.561875,145.24715,
139.570525,145.28825,
139.599075,145.30615,
139.61385,145.31275,
139.632,145.314625,
139.647075,145.3297,
139.660525,145.3415,
139.67765,145.36195,
139.69655,145.37765,
139.709025,145.384,
139.72185,145.4085,
139.739825,145.4296,
139.75045,145.43535,
139.765825,145.442525,
139.803275,145.453875,
139.817525,145.473225,
139.833325,145.514225,
139.84525,145.5279,
139.85115,145.542975,
139.86575,145.545425,
139.8766,145.562275,
139.884875,145.570225,
139.892775,145.584625,
139.93765,145.601675,
139.958175,145.6273,
139.980425,145.639,
139.9898,145.647875,
140.0034,145.671575,
140.020425,145.700975,
140.0274,145.7069,
140.044575,145.715875,
140.062625,145.718175,
140.07085,145.742825,
140.081425,145.748275,
140.0894,145.756975,
140.11535,145.7978,
140.12635,145.812025,
140.156125,145.8317,
140.167825,145.846075,
140.1817,145.871425,
140.198325,145.9363,
140.216375,145.9726,
140.250375,146.006125,
140.267325,146.014825,
140.296775,146.04865,
140.309325,146.0656,
140.324275,146.106025,
140.338525,146.15865,
140.351025,146.17505,
140.372025,146.2241,
140.384025,146.27395,
140.420825,146.2976,
140.434125,146.32285,
140.44515,146.36775,
140.45695,146.435475,
140.4663,146.477875,
140.4972,146.505575,
140.5148,146.526775,
140.5234,146.5488,
140.53395,146.560675,
140.54685,146.585325,
140.5567,146.6285,
140.5677,146.68015,
140.579525,146.704475,
140.635625,146.765175,
140.649925,146.84345,
140.684075,146.8697,
140.7124,146.8769,
140.7436,146.89775,
140.757475,146.907025,
140.781275,146.9369,
140.797175,146.9649,
140.81495,147.009775,
140.829625,147.017525,
140.8491,147.040525,
140.865,147.064325,
140.88035,147.088375,
140.892925,147.11335,
140.90925,147.1283,
140.930725,147.159575,
140.94155,147.174875,
140.957225,147.1969,
140.977225,147.203225,
141.003875,147.21115,
141.0238,147.2141,
141.06055,147.21905,
141.070175,147.226375,
141.082275,147.228,
141.096525,147.233975,
141.1084,147.2396,
141.119,147.2533,
141.14065,147.26575,
141.159825,147.28115,
141.194125,147.288425,
141.21735,147.301725,
141.236375,147.32225,
141.26465,147.34465,
141.29045,147.37565,
141.312425,147.3864,
141.33305,147.398775,
141.340875,147.405175,
141.35065,147.4105,
141.358125,147.4212,
141.3786,147.434425,
141.387875,147.449675,
141.40115,147.45805,
141.41365,147.497225,
141.425,147.499975,
141.4334,147.513875,
141.44595,147.51535,
141.45485,147.526525,
141.47175,147.540125,
141.481625,147.5555,
141.497925,147.578925,
141.516725,147.581,
141.560225,147.593025,
141.583225,147.610275,
141.61185,147.6305,
141.627525,147.652525,
141.640925,147.686775,
141.65085,147.71705,
141.6674,147.74135,
141.684325,147.7468,
141.6988,147.7662,
141.7133,147.784375,
141.7294,147.817,
141.754625,147.818625,
141.785375,147.840625,
141.811375,147.85235,
141.8427,147.86725,
141.85825,147.883075,
141.868875,147.8982,
141.88605,147.917625,
141.89835,147.93485,
141.907925,147.9383,
141.9197,147.956175,
141.927975,147.97645,
141.93695,147.995025,
141.9492,148.00025,
141.9569,148.016475,
141.992575,148.04225,
142.0119,148.051725,
142.0393,148.05365,
142.068475,148.056875,
142.102575,148.08515,
142.140975,148.08655,
142.167075,148.098025,
142.1889,148.1196,
142.205925,148.1322,
142.2298,148.13785,
142.24525,148.1628,
142.26785,148.1756,
142.284525,148.17685,
142.302225,148.20495,
142.3263,148.232275,
142.345325,148.258275,
142.3615,148.2699,
142.381475,148.278825,
142.402725,148.290225,
142.422475,148.294575,
142.43475,148.3316,
142.44185,148.367075,
142.4512,148.3893,
142.4627,148.416375,
142.47135,148.424375,
142.481025,148.437225,
142.48855,148.451025,
142.5057,148.4769,
142.519625,148.49395,
142.527625,148.527075,
142.535575,148.54305,
142.5436,148.55465,
142.587325,148.57115,
142.616075,148.5843,
142.628675,148.607875,
142.659775,148.622,
142.676375,148.642125,
142.697525,148.6546,
142.71865,148.668875,
142.7383,148.67395,
142.76525,148.6805,
142.77445,148.697125,
142.785975,148.712075,
142.798525,148.721625,
142.8062,148.739525,
142.816275,148.75105,
142.827875,148.754875,
142.838375,148.791925,
142.850525,148.814325,
142.8699,148.8367,
142.8977,148.83915,
142.920975,148.863875,
142.9417,148.87675,
142.975425,148.914775,
142.996325,148.9434,
143.025325,148.958875,
143.04865,148.974025,
143.072225,148.99695,
143.08615,149.0068,
143.097925,149.026125,
143.107975,149.0428,
143.12005,149.055,
143.127525,149.077475,
143.137375,149.087925,
143.14795,149.09875,
143.154325,149.1109,
143.164275,149.131725,
143.174725,149.16095,
143.1949,149.171975,
143.2133,149.1858,
143.223175,149.21655,
143.245375,149.238025,
143.2636,149.241225,
143.311,149.2567,
143.337025,149.2887,
143.367375,149.31715,
143.39175,149.342725,
143.42725,149.3865,
143.454075,149.389925,
143.478075,149.419175,
143.5116,149.432975,
143.54795,149.45305,
143.58165,149.463625,
143.614275,149.505925,
143.646825,149.5536,
143.67245,149.584725,
143.69555,149.6246,
143.716175,149.6639,
143.729325,149.69025,
143.7459,149.70245,
143.76255,149.703825,
143.780725,149.716175,
143.79475,149.725875,
143.811375,149.727275,
143.8283,149.7311,
143.84135,149.74,
143.855225,149.76055,
143.8946,149.77895,
143.90645,149.7882,
143.9281,149.798075,
143.9467,149.82115,
143.96785,149.83025,
143.9881,149.832075,
144.008975,149.85055,
144.036475,149.866925,
144.0612,149.8802,
144.08545,149.889575,
144.10975,149.904575,
144.1388,149.9108,
144.164325,149.913575,
144.17955,149.921975,
144.197625,149.9489,
144.216125,149.971725,
144.230125,149.989525,
144.239725,150.009275,
144.2546,150.0237,
144.2702,150.03865,
144.293325,150.04775,
144.301975,150.0553,
144.3159,150.058675,
144.33235,150.07385,
144.371975,150.10005,
144.381775,150.127325,
144.401,150.128525,
144.4171,150.144375,
144.438725,150.15595,
144.456375,150.17715,
144.475375,150.189975,
144.510325,150.20395,
144.5456,150.2234,
144.560775,150.2334,
144.59005,150.26365,
144.611925,150.309275,
144.6328,150.327325,
144.65565,150.397225,
144.670475,150.41145,
144.694625,150.428525,
144.72185,150.451975,
144.7454,150.46715,
144.772025,150.493575,
144.808875,150.5036,
144.834275,150.5054,
144.86125,150.541125,
144.8802,150.54345,
144.89835,150.56165,
144.91385,150.583025,
144.928325,150.593,
144.9417,150.60295,
144.954725,150.613775,
144.966375,150.620425,
144.97645,150.6589,
144.987275,150.7025,
145.010275,150.720675,
145.024775,150.762325,
145.04375,150.7895,
145.068425,150.8138,
145.08555,150.842,
145.113225,150.849825,
145.13635,150.855025,
145.175875,150.856725,
145.1934,150.87195,
145.227325,150.88345,
145.255025,150.910225,
145.277775,150.9324,
145.298825,150.936575,
145.315025,150.964375,
145.32935,150.981475,
145.35035,150.994775,
145.362925,151.0055,
145.3766,151.0258,
145.393475,151.059825,
145.40935,151.06835,
145.43485,151.121925,
145.453525,151.138,
145.4671,151.140625,
145.476125,151.164075,
145.484,151.213,
145.4964,151.2454,
145.50795,151.27285,
145.519275,151.286,
145.539125,151.326525,
145.556925,151.3425,
145.570525,151.3487,
145.577975,151.381875,
145.60145,151.406525,
145.621675,151.40915,
145.6596,151.413025,
145.69005,151.428825,
145.721425,151.453375,
145.7558,151.47875,
145.77275,151.505725,
145.793275,151.508775,
145.8109,151.54085,
145.82745,151.598325,
145.8483,151.6128,
145.864475,151.662725,
145.88745,151.682025,
145.903275,151.7223,
145.922075,151.729525,
145.9409,151.7584,
145.9567,151.776975,
145.9707,151.7888,
145.9934,151.81205,
146.01335,151.82405,
146.0278,151.856275,
146.050875,151.871475,
146.068725,151.8908,
146.09205,151.926675,
146.141725,151.951275,
146.182875,151.994175,
146.191425,152.029075,
146.22545,152.067875,
146.2492,152.0895,
146.267925,152.09545,
146.2876,152.1284,
146.3147,152.148,
146.334075,152.18265,
146.352075,152.185875,
146.3716,152.198975,
146.397125,152.209575,
146.42135,152.228325,
146.443,152.244,
146.460575,152.27335,
146.4763,152.286575,
146.49005,152.2994,
146.510225,152.331275,
146.534025,152.34865,
146.549575,152.3676,
146.575675,152.384325,
146.5902,152.400575,
146.60775,152.409125,
146.626375,152.4141,
146.644575,152.43505,
146.69065,152.447675,
146.708275,152.456675,
146.735075,152.464025,
146.756925,152.5091,
146.77345,152.528275,
146.796375,152.571875,
146.82495,152.61485,
146.839,152.636225,
146.856925,152.65745,
146.88325,152.6677,
146.903725,152.704425,
146.92885,152.7472,
146.959225,152.7542,
146.9814,152.7928,
147.005575,152.8318,
147.034775,152.88615,
147.051275,152.92985,
147.07465,152.978325,
147.097825,153.014375,
147.124875,153.01595,
147.1471,153.027425,
147.17405,153.0572,
147.19315,153.063375,
147.211375,153.10075,
147.22135,153.136775,
147.232,153.218975,
