SPK_SPKC08a (inhibited),SPK_SPKC12a (inhibited),SPK_SPKC14a (short inhibition),SPK_SPKC14b (inhibited),SPK_SPKC16a (NA)
,,217.39945,,
,,217.4344,,
,,217.461475,,
,,217.48335,,
,,217.5094,,
,,217.546825,,
,,217.589125,,
,,217.620075,,
,,217.693375,,
,,217.7335,,
,,217.8118,,
,,217.8466,,
,,217.8687,,
,,217.9084,,
,,217.94295,,
,,217.96805,,
,,218.021275,,
,,218.048525,,
,,218.076,,
,,218.10325,,
,,218.1586,,
,,218.191725,,
,,218.214675,,
,,218.245625,,
,,218.28235,,
,,218.3157,,
,,218.352025,,
,,218.37245,,
,,218.40435,,
,,218.424675,,
,,218.44905,,
,,218.467525,,
,,218.48955,,
,,218.513975,,
,,218.5316,,
,,218.5473,,
,,218.5756,,
,,218.60815,,
,,218.646525,,
,,218.661725,,
,,218.68285,,
,,218.724475,,
,,218.75005,,
,,218.770625,,
,,218.831225,,
,,218.8361,,
,,218.87445,,
,,218.89505,,
,,218.94995,,
,,218.98285,,
,,219.001625,,
,,219.038375,,
,,219.08145,,
,,219.128875,,
,,219.1946,,
,,219.218225,,
,,219.235525,,
,,219.2706,,
,,219.29025,,
,,219.302975,,
,,219.324475,,
,,219.34165,,
,,219.35215,,
,,219.3666,,
,,219.39935,,
,,219.435275,,
,,219.47405,,
,,219.509875,,
,,219.5507,,
,,219.585125,,
,,219.662875,,
,,219.70575,,
,,219.724875,,
,,219.7483,,
,,219.770925,,
,,219.804675,,
,,219.8163,,
,,219.829125,,
,,219.834975,,
,,219.85455,,
,,219.86675,,
,,219.884075,,
,,219.892025,,
,,219.9157,,
,,219.951675,,
,,220.042925,,
,,220.0815,,
,,220.13605,,
,,220.16615,,
,,220.194175,,
,,220.2234,,
,,220.243025,,
,,220.269475,,
,,220.3439,,
,,220.389375,,
,,220.446475,,
,,220.499275,,
,,220.5393,,
,,220.57195,,
,,220.5869,,
,,220.60185,,
,,220.6443,,
,,220.66605,,
,,220.6964,,
,,220.734475,,
,,220.743925,,
,,220.758625,,
,,220.7768,,
,,220.816675,,
,,220.891175,,
,,220.911125,,
,,220.9371,,
,,220.96835,,
,,221.025275,,
,,221.067975,,
,,221.1085,,
,,221.1561,,
,,221.1985,,
,,221.22905,,
,,221.28215,,
,,221.3149,,
,,221.34105,,
,,221.38365,,
,,221.405875,,
,,221.43885,,
,,221.4672,,
,,221.540275,,
,,221.5655,,
,,221.59845,,
,,221.62675,,
,,221.650775,,
,,221.689125,,
,,221.712275,,
,,221.761675,,
,,221.7921,,
,,221.83015,,
,,221.86155,,
,,221.8882,,
,,221.91355,,
,,221.935175,,
,,221.959975,,
,,221.9872,,
,,222.001075,,
,,222.070525,,
,,222.108925,,
,,222.12485,,
,,222.1552,,
,,222.186475,,
,,222.21475,,
,,222.24165,,
,,222.321275,,
,,222.3596,,
,,222.41105,,
,,222.46775,,
,,222.539725,,
,,222.653725,,
,,222.6674,,
,,222.699275,,
,,222.727325,,
,,222.7624,,
,,222.7851,,
,,222.8734,,
,,222.911475,,
,,222.928975,,
,,222.94825,,
,,222.957225,,
,,222.96795,,
,,222.977,,
,,222.98385,,
,,222.994625,,
,,223.019725,,
,,223.029975,,
,,223.039475,,
,,223.0515,,
,,223.115625,,
,,223.14875,,
,,223.177275,,
,,223.213975,,
,,223.262925,,
,,223.384225,,
,,223.4233,,
,,223.456,,
,,223.48755,,
,,223.527425,,
,,223.566075,,
,,223.636275,,
,,223.6745,,
,,223.703925,,
,,223.723825,,
,,223.753,,
,,223.798025,,
,,223.85905,,
,,223.88515,,
,,223.948975,,
,,223.97835,,
,,224.0264,,
,,224.05315,,
,,224.109525,,
,,224.134825,,
,,224.155825,,
,,224.198125,,
,,224.257425,,
,,224.2821,,
,,224.365875,,
,,224.38925,,
,,224.41225,,
,,224.426925,,
,,224.46325,,
,,224.4874,,
,,224.5248,,
,,224.547825,,
,,224.56795,,
,,224.587225,,
,,224.637375,,
,,224.6536,,
,,224.6671,,
,,224.72055,,
,,224.738425,,
,,224.7596,,
,,224.802875,,
,,224.82535,,
,,224.85615,,
,,224.8734,,
,,224.9102,,
,,224.93555,,
,,224.9723,,
,,224.992275,,
,,225.019125,,
,,225.048225,,
,,225.07005,,
,,225.092075,,
,,225.106775,,
,,225.149175,,
,,225.18545,,
,,225.2258,,
,,225.289425,,
,,225.323525,,
,,225.3444,,
,,225.365625,,
,,225.407375,,
,,225.433225,,
,,225.478375,,
,,225.49985,,
,,225.525125,,
,,225.5658,,
,,225.6073,,
,,225.729175,,
,,225.741675,,
,,225.779225,,
,,225.805425,,
,,225.854325,,
,,225.875225,,
,,225.9091,,
,,225.9377,,
,,225.982825,,
,,226.037625,,
,,226.0767,,
,,226.116575,,
,,226.166825,,
,,226.17305,,
,,226.185,,
,,226.2114,,
,,226.24995,,
,,226.29395,,
,,226.308425,,
,,226.3272,,
,,226.3579,,
,,226.410275,,
,,226.445325,,
,,226.4604,,
,,226.52435,,
,,226.55515,,
,,226.64605,,
,,226.69125,,
,,226.71675,,
,,226.73735,,
,,226.7758,,
,,226.86585,,
,,226.9245,,
,,226.949025,,
,,226.981825,,
,,227.176325,,
,,227.2124,,
,,227.2581,,
,,227.2776,,
,,227.301325,,
,,227.359175,,
,,227.448575,,
,,227.4898,,
,,227.545425,,
,,227.579775,,
,,227.5842,,
,,227.60245,,
,,227.61075,,
,,227.62645,,
,,227.632875,,
,,227.648725,,
,,227.725325,,
,,227.7513,,
,,227.796825,,
,,227.82035,,
,,227.8552,,
,,227.937575,,
,,228.024075,,
,,228.053725,,
,,228.094325,,
,,228.140275,,
,,228.234525,,
,,228.25275,,
,,228.285125,,
,,228.328075,,
,,228.373475,,
,,228.425775,,
,,228.44475,,
,,228.471825,,
,,228.493425,,
,,228.51855,,
,,228.5425,,
,,228.596175,,
,,228.6113,,
,,228.649125,,
,,228.676625,,
,,228.690975,,
,,228.752775,,
,,228.783575,,
,,228.8297,,
,,228.859175,,
,,228.9004,,
,,228.92185,,
,,228.944,,
,,228.970675,,
,,229.007275,,
,,229.03335,,
,,229.069625,,
,,229.095625,,
,,229.1298,,
,,229.154125,,
,,229.175175,,
,,229.196475,,
,,229.2424,,
,,229.303225,,
,,229.34035,,
,,229.371375,,
,,229.39895,,
,,229.4156,,
,,229.451525,,
,,229.524075,,
,,229.571575,,
,,229.655875,,
,,229.72545,,
,,229.7465,,
,,229.7747,,
,,229.830875,,
,,229.8673,,
,,229.91155,,
,,229.947875,,
,,229.9978,,
,,230.035675,,
,,230.0795,,
,,230.122775,,
,,230.16495,,
,,230.206775,,
,,230.228775,,
,,230.278325,,
,,230.35845,,
,,230.39965,,
,,230.4276,,
,,230.450125,,
,,230.47085,,
,,230.497425,,
,,230.51575,,
,,230.563275,,
,,230.595225,,
,,230.6662,,
,,230.701125,,
,,230.747925,,
,,230.787975,,
,,230.835875,,
,,230.850875,,
,,230.8974,,
,,230.939275,,
,,230.972125,,
,,230.9982,,
,,231.025075,,
,,231.10345,,
,,231.12865,,
,,231.168775,,
,,231.279,,
,,231.307525,,
,,231.3301,,
,,231.35675,,
,,231.408325,,
,,231.442325,,
,,231.462075,,
,,231.505525,,
,,231.534225,,
,,231.5975,,
,,231.649875,,
,,231.678475,,
,,231.71885,,
,,231.74935,,
,,231.769325,,
,,231.813675,,
,,231.820325,,
,,231.8329,,
,,231.873775,,
,,231.919525,,
,,231.957375,,
,,232.002575,,
,,232.03875,,
,,232.0865,,
,,232.11205,,
,,232.147075,,
,,232.193375,,
,,232.23205,,
,,232.25885,,
,,232.31235,,
,,232.35415,,
,,232.409825,,
,,232.446,,
,,232.483075,,
,,232.500375,,
,,232.535,,
,,232.5586,,
,,232.597525,,
,,232.6187,,
,,232.728425,,
,,232.8187,,
,,232.9021,,
,,232.9238,,
,,233.01005,,
,,233.0366,,
,,233.063775,,
,,233.0834,,
,,233.104875,,
,,233.15805,,
,,233.225575,,
,,233.269625,,
,,233.30365,,
,,233.33935,,
,,233.35515,,
,,233.406725,,
,,233.441675,,
,,233.478125,,
,,233.518825,,
,,233.55195,,
,,233.5889,,
,,233.620525,,
,,233.65685,,
,,233.6775,,
,,233.7164,,
,,233.755025,,
,,233.779575,,
,,233.84445,,
,,233.870375,,
,,233.8935,,
,,233.906825,,
,,233.928525,,
,,234.035225,,
,,234.08115,,
,,234.111275,,
,,234.1361,,
,,234.17385,,
,,234.191575,,
,,234.2575,,
,,234.2834,,
,,234.326375,,
,,234.366225,,
,,234.417725,,
,,234.450125,,
,,234.491975,,
,,234.5099,,
,,234.523025,,
,,234.571625,,
,,234.598575,,
,,234.639875,,
,,234.660475,,
,,234.68855,,
,,234.71915,,
,,234.74225,,
,,234.781225,,
,,234.835075,,
,,234.904825,,
,,234.948875,,
,,234.99705,,
,,235.10605,,
,,235.141375,,
,,235.1746,,
,,235.20425,,
,,235.2236,,
,,235.2524,,
,,235.27235,,
,,235.2949,,
,,235.313675,,
,,235.3542,,
,,235.443275,,
,,235.473325,,
,,235.505225,,
,,235.533975,,
,,235.5603,,
,,235.585525,,
,,235.611725,,
,,235.661775,,
,,235.696125,,
,,235.7777,,
,,235.802475,,
,,235.83515,,
,,235.86635,,
,,235.9463,,
,,235.9821,,
,,236.032325,,
,,236.06615,,
,,236.137875,,
,,236.17175,,
,,236.212225,,
,,236.25645,,
,,236.293275,,
,,236.36375,,
,,236.415075,,
,,236.44565,,
,,236.491375,,
,,236.5217,,
,,236.545,,
,,236.562525,,
,,236.5809,,
,,236.623675,,
,,236.661075,,
,,236.680475,,
,,236.725225,,
,,236.765925,,
,,236.8006,,
,,236.863725,,
,,236.880975,,
,,236.92165,,
,,236.9551,,
,,236.977275,,
,,237.0116,,
,,237.040375,,
,,237.061275,,
,,237.08535,,
,,237.13885,,
,,237.17705,,
,,237.22075,,
,,237.2532,,
,,237.2761,,
,,237.299075,,
,,237.330225,,
,,237.34395,,
,,237.375525,,
,,237.42885,,
,,237.46765,,
,,237.489025,,
,,237.5396,,
,,237.597925,,
,,237.623625,,
,,237.66835,,
,,237.707,,
,,237.740575,,
,,237.783825,,
,,237.8308,,
,,237.876825,,
,,237.940875,,
,,237.96625,,
,,237.98355,,
,,238.01635,,
,,238.07795,,
,,238.1161,,
,,238.138175,,
,,238.193225,,
,,238.202975,,
,,238.22855,,
,,238.281425,,
,,238.35185,,
,,238.375575,,
,,238.4044,,
,,238.44375,,
,,238.4903,,
,,238.531325,,
,,238.572625,,
,,238.636975,,
,,238.6862,,
,,238.730025,,
,,238.77055,,
,,238.808775,,
,,238.8146,,
,,238.867875,,
,,238.962825,,
,,239.01315,,
,,239.0443,,
,,239.101275,,
,,239.140825,,
,,239.177175,,
,,239.2717,,
,,239.311125,,
,,239.343375,,
,,239.381625,,
,,239.4163,,
,,239.45075,,
,,239.5039,,
,,239.542525,,
,,239.56415,,
,,239.59515,,
,,239.6319,,
,,239.6553,,
,,239.68695,,
,,239.71325,,
,,239.732125,,
,,239.75435,,
,,239.787,,
,,239.798525,,
,,239.824725,,
,,239.85215,,
,,239.859425,,
,,239.88775,,
,,239.933025,,
,,239.962725,,
,,240.000625,,
,,240.03055,,
,,240.055875,,
,,240.09435,,
,,240.14665,,
,,240.17705,,
,,240.25195,,
,,240.28395,,
,,240.32005,,
,,240.347125,,
,,240.381825,,
,,240.395025,,
,,240.413425,,
,,240.4503,,
,,240.4961,,
,,240.5258,,
,,240.5732,,
,,240.60155,,
,,240.6468,,
,,240.677825,,
,,240.70975,,
,,240.774725,,
,,240.81305,,
,,240.8456,,
,,240.862625,,
,,240.880125,,
,,240.91105,,
,,240.942175,,
,,240.967375,,
,,240.994725,,
,,241.019975,,
,,241.0733,,
,,241.096475,,
,,241.119775,,
,,241.159375,,
,,241.18665,,
,,241.211625,,
,,241.286775,,
,,241.324275,,
,,241.3723,,
,,241.434575,,
,,241.5108,,
,,241.557225,,
,,241.60825,,
,,241.64145,,
,,241.6428,,
,,241.681475,,
,,241.692825,,
,,241.7137,,
,,241.7553,,
,,241.809025,,
,,241.829575,,
,,241.859325,,
,,241.90185,,
,,241.9346,,
,,241.963775,,
,,242.005975,,
,,242.030325,,
,,242.072825,,
,,242.121475,,
,,242.168725,,
,,242.2091,,
,,242.2501,,
,,242.300925,,
,,242.3617,,
,,242.390225,,
,,242.430275,,
,,242.476175,,
,,242.510025,,
,,242.597175,,
,,242.6428,,
,,242.703425,,
,,242.759,,
,,242.7821,,
,,242.79615,,
,,242.819675,,
,,242.8591,,
,,242.8968,,
,,242.9476,,
,,242.982075,,
,,243.003225,,
,,243.033325,,
,,243.07355,,
,,243.14655,,
,,243.173225,,
,,243.19355,,
,,243.26745,,
,,243.283525,,
,,243.35395,,
,,243.38905,,
,,243.4159,,
,,243.467175,,
,,243.58525,,
,,243.644325,,
,,243.694,,
,,243.72265,,
,,243.752975,,
,,243.79915,,
,,243.8354,,
,,243.8796,,
,,243.9111,,
,,243.955475,,
,,243.982625,,
,,244.017175,,
,,244.093025,,
,,244.13665,,
,,244.192675,,
,,244.210625,,
,,244.2313,,
,,244.2515,,
,,244.26505,,
,,244.283975,,
,,244.3235,,
,,244.34225,,
,,244.3657,,
,,244.3841,,
,,244.430425,,
,,244.462025,,
,,244.54545,,
,,244.563675,,
,,244.59625,,
,,244.6322,,
,,244.66525,,
,,244.7011,,
,,244.718525,,
,,244.770225,,
,,244.8046,,
,,244.849425,,
,,244.87495,,
,,244.906175,,
,,244.959375,,
,,244.99175,,
,,245.018925,,
,,245.07595,,
,,245.1182,,
,,245.142025,,
,,245.1597,,
,,245.1955,,
,,245.23415,,
,,245.260025,,
,,245.288025,,
,,245.349975,,
,,245.401025,,
,,245.4215,,
,,245.4647,,
,,245.520025,,
,,245.538775,,
,,245.562375,,
,,245.589,,
,,245.605325,,
,,245.675525,,
,,245.702925,,
,,245.71935,,
,,245.73795,,
,,245.783875,,
,,245.815425,,
,,245.838675,,
,,245.8567,,
,,245.876175,,
,,245.9134,,
,,245.94475,,
,,245.965975,,
,,246.009,,
,,246.01915,,
,,246.0288,,
,,246.07265,,
,,246.091675,,
,,246.119925,,
,,246.143,,
,,246.17875,,
,,246.221425,,
,,246.240275,,
,,246.2698,,
,,246.28925,,
,,246.335175,,
,,246.353575,,
,,246.37605,,
,,246.40205,,
,,246.446225,,
,,246.45935,,
,,246.54225,,
,,246.57225,,
,,246.6171,,
,,246.639525,,
,,246.658,,
,,246.67935,,
,,246.708725,,
,,246.748425,,
,,246.785325,,
,,246.9032,,
,,246.931825,,
,,246.960325,,
,,246.9856,,
,,247.0047,,
,,247.034875,,
,,247.0736,,
,,247.087825,,
,,247.095975,,
,,247.13075,,
,,247.164925,,
,,247.188375,,
,,247.220225,,
,,247.261675,,
,,247.27155,,
,,247.300075,,
,,247.3276,,
,,247.35615,,
,,247.395575,,
,,247.42765,,
,,247.463225,,
,,247.507075,,
,,247.5308,,
,,247.56615,,
,,247.599125,,
,,247.633225,,
,,247.652075,,
,,247.730275,,
,,247.7789,,
,,247.79695,,
,,247.81605,,
,,247.872825,,
,,247.90145,,
,,247.97,,
,,247.9816,,
,,248.010075,,
,,248.103075,,
,,248.12985,,
,,248.13315,,
,,248.162475,,
,,248.176325,,
,,248.19185,,
,,248.20875,,
,,248.223625,,
,,248.256875,,
,,248.308775,,
,,248.3391,,
,,248.36785,,
,,248.388225,,
,,248.42515,,
,,248.4556,,
,,248.482275,,
,,248.514525,,
,,248.528425,,
,,248.5351,,
,,248.544025,,
,,248.55145,,
,,248.568325,,
,,248.586925,,
,,248.60945,,
,,248.62585,,
,,248.6447,,
,,248.697675,,
,,248.7223,,
,,248.74645,,
,,248.77185,,
,,248.805075,,
,,248.888575,,
,,248.94185,,
,,248.953425,,
,,248.96135,,
,,248.96695,,
,,248.98715,,
,,249.00845,,
,,249.08095,,
,,249.1186,,
,,249.1798,,
,,249.201075,,
,,249.28295,,
,,249.32295,,
,,249.363675,,
,,249.3878,,
,,249.482275,,
,,249.53065,,
,,249.669225,,
,,249.69375,,
,,249.744875,,
,,249.77915,,
,,249.8099,,
,,249.844475,,
,,249.86775,,
,,249.916975,,
,,250.05355,,
,,250.1416,,
,,250.1638,,
,,250.258,,
,,250.295275,,
,,250.33245,,
,,250.37975,,
,,250.40575,,
,,250.4493,,
,,250.47015,,
,,250.50185,,
,,250.55395,,
,,250.572825,,
,,250.6356,,
,,250.68485,,
,,250.7484,,
,,250.7895,,
,,250.82495,,
,,250.8418,,
,,250.866225,,
,,250.89675,,
,,250.9344,,
,,250.9708,,
,,251.008225,,
,,251.048475,,
,,251.10965,,
,,251.18155,,
,,251.211775,,
,,251.27705,,
,,251.348675,,
,,251.37075,,
,,251.3984,,
,,251.43855,,
,,251.482325,,
,,251.511075,,
,,251.552975,,
,,251.578875,,
,,251.5951,,
,,251.6131,,
,,251.646125,,
,,251.651575,,
,,251.676675,,
,,251.693225,,
,,251.730525,,
,,251.8117,,
,,251.8392,,
,,251.8707,,
,,251.90565,,
,,251.948125,,
,,251.9996,,
,,252.02265,,
,,252.04,,
,,252.0755,,
,,252.107225,,
,,252.147475,,
,,252.1701,,
,,252.196825,,
,,252.2523,,
,,252.274325,,
,,252.29085,,
,,252.359725,,
,,252.382525,,
,,252.4,,
,,252.43485,,
,,252.4712,,
,,252.51915,,
,,252.5529,,
,,252.593425,,
,,252.6339,,
,,252.652625,,
,,252.686575,,
,,252.7153,,
,,252.733525,,
,,252.756275,,
,,252.880975,,
,,252.902625,,
,,252.947225,,
,,252.97865,,
,,253.040275,,
,,253.062775,,
,,253.103375,,
,,253.167725,,
,,253.2367,,
,,253.285425,,
,,253.316225,,
,,253.358025,,
,,253.4231,,
,,253.4506,,
,,253.4708,,
,,253.49685,,
,,253.530475,,
,,253.5566,,
,,253.58105,,
,,253.608725,,
,,253.64725,,
,,253.75295,,
,,253.80365,,
,,253.83285,,
,,253.85875,,
,,253.894025,,
,,253.920175,,
,,253.9508,,
,,253.970325,,
,,253.991475,,
,,254.03425,,
,,254.0619,,
,,254.09015,,
,,254.1443,,
,,254.298625,,
,,254.40325,,
,,254.423025,,
,,254.46055,,
,,254.498875,,
,,254.556275,,
,,254.586475,,
,,254.603025,,
,,254.6298,,
,,254.64405,,
,,254.664675,,
,,254.7167,,
,,254.7479,,
,,254.778175,,
,,254.806925,,
,,254.810975,,
,,254.82605,,
,,254.85035,,
,,254.867025,,
,,254.884175,,
,,254.91415,,
,,254.94585,,
,,254.96805,,
,,255.001175,,
,,255.0133,,
,,255.03195,,
,,255.123875,,
,,255.176775,,
,,255.2404,,
,,255.27975,,
,,255.3111,,
,,255.342225,,
,,255.3774,,
,,255.40635,,
,,255.430225,,
,,255.459725,,
,,255.4955,,
,,255.5225,,
,,255.5644,,
,,255.58265,,
,,255.62855,,
,,255.656275,,
,,255.6929,,
,,255.73635,,
,,255.75925,,
,,255.789075,,
,,255.81235,,
,,255.84645,,
,,255.864175,,
,,255.884325,,
,,255.929475,,
,,255.9312,,
,,255.952625,,
,,255.971975,,
,,256.007875,,
,,256.0424,,
,,256.05765,,
,,256.083475,,
,,256.1246,,
,,256.170625,,
,,256.20855,,
,,256.249225,,
,,256.270325,,
,,256.304725,,
,,256.343625,,
,,256.375625,,
,,256.402475,,
,,256.42915,,
,,256.46195,,
,,256.528775,,
,,256.5777,,
,,256.616375,,
,,256.686825,,
,,256.707325,,
,,256.745375,,
,,256.772675,,
,,256.8015,,
,,256.82705,,
,,256.84645,,
,,256.8842,,
,,256.90955,,
,,256.928275,,
,,256.958375,,
,,256.993075,,
,,257.030175,,
,,257.05815,,
,,257.107,,
,,257.147575,,
,,257.184125,,
,,257.2238,,
,,257.25655,,
,,257.3079,,
,,257.3337,,
,,257.3632,,
,,257.4057,,
,,257.42285,,
,,257.44695,,
,,257.4726,,
,,257.52865,,
,,257.590975,,
,,257.614175,,
,,257.6708,,
,,257.7463,,
,,257.770275,,
,,257.800425,,
,,257.839975,,
,,257.8773,,
,,257.913825,,
,,257.947275,,
,,257.960875,,
,,258.01005,,
,,258.032675,,
,,258.0614,,
,,258.075675,,
,,258.1314,,
,,258.157675,,
,,258.239225,,
,,258.291,,
,,258.3325,,
,,258.357225,,
,,258.38175,,
,,258.412975,,
,,258.4496,,
,,258.4858,,
,,258.5562,,
,,258.589225,,
,,258.62345,,
,,258.65325,,
,,258.6875,,
,,258.7227,,
,,258.754,,
,,258.8009,,
,,258.818625,,
,,258.855425,,
,,258.8845,,
,,258.9177,,
,,258.958275,,
,,259.007175,,
,,259.0426,,
,,259.077375,,
,,259.105625,,
,,259.126625,,
,,259.149525,,
,,259.1974,,
,,259.2358,,
,,259.269125,,
,,259.291825,,
,,259.324275,,
,,259.3541,,
,,259.39445,,
,,259.425425,,
,,259.508575,,
,,259.5289,,
,,259.555825,,
,,259.5946,,
,,259.59765,,
,,259.61685,,
,,259.646675,,
,,259.68065,,
,,259.70285,,
,,259.735225,,
,,259.77635,,
,,259.803725,,
,,259.83235,,
,,259.89655,,
,,259.92625,,
,,259.95385,,
,,259.988375,,
,,260.0132,,
,,260.041625,,
,,260.071675,,
,,260.1243,,
,,260.238425,,
,,260.27345,,
,,260.299375,,
,,260.336525,,
,,260.34925,,
,,260.354225,,
,,260.369175,,
,,260.3909,,
,,260.410325,,
,,260.456975,,
,,260.47945,,
,,260.507125,,
,,260.53055,,
,,260.561325,,
,,260.599325,,
,,260.634575,,
,,260.662425,,
,,260.687,,
,,260.707425,,
,,260.746625,,
,,260.8126,,
,,260.857075,,
,,260.8874,,
,,260.91285,,
,,260.9544,,
,,260.9924,,
,,261.02405,,
,,261.0315,,
,,261.060975,,
,,261.1035,,
,,261.1845,,
,,261.22645,,
,,261.25715,,
,,261.3074,,
,,261.384875,,
,,261.414625,,
,,261.472375,,
,,261.501025,,
,,261.53515,,
,,261.560575,,
,,261.59665,,
,,261.6814,,
,,261.74535,,
,,261.777375,,
,,261.791525,,
,,261.81485,,
,,261.83105,,
,,261.85175,,
,,261.91955,,
,,262.055625,,
,,262.101175,,
,,262.132325,,
,,262.16225,,
,,262.189975,,
,,262.2237,,
,,262.239825,,
,,262.27075,,
,,262.302925,,
,,262.351325,,
,,262.389825,,
,,262.419975,,
,,262.470575,,
,,262.48925,,
,,262.5182,,
,,262.553275,,
,,262.570025,,
,,262.599575,,
,,262.628875,,
,,262.65015,,
,,262.696225,,
,,262.7411,,
,,262.810875,,
,,262.840975,,
,,262.868625,,
,,262.903875,,
,,262.942575,,
,,263.02135,,
,,263.07265,,
,,263.0896,,
,,263.1157,,
,,263.1406,,
,,263.165675,,
,,263.212425,,
,,263.26075,,
,,263.344175,,
,,263.360975,,
,,263.412425,,
,,263.440275,,
,,263.44255,,
,,263.493025,,
,,263.50825,,
,,263.521375,,
,,263.540575,,
,,263.5767,,
,,263.5964,,
,,263.619475,,
,,263.661675,,
,,263.689825,,
,,263.727475,,
,,263.77755,,
,,263.82125,,
,,263.872525,,
,,263.88005,,
,,263.905425,,
,,263.983475,,
,,264.0138,,
,,264.05915,,
,,264.080325,,
,,264.15785,,
,,264.22,,
,,264.270325,,
,,264.3025,,
,,264.349475,,
,,264.388475,,
,,264.437225,,
,,264.4495,,
,,264.52695,,
,,264.58405,,
,,264.625675,,
,,264.65145,,
,,264.674625,,
,,264.747625,,
,,264.810975,,
,,264.848475,,
,,264.894025,,
,,264.911225,,
,,264.970475,,
,,264.9721,,
,,265.002975,,
,,265.0316,,
,,265.08295,,
,,265.171425,,
,,265.2007,,
,,265.229375,,
,,265.264875,,
,,265.2834,,
,,265.3339,,
,,265.371425,,
,,265.39545,,
,,265.428125,,
,,265.4481,,
,,265.47155,,
,,265.572225,,
,,265.621325,,
,,265.667,,
,,265.696175,,
,,265.72005,,
,,265.80215,,
,,265.82885,,
,,265.876825,,
,,265.959,,
,,265.9898,,
,,266.02385,,
,,266.062725,,
,,266.0817,,
,,266.13185,,
,,266.18005,,
,,266.23185,,
,,266.260175,,
,,266.300025,,
,,266.358775,,
,,266.383725,,
,,266.43055,,
,,266.4671,,
,,266.4989,,
,,266.520075,,
,,266.556425,,
,,266.622075,,
,,266.662975,,
,,266.7005,,
,,266.7345,,
,,266.794125,,
,,266.849375,,
,,266.902975,,
,,266.926475,,
,,266.988075,,
,,267.066625,,
,,267.11005,,
,,267.1363,,
,,267.17245,,
,,267.2188,,
,,267.25225,,
,,267.284525,,
,,267.368575,,
,,267.46265,,
,,267.49865,,
,,267.537675,,
,,267.620725,,
,,267.642025,,
,,267.6742,,
,,267.71045,,
,,267.7489,,
,,267.85565,,
,,267.91595,,
,,267.951525,,
,,268.0354,,
,,268.072925,,
,,268.0938,,
,,268.12105,,
,,268.17425,,
,,268.2319,,
,,268.2703,,
,,268.32355,,
,,268.3443,,
,,268.367475,,
,,268.39515,,
,,268.43275,,
,,268.504775,,
,,268.524775,,
,,268.5419,,
,,268.6219,,
,,268.6496,,
,,268.680075,,
,,268.711325,,
,,268.7681,,
,,268.83915,,
,,268.87695,,
,,268.90905,,
,,268.946025,,
,,268.958675,,
,,268.98165,,
,,269.009675,,
,,269.0245,,
,,269.0965,,
,,269.1237,,
,,269.169625,,
,,269.2069,,
,,269.23045,,
,,269.276325,,
,,269.3051,,
,,269.324775,,
,,269.3658,,
,,269.387375,,
,,269.478675,,
,,269.505825,,
,,269.539525,,
,,269.57905,,
,,269.609575,,
,,269.662225,,
,,269.703675,,
,,269.722325,,
,,269.737575,,
,,269.7571,,
,,269.782175,,
,,269.797625,,
,,269.835775,,
,,269.87045,,
,,269.90205,,
,,269.93455,,
,,269.961575,,
,,270.020825,,
,,270.052025,,
,,270.076075,,
,,270.089825,,
,,270.133775,,
,,270.1531,,
,,270.170025,,
,,270.191825,,
,,270.214725,,
,,270.281525,,
,,270.345525,,
,,270.37055,,
,,270.3955,,
,,270.434325,,
,,270.517425,,
,,270.533675,,
,,270.5559,,
,,270.56,,
,,270.5922,,
,,270.615675,,
,,270.65085,,
,,270.67515,,
,,270.7686,,
,,270.774325,,
,,270.7923,,
,,270.814775,,
,,270.83015,,
,,270.8594,,
,,270.902175,,
,,270.999475,,
,,271.02915,,
,,271.0634,,
,,271.102325,,
,,271.140325,,
,,271.16705,,
,,271.19955,,
,,271.2265,,
,,271.33365,,
,,271.3493,,
,,271.407475,,
,,271.450275,,
,,271.482775,,
,,271.499425,,
,,271.5333,,
,,271.585275,,
,,271.621525,,
,,271.66775,,
,,271.71805,,
,,271.7439,,
,,271.7728,,
,,271.893425,,
,,271.9293,,
,,271.96945,,
,,272.002,,
,,272.03105,,
,,272.052975,,
,,272.107925,,
,,272.15255,,
,,272.18735,,
,,272.2105,,
,,272.230275,,
,,272.2594,,
,,272.297825,,
,,272.322775,,
,,272.3496,,
,,272.374175,,
,,272.393125,,
,,272.4126,,
,,272.431075,,
,,272.440125,,
,,272.44155,,
,,272.4485,,
,,272.480575,,
,,272.4988,,
,,272.530975,,
,,272.570825,,
,,272.59545,,
,,272.6262,,
,,272.65315,,
,,272.669575,,
,,272.6977,,
,,272.71715,,
,,272.778925,,
,,272.792525,,
,,272.813775,,
,,272.88565,,
,,272.922175,,
,,272.97425,,
,,273.01675,,
,,273.0354,,
,,273.06425,,
,,273.0825,,
,,273.126875,,
,,273.1421,,
,,273.16275,,
,,273.1875,,
,,273.225625,,
,,273.2444,,
,,273.303575,,
,,273.335725,,
,,273.389275,,
,,273.42705,,
,,273.462175,,
,,273.48925,,
,,273.491775,,
,,273.520875,,
,,273.550325,,
,,273.571325,,
,,273.6054,,
,,273.628775,,
,,273.66775,,
,,273.692575,,
,,273.72685,,
,,273.7552,,
,,273.784425,,
,,273.905525,,
,,273.969275,,
,,273.996875,,
,,274.0223,,
,,274.054975,,
,,274.087725,,
,,274.11635,,
,,274.177875,,
