SPK_SPKC06a (NA),SPK_SPKC12a (inhibited)
,84.463725
,84.467025
,84.471075
,84.498175
,84.503625
,84.51095
,84.51355
,84.515325
,84.523375
,84.5253
,84.582375
,84.588925
,84.59085
,84.596675
,84.5989
,84.601025
,84.61005
,84.6165
,84.6319
,84.633675
,84.64195
,84.648925
,84.65205
,84.656275
,84.673625
,84.677075
,84.68285
,84.68635
,84.69365
,84.70125
,84.708025
,84.713625
,84.715525
,84.7308
,84.735425
,84.7476
,84.75615
,84.762075
,84.765275
,84.77035
,84.774275
,84.779875
,84.78925
,84.791
,84.8172
,84.823875
,84.827175
,84.82975
,84.8458
,84.86165
,84.866125
,84.8779
,84.886475
,84.8898
,84.90275
,84.90475
,84.919975
,84.92805
,84.9452
,84.949925
,84.954725
,84.96365
,84.971575
,84.978725
,84.986375
,84.9886
,84.9946
,85.004275
,85.008975
,85.014425
,85.018775
,85.023825
,85.034275
,85.047125
,85.05265
,85.062075
,85.07695
,85.080775
,85.094375
,85.09885
,85.1098
,85.1235
,85.132825
,85.135325
,85.137625
,85.16565
,85.17285
,85.185225
,85.194725
,85.2045
,85.221275
,85.234125
,85.2395
,85.247175
,85.251725
,85.2674
,85.274875
,85.279875
,85.28375
,85.2913
,85.30955
,85.316175
,85.329525
,85.334625
,85.338
,85.351475
,85.35525
,85.3597
,85.3664
,85.37225
,85.3798
,85.3826
,85.386325
,85.397875
,85.408525
,85.420825
,85.42355
,85.440525
,85.445525
,85.4618
,85.4638
,85.48465
,85.551325
,85.583
,85.591275
,85.604775
,85.61775
,85.633425
,85.64225
,85.649975
,85.656525
,85.661575
,85.6683
,85.676375
,85.680125
,85.683225
,85.70615
,85.7153
,85.7206
,85.732625
,85.7448
,85.750925
,85.75955
,85.76895
,85.776325
,85.7815
,85.801375
,85.8142
,85.817875
,85.82875
,85.83415
,85.847675
,85.855975
,85.871225
,85.88335
,85.89
,85.8974
,85.900775
,85.90495
,85.973925
,85.98755
,86.018875
,86.0367
,86.051375
,86.07805
,86.0834
,86.098075
,86.109575
,86.130875
,86.145025
,86.157675
,86.15995
,86.17885
,86.192175
,86.209225
,86.212075
,86.227425
,86.2292
,86.244625
,86.255775
,86.26745
,86.3626
,86.37245
,86.4042
,86.437625
,86.456675
,86.467275
,86.47265
,86.47745
,86.50505
,86.517075
,86.531225
,86.54655
,86.5592
,86.5635
,86.5809
,86.594225
,86.60515
,86.61675
,86.632525
,86.634575
,86.660225
,86.6636
,86.675975
,86.699825
,86.7476
,86.7725
,86.82385
,86.83485
,86.8553
,86.86425
,86.867725
,86.880075
,86.8838
,86.903675
,86.92245
,86.9312
,86.943325
,86.9475
,86.969275
,86.98405
,86.996975
,87.01595
,87.025175
,87.042875
,87.0649
,87.101225
,87.11425
,87.146
,87.168775
,87.181425
,87.18785
,87.21095
,87.22445
,87.239775
,87.25575
,87.277875
,87.284575
,87.2976
,87.316175
,87.34045
,87.35095
,87.375875
,87.393175
,87.3969
,87.42895
,87.45105
,87.461325
,87.473175
,87.4838
,87.5
,87.523525
,87.53355
,87.559875
,87.563375
,87.580025
,87.6274
,87.66635
,87.737
,87.755525
,87.78475
,87.791875
,87.8074
,87.823225
,87.838925
,87.85845
,87.86305
,87.88135
,87.892925
,87.911125
,87.9245
,87.9381
,87.946925
,87.959475
,87.9782
,87.988
,88.027425
,88.037775
,88.040275
,88.06355
,88.092775
,88.11215
,88.12735
,88.1387
,88.15115
,88.174725
,88.18135
,88.19535
,88.20925
,88.2138
,88.23025
,88.256175
,88.294225
,88.301275
,88.318
,88.335375
,88.351075
,88.3645
,88.3706
,88.377025
,88.3842
,88.448325
,88.4595
,88.519725
,88.5263
,88.5311
,88.54265
,88.5538
,88.56215
,88.5698
,88.5749
,88.58705
,88.596125
,88.6106
,88.627575
,88.642525
,88.662425
,88.675725
,88.6817
,88.69485
,88.71765
,88.7255
,88.751175
,88.7685
,88.785275
,88.808725
,88.821675
,88.830375
,88.8607
,88.878375
,88.884075
,88.9025
,88.9231
,88.937075
,88.963925
,88.9806
,88.9889
,89.01475
,89.0627
,89.080375
,89.08915
,89.09525
,89.10635
,89.116975
,89.147775
,89.160475
,89.169125
,89.1992
,89.20575
,89.2325
,89.23935
,89.26705
,89.28025
,89.290325
,89.309625
,89.325275
,89.360275
,89.387375
,89.413075
,89.4171
,89.430425
,89.4413
,89.450675
,89.46285
,89.4791
,89.4812
,89.504525
,89.5157
,89.536325
,89.544675
,89.564075
,89.57975
,89.61555
,89.6193
,89.647275
,89.6611
,89.690675
,89.709775
,89.7335
,89.742425
,89.76405
,89.770375
,89.777225
,89.813175
,89.82485
,89.8413
,89.86505
,89.9089
,89.915775
,89.92415
,89.98765
,90.029325
,90.053025
,90.0678
,90.0936
,90.11455
,90.1205
,90.138175
,90.157975
,90.1729
,90.191
,90.2071
,90.22115
,90.2401
,90.25125
,90.2766
,90.290675
,90.3024
,90.31145
,90.350375
,90.420025
,90.495925
,90.5042
,90.5165
,90.5391
,90.562825
,90.568675
,90.5936
,90.609625
,90.62445
,90.62685
,90.62945
,90.65325
,90.669825
,90.672375
,90.6907
,90.696
,90.71215
,90.716225
,90.720775
,90.731625
,90.74425
,90.754925
,90.76975
,90.77835
,90.78105
,90.8465
,90.8644
,90.87915
,90.893975
,90.89915
,90.924375
,90.948225
,90.96595
,90.987325
,91.000675
,91.007975
,91.024525
,91.0411
,91.0508
,91.07485
,91.08675
,91.089775
,91.118575
,91.1339
,91.149825
,91.1704
,91.1825
,91.1932
,91.2069
,91.217475
,91.25445
,91.26555
,91.29475
,91.306075
,91.324175
,91.337475
,91.3445
,91.35095
,91.363575
,91.371675
,91.37655
,91.39985
,91.42135
,91.4397
,91.4435
,91.44895
,91.46075
,91.469475
,91.493625
,91.49845
,91.519325
,91.52695
,91.5481
,91.559
,91.57335
,91.585125
,91.594275
,91.609075
,91.6118
,91.625125
,91.63295
,91.643975
,91.649675
,91.6554
,91.660375
,91.681825
,91.70565
,91.715775
,91.7287
,91.7401
,91.7537
,91.7687
,91.78325
,91.789975
,91.81305
,91.8287
,91.8332
,91.836975
,91.838775
,91.8412
,91.843125
,91.844825
,91.8476
,91.8542
,91.860525
,91.892625
,91.920275
,91.922575
,91.959025
,91.970925
,91.99065
,92.000925
,92.021775
,92.03395
,92.04085
,92.044275
,92.054375
,92.060575
,92.07055
,92.07675
,92.0879
,92.090425
,92.1013
,92.116275
,92.126875
,92.13195
,92.146175
,92.1671
,92.174125
,92.18125
,92.185325
,92.195225
,92.21245
,92.218175
,92.22785
,92.247675
,92.25125
,92.2556
,92.259
,92.2743
,92.28805
,92.30875
,92.332025
,92.425675
,92.441075
,92.466175
,92.479425
,92.4976
,92.511175
,92.514725
,92.526675
,92.545825
,92.562475
,92.573075
,92.58285
,92.5899
,92.593
,92.60685
,92.626675
,92.633775
,92.637525
,92.65355
,92.6658
,92.669325
,92.67835
,92.695375
,92.708325
,92.7273
,92.739925
,92.74495
,92.777275
,92.853325
,92.8675
,92.871575
,92.87555
,92.8775
,92.883475
,92.8992
,92.93995
,92.94485
,92.987525
,92.9922
,93.00065
,93.0072
,93.02385
,93.0308
,93.076025
,93.0879
,93.107375
,93.14015
,93.143825
,93.15355
,93.162375
,93.174225
,93.1802
,93.195375
,93.204125
,93.20815
,93.227325
,93.2381
,93.245775
,93.26705
,93.2697
,93.274825
,93.29375
,93.3071
,93.31815
,93.3215
,93.3381
,93.359775
,93.3843
,93.413875
,93.43125
,93.441425
,93.486925
,93.498975
,93.522075
,93.525225
,93.5416
,93.568375
,93.58335
,93.6136
,93.622725
,93.625275
,93.64045
,93.654175
,93.65925
,93.665675
,93.672525
,93.68385
,93.6984
,93.714625
,93.721875
,93.740725
,93.749175
,93.7624
,93.77385
,93.780075
,93.796275
,93.821925
,93.8317
,93.86295
,93.9263
,93.951375
,93.9801
,94.0032
,94.017875
,94.02155
,94.0318
,94.052175
,94.074875
,94.092875
,94.106675
,94.13475
,94.149875
,94.159125
,94.16885
,94.182325
,94.1853
,94.198775
,94.200725
,94.203725
,94.22555
,94.23495
,94.30805
,94.328275
,94.3308
,94.33325
,94.358625
,94.3894
,94.4109
,94.413725
,94.44235
,94.4702
,94.4844
,94.502375
,94.505475
,94.527575
,94.54315
,94.5604
,94.574725
,94.5866
,94.608475
,94.610875
,94.630975
,94.639725
,94.646825
,94.65735
,94.674225
,94.73625
,94.745725
,94.7535
,94.786225
,94.796725
,94.79935
,94.8196
,94.8316
,94.841625
,94.86015
,94.862775
,94.8793
,94.896
,94.900625
,94.914075
,94.924075
,94.9409
,94.959175
,94.964425
,94.974425
,94.991825
,94.998125
,95.052875
,95.06365
,95.079775
,95.093025
,95.105125
,95.112175
,95.1319
,95.14885
,95.15725
,95.171825
,95.18215
,95.1855
,95.2042
,95.21635
,95.222675
,95.232175
,95.24295
,95.24535
,95.268775
,95.30415
,95.31185
,95.32735
,95.363675
,95.386825
,95.4003
,95.4125
,95.435375
,95.4547
,95.4728
,95.485975
,95.49515
,95.507275
,95.518
,95.522125
,95.524525
,95.5321
,95.544975
,95.557425
,95.565375
,95.5682
,95.578975
,95.599625
,95.615775
,95.65435
,95.674075
,95.6767
,95.69275
,95.706
,95.714675
,95.726225
,95.7335
,95.7491
,95.755325
,95.767975
,95.772025
,95.80895
,95.82455
,95.8387
,95.8432
,95.850875
,95.873325
,95.877725
,95.903525
,95.9062
,95.926975
,95.945125
,95.9583
,95.96245
,95.98195
,96.042175
,96.045075
,96.06155
,96.087175
,96.095725
,96.12765
,96.135125
,96.142
,96.145275
,96.175725
,96.193475
,96.2142
,96.22125
,96.23745
,96.254875
,96.27475
,96.30315
,96.311425
,96.325925
,96.343375
,96.35915
,96.366075
,96.392975
,96.396625
,96.4186
,96.42735
,96.453375
,96.495
,96.49835
,96.515225
,96.5311
,96.536775
,96.5618
,96.590525
,96.608075
,96.6186
,96.650975
,96.660425
,96.692125
,96.7065
,96.717475
,96.72985
,96.742775
,96.763825
,96.793675
,96.808475
,96.814075
,96.8238
,96.843925
,96.85595
,96.860375
,96.864125
,96.87525
,96.89095
,96.915
,96.930975
,96.946175
,96.969075
,96.985325
,96.991775
,97.005
,97.011075
,97.025325
,97.04475
,97.063225
,97.069
,97.084525
,97.113725
,97.12175
,97.131425
,97.1383
,97.165325
,97.1715
,97.192775
,97.1967
,97.215725
,97.24845
,97.255075
,97.26895
,97.271125
,97.295225
,97.3064
,97.348625
,97.352075
,97.35895
,97.369375
,97.380725
,97.4349
,97.45485
,97.465125
,97.478425
,97.482875
,97.493825
,97.5015
,97.50825
,97.511625
,97.5265
,97.530825
,97.5466
,97.5589
,97.562775
,97.577825
,97.581725
,97.59725
,97.6016
,97.6106
,97.6253
,97.63495
,97.653
,97.672925
,97.678275
,97.70325
,97.71995
,97.741075
,97.76065
,97.762925
,97.7784
,97.7945
,97.7973
,97.80615
,97.81375
,97.81725
,97.83385
,97.850875
,97.868975
,97.877525
,97.8849
,97.899425
,97.915525
,97.9308
,97.9346
,97.949475
,97.958825
,97.976175
,97.99375
,97.9994
,98.017275
,98.0252
,98.028275
,98.033825
,98.039825
,98.04755
,98.06475
,98.0734
,98.076025
,98.077825
,98.0933
,98.098675
,98.11795
,98.22325
,98.234125
,98.291775
,98.355425
,98.373
,98.3949
,98.416175
,98.423725
,98.4357
,98.44975
,98.454925
,98.4625
,98.470775
,98.475175
,98.492425
,98.4955
,98.519
,98.538375
,98.5447
,98.552125
,98.5621
,98.56715
,98.57845
,98.60415
,98.61195
,98.61815
,98.628425
,98.64455
,98.649025
,98.680725
,98.6834
,98.69835
,98.70165
,98.70355
,98.7196
,98.72445
,98.7368
,98.76155
,98.764075
,98.766075
,98.769125
,98.789875
,98.810975
,98.823
,98.855
,98.873175
,98.88325
,98.92805
,98.937825
,98.9475
,98.9597
,98.9625
,98.97185
,98.982825
,98.9957
,99.00745
,99.015025
,99.018775
,99.026775
,99.044325
,99.046675
,99.048525
,99.0663
,99.077275
,99.083525
,99.10175
,99.105825
,99.11955
,99.125275
,99.144525
,99.1919
,99.2035
,99.2178
,99.234875
,99.288975
,99.291225
,99.29465
,99.302325
,99.31505
,99.325575
,99.37035
,99.37305
,99.41895
,99.52005
,99.573625
,99.605475
,99.6756
,99.71305
,99.7346
,99.7601
,99.763825
,99.77885
,99.809725
,99.812625
,99.823875
,99.829475
,99.8661
,99.871825
,99.88215
,99.905025
,99.947975
,99.9773
,99.980475
,99.985025
,99.9912
,99.996525
,100.0193
,100.026175
,100.0614
,100.12195
,100.135875
,100.1447
,100.166825
,100.1885
,100.207325
,100.2188
,100.2293
,100.250475
,100.26765
,100.2787
,100.280425
,100.30505
,100.31535
,100.3655
,100.38215
,100.405825
,100.43225
,100.4934
,100.502125
,100.510575
,100.5382
,100.595425
,100.61105
,100.6409
,100.6555
,100.67285
,100.692025
,100.700925
,100.70435
,100.710075
,100.7312
,100.74235
,100.754025
,100.766875
,100.7697
,100.7823
,100.785375
,100.799
,100.809225
,100.811225
,100.823725
,100.8264
,100.839575
,100.84455
,100.8553
,100.8684
,100.874775
,100.88335
,100.88655
,100.91025
,100.917
,100.934925
,100.93875
,100.9483
,100.99145
,101.003875
,101.00655
,101.00985
,101.0126
,101.04275
,101.06865
,101.0831
,101.12075
,101.140575
,101.14655
,101.15
,101.1713
,101.179225
,101.1866
,101.212725
,101.220825
,101.244225
,101.248825
,101.2507
,101.27295
,101.289375
,101.292525
,101.302625
,101.3082
,101.310675
,101.330325
,101.349075
,101.35735
,101.37735
,101.3815
,101.38885
,101.39125
,101.4053
,101.413625
,101.4155
,101.4205
,101.42425
,101.433125
,101.436625
,101.439
,101.440875
,101.560625
,101.562475
,101.578425
,101.590125
,101.6274
,101.6343
,101.6428
,101.65365
,101.65845
,101.661775
,101.699125
,101.702075
,101.707525
,101.71905
,101.72715
,101.74825
,101.77075
,101.781075
,101.789025
,101.80065
,101.809825
,101.812275
,101.823575
,101.82825
,101.832075
,101.841725
,101.849975
,101.852375
,101.863175
,101.869725
,101.884375
,101.890375
,101.89615
,101.910875
,101.9221
,101.936575
,101.940625
,101.9611
,101.992875
,102.006775
,102.015475
,102.021575
,102.04225
,102.048275
,102.0556
,102.067225
,102.0723
,102.075725
,102.08185
,102.102375
,102.1116
,102.120475
,102.1236
,102.136325
,102.138175
,102.147075
,102.156125
,102.1745
,102.18035
,102.191275
,102.205825
,102.209325
,102.2207
,102.227025
,102.2437
,102.25605
,102.26735
,102.284275
,102.2937
,102.306175
,102.3089
,102.31155
,102.316375
,102.32115
,102.340075
,102.34865
,102.3678
,102.3724
,102.386
,102.4132
,102.43495
,102.440725
,102.444175
,102.4578
,102.469925
,102.4726
,102.48125
,102.485075
,102.49075
,102.496225
,102.50485
,102.511775
,102.52505
,102.54
,102.548575
,102.556125
,102.5578
,102.567575
,102.575375
,102.599
,102.612375
,102.619325
,102.622625
,102.62935
,102.64245
,102.704325
,102.71315
,102.71845
,102.72175
,102.730775
,102.734075
,102.740175
,102.74175
,102.760175
,102.7767
,102.780425
,102.792525
,102.7975
,102.80065
,102.81585
,102.818
,102.82015
,102.825725
,102.829175
,102.830875
,102.833275
,102.83875
,102.841175
,102.84805
,102.850375
,102.853275
,102.867575
,102.87215
,102.8768
,102.88405
,102.887125
,102.8961
,102.906875
,102.938225
,102.950925
,102.95485
,102.9694
,102.974175
,102.982625
,103.0041
,103.015275
,103.0182
,103.0292
,103.04205
,103.052125
,103.054325
,103.06185
,103.08365
,103.088125
,103.104425
,103.1084
,103.12175
,103.127975
,103.1318
,103.143375
,103.1463
,103.161825
,103.16605
,103.175575
,103.18395
,103.188525
,103.19635
,103.198075
,103.215275
,103.2195
,103.22455
,103.2295
,103.239575
,103.241675
,103.243625
,103.2651
,103.271625
,103.27755
,103.29165
,103.301825
,103.306275
,103.309525
,103.3194
,103.32375
,103.3302
,103.338475
,103.35475
,103.358425
,103.36145
,103.375075
,103.378425
,103.3859
,103.398425
,103.40525
,103.46435
,103.46935
,103.491875
,103.50735
,103.52595
,103.54165
,103.5468
,103.557675
,103.56395
,103.580975
,103.5846
,103.598125
,103.60345
,103.616825
,103.622075
,103.635725
,103.640875
,103.6451
,103.658625
,103.6735
,103.680475
,103.6874
,103.69575
,103.714775
,103.777575
,103.798675
,103.81665
,103.829775
,103.8389
,103.84865
,103.8555
,103.864
,103.871975
,103.880425
,103.8883
,103.89215
,103.8982
,103.910625
,103.9148
,103.927775
,103.932075
,103.934375
,103.946125
,103.953125
,103.9611
,103.97115
,103.976675
,103.99795
,104.00385
,104.01935
,104.021875
,104.025825
,104.041825
,104.089325
,104.10345
,104.1155
,104.131475
,104.14875
,104.1554
,104.17055
,104.195125
,104.2128
,104.228325
,104.24155
,104.25205
,104.2553
,104.27015
,104.281325
,104.304325
,104.31245
,104.316925
,104.344125
,104.357775
,104.368775
,104.37765
,104.3949
,104.410725
,104.4254
,104.429625
,104.455975
,104.460175
,104.4747
,104.48565
,104.504125
,104.512675
,104.520575
,104.53235
,104.554275
,104.565625
,104.5777
,104.581025
,104.60805
,104.611225
,104.626325
,104.6303
,104.6419
,104.646425
,104.668775
,104.67965
,104.681975
,104.6921
,104.714675
,104.72525
,104.73155
,104.741
,104.79435
,104.83785
,104.84745
,104.853625
,104.86475
,104.868725
,104.883225
,104.89805
,104.911325
,104.927625
,104.93465
,104.94685
,104.960875
,104.973925
,104.980525
,104.99005
,105.009125
,105.013525
,105.0255
,105.033275
,105.041325
,105.0545
,105.08415
,105.1056
,105.13615
,105.158975
,105.16395
,105.17465
,105.197575
,105.214775
,105.223125
,105.22965
,105.2442
,105.25575
,105.26335
,105.2711
,105.28445
,105.287325
,105.307975
,105.3172
,105.328475
,105.33205
,105.34485
,105.3829
,105.43185
,105.440375
,105.452175
,105.468875
,105.482
,105.499175
,105.5063
,105.529325
,105.533725
,105.55375
,105.569625
,105.577625
,105.5892
,105.6004
,105.6099
,105.620975
,105.62965
,105.635625
,105.652
,105.661675
,105.673325
,105.6778
,105.67985
,105.6871
,105.6902
,105.695125
,105.696875
,105.702375
,105.70485
,105.707675
,105.709925
,105.717725
,105.7252
,105.7329
,105.776675
,105.782775
,105.803
,105.808725
,105.82035
,105.832775
,105.8354
,105.849425
,105.856975
,105.87085
,105.876725
,105.8893
,105.902075
,105.907725
,105.910825
,105.9242
,105.94065
,105.943875
,105.953425
,105.9714
,105.977375
,105.996975
,106.004675
,106.014575
,106.0165
,106.032225
,106.037125
,106.04315
,106.05495
,106.07265
,106.0868
,106.1198
,106.126425
,106.1319
,106.13485
,106.15635
,106.197725
,106.206
,106.23125
,106.257925
,106.261725
,106.289
,106.2939
,106.2968
,106.3054
,106.3204
,106.34765
,106.362275
,106.36565
,106.375125
,106.3888
,106.409575
,106.424775
,106.434875
,106.4435
,106.4532
,106.46145
,106.481925
,106.557875
,106.566725
,106.5718
,106.6403
,106.657025
,106.666825
,106.66905
,106.6867
,106.6977
,106.710325
,106.72255
,106.725075
,106.745925
,106.7505
,106.782875
,106.79445
,106.8063
,106.815125
,106.82205
,106.849025
,106.853775
,106.862425
,106.878725
,106.887425
,106.901575
,106.920575
,106.9249
,106.929625
,106.949075
,106.9648
,106.96835
,107.00195
,107.01765
,107.02455
,107.0312
,107.08835
,107.0968
,107.116375
,107.133925
,107.144725
,107.1532
,107.1767
,107.189325
,107.197525
,107.20585
,107.21925
,107.2345
,107.239375
,107.246275
,107.248075
,107.25295
,107.279075
,107.29775
,107.3312
,107.380875
,107.3951
,107.40715
,107.420475
,107.4269
,107.44975
,107.456975
,107.4665
,107.47275
,107.4781
,107.48165
,107.48545
,107.499025
,107.522175
,107.53415
,107.539075
,107.546625
,107.5533
,107.558
,107.56795
,107.576775
,107.58395
,107.638075
,107.730925
,107.766125
,107.774725
,107.7958
,107.7992
,107.816075
,107.835125
,107.8407
,107.845875
,107.8535
,107.86205
,107.8746
,107.88265
,107.891425
,107.900625
,107.914225
,107.920875
,107.929875
,107.938675
,107.948875
,107.9602
,107.970525
,107.98345
,107.9983
,108.00275
,108.0162
,108.035325
,108.064825
,108.09105
,108.12655
,108.13955
,108.141275
,108.20025
,108.206325
,108.214475
,108.219375
,108.251025
,108.279475
,108.31505
,108.32345
,108.33375
,108.34245
,108.34585
,108.36005
,108.373825
,108.3878
,108.40195
,108.41655
,108.41945
,108.43185
,108.449625
,108.465025
,108.486675
,108.497075
,108.524025
,108.531825
,108.546975
,108.566675
,108.582875
,108.5894
,108.59565
,108.606325
,108.6133
,108.636975
,108.6721
,108.678825
,108.69275
,108.713425
,108.72245
,108.726125
,108.737325
,108.753575
,108.771875
,108.780225
,108.78385
,108.79365
,108.8
,108.818325
,108.831375
,108.845725
,108.853775
,108.866175
,108.87245
,108.89025
,108.89715
,108.90125
,108.91845
,108.93235
,108.9505
,108.963775
,108.9743
,108.9881
,108.990075
,109.00955
,109.01745
,109.02925
,109.030975
,109.05015
,109.055575
,109.07455
,109.082325
,109.108575
,109.125975
,109.1594
,109.181325
,109.1953
,109.234975
,109.2555
,109.2648
,109.2776
,109.289825
,109.311025
,109.323475
,109.3484
,109.3588
,109.36315
,109.36845
,109.376825
,109.383975
,109.39865
,109.420975
,109.431925
,109.459825
,109.47585
,109.4801
,109.489225
,109.49165
,109.55585
,109.5622
,109.567
,109.57885
,109.603525
,109.63045
,109.65665
,109.660225
,109.6845
,109.694125
,109.71065
,109.719425
,109.72475
,109.7463
,109.7629
,109.77365
,109.77645
,109.786975
,109.797725
,109.8001
,109.8134
,109.851425
,109.854575
,109.865125
,109.8677
,109.87305
,109.947425
,110.081
,110.0988
,110.122675
,110.134325
,110.13955
,110.17855
,110.186175
,110.2252
,110.239425
,110.295175
,110.326525
,110.371475
,110.3799
,110.384025
,110.386925
,110.39545
,110.39825
,110.4064
,110.419225
,110.42985
,110.44875
,110.457275
,110.467925
,110.47915
,110.5087
,110.52205
,110.529625
,110.53485
,110.549075
,110.572925
,110.59045
,110.636475
,110.6712
,110.6822
,110.69175
,110.70105
,110.7077
,110.7098
,110.723325
,110.746425
,110.748325
,110.78925
,110.793275
,110.8197
,110.8409
,110.9063
,110.908225
,110.918475
,110.938925
,110.9557
,111.0286
,111.05525
,111.0718
,111.085625
,111.14125
,111.179325
,111.241975
,111.26155
,111.28345
,111.295175
,111.3178
,111.3321
,111.341925
,111.34425
,111.346625
,111.34835
,111.356275
,111.365525
,111.388925
,111.400725
,111.404325
,111.422375
,111.429475
,111.43905
,111.458025
,111.4642
,111.4793
,111.494775
,111.505925
,111.51145
,111.514825
,111.52005
,111.5219
,111.529025
,111.554475
,111.586925
,111.601325
,111.61575
,111.62165
,111.641825
,111.64385
,111.651175
,111.656775
,111.670025
,111.6847
,111.69535
,111.699725
,111.70165
,111.714225
,111.7196
,111.72665
,111.7293
,111.736175
,111.74375
,111.75465
,111.774
,111.78415
,111.78585
,111.797
,111.805825
,111.813725
,111.8282
,111.83775
,111.8425
,111.85065
,111.85305
,111.861625
,111.8674
,111.87185
,111.875475
,111.887375
,111.889525
,111.90985
,111.912025
,111.924125
,111.944975
,111.98115
,112.00515
,112.01525
,112.02775
,112.0305
,112.03375
,112.05925
,112.077225
,112.080625
,112.08575
,112.09925
,112.11175
,112.1182
,112.122575
,112.130575
,112.1392
,112.144225
,112.1483
,112.161
,112.164475
,112.1689
,112.194525
,112.20695
,112.210575
,112.221375
,112.227375
,112.232875
,112.245925
,112.24975
,112.25795
,112.26575
,112.2754
,112.278075
,112.292325
,112.306075
,112.323675
,112.34495
,112.356375
,112.3675
,112.370975
,112.381125
,112.386625
,112.41125
,112.439075
,112.448275
,112.46055
,112.46615
,112.477975
,112.50745
,112.51795
,112.541975
,112.553775
,112.5626
,112.5691
,112.575
,112.57915
,112.5863
,112.589975
,112.596325
,112.605975
,112.6203
,112.625625
,112.644325
,112.652275
,112.6641
,112.67685
,112.682325
,112.692475
,112.700075
,112.70805
,112.712075
,112.718325
,112.732325
,112.743
,112.747225
,112.7494
,112.76755
,112.78455
,112.8148
,112.844
,112.87845
,112.88845
,112.892325
,112.9133
,112.926875
,112.93055
,112.943525
,112.9538
,112.9604
,112.97365
,112.994925
,113.014025
,113.032225
,113.035975
,113.058825
,113.0699
,113.0832
,113.089625
,113.096675
,113.11455
,113.118
,113.12885
,113.13515
,113.13775
,113.146275
,113.148025
,113.150425
,113.1528
,113.163625
,113.1668
,113.18155
,113.188525
,113.351975
,113.364925
,113.374975
,113.393525
,113.3971
,113.413325
,113.417425
,113.423975
,113.43845
,113.440725
,113.44285
,113.444625
,113.44945
,113.4517
,113.458425
,113.465775
,113.467975
,113.472525
,113.479375
,113.484325
,113.490175
,113.493675
,113.504475
,113.507675
,113.511925
,113.51525
,113.518075
,113.525075
,113.53305
,113.54
,113.54325
,113.551525
,113.557875
,113.56255
,113.57175
,113.584825
,113.591625
,113.60595
,113.63895
,113.66295
,113.670875
,113.692475
,113.702075
,113.7158
,113.7376
,113.746075
,113.7547
,113.7601
,113.774875
,113.779525
,113.796
,113.8068
,113.8177
,113.822775
,113.827325
,113.83255
,113.839175
,113.848125
,113.863875
,113.8745
,113.8777
,113.90245
,113.941125
,113.970225
,113.9786
,114.001225
,114.013
,114.02035
,114.02285
,114.0292
,114.03735
,114.0405
,114.048575
,114.05035
,114.056
,114.058
,114.062375
,114.070475
,114.0763
,114.0839
,114.08695
,114.089225
,114.094225
,114.101725
,114.1044
,114.1128
,114.1164
,114.12085
,114.131025
,114.13315
,114.13725
,114.152225
,114.162825
,114.165975
,114.1709
,114.1836
,114.194875
,114.2003
,114.2193
,114.24175
,114.3403
,114.3618
,114.3754
,114.38465
,114.3914
,114.39505
,114.428675
,114.433075
,114.4361
,114.45085
,114.460575
,114.475625
,114.4775
,114.485725
,114.495475
,114.50345
,114.508075
,114.51885
,114.527325
,114.5305
,114.55
,114.5623
,114.5723
,114.5916
,114.598375
,114.6503
,114.683275
,114.698625
,114.7015
,114.736925
,114.74815
,114.765475
,114.772725
,114.782575
,114.79065
,114.79745
,114.816425
,114.832925
,114.8449
,114.858475
,114.877625
,114.88955
,114.9164
,114.921675
,114.938175
,114.9502
,114.97325
,114.98535
,114.990225
,115.010275
,115.036625
,115.052875
,115.05495
,115.0603
,115.077775
,115.08585
,115.10725
,115.115875
,115.128175
,115.136725
,115.15075
,115.169075
,115.173775
,115.1888
,115.195075
,115.216525
,115.221525
,115.233575
,115.24465
,115.25815
,115.26695
,115.277175
,115.29915
,115.327525
,115.334925
,115.355475
,115.368275
,115.385425
,115.387975
,115.413325
,115.433375
,115.45485
,115.49785
,115.572275
,115.5851
,115.5997
,115.6219
,115.655925
,115.66595
,115.694625
,115.71435
,115.722525
,115.72895
,115.74445
,115.7516
,115.760975
,115.764225
,115.769075
,115.792475
,115.801
,115.818925
,115.82315
,115.82515
,115.827
,115.8568
,115.8721
,115.920975
,115.93245
,115.939325
,115.95425
,115.96625
,115.97655
,115.986425
,115.994625
,116.003525
,116.0155
,116.028525
,116.039775
,116.043875
,116.04995
,116.0634
,116.076575
,116.080925
,116.085375
,116.09655
,116.099275
,116.1158
,116.12165
,116.142425
,116.154575
,116.1682
,116.18535
,116.21175
,116.2439
,116.256125
,116.266975
,116.2953
,116.315425
,116.332725
,116.356
,116.370225
,116.3825
,116.399725
,116.429375
,116.446175
,116.460075
,116.47635
,116.500975
,116.511575
,116.517875
,116.536425
,116.556575
,116.591
,116.607775
,116.628275
,116.663325
,116.678525
,116.698675
,116.74025
,116.759825
,116.77175
,116.787475
,116.8046
,116.809275
,116.826175
,116.84065
,116.8578
,116.865525
,116.877125
,116.89085
,116.9126
,116.919
,116.9357
,116.945025
,116.956825
,116.9719
,116.99355
,117.008075
,117.023925
,117.03295
,117.05205
,117.060275
,117.0849
,117.1021
,117.11835
,117.1276
,117.131425
,117.14175
