SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a
146.850325,,147.607375,169.368975,191.548175
146.881525,,147.62425,169.381225,191.600275
146.893975,,147.632425,169.402725,191.6307
146.9004,,147.6349,169.43605,191.674075
146.9178,,147.637425,169.453575,191.710925
146.930525,,147.64545,169.463575,191.740075
146.955825,,147.648825,169.475,191.772575
146.969525,,147.654775,169.514625,191.82625
146.98715,,147.659425,169.539325,191.842375
147.02845,,147.661625,169.5555,191.863375
147.04985,,147.6693,169.588775,191.8837
147.144675,,147.6756,169.614975,191.8992
147.184375,,147.68425,169.841675,191.926175
147.2013,,147.7916,169.847675,191.9464
147.202575,,147.84145,169.85395,191.9697
147.22485,,147.8592,169.8574,191.991775
147.255225,,147.86615,169.868375,192.001125
147.3122,,147.89095,169.878575,192.01205
147.328125,,147.904325,169.887625,192.02555
147.434125,,147.914225,169.89545,192.029375
147.543725,,147.923075,169.90045,192.03685
147.5652,,147.936875,169.906175,192.051475
147.578025,,147.96135,169.9215,192.071075
147.58065,,147.9708,169.9353,192.08965
147.6075,,147.993575,169.968775,192.0965
147.620325,,148.0021,169.984725,192.106625
147.632975,,148.015525,169.9971,192.122175
147.717775,,148.02045,170.0143,192.12985
147.740525,,148.025675,170.0256,192.1481
147.7572,,148.0323,170.06725,192.172975
147.774375,,148.035625,170.078525,192.204525
147.79365,,148.038125,170.0915,192.221925
147.804725,,148.046075,170.0987,192.22375
147.833225,,148.051025,170.1241,192.240575
147.844775,,148.0611,170.134725,192.2445
147.85485,,148.0898,170.1595,192.25255
147.8621,,148.111375,170.1718,192.260475
147.89355,,148.18635,170.180825,192.274275
147.8956,,148.301975,170.193025,192.286775
147.9619,,148.30705,170.508575,192.29855
148.0197,,148.389175,170.5224,192.3242
148.0226,,148.886025,170.56065,192.3475
148.039825,,148.94935,170.68175,192.36455
148.071525,,149.197675,170.7181,192.38155
148.097625,,149.365375,171.0609,192.40055
148.106,,150.559275,171.0791,192.413375
148.1275,,150.56685,171.097875,192.430375
148.14395,,150.567825,171.11125,192.451375
148.19115,,150.5901,171.130525,192.466325
148.192825,,150.5992,171.1403,192.476875
148.2026,,150.604675,171.17355,192.483575
148.223925,,150.606675,171.207825,192.498825
148.242925,,150.609375,171.23785,192.50595
148.271975,,150.6219,171.2447,192.52255
148.287375,,150.626575,171.263825,192.543575
148.326775,,150.63315,171.2956,192.554325
148.3626,,150.6356,171.303825,192.573325
148.384925,,150.639575,171.313,192.5982
148.42055,,150.649675,171.324,192.611825
148.43955,,150.65275,171.33745,192.61775
148.496975,,150.65525,171.348625,192.633125
148.5274,,150.65835,171.367575,192.635275
148.549,,150.66235,171.3794,192.645875
148.555125,,150.66465,171.38785,192.6788
148.57685,,150.666725,171.3985,192.68605
148.605575,,150.672725,171.407475,192.7026
148.621425,,150.676525,171.6217,192.732525
148.656125,,150.681775,171.635325,192.7445
148.6736,,150.688125,171.64315,192.7602
148.7141,,150.690075,171.653925,192.7725
148.847775,,150.6938,171.6625,192.804525
148.8725,,150.703675,171.671725,192.820725
148.9004,,150.707425,171.678075,192.831275
148.953525,,150.712575,171.687825,192.841975
148.95885,,150.729,171.70025,192.8573
148.992375,,150.73905,171.706425,192.8718
149.0134,,150.74745,171.71525,192.907825
149.1381,,150.749525,171.7177,192.915875
149.1604,,150.7535,171.728475,192.926875
149.197325,,150.7559,171.7456,192.941425
149.2269,,150.765475,171.778225,192.95655
149.280625,,150.7724,171.79535,192.976675
149.328225,,151.030925,171.817375,192.98485
149.3294,,151.146175,171.83495,193.002125
149.346475,,151.679375,171.856125,193.0587
149.372925,,152.676175,171.898925,193.0642
149.3813,,154.4411,172.15795,193.072625
149.417775,,154.489575,172.16905,193.0774
149.543925,,154.6279,172.18995,193.084075
149.583675,,155.5871,172.233625,193.114675
149.6066,,156.269825,172.4514,193.1403
149.629975,,156.292675,172.467625,193.15895
149.634875,,156.30245,172.481975,193.16955
149.666575,,156.32335,172.495375,193.2083
149.6789,,156.325975,172.50745,193.223375
149.720025,,156.333225,172.523075,193.236725
149.7986,,156.392075,172.5377,193.25365
149.860375,,156.409975,172.551675,193.262425
149.8792,,156.420925,172.566625,193.269825
149.88225,,156.426425,172.579125,193.289825
149.8914,,156.435375,172.5979,193.295075
149.921875,,156.4376,172.609225,193.3032
149.98075,,156.446625,172.622,193.3194
150.007725,,156.456475,172.642375,193.325475
150.066775,,156.46095,172.66375,193.387975
150.14515,,156.463475,172.69245,193.42165
150.1869,,156.472125,172.70305,193.457375
150.2116,,156.4886,172.717875,193.4816
150.2274,,156.4997,172.732275,193.4884
150.264375,,156.5096,172.7417,193.493075
150.44315,,156.517025,172.752325,193.50865
150.461525,,156.531325,172.7593,193.537
150.47355,,156.892825,172.77465,193.553325
150.50075,,156.949675,172.783825,193.587825
150.527825,,157.3167,172.7925,193.605075
150.531925,,157.373925,172.81295,193.658475
150.54735,,157.42515,172.820875,193.686625
150.557425,,157.45685,172.838775,193.71905
150.669825,,157.49455,172.850125,193.760725
150.68525,,157.50875,172.86785,193.785525
150.6899,,157.520275,172.883425,193.811525
150.70335,,157.53065,172.8899,193.819
150.820025,,157.543575,172.90405,193.87995
150.854975,,157.5669,172.94775,193.900425
150.8836,,157.656,172.957125,193.93005
150.896725,,157.699025,172.96915,193.936825
150.9094,,157.76375,172.98925,193.94105
150.9276,,157.7829,173.0055,193.94735
150.95465,,157.78915,173.16825,193.965025
150.964775,,157.7956,173.18335,193.9879
150.976325,,157.804175,173.200425,194.019
151.027325,,157.80835,173.21005,194.042625
151.0543,,157.817275,173.2651,194.110525
151.073,,157.8207,173.48795,194.127275
151.0877,,157.82585,173.4973,194.177975
151.12565,,157.83055,173.505725,194.18805
151.15145,,157.833675,173.511225,194.205925
151.1647,,157.838675,173.51725,194.218275
151.22155,,157.846075,173.524125,194.2355
151.241825,,157.849275,173.536475,194.243775
151.255,,157.852425,173.571525,194.258525
151.27485,,157.85705,173.576775,194.27475
151.316,,157.86015,173.579675,194.30035
151.41985,,157.8641,173.650225,194.3228
151.45365,,157.875175,173.67985,194.331175
151.512725,,157.88005,173.755775,194.363425
151.53765,,157.883025,173.765275,194.390275
151.57935,,157.8868,173.78715,194.39895
151.6048,,157.8902,174.067175,194.40775
151.65305,,157.893325,174.07305,194.432725
151.655475,,157.897125,174.078675,194.4455
151.74665,,157.900625,174.084925,194.45825
151.774975,,157.90295,174.104925,194.482475
151.799725,,157.9054,174.107325,194.49435
151.819475,,157.910575,174.114125,194.5052
151.849175,,157.91995,174.13565,194.524825
151.85025,,157.9235,174.145275,194.5324
151.898275,,157.9276,174.154875,194.54125
151.905175,,157.942625,174.165325,194.5492
151.966575,,157.94565,174.18475,194.554575
151.987125,,157.95035,174.233425,194.565375
152.017,,157.958875,174.2556,194.6023
152.03125,,157.964675,174.2684,194.61565
152.04265,,157.969625,174.2784,194.690975
152.0456,,157.975075,174.28595,194.706075
152.0822,,157.993225,174.3954,194.727875
152.094725,,158.006025,174.40515,194.7452
152.112775,,158.02565,174.41925,194.758075
152.125525,,158.05765,174.426525,194.7798
152.1354,,158.065875,174.437125,194.7908
152.196225,,158.08815,174.450375,194.812375
152.215975,,158.094,174.4625,194.829875
152.2322,,158.106525,174.49675,194.85445
152.243425,,158.1133,174.504925,194.8666
152.265875,,158.1263,174.513025,194.8921
152.346925,,158.13195,174.521075,194.915975
152.3635,,158.136575,174.53705,194.935075
152.42385,,158.14335,174.539975,194.94955
152.448475,,158.14895,174.546175,195.001925
152.4668,,158.151675,174.5968,195.0129
152.479875,,158.158975,174.644525,195.03665
152.510525,,158.16425,174.67885,195.04175
152.5311,,158.1683,174.695,195.046825
152.586525,,158.174725,174.7041,195.07175
152.6203,,158.1824,174.74025,195.14995
152.64365,,158.18535,174.75625,195.20825
152.66885,,158.188275,174.780725,195.227325
152.672275,,158.1946,174.8137,195.2678
152.690825,,158.226825,174.897875,195.27725
152.693975,,158.24085,175.02535,195.288175
152.698925,,158.2596,175.055075,195.294175
152.72325,,158.2704,175.066725,195.327525
152.7776,,158.279675,175.084225,195.34735
152.796775,,158.296325,175.101525,195.40265
152.8391,,158.333475,175.13715,195.461425
152.890875,,158.9529,175.151825,195.48105
152.932875,,158.9847,175.167125,195.49775
152.958725,,159.005575,175.1798,195.508275
152.961225,,159.04865,175.1993,195.51665
152.988425,,159.088425,175.213225,195.5236
153.004075,,159.103625,175.258325,195.530175
153.0317,,159.1081,175.26915,195.537575
153.039575,,159.3246,175.312575,195.552275
153.046125,,159.43315,175.3346,195.565625
153.068,,159.519125,175.479425,195.581725
153.081475,,159.59125,175.49505,195.599525
153.108525,,160.01485,175.5088,195.629425
153.1287,,160.1293,175.53115,195.6432
153.152575,,160.16975,175.840075,195.69225
153.167725,,160.20115,175.8606,195.724125
153.247725,,160.301525,175.8887,195.7365
153.262675,,160.57675,176.07085,195.75975
153.27765,,160.814475,176.08385,195.7772
153.29115,,160.9321,176.111075,195.7887
153.301975,,161.243675,176.1332,195.813
153.33365,,161.249,176.152125,195.82225
153.348375,,161.254475,176.1845,195.8347
153.396025,,161.272975,176.2347,195.8506
153.41245,,161.281625,176.242875,195.8776
153.4576,,161.296825,176.25105,195.889825
153.476975,,161.304025,176.269675,195.937475
153.602975,,162.582825,176.27765,195.95875
153.728375,,162.58405,176.28485,195.98535
153.788275,,162.5928,176.298075,196.006225
153.813475,,162.633675,176.3146,196.01625
153.832075,,162.658575,176.328375,196.021575
153.8752,,162.674975,176.341725,196.02565
153.913175,,162.6825,176.368,196.029375
153.975375,,162.6856,176.37825,196.03915
153.98675,,162.6965,176.39705,196.0479
154.028,,162.70365,176.402225,196.0762
154.0506,,162.7213,176.40855,196.095625
154.062075,,162.73895,176.4423,196.1018
154.06515,,162.922725,176.495,196.12635
154.08,,163.294775,176.68265,196.13905
154.091775,,163.96955,176.68715,196.1518
154.11585,,164.33455,176.697475,196.1847
154.135725,,164.37455,176.71105,196.19455
154.1642,,166.194275,176.74645,196.202625
154.175475,,166.35805,176.7558,196.209575
154.22625,,166.85695,176.7692,196.221925
154.228425,,166.882625,176.77545,196.225325
154.3194,,166.904075,176.8115,196.245125
154.36215,,166.949375,176.830225,196.276625
154.427,,167.123175,176.86795,196.347375
154.5167,,167.132725,176.9669,196.3725
154.5311,,167.165125,176.987725,196.4499
154.66795,,167.17455,177.01365,196.467025
154.700275,,167.191875,177.01925,196.495425
154.71345,,167.2024,177.0253,196.51755
154.74325,,167.2904,177.0278,196.5459
154.788775,,167.308575,177.03215,196.581175
154.811575,,167.322625,177.0384,196.609875
154.8749,,167.335325,177.0952,196.626075
154.9343,,167.342575,177.116125,196.6426
155.103875,,167.3638,177.12145,196.65555
155.12365,,167.39865,177.150175,196.69245
155.13175,,167.4156,177.159925,196.715525
155.1563,,167.429425,177.191,196.726325
155.1666,,167.4627,177.4437,196.735025
155.173325,,167.6658,177.452525,196.7417
155.188675,,168.439025,177.458325,196.777425
155.224625,,169.073025,177.471325,196.8003
155.2323,,169.27465,177.4852,196.814475
155.25775,,169.2872,177.5395,196.8228
155.275925,,169.325825,177.562025,196.835675
155.287725,,169.354175,177.685525,196.88595
155.29535,,169.392075,177.702975,196.9005
155.304225,,169.4112,177.824975,196.961125
155.312225,,169.420925,177.838575,196.97325
155.320475,,169.42975,177.8594,196.99085
155.370225,,169.48095,177.866225,197.024
155.38005,,169.575725,177.894375,197.045525
155.401925,,170.030625,178.268075,197.081
155.424525,,170.11175,178.376525,197.159
155.433775,,171.694,178.398625,197.177625
155.5495,,171.7255,178.663875,197.204975
155.5947,,171.7326,178.673275,197.23065
155.59965,,171.738875,178.681,197.29735
155.682125,,171.752175,178.708275,197.366575
155.777475,,171.760025,178.735225,197.409925
155.794075,,171.808175,178.741225,197.471575
155.83595,,172.633075,178.74945,197.51765
155.8449,,172.655325,178.761125,197.548875
155.864925,,172.6775,178.778975,197.564825
155.896225,,172.80455,178.881175,197.584875
155.9209,,172.91505,178.9332,197.600575
155.936075,,173.226975,178.94985,197.6122
155.9386,,173.528225,178.959125,197.61725
155.95225,,173.5419,178.982275,197.625525
155.95685,,173.5501,179.0005,197.63225
155.975425,,173.55385,179.008375,197.651225
155.983,,173.564525,179.300275,197.663425
155.987025,,173.56725,179.3048,197.683675
156.018125,,173.5845,179.31365,197.70855
156.035175,,173.589375,179.3193,197.7425
156.0587,,173.5918,179.329775,197.75055
156.073375,,173.596125,179.3358,197.7592
156.087175,,173.599875,179.339125,197.769475
156.115325,,173.603575,179.347875,197.7767
156.1477,,173.607575,179.35235,197.785725
156.296525,,173.609975,179.3591,197.80505
156.3167,,173.614425,179.36985,197.822625
156.336725,,173.616775,179.416775,197.843925
156.352675,,173.6247,179.504375,197.8504
156.359625,,173.627225,179.51445,197.94445
156.3697,,173.634225,179.521,197.973525
156.380925,,173.636475,179.528225,197.986675
156.42715,,173.638975,179.691375,198.002625
156.476525,,173.641575,179.694575,198.02215
156.532625,,173.6477,179.699975,198.040975
156.5574,,173.655025,179.705875,198.058575
156.566875,,173.65725,179.7091,198.090475
156.716775,,173.659575,179.731325,198.101225
156.7272,,173.665025,179.7371,198.13665
156.733125,,173.67025,179.75625,198.149925
156.74135,,173.672575,179.7708,198.1576
156.74955,,173.676075,179.807575,198.174175
156.76365,,173.682475,179.8425,198.179525
156.811025,,173.69245,179.847925,198.197125
156.8174,,173.69495,179.88945,198.2037
156.823375,,173.702375,179.92075,198.218775
156.8294,,173.7084,179.934525,198.259775
156.830975,,173.71155,179.952775,198.2682
156.837575,,173.717575,180.062925,198.292475
156.844075,,173.72795,180.239075,198.316125
156.850425,,173.749925,180.248825,198.35265
156.862275,,173.75985,180.2559,198.3828
156.8993,,173.770425,180.271275,198.398275
156.956925,,173.773125,180.2941,198.4144
157.00485,,173.7764,180.300725,198.418475
157.03325,,173.77995,180.31025,198.42605
157.037375,,173.7832,180.3246,198.44165
157.0732,,173.79155,180.33355,198.452175
157.0817,,173.793925,180.3411,198.4662
157.09275,,173.7968,180.54775,198.5013
157.10725,,173.799375,180.5574,198.5216
157.143325,,173.8024,180.5624,198.53555
157.199525,,173.80485,180.566425,198.5648
157.2377,,173.81225,180.5701,198.574025
157.245675,,173.816925,180.572975,198.580825
157.341125,,173.821275,180.586975,198.6423
157.350775,,173.825025,180.686,198.680975
157.3651,,173.834025,180.754075,198.70365
157.370525,,174.088375,180.8104,198.7288
157.39985,,174.091325,180.8176,198.754775
157.44095,,174.094375,180.827375,198.772975
157.46375,,174.102625,180.84075,198.8044
157.47315,,174.1212,181.03865,198.8138
157.483325,,174.1257,181.0484,198.83155
157.493275,,174.137175,181.060525,198.880025
157.56255,,174.33985,181.071125,198.9027
157.57345,,174.470275,181.088775,198.9379
157.587375,,174.47675,181.286975,198.9504
157.628025,,174.5304,181.29035,198.977425
157.655175,,174.556575,181.3014,198.993125
157.671775,,174.56425,181.30695,199.015575
157.72665,,174.57245,181.314175,199.022325
157.74375,,174.61245,181.31825,199.0733
157.852875,,174.6229,181.32415,199.0855
157.90955,,174.80145,181.32885,199.095625
157.936125,,174.8224,181.334975,199.107075
157.968575,,174.826675,181.3416,199.1266
158.0089,,174.831375,181.352225,199.142075
158.0278,,174.838575,181.359625,199.2014
158.075175,,174.8449,181.369825,199.21555
158.10565,,174.85115,181.375275,199.24485
158.18035,,174.85715,181.413225,199.260325
158.221325,,174.861675,181.462525,199.2753
158.24505,,174.867275,181.49025,199.32145
158.256925,,174.870975,181.51885,199.33265
158.2731,,174.879325,181.5443,199.3453
158.2884,,175.23395,181.55185,199.4023
158.29885,,175.24805,181.57325,199.4165
158.3001,,175.291475,181.5788,199.4859
158.3428,,175.3555,181.5914,199.506375
158.35365,,176.258525,181.610625,199.523275
158.356575,,176.26605,181.618125,199.5347
158.371175,,176.3184,181.801625,199.547975
158.374675,,176.35795,181.8071,199.565775
158.386875,,176.384525,181.815675,199.634575
158.41925,,176.391625,181.8209,199.665925
158.425825,,176.41325,181.82705,199.726975
158.4548,,176.418,181.832475,199.76305
158.5089,,176.422875,181.839875,199.79605
158.7311,,176.4286,181.845025,199.805375
158.74505,,176.430925,181.8673,199.8121
158.7473,,176.4343,181.87545,199.845
158.972275,,176.4503,181.889675,199.899975
158.977175,,176.471625,181.921875,199.910275
159.0895,,176.689225,181.948825,199.92545
159.147275,,176.692825,181.96555,
159.162625,,176.694375,181.98895,
159.184275,,176.717775,182.1352,
159.195625,,176.726225,182.167575,
159.292575,,176.731775,182.176975,
159.312525,,176.738475,182.188675,
159.3627,,176.759725,182.1953,
159.36885,,176.78245,182.202025,
159.393075,,176.79765,182.21115,
159.491,,176.805025,182.21745,
159.54655,,176.819075,182.468825,
159.556775,,176.842025,182.489775,
159.6221,,176.978925,182.501175,
159.6311,,177.005125,182.5078,
159.645525,,177.016475,182.517125,
159.66445,,177.0435,182.526375,
159.683575,,177.047975,182.5435,
159.72655,,177.052275,182.55325,
159.779225,,177.0625,182.564925,
159.7856,,177.0663,182.9039,
159.823825,,177.080275,182.932625,
159.840275,,177.08145,182.961975,
159.8584,,177.0874,183.206825,
159.8749,,177.092725,184.78625,
159.92005,,177.10925,184.820075,
159.9649,,177.125375,184.840225,
159.9892,,177.128425,185.19845,
160.002575,,177.1371,185.21375,
160.018325,,177.139775,185.2241,
160.026625,,177.144325,185.24295,
160.032025,,177.147325,185.259375,
160.06545,,177.1526,185.284425,
160.08845,,177.154675,185.718975,
160.11585,,177.1572,185.72425,
160.17795,,177.1682,185.72745,
160.213875,,177.17635,185.73655,
160.265525,,177.180725,185.749675,
160.2793,,177.184025,185.76455,
160.307475,,177.234025,185.77825,
160.33165,,177.448475,185.8038,
160.3598,,177.46305,185.810075,
160.37955,,177.46835,185.82185,
160.394175,,177.47555,185.831625,
160.413125,,177.482775,185.840375,
160.44385,,177.487825,185.85365,
160.47635,,177.49085,185.8843,
160.5355,,177.49845,185.90345,
160.55155,,177.5044,185.9222,
160.5981,,177.507375,185.930675,
160.773375,,177.511925,185.937225,
160.788375,,177.518025,185.944175,
160.812425,,177.523,185.9597,
160.8378,,177.52755,185.9802,
160.8651,,177.53355,186.437675,
160.8785,,177.54175,186.802675,
160.890375,,177.549475,186.80855,
160.903975,,177.551525,186.82895,
160.922025,,177.55405,186.83805,
160.939525,,177.559475,186.84365,
160.99045,,177.5644,186.84795,
161.02695,,177.5683,186.85105,
161.08455,,177.57095,186.87405,
161.143625,,177.5735,186.8828,
161.253225,,177.579475,186.894275,
161.282375,,177.613025,186.90525,
161.293525,,177.631475,186.90805,
161.298975,,177.65585,186.912925,
161.327675,,177.6951,186.93575,
161.34085,,177.71735,186.94265,
161.375725,,177.848025,186.9942,
161.40255,,177.87365,187.00945,
161.44245,,177.879275,187.027225,
161.454275,,177.886075,187.03835,
161.4903,,177.889225,187.0418,
161.506025,,177.89745,187.050325,
161.5122,,177.900375,187.092825,
161.555125,,177.904625,187.11795,
161.582325,,177.907025,187.16675,
161.629775,,177.910175,187.1781,
161.632025,,177.9192,187.18495,
161.655,,177.922125,187.215275,
161.69975,,177.925875,187.257525,
161.7093,,177.931475,187.311475,
161.77015,,177.936525,187.3161,
161.79605,,177.94195,187.32475,
161.810875,,177.944175,187.3631,
161.8228,,177.94755,187.462775,
161.898525,,177.9535,187.529375,
161.9212,,177.95875,187.552175,
162.009825,,177.96095,187.680325,
162.041975,,177.963975,187.68925,
162.052525,,177.9692,187.736025,
162.05825,,177.971575,187.9594,
162.078825,,177.9777,187.97245,
162.093125,,177.980175,187.986975,
162.097875,,177.98245,187.9969,
162.115025,,177.98975,188.009775,
162.15035,,177.991925,188.02055,
162.217575,,177.9982,188.037075,
162.24315,,178.001225,188.044775,
162.2789,,178.01065,188.050475,
162.292775,,178.01305,188.060975,
162.30615,,178.015725,188.11425,
162.3331,,178.017975,188.132025,
162.34535,,178.02595,188.1514,
162.375225,,178.030125,188.1819,
162.400325,,178.03225,188.324225,
162.41295,,178.037475,188.366925,
162.489825,,178.040325,188.3901,
162.5046,,178.043175,188.400125,
162.520725,,178.046125,188.4454,
162.523125,,178.048325,188.456125,
162.626825,,178.05825,188.476425,
162.6532,,178.060575,188.494225,
162.6555,,178.0627,188.51005,
162.6665,,178.072325,188.522,
162.6851,,178.07785,188.563075,
162.748,,178.087325,188.58795,
162.762425,,178.10095,188.788775,
162.784025,,178.1177,188.847075,
162.8044,,178.12985,189.222225,
162.82885,,178.1335,189.2539,
162.84,,178.137725,189.42195,
162.858625,,178.146025,189.440275,
162.8815,,178.1483,189.451775,
162.93435,,178.1609,189.48165,
162.98335,,178.1631,189.5034,
163.0161,,178.165875,189.6787,
163.089675,,178.174425,189.696075,
163.224175,,178.1814,189.74425,
163.242525,,178.1865,189.7924,
163.263775,,178.18935,189.92135,
163.358525,,178.19345,189.931875,
163.3766,,178.19645,189.941675,
163.404125,,178.199075,189.9508,
163.47425,,178.206,189.964475,
163.561925,,178.208325,189.971625,
163.5742,,178.2107,189.9795,
163.583275,,178.22225,189.991675,
163.59735,,178.23565,190.01085,
163.644675,,178.243975,190.02905,
163.722375,,178.25755,190.2501,
163.911325,,178.27055,190.2663,
163.92805,,178.278425,190.27495,
163.94715,,178.2866,190.279625,
163.96395,,178.314975,190.288025,
163.975125,,178.331625,190.2995,
163.98245,,178.355125,190.3183,
163.9921,,178.68645,190.32775,
164.000375,,178.698925,190.338275,
164.017,,178.713575,190.3438,
164.05405,,178.721725,190.35005,
164.292025,,178.7287,190.35455,
164.2994,,178.75225,190.385925,
164.30835,,178.7889,190.4077,
164.333175,,178.83335,190.434125,
164.337575,,178.96575,190.441125,
164.355775,,178.972075,190.452875,
164.3646,,178.98765,190.475275,
164.37335,,178.9944,190.498225,
164.38505,,179.0166,190.55305,
164.39555,,179.026525,190.58665,
164.407225,,179.03425,190.61185,
164.443175,,179.37825,190.6378,
164.46755,,179.714625,190.659825,
164.529325,,179.71895,190.6659,
164.606025,,179.722925,190.669325,
164.611175,,179.7261,190.6784,
164.64175,,179.743075,190.685625,
164.663075,,179.75,190.723,
164.708575,,179.815275,190.76695,
164.718,,179.830425,190.823525,
164.72735,,179.852025,190.846625,
164.76745,,179.857475,190.8636,
164.77855,,179.86735,190.893375,
164.789925,,179.906125,190.91515,
164.846525,,179.941225,190.939325,
165.085425,,180.351925,190.98405,
165.094325,,180.370525,191.036125,
165.10385,,180.552525,191.0895,
165.107025,,180.57885,191.17135,
165.110925,,180.584075,191.195375,
165.121325,,180.589725,191.20205,
165.149725,,180.59235,191.2094,
165.16785,,180.594925,191.211425,
165.1882,,180.598125,191.22405,
165.194225,,180.600325,191.276225,
165.244525,,180.6024,191.295925,
165.267425,,180.6048,191.303325,
165.277925,,180.60695,191.3317,
165.29225,,180.612225,191.383675,
165.332325,,180.61505,191.402525,
165.348725,,180.619125,191.41535,
165.3812,,180.632375,191.4347,
165.5283,,180.6389,191.445425,
165.67725,,180.658775,191.464925,
165.705525,,180.73965,191.485825,
165.831875,,180.77045,191.503925,
165.866125,,180.779175,191.514625,
165.8854,,180.79325,191.5402,
165.91015,,180.7985,191.56285,
165.923975,,181.532325,191.581975,
166.00165,,181.558125,191.6071,
166.043525,,181.5631,191.629325,
166.0797,,181.597825,191.670475,
166.098625,,181.603825,191.70215,
166.14455,,181.8477,191.74115,
166.178925,,181.852925,191.81565,
166.180325,,181.8726,191.826275,
166.198875,,181.882825,191.8445,
166.209825,,181.887225,191.866675,
166.241025,,181.891675,191.88955,
166.24355,,181.8942,191.910875,
166.2583,,181.897125,191.926625,
166.2661,,181.901,191.9503,
166.3637,,181.903975,191.95935,
166.4452,,181.90975,191.975625,
166.47235,,181.914325,192.009225,
166.48635,,181.926275,192.035825,
166.508975,,181.932025,192.06995,
166.55775,,181.93655,192.13155,
166.713675,,181.940025,192.225375,
166.794675,,181.953825,192.2505,
166.80895,,181.9569,192.25805,
166.816,,181.961075,192.2722,
166.827025,,181.98095,192.32325,
166.83335,,181.9937,192.368,
166.847,,182.0205,192.384575,
166.8546,,182.15705,192.419425,
166.86385,,182.2228,192.444775,
166.882525,,182.241425,192.487675,
166.922325,,182.536025,192.50915,
166.934925,,185.86865,192.53975,
166.943075,,185.96655,192.582,
166.9547,,186.85555,192.628775,
166.96805,,186.861,192.681425,
166.9692,,186.863875,192.721175,
166.98825,,186.867475,192.8097,
167.00185,,186.8772,192.817075,
167.01915,,186.920275,192.8392,
167.07195,,186.9249,192.8579,
167.087825,,186.94785,192.8879,
167.14585,,186.959825,192.927875,
167.150725,,187.059175,192.952425,
167.154925,,187.073175,192.964875,
167.15685,,187.07805,192.977125,
167.169425,,187.081275,193.0035,
167.195,,187.089425,193.009375,
167.220725,,187.104125,193.015725,
167.245275,,187.189975,193.0195,
167.2474,,187.20675,193.13785,
167.28815,,187.22015,193.22405,
167.300175,,187.224625,193.27775,
167.3123,,187.22945,193.289525,
167.343375,,187.24085,193.300125,
167.3625,,187.2449,193.3442,
167.367425,,187.25435,193.435375,
167.395925,,187.260225,193.443075,
167.416175,,187.270775,193.9282,
167.424075,,187.278775,194.1744,
167.541825,,187.28295,195.262625,
167.71925,,187.330725,195.45015,
167.869025,,187.33935,195.50465,
167.8806,,187.3458,195.5192,
167.91095,,187.352975,195.5637,
167.91825,,187.35895,195.61785,
167.94875,,187.3765,195.69205,
167.957175,,187.386725,195.79025,
167.967325,,187.3893,195.7995,
167.9773,,187.392975,195.8094,
168.015625,,187.3959,195.8291,
168.031675,,187.398375,195.898275,
168.045925,,187.40515,195.92045,
168.05885,,187.4089,195.959325,
168.075225,,187.41225,196.013475,
168.110275,,187.414875,196.19295,
168.134175,,187.4182,196.513625,
168.146975,,187.420325,196.526475,
168.19045,,187.422575,196.55455,
168.20485,,187.42585,196.637675,
168.245875,,187.428175,196.6577,
168.26495,,187.4382,196.715175,
168.281325,,187.440425,196.735075,
168.315425,,187.447175,196.828975,
168.36735,,187.450575,196.93465,
168.400325,,187.4546,196.997175,
168.4488,,187.46035,197.022875,
168.4715,,187.4691,197.04215,
168.489075,,187.47135,197.11475,
168.4911,,187.473775,197.187325,
168.544425,,187.479675,197.23385,
168.59615,,187.4825,197.383675,
168.6494,,187.48475,197.5252,
168.8067,,187.487325,197.55,
168.9186,,187.489525,197.575825,
168.935925,,187.4948,197.5834,
168.9546,,187.497725,197.5966,
168.978075,,187.509775,197.626675,
168.9867,,187.51215,197.635225,
169.022575,,187.5418,197.644375,
169.03405,,187.561075,197.650325,
169.052275,,187.577325,197.6774,
169.1455,,187.60955,197.70095,
169.149375,,187.6131,197.768125,
169.18835,,187.6383,197.794075,
169.2197,,187.72025,197.8081,
169.23805,,188.02855,197.82375,
169.256925,,188.072375,197.827475,
169.25855,,188.077175,198.023575,
169.283275,,188.0841,198.1257,
169.3312,,188.09725,198.1339,
169.370725,,188.462775,198.1472,
169.403125,,188.472725,198.479225,
169.4102,,188.480825,198.70815,
169.48065,,188.484725,198.930325,
169.5141,,188.488675,198.977475,
169.532475,,188.490975,199.30495,
169.574275,,188.4976,199.421275,
169.5934,,188.50115,,
169.61885,,188.50485,,
169.636675,,188.5072,,
169.6898,,188.51415,,
169.766525,,188.524675,,
169.792825,,188.53025,,
169.8089,,188.538875,,
169.822875,,188.541525,,
169.83415,,188.54565,,
169.8543,,188.547,,
169.86895,,188.5595,,
169.88395,,188.56985,,
170.095425,,188.576825,,
170.1167,,188.602175,,
170.139475,,188.617475,,
170.183475,,188.62325,,
170.24035,,188.635,,
170.2964,,188.6387,,
170.33165,,188.646825,,
170.34375,,188.6525,,
170.3565,,188.65805,,
170.36175,,188.66055,,
170.381875,,188.66875,,
170.415375,,188.677775,,
170.435775,,188.68495,,
170.4484,,188.69705,,
170.4618,,188.713475,,
170.480375,,188.71775,,
170.489475,,188.73185,,
