SPK_SPKC01a (inhibited),SPK_SPKC04a (excited),SPK_SPKC07a (excited),SPK_SPKC12a (NA)
146.150625,245.235625,,
146.21545,245.6357,,
146.269425,245.93215,,
146.303225,246.414725,,
146.3295,246.5965,,
146.37045,246.835025,,
146.4202,246.918875,,
146.492325,247.410425,,
146.530625,247.4795,,
146.55075,247.5912,,
146.575325,248.268175,,
146.5908,248.3621,,
146.61455,248.544775,,
146.648225,248.586825,,
146.6734,249.08385,,
146.73935,249.1627,,
146.7986,249.235825,,
146.869275,249.360275,,
146.883775,249.51645,,
146.905925,249.717125,,
146.913825,250.23805,,
146.9374,250.7425,,
147.01325,250.8203,,
147.066975,250.869225,,
147.133275,251.3213,,
147.212875,251.932475,,
147.24525,252.8445,,
147.255575,253.273775,,
147.3021,253.341375,,
147.350375,253.854675,,
147.4072,254.130725,,
147.459675,254.380725,,
147.4899,254.49165,,
147.499525,254.539325,,
147.510175,254.81695,,
147.5481,254.89985,,
147.5847,254.9627,,
147.651625,255.5841,,
147.6932,255.6896,,
147.778925,255.7146,,
147.8113,255.7739,,
147.961975,256.575525,,
148.03245,258.299025,,
148.194875,258.534575,,
148.221925,258.69295,,
148.253225,258.72855,,
148.25985,258.968375,,
148.4582,259.029575,,
148.51335,259.3197,,
148.605575,259.396925,,
148.648075,259.699225,,
148.7231,259.891025,,
148.86615,259.976275,,
148.9219,260.1019,,
149.004625,260.2013,,
149.082575,260.665875,,
149.1576,261.17165,,
149.3882,261.24445,,
149.444625,261.400475,,
149.500825,261.5749,,
149.554425,261.82635,,
149.714875,261.956125,,
149.807725,262.3209,,
149.84835,262.338375,,
150.071525,262.396975,,
150.516,262.420425,,
150.536425,263.023675,,
150.68245,263.077075,,
150.723275,263.392275,,
150.744225,263.435175,,
150.8025,263.4629,,
150.84475,263.59355,,
150.90095,263.995025,,
151.305125,264.040625,,
151.398325,264.13975,,
151.49935,264.48935,,
151.5804,264.5463,,
151.7203,264.65075,,
151.73835,264.7628,,
151.74695,265.127525,,
151.7894,265.20465,,
151.896925,265.236225,,
151.995675,265.39075,,
152.0294,265.63045,,
152.068525,265.68935,,
152.09795,265.727275,,
152.148675,265.851175,,
152.17935,266.4672,,
152.193125,266.818925,,
152.3709,267.0627,,
152.39435,267.27105,,
152.409325,268.678475,,
152.428625,268.742625,,
152.481875,268.791675,,
152.5593,268.998825,,
152.6015,269.100225,,
152.61785,269.300025,,
152.7413,269.408575,,
152.8226,270.324625,,
152.91585,270.94565,,
152.977675,271.55385,,
153.020625,271.789125,,
153.040025,271.997975,,
153.04565,272.09395,,
153.0929,272.5175,,
153.13935,272.642175,,
153.16905,272.7215,,
153.1949,273.3188,,
153.22645,273.463625,,
153.272025,275.193525,,
153.30995,275.54905,,
153.349425,276.305775,,
153.4568,276.6261,,
153.552275,276.73275,,
153.62115,276.787125,,
153.64625,276.8992,,
153.68535,276.99455,,
153.723,277.035725,,
153.731,277.0857,,
153.7845,277.460025,,
153.8257,277.676975,,
153.84795,278.05965,,
153.867175,278.652075,,
153.90695,278.8964,,
153.93955,278.923425,,
153.963525,279.4777,,
153.98235,279.5159,,
154.01805,279.738925,,
154.03295,279.766625,,
154.059725,279.785325,,
154.0902,280.087575,,
154.151225,280.1877,,
154.1791,280.32355,,
154.28615,280.7675,,
154.332575,281.054175,,
154.378125,281.133775,,
154.406225,281.1868,,
154.431725,281.8527,,
154.439725,281.959025,,
154.5104,282.1792,,
154.52915,282.274525,,
154.55535,282.324,,
154.587175,282.609375,,
154.6447,282.6972,,
154.6911,282.77125,,
154.796225,282.81005,,
154.90965,282.910075,,
154.923925,283.09935,,
154.947,283.349,,
155.001075,283.700975,,
155.0714,283.7863,,
155.14975,283.84635,,
155.16555,283.9163,,
155.210925,284.153325,,
155.276425,284.205925,,
155.31915,284.42125,,
155.376125,284.712125,,
155.409625,285.085875,,
155.4444,285.17675,,
155.498225,285.25285,,
155.555425,285.35135,,
155.616125,285.4316,,
155.682025,285.777375,,
155.716075,286.45245,,
155.746675,286.528625,,
155.78875,286.592675,,
155.83735,286.9164,,
155.927425,287.08655,,
155.9511,287.15515,,
156.010575,287.24795,,
156.05915,287.366325,,
156.176525,287.62295,,
156.238575,288.0976,,
156.4509,288.53265,,
156.609575,288.641175,,
156.848475,289.01665,,
156.878825,289.2933,,
156.97765,290.78235,,
157.0358,291.13685,,
157.056475,291.208675,,
157.09605,291.2782,,
157.19535,291.3715,,
157.21455,291.45355,,
157.270775,291.4908,,
157.352225,291.743075,,
157.388875,291.897175,,
157.423325,292.030875,,
157.446925,292.069875,,
157.54535,292.20445,,
157.565925,292.3214,,
157.58165,292.4845,,
157.61225,292.674425,,
157.671175,292.751925,,
157.734175,292.81205,,
157.75255,292.84235,,
157.810375,293.167275,,
157.86445,293.28005,,
157.89515,293.70865,,
157.93485,293.771825,,
157.96325,293.82815,,
157.968375,293.957575,,
158.01555,294.2756,,
158.024,294.60575,,
158.036875,294.682275,,
158.058325,294.91645,,
158.073375,294.985525,,
158.141575,295.5945,,
158.15005,296.1513,,
158.178525,296.16895,,
158.213225,296.29705,,
158.23005,296.339025,,
158.234625,296.48585,,
158.238675,296.529375,,
158.2599,296.566775,,
158.26865,296.932625,,
158.278725,296.9792,,
158.3036,297.012025,,
158.325275,297.552075,,
158.365075,297.585925,,
158.422225,297.6954,,
158.44565,297.9462,,
158.460525,298.6043,,
158.4683,298.606075,,
158.4899,298.92,,
158.534575,299.33455,,
158.5618,299.3641,,
158.5795,299.389625,,
158.634025,299.5282,,
158.66135,299.6881,,
158.681475,299.7954,,
158.691275,299.826675,,
158.7135,299.94525,,
158.776725,299.994125,,
158.7838,300.026225,,
158.83175,300.202925,,
158.862725,,,
158.8892,,,
158.9276,,,
158.948475,,,
158.9796,,,
159.0694,,,
159.10455,,,
159.133925,,,
159.259925,,,
159.279775,,,
159.309475,,,
159.337875,,,
159.381925,,,
159.43415,,,
159.482675,,,
159.54685,,,
159.58645,,,
159.634925,,,
159.7007,,,
159.79015,,,
159.8068,,,
159.885125,,,
160.00135,,,
160.024625,,,
160.156725,,,
160.1663,,,
160.2534,,,
160.2955,,,
160.372225,,,
160.3806,,,
160.5163,,,
160.568125,,,
160.5991,,,
160.64545,,,
160.66065,,,
160.672675,,,
160.682225,,,
160.7266,,,
160.73245,,,
160.739,,,
160.764075,,,
160.874925,,,
161.004925,,,
161.098525,,,
161.136925,,,
161.168,,,
161.180125,,,
161.234625,,,
161.25625,,,
161.2703,,,
161.33505,,,
161.37535,,,
161.409025,,,
161.4554,,,
161.49275,,,
161.519875,,,
161.555425,,,
161.578025,,,
161.601325,,,
161.650325,,,
161.6886,,,
161.726275,,,
161.801625,,,
161.8188,,,
161.824225,,,
161.953675,,,
162.040525,,,
162.13755,,,
162.1512,,,
162.179475,,,
162.2235,,,
162.40755,,,
162.421875,,,
162.451625,,,
162.457875,,,
162.476475,,,
162.584425,,,
162.620525,,,
162.663525,,,
162.729925,,,
162.78565,,,
162.821275,,,
163.002325,,,
163.05255,,,
163.132025,,,
163.172575,,,
163.190075,,,
163.214825,,,
163.34095,,,
163.3758,,,
163.4134,,,
163.515475,,,
163.566325,,,
163.5951,,,
163.68505,,,
163.71075,,,
163.752625,,,
163.806,,,
163.86165,,,
163.8869,,,
163.93235,,,
163.9597,,,
163.9855,,,
164.013775,,,
164.102475,,,
164.13965,,,
164.15765,,,
164.17955,,,
164.2115,,,
164.23245,,,
164.24825,,,
164.288625,,,
164.329375,,,
164.360925,,,
164.413,,,
164.4631,,,
164.525625,,,
164.5485,,,
164.593425,,,
164.624225,,,
164.66095,,,
164.682825,,,
164.7213,,,
164.74115,,,
164.7586,,,
164.8098,,,
164.860175,,,
164.878725,,,
164.9043,,,
164.934575,,,
164.95895,,,
165.161775,,,
165.19725,,,
165.212025,,,
165.218425,,,
165.24875,,,
165.41535,,,
165.5281,,,
165.659575,,,
165.67345,,,
165.71135,,,
165.727475,,,
165.816625,,,
165.83555,,,
165.89645,,,
165.92435,,,
166.0101,,,
166.022275,,,
166.05085,,,
166.079725,,,
166.189425,,,
166.248525,,,
166.331775,,,
166.359325,,,
166.387975,,,
166.42855,,,
166.437125,,,
166.501125,,,
166.516575,,,
166.542675,,,
166.5709,,,
166.60155,,,
166.637025,,,
166.654525,,,
166.680175,,,
166.695975,,,
166.72365,,,
166.776075,,,
166.7847,,,
166.8068,,,
166.831625,,,
166.8489,,,
166.8624,,,
166.879325,,,
166.916125,,,
166.954225,,,
166.99775,,,
167.035125,,,
167.103475,,,
167.13185,,,
167.15985,,,
167.182625,,,
167.2517,,,
167.2806,,,
167.315625,,,
167.3447,,,
167.359475,,,
167.401725,,,
167.44065,,,
167.4537,,,
167.516375,,,
167.55525,,,
167.571175,,,
167.654675,,,
167.66645,,,
167.6763,,,
167.7755,,,
167.799525,,,
167.8419,,,
167.86185,,,
167.875275,,,
167.894575,,,
167.934325,,,
167.9734,,,
167.98445,,,
167.999625,,,
168.0092,,,
168.035825,,,
168.069,,,
168.078225,,,
168.138325,,,
168.1607,,,
168.18925,,,
168.246275,,,
168.287975,,,
168.34045,,,
168.4114,,,
168.43305,,,
168.448275,,,
168.48575,,,
168.52215,,,
168.56405,,,
168.60655,,,
168.623875,,,
168.7851,,,
168.951125,,,
168.9904,,,
169.021525,,,
169.041625,,,
169.07655,,,
169.117275,,,
169.130525,,,
169.179625,,,
169.21705,,,
169.286575,,,
169.309975,,,
169.32385,,,
169.37615,,,
169.413975,,,
169.538725,,,
169.592225,,,
169.613175,,,
169.6273,,,
169.768,,,
169.8012,,,
169.954525,,,
169.970025,,,
170.01775,,,
170.066325,,,
170.09405,,,
170.1171,,,
170.142025,,,
170.3035,,,
170.35105,,,
170.463925,,,
170.49985,,,
170.54765,,,
170.5986,,,
170.639175,,,
170.71115,,,
170.715975,,,
170.763825,,,
170.796,,,
170.821875,,,
170.8565,,,
170.88375,,,
170.93015,,,
170.9428,,,
170.993125,,,
171.01825,,,
171.06885,,,
171.104025,,,
171.186425,,,
171.219375,,,
171.2592,,,
171.273275,,,
171.29835,,,
171.310225,,,
171.350675,,,
171.39435,,,
171.4158,,,
171.45285,,,
171.5261,,,
171.57405,,,
171.589925,,,
171.60665,,,
171.662675,,,
171.683875,,,
171.699775,,,
171.735525,,,
171.801575,,,
171.832725,,,
171.898375,,,
171.94145,,,
171.96255,,,
172.01135,,,
172.04465,,,
172.0826,,,
172.1081,,,
172.1329,,,
172.200725,,,
172.236025,,,
172.24305,,,
172.265325,,,
172.36715,,,
172.421225,,,
172.45,,,
172.505175,,,
172.52385,,,
172.53325,,,
172.559525,,,
172.58175,,,
172.614775,,,
172.6338,,,
172.66825,,,
172.677025,,,
172.683625,,,
172.692625,,,
172.77185,,,
172.7938,,,
172.807,,,
172.82875,,,
172.94435,,,
173.025,,,
173.07315,,,
173.114025,,,
173.1208,,,
173.1797,,,
173.20345,,,
173.2065,,,
173.23365,,,
173.2499,,,
173.2633,,,
173.270525,,,
173.274475,,,
173.290375,,,
173.345575,,,
173.351725,,,
173.394675,,,
173.4341,,,
173.438625,,,
173.451025,,,
173.469,,,
173.479,,,
173.482575,,,
173.5243,,,
173.542075,,,
173.61355,,,
173.622625,,,
173.630975,,,
173.662925,,,
173.68265,,,
173.718,,,
173.7271,,,
173.750925,,,
173.780675,,,
173.840425,,,
173.854925,,,
173.861675,,,
173.90325,,,
173.919225,,,
173.96605,,,
173.9798,,,
174.01945,,,
174.052075,,,
174.075625,,,
174.091775,,,
174.12365,,,
174.13235,,,
174.15815,,,
174.16655,,,
174.189625,,,
174.2603,,,
174.287675,,,
174.33895,,,
174.355225,,,
174.368725,,,
174.40045,,,
174.44015,,,
174.45445,,,
174.4835,,,
174.55295,,,
174.57785,,,
174.616075,,,
174.673525,,,
174.752125,,,
174.798425,,,
174.8124,,,
174.84265,,,
174.857,,,
174.880675,,,
174.906125,,,
174.928075,,,
174.956375,,,
174.9683,,,
174.994575,,,
175.043475,,,
175.080675,,,
175.1441,,,
175.199975,,,
175.2441,,,
175.25415,,,
175.262975,,,
175.32095,,,
175.358725,,,
175.39045,,,
175.407125,,,
175.455075,,,
175.50675,,,
175.51405,,,
175.528375,,,
175.56495,,,
175.61885,,,
175.6483,,,
175.68015,,,
175.6901,,,
175.7503,,,
175.78,,,
175.8209,,,
175.83065,,,
175.83815,,,
175.85425,,,
175.90085,,,
175.929075,,,
175.946275,,,
175.980825,,,
176.0281,,,
176.060725,,,
176.130275,,,
176.158575,,,
176.19105,,,
176.21245,,,
176.227,,,
176.249625,,,
176.320525,,,
176.329125,,,
176.36855,,,
176.418175,,,
176.433625,,,
176.442475,,,
176.485225,,,
176.498425,,,
176.591,,,
176.611625,,,
176.62845,,,
176.71915,,,
176.815775,,,
176.91485,,,
176.9953,,,
177.0436,,,
177.07265,,,
177.08015,,,
177.105025,,,
177.189975,,,
177.20795,,,
177.3102,,,
177.3792,,,
177.460425,,,
177.533225,,,
177.621875,,,
177.78575,,,
177.892325,,,
177.9311,,,
177.97495,,,
178.129125,,,
178.230725,,,
178.28285,,,
178.36285,,,
178.375875,,,
178.40315,,,
178.4099,,,
178.431075,,,
178.452575,,,
178.49045,,,
178.50595,,,
178.537725,,,
178.629475,,,
178.71275,,,
178.77795,,,
178.853975,,,
178.866775,,,
178.871625,,,
178.89295,,,
178.931775,,,
179.01305,,,
179.0722,,,
179.099225,,,
179.137,,,
179.263325,,,
179.291925,,,
179.309625,,,
179.3172,,,
179.32,,,
179.334175,,,
179.356375,,,
179.385275,,,
179.4123,,,
179.490275,,,
179.555625,,,
179.60955,,,
179.61685,,,
179.739075,,,
179.74895,,,
179.82895,,,
179.8439,,,
179.856575,,,
179.8791,,,
180.0105,,,
180.040425,,,
180.0535,,,
180.089125,,,
180.1489,,,
180.199525,,,
180.386325,,,
180.407125,,,
180.46795,,,
180.5283,,,
180.614,,,
180.805075,,,
180.9195,,,
180.99395,,,
181.08975,,,
181.122375,,,
181.13305,,,
181.23265,,,
181.279175,,,
181.308375,,,
181.355425,,,
181.518525,,,
181.541925,,,
181.67185,,,
181.78235,,,
181.818125,,,
182.0122,,,
182.040475,,,
182.104,,,
182.17335,,,
182.215475,,,
182.323975,,,
182.332775,,,
182.33405,,,
182.37035,,,
182.37705,,,
182.38055,,,
182.413075,,,
182.445675,,,
182.467475,,,
182.48955,,,
182.499825,,,
182.5237,,,
182.556175,,,
182.581475,,,
182.5953,,,
182.609675,,,
182.627,,,
182.66335,,,
182.698325,,,
182.712225,,,
182.7659,,,
182.78215,,,
182.8074,,,
182.8236,,,
182.897775,,,
182.9155,,,
182.9212,,,
182.96435,,,
182.9829,,,
183.007275,,,
183.01935,,,
183.0726,,,
183.0914,,,
183.17025,,,
183.189275,,,
183.218775,,,
183.22765,,,
183.248475,,,
183.2742,,,
183.31415,,,
183.376,,,
183.409625,,,
183.4597,,,
183.50135,,,
183.579725,,,
183.622175,,,
183.6358,,,
183.65125,,,
183.6716,,,
183.74755,,,
183.808025,,,
183.907675,,,
183.94205,,,
183.9628,,,
183.9846,,,
184.025425,,,
184.077425,,,
184.1008,,,
184.25645,,,
184.267125,,,
184.29525,,,
184.3603,,,
184.377875,,,
184.41375,,,
184.4448,,,
184.493525,,,
184.565425,,,
184.6006,,,
184.663075,,,
184.69975,,,
184.702275,,,
184.7817,,,
184.835325,,,
184.858,,,
184.8791,,,
184.885675,,,
184.90605,,,
184.924125,,,
184.9352,,,
184.954025,,,
184.99265,,,
185.013575,,,
185.04105,,,
185.05555,,,
185.0692,,,
185.089775,,,
185.1298,,,
185.14935,,,
185.1543,,,
185.180875,,,
185.2132,,,
185.238875,,,
185.329,,,
185.338675,,,
185.376775,,,
185.40925,,,
185.434925,,,
185.444475,,,
185.48145,,,
185.52795,,,
185.5335,,,
185.55885,,,
185.6218,,,
185.663975,,,
185.683075,,,
185.7114,,,
185.80105,,,
185.819975,,,
185.843175,,,
185.924175,,,
185.954925,,,
185.977175,,,
186.0042,,,
186.017525,,,
186.05315,,,
186.113725,,,
186.19225,,,
186.25945,,,
186.266475,,,
186.330375,,,
186.33715,,,
186.34725,,,
186.37865,,,
186.392925,,,
186.441575,,,
186.4947,,,
186.532525,,,
186.580675,,,
186.5978,,,
186.6276,,,
186.66675,,,
186.751125,,,
186.785375,,,
186.819475,,,
186.8352,,,
186.852325,,,
186.8982,,,
186.9077,,,
186.958775,,,
186.964175,,,
187.012325,,,
187.0463,,,
187.103525,,,
187.117675,,,
187.185975,,,
187.20525,,,
187.244075,,,
187.2766,,,
187.30435,,,
187.31775,,,
187.353425,,,
187.44655,,,
187.47475,,,
187.5019,,,
187.543125,,,
187.564325,,,
187.588975,,,
187.601625,,,
187.618425,,,
187.6536,,,
187.7747,,,
187.843525,,,
187.88385,,,
187.900025,,,
187.92215,,,
187.9757,,,
187.987225,,,
188.0165,,,
188.135875,,,
188.15165,,,
188.1735,,,
188.202725,,,
188.22085,,,
188.23245,,,
188.28075,,,
188.307275,,,
188.37085,,,
188.39335,,,
188.425025,,,
188.442625,,,
188.4897,,,
188.527575,,,
188.6536,,,
188.86585,,,
189.177625,,,
189.3487,,,
189.40135,,,
189.506225,,,
189.6013,,,
189.6751,,,
189.6872,,,
189.7119,,,
189.74875,,,
189.79975,,,
189.814475,,,
189.84845,,,
189.945075,,,
189.98035,,,
190.037575,,,
190.0878,,,
190.16945,,,
190.181575,,,
190.2007,,,
190.239425,,,
190.26385,,,
190.2931,,,
190.392775,,,
190.502225,,,
190.55405,,,
190.580825,,,
190.595925,,,
190.729925,,,
190.860325,,,
190.883375,,,
190.89465,,,
190.9662,,,
191.0074,,,
191.054675,,,
191.118475,,,
191.150375,,,
191.1812,,,
191.21565,,,
191.25135,,,
191.28725,,,
191.303675,,,
191.367425,,,
191.4068,,,
191.4383,,,
191.4651,,,
191.5288,,,
191.5638,,,
191.644775,,,
191.7717,,,
191.831375,,,
191.872025,,,
191.8965,,,
191.920225,,,
191.9322,,,
192.0138,,,
192.129975,,,
192.168075,,,
192.17385,,,
192.2669,,,
192.2972,,,
192.3147,,,
192.3369,,,
192.39365,,,
192.434825,,,
192.447725,,,
192.4791,,,
192.497625,,,
192.599,,,
192.6173,,,
192.6592,,,
192.811275,,,
192.82375,,,
192.882725,,,
192.905875,,,
192.946175,,,
192.953625,,,
193.00535,,,
193.05265,,,
193.09705,,,
193.1653,,,
193.2046,,,
193.214775,,,
193.260925,,,
193.294025,,,
193.33205,,,
193.361275,,,
193.387775,,,
193.3945,,,
193.417025,,,
193.4518,,,
193.497275,,,
193.540675,,,
193.57305,,,
193.6622,,,
193.709925,,,
193.75135,,,
193.78415,,,
193.814425,,,
193.8755,,,
193.905825,,,
193.921075,,,
193.9365,,,
193.95485,,,
194.0341,,,
194.13365,,,
194.1905,,,
194.219175,,,
194.231075,,,
194.2743,,,
194.371675,,,
194.44165,,,
194.4582,,,
194.47135,,,
194.4919,,,
194.528225,,,
194.60825,,,
194.626675,,,
194.646525,,,
194.68505,,,
194.71645,,,
194.726925,,,
194.738175,,,
194.8295,,,
194.8721,,,
194.909,,,
194.947225,,,
194.962725,,,
194.9848,,,
195.01185,,,
195.092925,,,
195.132075,,,
195.173825,,,
195.220225,,,
195.304,,,
195.334375,,,
195.3966,,,
195.489075,,,
195.63845,,,
195.7282,,,
195.86495,,,
195.897475,,,
196.053925,,,
196.116425,,,
196.132375,,,
196.33785,,,
196.468425,,,
196.521,,,
196.597925,,,
196.694725,,,
196.908725,,,
196.9558,,,
196.9781,,,
196.99965,,,
197.186075,,,
197.331,,,
197.4397,,,
197.473675,,,
197.65205,,,
197.739775,,,
197.780175,,,
198.083825,,,
198.165875,,,
198.3026,,,
198.3918,,,
198.418425,,,
198.45845,,,
198.552475,,,
198.58205,,,
198.6171,,,
198.742325,,,
198.80445,,,
198.81215,,,
198.84105,,,
198.855825,,,
198.89565,,,
198.906825,,,
198.921975,,,
198.9495,,,
199.022725,,,
199.06115,,,
199.108325,,,
199.1393,,,
199.152725,,,
199.180775,,,
199.213625,,,
199.24175,,,
199.2576,,,
199.326425,,,
199.383575,,,
199.44615,,,
199.5044,,,
199.523,,,
199.535175,,,
199.55245,,,
199.56085,,,
199.581525,,,
199.605175,,,
199.6233,,,
199.665175,,,
199.7039,,,
199.73565,,,
199.774575,,,
199.809225,,,
199.876275,,,
199.884875,,,
199.96485,,,
200.033475,,,
200.1122,,,
200.150875,,,
200.181275,,,
200.2218,,,
200.235775,,,
200.25835,,,
200.316275,,,
200.3348,,,
200.394775,,,
200.4352,,,
200.46445,,,
200.5115,,,
200.5812,,,
200.62995,,,
200.66575,,,
200.69685,,,
200.711025,,,
200.772525,,,
200.849925,,,
200.9413,,,
200.948925,,,
200.98185,,,
201.0194,,,
201.0285,,,
201.0713,,,
201.104725,,,
201.274625,,,
201.2921,,,
201.312875,,,
201.34035,,,
201.547775,,,
201.57255,,,
201.600175,,,
201.610575,,,
201.64405,,,
201.706575,,,
201.708225,,,
201.854075,,,
201.901025,,,
201.95035,,,
201.9783,,,
202.051425,,,
202.1582,,,
202.196775,,,
202.23405,,,
202.300025,,,
202.32855,,,
202.382125,,,
202.6845,,,
202.80215,,,
202.8143,,,
202.8736,,,
203.0082,,,
203.0842,,,
203.12935,,,
203.146125,,,
203.2476,,,
203.345125,,,
203.494825,,,
203.524475,,,
203.746125,,,
203.759525,,,
203.9456,,,
204.05805,,,
204.09815,,,
204.1335,,,
204.165825,,,
204.218175,,,
204.3596,,,
204.419875,,,
204.46315,,,
204.632775,,,
204.78215,,,
204.8177,,,
204.83505,,,
204.866625,,,
204.913975,,,
204.939075,,,
205.042075,,,
205.097725,,,
205.1112,,,
205.181425,,,
205.23415,,,
205.355125,,,
205.372475,,,
205.38535,,,
205.497925,,,
205.5301,,,
205.5775,,,
205.5985,,,
205.6978,,,
205.715775,,,
205.76255,,,
205.80275,,,
205.812825,,,
205.824325,,,
205.84035,,,
205.8543,,,
205.86955,,,
205.884975,,,
205.92645,,,
205.938425,,,
206.007375,,,
206.0211,,,
206.03375,,,
206.04105,,,
206.0875,,,
206.098975,,,
206.135475,,,
206.15255,,,
206.1627,,,
206.176825,,,
206.229425,,,
206.2444,,,
206.26085,,,
206.271575,,,
206.285875,,,
206.304325,,,
206.313525,,,
206.37575,,,
206.4227,,,
206.4463,,,
206.499825,,,
206.508975,,,
206.5257,,,
206.537675,,,
206.570175,,,
206.627375,,,
206.641225,,,
206.6518,,,
206.6968,,,
206.78045,,,
206.81005,,,
206.8438,,,
206.858925,,,
206.877375,,,
206.90865,,,
206.9588,,,
206.9778,,,
206.98415,,,
207.0375,,,
207.07035,,,
207.1333,,,
207.15205,,,
207.1824,,,
207.21135,,,
207.2236,,,
207.25975,,,
207.2911,,,
207.312175,,,
207.3191,,,
207.341875,,,
207.3857,,,
207.4032,,,
207.4257,,,
207.466425,,,
207.495725,,,
207.56285,,,
207.584,,,
207.622,,,
207.646225,,,
207.6839,,,
207.723,,,
207.736525,,,
207.7517,,,
207.794675,,,
207.817875,,,
207.84055,,,
207.86435,,,
207.9113,,,
207.932025,,,
207.94885,,,
207.953575,,,
207.9734,,,
208.0148,,,
208.0294,,,
208.05825,,,
208.084925,,,
208.0917,,,
208.12335,,,
208.1382,,,
208.167125,,,
208.195375,,,
208.208875,,,
208.222225,,,
208.242525,,,
208.258625,,,
208.26555,,,
208.31335,,,
208.33365,,,
208.34965,,,
208.377075,,,
208.404675,,,
208.449925,,,
208.471625,,,
208.485175,,,
208.4996,,,
208.516875,,,
208.609125,,,
208.623425,,,
208.665275,,,
208.6951,,,
208.70665,,,
208.7157,,,
208.74415,,,
208.773675,,,
208.814075,,,
208.8332,,,
208.84865,,,
208.8661,,,
208.8839,,,
208.92695,,,
208.9498,,,
208.990375,,,
209.00915,,,
209.086875,,,
209.094875,,,
209.121275,,,
209.140075,,,
209.1561,,,
209.171025,,,
209.2044,,,
209.211775,,,
209.25155,,,
209.296575,,,
209.31195,,,
209.33915,,,
209.365325,,,
209.398,,,
209.423425,,,
209.439925,,,
209.449475,,,
209.453625,,,
209.495725,,,
209.64515,,,
209.711325,,,
209.73565,,,
209.7632,,,
209.788,,,
209.810875,,,
209.940575,,,
209.9594,,,
210.00745,,,
210.098975,,,
210.194525,,,
210.259625,,,
210.276025,,,
210.40135,,,
210.419975,,,
210.431225,,,
210.45115,,,
210.4793,,,
210.52185,,,
210.5456,,,
210.555675,,,
210.57225,,,
210.5807,,,
210.617725,,,
210.79255,,,
210.886425,,,
210.897225,,,
210.911325,,,
210.98545,,,
211.04445,,,
211.08145,,,
211.103425,,,
211.137325,,,
211.226225,,,
211.251325,,,
211.26505,,,
211.36815,,,
211.4801,,,
211.5068,,,
211.5331,,,
211.554425,,,
211.60955,,,
211.6213,,,
211.643925,,,
211.655275,,,
211.663625,,,
211.667425,,,
211.69085,,,
211.73335,,,
211.7564,,,
211.778975,,,
212.125575,,,
212.172625,,,
212.258275,,,
212.273675,,,
212.32515,,,
212.36555,,,
212.39,,,
212.4031,,,
212.4113,,,
212.51145,,,
212.5602,,,
212.597375,,,
212.639975,,,
212.720475,,,
212.76615,,,
212.773625,,,
212.801325,,,
212.8456,,,
212.878075,,,
212.905825,,,
212.948875,,,
212.990175,,,
213.045125,,,
213.099925,,,
213.147775,,,
213.173425,,,
213.2137,,,
213.248725,,,
213.381025,,,
213.4499,,,
213.496325,,,
213.620325,,,
213.7134,,,
213.758925,,,
213.803675,,,
213.86355,,,
213.9306,,,
213.984525,,,
214.033925,,,
214.051775,,,
214.073775,,,
214.09685,,,
214.120325,,,
214.1416,,,
214.15555,,,
214.186075,,,
214.207675,,,
214.23635,,,
214.2494,,,
214.2597,,,
214.290625,,,
214.314175,,,
214.34295,,,
214.350125,,,
214.3659,,,
214.391325,,,
214.421675,,,
214.43905,,,
214.491825,,,
214.519325,,,
214.56155,,,
214.567825,,,
214.597675,,,
214.623675,,,
214.629075,,,
214.661125,,,
214.68955,,,
214.73295,,,
214.75585,,,
214.8689,,,
214.912525,,,
214.924575,,,
214.993475,,,
215.06065,,,
215.080925,,,
215.126325,,,
215.147725,,,
215.172925,,,
215.19185,,,
215.2148,,,
215.2766,,,
215.29785,,,
215.327775,,,
215.4112,,,
215.4313,,,
215.4515,,,
215.473325,,,
215.4855,,,
215.516575,,,
215.612725,,,
215.629675,,,
215.661675,,,
215.736275,,,
215.74405,,,
215.750775,,,
215.799475,,,
215.835575,,,
215.950075,,,
216.00545,,,
216.119125,,,
216.231625,,,
216.42085,,,
216.508875,,,
216.5109,,,
216.5592,,,
216.664925,,,
216.804575,,,
216.856475,,,
216.8982,,,
217.028275,,,
217.09845,,,
217.193875,,,
217.22355,,,
217.25625,,,
217.28135,,,
217.3023,,,
217.3958,,,
217.46435,,,
217.5218,,,
217.648075,,,
217.786675,,,
217.8376,,,
217.869,,,
218.0435,,,
218.077725,,,
218.1189,,,
218.149925,,,
218.191025,,,
218.275625,,,
218.301925,,,
218.35415,,,
218.396975,,,
218.443275,,,
218.45735,,,
218.50655,,,
218.58345,,,
218.660775,,,
218.674775,,,
218.74865,,,
218.85635,,,
218.916475,,,
218.999275,,,
219.02635,,,
219.047025,,,
219.0798,,,
219.1096,,,
219.126175,,,
219.411075,,,
219.415275,,,
219.447225,,,
219.55135,,,
219.6397,,,
219.776725,,,
219.794875,,,
219.803525,,,
219.958175,,,
220.005375,,,
220.137175,,,
220.1458,,,
220.221475,,,
220.283675,,,
220.309775,,,
220.373575,,,
220.574775,,,
220.619225,,,
220.848025,,,
221.004425,,,
221.067375,,,
221.20695,,,
221.22905,,,
221.384425,,,
221.425,,,
221.450625,,,
221.531125,,,
221.64205,,,
221.66605,,,
221.809275,,,
221.9023,,,
221.9505,,,
221.9765,,,
221.992175,,,
222.0174,,,
