SPK_SPKC02a (short inhibition),SPK_SPKC04a (inhibited),SPK_SPKC05a (excited),SPK_SPKC07a (short excitation),SPK_SPKC10a (short excitation)
1986.9514,,,,
1986.96015,,,,
1986.984925,,,,
1987.045375,,,,
1987.129675,,,,
1987.152525,,,,
1987.159625,,,,
1987.2143,,,,
1987.2259,,,,
1987.241725,,,,
1987.267875,,,,
1987.31965,,,,
1987.3293,,,,
1987.3877,,,,
1987.4096,,,,
1987.479725,,,,
1987.536075,,,,
1987.55625,,,,
1987.5745,,,,
1987.60185,,,,
1987.621625,,,,
1987.6373,,,,
1987.692225,,,,
1987.72645,,,,
1987.73335,,,,
1987.74425,,,,
1987.768375,,,,
1987.775525,,,,
1987.8287,,,,
1987.835125,,,,
1987.849425,,,,
1987.870975,,,,
1987.881675,,,,
1987.98165,,,,
1987.9916,,,,
1988.003975,,,,
1988.145875,,,,
1988.16045,,,,
1988.18265,,,,
1988.19,,,,
1988.21175,,,,
1988.21595,,,,
1988.219625,,,,
1988.322225,,,,
1988.33955,,,,
1988.3794,,,,
1988.405875,,,,
1988.448425,,,,
1988.49725,,,,
1988.51605,,,,
1988.609725,,,,
1988.616875,,,,
1988.64625,,,,
1988.70735,,,,
1988.7213,,,,
1988.805025,,,,
1988.810325,,,,
1988.8339,,,,
1988.89335,,,,
1988.9225,,,,
1988.95095,,,,
1988.96145,,,,
1988.9638,,,,
1988.998675,,,,
1989.019625,,,,
1989.085475,,,,
1989.097875,,,,
1989.143575,,,,
1989.15795,,,,
1989.2395,,,,
1989.2846,,,,
1989.291475,,,,
1989.368475,,,,
1989.40665,,,,
1989.4788,,,,
1989.52055,,,,
1989.5453,,,,
1989.586975,,,,
1989.590575,,,,
1989.6041,,,,
1989.654925,,,,
1989.710575,,,,
1989.752525,,,,
1989.7696,,,,
1989.8052,,,,
1989.843225,,,,
1989.8708,,,,
1989.883225,,,,
1989.895875,,,,
1989.92235,,,,
1989.932675,,,,
1989.960175,,,,
1990.045525,,,,
1990.08675,,,,
1990.0938,,,,
1990.1166,,,,
1990.15645,,,,
1990.170675,,,,
1990.2576,,,,
1990.31775,,,,
1990.326875,,,,
1990.3762,,,,
1990.381,,,,
1990.479125,,,,
1990.491025,,,,
1990.55315,,,,
1990.59385,,,,
1990.6193,,,,
1990.674225,,,,
1990.690575,,,,
1990.7358,,,,
1990.75055,,,,
1990.7839,,,,
1990.8368,,,,
1990.89535,,,,
1990.946825,,,,
1991.063275,,,,
1991.111675,,,,
1991.12545,,,,
1991.156825,,,,
1991.22185,,,,
1991.275075,,,,
1991.2981,,,,
1991.358975,,,,
1991.3732,,,,
1991.3806,,,,
1991.4151,,,,
1991.474425,,,,
1991.47995,,,,
1991.5391,,,,
1991.550175,,,,
1991.616425,,,,
1991.62575,,,,
1991.6422,,,,
1991.644775,,,,
1991.693,,,,
1991.703325,,,,
1991.76595,,,,
1991.789125,,,,
1991.7971,,,,
1991.87785,,,,
1991.890775,,,,
1991.9008,,,,
1991.923075,,,,
1991.93665,,,,
1992.00295,,,,
1992.081875,,,,
1992.0845,,,,
1992.10355,,,,
1992.149475,,,,
1992.164875,,,,
1992.168725,,,,
1992.18625,,,,
1992.209075,,,,
1992.228725,,,,
1992.254125,,,,
1992.3711,,,,
1992.379425,,,,
1992.44635,,,,
1992.556575,,,,
1992.573725,,,,
1992.610725,,,,
1992.71165,,,,
1992.728525,,,,
1992.8262,,,,
1992.8896,,,,
1992.95555,,,,
1992.968275,,,,
1992.9792,,,,
1993.016725,,,,
1993.058925,,,,
1993.08225,,,,
1993.085525,,,,
1993.097175,,,,
1993.12825,,,,
1993.1923,,,,
1993.229325,,,,
1993.233875,,,,
1993.259875,,,,
1993.2762,,,,
1993.3691,,,,
1993.424425,,,,
1993.4333,,,,
1993.495825,,,,
1993.53095,,,,
1993.5777,,,,
1993.58815,,,,
1993.59975,,,,
1993.646675,,,,
1993.65575,,,,
1993.676525,,,,
1993.7339,,,,
1993.826925,,,,
1993.889325,,,,
1994.050625,,,,
1994.06135,,,,
1994.07135,,,,
1994.0975,,,,
1994.138175,,,,
1994.1567,,,,
1994.278475,,,,
1994.3319,,,,
1994.3414,,,,
1994.3788,,,,
1994.44025,,,,
1994.464975,,,,
1994.47165,,,,
1994.491275,,,,
1994.696875,,,,
1994.75545,,,,
1994.80805,,,,
1994.8224,,,,
1994.845175,,,,
1994.85715,,,,
1994.965975,,,,
1994.976,,,,
1994.987975,,,,
1994.99615,,,,
1994.9976,,,,
1995.008125,,,,
1995.06405,,,,
1995.13225,,,,
1995.17445,,,,
1995.3044,,,,
1995.32405,,,,
1995.366175,,,,
1995.443275,,,,
1995.525425,,,,
1995.56275,,,,
1995.573625,,,,
1995.640225,,,,
1995.713375,,,,
1995.742475,,,,
1995.7882,,,,
1995.843825,,,,
1995.872025,,,,
1995.92605,,,,
1995.974475,,,,
1996.002225,,,,
1996.012325,,,,
1996.069025,,,,
1996.1837,,,,
1996.230975,,,,
1996.2436,,,,
1996.2505,,,,
1996.2736,,,,
1996.292925,,,,
1996.32465,,,,
1996.358725,,,,
1996.3624,,,,
1996.379,,,,
1996.393775,,,,
1996.455,,,,
1996.492125,,,,
1996.51955,,,,
1996.595725,,,,
1996.62085,,,,
1996.6587,,,,
1996.693,,,,
1996.7057,,,,
1996.726975,,,,
1996.757475,,,,
1996.781825,,,,
1996.84325,,,,
1996.858475,,,,
1996.887425,,,,
1996.905825,,,,
1996.948425,,,,
1996.96635,,,,
1996.9849,,,,
1997.030375,,,,
1997.123775,,,,
1997.135775,,,,
1997.156125,,,,
1997.19585,,,,
1997.214775,,,,
1997.234875,,,,
1997.2536,,,,
1997.262875,,,,
1997.3467,,,,
1997.366875,,,,
1997.369525,,,,
1997.386775,,,,
1997.43675,,,,
1997.441225,,,,
1997.451125,,,,
1997.52615,,,,
1997.532,,,,
1997.569225,,,,
1997.577975,,,,
1997.5849,,,,
1997.599175,,,,
1997.610225,,,,
1997.72445,,,,
1997.7372,,,,
1997.77185,,,,
1997.796525,,,,
1997.8657,,,,
1997.954825,,,,
1997.966625,,,,
1997.985125,,,,
1998.01535,,,,
1998.059125,,,,
1998.082275,,,,
1998.1357,,,,
1998.138075,,,,
1998.1714,,,,
1998.197425,,,,
1998.26215,,,,
1998.272425,,,,
1998.318875,,,,
1998.33035,,,,
1998.4007,,,,
1998.411275,,,,
1998.495125,,,,
1998.514925,,,,
1998.538025,,,,
1998.586275,,,,
1998.6978,,,,
1998.716675,,,,
1998.719725,,,,
1998.752075,,,,
1998.77035,,,,
1998.777925,,,,
1998.794375,,,,
1998.851375,,,,
1998.91445,,,,
1998.93445,,,,
1998.94335,,,,
1999.01295,,,,
1999.055475,,,,
1999.06475,,,,
1999.0844,,,,
1999.103,,,,
1999.1188,,,,
1999.144325,,,,
1999.156975,,,,
1999.2494,,,,
1999.260425,,,,
1999.267075,,,,
1999.3011,,,,
1999.305375,,,,
1999.32625,,,,
1999.343375,,,,
1999.4022,,,,
1999.415725,,,,
1999.43995,,,,
1999.4653,,,,
1999.494875,,,,
1999.555575,,,,
1999.568,,,,
1999.610375,,,,
1999.620325,,,,
1999.64125,,,,
1999.65855,,,,
1999.674825,,,,
1999.692625,,,,
1999.7328,,,,
1999.747325,,,,
1999.758375,,,,
1999.8175,,,,
1999.8312,,,,
1999.85385,,,,
1999.866225,,,,
1999.9234,,,,
1999.96005,,,,
1999.9644,,,,
1999.98685,,,,
2000.001975,,,,
2000.00615,,,,
2000.0528,,,,
2000.06785,,,,
2000.11075,,,,
2000.14095,,,,
2000.1599,,,,
2000.20855,,,,
2000.236,,,,
2000.24585,,,,
2000.256025,,,,
2000.273475,,,,
2000.2964,,,,
2000.31535,,,,
2000.3286,,,,
2000.360125,,,,
2000.38375,,,,
2000.408975,,,,
2000.42045,,,,
2000.442425,,,,
2000.470325,,,,
2000.58925,,,,
2000.631175,,,,
2000.67745,,,,
2000.699425,,,,
2000.73305,,,,
2000.74905,,,,
2000.806375,,,,
2000.85835,,,,
2000.931575,,,,
2000.9548,,,,
2000.9649,,,,
2000.980425,,,,
2001.019575,,,,
2001.062675,,,,
2001.07255,,,,
2001.099075,,,,
2001.1313,,,,
2001.203375,,,,
2001.214975,,,,
2001.22525,,,,
2001.242475,,,,
2001.2794,,,,
2001.380475,,,,
2001.4092,,,,
2001.445875,,,,
2001.463275,,,,
2001.468675,,,,
2001.521225,,,,
2001.539475,,,,
2001.555975,,,,
2001.5833,,,,
2001.629575,,,,
2001.69695,,,,
2001.718325,,,,
2001.764475,,,,
2001.806275,,,,
2001.90325,,,,
2001.92435,,,,
2001.979575,,,,
2001.9868,,,,
2002.00865,,,,
2002.046975,,,,
2002.054075,,,,
2002.076225,,,,
2002.09635,,,,
2002.109725,,,,
2002.127025,,,,
2002.131175,,,,
2002.1864,,,,
2002.1952,,,,
2002.3178,,,,
2002.3579,,,,
2002.3903,,,,
2002.4515,,,,
2002.493875,,,,
2002.53995,,,,
2002.579725,,,,
2002.647475,,,,
2002.66835,,,,
2002.700975,,,,
2002.7339,,,,
2002.78015,,,,
2002.8125,,,,
2002.88955,,,,
2002.89645,,,,
2002.916875,,,,
2002.928175,,,,
2003.0301,,,,
2003.064625,,,,
2003.071325,,,,
2003.12235,,,,
2003.1392,,,,
2003.166475,,,,
2003.1861,,,,
2003.2153,,,,
2003.304325,,,,
2003.33075,,,,
2003.359225,,,,
2003.386225,,,,
2003.444425,,,,
2003.462075,,,,
2003.5338,,,,
2003.571825,,,,
2003.5808,,,,
2003.61045,,,,
2003.6354,,,,
2003.674475,,,,
2003.696275,,,,
2003.70965,,,,
2003.71625,,,,
2003.734225,,,,
2003.749525,,,,
2003.762725,,,,
2003.774475,,,,
2003.787175,,,,
2003.8424,,,,
2003.86135,,,,
2003.8949,,,,
2003.911625,,,,
2003.937425,,,,
2003.9518,,,,
2003.991325,,,,
2004.041775,,,,
2004.0584,,,,
2004.09265,,,,
2004.133075,,,,
2004.18845,,,,
2004.238375,,,,
2004.2627,,,,
2004.2921,,,,
2004.333975,,,,
2004.3649,,,,
2004.3683,,,,
2004.411725,,,,
2004.4214,,,,
2004.4632,,,,
2004.476,,,,
2004.506825,,,,
2004.535525,,,,
2004.539475,,,,
2004.557525,,,,
2004.559625,,,,
2004.597325,,,,
2004.611175,,,,
2004.637075,,,,
2004.6932,,,,
2004.75935,,,,
2004.80675,,,,
2004.834275,,,,
2004.87645,,,,
2004.918125,,,,
2004.965225,,,,
2005.04085,,,,
2005.052025,,,,
2005.067725,,,,
2005.100125,,,,
2005.119825,,,,
2005.1593,,,,
2005.1625,,,,
2005.203225,,,,
2005.276375,,,,
2005.2869,,,,
2005.309575,,,,
2005.3285,,,,
2005.3379,,,,
2005.411775,,,,
2005.46445,,,,
2005.49315,,,,
2005.49675,,,,
2005.543425,,,,
2005.649375,,,,
2005.683125,,,,
2005.738025,,,,
2005.780075,,,,
2005.809675,,,,
2005.82795,,,,
2005.84235,,,,
2005.892775,,,,
2005.962825,,,,
2005.994675,,,,
2006.00775,,,,
2006.024075,,,,
2006.06915,,,,
2006.1682,,,,
2006.190775,,,,
2006.20685,,,,
2006.223975,,,,
2006.231025,,,,
2006.240325,,,,
2006.250325,,,,
2006.318725,,,,
2006.334825,,,,
2006.347775,,,,
2006.35295,,,,
2006.359275,,,,
2006.472575,,,,
2006.48375,,,,
2006.5185,,,,
2006.5528,,,,
2006.586125,,,,
2006.594,,,,
2006.615725,,,,
2006.646375,,,,
2006.667325,,,,
2006.6819,,,,
2006.730875,,,,
2006.746975,,,,
2006.773025,,,,
2006.903725,,,,
2006.906675,,,,
2006.99875,,,,
2007.020575,,,,
2007.06785,,,,
2007.07705,,,,
2007.08535,,,,
2007.1059,,,,
2007.117275,,,,
2007.1325,,,,
2007.16015,,,,
2007.184575,,,,
2007.2239,,,,
2007.23135,,,,
2007.234725,,,,
2007.26965,,,,
2007.29195,,,,
2007.3249,,,,
2007.339525,,,,
2007.375975,,,,
2007.398325,,,,
2007.40185,,,,
2007.415275,,,,
2007.42765,,,,
2007.465275,,,,
2007.49945,,,,
2007.53255,,,,
2007.5416,,,,
2007.657,,,,
2007.669975,,,,
2007.713825,,,,
2007.7399,,,,
2007.78645,,,,
2007.840425,,,,
2007.882475,,,,
2007.89485,,,,
2007.918375,,,,
2007.927825,,,,
2007.943525,,,,
2007.97445,,,,
2007.989225,,,,
2008.017575,,,,
2008.030375,,,,
2008.055325,,,,
2008.163,,,,
2008.174225,,,,
2008.187425,,,,
2008.193675,,,,
2008.235625,,,,
2008.2932,,,,
2008.335075,,,,
2008.34925,,,,
2008.36005,,,,
2008.420425,,,,
2008.463125,,,,
2008.4795,,,,
2008.521725,,,,
2008.57415,,,,
2008.61075,,,,
2008.6522,,,,
2008.71165,,,,
2008.7372,,,,
2008.779425,,,,
2008.814025,,,,
2008.87035,,,,
2008.888275,,,,
2008.957875,,,,
2008.9662,,,,
2009.0073,,,,
2009.046475,,,,
2009.090925,,,,
2009.104725,,,,
2009.114325,,,,
2009.14725,,,,
2009.17095,,,,
2009.21855,,,,
2009.2273,,,,
2009.23535,,,,
2009.3092,,,,
2009.3351,,,,
2009.37025,,,,
2009.380375,,,,
2009.38975,,,,
2009.406225,,,,
2009.439425,,,,
2009.4807,,,,
2009.522125,,,,
2009.55335,,,,
2009.566275,,,,
2009.594275,,,,
2009.6045,,,,
2009.650275,,,,
2009.671725,,,,
2009.6946,,,,
2009.743075,,,,
2009.7966,,,,
2009.8079,,,,
2009.839775,,,,
2009.8446,,,,
2009.914125,,,,
2009.936425,,,,
2009.963325,,,,
2009.97635,,,,
2010.0065,,,,
2010.02925,,,,
2010.225575,,,,
2010.264,,,,
2010.3033,,,,
2010.3323,,,,
2010.35345,,,,
2010.357525,,,,
2010.4493,,,,
2010.46255,,,,
2010.6247,,,,
2010.7327,,,,
2010.744625,,,,
2010.7597,,,,
2010.771675,,,,
2010.793875,,,,
2010.807475,,,,
2010.83745,,,,
2010.877225,,,,
2010.8942,,,,
2010.92165,,,,
2010.936075,,,,
2010.944875,,,,
2011.05755,,,,
2011.096425,,,,
2011.1117,,,,
2011.150725,,,,
2011.152275,,,,
2011.160525,,,,
2011.168575,,,,
2011.191325,,,,
2011.280775,,,,
2011.31355,,,,
2011.3731,,,,
2011.455125,,,,
2011.491075,,,,
2011.5251,,,,
2011.609275,,,,
2011.639775,,,,
2011.65795,,,,
2011.698925,,,,
2011.728,,,,
2011.7523,,,,
2011.7744,,,,
2011.8356,,,,
2011.853275,,,,
2011.87955,,,,
2011.90165,,,,
2011.970725,,,,
2012.014275,,,,
2012.04675,,,,
2012.057825,,,,
2012.06805,,,,
2012.103625,,,,
2012.135075,,,,
2012.151575,,,,
2012.162925,,,,
2012.1689,,,,
2012.20505,,,,
2012.236675,,,,
2012.36985,,,,
2012.38515,,,,
2012.40715,,,,
2012.4505,,,,
2012.482475,,,,
2012.5073,,,,
2012.519075,,,,
2012.58965,,,,
2012.61695,,,,
2012.6219,,,,
2012.63455,,,,
2012.6951,,,,
2012.69905,,,,
2012.722075,,,,
2012.734725,,,,
2012.80975,,,,
2012.861,,,,
2012.865925,,,,
2012.876375,,,,
2012.93365,,,,
2012.942575,,,,
2012.9691,,,,
2012.9846,,,,
2013.006125,,,,
2013.03435,,,,
2013.073775,,,,
2013.09925,,,,
2013.1039,,,,
2013.163125,,,,
2013.187725,,,,
2013.252575,,,,
2013.26145,,,,
2013.27525,,,,
2013.2951,,,,
2013.29815,,,,
2013.3077,,,,
2013.33285,,,,
2013.371525,,,,
2013.403075,,,,
2013.441125,,,,
2013.455175,,,,
2013.496525,,,,
2013.5609,,,,
2013.5999,,,,
2013.60915,,,,
2013.6406,,,,
2013.678575,,,,
2013.69615,,,,
2013.722425,,,,
2013.738975,,,,
2013.74695,,,,
2013.788075,,,,
2013.798875,,,,
2013.835,,,,
2013.84385,,,,
2013.86905,,,,
2013.879125,,,,
2013.9522,,,,
2013.967825,,,,
2013.982975,,,,
2013.995025,,,,
2014.055575,,,,
2014.087475,,,,
2014.152925,,,,
2014.1847,,,,
2014.204075,,,,
2014.230825,,,,
2014.2533,,,,
2014.289225,,,,
2014.345925,,,,
2014.3534,,,,
2014.37035,,,,
2014.39255,,,,
2014.420775,,,,
2014.423775,,,,
2014.454525,,,,
2014.4743,,,,
2014.495825,,,,
2014.530725,,,,
2014.569175,,,,
2014.60145,,,,
2014.65985,,,,
2014.6739,,,,
2014.724825,,,,
2014.8364,,,,
2014.864475,,,,
2014.9159,,,,
2014.9494,,,,
2014.96795,,,,
2015.018275,,,,
2015.037075,,,,
2015.06145,,,,
2015.0665,,,,
2015.08575,,,,
2015.137275,,,,
2015.165275,,,,
2015.21075,,,,
2015.255325,,,,
2015.266,,,,
2015.283625,,,,
2015.2948,,,,
2015.30565,,,,
2015.39075,,,,
2015.402075,,,,
2015.419675,,,,
2015.421875,,,,
2015.466675,,,,
2015.484375,,,,
2015.510575,,,,
2015.52045,,,,
2015.5419,,,,
2015.556275,,,,
2015.580375,,,,
2015.59865,,,,
2015.62195,,,,
2015.63835,,,,
2015.77225,,,,
2015.79245,,,,
2015.85145,,,,
2015.859975,,,,
2015.90775,,,,
2015.913525,,,,
2015.99735,,,,
2016.02245,,,,
2016.024475,,,,
2016.0375,,,,
2016.0531,,,,
2016.0733,,,,
2016.1589,,,,
2016.169625,,,,
2016.288025,,,,
2016.330625,,,,
2016.3786,,,,
2016.39775,,,,
2016.411275,,,,
2016.435425,,,,
2016.46895,,,,
2016.49335,,,,
2016.5157,,,,
2016.5247,,,,
2016.561275,,,,
2016.609825,,,,
2016.618725,,,,
2016.631075,,,,
2016.672025,,,,
2016.681525,,,,
2016.721175,,,,
2016.7459,,,,
2016.835325,,,,
2016.888825,,,,
2016.9348,,,,
2016.986775,,,,
2017.013675,,,,
2017.034475,,,,
2017.1944,,,,
2017.2109,,,,
2017.21755,,,,
2017.242725,,,,
2017.2798,,,,
2017.317025,,,,
2017.3666,,,,
2017.404675,,,,
2017.426425,,,,
2017.44465,,,,
2017.4838,,,,
2017.538875,,,,
2017.5514,,,,
2017.5775,,,,
2017.5931,,,,
2017.624375,,,,
2017.6582,,,,
2017.690925,,,,
2017.73585,,,,
2017.7972,,,,
2017.8247,,,,
2017.845025,,,,
2017.84695,,,,
2017.85825,,,,
2017.8687,,,,
2017.904375,,,,
2017.921575,,,,
2017.9722,,,,
2017.985525,,,,
2018.019775,,,,
2018.033125,,,,
2018.13585,,,,
2018.187975,,,,
2018.216175,,,,
2018.234475,,,,
2018.266275,,,,
2018.286675,,,,
2018.30385,,,,
2018.326025,,,,
2018.342275,,,,
2018.385625,,,,
2018.399,,,,
2018.4206,,,,
2018.433475,,,,
2018.4514,,,,
2018.539775,,,,
2018.58165,,,,
2018.638875,,,,
2018.718775,,,,
2018.73455,,,,
2018.735625,,,,
2018.7566,,,,
2018.80385,,,,
2018.849175,,,,
2018.8696,,,,
2018.882975,,,,
2018.925275,,,,
2018.947525,,,,
2018.961275,,,,
2018.971775,,,,
2018.9935,,,,
2019.03625,,,,
2019.0436,,,,
2019.070925,,,,
2019.0825,,,,
2019.14165,,,,
2019.1682,,,,
2019.202275,,,,
2019.21925,,,,
2019.2661,,,,
2019.2788,,,,
2019.329125,,,,
2019.3442,,,,
2019.365725,,,,
2019.385625,,,,
2019.4217,,,,
2019.434475,,,,
2019.441875,,,,
2019.45565,,,,
2019.5586,,,,
2019.591975,,,,
2019.620925,,,,
2019.635725,,,,
2019.65485,,,,
2019.663375,,,,
2019.70595,,,,
2019.76005,,,,
2019.7699,,,,
2019.7899,,,,
2019.8393,,,,
2019.873575,,,,
2019.9139,,,,
2019.91805,,,,
2019.986425,,,,
2020.015225,,,,
2020.03245,,,,
2020.0489,,,,
2020.089675,,,,
2020.1958,,,,
2020.229375,,,,
2020.324475,,,,
2020.332075,,,,
2020.355,,,,
2020.40135,,,,
2020.404075,,,,
2020.413175,,,,
2020.484825,,,,
2020.49455,,,,
2020.5067,,,,
2020.544375,,,,
2020.558625,,,,
2020.56605,,,,
2020.57415,,,,
2020.666275,,,,
2020.746675,,,,
2020.776725,,,,
2020.796225,,,,
2020.799675,,,,
2020.808625,,,,
2020.8284,,,,
2020.943275,,,,
2020.97195,,,,
2021.1088,,,,
2021.1747,,,,
2021.217325,,,,
2021.325325,,,,
2021.4265,,,,
2021.449625,,,,
2021.494625,,,,
2021.5449,,,,
2021.54955,,,,
2021.650975,,,,
2021.655275,,,,
2021.7219,,,,
2021.738475,,,,
2021.772825,,,,
2021.7922,,,,
2021.8149,,,,
2021.86165,,,,
2021.876375,,,,
2021.905025,,,,
2021.917,,,,
2021.935025,,,,
2022.03005,,,,
2022.0502,,,,
2022.170675,,,,
2022.17885,,,,
2022.21035,,,,
2022.229175,,,,
2022.27215,,,,
2022.27625,,,,
2022.315375,,,,
2022.338525,,,,
2022.413075,,,,
2022.443825,,,,
2022.450625,,,,
2022.496525,,,,
2022.5098,,,,
2022.51785,,,,
2022.560075,,,,
2022.60195,,,,
2022.694925,,,,
2022.717375,,,,
2022.726,,,,
2022.785325,,,,
2022.854175,,,,
2022.86985,,,,
2022.88925,,,,
2022.9373,,,,
2022.979725,,,,
2023.010725,,,,
2023.086,,,,
2023.10435,,,,
2023.134875,,,,
2023.145825,,,,
2023.15995,,,,
2023.176175,,,,
2023.222,,,,
2023.2298,,,,
2023.235725,,,,
2023.24995,,,,
2023.267875,,,,
2023.300425,,,,
2023.325975,,,,
2023.328025,,,,
2023.34445,,,,
2023.350925,,,,
2023.375625,,,,
2023.39295,,,,
2023.40715,,,,
2023.4767,,,,
2023.547225,,,,
2023.599325,,,,
2023.69555,,,,
2023.763675,,,,
2023.781425,,,,
2023.79435,,,,
2023.8358,,,,
2023.852425,,,,
2023.911075,,,,
2023.9709,,,,
2024.00465,,,,
2024.01725,,,,
2024.106475,,,,
2024.122175,,,,
2024.202275,,,,
2024.284275,,,,
2024.288725,,,,
2024.3247,,,,
2024.362625,,,,
2024.380325,,,,
2024.39605,,,,
2024.40865,,,,
2024.46015,,,,
2024.474175,,,,
2024.515725,,,,
2024.534,,,,
2024.6117,,,,
2024.64955,,,,
2024.6874,,,,
2024.7115,,,,
2024.7657,,,,
2024.8483,,,,
2024.870475,,,,
2024.89035,,,,
2024.902875,,,,
2024.9342,,,,
2024.9439,,,,
2024.956875,,,,
2024.970125,,,,
2025.02515,,,,
2025.02795,,,,
2025.057975,,,,
2025.110725,,,,
2025.118975,,,,
2025.153775,,,,
2025.175075,,,,
2025.19405,,,,
2025.2542,,,,
2025.297775,,,,
2025.3098,,,,
2025.424725,,,,
2025.472375,,,,
2025.5198,,,,
2025.540575,,,,
2025.56595,,,,
2025.599475,,,,
2025.610675,,,,
2025.621425,,,,
2025.674275,,,,
2025.67785,,,,
2025.757425,,,,
2025.759975,,,,
2025.829025,,,,
2025.97765,,,,
2026.026025,,,,
2026.07,,,,
2026.08235,,,,
2026.1995,,,,
2026.2349,,,,
2026.262125,,,,
2026.306175,,,,
2026.34405,,,,
2026.40745,,,,
2026.437625,,,,
2026.465,,,,
2026.52245,,,,
2026.55015,,,,
2026.660575,,,,
2026.6709,,,,
2026.7064,,,,
2026.744875,,,,
2026.75925,,,,
2026.775475,,,,
2026.829825,,,,
2026.873075,,,,
2026.9022,,,,
2026.91875,,,,
2026.95075,,,,
2027.0022,,,,
2027.047975,,,,
2027.093275,,,,
2027.1365,,,,
2027.16605,,,,
2027.175,,,,
2027.228025,,,,
2027.241325,,,,
2027.26125,,,,
2027.270475,,,,
2027.304925,,,,
2027.318775,,,,
2027.3477,,,,
2027.367875,,,,
2027.414425,,,,
2027.425275,,,,
2027.446,,,,
2027.5372,,,,
2027.590075,,,,
2027.63245,,,,
2027.6481,,,,
2027.66675,,,,
2027.713675,,,,
2027.746775,,,,
2027.779925,,,,
2027.80255,,,,
2027.815925,,,,
2027.826575,,,,
2027.9033,,,,
2027.92385,,,,
2027.992375,,,,
2028.075325,,,,
2028.090525,,,,
2028.154375,,,,
2028.248475,,,,
2028.2824,,,,
2028.3368,,,,
2028.344525,,,,
2028.40325,,,,
2028.439025,,,,
2028.446475,,,,
2028.449275,,,,
2028.5265,,,,
2028.5366,,,,
2028.588975,,,,
2028.643525,,,,
2028.667025,,,,
2028.676325,,,,
2028.760725,,,,
2028.777625,,,,
2028.806075,,,,
2028.849575,,,,
2028.865925,,,,
2028.89325,,,,
2028.96275,,,,
2029.01595,,,,
2029.10545,,,,
2029.1507,,,,
2029.168675,,,,
2029.22475,,,,
2029.28985,,,,
2029.2956,,,,
2029.30265,,,,
2029.327025,,,,
2029.36895,,,,
2029.4175,,,,
2029.438775,,,,
2029.469575,,,,
2029.51415,,,,
2029.51715,,,,
2029.54015,,,,
2029.5611,,,,
2029.565725,,,,
2029.585725,,,,
2029.68455,,,,
2029.706875,,,,
2029.744875,,,,
2029.7636,,,,
2029.78075,,,,
2029.909225,,,,
2029.977975,,,,
2030.029725,,,,
2030.0354,,,,
2030.0635,,,,
2030.09115,,,,
2030.1074,,,,
2030.17015,,,,
2030.268575,,,,
2030.32495,,,,
2030.349425,,,,
2030.492225,,,,
2030.544025,,,,
2030.630275,,,,
2030.69175,,,,
2030.731175,,,,
2030.787275,,,,
2030.795375,,,,
2030.829075,,,,
2030.88935,,,,
2030.9403,,,,
2030.9749,,,,
2031.02285,,,,
2031.059525,,,,
2031.102775,,,,
2031.185675,,,,
2031.22355,,,,
2031.274825,,,,
2031.31465,,,,
2031.34125,,,,
2031.3676,,,,
2031.383125,,,,
2031.4228,,,,
2031.47695,,,,
2031.5019,,,,
2031.52025,,,,
2031.542875,,,,
2031.56775,,,,
2031.587225,,,,
2031.608375,,,,
2031.644025,,,,
2031.684975,,,,
2031.697725,,,,
2031.711575,,,,
2031.7853,,,,
2031.815575,,,,
2031.834275,,,,
2031.862825,,,,
2031.881,,,,
2031.943475,,,,
2031.960825,,,,
2031.977575,,,,
2032.0102,,,,
2032.044625,,,,
2032.06625,,,,
2032.088725,,,,
2032.125525,,,,
2032.137925,,,,
2032.151325,,,,
2032.1641,,,,
2032.1723,,,,
2032.22285,,,,
2032.239175,,,,
2032.2627,,,,
2032.288525,,,,
2032.354875,,,,
2032.378075,,,,
2032.39765,,,,
2032.409,,,,
2032.43745,,,,
2032.45095,,,,
2032.49545,,,,
2032.526725,,,,
2032.5684,,,,
2032.589275,,,,
2032.6127,,,,
2032.656725,,,,
2032.682375,,,,
2032.718775,,,,
2032.752725,,,,
2032.77735,,,,
2032.858975,,,,
2032.919175,,,,
2032.946025,,,,
2032.95605,,,,
2032.96845,,,,
2033.00245,,,,
2033.020525,,,,
2033.0722,,,,
2033.095625,,,,
2033.113775,,,,
2033.211975,,,,
2033.296,,,,
2033.310425,,,,
2033.32295,,,,
2033.33835,,,,
2033.3956,,,,
2033.525275,,,,
2033.53425,,,,
2033.55935,,,,
2033.567675,,,,
2033.60405,,,,
2033.641,,,,
2033.670825,,,,
2033.841375,,,,
2033.855375,,,,
2033.891875,,,,
2033.9053,,,,
2034.007375,,,,
2034.033,,,,
2034.0524,,,,
2034.11495,,,,
2034.136725,,,,
2034.141725,,,,
2034.153725,,,,
2034.17955,,,,
2034.207,,,,
2034.232575,,,,
2034.274925,,,,
2034.2919,,,,
2034.31245,,,,
2034.338125,,,,
2034.378475,,,,
2034.406775,,,,
2034.472775,,,,
2034.50395,,,,
2034.5552,,,,
2034.6142,,,,
2034.62495,,,,
