SPK_SPKC02a,SPK_SPKC09b,SPK_SPKC13a
827.8992,819.37545,832.001425
827.947475,819.397725,832.092625
828.02725,819.41695,832.218225
828.0624,819.437,832.28395
828.067225,819.458325,832.3557
828.090475,819.474575,832.400575
828.111775,819.5217,832.442475
828.14925,819.57795,832.457675
828.22645,819.6148,832.515675
828.28795,819.63595,832.721825
828.30185,819.663675,832.787425
828.3209,819.724275,832.904675
828.3569,819.746925,832.9627
828.4033,819.782325,833.015975
828.43165,819.812325,833.044625
828.46785,819.837675,833.064025
828.5314,819.889325,833.092825
828.5747,819.918225,833.1226
828.67565,819.9466,833.163
828.713675,819.98045,833.216775
828.759375,820.02235,833.307775
828.8173,820.066075,833.371025
828.8808,820.108625,833.466425
828.915075,820.152675,833.52015
828.950625,820.1755,833.5588
828.98025,820.210075,833.596175
829.097625,820.229425,833.658375
829.121025,820.283575,833.681775
829.14235,820.301875,833.723
829.2131,820.318925,833.775925
829.22525,820.3791,833.83515
829.2535,820.419425,833.874075
829.283525,820.45665,833.9139
829.339325,820.485825,833.965725
829.371,820.510525,833.997975
829.384,820.535775,834.083525
829.41135,820.55225,834.162475
829.46445,820.644525,834.22705
829.48685,820.687175,834.26475
829.51425,820.720875,834.316725
829.5598,820.85925,834.3578
829.59645,820.8939,834.440875
829.653725,820.921875,834.470175
829.681125,820.99385,834.486825
829.7077,821.080725,834.507075
829.755775,821.1286,834.53515
829.777,821.154925,834.70015
829.8151,821.2014,834.745075
829.8921,821.25055,834.781625
829.91495,821.285975,834.8639
829.971425,821.316125,834.905025
830.06605,821.345575,834.9832
830.18425,821.369975,835.027775
830.202975,821.392425,835.0626
830.22955,821.41445,835.121375
830.257175,821.4317,835.227
830.293975,821.4538,835.35705
830.327725,821.4774,835.418125
830.396625,821.504225,835.458275
830.405225,821.52675,835.4944
830.453175,821.561975,835.5316
830.5238,821.58765,835.559725
830.5576,821.608875,835.6221
830.6151,821.65115,835.65445
830.618275,821.6756,835.6976
830.64065,821.718825,835.71205
