SPK_SPKC01a (inhibited),SPK_SPKC05a (inhibited),SPK_SPKC07a (no effect),SPK_SPKC09a (no effect),SPK_SPKC13a (inhibited),SPK_SPKC14a (inhibited),SPK_SPKC16a (inhibited)
271.890625,,,,,,402.93745
271.9106,,,,,,402.94955
271.939975,,,,,,402.97475
271.955475,,,,,,402.977175
271.9844,,,,,,402.9818
272.0194,,,,,,402.9972
272.0386,,,,,,403.039
272.060775,,,,,,403.072075
272.078725,,,,,,403.0935
272.104125,,,,,,403.129375
272.143625,,,,,,403.163675
272.156675,,,,,,403.186575
272.182025,,,,,,403.1953
272.1914,,,,,,403.218925
272.202025,,,,,,403.22965
272.22615,,,,,,403.267575
272.240975,,,,,,403.274175
272.261075,,,,,,403.3017
272.285225,,,,,,403.319475
272.331625,,,,,,403.3941
272.378625,,,,,,403.4066
272.39855,,,,,,403.4303
272.4215,,,,,,403.4542
272.4405,,,,,,403.4662
272.473075,,,,,,403.4796
272.499625,,,,,,403.51625
272.51285,,,,,,403.5429
272.534375,,,,,,403.563775
272.5504,,,,,,403.5856
272.577625,,,,,,403.626525
272.597175,,,,,,403.662325
272.63095,,,,,,403.6858
272.659625,,,,,,403.74155
272.693125,,,,,,403.784325
272.709825,,,,,,403.794675
272.742825,,,,,,403.859625
272.76155,,,,,,403.8701
272.783425,,,,,,403.905925
272.807775,,,,,,403.957225
272.84905,,,,,,403.961125
272.867625,,,,,,403.9844
272.9015,,,,,,404.103525
272.925375,,,,,,404.1228
272.937825,,,,,,404.232775
272.956625,,,,,,404.23715
272.98695,,,,,,404.2813
273.0075,,,,,,404.289225
273.0361,,,,,,404.3145
273.0416,,,,,,404.32525
273.078375,,,,,,404.3789
273.131275,,,,,,404.4171
273.16385,,,,,,404.542425
273.201925,,,,,,404.603825
273.246875,,,,,,404.610375
273.26995,,,,,,404.62925
273.3056,,,,,,404.698175
273.32475,,,,,,404.814275
273.340375,,,,,,404.825125
273.3549,,,,,,404.853325
273.372375,,,,,,404.89565
273.405775,,,,,,404.901425
273.4361,,,,,,404.933075
273.462675,,,,,,404.968125
273.482875,,,,,,404.99545
273.506225,,,,,,405.0289
273.53285,,,,,,405.0444
273.561675,,,,,,405.092475
273.583875,,,,,,405.110975
273.605575,,,,,,405.134975
273.64995,,,,,,405.172675
273.67205,,,,,,405.237325
273.691775,,,,,,405.279
273.722475,,,,,,405.329075
273.746275,,,,,,405.3355
273.7802,,,,,,405.399025
273.820525,,,,,,405.451225
273.840075,,,,,,405.45715
273.85465,,,,,,405.469725
273.887275,,,,,,405.501575
273.906075,,,,,,405.52535
273.9313,,,,,,405.531775
273.952625,,,,,,405.54745
273.97325,,,,,,405.56285
273.992525,,,,,,405.575775
274.025625,,,,,,405.586325
274.048775,,,,,,405.593475
274.08375,,,,,,405.598575
274.108775,,,,,,405.6501
274.155475,,,,,,405.66245
274.1864,,,,,,405.68405
274.21675,,,,,,405.761175
274.233425,,,,,,405.7901
274.2662,,,,,,405.809525
274.2995,,,,,,405.867125
274.328425,,,,,,405.9109
274.366325,,,,,,405.990475
274.437975,,,,,,406.0143
274.4546,,,,,,406.021875
274.485325,,,,,,406.0472
274.51815,,,,,,406.084625
274.52985,,,,,,406.09655
274.5421,,,,,,406.13575
274.557725,,,,,,406.1428
274.577,,,,,,406.17065
274.596575,,,,,,406.191975
274.62085,,,,,,406.203475
274.6441,,,,,,406.2048
274.6649,,,,,,406.233225
274.701075,,,,,,406.262625
274.715,,,,,,406.293275
274.7643,,,,,,406.297225
274.813725,,,,,,406.338775
274.8344,,,,,,406.384
274.866625,,,,,,406.537575
274.892325,,,,,,406.550175
274.91435,,,,,,406.558
274.97015,,,,,,406.5668
274.99645,,,,,,406.648175
275.030275,,,,,,406.70905
275.05075,,,,,,406.782025
275.06455,,,,,,406.82665
275.078925,,,,,,406.8428
275.10625,,,,,,406.86285
275.143175,,,,,,406.90765
275.179325,,,,,,406.935625
275.2114,,,,,,406.963475
275.2354,,,,,,407.0082
275.2859,,,,,,407.057
275.320725,,,,,,407.06975
275.3733,,,,,,407.1146
275.415325,,,,,,407.1613
275.440775,,,,,,407.16745
275.46465,,,,,,407.1773
275.4865,,,,,,407.203425
275.505925,,,,,,407.242525
275.520525,,,,,,407.249775
275.541625,,,,,,407.25995
275.577225,,,,,,407.2764
275.59785,,,,,,407.376375
275.6232,,,,,,407.424475
275.6457,,,,,,407.4417
275.679025,,,,,,407.517175
275.7201,,,,,,407.54285
275.747775,,,,,,407.55985
275.817925,,,,,,407.597125
275.842975,,,,,,407.670075
275.8611,,,,,,407.699525
275.8769,,,,,,407.711625
275.898825,,,,,,407.719975
275.9178,,,,,,407.760175
275.93595,,,,,,407.78455
275.96975,,,,,,407.824125
275.998475,,,,,,407.854475
276.028325,,,,,,407.886625
276.05105,,,,,,407.939025
276.10565,,,,,,407.965225
276.140825,,,,,,407.98075
276.164725,,,,,,408.006675
276.173225,,,,,,408.014875
276.198675,,,,,,408.022375
276.2188,,,,,,408.046175
276.2449,,,,,,408.08515
276.272975,,,,,,408.099575
276.30525,,,,,,408.1541
276.337625,,,,,,408.179325
276.38055,,,,,,408.22405
276.442325,,,,,,408.248725
276.4649,,,,,,408.284125
276.49825,,,,,,408.3046
276.516475,,,,,,408.35375
276.539225,,,,,,408.36505
276.55835,,,,,,408.509775
276.57425,,,,,,408.513625
276.595975,,,,,,408.519025
276.610375,,,,,,408.540025
276.626125,,,,,,408.554775
276.636075,,,,,,408.5915
276.67155,,,,,,408.594125
276.7056,,,,,,408.59985
276.7464,,,,,,408.60085
276.7896,,,,,,408.623275
276.8304,,,,,,408.651925
276.8609,,,,,,408.6692
276.88745,,,,,,408.7602
276.924825,,,,,,408.85565
276.93985,,,,,,408.899675
276.969175,,,,,,408.912575
276.992775,,,,,,408.948525
277.01975,,,,,,408.967175
277.0436,,,,,,408.983775
277.06655,,,,,,409.016375
277.08335,,,,,,409.041
277.098475,,,,,,409.10725
277.1199,,,,,,409.143475
277.151725,,,,,,409.17785
277.19155,,,,,,409.215475
277.22385,,,,,,409.263925
277.27365,,,,,,409.2819
277.2965,,,,,,409.28885
277.3215,,,,,,409.30385
277.38735,,,,,,409.3461
277.416075,,,,,,409.364475
277.4366,,,,,,409.41275
277.454075,,,,,,409.426525
277.4784,,,,,,409.516325
277.5266,,,,,,409.5342
277.539775,,,,,,409.539975
277.55025,,,,,,409.55335
277.5888,,,,,,409.587825
277.59845,,,,,,409.594
277.60805,,,,,,409.631425
277.63115,,,,,,409.6646
277.65855,,,,,,409.7438
277.67535,,,,,,409.77435
277.70435,,,,,,409.8308
277.7465,,,,,,409.833625
277.781075,,,,,,409.851325
277.82045,,,,,,409.874575
277.848075,,,,,,409.906375
277.8626,,,,,,409.97385
277.883825,,,,,,409.997425
277.902625,,,,,,410.10965
277.925575,,,,,,410.179175
277.972975,,,,,,410.242725
277.997475,,,,,,410.2631
278.0215,,,,,,410.273425
278.040525,,,,,,410.283525
278.082675,,,,,,410.301675
278.10855,,,,,,410.33095
278.1422,,,,,,410.340925
278.160725,,,,,,410.353875
278.197025,,,,,,410.36255
278.2145,,,,,,410.3892
278.24305,,,,,,410.413575
278.2605,,,,,,410.428125
278.29845,,,,,,410.461
278.34155,,,,,,410.49275
278.37355,,,,,,410.60605
278.43155,,,,,,410.64775
278.45615,,,,,,410.67285
278.497625,,,,,,410.7831
278.51565,,,,,,410.789275
278.533925,,,,,,410.79645
278.569825,,,,,,410.832875
278.592025,,,,,,410.83875
278.63745,,,,,,410.85415
278.653775,,,,,,410.893925
278.670025,,,,,,410.911
278.67685,,,,,,410.9341
278.7002,,,,,,410.950475
278.7157,,,,,,410.980675
278.727825,,,,,,411.02125
278.7621,,,,,,411.04975
278.811875,,,,,,411.06475
278.8516,,,,,,411.2098
278.8994,,,,,,411.21805
278.923475,,,,,,411.22745
278.96685,,,,,,411.2478
278.972825,,,,,,411.288225
278.9923,,,,,,411.31305
279.0238,,,,,,411.326675
279.0482,,,,,,411.364975
279.0764,,,,,,
279.103475,,,,,,
279.123975,,,,,,
279.151075,,,,,,
279.161275,,,,,,
279.1842,,,,,,
279.230175,,,,,,
279.258025,,,,,,
279.27285,,,,,,
279.30295,,,,,,
279.347925,,,,,,
279.3729,,,,,,
279.4159,,,,,,
279.450975,,,,,,
279.5045,,,,,,
279.547775,,,,,,
279.6096,,,,,,
279.629075,,,,,,
279.641775,,,,,,
279.677475,,,,,,
279.703875,,,,,,
279.713225,,,,,,
279.748675,,,,,,
279.771975,,,,,,
279.7886,,,,,,
279.812175,,,,,,
279.834075,,,,,,
279.85015,,,,,,
279.872625,,,,,,
279.942125,,,,,,
280.0126,,,,,,
280.075025,,,,,,
280.112525,,,,,,
280.156025,,,,,,
280.185425,,,,,,
280.211975,,,,,,
280.23125,,,,,,
280.251825,,,,,,
280.3112,,,,,,
280.3373,,,,,,
280.38275,,,,,,
280.43575,,,,,,
280.467925,,,,,,
280.49475,,,,,,
280.520975,,,,,,
280.56155,,,,,,
280.599875,,,,,,
280.61805,,,,,,
280.641975,,,,,,
280.6986,,,,,,
280.730125,,,,,,
280.783525,,,,,,
280.8205,,,,,,
280.854575,,,,,,
280.8674,,,,,,
280.9012,,,,,,
280.91895,,,,,,
280.957475,,,,,,
280.981425,,,,,,
281.011125,,,,,,
281.043725,,,,,,
281.0584,,,,,,
281.081025,,,,,,
281.1027,,,,,,
281.12165,,,,,,
281.155175,,,,,,
281.186125,,,,,,
281.215925,,,,,,
281.2544,,,,,,
281.31235,,,,,,
281.370775,,,,,,
281.409625,,,,,,
281.435775,,,,,,
281.4617,,,,,,
281.4907,,,,,,
281.52005,,,,,,
281.533425,,,,,,
281.5471,,,,,,
281.577975,,,,,,
281.602125,,,,,,
281.6249,,,,,,
281.639425,,,,,,
281.646075,,,,,,
281.6746,,,,,,
281.697725,,,,,,
281.72995,,,,,,
281.761225,,,,,,
281.812025,,,,,,
281.86095,,,,,,
281.910925,,,,,,
281.982325,,,,,,
282.01155,,,,,,
282.026575,,,,,,
282.057075,,,,,,
282.0846,,,,,,
282.0993,,,,,,
282.1263,,,,,,
282.1583,,,,,,
282.191575,,,,,,
282.229225,,,,,,
282.304675,,,,,,
282.33225,,,,,,
282.347825,,,,,,
282.38595,,,,,,
282.404025,,,,,,
282.432275,,,,,,
282.457825,,,,,,
282.489175,,,,,,
282.523875,,,,,,
282.554525,,,,,,
282.594825,,,,,,
282.613175,,,,,,
282.64425,,,,,,
282.671725,,,,,,
282.69545,,,,,,
282.7341,,,,,,
282.74435,,,,,,
282.76685,,,,,,
282.781425,,,,,,
282.806325,,,,,,
282.8302,,,,,,
282.8457,,,,,,
282.8578,,,,,,
282.873775,,,,,,
282.901575,,,,,,
282.9139,,,,,,
282.9529,,,,,,
282.9802,,,,,,
283.00045,,,,,,
283.02075,,,,,,
283.034325,,,,,,
283.05395,,,,,,
283.08615,,,,,,
283.10555,,,,,,
283.141925,,,,,,
283.211375,,,,,,
283.2336,,,,,,
283.26445,,,,,,
283.28555,,,,,,
283.314525,,,,,,
283.3638,,,,,,
283.3879,,,,,,
283.4064,,,,,,
283.42875,,,,,,
283.468575,,,,,,
283.5025,,,,,,
283.515375,,,,,,
283.53685,,,,,,
283.57,,,,,,
283.59885,,,,,,
283.639775,,,,,,
283.6646,,,,,,
283.68915,,,,,,
283.7013,,,,,,
283.719425,,,,,,
283.7389,,,,,,
283.759175,,,,,,
283.793725,,,,,,
283.831825,,,,,,
283.865125,,,,,,
283.905725,,,,,,
283.943725,,,,,,
283.9537,,,,,,
283.9604,,,,,,
283.97765,,,,,,
283.9992,,,,,,
284.020125,,,,,,
284.042875,,,,,,
284.084375,,,,,,
284.104525,,,,,,
284.124425,,,,,,
284.167625,,,,,,
284.224775,,,,,,
284.271375,,,,,,
284.301775,,,,,,
284.347975,,,,,,
284.377325,,,,,,
284.44425,,,,,,
284.48965,,,,,,
284.599275,,,,,,
284.627125,,,,,,
284.6336,,,,,,
284.650225,,,,,,
284.68305,,,,,,
284.69555,,,,,,
284.7177,,,,,,
284.74095,,,,,,
284.761275,,,,,,
284.79755,,,,,,
284.84045,,,,,,
284.87015,,,,,,
284.89255,,,,,,
284.93605,,,,,,
284.9891,,,,,,
285.026125,,,,,,
285.0653,,,,,,
285.081375,,,,,,
285.11675,,,,,,
285.14535,,,,,,
285.165925,,,,,,
285.181525,,,,,,
285.207925,,,,,,
285.22,,,,,,
285.26705,,,,,,
285.30675,,,,,,
285.359175,,,,,,
285.396875,,,,,,
285.4215,,,,,,
285.468025,,,,,,
285.490425,,,,,,
285.533075,,,,,,
285.550075,,,,,,
285.559025,,,,,,
285.572775,,,,,,
285.57835,,,,,,
285.601425,,,,,,
285.62195,,,,,,
285.6364,,,,,,
285.66585,,,,,,
285.681625,,,,,,
285.760625,,,,,,
285.8009,,,,,,
285.8352,,,,,,
285.86335,,,,,,
285.879025,,,,,,
285.90835,,,,,,
285.9254,,,,,,
285.9471,,,,,,
285.980675,,,,,,
286.0062,,,,,,
286.03045,,,,,,
286.056375,,,,,,
286.08275,,,,,,
286.10575,,,,,,
286.1233,,,,,,
286.16605,,,,,,
286.199125,,,,,,
286.217375,,,,,,
286.248875,,,,,,
286.266575,,,,,,
286.30955,,,,,,
286.330175,,,,,,
286.3669,,,,,,
286.390025,,,,,,
286.421675,,,,,,
286.4429,,,,,,
286.457775,,,,,,
286.473975,,,,,,
286.501075,,,,,,
286.525725,,,,,,
286.573075,,,,,,
286.6167,,,,,,
286.654125,,,,,,
286.6867,,,,,,
286.717625,,,,,,
286.750425,,,,,,
286.77455,,,,,,
286.795425,,,,,,
286.816275,,,,,,
286.8366,,,,,,
286.85605,,,,,,
286.8709,,,,,,
286.897925,,,,,,
286.92255,,,,,,
286.94,,,,,,
286.95545,,,,,,
287.0128,,,,,,
287.046325,,,,,,
287.064475,,,,,,
287.086775,,,,,,
287.1287,,,,,,
287.1626,,,,,,
287.181475,,,,,,
287.219225,,,,,,
287.2406,,,,,,
287.261725,,,,,,
287.283125,,,,,,
287.307625,,,,,,
287.313275,,,,,,
287.325625,,,,,,
287.34985,,,,,,
287.3667,,,,,,
287.3878,,,,,,
287.399775,,,,,,
287.42685,,,,,,
287.456075,,,,,,
287.46805,,,,,,
287.515225,,,,,,
287.546275,,,,,,
287.611775,,,,,,
287.643575,,,,,,
287.6732,,,,,,
287.698075,,,,,,
287.71945,,,,,,
287.752725,,,,,,
287.776975,,,,,,
287.8055,,,,,,
287.84535,,,,,,
287.87915,,,,,,
287.904625,,,,,,
287.9202,,,,,,
287.95755,,,,,,
288.0395,,,,,,
288.06715,,,,,,
288.107175,,,,,,
288.139725,,,,,,
288.164825,,,,,,
288.193425,,,,,,
288.21815,,,,,,
288.250325,,,,,,
288.268525,,,,,,
288.317625,,,,,,
288.349575,,,,,,
288.393775,,,,,,
288.41785,,,,,,
288.454775,,,,,,
288.4828,,,,,,
288.50625,,,,,,
288.532625,,,,,,
288.55135,,,,,,
288.5721,,,,,,
288.605275,,,,,,
288.628225,,,,,,
288.6625,,,,,,
288.6992,,,,,,
288.727375,,,,,,
288.75145,,,,,,
288.777425,,,,,,
288.797275,,,,,,
288.815625,,,,,,
288.846225,,,,,,
288.890625,,,,,,
288.910125,,,,,,
288.935975,,,,,,
288.9528,,,,,,
288.976825,,,,,,
288.999075,,,,,,
289.0129,,,,,,
289.037,,,,,,
289.051625,,,,,,
289.078925,,,,,,
289.099575,,,,,,
289.121225,,,,,,
289.143375,,,,,,
289.174,,,,,,
289.19015,,,,,,
289.210525,,,,,,
289.236175,,,,,,
289.264325,,,,,,
289.29025,,,,,,
289.30305,,,,,,
289.332125,,,,,,
289.356075,,,,,,
289.385125,,,,,,
289.408725,,,,,,
289.4313,,,,,,
289.45395,,,,,,
289.472975,,,,,,
289.49845,,,,,,
289.524425,,,,,,
289.56565,,,,,,
289.5883,,,,,,
289.619825,,,,,,
289.627625,,,,,,
289.67275,,,,,,
289.695075,,,,,,
289.722225,,,,,,
289.73535,,,,,,
289.75445,,,,,,
289.762275,,,,,,
289.787875,,,,,,
289.808125,,,,,,
289.8231,,,,,,
289.84605,,,,,,
289.862175,,,,,,
289.88845,,,,,,
289.9199,,,,,,
289.9507,,,,,,
290.0008,,,,,,
290.04665,,,,,,
290.07995,,,,,,
290.11265,,,,,,
290.128475,,,,,,
290.166575,,,,,,
290.198625,,,,,,
290.229375,,,,,,
290.242425,,,,,,
290.2564,,,,,,
290.2796,,,,,,
290.3265,,,,,,
290.3561,,,,,,
290.37445,,,,,,
290.465425,,,,,,
290.51955,,,,,,
290.551975,,,,,,
290.594975,,,,,,
290.6311,,,,,,
290.64555,,,,,,
290.6859,,,,,,
290.7008,,,,,,
290.730025,,,,,,
290.741725,,,,,,
290.768225,,,,,,
290.7854,,,,,,
290.804425,,,,,,
290.816225,,,,,,
290.844375,,,,,,
290.861625,,,,,,
290.88125,,,,,,
290.927625,,,,,,
290.9608,,,,,,
291.000075,,,,,,
291.037575,,,,,,
291.07135,,,,,,
291.103725,,,,,,
291.126125,,,,,,
291.151025,,,,,,
291.17535,,,,,,
291.193775,,,,,,
291.221175,,,,,,
291.230525,,,,,,
291.274275,,,,,,
291.285425,,,,,,
291.317025,,,,,,
291.3532,,,,,,
291.3669,,,,,,
291.41675,,,,,,
291.4329,,,,,,
291.4626,,,,,,
291.47225,,,,,,
291.501525,,,,,,
291.526475,,,,,,
291.55025,,,,,,
291.578375,,,,,,
291.60615,,,,,,
291.637525,,,,,,
291.674475,,,,,,
291.7125,,,,,,
291.74175,,,,,,
291.7694,,,,,,
291.782325,,,,,,
291.793525,,,,,,
291.815375,,,,,,
291.82655,,,,,,
291.86765,,,,,,
291.89045,,,,,,
291.93025,,,,,,
291.95085,,,,,,
291.97425,,,,,,
291.992675,,,,,,
292.008725,,,,,,
292.030675,,,,,,
292.05825,,,,,,
292.076175,,,,,,
292.109925,,,,,,
292.1278,,,,,,
292.16125,,,,,,
292.19215,,,,,,
292.20495,,,,,,
292.23835,,,,,,
292.256125,,,,,,
292.2914,,,,,,
292.3343,,,,,,
292.382575,,,,,,
292.4218,,,,,,
292.4498,,,,,,
292.48825,,,,,,
292.526125,,,,,,
292.541,,,,,,
292.5737,,,,,,
292.5852,,,,,,
292.611125,,,,,,
292.63465,,,,,,
292.6676,,,,,,
292.693725,,,,,,
292.729,,,,,,
292.7565,,,,,,
292.78695,,,,,,
292.815475,,,,,,
292.834875,,,,,,
292.8529,,,,,,
292.8695,,,,,,
292.9117,,,,,,
292.927425,,,,,,
292.9646,,,,,,
293.002075,,,,,,
293.034275,,,,,,
293.059125,,,,,,
293.065275,,,,,,
293.114675,,,,,,
293.131625,,,,,,
293.153975,,,,,,
293.19155,,,,,,
293.217525,,,,,,
293.23745,,,,,,
293.26115,,,,,,
293.2834,,,,,,
293.297675,,,,,,
293.355325,,,,,,
293.396225,,,,,,
293.435325,,,,,,
293.469175,,,,,,
293.4857,,,,,,
293.538025,,,,,,
293.5586,,,,,,
293.58075,,,,,,
293.6148,,,,,,
293.63315,,,,,,
293.6628,,,,,,
293.69425,,,,,,
293.71465,,,,,,
293.7355,,,,,,
293.75255,,,,,,
293.7704,,,,,,
293.791375,,,,,,
293.812525,,,,,,
293.839225,,,,,,
293.856925,,,,,,
293.883925,,,,,,
293.92125,,,,,,
293.975675,,,,,,
293.9954,,,,,,
294.0159,,,,,,
294.03075,,,,,,
294.081975,,,,,,
294.11695,,,,,,
294.150625,,,,,,
294.202075,,,,,,
294.23695,,,,,,
294.267925,,,,,,
294.278425,,,,,,
294.2952,,,,,,
294.32035,,,,,,
294.334475,,,,,,
294.364325,,,,,,
294.3754,,,,,,
294.4248,,,,,,
294.452,,,,,,
294.480025,,,,,,
294.5098,,,,,,
294.544925,,,,,,
294.57025,,,,,,
294.60515,,,,,,
294.639375,,,,,,
294.66,,,,,,
294.674425,,,,,,
294.707825,,,,,,
294.732425,,,,,,
294.763375,,,,,,
294.78455,,,,,,
294.828075,,,,,,
294.859975,,,,,,
294.87715,,,,,,
294.9033,,,,,,
294.916175,,,,,,
294.95215,,,,,,
294.9772,,,,,,
295.019575,,,,,,
295.049775,,,,,,
295.0732,,,,,,
295.10385,,,,,,
295.1291,,,,,,
295.157075,,,,,,
295.185175,,,,,,
295.220725,,,,,,
295.264425,,,,,,
295.27695,,,,,,
295.300425,,,,,,
295.320725,,,,,,
295.331325,,,,,,
295.35165,,,,,,
295.380775,,,,,,
295.40365,,,,,,
295.432475,,,,,,
295.449075,,,,,,
295.46285,,,,,,
295.49465,,,,,,
295.50965,,,,,,
295.516575,,,,,,
295.5351,,,,,,
295.5713,,,,,,
295.609675,,,,,,
295.629825,,,,,,
295.648225,,,,,,
295.67005,,,,,,
295.692675,,,,,,
295.7398,,,,,,
295.760525,,,,,,
295.78045,,,,,,
295.867475,,,,,,
295.8962,,,,,,
295.939375,,,,,,
296.005275,,,,,,
296.04435,,,,,,
296.067375,,,,,,
296.1021,,,,,,
296.11925,,,,,,
296.134525,,,,,,
296.14885,,,,,,
296.1723,,,,,,
296.199475,,,,,,
296.227025,,,,,,
296.249225,,,,,,
296.270825,,,,,,
296.28595,,,,,,
296.310475,,,,,,
296.391725,,,,,,
296.43185,,,,,,
296.49875,,,,,,
296.52565,,,,,,
296.55405,,,,,,
296.59905,,,,,,
296.623225,,,,,,
296.64065,,,,,,
296.666225,,,,,,
296.678875,,,,,,
296.710225,,,,,,
296.739075,,,,,,
296.806425,,,,,,
296.825275,,,,,,
296.859475,,,,,,
296.9044,,,,,,
296.943075,,,,,,
296.981775,,,,,,
297.02155,,,,,,
297.036875,,,,,,
297.081475,,,,,,
297.10415,,,,,,
297.1184,,,,,,
297.153725,,,,,,
297.171375,,,,,,
297.187025,,,,,,
297.205075,,,,,,
297.228575,,,,,,
297.252925,,,,,,
297.280625,,,,,,
297.307025,,,,,,
297.3529,,,,,,
297.382725,,,,,,
297.42465,,,,,,
297.455125,,,,,,
297.5027,,,,,,
297.545825,,,,,,
297.572275,,,,,,
297.594425,,,,,,
297.619425,,,,,,
297.652675,,,,,,
297.67455,,,,,,
297.694525,,,,,,
297.758625,,,,,,
297.812,,,,,,
297.85005,,,,,,
297.8717,,,,,,
297.8964,,,,,,
297.920625,,,,,,
297.941775,,,,,,
297.95205,,,,,,
298.012675,,,,,,
298.03365,,,,,,
298.0628,,,,,,
298.0925,,,,,,
298.122875,,,,,,
298.149475,,,,,,
298.177,,,,,,
298.208025,,,,,,
298.231025,,,,,,
298.2425,,,,,,
298.27415,,,,,,
298.304175,,,,,,
298.324875,,,,,,
298.359525,,,,,,
298.380975,,,,,,
298.400975,,,,,,
298.4385,,,,,,
298.46195,,,,,,
298.485025,,,,,,
298.535575,,,,,,
298.58105,,,,,,
298.6433,,,,,,
298.685,,,,,,
298.6993,,,,,,
298.76115,,,,,,
298.803425,,,,,,
298.837025,,,,,,
298.8535,,,,,,
298.9027,,,,,,
298.942325,,,,,,
298.96295,,,,,,
299.04095,,,,,,
299.06735,,,,,,
299.094575,,,,,,
299.1311,,,,,,
299.1766,,,,,,
299.21315,,,,,,
299.247075,,,,,,
299.275275,,,,,,
299.298325,,,,,,
299.316675,,,,,,
299.356525,,,,,,
299.38895,,,,,,
299.410325,,,,,,
299.4464,,,,,,
299.49095,,,,,,
299.523575,,,,,,
299.595725,,,,,,
299.651825,,,,,,
299.6933,,,,,,
299.748375,,,,,,
299.78485,,,,,,
299.809425,,,,,,
299.83285,,,,,,
299.855125,,,,,,
299.8791,,,,,,
299.903225,,,,,,
299.929825,,,,,,
299.967075,,,,,,
299.9913,,,,,,
300.024875,,,,,,
300.064425,,,,,,
300.079075,,,,,,
300.11275,,,,,,
300.167525,,,,,,
300.222,,,,,,
300.277775,,,,,,
300.31755,,,,,,
300.353225,,,,,,
300.378975,,,,,,
300.469425,,,,,,
300.509825,,,,,,
300.5357,,,,,,
300.55315,,,,,,
300.57245,,,,,,
300.594,,,,,,
300.63075,,,,,,
300.68355,,,,,,
300.741475,,,,,,
300.78715,,,,,,
300.816375,,,,,,
300.846725,,,,,,
300.867125,,,,,,
300.8881,,,,,,
300.92145,,,,,,
300.946675,,,,,,
300.972275,,,,,,
301.01225,,,,,,
301.054475,,,,,,
301.07495,,,,,,
301.08875,,,,,,
301.129425,,,,,,
301.153125,,,,,,
301.170475,,,,,,
301.192775,,,,,,
301.21625,,,,,,
301.230225,,,,,,
301.24255,,,,,,
301.26095,,,,,,
301.2707,,,,,,
301.283975,,,,,,
301.296375,,,,,,
301.311925,,,,,,
301.3294,,,,,,
301.353425,,,,,,
301.366625,,,,,,
301.397825,,,,,,
301.43995,,,,,,
301.494925,,,,,,
301.530875,,,,,,
301.5395,,,,,,
301.5619,,,,,,
301.58375,,,,,,
301.62015,,,,,,
301.647925,,,,,,
301.681375,,,,,,
301.71535,,,,,,
301.7335,,,,,,
301.77045,,,,,,
301.7983,,,,,,
301.854425,,,,,,
301.901075,,,,,,
301.96035,,,,,,
