SPK_SPKC01a (NA),SPK_SPKC04a (NA),SPK_SPKC11a (excited)
,,258.8607
,,258.891325
,,258.9213
,,258.96785
,,259.013625
,,259.065825
,,259.10485
,,259.1579
,,259.224675
,,259.2613
,,259.29255
,,259.33265
,,259.3708
,,259.40675
,,259.42875
,,259.44655
,,259.476125
,,259.51085
,,259.559625
,,259.584475
,,259.611675
,,259.6355
,,259.674875
,,259.714025
,,259.75865
,,259.79305
,,259.833425
,,259.888175
,,259.942475
,,259.99
,,260.027675
,,260.047175
,,260.08615
,,260.1087
,,260.13705
,,260.173775
,,260.2101
,,260.2509
,,260.291625
,,260.339325
,,260.36925
,,260.422975
,,260.49365
,,260.5185
,,260.537975
,,260.563025
,,260.58195
,,260.613975
,,260.650775
,,260.690925
,,260.73055
,,260.774775
,,260.82325
,,260.87825
,,260.912475
,,260.983575
,,261.028675
,,261.0648
,,261.101925
,,261.14675
,,261.183325
,,261.21995
,,261.25585
,,261.306225
,,261.33935
,,261.378075
,,261.48445
,,261.53805
,,261.6189
,,261.686125
,,261.734825
,,261.76805
,,261.81225
,,261.855125
,,261.88665
,,261.9427
,,261.99965
,,262.044
,,262.075975
,,262.0981
,,262.121425
,,262.157525
,,262.19255
,,262.23015
,,262.268775
,,262.301725
,,262.33935
,,262.38265
,,262.413875
,,262.4196
,,262.4459
,,262.47195
,,262.505875
,,262.538725
,,262.571825
,,262.607525
,,262.647175
,,262.705975
,,262.751375
,,262.801925
,,262.857825
,,262.895025
,,262.938125
,,262.985025
,,263.01535
,,263.08955
,,263.129925
,,263.175725
,,263.2138
,,263.249825
,,263.2869
,,263.334
,,263.398325
,,263.425175
,,263.444525
,,263.494
,,263.508725
,,263.53525
,,263.573925
,,263.603925
,,263.6437
,,263.693
,,263.7402
,,263.80585
,,263.83175
,,263.848925
,,263.86035
,,263.8709
,,263.8954
,,263.9198
,,263.9545
,,263.9862
,,264.0191
,,264.04405
,,264.0812
,,264.1203
,,264.1708
,,264.20405
,,264.23655
,,264.273075
,,264.3116
,,264.3441
,,264.381825
,,264.43305
,,264.468075
,,264.50755
,,264.5292
,,264.554125
,,264.57865
,,264.601525
,,264.632
,,264.666275
,,264.6983
,,264.731175
,,264.7636
,,264.802925
,,264.83675
,,264.8835
,,264.92805
,,264.99115
,,265.034325
,,265.0586
,,265.07015
,,265.086325
,,265.099275
,,265.11425
,,265.12545
,,265.140175
,,265.1609
,,265.176275
,,265.19225
,,265.215
,,265.24355
,,265.283275
,,265.30675
,,265.3471
,,265.386875
,,265.434325
,,265.46515
,,265.48575
,,265.50645
,,265.523925
,,265.54845
,,265.5639
,,265.6034
,,265.65035
,,265.686575
,,265.7315
,,265.782475
,,265.818775
,,265.8479
,,265.860025
,,265.88215
,,265.90125
,,265.926175
,,265.9572
,,266.0023
,,266.009
,,266.061825
,,266.110625
,,266.15795
,,266.2057
,,266.23925
,,266.256775
,,266.2925
,,266.325225
,,266.36235
,,266.3941
,,266.4355
,,266.494375
,,266.5557
,,266.609125
,,266.639975
,,266.67775
,,266.7212
,,266.769175
,,266.806725
,,266.844425
,,266.894325
,,266.922975
,,266.9493
,,266.963925
,,267.0158
,,267.065975
,,267.11375
,,267.1638
,,267.20645
,,267.23125
,,267.257225
,,267.280975
,,267.301625
,,267.328975
,,267.3743
,,267.47065
,,267.536525
,,267.57285
,,267.611575
,,267.6398
,,267.687925
,,267.738675
,,267.77235
,,267.8095
,,267.887675
,,267.929375
,,267.948975
,,267.968675
,,267.98565
,,268.030475
,,268.062875
,,268.0998
,,268.140875
,,268.19285
,,268.240475
,,268.286
,,268.32475
,,268.350475
,,268.3732
,,268.3932
,,268.413575
,,268.440525
,,268.46185
,,268.49495
,,268.525225
,,268.55355
,,268.599575
,,268.6563
,,268.721375
,,268.777325
,,268.8244
,,268.85925
,,268.914225
,,268.955175
,,268.979225
,,268.995075
,,269.01315
,,269.040975
,,269.065125
,,269.097625
,,269.13745
,,269.172425
,,269.21595
,,269.24755
,,269.2943
,,269.350075
,,269.393425
,,269.4425
,,269.4948
,,269.546175
,,269.56665
,,269.577275
,,269.59725
,,269.599175
,,269.6201
,,269.652675
,,269.685075
,,269.7179
,,269.764
,,269.81235
,,269.868125
,,269.911425
,,269.997525
,,270.022975
,,270.0648
,,270.0914
,,270.1096
,,270.1306
,,270.16725
,,270.2197
,,270.2588
,,270.320525
,,270.365625
,,270.412325
,,270.45825
,,270.48175
,,270.5038
,,270.523075
,,270.540225
,,270.55735
,,270.57465
,,270.618
,,270.66265
,,270.6833
,,270.74325
,,270.767575
,,270.78745
,,270.8298
,,270.8642
,,270.9103
,,270.959325
,,270.998625
,,271.026675
,,271.04735
,,271.06775
,,271.095825
,,271.119125
,,271.163925
,,271.195275
,,271.231075
,,271.295075
,,271.334525
,,271.353625
,,271.3822
,,271.4137
,,271.4573
,,271.50785
,,271.54125
,,271.59665
,,271.640575
,,271.67975
,,271.7085
,,271.7318
,,271.761375
,,271.794325
,,271.82435
,,271.86745
,,271.899975
,,271.92525
,,271.955675
,,271.98375
,,272.01385
,,272.03055
,,272.0573
,,272.097125
,,272.123325
,,272.146625
,,272.17095
,,272.1943
,,272.2269
,,272.261675
,,272.2997
,,272.337575
,,272.371125
,,272.395375
,,272.43705
,,272.475375
,,272.512775
,,272.545
,,272.595325
,,272.626575
,,272.6669
,,272.709275
,,272.74995
,,272.7878
,,272.825475
,,272.85895
,,272.8982
,,272.949075
,,272.995675
,,273.048025
,,273.07165
,,273.098525
,,273.1228
,,273.145025
,,273.166475
,,273.1985
,,273.2259
,,273.2738
,,273.322575
,,273.3667
,,273.408425
,,273.47065
,,273.54085
,,273.561125
,,273.590725
,,273.637125
,,273.65455
,,273.6818
,,273.71185
,,273.753275
,,273.783075
,,273.81795
,,273.8597
,,273.9057
,,273.96475
,,274.0108
,,274.07305
,,274.103225
,,274.145725
,,274.177475
,,274.211175
,,274.250575
,,274.2888
,,274.33175
,,274.373125
,,274.458275
,,274.529975
,,274.558375
,,274.5735
,,274.585725
,,274.618525
,,274.6543
,,274.69285
,,274.7279
,,274.755575
,,274.802475
,,274.843975
,,274.893175
,,274.94545
,,275.060725
,,275.09865
,,275.130925
,,275.167475
,,275.209575
,,275.259075
,,275.365
,,275.436325
,,275.4936
,,275.544375
,,275.56965
,,275.585125
,,275.600625
,,275.628325
,,275.6453
,,275.701825
,,275.75275
,,275.785275
,,275.8143
,,275.842525
,,275.87045
,,275.90545
,,275.938975
,,275.973875
,,276.00535
,,276.021625
,,276.042425
,,276.063225
,,276.122375
,,276.1618
,,276.206375
,,276.250175
,,276.30655
,,276.356025
,,276.40215
,,276.477525
,,276.5158
,,276.5684
,,276.625075
,,276.6556
,,276.6988
,,276.730625
,,276.759225
,,276.78515
,,276.825625
,,276.911675
,,276.9595
,,276.9954
,,277.031
,,277.05865
,,277.080325
,,277.1137
,,277.1468
,,277.1942
,,277.236475
,,277.28675
,,277.33615
,,277.374325
,,277.398575
,,277.4255
,,277.457375
,,277.4839
,,277.57325
,,277.633925
,,277.68665
,,277.722225
,,277.7492
,,277.777875
,,277.814925
,,277.8519
,,277.887075
,,277.915925
,,277.945025
,,277.97755
,,278.012425
,,278.0346
,,278.058925
,,278.08455
,,278.1366
,,278.168975
,,278.224625
,,278.264625
,,278.314875
,,278.38805
,,278.445525
,,278.4629
,,278.483425
,,278.50845
,,278.5354
,,278.5708
,,278.599825
,,278.644425
,,278.691525
,,278.72545
,,278.773975
,,278.82675
,,278.872325
,,278.9191
,,278.967875
,,279.0056
,,279.032025
,,279.0714
,,279.09515
,,279.109175
,,279.145525
,,279.189575
,,279.228525
,,279.26225
,,279.306075
,,279.34645
,,279.38535
,,279.428275
,,279.4952
,,279.5397
,,279.56975
,,279.611275
,,279.683625
,,279.71895
,,279.74795
,,279.76975
,,279.79395
,,279.816275
,,279.84165
,,279.871775
,,279.929525
,,279.96145
,,279.997175
,,280.039075
,,280.078725
,,280.12115
,,280.163325
,,280.196275
,,280.22335
,,280.250775
,,280.27305
,,280.294975
,,280.31735
,,280.34935
,,280.38745
,,280.42165
,,280.474475
,,280.504025
,,280.567775
,,280.628125
,,280.6724
,,280.720225
,,280.765925
,,280.79805
,,280.826175
,,280.8449
,,280.873025
,,280.905
,,280.940225
,,280.97165
,,281.0283
,,281.08865
,,281.122725
,,281.1594
,,281.1962
,,281.22935
,,281.2583
,,281.298425
,,281.33545
,,281.385475
,,281.429425
,,281.48145
,,281.52325
,,281.573525
,,281.620375
,,281.665875
,,281.7095
,,281.757475
,,281.8698
,,281.9163
,,281.95225
,,281.959275
,,282.001975
,,282.042225
,,282.078725
,,282.120825
,,282.177475
,,282.21855
,,282.2624
,,282.311975
,,282.3578
,,282.3917
,,282.423575
,,282.468025
,,282.498425
,,282.532075
,,282.579275
,,282.63715
,,282.679125
,,282.72585
,,282.754275
,,282.793175
,,282.830375
,,282.8693
,,282.9052
,,282.954225
,,282.9857
,,283.0252
,,283.072325
,,283.117
,,283.163875
,,283.186875
,,283.2065
,,283.219625
,,283.2447
,,283.267425
,,283.302325
,,283.33775
,,283.3724
,,283.4111
,,283.45475
,,283.4959
,,283.5672
,,283.61
,,283.6547
,,283.701875
,,283.7375
,,283.763875
,,283.7952
,,283.8176
,,283.836925
,,283.848175
,,283.858375
,,283.875675
,,283.89225
,,283.90575
,,283.922425
,,283.943425
,,283.958275
,,283.990025
,,284.0139
,,284.03835
,,284.0684
,,284.1017
,,284.1306
,,284.1672
,,284.24545
,,284.2696
,,284.3066
,,284.333225
,,284.362225
,,284.3942
,,284.431175
,,284.466475
,,284.500375
,,284.53505
,,284.56995
,,284.61265
,,284.657025
,,284.682825
,,284.719025
,,284.7462
,,284.79665
,,284.83875
,,284.87925
,,284.929025
,,284.967375
,,285.05245
,,285.124175
,,285.152
,,285.18795
,,285.2165
,,285.25795
,,285.381675
,,285.423725
,,285.46155
,,285.493775
,,285.521625
,,285.562425
,,285.61565
,,285.664575
,,285.711175
,,285.747275
,,285.794
,,285.830025
,,285.861375
,,285.889925
,,285.938975
,,285.99775
,,286.0313
,,286.07165
,,286.09975
,,286.1417
,,286.225
,,286.26795
,,286.292975
,,286.32465
,,286.355025
,,286.39335
,,286.4214
,,286.455675
,,286.481975
,,286.524875
,,286.564
,,286.601625
,,286.64065
,,286.682725
,,286.7301
,,286.774725
,,286.81215
,,286.858625
,,286.9069
,,286.939225
,,286.9556
,,286.9726
,,286.994725
,,287.015375
,,287.04185
,,287.079375
,,287.118325
,,287.157425
,,287.191325
,,287.2321
,,287.317625
,,287.359325
,,287.38655
,,287.418825
,,287.451525
,,287.48675
,,287.534325
,,287.58305
,,287.622575
,,287.6578
,,287.703525
,,287.739875
,,287.77515
,,287.821225
,,287.8744
,,287.919225
,,287.950175
,,288.005875
,,288.1129
,,288.15025
,,288.187825
,,288.243375
,,288.295375
,,288.3867
,,288.44965
,,288.4953
,,288.536375
,,288.56275
,,288.583825
,,288.59775
,,288.631225
,,288.685425
,,288.71475
,,288.751225
,,288.8028
,,288.846225
,,288.894125
,,288.9216
,,288.95745
,,288.988125
,,289.02435
,,289.066325
,,289.102725
,,289.14905
,,289.1908
,,289.224925
,,289.271925
,,289.326125
,,289.377
,,289.412125
,,289.4509
,,289.488475
,,289.537925
,,289.5913
,,289.642425
,,289.695625
,,289.74495
,,289.79645
,,289.858225
,,289.884725
,,289.9147
,,289.938925
,,289.967525
,,289.99395
,,290.0195
,,290.0554
,,290.10055
,,290.149075
,,290.29265
,,290.32945
,,290.4262
,,290.461175
,,290.5037
,,290.5557
,,290.5939
,,290.6394
,,290.675425
,,290.70505
,,290.747775
,,290.785875
,,290.8448
,,290.890575
,,290.9298
,,290.977
,,291.034375
,,291.063275
,,291.082775
,,291.12605
,,291.15615
,,291.19865
,,291.213225
,,291.234575
,,291.250925
,,291.26805
,,291.28485
,,291.312775
,,291.340725
,,291.387
,,291.41045
,,291.4432
,,291.475275
,,291.50115
,,291.535925
,,291.56055
,,291.5903
,,291.6258
,,291.6514
,,291.676875
,,291.720175
,,291.76115
,,291.8141
,,291.8802
,,291.938875
,,291.974075
,,292.01265
,,292.032225
,,292.0609
,,292.08255
,,292.148875
,,292.19875
,,292.23015
,,292.2648
,,292.298275
,,292.332775
,,292.378675
,,292.41265
,,292.468875
,,292.525525
,,292.551725
,,292.5816
,,292.631275
,,292.663
,,292.69255
,,292.720925
,,292.74455
,,292.78045
,,292.814575
,,292.851525
,,292.89035
,,292.932425
,,292.937875
,,292.971925
,,293.0112
,,293.050775
,,293.0973
,,293.149175
,,293.192775
,,293.22725
,,293.252725
,,293.280575
,,293.307775
,,293.34145
,,293.369125
,,293.39245
,,293.451675
,,293.484725
,,293.53215
,,293.57265
,,293.61375
,,293.65225
,,293.704
,,293.742275
,,293.79155
,,293.843625
,,293.90565
,,293.949425
,,293.99625
,,294.032625
,,294.09145
,,294.138025
,,294.1764
,,294.201125
,,294.22295
,,294.244275
,,294.28195
,,294.322025
,,294.37
,,294.39725
,,294.445025
,,294.495275
,,294.51465
,,294.552925
,,294.5851
,,294.632825
,,294.6633
,,294.681175
,,294.739625
,,294.774475
,,294.79415
,,294.81875
,,294.8462
,,294.861475
,,294.876
,,294.89315
,,294.913725
,,294.938575
,,294.961125
,,294.9724
,,294.991525
,,295.008375
,,295.034475
,,295.056075
,,295.080425
,,295.109275
,,295.142525
,,295.16665
,,295.18865
,,295.2373
,,295.281675
,,295.312675
,,295.35735
,,295.38855
,,295.44955
,,295.479575
,,295.5338
,,295.5699
,,295.59865
,,295.6659
,,295.689575
,,295.690625
,,295.711225
,,295.73965
,,295.795925
,,295.844925
,,295.88755
,,295.94085
,,295.96935
,,296.031675
,,296.07455
,,296.1316
,,296.1756
,,296.247125
,,296.29845
,,296.324275
,,296.348
,,296.38315
,,296.41475
,,296.453325
,,296.498575
,,296.530975
,,296.5598
,,296.59185
,,296.640725
,,296.6774
,,296.731075
,,296.812475
,,296.83745
,,296.844725
,,296.859475
,,296.8751
,,296.88915
,,296.91965
,,296.95785
,,296.99725
,,297.0392
,,297.082325
,,297.161675
,,297.19595
,,297.236475
,,297.2655
,,297.306825
,,297.349125
,,297.386325
,,297.443825
,,297.483275
,,297.502075
,,297.52215
,,297.5527
,,297.599175
,,297.60135
,,297.639975
,,297.690575
,,297.74245
,,297.78785
,,297.810575
,,297.837775
,,297.87425
,,297.908575
,,297.9766
,,298.025225
,,298.06835
,,298.129525
,,298.185975
,,298.251375
,,298.26655
,,298.28225
,,298.31
,,298.3352
,,298.367325
,,298.3967
,,298.419375
,,298.44735
,,298.489925
,,298.5162
,,298.5507
,,298.5789
,,298.614575
,,298.65995
,,298.706475
,,298.777325
,,298.81275
,,298.89805
,,298.9489
,,299.002725
,,299.05015
,,299.08755
,,299.13055
,,299.197875
,,299.24475
,,299.257425
,,299.29225
,,299.32635
,,299.4305
,,299.470175
,,299.511525
,,299.5732
,,299.6254
,,299.7121
,,299.76075
,,299.776175
,,299.796725
,,299.821775
,,299.858075
,,299.904525
,,299.95385
,,300.0028
,,300.045175
,,300.094575
,,300.13185
,,300.187275
,,300.240075
,,300.31105
,,300.3177
,,300.3511
,,300.4057
,,300.442075
,,300.472975
,,300.5126
