SPK_SPKC01a,SPK_SPKC09a,SPK_SPKC10b,SPK_SPKC12a
,60.11605,66.74435,118.3451
,60.12095,66.79275,118.35745
,60.138975,66.971125,118.38295
,60.200075,67.059225,118.400725
,60.230825,67.4448,118.452725
,60.312275,67.451925,118.499825
,60.39835,67.47145,118.516525
,60.446475,67.483375,118.53235
,60.46705,68.43285,118.554175
,60.510925,68.454675,118.5773
,60.564975,68.694025,118.616775
,60.58275,68.759675,118.637225
,60.600025,69.0372,118.68
,60.647225,69.139625,118.704975
,60.728525,69.51585,118.739925
,60.744975,69.852025,118.768325
,60.764975,69.895525,118.7959
,60.7929,70.005025,118.8362
,60.896775,70.051875,118.849075
,60.92355,70.188375,118.862075
,61.00505,70.216175,118.869025
,61.056875,70.323875,118.8753
,61.07365,70.324925,118.88885
,61.0908,70.33155,118.89375
,61.163525,70.3368,118.906275
,61.182225,70.346775,118.915425
,61.23545,70.3528,118.92435
,61.338525,70.51895,118.9336
,61.41955,70.5424,118.94775
,61.45895,70.625925,118.968
,61.507,70.65095,118.987375
,61.553725,70.74825,119.004875
,61.58335,71.007875,119.022025
,61.670275,71.016275,119.0406
,61.704275,71.04125,119.057
,61.732225,71.1408,119.0984
,61.7935,71.615975,119.1204
,61.79965,71.722575,119.13285
,61.853875,71.733825,119.148325
,61.93555,71.7386,119.1662
,61.950125,71.76215,119.246125
,61.9649,72.095625,119.277625
,61.99015,72.23035,119.28845
,62.014175,72.25785,119.29545
,62.01945,72.46125,119.3012
,62.052625,72.48855,119.310925
,62.06285,72.56835,119.321025
,62.091125,72.948825,119.327025
,62.110475,73.07285,119.33395
,62.128125,73.516775,119.358325
,62.17575,73.708625,119.375375
,62.1844,74.16735,119.404125
,62.23705,74.18015,119.425775
,62.260925,74.19455,119.44535
,62.30105,74.209,119.463725
,62.325,74.3644,119.513525
,62.353775,74.40295,119.5349
,62.35835,74.417475,119.567
,62.45625,74.422275,119.578275
,62.52405,74.69645,119.586375
,62.564175,74.910975,119.601625
