SPK_SPKC09a,SPK_SPKC09b
432.242725,474.599275
432.272,474.618275
432.328125,474.684075
432.358875,474.715975
432.3865,474.8216
432.733425,474.861125
432.781825,474.896675
432.83765,474.936075
432.841275,474.95475
432.89455,475.0872
432.929875,475.26685
432.950525,475.3487
433.001525,475.382725
433.0591,475.525125
433.227275,475.557175
433.2429,475.614725
433.3625,475.6287
433.4127,475.644475
433.44235,475.813325
433.545575,476.14895
433.574275,476.280975
433.674075,476.4193
433.73365,476.595225
433.760925,476.61725
433.821775,476.678575
433.837675,476.7096
433.910575,476.725225
433.9991,476.7517
434.149925,476.902825
434.200775,476.94305
434.339975,476.966775
434.3512,476.983575
434.395725,477.016075
434.454825,477.02575
434.51325,477.188725
434.54245,477.42865
434.664,477.56125
434.6892,477.590225
434.7134,477.598575
434.789425,477.6197
434.83635,477.7647
434.8495,477.78895
434.894625,477.8173
434.927725,477.892825
434.95865,477.960975
434.993325,478.105075
435.032775,478.16735
435.073025,478.493425
435.10735,478.5134
435.12715,478.760525
435.170925,478.80705
435.255125,478.852975
435.260525,478.909075
435.39205,478.933575
435.410325,478.956475
435.480325,479.024
435.483725,479.059625
435.532125,479.183775
435.567475,479.54605
435.599775,479.71435
435.647475,479.83185
435.663725,479.8611
435.7002,480.0093
435.75795,480.0426
435.863525,480.134225
435.9105,480.21575
435.947525,480.263625
436.003975,480.360425
436.046475,480.393375
436.056,480.7106
436.1592,480.76515
436.177525,480.827225
436.297275,480.895125
436.300175,481.25615
436.327825,481.299225
436.3396,481.41955
436.374625,481.452025
436.4121,481.5372
436.50775,481.55355
436.594075,481.807925
436.6299,481.823975
436.6962,481.8332
436.7261,481.83645
436.742475,481.906525
436.77445,481.93265
436.779525,481.94505
436.8124,481.976075
436.83765,482.1231
436.965525,482.191425
436.986375,482.35505
437.0833,482.362975
437.143725,482.5103
437.19345,482.6223
437.202,482.6275
437.272825,482.64765
437.28675,482.70325
437.30265,482.85815
437.314475,482.8829
437.41965,483.004925
437.475625,483.277875
437.603225,483.484975
437.61395,483.5989
437.620025,483.647325
437.678075,483.6548
437.698,483.693925
437.7679,483.762425
437.778075,483.7793
437.791925,483.871225
437.853925,483.93395
437.887725,484.02865
437.98285,484.0947
438.18585,484.14115
438.215025,484.208675
438.3011,484.316975
438.3644,484.34005
438.40465,484.9616
438.436275,485.04965
438.4571,485.2778
438.47245,485.37195
438.4921,485.528825
438.511975,485.81205
438.5158,486.0621
438.522825,486.1209
438.5681,486.134175
438.799725,486.3649
438.85195,486.39665
438.881925,486.499125
438.968475,486.533425
439.030675,486.5439
439.19695,486.628975
439.34225,486.663675
439.4552,486.79295
439.48615,486.8485
439.50805,486.882075
439.592425,486.903
439.638475,486.976
439.780775,487.627075
439.808525,487.64385
439.8238,487.65855
439.852775,487.861475
439.9009,487.8905
439.92305,488.02035
439.94755,488.095575
440.03245,488.120175
440.055475,488.1414
440.1133,488.26875
440.1397,488.3023
440.1502,488.3365
440.163925,488.35125
440.214075,488.3905
440.245425,488.6993
440.267675,488.746425
440.277125,488.76735
440.295825,488.797825
440.30895,488.839325
440.33565,488.8605
440.379,488.947125
440.403325,488.958725
440.424475,489.102575
440.513475,489.229825
440.52965,489.290175
440.54325,489.3175
440.58325,489.333
440.62165,489.353525
440.65165,489.3632
440.735975,489.415125
440.778525,489.434875
440.831025,489.813125
440.875175,489.8426
440.885375,489.90075
440.93335,489.930975
440.9875,489.97965
441.01875,490.025625
441.050825,490.158925
441.08815,490.203775
441.1068,490.3708
441.1416,490.42635
441.146675,490.482275
441.1599,490.605575
441.191475,490.786525
441.25555,490.80435
441.28085,490.845325
441.303725,490.8848
441.32145,491.025675
441.3358,491.07245
441.3583,491.07955
441.504525,491.11945
441.528175,491.124925
441.601675,491.158425
441.65155,491.222125
441.83705,491.262325
441.85905,491.361125
441.895,491.5225
441.94385,491.559625
441.963925,491.600325
441.99045,491.629725
442.004,491.81165
442.018825,491.95395
442.041175,491.968425
442.115725,491.9976
442.18345,492.089125
442.3116,492.136925
442.471625,492.5883
442.5026,492.836875
442.516275,492.921175
442.530925,492.984625
442.55615,493.079825
442.58825,493.202825
442.6002,493.24415
442.624975,493.27245
442.65365,493.3393
442.6917,493.406125
442.7139,493.5008
442.7347,493.573425
442.7605,493.59305
442.8882,493.59635
442.938375,493.73585
442.94555,493.8662
442.998675,493.92615
443.061975,493.970625
443.140575,494.0537
443.1998,494.06425
443.208025,494.101375
443.231425,494.142925
443.29065,494.163525
443.340925,494.232325
443.34545,494.243775
443.3826,494.274
443.3995,494.304675
443.513825,494.34205
443.57265,494.391375
443.607675,494.419475
443.73455,494.45255
443.750925,494.521875
443.76485,494.5778
443.78465,494.73935
443.873775,494.88075
443.913475,494.932725
443.953675,495.00205
443.971,495.085875
443.984525,495.10325
444.007525,495.11975
444.017375,495.150175
444.084325,495.2598
444.248275,495.354
444.314725,495.40085
444.324475,495.5409
444.421525,495.550075
444.433375,495.5881
444.454125,495.691875
444.4759,495.718275
444.540275,495.7329
444.572225,495.8506
444.59575,495.912
444.6076,495.96925
444.73055,496.083625
444.7534,496.225275
444.894425,496.316925
444.914325,496.3685
444.930075,496.43205
444.95965,496.56645
444.96405,496.5767
444.98315,496.6055
444.997675,496.6984
445.1094,496.775125
445.303875,496.969675
445.35065,497.000375
445.380225,497.135125
445.439875,497.152
445.48,497.280875
445.606925,497.349375
445.6736,497.547625
445.69815,497.5762
445.775725,497.773075
445.84285,497.810925
445.852525,497.8302
445.864275,497.842
445.873675,497.916225
445.88335,498.0007
445.9006,498.0873
445.922425,498.120575
445.9324,498.133425
445.99995,498.267
446.071975,498.3261
446.1656,498.48355
446.316475,498.5984
446.333625,498.6788
446.37335,498.72755
446.39085,498.798425
446.4111,498.818125
446.44365,499.064675
446.46045,499.162375
446.477225,499.2066
446.5139,499.2256
446.585275,499.5508
446.60865,499.658475
446.76565,499.810625
446.79205,499.829975
446.8317,499.933125
446.849825,500.111
446.89185,500.58345
446.92485,500.61585
446.940225,500.68815
446.949825,501.01295
447.023325,501.20955
447.075725,501.224675
447.1181,501.31495
447.146775,501.3996
447.194675,501.514225
447.250025,501.7166
447.2896,501.735175
447.4253,501.751025
447.459525,501.821825
447.50315,501.850125
447.513525,501.9766
447.5416,502.3498
447.615775,502.451275
447.6593,502.541625
447.670975,502.562
447.692,502.641825
447.95355,502.789375
447.9972,502.859275
448.0136,502.876
448.0398,502.98725
448.109325,503.07675
448.17045,503.192175
448.191125,503.3544
448.244175,503.40115
448.292,503.503575
448.33715,503.526325
