SPK_SPKC10a (excited),SPK_SPKC15a (inhibited),SPK_SPKC15b (inhibited),SPK_SPKC15c (inhibited)
,123.844875,,
,123.8741,,
,123.9075,,
,123.932975,,
,124.023925,,
,124.0759,,
,124.111675,,
,124.145025,,
,124.15965,,
,124.171,,
,124.184875,,
,124.2084,,
,124.21745,,
,124.2313,,
,124.24765,,
,124.26755,,
,124.33465,,
,124.360925,,
,124.379025,,
,124.407725,,
,124.447025,,
,124.472925,,
,124.485025,,
,124.4991,,
,124.516425,,
,124.55515,,
,124.587975,,
,124.611175,,
,124.677575,,
,124.6959,,
,124.714025,,
,124.73925,,
,124.7628,,
,124.784825,,
,124.8704,,
,124.9132,,
,124.94515,,
,124.962225,,
,124.975425,,
,124.9869,,
,125.000975,,
,125.015725,,
,125.058425,,
,125.10835,,
,125.15335,,
,125.18945,,
,125.227125,,
,125.263775,,
,125.2906,,
,125.329425,,
,125.345475,,
,125.36115,,
,125.37355,,
,125.385225,,
,125.4094,,
,125.457125,,
,125.4726,,
,125.490575,,
,125.5311,,
,125.573375,,
,125.5996,,
,125.632325,,
,125.674125,,
,125.713675,,
,125.75265,,
,125.777725,,
,125.788675,,
,125.805775,,
,125.823625,,
,125.843,,
,125.8608,,
,125.87495,,
,125.896275,,
,125.921875,,
,125.94875,,
,125.9707,,
,126.0084,,
,126.026725,,
,126.044925,,
,126.067875,,
,126.081825,,
,126.12795,,
,126.1571,,
,126.180425,,
,126.208575,,
,126.234325,,
,126.24285,,
,126.25085,,
,126.2841,,
,126.308575,,
,126.338775,,
,126.374275,,
,126.39835,,
,126.406575,,
,126.42605,,
,126.4406,,
,126.4431,,
,126.455875,,
,126.4697,,
,126.485375,,
,126.5002,,
,126.515475,,
,126.53205,,
,126.550125,,
,126.61715,,
,126.637725,,
,126.66405,,
,126.6994,,
,126.75315,,
,126.79105,,
,126.80845,,
,126.81085,,
,126.828875,,
,126.865225,,
,126.931125,,
,126.9434,,
,126.955775,,
,126.9614,,
,126.984525,,
,127.004825,,
,127.05135,,
,127.068725,,
,127.10025,,
,127.132575,,
,127.159725,,
,127.1724,,
,127.187725,,
,127.2026,,
,127.219575,,
,127.23595,,
,127.261125,,
,127.31795,,
,127.35245,,
,127.41,,
,127.4271,,
,127.45275,,
,127.470875,,
,127.505625,,
,127.51855,,
,127.540925,,
,127.5544,,
,127.575875,,
,127.59245,,
,127.62745,,
,127.649975,,
,127.707475,,
,127.7513,,
,127.801425,,
,127.832225,,
,127.860425,,
,127.888175,,
,127.90705,,
,127.924625,,
,127.93625,,
,127.954925,,
,127.97085,,
,127.98285,,
,128.004725,,
,128.0236,,
,128.0436,,
,128.061425,,
,128.083375,,
,128.097025,,
,128.11725,,
,128.155425,,
,128.1698,,
,128.189425,,
,128.198275,,
,128.2039,,
,128.224875,,
,128.241175,,
,128.261425,,
,128.2802,,
,128.311525,,
,128.3511,,
,128.408825,,
,128.448825,,
,128.48265,,
,128.51905,,
,128.543725,,
,128.570475,,
,128.5799,,
,128.591475,,
,128.601475,,
,128.611925,,
,128.621275,,
,128.6542,,
,128.671575,,
,128.6904,,
,128.692825,,
,128.7478,,
,128.77365,,
,128.802925,,
,128.819675,,
,128.852825,,
,128.880375,,
,128.907525,,
,128.93895,,
,128.96735,,
,129.018,,
,129.06515,,
,129.109475,,
,129.134775,,
,129.1522,,
,129.171275,,
,129.188175,,
,129.21595,,
,129.23235,,
,129.2376,,
,129.25865,,
,129.2758,,
,129.277675,,
,129.300125,,
,129.331725,,
,129.351125,,
,129.36305,,
,129.437525,,
,129.474,,
,129.495375,,
,129.51705,,
,129.5285,,
,129.54165,,
,129.5555,,
,129.5684,,
,129.58495,,
,129.6029,,
,129.6559,,
,129.67705,,
,129.696925,,
,129.7048,,
,129.713625,,
,129.7376,,
,129.7756,,
,129.802775,,
,129.823225,,
,129.83675,,
,129.874075,,
,129.900275,,
,129.926675,,
,129.939075,,
,129.95605,,
,129.983125,,
,129.99495,,
,130.010675,,
,130.02385,,
,130.0396,,
,130.05645,,
,130.07725,,
,130.132,,
,130.134525,,
,130.157425,,
,130.203775,,
,130.240075,,
,130.306275,,
,130.321875,,
,130.336675,,
,130.36085,,
,130.37895,,
,130.40775,,
,130.4245,,
,130.46405,,
,130.48015,,
,130.503675,,
,130.512875,,
,130.5191,,
,130.53735,,
,130.55995,,
,130.58215,,
,130.60535,,
,130.626525,,
,130.64615,,
,130.660075,,
,130.664825,,
,130.695225,,
,130.723875,,
,130.743075,,
,130.75965,,
,130.8135,,
,130.825275,,
,130.828575,,
,130.84155,,
,130.854625,,
,130.867025,,
,130.887825,,
,130.91115,,
,130.9377,,
,130.9583,,
,131.010075,,
,131.0339,,
,131.0603,,
,131.07665,,
,131.099925,,
,131.1204,,
,131.141275,,
,131.163975,,
,131.184075,,
,131.202025,,
,131.2381,,
,131.271325,,
,131.3085,,
,131.342275,,
,131.37405,,
,131.411475,,
,131.429425,,
,131.46825,,
,131.4786,,
,131.49855,,
,131.5043,,
,131.51465,,
,131.527775,,
,131.5476,,
,131.565275,,
,131.58905,,
,131.596025,,
,131.65655,,
,131.703575,,
,131.718525,,
,131.734275,,
,131.749225,,
,131.7857,,
,131.808775,,
,131.879975,,
,131.8908,,
,131.9189,,
,131.93205,,
,131.945125,,
,131.996575,,
,132.0473,,
,132.067975,,
,132.112875,,
,132.1521,,
,132.198475,,
,132.217025,,
,132.232375,,
,132.268175,,
,132.289575,,
,132.310775,,
,132.3488,,
,132.4129,,
,132.452425,,
,132.493375,,
,132.517475,,
,132.52855,,
,132.550425,,
,132.564325,,
,132.576075,,
,132.5947,,
,132.613825,,
,132.629775,,
,132.6464,,
,132.6584,,
,132.679675,,
,132.695075,,
,132.712125,,
,132.770925,,
,132.789325,,
,132.811425,,
,132.835425,,
,132.895425,,
,132.915925,,
,132.940325,,
,132.965575,,
,133.00655,,
,133.05115,,
,133.1011,,
,133.11645,,
,133.132925,,
,133.1445,,
,133.154975,,
,133.164675,,
,133.176375,,
,133.181425,,
,133.1873,,
,133.1996,,
,133.212175,,
,133.225875,,
,133.2362,,
,133.25255,,
,133.264325,,
,133.2795,,
,133.2976,,
,133.371675,,
,133.418125,,
,133.4716,,
,133.5164,,
,133.535925,,
,133.5775,,
,133.598125,,
,133.623225,,
,133.6465,,
,133.6656,,
,133.693075,,
,133.7284,,
,133.7721,,
,133.813975,,
,133.84,,
,133.852975,,
,133.881,,
,133.90315,,
,133.9186,,
,133.938525,,
,133.951625,,
,133.961575,,
,133.973875,,
,133.984825,,
,134.006425,,
,134.038025,,
,134.0976,,
,134.13955,,
,134.166925,,
,134.2054,,
,134.2444,,
,134.278025,,
,134.3256,,
,134.354075,,
,134.3555,,
,134.3803,,
,134.395175,,
,134.403175,,
,134.4181,,
,134.42805,,
,134.44105,,
,134.45405,,
,134.464525,,
,134.477025,,
,134.4931,,
,134.512025,,
,134.5283,,
,134.54675,,
,134.5618,,
,134.5877,,
,134.612775,,
,134.630475,,
,134.641775,,
,134.650675,,
,134.671925,,
,134.689525,,
,134.712325,,
,134.737425,,
,134.751375,,
,134.769925,,
,134.7861,,
,134.80025,,
,134.8393,,
,134.85015,,
,134.87115,,
,134.8996,,
,134.9249,,
,134.957625,,
,134.979675,,
,134.99485,,
,135.019125,,
,135.068675,,
,135.09815,,
,135.11435,,
,135.128825,,
,135.162025,,
,135.19025,,
,135.2174,,
,135.235325,,
,135.2377,,
,135.292925,,
,135.32475,,
,135.3425,,
,135.363575,,
,135.379825,,
,135.40175,,
,135.4663,,
,135.512325,,
,135.532,,
,135.5632,,
,135.5775,,
,135.5989,,
,135.62295,,
,135.636575,,
,135.655525,,
,135.6741,,
,135.716875,,
,135.734,,
,135.74985,,
,135.775125,,
,135.81635,,
,135.836775,,
,135.8532,,
,135.86885,,
,135.889025,,
,135.9272,,
,135.946775,,
,135.962575,,
,135.97805,,
,135.99245,,
,136.034875,,
,136.081,,
,136.108975,,
,136.129875,,
,136.1541,,
,136.184575,,
,136.214775,,
,136.246275,,
,136.36535,,
,136.40745,,
,136.429975,,
,136.44175,,
,136.454975,,
,136.466875,,
,136.480425,,
,136.5084,,
,136.528925,,
,136.5406,,
,136.5496,,
,136.565125,,
,136.596125,,
,136.611,,
,136.654225,,
,136.6706,,
,136.686075,,
,136.7347,,
,136.77725,,
,136.80575,,
,136.8239,,
,136.846625,,
,136.889375,,
,136.9159,,
,136.966375,,
,136.982725,,
,136.993275,,
,137.0094,,
,137.03595,,
,137.047475,,
,137.0622,,
,137.07425,,
,137.118375,,
,137.1433,,
,137.154525,,
,137.1759,,
,137.199625,,
,137.232975,,
,137.26815,,
,137.29315,,
,137.35415,,
,137.36665,,
,137.381525,,
,137.40075,,
,137.4133,,
,137.425625,,
,137.43675,,
,137.4486,,
,137.466075,,
,137.47335,,
,137.4813,,
,137.494925,,
,137.5116,,
,137.528875,,
,137.547275,,
,137.561275,,
,137.5755,,
,137.58705,,
,137.597675,,
,137.64065,,
,137.652,,
,137.666275,,
,137.695975,,
,137.7597,,
,137.777725,,
,137.793275,,
,137.83085,,
,137.8644,,
,137.900625,,
,137.9436,,
,138.033325,,
,138.070175,,
,138.079925,,
,138.0854,,
,138.101775,,
,138.13025,,
,138.1403,,
,138.15575,,
,138.17055,,
,138.18105,,
,138.199925,,
,138.23065,,
,138.248425,,
,138.257425,,
,138.27025,,
,138.287775,,
,138.326,,
,138.3439,,
,138.3643,,
,138.377325,,
,138.412425,,
,138.460075,,
,138.486,,
,138.512475,,
,138.53995,,
,138.598475,,
,138.6605,,
,138.707975,,
,138.773725,,
,138.804725,,
,138.81725,,
,138.834725,,
,138.85025,,
,138.865775,,
,138.8786,,
,138.902,,
,138.919975,,
,138.95385,,
,139.0148,,
,139.032675,,
,139.050375,,
,139.07055,,
,139.104,,
,139.1311,,
,139.195475,,
,139.23005,,
,139.272275,,
,139.301375,,
,139.334625,,
,139.454475,,
,139.471225,,
,139.48175,,
,139.4942,,
,139.5117,,
,139.530625,,
,139.54235,,
,139.561925,,
,139.597225,,
,139.6123,,
,139.6415,,
,139.666325,,
,139.6921,,
,139.726225,,
,139.754025,,
,139.807525,,
,139.832825,,
,139.844475,,
,139.870775,,
,139.92485,,
,139.941675,,
,139.958925,,
,139.9747,,
,139.99185,,
,140.010475,,
,140.0211,,
,140.032,,
,140.0351,,
,140.05025,,
,140.107175,,
,140.117075,,
,140.132775,,
,140.1693,,
,140.200875,,
,140.2477,,
,140.284475,,
,140.31695,,
,140.37775,,
,140.44055,,
,140.458775,,
,140.465625,,
,140.46695,,
,140.48305,,
,140.497125,,
,140.51475,,
,140.55075,,
,140.56555,,
,140.577075,,
,140.5882,,
,140.59855,,
,140.6132,,
,140.627675,,
,140.638575,,
,140.6462,,
,140.68215,,
,140.69305,,
,140.712375,,
,140.723175,,
,140.761625,,
,140.771875,,
,140.800125,,
,140.80885,,
,140.815,,
,140.821675,,
,140.8386,,
,140.855475,,
,140.89005,,
,140.922525,,
,140.93265,,
,140.940575,,
,140.9494,,
,140.957675,,
,140.97365,,
,141.0067,,
,141.01895,,
,141.033725,,
,141.097425,,
,141.109925,,
,141.12125,,
,141.14285,,
,141.15655,,
,141.183875,,
,141.196725,,
,141.206375,,
,141.207875,,
,141.2446,,
,141.258775,,
,141.28455,,
,141.326775,,
,141.336925,,
,141.353625,,
,141.367625,,
,141.39665,,
,141.417375,,
,141.44555,,
,141.472325,,
,141.534075,,
,141.54715,,
,141.572025,,
,141.58115,,
,141.591175,,
,141.60365,,
,141.6268,,
,141.658975,,
,141.677275,,
,141.686975,,
,141.6968,,
,141.705325,,
,141.72465,,
,141.7431,,
,141.7809,,
,141.789,,
,141.807925,,
,141.836475,,
,141.855475,,
,141.857925,,
,141.8828,,
,141.9118,,
,141.955175,,
,141.974025,,
,142.0075,,
,142.03005,,
,142.0579,,
,142.0709,,
,142.090525,,
,142.100975,,
,142.116725,,
,142.1648,,
,142.190025,,
,142.222925,,
,142.258825,,
,142.320125,,
,142.3496,,
,142.391325,,
,142.4019,,
,142.4237,,
,142.446075,,
,142.468175,,
,142.478,,
,142.479725,,
,142.491575,,
,142.548625,,
,142.558925,,
,142.569425,,
,142.582575,,
,142.610175,,
,142.633175,,
,142.70335,,
,142.710125,,
,142.718025,,
,142.745675,,
,142.76065,,
,142.771925,,
,142.787425,,
,142.79855,,
,142.808075,,
,142.821,,
,142.834775,,
,142.8494,,
,142.86155,,
,142.877425,,
,142.901275,,
,142.91985,,
,142.938575,,
,142.96255,,
,143.03185,,
,143.129925,,
,143.143975,,
,143.172875,,
,143.185925,,
,143.207625,,
,143.238125,,
,143.251875,,
,143.277,,
,143.29225,,
,143.30725,,
,143.329475,,
,143.352375,,
,143.36625,,
,143.41045,,
,143.469225,,
,143.491625,,
,143.5132,,
,143.537,,
,143.556025,,
,143.597575,,
,143.631625,,
,143.648925,,
,143.660025,,
,143.677175,,
,143.6874,,
,143.712575,,
,143.766,,
,143.771925,,
,143.79415,,
,143.809575,,
,143.8314,,
,143.854075,,
,143.87315,,
,143.891225,,
,143.954975,,
,144.03605,,
,144.070625,,
,144.119,,
,144.149075,,
,144.16585,,
,144.18235,,
,144.197375,,
,144.2137,,
,144.2299,,
,144.2616,,
,144.31645,,
,144.336275,,
,144.3543,,
,144.372625,,
,144.385125,,
,144.402075,,
,144.4267,,
,144.4773,,
,144.50715,,
,144.542425,,
,144.56045,,
,144.58115,,
,144.62505,,
,144.67435,,
,144.7047,,
,144.7354,,
,144.758175,,
,144.7743,,
,144.785875,,
,144.800525,,
,144.844325,,
,144.865725,,
,144.880625,,
,144.900625,,
,144.91935,,
,144.9376,,
,144.974775,,
,145.011625,,
,145.021875,,
,145.046675,,
,145.139525,,
,145.16075,,
,145.173275,,
,145.19395,,
,145.22595,,
,145.257175,,
,145.2953,,
,145.32965,,
,145.37905,,
,145.4042,,
,145.435475,,
,145.450825,,
,145.469425,,
,145.483675,,
,145.499025,,
,145.53055,,
,145.545675,,
,145.570425,,
,145.584525,,
,145.60355,,
,145.6376,,
,145.652525,,
,145.674075,,
,145.703425,,
,145.761,,
,145.810275,,
,145.848825,,
,145.863975,,
,145.87445,,
,145.903,,
,145.923825,,
,145.95225,,
,145.9664,,
,145.98,,
,145.990925,,
,145.9937,,
,146.0027,,
,146.01245,,
,146.015675,,
,146.0259,,
,146.040225,,
,146.058975,,
,146.060975,,
,146.07585,,
,146.10085,,
,146.1286,,
,146.171125,,
,146.307525,,
,146.32345,,
,146.338225,,
,146.351575,,
,146.366225,,
,146.4084,,
,146.422475,,
,146.436225,,
,146.462025,,
,146.4759,,
,146.48955,,
,146.5016,,
,146.5223,,
,146.54375,,
,146.559025,,
,146.596625,,
,146.615,,
,146.636075,,
,146.658975,,
,146.693775,,
,146.7217,,
,146.795175,,
,146.817025,,
,146.829975,,
,146.855475,,
,146.866625,,
,146.885,,
,146.893375,,
,146.903275,,
,146.912875,,
,146.937375,,
,146.9483,,
,146.97425,,
,147.015725,,
,147.03205,,
,147.051325,,
,147.116825,,
,147.1615,,
,147.1954,,
,147.24235,,
,147.27415,,
,147.291125,,
,147.307025,,
,147.32695,,
,147.3444,,
,147.357025,,
,147.37115,,
,147.38475,,
,147.40195,,
,147.4237,,
,147.45265,,
,147.495025,,
,147.5619,,
,147.6486,,
,147.6629,,
,147.675675,,
,147.70545,,
,147.7188,,
,147.73435,,
,147.75075,,
,147.76695,,
,147.78575,,
,147.806775,,
,147.8328,,
,147.862225,,
,147.898625,,
,147.958875,,
,147.997175,,
,148.02855,,
,148.0493,,
,148.0689,,
,148.0917,,
,148.104175,,
,148.118275,,
,148.130375,,
,148.14,,
,148.144725,,
,148.1537,,
,148.176225,,
,148.187875,,
,148.199875,,
,148.227575,,
,148.2386,,
,148.25495,,
,148.274075,,
,148.289725,,
,148.30495,,
,148.336525,,
,148.354275,,
,148.376075,,
,148.4094,,
,148.435575,,
,148.445825,,
,148.45985,,
,148.47345,,
,148.48655,,
,148.49765,,
,148.51075,,
,148.533575,,
,148.546725,,
,148.5598,,
,148.59855,,
,148.61535,,
,148.636775,,
,148.66095,,
,148.683575,,
,148.703375,,
,148.735075,,
,148.76455,,
,148.788325,,
,148.81885,,
,148.85485,,
,148.8833,,
,148.928275,,
,148.96425,,
,148.98585,,
,149.0122,,
,149.02335,,
,149.05825,,
,149.07825,,
,149.094575,,
,149.1384,,
,149.208075,,
,149.225475,,
,149.250125,,
,149.28205,,
,149.307225,,
,149.33865,,
,149.37325,,
,149.434525,,
,149.452325,,
,149.4653,,
,149.4735,,
,149.48125,,
,149.49265,,
,149.499825,,
,149.5055,,
,149.516375,,
,149.5277,,
,149.536475,,
,149.55115,,
,149.575925,,
,149.592825,,
,149.6091,,
,149.6306,,
,149.64295,,
,149.6589,,
,149.680925,,
,149.697325,,
,149.718675,,
,149.738775,,
,149.79015,,
,149.8178,,
,149.8766,,
,149.906675,,
,149.9348,,
,149.975525,,
,150.041325,,
,150.100275,,
,150.12505,,
,150.1344,,
,150.1489,,
,150.160575,,
,150.21715,,
,150.237425,,
,150.2543,,
,150.31725,,
,150.33805,,
,150.362175,,
,150.3899,,
,150.42535,,
,150.445875,,
,150.4609,,
,150.483,,
,150.502475,,
,150.5233,,
,150.5471,,
,150.578725,,
,150.61945,,
,150.650225,,
,150.693775,,
,150.723225,,
,150.756075,,
,150.794075,,
,150.815275,,
,150.844925,,
,150.8703,,
,150.88235,,
,150.88845,,
,150.910925,,
,150.9257,,
,150.955775,,
,150.975625,,
,150.99655,,
,151.0157,,
,151.0328,,
,151.0968,,
,151.124825,,
,151.146425,,
,151.165375,,
,151.21175,,
,151.258025,,
,151.298225,,
,151.3415,,
,151.3619,,
,151.377675,,
,151.395875,,
,151.41855,,
,151.435975,,
,151.477825,,
,151.4936,,
,151.5175,,
,151.531875,,
,151.552225,,
,151.5652,,
,151.5759,,
,151.587025,,
,151.608875,,
,151.6286,,
,151.64665,,
,151.664525,,
,151.679575,,
,151.72645,,
,151.76225,,
,151.8278,,
,151.853075,,
,151.87675,,
,151.90325,,
,151.925825,,
,151.992,,
,152.030775,,
,152.074625,,
,152.12525,,
,152.18255,,
,152.192225,,
,152.20045,,
,152.205475,,
,152.225,,
,152.2378,,
,152.244075,,
,152.249175,,
,152.266,,
,152.2814,,
,152.29675,,
,152.313125,,
,152.3325,,
,152.352875,,
,152.39905,,
,152.41695,,
,152.434925,,
,152.4566,,
,152.47575,,
,152.512025,,
,152.559375,,
,152.60295,,
,152.6525,,
,152.690175,,
,152.711775,,
,152.72755,,
,152.743675,,
,152.783975,,
,152.817,,
,152.851175,,
,152.870475,,
,152.8858,,
,152.8995,,
,152.917375,,
,152.93305,,
,152.96215,,
,152.986975,,
,153.018825,,
,153.14435,,
,153.174425,,
,153.204475,,
,153.220975,,
,153.232125,,
,153.2425,,
,153.260125,,
,153.298275,,
,153.3204,,
,153.3432,,
,153.36625,,
,153.388975,,
,153.425475,,
,153.443825,,
,153.46225,,
,153.4842,,
,153.51885,,
,153.5331,,
,153.563475,,
,153.582175,,
,153.599275,,
,153.621025,,
,153.646325,,
,153.664575,,
,153.6996,,
,153.73595,,
,153.7736,,
,153.814675,,
,153.86225,,
,153.884175,,
,153.900825,,
,153.949725,,
,153.991625,,
,154.009125,,
,154.0586,,
,154.074825,,
,154.09415,,
,154.1101,,
,154.1394,,
,154.168525,,
,154.1862,,
,154.240775,,
,154.278575,,
,154.32695,,
,154.363375,,
,154.432275,,
,154.458275,,
,154.48515,,
,154.496175,,
,154.506475,,
,154.514825,,
,154.52475,,
,154.536825,,
,154.54605,,
,154.574325,,
,154.598225,,
,154.609675,,
,154.64175,,
,154.65635,,
,154.675525,,
,154.684375,,
,154.698875,,
,154.7229,,
,154.751225,,
,154.782475,,
,154.79955,,
,154.8226,,
,154.866675,,
,154.890575,,
,154.92785,,
,154.9498,,
,154.965375,,
,154.984725,,
,155.00885,,
,155.028575,,
,155.074275,,
,155.08885,,
,155.101875,,
,155.124625,,
,155.155775,,
,155.183575,,
,155.21895,,
,155.264775,,
,155.2995,,
,155.323375,,
,155.33965,,
,155.352775,,
,155.366025,,
,155.383025,,
,155.3905,,
,155.408125,,
,155.422175,,
,155.43325,,
,155.4444,,
,155.460925,,
,155.471675,,
,155.5066,,
,155.54215,,
,155.56145,,
,155.592425,,
,155.645525,,
,155.68325,,
,155.724125,,
,155.754125,,
,155.77455,,
,155.790075,,
,155.80445,,
,155.81825,,
,155.8368,,
,155.858175,,
,155.875575,,
,155.9002,,
,155.935125,,
,155.98095,,
,156.02155,,
,156.068775,,
,156.099425,,
,156.17485,,
,156.1874,,
,156.20755,,
,156.22535,,
,156.2383,,
,156.2505,,
,156.27995,,
,156.310875,,
,156.324725,,
,156.3834,,
,156.40355,,
,156.414825,,
,156.4336,,
,156.450925,,
,156.462775,,
,156.510425,,
,156.52595,,
,156.5392,,
,156.569675,,
,156.59345,,
,156.606925,,
,156.616725,,
,156.64475,,
,156.7199,,
,156.7279,,
,156.796175,,
,156.859725,,
,156.908775,,
,156.948925,,
,156.9637,,
,157.011475,,
,157.026275,,
,157.04005,,
,157.135625,,
,157.147,,
,157.159625,,
,157.19485,,
,157.223125,,
,157.270625,,
,157.3008,,
,157.33425,,
,157.37115,,
,157.44255,,
,157.466175,,
,157.4944,,
,157.5185,,
,157.53705,,
,157.5604,,
,157.583875,,
,157.61345,,
,157.653075,,
,157.682475,,
,157.71185,,
,157.730325,,
,157.745975,,
,157.765375,,
,157.778525,,
,157.8083,,
,157.923725,,
,157.941875,,
,157.956475,,
,157.979025,,
,158.0087,,
,158.029475,,
,158.03145,,
,158.04665,,
,158.081975,,
,158.090375,,
,158.108,,
,158.124875,,
,158.17725,,
,158.199275,,
,158.27855,,
,158.304725,,
,158.320325,,
,158.342325,,
,158.3541,,
,158.36365,,
,158.37125,,
,158.376675,,
,158.39485,,
,158.43145,,
,158.4573,,
,158.476,,
,158.502875,,
,158.530975,,
,158.54195,,
,158.563675,,
,158.590975,,
,158.601275,,
,158.619675,,
,158.641175,,
,158.66685,,
,158.7096,,
,158.72335,,
,158.727575,,
,158.777575,,
,158.812175,,
,158.84885,,
,158.90025,,
,158.955825,,
,158.974325,,
,158.99695,,
,159.01935,,
,159.031875,,
,159.0397,,
,159.053975,,
,159.0636,,
,159.0871,,
,159.104275,,
,159.1661,,
,159.190125,,
,159.222425,,
,159.237475,,
,159.2539,,
,159.270825,,
,159.290225,,
,159.32625,,
,159.36755,,
,159.408025,,
,159.440975,,
,159.4814,,
,159.5093,,
,159.560225,,
,159.590075,,
,159.60585,,
,159.6262,,
,159.682325,,
,159.69745,,
,159.71445,,
,159.727425,,
,159.74295,,
,159.757225,,
,159.788025,,
,159.84495,,
,159.8949,,
,159.956,,
,159.993875,,
,160.043075,,
,160.073175,,
,160.111175,,
,160.13535,,
,160.15275,,
,160.170225,,
,160.219575,,
,160.2426,,
,160.271475,,
,160.30335,,
,160.321075,,
,160.339425,,
,160.3558,,
,160.372625,,
,160.40745,,
,160.420875,,
,160.4412,,
,160.463775,,
,160.4796,,
,160.5032,,
,160.5361,,
,160.58645,,
,160.616175,,
,160.62775,,
,160.63985,,
,160.654,,
,160.681575,,
,160.687925,,
,160.7109,,
,160.72005,,
,160.76625,,
,160.7785,,
,160.788675,,
,160.809425,,
