SPK_SPKC01a (no effect),SPK_SPKC09a (weak excitation),SPK_SPKC15a (no effect)
,,231.54975
,,231.58995
,,231.619225
,,231.636025
,,231.68085
,,231.724725
,,231.7409
,,231.79055
,,231.823925
,,231.84885
,,231.874625
,,231.911325
,,231.955975
,,232.006375
,,232.024775
,,232.03155
,,232.072125
,,232.090575
,,232.136075
,,232.1704
,,232.198475
,,232.2472
,,232.28945
,,232.341025
,,232.384175
,,232.424625
,,232.450325
,,232.4857
,,232.511025
,,232.5424
,,232.56625
,,232.6152
,,232.645
,,232.670925
,,232.72445
,,232.771425
,,232.8273
,,232.870425
,,232.8981
,,232.930825
,,232.960525
,,232.994775
,,233.0039
,,233.029025
,,233.052275
,,233.092575
,,233.12445
,,233.1527
,,233.21555
,,233.261625
,,233.319175
,,233.3392
,,233.371875
,,233.406775
,,233.434225
,,233.4567
,,233.4937
,,233.5366
,,233.573125
,,233.614975
,,233.645875
,,233.678325
,,233.700775
,,233.736075
,,233.764425
,,233.78325
,,233.8279
,,233.85115
,,233.8826
,,233.9095
,,233.948325
,,233.955975
,,233.9804
,,234.0057
,,234.0566
,,234.098175
,,234.136975
,,234.16805
,,234.2037
,,234.233375
,,234.255375
,,234.31585
,,234.343775
,,234.36965
,,234.41365
,,234.442125
,,234.484925
,,234.5211
,,234.540925
,,234.5729
,,234.60035
,,234.619125
,,234.65095
,,234.693425
,,234.7133
,,234.74135
,,234.77025
,,234.80875
,,234.832175
,,234.874975
,,234.91275
,,234.92935
,,234.9467
,,234.964675
,,235.00115
,,235.021575
,,235.060025
,,235.0921
,,235.129425
,,235.159325
,,235.1955
,,235.2308
,,235.25605
,,235.2862
,,235.3054
,,235.32305
,,235.35905
,,235.37755
,,235.41805
,,235.450775
,,235.4903
,,235.5306
,,235.5744
,,235.59445
,,235.62925
,,235.64835
,,235.666
,,235.7072
,,235.7541
,,235.77185
,,235.809925
,,235.84335
,,235.88345
,,235.929775
,,235.9575
,,235.9806
,,236.006275
,,236.02885
,,236.0591
,,236.1015
,,236.150625
,,236.2261
,,236.2514
,,236.273875
,,236.3038
,,236.352975
,,236.376925
,,236.415075
,,236.449175
,,236.4775
,,236.530675
,,236.56635
,,236.594225
,,236.659025
,,236.689675
,,236.74965
,,236.782125
,,236.805125
,,236.820425
,,236.8501
,,236.864175
,,236.919875
,,236.95855
,,237.00765
,,237.054725
,,237.088125
,,237.10345
,,237.1157
,,237.131225
,,237.135825
,,237.170025
,,237.19905
,,237.213225
,,237.2524
,,237.2712
,,237.3041
,,237.3319
,,237.34915
,,237.377575
,,237.4025
,,237.440425
,,237.4609
,,237.4921
,,237.52525
,,237.551275
,,237.5736
,,237.6051
,,237.633275
,,237.65505
,,237.6763
,,237.7173
,,237.7411
,,237.7812
,,237.81935
,,237.86635
,,237.8942
,,237.942525
,,237.965975
,,238.013625
,,238.043525
,,238.065525
,,238.10175
,,238.14785
,,238.175225
,,238.202925
,,238.2141
,,238.2439
,,238.27715
,,238.327925
,,238.363175
,,238.4058
,,238.425575
,,238.44
,,238.4646
,,238.515175
,,238.55295
,,238.6055
,,238.655425
,,238.689975
,,238.73205
,,238.77445
,,238.793825
,,238.8381
,,238.854225
,,238.87645
,,238.912025
,,238.953525
,,238.984725
,,239.0179
,,239.054175
,,239.089575
,,239.1273
,,239.177275
,,239.2092
,,239.24465
,,239.277675
,,239.31885
,,239.36275
,,239.40365
,,239.434625
,,239.46155
,,239.4855
,,239.511575
,,239.5396
,,239.554075
,,239.58495
,,239.63815
,,239.659825
,,239.687825
,,239.7243
,,239.78095
,,239.807275
,,239.857075
,,239.881375
,,239.91315
,,239.9386
,,239.9578
,,239.979575
,,239.99095
,,240.011925
,,240.038975
,,240.070525
,,240.10485
,,240.13615
,,240.166275
,,240.189925
,,240.243075
,,240.25735
,,240.297725
,,240.325225
,,240.36125
,,240.37705
,,240.41755
,,240.441875
,,240.472425
,,240.526275
,,240.56215
,,240.608325
,,240.660525
,,240.6901
,,240.7209
,,240.7643
,,240.8042
,,240.84225
,,240.878125
,,240.9181
,,240.92335
,,240.967525
,,241.008875
,,241.0361
,,241.0852
,,241.137775
,,241.18825
,,241.212325
,,241.263125
,,241.2902
,,241.3383
,,241.36185
,,241.399675
,,241.445725
,,241.49145
,,241.55055
,,241.574225
,,241.635375
,,241.6576
,,241.690125
,,241.725775
,,241.7688
,,241.79745
,,241.8218
,,241.865275
,,241.898825
,,241.914325
,,241.950975
,,242.0095
,,242.042175
,,242.096075
,,242.1296
,,242.15625
,,242.191625
,,242.2124
,,242.24495
,,242.272425
,,242.290925
,,242.324275
,,242.3437
,,242.368425
,,242.39775
,,242.418575
,,242.457725
,,242.473675
,,242.495975
,,242.50815
,,242.550575
,,242.58535
,,242.621175
,,242.642325
,,242.656
,,242.687225
,,242.707575
,,242.74075
,,242.75895
,,242.79135
,,242.820375
,,242.8594
,,242.88865
,,242.903525
,,242.948825
,,242.970025
,,242.999425
,,243.033925
,,243.064075
,,243.085775
,,243.1238
,,243.155425
,,243.182
,,243.222125
,,243.254925
,,243.280275
,,243.313975
,,243.353025
,,243.3785
,,243.399825
,,243.432825
,,243.472725
,,243.493225
,,243.53225
,,243.560525
,,243.586475
,,243.620575
,,243.6504
,,243.672175
,,243.69
,,243.722975
,,243.78145
,,243.8294
,,243.91145
,,243.9743
,,244.025675
,,244.076225
,,244.1231
,,244.146675
,,244.191175
,,244.225825
,,244.2447
,,244.26045
,,244.2914
,,244.304725
,,244.346675
,,244.409725
,,244.4654
,,244.519675
,,244.53055
,,244.5561
,,244.590275
,,244.614825
,,244.631025
,,244.645425
,,244.706525
,,244.747675
,,244.77545
,,244.795825
,,244.816975
,,244.8552
,,244.8891
,,244.91955
,,244.95305
,,244.980225
,,244.98785
,,244.9996
,,245.02835
,,245.065825
,,245.12545
,,245.1506
,,245.1813
,,245.211425
,,245.222125
,,245.233575
,,245.263975
,,245.277375
,,245.295875
,,245.3063
,,245.329925
,,245.361475
,,245.393825
,,245.421325
,,245.44755
,,245.4717
,,245.501925
,,245.5435
,,245.564325
,,245.589075
,,245.6336
,,245.65735
,,245.673025
,,245.6926
,,245.718025
,,245.745
,,245.7562
,,245.79345
,,245.82825
,,245.8435
,,245.87915
,,245.9103
,,245.96315
,,245.997225
,,246.010275
,,246.0273
,,246.06365
,,246.081525
,,246.10145
,,246.13045
,,246.138175
,,246.18375
,,246.214625
,,246.239925
,,246.261725
,,246.332725
,,246.377225
,,246.391175
,,246.4201
,,246.454625
,,246.474975
,,246.48205
,,246.504
,,246.52515
,,246.546225
,,246.56805
,,246.5733
,,246.58495
,,246.616975
,,246.650825
,,246.658125
,,246.680275
,,246.7041
,,246.721175
,,246.74415
,,246.7618
,,246.769325
,,246.786575
,,246.810625
,,246.823825
,,246.848
,,246.867375
,,246.886875
,,246.89495
,,246.923675
,,246.951825
,,246.9856
,,247.0103
,,247.03925
,,247.076275
,,247.106175
,,247.1389
,,247.165125
,,247.177375
,,247.195575
,,247.220475
,,247.2467
,,247.258225
,,247.276975
,,247.30485
,,247.333825
,,247.3599
,,247.3785
,,247.419275
,,247.440425
,,247.464475
,,247.492225
,,247.5127
,,247.535575
,,247.5763
,,247.58395
,,247.625
,,247.638575
,,247.67095
,,247.695025
,,247.707675
,,247.74825
,,247.7682
,,247.785075
,,247.814325
,,247.833125
,,247.862075
,,247.883225
,,247.9046
,,247.927075
,,247.94455
,,247.96
,,247.9903
,,248.009575
,,248.0275
,,248.04655
,,248.061675
,,248.08915
,,248.10525
,,248.129675
,,248.156075
,,248.186025
,,248.195225
,,248.2203
,,248.282325
,,248.310875
,,248.31725
,,248.356525
,,248.3918
,,248.445075
,,248.474375
,,248.4934
,,248.518925
,,248.55345
,,248.585925
,,248.631825
,,248.671625
,,248.731475
,,248.761975
,,248.789
,,248.8257
,,248.8579
,,248.867575
,,248.880425
,,248.9272
,,248.938275
,,248.977075
,,248.988075
,,249.020425
,,249.03985
,,249.063075
,,249.09245
,,249.136225
,,249.16175
,,249.182775
,,249.2155
,,249.23595
,,249.275575
,,249.308475
,,249.3402
,,249.377275
,,249.40355
,,249.44645
,,249.4729
,,249.493875
,,249.517725
,,249.5369
,,249.558725
,,249.577125
,,249.61465
,,249.649125
,,249.6629
,,249.6898
,,249.7068
,,249.728875
,,249.776025
,,249.793275
,,249.83405
,,249.851775
,,249.868525
,,249.906375
,,249.9476
,,249.970875
,,250.0025
,,250.026925
,,250.049025
,,250.079225
,,250.117525
,,250.140275
,,250.15635
,,250.186225
,,250.213975
,,250.244525
,,250.27425
,,250.27865
,,250.3123
,,250.34515
,,250.35845
,,250.384125
,,250.4045
,,250.4496
,,250.460325
,,250.49125
,,250.505275
,,250.54585
,,250.566225
,,250.57165
,,250.6019
,,250.626725
,,250.65855
,,250.6772
,,250.6992
,,250.7294
,,250.74095
,,250.79615
,,250.8101
,,250.837525
,,250.861925
,,250.873975
,,250.909625
,,250.9284
,,250.9521
,,250.9931
,,251.02205
,,251.0573
,,251.093975
,,251.13715
,,251.16295
,,251.1894
,,251.24355
,,251.276875
,,251.3009
,,251.34185
,,251.373525
,,251.418025
,,251.467
,,251.502
,,251.53295
,,251.572225
,,251.598325
,,251.6023
,,251.626675
,,251.65295
,,251.6821
,,251.686525
,,251.7205
,,251.7443
,,251.751075
,,251.787325
,,251.824175
,,251.864725
,,251.891725
,,251.91645
,,251.951575
,,251.9638
,,251.9838
,,251.99665
,,252.009825
,,252.017125
,,252.049425
,,252.06635
,,252.08685
,,252.106125
,,252.129725
,,252.148275
,,252.173
,,252.193025
,,252.218825
,,252.24705
,,252.275675
,,252.290925
,,252.3114
,,252.335375
,,252.3512
,,252.3689
,,252.382075
,,252.4035
,,252.41585
,,252.451275
,,252.50255
,,252.52525
,,252.54365
,,252.575625
,,252.587675
,,252.60835
,,252.630975
,,252.655925
,,252.690575
,,252.718975
,,252.74765
,,252.7833
,,252.82665
,,252.8422
,,252.8688
,,252.898
,,252.934625
,,252.963575
,,252.980375
,,253.00565
,,253.048725
,,253.0614
,,253.09515
,,253.1148
,,253.138925
,,253.177075
,,253.198875
,,253.23415
,,253.2576
,,253.2756
,,253.3043
,,253.346225
,,253.366225
,,253.407575
,,253.4366
,,253.46355
,,253.483675
,,253.518925
,,253.5509
,,253.583025
,,253.626675
,,253.656525
,,253.693425
,,253.715175
,,253.740975
,,253.769525
,,253.7895
,,253.81045
,,253.84915
,,253.891775
,,253.90855
,,253.9517
,,253.97575
,,253.995125
,,254.044225
,,254.070725
,,254.1
,,254.136375
,,254.161275
,,254.186825
,,254.1904
,,254.20825
,,254.249625
,,254.2775
,,254.3002
,,254.3282
,,254.351875
,,254.3866
,,254.404425
,,254.437375
,,254.4651
,,254.51285
,,254.545475
,,254.5837
,,254.618075
,,254.632425
,,254.67295
,,254.69155
,,254.707825
,,254.75745
,,254.780175
,,254.815
,,254.85295
,,254.882825
,,254.9129
,,254.940425
,,254.9816
,,255.01935
,,255.034875
,,255.049525
,,255.079275
,,255.09605
,,255.1209
,,255.1445
,,255.16965
,,255.206575
,,255.22655
,,255.26105
,,255.31625
,,255.339925
,,255.360075
,,255.416975
,,255.4562
,,255.4876
,,255.5161
,,255.54875
,,255.594825
,,255.62445
,,255.666625
,,255.7126
,,255.75015
,,255.79555
,,255.83075
,,255.8452
,,255.862
,,255.881025
,,255.896875
,,255.915625
,,255.92055
,,255.958475
,,255.9792
,,256.003625
,,256.0602
,,256.08735
,,256.105025
,,256.142625
,,256.1709
,,256.190075
,,256.216875
,,256.239
,,256.271625
,,256.296925
,,256.3362
,,256.351125
,,256.387125
,,256.4311
,,256.4695
,,256.49585
,,256.522
,,256.559275
,,256.593175
,,256.6357
,,256.65595
,,256.7043
,,256.7405
,,256.795475
,,256.818225
,,256.84725
,,256.877925
,,256.905525
,,256.91655
,,256.942675
,,256.98865
,,257.029225
,,257.079625
,,257.12135
,,257.1552
,,257.190625
,,257.2248
,,257.255175
,,257.2726
,,257.302475
,,257.33305
,,257.3629
,,257.398725
,,257.448925
,,257.502975
,,257.535075
,,257.606475
,,257.643425
,,257.683025
,,257.698775
,,257.7054
,,257.73965
,,257.785225
,,257.8331
,,257.868075
,,257.8993
,,257.92925
,,257.995875
,,258.021
,,258.04385
,,258.070875
,,258.09185
,,258.121075
,,258.134825
,,258.1754
,,258.2196
,,258.262025
,,258.2822
,,258.319475
,,258.35165
,,258.368275
,,258.382725
,,258.412975
,,258.435875
,,258.451275
,,258.49565
,,258.51065
,,258.547475
,,258.588675
,,258.6263
,,258.680575
,,258.73535
,,258.7816
,,258.80155
,,258.819775
,,258.836975
,,258.865025
,,258.8926
,,258.9173
,,258.951175
,,258.978
,,259.0247
,,259.0533
,,259.079925
,,259.126825
,,259.156225
,,259.17105
,,259.1874
,,259.221125
,,259.23685
,,259.266925
,,259.28335
,,259.315375
,,259.362575
,,259.383225
,,259.4283
,,259.45955
,,259.49745
,,259.514375
,,259.52735
,,259.554575
,,259.563275
,,259.5956
,,259.612125
,,259.62465
,,259.66755
,,259.70125
,,259.741075
,,259.78945
,,259.829875
,,259.843825
,,259.8851
,,259.9237
,,259.95175
,,259.996175
,,260.012825
,,260.0649
,,260.0991
,,260.13335
,,260.200475
,,260.2418
,,260.263575
,,260.28585
,,260.299
,,260.311075
,,260.336575
,,260.373125
,,260.444775
,,260.476225
,,260.5091
,,260.547875
,,260.572025
,,260.609975
,,260.625875
,,260.6401
,,260.66375
,,260.688175
,,260.70285
,,260.73385
,,260.745325
,,260.787075
,,260.822325
,,260.85115
,,260.893675
,,260.918825
,,260.944925
,,260.959425
,,260.98455
,,261.028275
,,261.054975
,,261.071625
,,261.092
,,261.120525
,,261.155025
,,261.1877
,,261.22125
,,261.25275
,,261.277375
,,261.2895
,,261.3196
,,261.34195
,,261.384325
,,261.397375
,,261.415475
,,261.4242
,,261.45415
,,261.484125
,,261.525825
,,261.57605
,,261.61095
,,261.630925
,,261.682475
,,261.71525
,,261.734875
,,261.758625
,,261.793725
,,261.822225
,,261.87025
,,261.9239
,,261.9551
,,261.971625
,,262.01455
,,262.053325
,,262.0896
,,262.11355
,,262.140625
,,262.181675
,,262.22215
,,262.25015
,,262.2919
,,262.345975
,,262.388975
,,262.41915
,,262.439125
,,262.484275
,,262.51285
,,262.534525
,,262.569975
,,262.600075
,,262.630275
,,262.67275
,,262.7317
,,262.776375
,,262.8179
,,262.8783
,,262.901025
,,262.9477
,,262.97825
,,262.9975
,,263.04905
,,263.071525
,,263.10475
,,263.130725
,,263.1473
,,263.16485
,,263.1926
,,263.217775
,,263.24535
,,263.268175
,,263.28455
,,263.326875
,,263.362125
,,263.4014
,,263.43885
,,263.479225
,,263.497675
,,263.528275
,,263.560025
,,263.589575
,,263.617975
,,263.650775
,,263.674775
,,263.689375
,,263.7012
,,263.73685
,,263.777875
,,263.8168
,,263.85965
,,263.899425
,,263.9184
,,263.951875
,,263.980975
,,264.01175
,,264.03895
,,264.0587
,,264.081325
,,264.130225
,,264.1734
,,264.206875
,,264.2398
,,264.276925
,,264.286575
,,264.3159
,,264.35655
,,264.399325
,,264.434575
,,264.465275
,,264.50125
,,264.5355
,,264.58395
,,264.605575
,,264.629325
,,264.68895
,,264.731275
,,264.7609
,,264.803475
,,264.8405
,,264.8697
,,264.89545
,,264.93265
,,264.9826
,,265.008
,,265.0409
,,265.081825
,,265.112575
,,265.12355
,,265.131175
,,265.181525
,,265.217225
,,265.2527
,,265.281775
,,265.298625
,,265.320025
,,265.373075
,,265.39085
,,265.402975
,,265.434575
,,265.4528
,,265.47685
,,265.50935
,,265.5263
,,265.556825
,,265.597425
,,265.625775
,,265.66965
,,265.72195
,,265.753375
,,265.78
,,265.80335
,,265.819725
,,265.855875
,,265.876675
,,265.89405
,,265.932775
,,265.9799
,,266.009625
,,266.031925
,,266.071375
,,266.112
,,266.132125
,,266.144375
,,266.157925
,,266.18735
,,266.2163
,,266.25035
,,266.293525
,,266.31225
,,266.34615
,,266.373775
,,266.4083
,,266.421175
,,266.44085
,,266.482375
,,266.519125
,,266.5311
,,266.561225
,,266.5957
,,266.61795
,,266.657875
,,266.680275
,,266.7058
,,266.731275
,,266.7769
,,266.8217
,,266.8447
,,266.864175
,,266.8937
,,266.910675
,,266.91435
,,266.944825
,,266.97315
,,267.00115
,,267.023675
,,267.041375
,,267.076925
,,267.111575
,,267.151225
,,267.161475
,,267.171875
,,267.19115
,,267.20495
,,267.21945
,,267.238775
,,267.265375
,,267.2829
,,267.314675
,,267.355225
,,267.384025
,,267.41645
,,267.4597
,,267.4988
,,267.517425
,,267.5458
,,267.575475
,,267.6208
,,267.641325
,,267.700225
,,267.734975
,,267.78275
,,267.82505
,,267.85135
,,267.8973
,,267.9247
,,267.959375
,,267.999675
,,268.015
,,268.042425
,,268.054
,,268.076875
,,268.110525
,,268.17355
,,268.19575
,,268.2286
,,268.257075
,,268.2827
,,268.3042
,,268.3466
,,268.3827
,,268.41975
,,268.4534
,,268.48585
,,268.539425
,,268.5869
,,268.60475
,,268.62725
,,268.669575
,,268.7031
,,268.747975
,,268.80125
,,268.82795
,,268.851175
,,268.896775
,,268.92615
,,268.9498
,,268.979775
,,269.010375
,,269.03095
,,269.060225
,,269.080775
,,269.12035
,,269.151425
,,269.18555
,,269.210575
,,269.261375
,,269.288325
,,269.300375
,,269.340825
,,269.373525
,,269.40905
,,269.44705
,,269.49625
,,269.55265
,,269.5819
,,269.604425
,,269.6216
,,269.6427
,,269.678425
,,269.69765
,,269.715325
,,269.754525
,,269.803125
,,269.855125
,,269.87445
,,269.908975
,,269.93495
,,269.972
,,269.996225
,,270.0027
,,270.039875
,,270.06965
,,270.1126
,,270.144625
,,270.17915
,,270.21105
,,270.234725
,,270.250225
,,270.302225
,,270.32615
,,270.340625
,,270.383375
,,270.42605
,,270.4586
,,270.488875
,,270.527775
,,270.549225
,,270.572625
,,270.598575
,,270.610825
,,270.64395
,,270.6691
,,270.704925
,,270.73305
,,270.75525
,,270.788825
,,270.828275
,,270.87175
,,270.91235
,,270.956475
,,270.970625
,,270.9893
,,271.032325
,,271.067575
,,271.121975
,,271.157825
,,271.18305
,,271.23435
,,271.2589
,,271.283075
,,271.3188
,,271.340975
,,271.364725
,,271.399225
,,271.42935
,,271.448125
,,271.470225
,,271.473625
,,271.4852
,,271.503525
,,271.525775
,,271.541325
,,271.5608
,,271.5813
,,271.6301
,,271.6491
,,271.680675
,,271.7156
,,271.748475
,,271.7702
,,271.808425
,,271.83425
,,271.8647
,,271.887825
,,271.9235
,,271.934875
,,271.968875
,,271.992875
,,272.0419
,,272.0741
,,272.103025
,,272.158275
,,272.200675
,,272.243525
,,272.277625
,,272.3054
,,272.3317
,,272.3456
,,272.37535
,,272.4024
,,272.423125
,,272.45265
,,272.4674
,,272.504925
,,272.540475
,,272.55955
,,272.58315
,,272.629075
,,272.66185
,,272.697675
,,272.7284
,,272.772325
,,272.783675
,,272.80975
,,272.83855
,,272.87105
,,272.88945
,,272.916925
,,272.943375
,,273.00585
,,273.049325
,,273.1079
,,273.143225
,,273.158325
,,273.20105
,,273.214025
,,273.279025
,,273.307775
,,273.337425
,,273.3915
,,273.4295
,,273.46345
,,273.521975
,,273.560425
,,273.6112
,,273.650725
,,273.697625
,,273.760725
,,273.79225
,,273.8464
,,273.90475
,,273.92945
,,273.979875
,,274.02965
,,274.064725
,,274.103075
,,274.1441
,,274.193275
,,274.23605
,,274.265025
,,274.2801
,,274.315675
,,274.349425
,,274.380725
,,274.406525
,,274.410325
,,274.421375
,,274.45655
,,274.4746
,,274.512375
,,274.537375
,,274.5627
,,274.577675
,,274.6056
,,274.61735
,,274.6524
,,274.684675
,,274.71955
,,274.7501
,,274.776725
,,274.802925
,,274.822075
,,274.8879
,,274.918925
,,274.9542
,,274.9759
,,275.01545
,,275.02965
,,275.05075
,,275.088125
,,275.10985
,,275.138
,,275.172775
,,275.188275
,,275.21545
,,275.247875
,,275.29335
,,275.34005
,,275.383625
,,275.3965
,,275.41795
,,275.4334
,,275.454
,,275.487925
,,275.518925
,,275.54975
,,275.573425
,,275.618525
,,275.648125
,,275.687575
,,275.726575
,,275.7772
,,275.7998
,,275.83105
,,275.849075
,,275.890675
,,275.9323
,,275.963975
,,276.005975
,,276.044325
,,276.081
,,276.10785
,,276.15175
,,276.179375
,,276.2221
,,276.25605
,,276.28835
,,276.315675
,,276.37195
,,276.396125
,,276.44155
,,276.46495
,,276.48
,,276.516075
,,276.542475
,,276.552725
,,276.60595
,,276.62795
,,276.658875
,,276.680025
,,276.6879
,,276.7128
,,276.736075
,,276.75805
,,276.7836
,,276.806
,,276.82605
,,276.85
,,276.88755
,,276.935375
,,276.959575
,,276.98465
,,277.0125
,,277.033925
,,277.065325
,,277.085875
,,277.1071
,,277.135725
,,277.15875
,,277.194175
,,277.217325
,,277.256725
,,277.296825
,,277.327275
,,277.338075
,,277.345025
,,277.402825
,,277.4269
,,277.44605
,,277.468725
,,277.498925
,,277.5124
,,277.537575
,,277.58145
,,277.620475
,,277.658625
,,277.689325
,,277.722275
,,277.7554
,,277.789525
,,277.82035
,,277.84875
,,277.86465
,,277.87935
,,277.890625
,,277.92235
,,277.9523
,,278.01085
,,278.048325
,,278.071675
,,278.089275
,,278.13905
,,278.17735
,,278.20305
,,278.2344
,,278.2708
,,278.312875
,,278.4085
,,278.43785
,,278.4508
,,278.467225
,,278.485475
,,278.5051
,,278.558525
,,278.583075
,,278.614375
,,278.650075
,,278.676325
,,278.7009
,,278.74045
,,278.778725
,,278.816475
,,278.841925
,,278.8941
,,278.922
,,278.963575
,,278.978925
,,279.00595
,,279.022175
,,279.0657
,,279.0903
,,279.1225
,,279.167475
,,279.204425
,,279.2455
,,279.276175
,,279.311125
,,279.33295
,,279.3589
,,279.3913
,,279.421575
,,279.45425
,,279.4812
,,279.5041
,,279.510925
,,279.538425
,,279.558525
,,279.600175
,,279.614575
,,279.63355
,,279.65275
,,279.673225
,,279.6998
,,279.75335
,,279.782875
,,279.79785
,,279.8139
,,279.846875
,,279.862625
,,279.879125
,,279.912125
,,279.9389
,,279.952775
,,279.96165
,,279.9896
,,280.01185
,,280.025975
,,280.05115
,,280.081375
,,280.0976
,,280.13895
,,280.149175
,,280.16845
,,280.192475
,,280.197275
,,280.220575
,,280.246225
,,280.267825
,,280.280975
,,280.29735
,,280.30805
,,280.3413
,,280.38515
,,280.411075
,,280.4379
,,280.46205
,,280.4847
,,280.5134
,,280.534475
,,280.550725
,,280.56955
,,280.59065
,,280.62585
,,280.64775
,,280.668175
,,280.710925
,,280.740875
,,280.75975
,,280.77415
,,280.81495
,,280.8362
,,280.859325
,,280.872875
,,280.903875
,,280.9076
,,280.93965
,,280.96075
,,280.99795
,,281.01715
,,281.051025
,,281.08305
,,281.11
,,281.13055
,,281.1495
,,281.185825
,,281.193825
,,281.210425
,,281.22095
,,281.2319
,,281.24435
,,281.2707
,,281.2913
,,281.316025
,,281.326425
,,281.359525
,,281.39505
,,281.41815
,,281.436675
,,281.4723
,,281.50885
,,281.5289
,,281.5539
,,281.59105
,,281.62255
,,281.665675
,,281.6806
,,281.704775
,,281.728175
,,281.750075
,,281.79605
,,281.8138
,,281.827725
,,281.850275
,,281.8616
,,281.88225
,,281.9128
,,281.929725
,,281.95605
,,281.980725
,,282.01685
,,282.03235
,,282.061975
,,282.079775
,,282.09855
,,282.148075
,,282.18925
,,282.2142
,,282.261225
,,282.28595
,,282.307875
,,282.330225
,,282.347525
,,282.381225
,,282.4236
,,282.44445
,,282.4673
,,282.4903
,,282.51585
,,282.5475
,,282.584475
,,282.60985
,,282.63565
,,282.667925
,,282.68875
,,282.71905
,,282.7321
,,282.744425
,,282.752925
,,282.765475
,,282.805875
,,282.8177
,,282.836075
,,282.8685
,,282.884575
,,282.91
,,282.948775
,,282.980525
,,283.013075
,,283.0304
,,283.04555
,,283.069925
,,283.082475
,,283.109675
,,283.126425
,,283.135775
,,283.151075
,,283.16
,,283.193025
,,283.21545
,,283.245225
,,283.25615
,,283.273225
,,283.30885
,,283.347825
,,283.37575
,,283.389125
,,283.415325
,,283.422425
,,283.431875
,,283.466925
,,283.4848
,,283.517025
,,283.536225
,,283.547
,,283.573125
,,283.604075
,,283.6167
,,283.67985
,,283.707575
,,283.711675
,,283.7416
,,283.778175
,,283.787225
,,283.8113
,,283.841025
,,283.86455
,,283.907625
,,283.928225
,,283.973475
,,284.001975
,,284.030475
,,284.058825
,,284.08245
,,284.13145
,,284.175575
,,284.214125
,,284.25625
,,284.28555
,,284.3169
,,284.36335
,,284.391375
,,284.430025
,,284.459825
,,284.495475
,,284.512825
,,284.532
,,284.552925
,,284.5746
,,284.602625
,,284.627125
,,284.65755
,,284.695775
,,284.7196
,,284.734875
,,284.766575
,,284.795325
,,284.8163
,,284.83715
,,284.847625
,,284.871525
,,284.891475
,,284.905475
,,284.9143
,,284.94755
,,284.96405
,,284.974525
,,284.994375
,,285.01485
,,285.023325
,,285.0416
,,285.07985
,,285.113175
,,285.129025
,,285.156975
,,285.188375
,,285.20585
,,285.223875
,,285.246925
,,285.277775
,,285.2993
,,285.3246
,,285.338375
,,285.360925
,,285.380925
,,285.40455
,,285.432775
,,285.45585
,,285.488125
,,285.499175
,,285.515375
,,285.53535
,,285.581125
,,285.60475
,,285.6455
,,285.66
,,285.684375
,,285.73345
,,285.769775
,,285.803875
,,285.822175
,,285.846675
,,285.8604
,,285.874375
,,285.90425
,,285.913425
,,285.940925
,,285.9732
,,285.999625
,,286.01665
,,286.05415
,,286.086625
,,286.108075
,,286.131675
,,286.16495
,,286.184025
,,286.20485
,,286.224325
,,286.2541
,,286.2742
,,286.2974
,,286.3335
,,286.354975
,,286.382125
,,286.41705
,,286.444675
,,286.466225
,,286.495775
,,286.5235
,,286.56945
,,286.602025
,,286.6242
,,286.65575
,,286.670325
,,286.6866
,,286.712375
,,286.7319
,,286.7862
,,286.80255
,,286.84085
,,286.8588
,,286.8718
,,286.9092
,,286.935
,,286.959625
,,286.969
,,286.9962
,,287.0215
,,287.03915
,,287.05265
,,287.0642
,,287.094575
,,287.114975
,,287.136925
,,287.140425
,,287.173575
,,287.195975
,,287.228525
,,287.25495
,,287.2706
,,287.279625
,,287.3045
,,287.3352
,,287.346325
,,287.36145
,,287.37985
,,287.396075
,,287.43065
,,287.44395
,,287.467975
,,287.508725
,,287.52875
,,287.55655
,,287.58455
,,287.597425
,,287.620675
,,287.634
,,287.649375
,,287.679375
,,287.730525
,,287.74675
,,287.765075
,,287.7957
,,287.81795
,,287.82815
,,287.85825
,,287.8842
,,287.91065
,,287.9278
,,287.947
,,287.971675
,,287.9984
,,288.024225
,,288.03265
,,288.055325
,,288.085375
,,288.1096
,,288.13825
,,288.165775
,,288.1766
,,288.187725
,,288.213725
,,288.233925
,,288.2664
,,288.274725
,,288.30415
,,288.323325
,,288.338675
,,288.36
,,288.37165
,,288.394475
,,288.42565
,,288.4459
,,288.4641
,,288.472
,,288.50615
,,288.539075
,,288.55345
,,288.5763
,,288.61275
,,288.637
,,288.659725
,,288.681525
,,288.699925
,,288.718125
,,288.728325
,,288.7575
,,288.80335
,,288.815075
,,288.83525
,,288.88065
,,288.901775
,,288.935625
,,288.9658
,,288.99045
,,289.02
,,289.0565
,,289.081125
,,289.104775
,,289.132975
,,289.160725
,,289.1874
,,289.203575
,,289.2208
,,289.2438
,,289.274625
,,289.28295
,,289.302975
,,289.333575
,,289.3615
,,289.412225
,,289.4325
,,289.45155
,,289.479825
,,289.50585
,,289.534275
,,289.55775
,,289.582125
,,289.609625
,,289.63405
,,289.682975
,,289.713925
,,289.733425
,,289.76675
,,289.7805
,,289.823825
,,289.8444
,,289.865
,,289.8875
,,289.8996
,,289.916075
,,289.95115
,,289.956275
,,289.9844
,,290.00765
