SPK_SPKC04a (inh/exc),SPK_SPKC06a (inhi),SPK_SPKC09a (inhi)
362.265975,399.173775,389.408375
362.275825,399.186825,389.42425
362.316425,399.217375,389.474075
362.344425,399.2502,389.535325
362.3531,399.258325,389.55895
362.41465,399.26525,389.5798
362.439275,399.276825,389.5883
362.4591,399.28465,389.6212
362.482875,399.300225,389.63775
362.500175,399.30775,389.663125
362.52825,399.3309,389.712725
362.58045,399.34725,389.784775
362.581625,399.3877,389.809525
362.596125,399.4253,389.830725
362.650375,399.45425,389.873425
362.6935,399.469275,389.968425
362.729025,399.48605,389.99205
362.77965,399.499625,390.0026
362.823625,399.5212,390.017375
362.83925,399.644475,390.162975
362.854325,399.691675,390.214175
362.878625,399.731675,390.224725
362.893925,399.755575,390.2478
362.905225,399.772,390.2625
362.909,399.782725,390.289925
362.9382,399.804075,390.304175
362.960225,399.833175,390.314725
362.96205,399.84355,390.3395
362.9799,399.8533,390.389125
363.00575,399.86385,390.407775
363.0327,399.8806,390.4245
363.105975,399.894575,390.43695
363.1537,399.904225,390.4451
363.195825,399.92605,390.4985
363.217575,399.9483,390.508
363.283625,399.962975,390.527875
363.30465,399.993825,390.545325
363.340725,400.03595,390.577675
363.346675,400.11055,390.58725
363.3749,400.18375,390.61995
363.50585,400.197,390.68535
363.66345,400.217125,390.7194
363.83185,400.22045,390.761175
363.880325,400.229525,390.819225
363.889225,400.23885,390.867775
363.901375,400.254175,390.888425
363.92605,400.2587,390.93885
363.93765,400.27275,390.97225
363.94725,400.296575,390.988375
363.95425,400.30155,391.051375
363.9754,400.3083,391.066075
363.997775,400.317275,391.084
364.013575,400.32575,391.3094
364.023575,400.386925,391.32435
364.03145,400.41735,391.334775
364.04135,400.423425,391.345625
364.0465,400.43405,391.357275
364.067625,400.44995,391.4057
364.080075,400.46035,391.4209
364.0813,400.473875,391.5465
364.093575,400.495075,391.573775
364.106225,400.507225,391.59375
364.109575,400.51265,391.600425
364.124475,400.53625,391.608225
364.148425,400.57435,391.69365
364.20555,400.59715,391.7188
364.2258,400.610725,391.748975
364.26395,400.650875,391.76375
364.344175,400.769025,391.799175
364.372625,400.8169,391.856325
364.396225,400.8462,391.9073
364.41295,400.874175,391.924675
364.432,400.887525,391.9622
364.43765,400.891875,392.03975
364.441425,400.904675,392.055025
364.456175,400.909025,392.07095
364.46195,400.928825,392.108875
364.4657,400.93905,392.12485
364.472775,400.955575,392.145625
364.485775,400.962475,392.1559
364.495275,400.986775,392.16815
364.511975,401.016175,392.197875
364.534325,401.03685,392.223675
364.556575,401.0498,392.24165
364.597175,401.076775,392.3148
364.601675,401.0994,392.419275
364.67105,401.109875,392.44055
364.6807,401.1193,392.460425
364.71335,401.12865,392.47525
364.738625,401.141125,392.49715
364.752175,401.4235,392.515975
364.770175,401.4989,392.545275
364.7831,401.5226,392.554775
364.795,401.535725,392.598525
364.803525,401.54105,392.6306
364.839875,401.55365,392.6485
364.8805,401.559525,392.660675
364.89605,401.57915,392.678425
364.920725,401.65615,392.6942
364.9673,401.68065,392.78795
365.028225,401.7187,392.805475
365.05055,401.726925,392.837925
365.065275,401.82575,392.852025
365.0735,401.847275,392.9491
365.09005,401.97505,392.9918
365.0998,402.01875,393.00235
365.10425,402.053475,393.058275
365.112825,402.08015,393.136875
365.116625,402.093975,393.164425
365.122825,402.113325,393.1785
365.133975,402.1219,393.1951
365.1425,402.1428,393.211325
365.161925,402.16205,393.2285
365.18605,402.17505,393.289825
365.20805,402.25705,393.3346
365.2191,402.287825,393.396
365.242125,402.500125,393.456775
365.25325,402.506625,393.47705
365.2942,402.516275,393.48535
365.33585,402.524725,393.49225
365.36465,402.533425,393.753475
365.376575,402.56455,393.7888
365.419975,402.569775,393.8064
365.427525,402.5801,393.86505
365.47575,402.601,393.89425
365.53115,402.609075,393.94695
365.552975,402.629425,393.973
365.572475,402.658175,394.023475
365.58445,402.682475,394.0493
365.594675,402.702075,394.065625
365.5993,402.7118,394.0943
365.606375,402.7696,394.1386
365.613125,402.799675,394.171775
365.6257,402.88865,394.200725
365.63025,402.934625,394.385525
365.6381,402.954625,394.4108
365.64365,402.9758,394.42025
365.65195,402.992025,394.43435
365.656125,403.00715,394.4427
365.66725,403.026,394.451425
365.6975,403.04155,394.5611
365.708075,403.053575,394.61665
365.73285,403.069925,394.70515
365.747425,403.077875,394.720525
365.7757,403.09995,394.735
365.7804,403.17935,394.770375
365.804875,403.31485,394.786075
365.818825,403.384775,394.80355
365.824725,403.41385,394.826425
365.8354,403.444675,394.871575
365.8484,403.46725,394.88795
365.866075,403.493525,394.974025
365.896075,403.5072,395.1426
365.939925,403.55965,395.1545
365.969025,403.6056,395.175275
365.992425,403.6243,395.191975
366.04505,403.8299,395.2078
366.0789,403.851275,395.227875
366.08655,403.864425,395.2797
366.10145,403.89265,395.314225
366.111125,403.91005,395.3726
366.12055,403.92745,395.53225
366.127275,403.94325,395.556625
366.13675,403.952375,395.57495
366.147075,403.96235,395.59655
366.151925,404.002775,395.736625
366.157525,404.033675,395.783225
366.162775,404.058775,395.826625
366.166625,404.110875,395.85335
366.17045,404.126075,395.966525
366.1751,404.135325,396.1541
366.17985,404.1466,396.165375
366.184525,404.1544,396.170075
366.191875,404.159525,396.17345
366.19525,404.16705,396.178025
366.211475,404.190025,396.18035
366.233975,404.197,396.2109
366.25755,404.207375,396.251725
366.26145,404.229475,396.260425
366.2944,404.2647,396.2773
366.3434,404.27295,396.292
366.355475,404.2998,396.336
366.382475,404.32555,396.3514
366.389625,404.342575,396.7204
366.422225,404.3513,396.7391
366.42695,404.359425,396.749025
366.4599,404.3814,396.762525
366.466675,404.415975,396.772525
366.486225,404.4309,396.85475
366.4994,404.4417,396.86695
366.509725,404.455275,396.8792
366.518425,404.46775,396.88985
366.529775,404.4775,396.9005
366.537275,404.504975,396.918725
366.544625,404.52105,396.9436
366.55295,404.5376,396.954475
366.558675,404.545975,396.966225
366.5636,404.552775,396.97865
366.56785,404.564425,397.000725
366.572225,404.597475,397.033475
366.57735,404.604525,397.052325
366.58555,404.61475,397.111925
366.6057,404.61985,397.12675
366.610675,404.6375,397.156675
366.618525,404.6666,397.2252
366.625325,404.677525,397.234225
366.641875,404.71215,397.258975
366.652125,404.72715,397.422925
366.6678,404.738475,397.4517
366.671775,404.745325,397.557925
366.6775,404.750975,397.56305
366.68435,404.75685,397.628425
366.689275,404.77735,397.663625
366.697275,404.7865,397.716675
366.7027,404.793625,397.769175
366.70655,404.7999,397.8001
366.71275,404.83185,397.810675
366.718775,404.8584,397.829325
366.724225,404.926625,397.86235
366.7298,404.986175,397.953225
366.734325,405.03445,398.085425
366.742275,405.0475,398.147925
366.7507,405.054375,398.1688
366.761425,405.08185,398.230175
366.77005,405.1058,398.263375
366.78885,405.117825,398.2916
366.80435,405.171125,398.305475
366.80665,405.192475,398.323
366.8173,405.201325,398.3372
366.831725,405.216425,398.37475
366.8454,405.2222,398.40255
366.8698,405.271325,398.41575
366.893975,405.29125,398.429025
366.926775,405.365,398.486525
366.96675,405.38715,398.543675
366.984525,405.39865,398.604625
367.01775,405.4072,398.701225
367.0518,405.4187,398.7475
367.0896,405.4474,398.77655
367.105625,405.489025,398.817475
367.1215,405.50695,398.890225
367.131225,405.520775,398.92585
367.141825,405.560525,398.964575
367.154175,405.580575,398.99065
367.161225,405.744675,399.11945
367.1734,405.76585,399.164275
367.1875,405.778725,399.184825
367.191425,405.830675,399.208325
367.21695,405.83775,399.232225
367.253025,405.853475,399.247525
367.282125,405.862,399.256675
367.2939,405.892625,399.272875
367.3401,405.904225,399.2961
367.359225,405.9439,399.3153
367.38295,405.961425,399.3452
367.429225,405.99195,399.36265
367.473625,406.007825,399.399825
367.4896,406.0281,399.42195
367.5018,406.0473,399.49485
367.50525,406.08125,399.511675
367.51125,406.119225,399.59255
367.5168,406.146725,399.623925
367.52515,406.180125,399.661875
367.53355,406.22125,399.7001
367.5386,406.233575,399.725075
367.548925,406.246725,399.742525
367.5581,406.256575,399.760225
367.56475,406.26115,399.77225
367.56985,406.2816,399.816775
367.5853,406.308325,399.852675
367.59445,406.32125,399.8846
367.603875,406.337075,399.912125
367.61075,406.475575,399.936575
367.623225,406.4971,399.953
367.627575,406.51715,399.9708
367.63285,406.531775,400.016375
367.65905,406.539175,400.0562
367.666875,406.562575,400.0735
367.670725,406.5737,400.109925
367.677275,406.58545,400.12845
367.6884,406.77605,400.162525
367.701775,406.847925,400.186025
367.711575,406.921675,400.190825
367.722175,406.9723,400.230625
367.7337,407.064275,400.267975
367.7424,407.09935,400.29625
367.777225,407.147,400.32795
367.796275,407.160825,400.344475
367.800175,407.175725,400.395125
367.8139,407.1907,400.4297
367.839125,407.20145,400.43765
367.8772,407.254575,400.441175
367.899375,407.311025,400.4527
367.920075,407.3391,400.46345
367.967375,407.387975,400.47845
368.037725,407.396875,400.4881
368.0728,407.414025,400.546675
368.0879,407.4206,400.582925
368.0962,407.429725,400.6274
368.105525,407.44755,400.653675
368.11055,407.456125,400.67665
368.1154,407.4635,400.857375
368.12225,407.471725,400.8704
368.123325,407.488825,400.88185
368.128325,407.495525,400.947575
368.132775,407.503725,400.97
368.13815,407.515,400.992925
368.15,407.55025,400.9975
368.156925,407.61585,401.029575
368.164275,407.626925,401.05405
368.171925,407.649225,401.075875
368.179975,407.680575,401.14145
368.202125,407.6924,401.159525
368.208875,407.704375,401.1963
368.2224,407.724,401.2103
368.236625,407.746175,401.2794
368.251075,407.75945,401.29915
368.263775,407.79145,401.357775
368.268375,407.84095,401.378075
368.29885,407.8832,401.37975
368.32915,407.8938,401.4088
368.351675,407.914525,401.4508
368.3713,407.939075,401.48595
368.379175,407.9494,401.5085
368.40245,407.957675,401.534125
368.4149,408.0454,401.552575
368.4447,408.0516,401.57625
368.45155,408.066525,401.679025
368.46075,408.079125,401.699475
368.465425,408.127375,401.734125
368.479725,408.1831,401.758325
368.489375,408.19065,401.80575
368.498625,408.232525,401.8386
368.506975,408.289225,401.86545
368.525075,408.320225,401.881
368.58605,408.42595,401.9052
368.619475,408.493875,401.9552
368.63535,408.5267,401.990175
368.65295,408.554675,402.00465
368.664,408.562,402.0567
368.6885,408.610775,402.088425
368.75295,408.6224,402.1273
368.792375,408.690975,402.1646
368.832675,408.7188,402.189175
368.8776,408.7378,402.232825
368.909725,408.780825,402.25555
368.921925,408.79135,402.34875
368.945425,408.820875,402.4773
368.947825,408.83845,402.52095
368.95215,408.8643,402.5394
368.959175,408.87325,402.569825
368.96245,408.877125,402.6296
368.965375,408.9006,402.642825
368.968125,408.90995,402.6539
368.97085,408.915275,402.682275
368.973625,408.9339,402.751475
368.977275,408.971875,402.770225
368.980075,409.012825,402.8282
368.98355,409.022075,402.911675
368.987775,409.0517,402.973075
368.991375,409.0563,402.986375
369.001525,409.065425,403.015475
369.004375,409.080975,403.031875
369.017275,409.0945,403.052825
369.020325,409.104325,403.0887
369.024675,409.114325,403.108975
369.0287,409.1192,403.1551
369.03315,409.13695,403.1934
369.043875,409.144775,403.22155
369.056625,409.1522,403.2776
369.064075,409.159775,403.2902
369.08585,409.1658,403.305175
369.096575,409.17545,403.323375
369.10215,409.189775,403.33725
369.112525,409.207575,403.339225
369.120125,409.23095,403.3759
369.126225,409.311525,403.39215
369.13215,409.348575,403.447575
369.1388,409.35915,403.467575
369.149,409.371875,403.49095
369.16245,409.4088,403.520125
369.171675,409.446975,403.542975
369.177675,409.473525,403.645075
369.198925,409.4872,403.6587
369.201,409.5068,403.67725
369.23035,409.5232,403.709525
369.234625,409.544775,403.7926
369.286625,409.5964,403.821825
369.37595,409.6284,403.835525
369.393475,409.652425,403.841775
369.400525,409.666625,403.8798
369.40855,409.689,403.8959
369.4134,409.703975,403.9579
369.429025,409.709225,403.99355
369.438075,409.721675,404.09345
369.442825,409.741475,404.11665
369.44575,409.751075,404.129925
369.4492,409.77425,404.1419
369.456025,409.795975,404.1508
369.47235,409.81015,404.18595
369.48265,409.8408,404.22035
369.486725,409.928525,404.2372
369.49455,409.9658,404.2547
369.5012,409.993825,404.285375
369.51705,410.02405,404.29365
369.5208,410.09675,404.306125
369.52585,410.123525,404.329975
369.533175,410.16045,404.35505
369.541075,410.241525,404.37485
369.5465,410.25255,404.3998
369.55235,410.301475,404.428575
369.569625,410.311125,404.447275
369.5831,410.339,404.488125
369.606575,410.3464,404.50375
369.62355,410.369525,404.51415
369.6344,410.3787,404.53575
369.69085,410.3848,404.5909
369.715525,410.397475,404.63285
369.747325,410.402975,404.654625
369.8159,410.40935,404.688225
369.85585,410.430225,404.70835
369.859175,410.4602,404.715875
369.863925,410.48065,404.789825
369.883175,410.494675,404.810025
369.923875,410.5031,404.845875
369.93285,410.5629,404.86855
369.9351,410.570425,404.936825
369.94315,410.5946,404.95195
369.957125,410.60375,404.9661
369.9636,410.61275,404.9924
369.964625,410.62765,405.057475
369.97155,410.634975,405.078725
369.979425,410.642675,405.119475
369.988125,410.657125,405.14525
369.99615,410.684675,405.23035
370.002625,410.723375,405.2704
370.007975,410.76755,405.29105
370.02485,410.844275,405.30125
370.031825,410.870225,405.350375
370.033725,410.91425,405.355675
370.05175,410.9364,405.3625
370.067725,410.948025,405.471025
370.090125,410.973475,405.501375
370.100075,410.986425,405.523775
370.105975,411.004075,405.5317
370.115975,411.013575,405.540925
370.12065,411.037825,405.610275
370.132825,411.05355,405.654475
370.145975,411.092775,405.723325
370.15065,411.10215,405.737025
370.163475,411.114175,405.7753
370.174675,411.1206,405.818975
370.191925,411.17205,405.847125
370.214475,411.1797,405.860725
370.229225,411.2111,405.88765
370.2387,411.215025,405.9186
370.256425,411.23155,405.9636
370.290525,411.25555,405.9979
370.305325,411.3068,406.0139
370.34305,411.3526,406.032975
370.390675,411.40385,406.100125
370.430475,411.43695,406.129075
370.439075,411.4428,406.1518
370.478275,411.45995,406.183975
370.5025,411.477775,406.235675
370.516575,411.547175,406.260775
370.558275,411.567,406.283275
370.5692,411.585275,406.300475
370.58205,411.61615,406.321975
370.5902,411.626475,406.364825
370.6034,411.65245,406.4004
370.61295,411.66135,406.442
370.618375,411.671025,406.465875
370.6256,411.7036,406.500225
370.634325,411.717125,406.508325
370.64655,411.770875,406.520075
370.65925,411.91565,406.616075
370.668175,411.9327,406.65395
370.675475,411.970325,406.676075
370.68085,411.985525,406.771775
370.689225,411.998175,406.81085
370.6949,412.02655,406.85645
370.728825,412.0984,406.8843
370.747075,412.11345,406.900225
