SPK_SPKC01a (inhibited),SPK_SPKC02a (excited),SPK_SPKC04a (NA)
142.5689,154.96295,
142.588425,154.985475,
142.6136,155.016775,
142.626875,155.07755,
142.638675,155.09785,
142.655375,155.139425,
142.6722,155.168125,
142.68815,155.22015,
142.704425,155.3055,
142.7124,155.4234,
142.736875,155.444925,
142.8901,155.467625,
142.9068,155.501925,
142.9146,155.525825,
142.936075,155.5502,
142.959325,155.7012,
142.975625,155.709,
142.9836,155.726525,
142.996225,155.772025,
143.003875,155.799725,
143.0213,155.836125,
143.0352,155.86035,
143.049175,155.902325,
143.06535,155.92905,
143.083325,155.962325,
143.11015,155.990075,
143.231575,156.025075,
143.251925,156.040425,
143.290975,156.053725,
143.314825,156.057575,
143.3291,156.07895,
143.341675,156.13365,
143.348575,156.16355,
143.374825,156.18975,
143.40085,156.204625,
143.407375,156.241725,
143.41575,156.2673,
143.435625,156.3317,
143.581075,156.35105,
143.63455,156.35895,
143.67275,156.375525,
143.707225,156.38855,
143.7217,156.40175,
143.738775,156.435525,
143.7584,156.46655,
143.810425,156.533725,
143.82785,156.5836,
143.841875,156.688525,
143.85085,156.72355,
143.8645,156.74015,
143.871,156.7441,
143.8997,156.84015,
143.91265,156.882525,
143.92235,156.9395,
144.03975,156.968425,
144.125,156.9879,
144.1372,157.01105,
144.1575,157.0445,
144.169,157.12065,
144.1929,157.200025,
144.209375,157.249375,
144.229925,157.29675,
144.2452,157.328925,
144.2666,157.4117,
144.28615,157.433575,
144.300025,157.48385,
144.307575,157.510925,
144.315175,157.55665,
144.34335,157.621975,
144.358425,157.66485,
144.487575,157.701825,
144.587025,157.76475,
144.63935,157.816225,
144.653625,157.9095,
144.676625,157.931725,
144.6911,157.99795,
144.71895,158.017975,
144.743575,158.02,
144.7538,158.050125,
144.76795,158.06835,
144.805675,158.108975,
144.83525,158.16525,
145.049925,158.169725,
145.078975,158.18415,
145.102325,158.2065,
145.1207,158.27245,
145.13075,158.365825,
145.14795,158.3982,
145.178725,158.41265,
145.190675,158.4733,
145.21245,158.480075,
145.22445,158.5095,
145.244175,158.54755,
145.263275,158.593,
145.294375,158.623575,
145.307125,158.6746,
145.3322,158.70605,
145.3595,158.74135,
145.421325,158.78995,
145.44435,158.81985,
145.463575,158.861,
145.479575,158.88515,
145.4973,158.9239,
145.51435,158.95695,
145.53965,158.958925,
145.558625,159.004675,
145.5789,159.01635,
145.5898,159.026375,
145.621875,159.108625,
145.633,159.163775,
145.6452,159.1818,
145.653125,159.21245,
145.67095,159.239975,
145.6844,159.2631,
145.692725,159.293375,
145.7204,159.3126,
145.7541,159.338,
145.846425,159.397525,
145.899875,159.4421,
145.915325,159.459375,
145.947525,159.48445,
145.970925,159.50115,
145.979575,159.508875,
145.9906,159.5232,
146.009125,159.560025,
146.0278,159.632325,
146.1333,159.66045,
146.17795,159.724125,
146.192925,159.751475,
146.250075,159.764775,
146.2696,159.792575,
146.2981,159.841625,
146.3154,159.8668,
146.32565,159.894225,
146.348725,159.89795,
146.56465,159.9015,
146.594,159.914825,
146.608025,159.939475,
146.650625,159.95065,
146.663675,159.963075,
146.674375,159.965125,
146.701625,159.99745,
146.726275,160.00445,
146.74675,160.060825,
146.779175,160.1208,
146.79275,160.1427,
146.8142,160.17875,
147.053225,160.1988,
147.073325,160.1999,
147.0896,160.2195,
147.103275,160.225075,
147.122175,160.24355,
147.145575,160.278175,
147.159275,160.30305,
147.166825,160.31055,
147.193175,160.31805,
147.217275,160.3355,
147.22895,160.394225,
147.3143,160.477075,
147.41825,160.514975,
147.4993,160.518175,
147.516725,160.519775,
147.524575,160.553875,
147.54765,160.568225,
147.5701,160.590375,
147.59515,160.6251,
147.614225,160.65955,
147.628475,160.6652,
147.636825,160.7837,
147.6516,160.8224,
147.692825,160.889275,
147.7137,160.92125,
147.724375,160.955575,
147.746075,160.992825,
147.76305,161.0214,
147.774375,161.0462,
147.900325,161.13575,
147.944875,161.1402,
147.973825,161.1581,
147.99005,161.19385,
148.00885,161.228325,
148.022075,161.2804,
148.03735,161.299575,
148.0489,161.343375,
148.065475,161.358575,
148.077025,161.3783,
148.0924,161.506125,
148.119275,161.576275,
148.13335,161.5847,
148.1383,161.61415,
148.1478,161.63425,
148.17295,161.67135,
148.181375,161.711375,
148.1998,161.7293,
148.30645,161.7629,
148.347925,161.785,
148.361175,161.8236,
148.3739,161.8902,
148.4003,161.907175,
148.4218,161.910725,
148.4344,161.92625,
148.468375,161.93065,
148.485175,161.944825,
148.5007,162.000725,
148.51035,162.0302,
148.540925,162.07425,
148.5516,162.1384,
148.565275,162.15495,
148.58815,162.220275,
148.61845,162.2718,
148.6978,162.27625,
148.7064,162.3081,
148.755,162.347775,
148.80605,162.350025,
148.81905,162.379275,
148.850025,162.43965,
148.86845,162.443375,
148.883975,162.455375,
148.9014,162.4879,
148.9095,162.4894,
148.92785,162.490825,
148.947675,162.511925,
148.9662,162.533375,
148.976425,162.551175,
149.0106,162.554175,
149.020875,162.57745,
149.050325,162.58715,
149.0993,162.59465,
149.130825,162.679825,
149.1531,162.704225,
149.192,162.7562,
149.217225,162.7716,
149.23795,162.816425,
149.255125,162.835375,
149.260975,162.90015,
149.275875,162.946,
149.29535,163.002375,
149.3222,163.02315,
149.337475,163.074325,
149.344425,163.101425,
149.36365,163.119225,
149.3808,163.1493,
149.39165,163.161025,
149.408475,163.172675,
149.418,163.180275,
149.432775,163.196875,
149.447825,163.306925,
149.46425,163.328925,
149.522275,163.395175,
149.529525,163.41375,
149.5478,163.4737,
149.5778,163.532025,
149.612325,163.547025,
149.750475,163.562925,
149.78205,163.61785,
149.816,163.63485,
149.85385,163.653475,
149.869875,163.667625,
149.9082,163.709275,
149.9216,163.7249,
149.939,163.794325,
149.9459,163.81355,
149.96485,163.831275,
149.975625,163.8424,
150.004925,163.86335,
150.01475,163.9285,
150.01785,163.947225,
150.07515,163.96745,
150.08875,163.9972,
150.1156,164.02225,
150.147525,164.070425,
150.1669,164.1019,
150.19775,164.117525,
150.230075,164.135075,
150.25265,164.167275,
150.266125,164.20035,
150.2805,164.273775,
150.3088,164.333175,
150.31705,164.344475,
150.34105,164.366575,
150.360975,164.4304,
150.374725,164.448025,
150.410625,164.4609,
150.4272,164.525825,
150.457375,164.53035,
150.47685,164.54235,
150.48265,164.5824,
150.51145,164.62205,
150.541325,164.672475,
150.55275,164.689925,
150.5632,164.708525,
150.57855,164.744,
150.584825,164.77215,
150.620725,164.790075,
150.6388,164.793525,
150.69275,164.819475,
150.7054,164.845025,
150.72475,164.851075,
150.840725,164.8699,
150.8589,164.8912,
150.87035,164.8966,
150.8891,164.90625,
150.90845,164.9126,
150.9341,164.929725,
150.965925,164.950275,
150.99105,164.978025,
151.00545,165.038425,
151.033325,165.073725,
151.04625,165.095475,
151.063075,165.119125,
151.08035,165.139125,
151.11425,165.161125,
151.161625,165.181825,
151.17945,165.225125,
151.1865,165.2572,
151.202,165.270475,
151.25175,165.279625,
151.26985,165.296025,
151.295125,165.32025,
151.31275,165.3352,
151.3714,165.382475,
151.404775,165.40275,
151.422425,165.41695,
151.447525,165.431725,
151.465075,165.44565,
151.48485,165.46865,
151.497425,165.49945,
151.5201,165.578475,
151.5356,165.614525,
151.555325,165.63225,
151.5655,165.71145,
151.57845,165.8048,
151.585075,165.81745,
151.60125,165.86005,
151.61355,165.8734,
151.6318,165.8999,
151.638575,165.967,
151.69365,165.983625,
151.833825,166.010025,
151.845525,166.0283,
151.882725,166.0429,
151.89395,166.067425,
151.911225,166.10535,
151.941125,166.16525,
151.96115,166.18165,
151.980525,166.2039,
151.9968,166.213575,
152.011625,166.2562,
152.02975,166.2644,
152.0411,166.272925,
152.057175,166.3158,
152.254875,166.340075,
152.284025,166.366725,
152.307675,166.40785,
152.320725,166.4256,
152.345025,166.475425,
152.3502,166.5052,
152.3669,166.506525,
152.37525,166.514,
152.3928,166.524825,
152.4099,166.52825,
152.425325,166.54,
152.450375,166.558425,
152.474925,166.592075,
152.50075,166.6168,
152.543925,166.6381,
152.739525,166.658325,
152.7812,166.714825,
152.80155,166.72265,
152.834675,166.7562,
152.850675,166.793525,
152.867125,166.884975,
152.881325,166.9703,
152.900125,166.99685,
152.91305,167.016575,
152.95335,167.024725,
153.023325,167.038025,
153.037575,167.0536,
153.12565,167.077975,
153.181725,167.0857,
153.20025,167.12645,
153.24215,167.152,
153.253275,167.15655,
153.2708,167.1804,
153.278075,167.213775,
153.2995,167.221625,
153.315925,167.26065,
153.331075,167.311,
153.34375,167.32785,
153.36985,167.3334,
153.3842,167.364275,
153.3982,167.40595,
153.419775,167.427375,
153.56455,167.448425,
153.60255,167.484925,
153.626125,167.498325,
153.66285,167.50425,
153.676275,167.508575,
153.694075,167.53475,
153.707775,167.596725,
153.7161,167.62305,
153.8707,167.751575,
153.9109,167.77055,
153.937025,167.79085,
153.958975,167.7919,
153.9812,167.908225,
153.988775,167.981725,
154.004725,168.01395,
154.0309,168.024425,
154.04835,168.042275,
154.0916,168.058875,
154.1278,168.115375,
154.13735,168.175025,
154.26775,168.208275,
154.337525,168.23165,
154.356275,168.2476,
154.38105,168.284825,
154.50985,168.2913,
154.536025,168.304575,
154.548425,168.337875,
154.5737,168.349525,
154.586075,168.352775,
154.612925,168.374175,
154.6542,168.39195,
154.686875,168.4296,
154.691975,168.526775,
154.727475,168.5759,
154.76515,168.619825,
154.801425,168.66445,
154.898525,168.68635,
154.926125,168.691,
154.97545,168.707575,
154.998575,168.763175,
155.0116,168.79465,
155.041475,168.8154,
155.063675,168.890875,
155.07645,168.91815,
155.100575,168.9375,
155.115075,168.961725,
155.1321,169.005275,
155.152975,169.072475,
155.263775,169.093075,
155.29285,169.158625,
155.33255,169.328225,
155.36735,169.374175,
155.385275,169.376675,
155.4113,169.399,
155.42905,169.44125,
155.44845,169.470725,
155.464775,169.57675,
155.487675,169.604775,
155.4973,169.695475,
155.5199,169.8213,
155.591825,169.9079,
155.6921,169.916675,
155.701175,169.97205,
155.71315,169.9925,
155.737525,170.0089,
155.773175,170.04755,
155.7911,170.05175,
155.8116,170.0621,
155.8279,170.071175,
155.84805,170.0977,
155.8656,170.099575,
155.874525,170.112575,
155.897125,170.12895,
155.91335,170.1573,
155.93575,170.2119,
155.9505,170.2251,
156.068475,170.257975,
156.090475,170.308875,
156.10625,170.3478,
156.20925,170.389,
156.250225,170.4764,
156.255925,170.4917,
156.303925,170.5495,
156.323375,170.64035,
156.580825,170.667525,
156.6055,170.7193,
156.62115,170.745675,
156.62835,170.761275,
156.634875,170.799525,
156.654375,170.817225,
156.6846,170.881775,
156.69235,170.898,
156.71675,170.910825,
156.726825,170.93025,
156.740125,170.964,
156.76385,170.981625,
156.9373,170.997225,
156.9866,171.0398,
157.027125,171.048875,
157.048325,171.06455,
157.0773,171.094475,
157.0974,171.1089,
157.112225,171.279,
157.128575,171.293925,
157.157525,171.394575,
157.205,171.418125,
157.223975,171.42355,
157.270325,171.4357,
157.306475,171.45295,
157.3252,171.494075,
157.390275,171.535075,
157.413225,171.55465,
157.451325,171.576825,
157.469975,171.709175,
157.488825,171.770825,
157.503725,171.782325,
157.5772,171.784125,
157.596675,171.809975,
157.618425,171.842025,
157.7368,171.855275,
157.789825,171.880025,
157.8122,171.91225,
157.826775,171.924475,
157.849325,171.98955,
157.869125,171.996,
157.88255,172.013175,
157.9111,172.01625,
157.93295,172.086525,
157.947875,172.10665,
157.964925,172.127275,
157.97955,172.2167,
157.98855,172.21865,
158.01455,172.228,
158.23715,172.234,
158.251875,172.24675,
158.2657,172.260475,
158.3057,172.27825,
158.32025,172.3114,
158.354325,172.334825,
158.364475,172.3581,
158.398175,172.38695,
158.418625,172.4031,
158.648975,172.42225,
158.6839,172.427725,
158.702225,172.45775,
158.71795,172.494175,
158.729,172.5185,
158.7503,172.6153,
158.760525,172.696375,
158.778275,172.70225,
158.791175,172.7396,
158.803075,172.79875,
158.88205,172.863625,
158.889425,172.865825,
158.9295,172.895225,
158.9411,172.951025,
158.954825,172.96195,
159.01635,172.97335,
159.02955,172.990425,
159.04675,173.050575,
159.0959,173.110375,
159.1056,173.129525,
159.165175,173.146375,
159.265125,173.201875,
159.280275,173.36855,
159.297225,173.42185,
159.318,173.450475,
159.329675,173.54215,
159.38355,173.576475,
159.4065,173.67645,
159.439875,173.734325,
159.452175,173.754125,
159.4837,173.783075,
159.610075,173.82305,
159.6483,173.851425,
159.67455,173.860375,
159.70305,173.869225,
159.7615,173.889175,
159.771925,173.9351,
159.82475,173.969475,
159.929525,174.002175,
160.5559,174.053175,
160.876325,174.079875,
160.893375,174.088775,
160.9147,174.1568,
160.9768,174.192225,
160.988975,174.246375,
160.999575,174.28235,
161.006075,174.3315,
161.0162,174.373625,
161.0339,174.501575,
161.05835,174.52275,
161.12665,174.5903,
161.173675,174.656725,
161.325825,174.674225,
161.335925,174.76595,
161.350925,174.795625,
161.36655,174.82385,
161.379775,174.921625,
161.391075,174.933725,
161.406475,174.960025,
161.4096,174.998825,
161.4176,175.00285,
161.4315,175.00955,
161.4485,175.0394,
161.5174,175.0576,
161.57925,175.136225,
161.6012,175.175975,
161.61935,175.190075,
161.621875,175.194725,
161.653775,175.244575,
161.671325,175.282275,
161.6914,175.3854,
161.70515,175.415975,
161.7407,175.47425,
161.786075,175.866275,
161.80395,175.89205,
161.805525,175.91335,
161.8215,175.94755,
161.831,176.039425,
161.8458,176.091325,
161.885125,176.118075,
161.8967,176.243425,
161.903975,176.273825,
161.919475,176.36445,
161.93065,176.427225,
161.941125,176.446925,
161.957725,176.4933,
162.05945,176.520075,
162.07235,176.5491,
162.084075,176.577025,
162.08665,176.6172,
162.10595,176.6711,
162.1142,176.700125,
162.121975,176.7611,
162.135025,176.782675,
162.141025,176.788,
162.149075,176.819775,
162.15395,176.84295,
162.163075,176.98275,
162.177625,177.00075,
162.184625,177.009775,
162.19475,177.021025,
162.22025,177.035775,
162.223575,177.08545,
162.240175,177.136825,
162.29275,177.147225,
162.319075,177.167,
162.333975,177.171175,
162.3601,177.187025,
162.36635,177.246025,
162.373075,177.2492,
162.393875,177.26255,
162.41205,177.3109,
162.430925,177.340175,
162.439625,177.3926,
162.449225,177.430125,
162.466825,177.464975,
162.47805,177.5474,
162.489375,177.565725,
162.504375,177.591525,
162.508975,177.630675,
162.545875,177.7683,
162.646275,177.8137,
162.6572,177.83615,
162.6695,177.9896,
162.68325,178.0448,
162.68965,178.13195,
162.696025,178.159075,
162.70785,178.186975,
162.718,178.204825,
162.726475,178.222475,
162.7358,178.254975,
162.748725,178.291675,
162.756175,178.312825,
162.76625,178.337625,
162.772825,178.35905,
162.789375,178.397375,
162.796525,178.49235,
162.801825,178.522475,
162.812525,178.5708,
162.825475,178.5864,
162.829525,178.59505,
162.839875,178.6264,
162.85115,178.6876,
162.9678,178.706325,
162.96915,178.78525,
162.993725,178.809225,
163.002475,178.810725,
163.00815,178.835525,
163.01735,178.858075,
163.027775,178.8976,
163.051625,178.943325,
163.06715,179.023375,
163.0816,179.0631,
163.0872,179.09275,
163.103175,179.138025,
163.1087,179.19825,
163.116875,179.221175,
163.128875,179.2703,
163.139825,179.3168,
163.151175,179.463,
163.167725,179.49525,
163.17265,179.6124,
163.18025,179.637475,
163.190175,179.64325,
163.199575,179.67545,
163.21335,179.68245,
163.2277,179.799675,
163.234775,179.830425,
163.33805,179.872025,
163.35015,179.932225,
163.3527,179.9555,
163.72735,179.99165,
163.85065,180.0099,
163.86735,180.0274,
163.884625,180.141275,
163.89625,180.19545,
164.145175,180.199475,
164.257175,180.213975,
164.286325,180.23805,
164.460875,180.289125,
164.482325,180.325325,
164.670675,180.348275,
164.7527,180.381975,
164.856225,180.4035,
164.87745,180.41365,
164.89745,180.42325,
164.904875,180.45055,
164.907825,180.4641,
164.927525,180.486425,
164.94475,180.498625,
164.956275,180.5227,
164.972875,180.554475,
165.00005,180.625925,
165.011625,180.650725,
165.04365,180.6703,
165.166425,180.70295,
165.174025,180.70845,
165.1845,180.7791,
165.21895,180.79295,
165.2372,180.852725,
165.248675,180.893275,
165.259275,180.9174,
165.270425,180.9358,
165.275825,180.94995,
165.289925,181.00485,
165.306825,181.0354,
165.315375,181.113075,
165.328325,181.117825,
165.3409,181.1281,
165.364075,181.13515,
165.371125,181.145375,
165.37835,181.203,
165.4957,181.221625,
165.5284,181.241925,
165.5625,181.27725,
165.62045,181.337275,
165.6336,181.343325,
165.650925,181.382625,
165.664225,181.414425,
165.674275,181.43635,
165.680825,181.471375,
165.691275,181.49955,
165.694725,181.5419,
165.7176,181.56205,
165.729325,181.617175,
165.737975,181.646575,
165.75385,181.685925,
165.897775,181.773925,
165.92715,181.8727,
165.9414,181.88765,
165.965775,181.9209,
165.97785,181.962175,
165.999275,181.9837,
166.00785,182.03495,
166.019275,182.05265,
166.034725,182.088525,
166.05275,182.135575,
166.13995,182.14115,
166.15755,182.14525,
166.175325,182.1865,
166.181625,182.46475,
166.202675,182.466325,
166.272875,182.479925,
166.30345,182.4866,
166.3244,182.504575,
166.3333,182.538625,
166.3463,182.5593,
166.35595,182.624075,
166.368175,182.65285,
166.37165,182.6738,
166.38025,182.692125,
166.389125,182.71465,
166.4593,182.81695,
166.4965,182.8331,
166.551225,182.8652,
166.559825,182.89255,
166.575975,182.917925,
166.601,182.9958,
166.615625,183.022275,
166.627125,183.097825,
166.644175,183.09985,
166.6529,183.116525,
166.65965,183.22495,
166.676425,183.276,
166.68525,183.304425,
166.691725,183.362925,
166.69865,183.364275,
166.7082,183.40555,
166.8213,183.4686,
166.831325,183.488975,
166.865875,183.5631,
166.872325,183.6186,
166.8818,183.644125,
166.8924,183.674875,
166.89875,183.727075,
166.9063,183.7901,
166.91415,183.9007,
166.92475,183.95135,
166.9373,184.0239,
166.949575,184.02975,
166.961525,184.0699,
166.969125,184.101475,
166.974025,184.1378,
166.98375,184.151675,
166.993125,184.154725,
166.999,184.177625,
167.0119,184.20395,
167.0234,184.231025,
167.099275,184.2743,
167.38855,184.284325,
167.433575,184.35465,
167.595375,184.440975,
167.6189,184.484175,
167.6328,184.525075,
167.66195,184.617275,
167.67665,184.640475,
167.698275,184.705425,
167.71625,184.74465,
167.746725,184.754875,
167.7566,184.795175,
167.837925,184.817125,
167.892525,184.912625,
167.914575,184.932925,
167.929875,185.01205,
167.972325,185.07425,
168.01145,185.111975,
168.0223,185.13515,
168.03875,185.15515,
168.1561,185.18885,
168.281,185.1913,
168.291275,185.204375,
168.307175,185.23265,
168.3206,185.258175,
168.3365,185.270475,
168.35275,185.277775,
168.3658,185.291025,
168.3792,185.36125,
168.41225,185.459575,
168.51665,185.4673,
168.5314,185.475025,
168.547775,185.501925,
168.579575,185.531075,
168.595975,185.546875,
168.605075,185.604325,
168.6224,185.620525,
168.638925,185.648125,
168.648075,185.667675,
168.659125,185.68615,
168.6816,185.713075,
168.690975,185.7367,
168.71675,185.76325,
168.7544,185.87575,
168.79045,185.9014,
168.81535,185.928275,
168.828675,185.979525,
168.840975,186.0004,
168.86965,186.015175,
168.881675,186.063325,
168.89955,186.083225,
168.94815,186.102875,
168.9647,186.24135,
168.9883,186.256375,
169.009575,186.2892,
169.017275,186.30345,
169.037425,186.314225,
169.0481,186.367975,
169.074075,186.387925,
169.088325,186.4179,
169.0988,186.434325,
169.1128,186.510675,
169.126925,186.52095,
169.135675,186.5456,
169.14655,186.561575,
169.16075,186.585875,
169.176375,186.60815,
169.19005,186.62345,
169.215725,186.62725,
169.244025,186.643675,
169.309075,186.6765,
169.3469,186.682475,
169.362225,186.70375,
169.37415,186.768925,
169.38205,186.823625,
169.3918,186.868275,
169.4129,186.881125,
169.425025,186.88985,
169.435175,187.044475,
169.44055,187.059825,
169.45615,187.086525,
169.465675,187.10535,
169.4842,187.1315,
169.49025,187.16435,
169.508725,187.205425,
169.5272,187.318225,
169.5382,187.3222,
169.56165,187.3338,
169.596875,187.37785,
169.694025,187.380725,
169.71375,187.426025,
169.721625,187.4369,
169.744325,187.4576,
169.75155,187.47565,
169.76355,187.51425,
169.789575,187.55715,
169.8271,187.569425,
169.871825,187.5746,
169.896075,187.580375,
169.898725,187.59265,
169.98975,187.6369,
170.0279,187.651175,
170.263825,187.676825,
170.344975,187.686725,
170.581575,187.69415,
171.09445,187.701325,
171.1691,187.736425,
171.1864,187.757625,
171.3859,187.76565,
171.4014,187.7898,
171.420725,187.80515,
171.428575,187.824425,
171.443325,187.837125,
171.449625,187.887725,
171.46485,187.957825,
171.507975,187.97585,
171.529275,187.98265,
171.5715,187.98675,
171.801275,188.000475,
171.86675,188.01135,
171.87295,188.0738,
171.908125,188.0927,
171.926625,188.11115,
171.939,188.13915,
171.9542,188.1862,
171.960975,188.231075,
171.971925,188.251175,
172.0451,188.32095,
172.06515,188.3384,
172.0985,188.445,
172.13845,188.453875,
172.190775,188.461175,
172.246725,188.4771,
172.3196,188.4867,
172.358075,188.50195,
172.44165,188.536225,
172.5704,188.54805,
172.608025,188.565,
172.696325,188.650875,
173.12035,188.669075,
173.134375,188.6775,
173.16095,188.698075,
173.1754,188.73865,
173.230525,188.779975,
173.31055,188.783375,
173.3348,188.7987,
173.343325,188.81405,
173.3645,188.84065,
173.4445,188.8475,
173.483,188.883725,
173.492575,188.89765,
173.5008,188.909625,
173.508325,188.9449,
173.5128,188.96285,
173.524725,188.970475,
173.53485,189.0011,
173.54635,189.006725,
173.557,189.0147,
173.5672,189.02405,
173.57525,189.054325,
173.5851,189.076875,
173.592075,189.08375,
173.5946,189.100025,
173.616975,189.1287,
173.628825,189.146225,
173.635375,189.16,
173.757175,189.19935,
173.777,189.219875,
173.786275,189.25645,
173.804325,189.439075,
173.823025,189.4616,
173.8348,189.531525,
173.86035,189.550825,
173.872375,189.5622,
173.87885,189.571425,
174.0491,189.572525,
174.062825,189.707225,
174.072575,189.720725,
174.093625,189.773725,
174.1069,189.7806,
174.11935,189.793625,
174.128975,189.8198,
174.132875,189.84975,
174.1494,189.9733,
174.19115,190.012575,
174.201225,190.07905,
174.282325,190.119975,
174.30945,190.142475,
174.3248,190.198675,
174.353625,190.248125,
174.384375,190.277475,
174.39105,190.289125,
174.394425,190.31,
174.40825,190.3419,
174.424675,190.400525,
174.464225,190.472075,
174.4833,190.50565,
174.5005,190.541725,
174.522725,190.563,
174.552275,190.601675,
174.590275,190.606825,
174.60795,190.6449,
174.62625,190.6465,
174.632925,190.66255,
174.64235,190.6716,
174.658225,190.711875,
174.7243,190.753825,
174.78085,190.81,
174.791475,190.8609,
174.8004,190.9201,
174.81335,191.0328,
174.81565,191.111475,
174.826925,191.131625,
174.8304,191.164625,
174.838525,191.18,
174.8492,191.18955,
174.856075,191.230375,
174.86455,191.259375,
174.8735,191.306,
174.87755,191.325225,
174.88745,191.343675,
174.8966,191.456275,
174.9092,191.5088,
174.91715,191.539,
174.9216,191.5464,
174.929275,191.58305,
174.938275,191.5971,
174.9507,191.6278,
174.9623,191.693925,
174.968375,191.71245,
174.9988,191.82285,
175.009525,191.843775,
175.034575,191.861375,
175.0564,191.896625,
175.079775,191.9057,
175.09745,191.958025,
175.1235,191.9825,
175.132525,192.00815,
175.162775,192.036425,
175.171175,192.068925,
175.190075,192.1296,
175.211575,192.179775,
175.224075,192.1947,
175.253125,192.2219,
175.2664,192.23175,
175.27195,192.265925,
175.287575,192.336175,
175.299975,192.3672,
175.3142,192.475875,
175.324925,192.501325,
175.344325,192.530625,
175.353075,192.56835,
175.3665,192.596675,
175.3775,192.609825,
175.391825,192.64555,
175.418425,192.671725,
175.434225,192.7172,
175.45175,192.7425,
175.4558,192.824725,
175.47145,192.845,
175.482875,192.984475,
175.5095,193.01115,
175.557675,193.030375,
175.5628,193.06365,
175.582775,193.1249,
175.61375,193.146175,
175.6386,193.21535,
175.6478,193.23845,
175.659575,193.312175,
175.677525,193.33685,
175.694925,193.35475,
175.7185,193.4024,
175.726625,193.410425,
175.738225,193.436625,
175.7557,193.45545,
175.767825,193.506075,
175.78615,193.567475,
175.806775,193.741375,
175.840775,193.762475,
175.85115,193.78005,
175.86215,193.801525,
175.880575,193.820175,
175.8877,193.8994,
175.913325,193.98155,
175.925675,193.99405,
175.990875,193.9955,
176.1841,194.000875,
176.209575,194.024425,
176.30135,194.066925,
176.363175,194.073525,
176.372925,194.100125,
176.388175,194.105075,
176.4054,194.15455,
176.411425,194.2379,
176.424175,194.2669,
176.44,194.29695,
176.456275,194.314725,
176.460775,194.342575,
176.475925,194.36475,
176.4867,194.378025,
176.4984,194.382875,
176.50535,194.427825,
176.5271,194.442525,
176.53365,194.493375,
176.5443,194.546275,
176.5561,194.56315,
176.5605,194.58805,
176.58105,194.608125,
176.5918,194.627075,
176.6442,194.7025,
176.6808,194.738375,
176.7028,194.765375,
176.72275,194.810925,
176.753125,194.848975,
176.777375,194.899275,
176.80685,194.921725,
176.860975,194.934875,
176.893875,194.9488,
176.902125,194.9855,
176.914575,195.01435,
176.93055,195.052225,
176.944325,195.090275,
176.961875,195.204175,
176.99965,195.247775,
177.009775,195.35025,
177.200325,195.373525,
177.255925,195.41975,
177.3153,195.4409,
177.3546,195.47595,
177.387825,195.508,
177.418875,195.509525,
177.497575,195.609725,
177.503225,195.684225,
177.526525,195.706875,
177.5749,195.746075,
177.59205,195.796775,
177.6027,195.87995,
177.61235,195.930725,
177.70265,196.08475,
177.759725,196.160825,
177.853975,196.220075,
177.8629,196.260675,
177.927075,196.287,
178.013925,196.3764,
178.261525,196.397675,
178.2886,196.410875,
178.323775,196.460825,
178.342025,196.5002,
178.3813,196.5139,
178.388225,196.56065,
178.413775,196.638825,
178.43185,196.6778,
178.46815,196.686425,
178.509875,196.74385,
178.53935,196.796725,
178.552775,196.8359,
178.585,196.882375,
178.64655,196.9311,
178.663675,197.084475,
178.670775,197.138425,
178.684625,197.229975,
178.692175,197.25845,
178.70145,197.2943,
178.711575,197.319525,
178.718875,197.3482,
178.726775,197.3767,
178.731325,197.392225,
178.747225,197.4368,
178.75315,197.472475,
178.75955,197.507525,
178.772825,197.5239,
178.7868,197.544425,
178.7982,197.595125,
178.80195,197.61465,
178.809175,197.7133,
178.820575,197.797775,
178.846125,197.81705,
178.853325,197.84065,
178.944325,197.8561,
178.963475,197.89,
178.97995,197.96945,
178.99175,197.9884,
179.005075,198.02355,
179.017425,198.110675,
179.0247,198.16595,
179.037625,198.199125,
179.0515,198.2178,
179.058325,198.35295,
179.071625,198.423075,
179.080175,198.469575,
179.089925,198.48355,
179.104425,198.545425,
179.18455,198.56965,
179.19445,198.683725,
179.209125,198.712625,
179.224575,198.72805,
179.244475,198.7544,
179.251575,198.786525,
179.273875,198.8149,
179.30755,198.850475,
179.31845,198.9061,
179.32975,198.99505,
179.35185,199.04865,
179.6211,199.0615,
179.650425,199.080675,
179.66505,199.118175,
179.6792,199.162225,
179.6953,199.19875,
179.7255,199.293325,
179.751775,199.3793,
179.768175,199.48235,
179.775225,199.551725,
179.784275,199.5657,
179.881225,199.597775,
179.960475,199.630075,
180.051175,199.671275,
180.05575,199.698075,
180.1589,199.70335,
180.184025,199.74265,
180.199425,199.8303,
180.22575,199.8321,
180.231175,199.869725,
180.24535,199.8985,
180.2565,199.9141,
180.265975,199.935825,
180.281925,199.960825,
180.29155,199.996675,
180.303475,200.02875,
180.3127,200.060625,
180.324,200.1061,
180.344025,200.151725,
180.3623,200.1691,
180.417075,200.219275,
180.4579,200.243875,
180.4746,200.265525,
180.485475,200.319475,
180.541925,200.3465,
180.5611,200.401575,
180.5734,200.42685,
180.58335,200.443925,
180.595225,200.477525,
180.6092,200.479325,
180.630025,,
180.6352,,
180.6413,,
180.652775,,
180.6646,,
180.6684,,
180.676,,
180.6834,,
180.72885,,
180.76175,,
180.784925,,
180.8173,,
180.854675,,
180.99045,,
181.048875,,
