SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC06b
25.367075,12.3454,11.6013,28.16675
25.389075,12.36445,11.61025,28.1964
25.4148,12.381725,11.625725,28.205425
25.4235,12.40665,11.647875,28.2293
25.488575,12.421175,11.660875,28.256075
25.53825,12.436475,11.676975,28.301075
25.579825,12.455575,11.69815,28.330675
25.621575,12.4786,11.70585,28.37195
25.664975,12.4949,11.7154,28.393125
25.686425,12.510975,11.74225,28.4186
25.78045,12.521125,11.76515,28.44385
25.7909,12.5433,11.792675,28.45615
25.81225,12.5606,11.8148,28.59035
25.854075,12.579,11.8405,28.685175
25.961975,12.59225,11.859825,28.777125
26.030025,12.606225,11.882025,28.8255
26.143425,12.623425,11.9142,28.852775
26.161725,12.642225,11.950825,28.89065
26.1647,12.66075,11.962775,28.90135
26.19465,12.678025,11.9742,28.942325
26.253075,12.686975,11.98315,28.963975
26.32595,12.70735,11.994675,29.000525
26.361975,12.7208,12.01535,29.0348
26.368375,12.732425,12.0277,29.095525
26.4084,12.749975,12.03425,29.09965
26.431225,12.76805,12.053025,29.152875
26.4987,12.78115,12.06505,29.192275
26.518225,12.80035,12.068275,29.20375
26.551925,12.807525,12.083125,29.21145
26.5787,12.82665,12.087325,29.2137
26.6092,12.8402,12.10855,29.248775
26.631925,12.850225,12.1179,29.2661
26.649975,12.8639,12.1301,29.281175
26.6653,12.8839,12.14135,29.284875
26.81385,12.9095,12.155425,29.34235
26.8408,12.9243,12.16805,29.36845
26.84945,12.94495,12.1868,29.4226
26.8679,12.9625,12.1918,29.435375
27.031125,12.985125,12.212225,29.4502
27.130125,13.00085,12.216725,29.478675
27.1787,13.0134,12.220275,29.5792
27.232425,13.0356,12.23995,29.6425
27.24055,13.057075,12.27435,29.676525
27.3337,13.072575,12.29335,29.708575
27.3855,13.101175,12.315025,29.782375
27.417925,13.12715,12.338675,29.82075
27.450375,13.139925,12.366275,29.826925
27.523225,13.154125,12.379275,29.9171
27.55285,13.175925,12.39395,30.031975
27.564725,13.186,12.4101,30.08185
27.57785,13.21625,12.4338,30.16555
27.60195,13.230625,12.442,30.17855
27.650025,13.24765,12.45,30.214
27.6692,13.270275,12.465175,30.22275
27.7813,13.28655,12.507975,30.236025
27.79305,13.29555,12.53565,30.316725
27.820325,13.307375,12.554175,30.341375
27.85615,13.31545,12.5726,30.450875
27.93525,13.33365,12.594125,30.488125
27.96515,13.348125,12.608025,30.522025
27.9723,13.361225,12.6293,30.56055
28.03425,13.38265,12.649325,30.591325
28.065725,13.395575,12.6697,30.599625
28.07795,13.402375,12.6837,30.62575
28.107325,13.426875,12.70455,30.641925
28.17515,13.4419,12.71735,30.6945
28.211,13.46525,12.7404,30.745225
28.256525,13.486475,12.7665,30.75905
28.281175,13.505025,12.792375,30.804425
28.306325,13.523825,12.796625,30.847775
28.3613,13.5374,12.809825,30.8754
28.39715,13.552425,12.84265,30.89725
28.42915,13.577675,12.8615,30.93065
28.472725,13.589525,12.8839,30.937675
28.50215,13.6141,12.907575,30.9459
28.5054,13.627375,12.92715,30.951425
28.534275,13.651125,12.955975,30.956325
28.55775,13.666975,12.974325,31.00075
28.626575,13.69705,12.997625,31.132625
28.63425,13.7152,13.00525,31.1496
28.748325,13.72915,13.016475,31.194025
28.78605,13.75015,13.024425,31.232475
28.81715,13.76325,13.036325,31.250475
28.894775,13.778075,13.045075,31.258925
