SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC12c,SPK_SPKC14a
,,230.005825,251.22645,300.515475
,,230.0368,251.239225,300.5335
,,230.063,251.2571,300.537975
,,230.078675,251.292425,300.54385
,,230.105225,251.30525,300.55065
,,230.1166,251.3227,300.5721
,,230.126775,251.33875,300.582875
,,230.139125,251.373975,300.624675
,,230.1479,251.387625,300.68085
,,230.15785,251.4,300.69045
,,230.171175,251.4215,300.711025
,,230.195075,251.434575,
,,230.207775,251.451475,
,,230.213625,251.4674,
,,230.2457,251.48025,
,,230.270625,251.508,
,,230.282025,251.525825,
,,230.320725,251.534625,
,,230.325575,251.543,
,,230.346025,251.58305,
,,230.387525,251.5992,
,,230.397975,251.6188,
,,230.40325,251.6242,
,,230.439325,251.647775,
,,230.4575,251.664375,
,,230.459975,251.6685,
,,230.512925,251.746375,
,,230.535375,251.759775,
,,230.544075,251.760775,
,,230.567775,251.77095,
,,230.581175,251.7854,
,,230.629475,251.812175,
,,230.674175,251.82255,
,,230.6892,251.862075,
,,230.706225,251.87865,
,,230.731525,251.90405,
,,230.739675,251.91175,
,,230.775425,251.93305,
,,230.802425,251.950725,
,,230.858925,251.964175,
,,230.866825,251.98595,
,,230.878375,252.00015,
,,230.89345,252.008025,
,,230.90335,252.023975,
,,230.961675,252.03125,
,,230.97025,252.04265,
,,231.013875,252.098225,
,,231.02665,252.147825,
,,231.038225,252.17875,
,,231.052575,252.205925,
,,231.06125,252.219725,
,,231.076975,252.237225,
,,231.08765,252.324325,
,,231.09935,252.342,
,,231.1133,252.366825,
,,231.12535,252.38145,
,,231.137675,252.475875,
,,231.162225,252.501325,
,,231.23275,252.502725,
,,231.236375,252.531275,
,,231.242125,252.548275,
,,231.258425,252.56655,
,,231.31755,252.591075,
,,231.341975,252.593725,
,,231.361025,252.636225,
,,231.419225,252.663,
,,231.44845,252.680975,
,,231.470325,252.7217,
,,231.506375,252.76115,
,,231.522175,252.80815,
,,231.579875,252.824675,
,,231.6012,252.849575,
,,231.69025,252.880475,
,,231.702825,252.896525,
,,231.713,252.932325,
,,231.752225,253.001125,
,,231.764125,253.019375,
,,231.77865,253.031925,
,,231.786825,253.048625,
,,231.810375,253.0674,
,,231.844625,253.15235,
,,231.853025,253.166125,
,,231.873975,253.182825,
,,231.885225,253.201325,
,,231.905325,253.2762,
,,231.92105,253.3184,
,,231.9819,253.3378,
,,231.99255,253.37215,
,,232.00525,253.39085,
,,232.0134,253.413975,
,,232.0251,253.4411,
,,232.035475,253.44725,
,,232.045275,253.460225,
,,232.056775,253.47275,
,,232.0661,253.506425,
,,232.079175,253.52455,
,,232.0952,253.5598,
,,232.1549,253.573275,
,,232.1809,253.577225,
,,232.186925,253.606725,
,,232.2626,253.642325,
,,232.269275,253.66015,
,,232.2857,253.68,
,,232.318175,253.695025,
,,232.368775,253.72415,
,,232.403175,253.771125,
,,232.42365,253.788225,
,,232.437775,253.812475,
,,232.44755,253.828125,
,,232.458025,253.9032,
,,232.470375,253.91365,
,,232.479175,253.9269,
,,232.504525,253.9398,
,,232.517525,253.9561,
,,232.54555,253.987775,
,,232.567475,254.0071,
,,232.622775,254.06725,
,,232.66665,254.084625,
,,232.698575,254.1056,
,,232.721975,254.139925,
,,232.7372,254.1769,
,,232.741,254.23245,
,,232.770225,254.245425,
,,232.8139,254.288725,
,,232.82885,254.306675,
,,232.841875,254.342075,
,,232.8568,254.3737,
,,232.871,254.428975,
,,232.95555,254.5149,
,,232.971375,254.5502,
,,232.978425,254.58235,
,,232.988,254.60205,
,,233.01615,254.66155,
,,233.024725,254.686575,
,,233.0269,254.70155,
,,233.04835,254.73405,
,,233.056225,254.77155,
,,233.093025,254.79705,
,,233.12285,254.809325,
,,233.159075,254.8205,
,,233.16965,254.8384,
,,233.1942,254.852825,
,,233.214525,254.8675,
,,233.223125,254.891525,
,,233.3036,254.911025,
,,233.341775,254.9252,
,,233.353425,254.98285,
,,233.372425,255.020575,
,,233.383425,255.041975,
,,233.408925,255.04875,
,,233.436875,255.073175,
,,233.4446,255.09135,
,,233.44975,255.1114,
,,233.4621,255.2575,
,,233.47855,255.28945,
,,233.494425,255.304575,
,,233.500725,255.317825,
,,233.589075,255.367225,
,,233.623225,255.4013,
,,233.636375,255.421625,
,,233.666,255.437975,
,,233.717,255.452225,
,,233.73555,255.470625,
,,233.75545,255.494725,
,,233.782825,255.516475,
,,233.8011,255.5301,
,,233.811325,255.539075,
,,233.83105,255.54965,
,,233.868925,255.571075,
,,233.88935,255.58135,
,,233.944625,255.58345,
,,233.96315,255.5922,
,,233.98045,255.655275,
,,234.00055,255.667075,
,,234.0094,255.673775,
,,234.0192,255.69,
,,234.03675,255.73835,
,,234.043625,255.75325,
,,234.058575,255.824,
,,234.1087,255.84325,
,,234.1627,255.878525,
,,234.189475,255.895275,
,,234.201075,255.91255,
,,234.21005,255.925975,
,,234.2308,255.964925,
,,234.2435,256.00735,
,,234.263,256.033775,
,,234.302025,256.068225,
,,234.311875,256.0846,
,,234.317575,256.1214,
,,234.324125,256.127325,
,,234.346225,256.14405,
,,234.352825,256.20335,
,,234.3612,256.214125,
,,234.3733,256.222275,
,,234.405425,256.2428,
,,234.4118,256.246725,
,,234.48985,256.282375,
,,234.517775,256.316725,
,,234.526875,256.34825,
,,234.56745,256.3889,
,,234.5776,256.4109,
,,234.58665,256.42815,
,,234.593875,256.4614,
,,234.60585,256.479625,
,,234.635075,256.498275,
,,234.660925,256.5142,
,,234.686275,256.527875,
,,234.705125,256.539175,
,,234.737575,256.6077,
,,234.7433,256.628275,
,,234.763425,256.64015,
,,234.777775,256.64755,
,,234.7897,256.6542,
,,234.8069,256.665325,
,,234.808125,256.691475,
,,234.832775,256.744375,
,,234.850875,256.757925,
,,234.88965,256.8019,
,,234.898025,256.82715,
,,235.221475,256.85145,
,,235.248375,256.8692,
,,235.2745,256.885325,
,,235.303425,256.953025,
,,235.3262,257.004575,
,,235.33765,257.02025,
,,235.346425,257.03275,
,,235.356,257.044875,
,,235.36535,257.056375,
,,235.39985,257.086375,
,,235.423975,257.122875,
,,235.448675,257.1368,
,,235.4519,257.168625,
,,235.4695,257.1811,
,,235.479275,257.197525,
,,235.489675,257.215325,
,,235.499475,257.228625,
,,235.50765,257.27185,
,,235.51805,257.307375,
,,235.56045,257.365575,
,,235.5748,257.3838,
,,235.5882,257.413675,
,,235.60775,257.437925,
,,235.644925,257.505,
,,235.72225,257.554525,
,,235.7538,257.617125,
,,235.791375,257.627625,
,,235.8117,257.663475,
,,235.830175,257.772275,
,,235.861225,257.8517,
,,235.86725,257.89225,
,,235.87655,257.909875,
,,235.89255,257.9131,
,,235.90225,257.9445,
,,235.910525,257.95715,
,,235.924825,257.98175,
,,235.9641,258.0318,
,,236.010475,258.068,
,,236.018825,258.139225,
,,236.029575,258.18475,
,,236.0458,258.2123,
,,236.06115,258.236325,
,,236.07575,258.25415,
,,236.0858,258.274225,
,,236.116875,258.28425,
,,236.150925,258.315675,
,,236.161775,258.367675,
,,236.172625,258.450175,
,,236.203225,258.483925,
,,236.212325,258.571825,
,,236.2469,258.5897,
,,236.26155,258.651225,
,,236.2928,258.6712,
,,236.30145,258.686325,
,,236.304475,258.69825,
,,236.32745,258.7036,
,,236.34275,258.71375,
,,236.37475,258.7374,
,,236.461675,258.767925,
,,236.54325,258.843275,
,,236.560325,258.9182,
,,236.570825,258.974275,
,,236.625,258.99735,
,,236.6378,259.033625,
,,236.656,259.043925,
,,236.67235,259.10625,
,,236.6862,259.146925,
,,236.6956,259.164425,
,,236.75205,259.1901,
,,236.7829,259.207175,
,,236.7925,259.227775,
,,236.856625,259.246125,
,,236.8664,259.2961,
,,236.8763,259.311225,
,,236.886275,259.33095,
,,236.9052,259.377,
,,236.926125,259.379825,
,,236.937375,259.470225,
,,236.9591,259.4846,
,,236.9688,259.520725,
,,236.97785,259.543925,
,,237.0337,259.60155,
,,237.05315,259.627375,
,,237.069325,259.6393,
,,237.074575,259.679875,
,,237.08245,259.701075,
,,237.12365,259.71815,
,,237.1326,259.77525,
,,237.154475,259.780975,
,,237.161725,259.797025,
,,237.1792,259.807175,
,,237.188325,259.827875,
,,237.235575,259.846025,
,,237.275175,259.87465,
,,237.2841,259.893975,
,,237.311275,259.9224,
,,237.36215,259.935925,
,,237.403075,259.9757,
,,237.439675,260.012575,
,,237.468925,260.0515,
,,237.4768,260.0727,
,,237.490425,260.1495,
,,237.513375,260.202375,
,,237.55715,260.2195,
,,237.580675,260.22535,
,,237.5942,260.3077,
,,237.64115,260.315325,
,,237.654475,260.3669,
,,237.6696,260.39585,
,,237.682325,260.462975,
,,237.691,260.5236,
,,237.702525,260.537375,
,,237.71465,260.550175,
,,237.76435,260.59275,
,,237.7714,260.6454,
,,237.7824,260.657825,
,,237.81365,260.7179,
,,237.871025,260.729825,
,,237.8792,260.7605,
,,237.8892,260.772175,
,,237.89695,260.803275,
,,237.9207,260.8175,
,,237.9307,260.8209,
,,237.940875,260.831575,
,,237.950825,260.860825,
,,237.96895,260.879625,
,,237.978175,260.937925,
,,237.99865,260.9888,
,,238.036925,261.044825,
,,238.0768,261.060025,
,,238.1152,261.077,
,,238.12465,261.090375,
,,238.156125,261.0935,
,,238.259425,261.099825,
,,238.271475,261.1268,
,,238.32405,261.14775,
,,238.33335,261.1898,
,,238.354275,261.217075,
,,238.3791,261.25155,
,,238.3919,261.275575,
,,238.402725,261.280575,
,,238.41215,261.290125,
,,238.422725,261.348075,
,,238.4433,261.384725,
,,238.518725,261.40315,
,,238.54965,261.472125,
,,238.57935,261.5124,
,,238.59075,261.5226,
,,238.6137,261.531275,
,,238.64105,261.579225,
,,238.655525,261.60335,
,,238.68455,261.6718,
,,238.709225,261.760425,
,,238.719475,261.8783,
,,238.749375,261.954675,
,,238.77065,261.97645,
,,238.7876,261.9827,
,,238.806775,262.0166,
,,238.81595,262.037175,
,,238.838725,262.0618,
,,238.846325,262.12065,
,,238.8618,262.20535,
,,238.874875,262.274625,
,,238.902675,262.303,
,,238.933725,262.315825,
,,239.003375,262.329025,
,,239.036925,262.3791,
,,239.04855,262.410775,
,,239.0571,262.44635,
,,239.12385,262.4868,
,,239.14275,262.49425,
,,239.15525,262.528,
,,239.168325,262.5449,
,,239.197575,262.620025,
,,239.212275,262.638825,
,,239.22975,262.653825,
,,239.2414,262.70945,
,,239.259925,262.725625,
,,239.3129,262.772275,
,,239.32085,262.840025,
,,239.33285,262.85665,
,,239.344075,262.877675,
,,239.35505,262.89265,
,,239.42055,262.946225,
,,239.436975,262.96225,
,,239.45165,262.981925,
,,239.48625,262.992575,
,,239.494425,263.0051,
,,239.5038,263.042675,
,,239.521025,263.05225,
,,239.551525,263.103775,
,,239.561325,263.146475,
,,239.5737,263.160275,
,,239.60355,263.194925,
,,239.631625,263.24275,
,,239.66455,263.259775,
,,239.6899,263.2965,
,,239.723475,263.33075,
,,239.748675,263.371975,
,,239.770025,263.38045,
,,239.7712,263.3893,
,,239.781175,263.40065,
,,239.79935,263.41735,
,,239.8219,263.5318,
,,239.883175,263.554075,
,,239.90175,263.592975,
,,239.9195,263.64285,
,,239.96285,263.689675,
,,239.9717,263.711275,
,,239.9838,263.745025,
,,239.994225,263.7679,
,,240.043225,263.793525,
,,240.054425,263.829725,
,,240.07305,263.8423,
,,240.08305,263.892975,
,,240.094625,263.9084,
,,240.10805,263.95055,
,,240.1721,263.986225,
,,240.198725,264.00095,
,,240.207175,264.01755,
,,240.218825,264.03695,
,,240.228825,264.063025,
,,240.238,264.109425,
,,240.294175,264.120375,
,,240.304625,264.204725,
,,240.314925,264.2195,
,,240.325975,264.309175,
,,240.335425,264.363075,
,,240.35015,264.403375,
,,240.3662,264.437075,
,,240.3793,264.4506,
,,240.385025,264.468975,
,,240.41115,264.484025,
,,240.447175,264.502025,
,,240.4504,264.52245,
,,240.46445,264.5436,
,,240.5369,264.584425,
,,240.57435,264.613625,
,,240.595925,264.6396,
,,240.60565,264.678225,
,,240.6439,264.72715,
,,240.666325,264.743075,
,,240.676225,264.788125,
,,240.683225,264.8225,
,,240.704575,264.84185,
,,240.715225,264.8581,
,,240.727325,264.8752,
,,240.7371,264.96855,
,,240.7717,264.9957,
,,240.782675,265.113275,
,,240.791975,265.120425,
,,240.80115,265.1478,
,,240.836725,265.19595,
,,240.8533,265.20275,
,,240.860625,265.204425,
,,240.86655,265.233625,
,,240.872625,265.2434,
,,240.8934,265.272725,
,,240.92935,265.29055,
,,240.936075,265.3456,
,,240.95495,265.362175,
,,240.962075,265.377975,
,,240.972425,265.408575,
,,240.996225,265.449075,
,,241.007225,265.537125,
,,241.057625,265.552225,
,,241.0883,265.59565,
,,241.1322,265.612725,
,,241.143025,265.648775,
,,241.1505,265.692625,
,,241.1721,265.763075,
,,241.201875,265.834875,
,,241.2104,265.84645,
,,241.228125,265.882675,
,,241.2417,265.899375,
,,241.2867,265.971925,
,,241.304475,266.0278,
,,241.3211,266.035475,
,,241.329425,266.086475,
,,241.3393,266.103625,
,,241.355675,266.146025,
,,241.383175,266.19,
,,241.390825,266.24165,
,,241.402525,266.275975,
,,241.42195,266.327075,
,,241.431775,266.3379,
,,241.441425,266.36655,
,,241.4674,266.422125,
,,241.47855,266.4645,
,,241.492125,266.477775,
,,241.510875,266.4994,
,,241.522975,266.513125,
,,241.532225,266.524275,
,,241.542125,266.583875,
,,241.551175,266.631125,
,,241.5607,266.6421,
,,241.573475,266.659875,
,,241.584475,266.68625,
,,241.59695,266.696525,
,,241.61785,266.739925,
,,241.625625,266.839575,
,,241.6491,266.855875,
,,241.669075,266.871775,
,,241.698075,266.900625,
,,241.71895,266.91235,
,,241.72755,266.92285,
,,241.74205,266.93525,
,,241.751875,266.956075,
,,241.78285,266.981275,
,,241.79865,266.993625,
,,241.806,267.009125,
,,241.81535,267.023525,
,,241.823825,267.0549,
,,241.83505,267.082775,
,,241.84345,267.13135,
,,241.84965,267.14445,
,,241.86955,267.1799,
,,241.882675,267.1949,
,,241.912575,267.3003,
,,241.9247,267.34385,
,,241.968175,267.414725,
,,241.9792,267.49515,
,,241.99405,267.572325,
,,242.004125,267.584975,
,,242.0056,267.604125,
,,242.039675,267.608425,
,,242.04605,267.67865,
,,242.0791,267.722525,
,,242.119875,267.72555,
,,242.131975,267.7553,
,,242.141925,267.814075,
,,242.15565,267.8215,
,,242.1716,267.835175,
,,242.199725,267.852325,
,,242.216025,267.90615,
,,242.226775,267.923075,
,,242.263675,267.926425,
,,242.276425,267.9512,
,,242.292575,267.959275,
,,242.310425,268.035675,
,,242.317025,268.0464,
,,242.323,268.0634,
,,242.329725,268.07885,
,,242.339475,268.120275,
,,242.36315,268.163525,
,,242.396725,268.169625,
,,242.43985,268.189225,
,,242.4614,268.194175,
,,242.527975,268.20105,
,,242.53615,268.206925,
,,242.541675,268.245375,
,,242.5526,268.29915,
,,242.630875,268.342775,
,,242.64855,268.376275,
,,242.65655,268.438675,
,,242.66775,268.458625,
,,242.67745,268.487675,
,,242.6884,268.492425,
,,242.70995,268.5088,
,,242.769525,268.52175,
,,242.777525,268.522825,
,,242.800275,268.5305,
,,242.8167,268.626375,
,,242.828975,268.6711,
,,242.83605,268.6892,
,,242.8488,268.7055,
,,242.85475,268.761275,
,,242.878525,268.771525,
,,242.911325,268.819325,
,,242.932275,268.878175,
,,242.937275,268.89875,
,,242.993175,268.905775,
,,242.999475,268.91465,
,,243.001025,268.982075,
,,243.0392,269.00885,
,,243.0481,269.039625,
,,243.1099,269.085625,
,,243.12915,269.124175,
,,243.1392,269.160825,
,,243.14625,269.17445,
,,243.182125,269.19345,
,,243.203175,269.22985,
,,243.224575,269.2423,
,,243.246475,269.252925,
,,243.274275,269.299025,
,,243.284125,269.313125,
,,243.368925,269.327525,
,,243.4845,269.354375,
,,243.519775,269.36445,
,,243.5317,269.37675,
,,243.54295,269.41105,
,,243.578625,269.47045,
,,243.585075,269.504125,
,,243.60005,269.5628,
,,243.6132,269.56495,
,,243.645725,269.63645,
,,243.65295,269.652975,
,,243.66415,269.728325,
,,243.681725,269.778125,
,,243.700425,269.8437,
,,243.70785,269.877075,
,,243.735525,269.892275,
,,243.74685,269.9264,
,,243.7524,269.963525,
,,243.7643,269.968225,
,,243.78735,269.99545,
,,243.811475,270.049925,
,,243.822825,270.12935,
,,243.8333,270.1817,
,,243.845575,270.232,
,,243.871925,270.272225,
,,243.884625,270.289975,
,,243.8954,270.30795,
,,243.9329,270.338175,
,,243.952475,270.42875,
,,243.96185,270.451775,
,,243.977025,270.481275,
,,243.9839,270.5478,
,,243.99975,270.65905,
,,244.007,270.726425,
,,244.024175,270.74065,
,,244.043175,270.75895,
,,244.081775,270.792825,
,,244.102875,270.82955,
,,244.1338,270.8863,
,,244.1353,270.897125,
,,244.19175,270.904075,
,,244.20105,271.0229,
,,244.220125,271.034425,
,,244.2343,271.0481,
,,244.28595,271.132425,
,,244.329075,271.20925,
,,244.340075,271.2467,
,,244.38175,271.257575,
,,244.411275,271.290325,
,,244.425625,271.325725,
,,244.446275,271.36665,
,,244.464575,271.3818,
,,244.4938,271.395025,
,,244.5017,271.476225,
,,244.516975,271.498575,
,,244.5348,271.589975,
,,244.551775,271.6034,
,,244.6051,271.623,
,,244.65235,271.62415,
,,244.661675,271.664225,
,,244.683225,271.674775,
,,244.695775,271.687775,
,,244.708175,271.706025,
,,244.718225,271.726825,
,,244.740675,271.86255,
,,244.753375,271.873175,
,,244.76585,271.884175,
,,244.7867,272.12345,
,,244.80275,272.14195,
,,244.8132,272.163675,
,,244.8277,272.17845,
,,244.84735,272.256125,
,,244.881425,272.273925,
,,244.885375,272.296575,
,,244.908375,272.350075,
,,244.923125,272.361025,
,,244.932875,272.421725,
,,244.9553,272.4321,
,,244.98585,272.48895,
,,245.0199,272.536025,
,,245.0279,272.557125,
,,245.0532,272.5757,
,,245.061975,272.611075,
,,245.071275,272.6503,
,,245.083775,272.6901,
,,245.0958,272.732075,
,,245.12105,272.7558,
,,245.1666,272.762625,
,,245.175475,272.77175,
,,245.208125,272.78125,
,,245.2221,272.7907,
,,245.233425,272.837975,
,,245.254325,272.9003,
,,245.25805,272.931875,
,,245.290775,272.964575,
,,245.310925,273.019,
,,245.35975,273.079425,
,,245.373675,273.1056,
,,245.3835,273.12325,
,,245.400675,273.176,
,,245.42285,273.209975,
,,245.453425,273.234175,
,,245.4624,273.279175,
,,245.498725,273.300525,
,,245.5175,273.36275,
,,245.53035,273.4552,
,,245.545575,273.47525,
,,245.55605,273.539025,
,,245.56405,273.616175,
,,245.57485,273.6636,
,,245.581825,273.677425,
,,245.60015,273.694175,
,,245.607225,273.70605,
,,245.626225,273.72075,
,,245.67355,273.73245,
,,245.68095,273.78595,
,,245.703025,273.89065,
,,245.73215,273.916575,
,,245.737975,273.982825,
,,245.76065,274.03955,
,,245.78955,274.071125,
,,245.796925,274.1858,
,,245.809375,274.2119,
,,245.828175,274.242525,
,,245.8313,274.25365,
,,245.836325,274.2555,
,,245.86525,274.293925,
,,245.90905,274.325175,
,,245.917225,274.39355,
,,245.925025,274.408775,
,,245.94805,274.506525,
,,245.9585,274.574525,
,,245.96645,274.62155,
,,245.9739,274.649025,
,,246.0064,274.66785,
,,246.0324,274.694875,
,,246.059975,274.710175,
,,246.070325,274.75075,
,,246.082675,274.775425,
,,246.092175,274.808,
,,246.100825,274.840925,
,,246.108875,274.900525,
,,246.1208,274.949975,
,,246.130525,275.006225,
,,246.143225,275.051525,
,,246.162825,275.05645,
,,246.173325,275.06905,
,,246.19525,275.097825,
,,246.223375,275.1083,
,,246.2448,275.1196,
,,246.266325,275.2471,
,,246.276975,275.278825,
,,246.290325,275.326325,
,,246.3184,275.3629,
,,246.33045,275.383,
,,246.349,275.467775,
,,246.360725,275.5487,
,,246.37805,275.560325,
,,246.381875,275.57835,
,,246.402725,275.6228,
,,246.48335,275.640825,
,,246.523575,275.6504,
,,246.5333,275.659275,
,,246.5437,275.762925,
,,246.587,275.780525,
,,246.608625,275.8205,
,,246.619275,275.86605,
,,246.628925,275.967725,
,,246.639575,276.01025,
,,246.658425,276.106075,
,,246.664825,276.1197,
,,246.670975,276.14025,
,,246.68275,276.15665,
,,246.695625,276.18875,
,,246.73435,276.2048,
,,246.74965,276.276525,
,,246.776,276.29545,
,,246.815475,276.35345,
,,246.83325,276.37475,
,,246.8581,276.3851,
,,246.894375,276.464725,
,,246.916925,276.482225,
,,246.929075,276.501325,
,,246.944025,276.512425,
,,246.954275,276.543525,
,,246.966625,276.5559,
,,247.01865,276.59095,
,,247.039025,276.62055,
,,247.0527,276.65835,
,,247.05955,276.724325,
,,247.0732,276.800425,
,,247.120175,276.811575,
,,247.129725,276.989175,
,,247.150525,277.005425,
,,247.155275,277.03925,
,,247.1937,277.065225,
,,247.203825,277.085725,
,,247.26785,277.10415,
,,247.280825,277.165175,
,,247.29175,277.21105,
,,247.3094,277.219475,
,,247.31415,277.243925,
,,247.319525,277.3038,
,,247.327825,277.3229,
,,247.329075,277.37585,
,,247.381275,277.410625,
,,247.453175,277.46525,
,,247.48095,277.488975,
,,247.49095,277.495975,
,,247.502375,277.498675,
,,247.544625,277.533225,
,,247.577825,277.551125,
,,247.59215,277.594525,
,,247.61765,277.597275,
,,247.626325,277.6258,
,,247.633,277.62935,
,,247.63895,277.649675,
,,247.650575,277.691325,
,,247.65795,277.70655,
,,247.667575,277.7359,
,,247.685875,277.771875,
,,247.711125,277.808075,
,,247.715,277.8366,
,,247.731825,277.8571,
,,247.749625,277.89035,
,,247.788875,277.96295,
,,247.812625,278.107875,
,,247.8239,278.149075,
,,247.846575,278.1504,
,,247.87985,278.198425,
,,247.889075,278.2198,
,,247.914225,278.243525,
,,247.9373,278.255175,
,,247.9512,278.26575,
,,247.95975,278.30475,
,,247.984825,278.314875,
,,247.999125,278.42985,
,,248.031625,278.461875,
,,248.06345,278.48065,
,,248.093975,278.505925,
,,248.117,278.52405,
,,248.131625,278.543425,
,,248.1638,278.59615,
,,248.1708,278.652325,
,,248.18235,278.668625,
,,248.192125,278.730225,
,,248.213725,278.796325,
,,248.23815,278.81215,
,,248.26755,278.82355,
,,248.27865,278.83365,
,,248.289325,278.914,
,,248.2974,278.96775,
,,248.316375,278.980325,
,,248.334225,278.991775,
,,248.3397,279.011225,
,,248.359625,279.026175,
,,248.3959,279.053775,
,,248.408625,279.063425,
,,248.429775,279.0711,
,,248.435925,279.081825,
,,248.4627,279.1438,
,,248.482525,279.16725,
,,248.48525,279.179275,
,,248.492525,279.192025,
,,248.510325,279.23905,
,,248.5191,279.27005,
,,248.539725,279.282625,
,,248.599175,279.3103,
,,248.617475,279.3421,
,,248.625575,279.388375,
,,248.631,279.44195,
,,248.635425,279.445475,
,,248.64985,279.45245,
,,248.6569,279.4561,
,,248.6648,279.4811,
,,248.693225,279.505425,
,,248.70765,279.53685,
,,248.727825,279.554725,
,,248.783,279.602625,
,,248.8359,279.61925,
,,248.84155,279.664875,
,,248.8524,279.681425,
,,248.861375,279.69865,
,,248.871225,279.71755,
,,248.877025,279.733625,
,,248.8849,279.787675,
,,248.894475,279.819525,
,,248.897075,279.8285,
,,248.91515,279.8382,
,,248.96415,279.875525,
,,248.987,279.93275,
,,248.997975,279.972975,
,,249.019725,280.0003,
,,249.039775,280.078425,
,,249.04545,280.1047,
,,249.053025,280.1378,
,,249.077175,280.171,
,,249.137925,280.186825,
,,249.15025,280.233625,
,,249.181975,280.247925,
,,249.211725,280.262375,
,,249.220625,280.27125,
,,249.248,280.300175,
,,249.2516,280.31095,
,,249.312225,280.326225,
,,249.3192,280.341125,
,,249.332275,280.43775,
,,249.351275,280.45165,
,,249.369125,280.499575,
,,249.3937,280.53185,
,,249.4106,280.577,
,,249.45295,280.61255,
,,249.4659,280.658725,
,,249.496925,280.682725,
,,249.503325,280.7091,
,,249.5095,280.714425,
,,249.518275,280.746375,
,,249.545525,280.76665,
,,249.59685,280.78185,
,,249.603475,280.80415,
,,249.613125,280.824425,
,,249.62185,280.845025,
,,249.638675,280.87405,
,,249.664175,280.907175,
,,249.681175,280.9388,
,,249.715275,280.953925,
,,249.7281,281.0387,
,,249.74185,281.0601,
,,249.77545,281.0761,
,,249.786725,281.11165,
,,249.80045,281.13275,
,,249.8118,281.179625,
,,249.859875,281.240925,
,,249.876175,281.28965,
,,249.90075,281.374775,
,,249.903525,281.426225,
,,249.920875,281.469575,
,,249.926325,281.51135,
,,249.934925,281.521725,
,,250.052325,281.531725,
,,250.059575,281.5414,
,,250.07895,281.549675,
,,250.106,281.558175,
,,250.11915,281.56635,
,,250.130675,281.649,
,,250.142475,281.761675,
,,250.155325,281.7958,
,,250.1657,281.822725,
,,250.187225,281.833475,
,,250.196975,281.843725,
,,250.2198,281.8729,
,,250.2275,281.8904,
,,250.235475,281.910575,
,,250.248875,281.93895,
,,250.261075,281.96485,
,,250.271225,281.995525,
,,250.306575,282.061625,
,,250.338675,282.1173,
,,250.34885,282.12925,
,,250.372625,282.143975,
,,250.383775,282.157375,
,,250.399075,282.18665,
,,250.409525,282.19805,
,,250.426075,282.21365,
,,250.440425,282.2416,
,,250.45485,282.25645,
,,250.463475,282.266275,
,,250.48475,282.288675,
,,250.494,282.31525,
,,250.525625,282.331825,
,,250.5697,282.3738,
,,250.58085,282.402,
,,250.592675,282.46225,
,,250.6535,282.49045,
,,250.66835,282.510025,
,,250.677875,282.554375,
,,250.68835,282.586225,
,,250.709425,282.623075,
,,250.71675,282.660375,
,,250.727425,282.67955,
,,250.7616,282.707325,
,,250.7865,282.716525,
,,250.795975,282.761075,
,,250.819375,282.77035,
,,250.83925,282.7774,
,,250.86915,282.7915,
,,250.87825,282.803,
,,250.886225,282.828825,
,,250.9086,282.842825,
,,250.920725,282.854975,
,,250.933625,282.868425,
,,250.94525,282.897175,
,,250.9567,282.901475,
,,250.96645,282.9173,
,,250.979325,282.953225,
,,250.988125,282.970325,
,,251.0438,283.029275,
,,251.05325,283.059875,
,,251.0708,283.0801,
,,251.0809,283.090525,
,,251.099225,283.1248,
,,251.111075,283.1345,
,,251.122325,283.186675,
,,251.149725,283.207825,
,,251.15745,283.22365,
,,251.16725,283.236225,
,,251.1849,283.24925,
,,251.193175,283.259525,
,,251.2493,283.278575,
,,251.27285,283.2954,
,,251.288575,283.314425,
,,251.2999,283.322625,
,,251.32515,283.328025,
,,251.385625,283.3412,
,,251.4113,283.3516,
,,251.4483,283.36285,
,,251.476275,283.378225,
,,251.483125,283.4448,
,,251.50565,283.461075,
,,251.555775,283.48995,
,,251.5668,283.5005,
,,251.57845,283.521025,
,,251.606,283.528725,
,,251.621375,283.536675,
,,251.637625,283.564725,
,,251.6458,283.57415,
,,251.6577,283.58715,
,,251.669875,283.6362,
,,251.694975,283.6642,
,,251.710175,283.684675,
,,251.7112,283.69905,
,,251.72635,283.713475,
,,251.753125,283.7317,
,,251.800075,283.77035,
,,251.8152,283.8094,
,,251.8285,283.84165,
,,251.845925,283.859175,
,,251.890775,283.8614,
,,251.928375,283.939375,
,,251.941025,283.9857,
,,251.9585,284.043125,
,,251.9837,284.063525,
,,251.99585,284.075275,
,,252.019275,284.11445,
,,252.03375,284.260375,
,,252.045125,284.324475,
,,252.071775,284.3631,
,,252.08045,284.384625,
,,252.09,284.402025,
,,252.101925,284.5061,
,,252.12345,284.5268,
,,252.132,284.546275,
,,252.160875,284.5828,
,,252.16975,284.616375,
,,252.1805,284.6907,
,,252.18765,284.7234,
,,252.196725,284.72975,
,,252.211525,284.8022,
,,252.230425,284.826125,
,,252.2427,284.835725,
,,252.2521,284.8428,
,,252.26095,284.8521,
,,252.30825,284.873825,
,,252.3435,284.88435,
,,252.357475,284.9049,
,,252.3627,284.914225,
,,252.3724,284.946375,
