SPK_SPKC03a (excited),SPK_SPKC06a (inhibited),SPK_SPKC08a (weak inhibition),SPK_SPKC09a (inhibited)
227.410625,108.2952,158.006075,16.740475
227.572675,108.36325,158.127575,16.76155
227.82845,108.4273,158.138,16.769775
227.882275,108.834625,158.150225,16.780225
227.90585,109.663775,158.156575,16.7854
227.921775,109.700625,158.2056,16.79345
228.03115,109.974025,158.3079,16.80065
228.25565,110.137075,158.34615,16.806425
228.3176,110.198425,158.36065,16.81775
228.5854,110.450175,158.406675,16.824725
228.78885,110.4972,159.171025,16.837725
228.9038,110.5451,159.268125,16.8523
229.406125,110.926675,159.433225,16.8654
229.4211,110.950575,159.49235,16.89895
229.439,111.137875,159.67075,16.978025
229.546625,111.47095,159.861375,17.019525
229.819075,111.49765,159.937925,17.075975
230.008325,111.5276,159.96635,17.103225
230.2741,111.7677,160.08695,17.1206
230.40765,111.796525,160.329575,17.130325
230.427625,111.8611,160.4019,17.1596
230.46975,112.10215,160.5798,17.174375
230.50125,112.46775,160.909775,17.18845
230.966625,112.9353,160.9432,17.20655
231.316525,112.9541,160.967075,17.224675
231.890275,113.085575,161.002025,17.2544
231.97195,113.1134,161.04225,17.28615
232.69215,113.288775,161.2533,17.31205
232.728825,113.29565,161.283925,17.3325
233.5102,113.47315,161.3416,17.371725
233.555875,113.627025,161.46935,17.4062
233.900725,113.7707,161.5804,17.4465
233.9352,113.9111,161.59165,17.486225
233.97925,113.984225,161.84065,17.5135
234.37505,114.09375,161.949,17.528625
234.431875,114.2916,163.2398,17.5426
234.51795,114.318125,163.2706,17.554725
234.985225,114.5338,163.290075,17.562
235.0128,114.6752,163.33,17.568575
235.3451,114.815225,163.357525,17.587175
235.3872,115.1177,163.386675,17.6107
235.489475,115.177125,163.492425,17.650925
235.977175,115.34225,163.51855,17.676975
236.193325,115.466725,163.617125,17.70225
236.271275,116.0655,164.0279,17.730375
236.556975,116.477425,164.1885,17.780025
237.091175,116.635525,164.5793,17.8391
237.375025,116.677325,164.7595,17.881
238.35875,116.94355,164.958075,17.907775
238.452425,116.968125,165.02445,17.919
238.5821,117.162175,165.252575,17.937375
238.927,117.24155,165.42455,17.943675
239.24045,117.254325,165.430575,17.963275
239.4349,118.066075,165.503075,17.97755
239.5856,118.232225,165.5107,17.989375
239.878825,118.82645,165.532725,18.01045
239.980675,118.86225,165.57725,18.038675
240.070875,118.97845,165.615925,18.094225
240.1224,119.0139,165.7026,18.13425
,119.0601,166.04785,18.22475
,119.095275,166.20405,18.2587
,119.40385,166.309475,18.2931
,120.008025,166.3848,18.31645
,120.0144,166.883,18.3336
,120.0577,166.942825,18.34385
,120.403175,166.956225,18.353775
,120.44435,166.992575,18.406525
,120.6193,167.115375,18.41935
,120.6909,167.247075,18.42925
,120.8316,167.430575,18.4368
,120.91885,167.6019,18.4518
,121.569425,167.770125,18.474725
,121.585525,167.827375,18.489575
,121.7599,167.93625,18.49485
,122.04445,168.085225,18.51725
,122.16585,168.392175,18.5654
,122.308775,168.591975,18.609825
,122.48695,168.84775,18.67535
,122.705875,169.193725,18.710425
,122.728525,169.244825,18.7361
,122.817675,169.700925,18.758975
,122.868925,169.761975,18.766625
,123.2859,169.9216,18.78185
,123.2968,169.97245,18.7931
,123.31415,169.983175,18.800325
,123.855775,170.174475,18.806425
,123.8958,170.188325,18.820575
,123.963825,170.29575,18.830375
,124.001575,170.332925,18.84575
,124.052975,170.7407,18.861325
,124.31805,170.752975,18.9057
,124.31955,170.824575,18.995275
,124.625275,170.866675,19.06175
,124.893175,170.90995,19.1191
,124.9537,170.949825,19.1446
,125.049425,171.0813,19.1798
,125.52165,171.1304,19.190425
,125.85685,171.218475,19.198525
,126.414875,171.879,19.207975
,126.78395,171.956825,19.22855
,126.844175,172.214575,19.23605
,126.8669,172.5219,19.26965
,126.97685,172.522975,19.285425
,127.23355,172.580825,19.298275
,127.53535,172.61885,19.320575
,127.59945,172.649775,19.33515
,127.78015,172.75785,19.34825
,127.8909,172.9211,19.372025
,128.238975,173.17,19.40895
,128.2471,173.220425,19.4339
,128.290175,173.482825,19.4585
,128.663725,173.56535,19.491875
,129.1015,173.598125,19.52915
,129.172,174.00935,19.55665
,129.22405,174.02785,19.585575
,129.26315,174.05435,19.595225
,129.4858,174.1649,19.60625
,129.5908,174.49935,19.62355
,129.6414,174.527575,19.659525
,129.8532,174.55745,19.684975
,129.936375,174.597925,19.698025
,130.004625,174.6381,19.720575
,130.441625,174.747725,19.751225
,130.5008,174.7896,19.759175
,130.683,175.1862,19.76905
,130.969625,175.2987,19.777775
,131.033825,175.809675,19.80915
,131.1431,176.01755,19.822125
,131.30585,176.0896,19.839125
,131.3347,176.1571,19.854275
,131.5953,176.340625,19.868825
,131.687975,176.60345,19.8757
,132.038875,176.779025,19.90185
,132.51115,176.7854,19.92725
,132.5801,176.79235,19.95735
,132.58685,176.79965,19.961625
,132.940975,176.874275,19.98735
,133.053375,176.969325,20.01985
,133.249775,177.011425,20.0994
,133.371575,177.15345,20.1306
,133.39465,177.27815,20.17695
,133.78865,177.382525,20.204375
,133.9335,177.626,20.21555
,133.961425,177.734825,20.226125
,133.992875,177.7515,20.232925
,134.0118,177.89295,20.244125
,134.329575,178.04825,20.2585
,134.709925,178.08325,20.27115
,135.1659,178.27805,20.282025
,135.47365,178.331025,20.2896
,135.5133,178.4039,20.2997
,135.573825,178.513375,20.305175
,135.716175,178.52425,20.312525
,135.749325,178.771375,20.321375
,136.014475,178.774075,20.332975
,136.086225,178.84315,20.34095
,136.2469,178.876475,20.3495
,136.44865,179.0298,20.369475
,136.607375,179.19275,20.384875
,136.89835,179.324,20.409725
,137.084975,179.555925,20.431075
,137.152725,179.74945,20.44305
,137.602,179.768575,20.46135
,138.044825,179.926825,20.5081
,138.5327,179.9482,20.5234
,138.577675,180.04275,20.53625
,138.818925,180.247425,20.5619
,139.029675,180.3388,20.6005
,139.07135,180.75645,20.64715
,139.07785,180.8647,20.701975
,139.12915,181.0175,20.718025
,139.526125,181.0853,20.73025
,139.837675,181.125075,20.740675
,139.916625,181.196875,20.7478
,140.594675,181.23455,20.7592
,140.603975,181.2711,20.7754
,141.2655,181.36085,20.79515
,142.30945,181.40415,20.813125
,142.62175,181.42235,20.833
,142.6566,181.500775,20.8459
,142.8817,181.8991,20.883575
,143.364425,182.065275,20.8958
,143.788725,182.252725,20.90705
,143.83025,182.392175,20.922275
,144.06535,182.4376,20.94675
,144.14155,182.639825,20.966925
,144.162325,182.673475,21.013125
,144.70305,182.7198,21.04805
,144.8547,182.7612,21.0736
,145.449925,182.832825,21.10085
,145.90185,182.858525,21.1264
,146.715,183.254975,21.14575
,146.883,183.37915,21.166975
,147.100725,183.616525,21.191475
,147.712975,183.668075,21.2128
,147.876925,183.8692,21.237025
,148.40295,183.91215,21.288675
,148.5611,183.92665,21.31015
,148.752175,183.949225,21.330475
,148.85365,184.000375,21.350775
,148.8587,184.00825,21.3777
,149.16745,184.0801,21.392575
,149.361075,184.174925,21.404575
,149.677225,184.440175,21.413525
,149.890025,184.71515,21.4252
,150.38465,184.829625,21.434025
,150.446375,184.9557,21.452825
,150.670825,184.972875,21.4606
,150.839275,185.15445,21.466975
,151.17055,185.29925,21.479375
,151.433425,185.319725,21.4996
,151.671425,185.455375,21.51385
,151.7217,185.534875,21.5387
,152.031225,185.567,21.55565
,152.222775,185.695375,21.5738
,152.4974,185.708325,21.5985
,152.5881,185.76905,21.616425
,152.63235,185.8502,21.637175
,152.6392,185.890075,21.67455
,152.693775,186.045725,21.696025
,153.103,186.310775,21.724075
,153.14925,186.492225,21.742875
,153.547275,186.5595,21.766375
,153.584075,186.62725,21.78435
,153.673625,186.7953,21.809525
,153.848175,186.8777,21.8401
,154.0575,186.971175,21.8576
,154.0648,186.97785,21.939775
,154.316375,187.029425,21.9696
,154.44765,187.372875,21.98025
,154.61805,187.413625,21.99175
,154.734775,187.58485,22.007675
,154.933025,187.714425,22.0247
,155.05815,187.7842,22.0433
,155.403125,187.81125,22.111075
,155.424675,187.89745,22.1373
,155.72685,188.031775,22.160425
,156.187725,188.139775,22.187975
,156.31145,188.21765,22.25855
,156.440225,188.2371,22.298825
,156.457625,188.331,22.3301
,156.49845,188.3569,22.3581
,157.581075,188.464675,22.408925
,157.69345,188.4935,22.4189
,157.71155,188.518775,22.437625
,157.72775,188.593825,22.451075
,158.12,188.61815,22.4648
,158.291075,188.7257,22.484925
,158.318875,188.774525,22.501225
,158.3363,188.966325,22.5083
,158.375475,189.0001,22.518275
,158.493725,189.01685,22.531825
,158.515625,189.088425,22.550525
,158.64485,189.15005,22.5701
,158.85845,189.188475,22.592525
,159.390125,189.29895,22.62215
,159.532475,189.42715,22.6552
,159.69635,189.433125,22.696425
,159.704875,189.44845,22.73495
,159.820125,189.4644,22.766675
,159.86445,189.576725,22.7901
,160.0735,189.772825,22.81185
,160.334825,189.8028,22.81805
,160.397,189.83505,22.82565
,161.00135,189.918275,22.83295
,161.027425,190.0623,22.841675
,161.244475,190.13055,22.846
,161.3078,190.229825,22.85155
,161.56495,190.267075,22.86475
,161.60435,190.546825,22.875975
,161.7458,190.561175,22.8856
,162.261725,190.591125,22.897475
,162.7374,190.6985,22.90985
,163.001625,191.233275,22.921225
,163.1022,191.36335,22.933
,163.4437,191.3933,22.943925
,163.810675,191.430175,22.982
,164.285975,191.4547,23.00245
,164.54475,191.4887,23.022675
,164.809975,191.765925,23.052575
,164.93875,191.803725,23.0882
,165.06255,191.892325,23.146525
,165.244925,191.949875,23.16585
,165.5471,191.97335,23.1819
,165.948925,192.17415,23.1921
,165.99085,192.355075,23.2071
,166.177275,192.53525,23.234175
,166.444725,192.5705,23.2531
,166.563875,192.7856,23.277775
,166.9622,192.8287,23.3014
,166.992575,192.9405,23.32505
,167.033025,193.201625,23.384575
,167.0686,193.220475,23.41055
,167.098675,193.252925,23.447025
,167.115875,193.2972,23.471075
,167.44375,193.343475,23.482525
,167.584875,193.393275,23.508875
,167.6634,193.40975,23.520925
,167.665975,193.506,23.55445
,167.699225,193.643025,23.564925
,167.831575,193.739175,23.594375
,168.185875,193.759925,23.65435
,168.2769,193.7779,23.6818
,168.56655,194.020025,23.705725
,168.5931,194.0554,23.740325
,168.646075,194.194925,23.7861
,168.71765,194.230725,23.82175
,169.09775,194.25225,23.83105
,169.33495,194.275775,23.85085
,169.46875,194.28375,23.85785
,170.100925,194.325375,23.87305
,170.265675,194.521575,23.879275
,170.5138,194.5635,23.89085
,170.5602,194.687,23.90735
,170.800375,194.702775,23.915175
,170.876825,194.98335,23.931075
,171.128925,195.007925,23.942675
,171.2196,195.122025,23.955125
,171.390725,195.1826,23.97135
,171.8467,195.4987,23.989975
,171.924475,195.753775,24.01035
,171.945625,196.019625,24.042675
,172.13865,196.16405,24.070675
,172.18625,196.7227,24.092225
,172.368475,197.033725,24.113575
,172.48245,197.1356,24.1367
,172.565775,197.154325,24.177625
,172.97065,197.2701,24.2236
,173.1115,197.33525,24.2437
,173.166375,197.36865,24.2661
,173.20625,197.48925,24.284075
,173.235375,197.5095,24.305325
,174.037825,197.521425,24.328
,174.2298,197.799875,24.344575
,174.2957,197.825225,24.37775
,174.5316,197.84825,24.39235
,174.55035,197.999925,24.4021
,174.61835,198.052075,24.413075
,174.628375,198.342075,24.42275
,175.104225,198.3743,24.43095
,175.122025,198.570625,24.445925
,175.540275,198.6453,24.456475
,175.570275,198.781575,24.472275
,175.882075,198.8109,24.487025
,175.9694,198.8569,24.5114
,176.06865,198.933075,24.561275
,176.12445,198.97715,24.58665
,176.712325,199.1026,24.626275
,176.851625,199.116375,24.64845
,177.1118,199.162175,24.6917
,177.188575,199.1947,24.72865
,177.220375,199.219575,24.7654
,177.34725,199.40115,24.776025
,177.37515,199.445575,24.80175
,177.395475,199.47015,24.80715
,177.765825,199.525025,24.813
,177.90645,199.534675,24.821175
,178.1913,199.641775,24.831275
,178.264275,199.756825,24.839375
,178.36865,199.975225,24.850925
,178.420075,199.99105,24.865625
,178.437125,200.0175,24.8798
,178.507275,200.044125,24.888425
,178.5585,200.283125,24.902275
,178.8887,200.3486,24.91155
,179.066875,200.3734,24.927025
,179.235975,200.3961,24.9339
,179.373325,200.432025,24.944625
,179.382825,200.497975,24.962675
,179.628125,200.58295,24.973275
,179.80485,200.597725,25.00405
,179.895575,200.738825,25.057375
,180.24985,200.795,25.086275
,180.256775,200.82285,25.11415
,180.262225,200.88755,25.14685
,180.75575,200.977275,25.171575
,180.9819,200.99215,25.202575
,181.31115,201.020825,25.223575
,181.46845,201.049425,25.243425
,181.6868,201.0742,25.267075
,182.2054,201.0936,25.280425
,182.207,201.1107,25.29835
,182.23805,201.122325,25.307625
,182.262675,201.3102,25.3389
,182.39335,201.34085,25.355925
,182.684,201.375075,25.39365
,182.8687,201.4395,25.415575
,183.43865,201.47615,25.44305
,183.693075,201.585725,25.4679
,183.86155,201.64325,25.487175
,183.94005,201.7117,25.49645
,183.9601,201.892125,25.5235
,184.024175,201.92995,25.535475
,184.3549,201.9995,25.54625
,184.36925,202.08975,25.559525
,184.376175,202.1061,25.569325
,184.837925,202.173,25.631325
,184.85665,202.2783,25.649625
,184.98525,202.33585,25.670075
,185.060675,202.428475,25.69665
,185.83015,202.4512,25.74385
,185.89,202.513275,25.753525
,186.61595,202.5351,25.784725
,187.176225,202.5448,25.8166
,187.2055,202.6356,25.828175
,187.31115,202.68715,25.862675
,187.329925,202.701125,25.88385
,187.42835,202.771725,25.89965
,187.481175,202.807825,25.905375
,187.5577,202.938575,25.923825
,187.7033,202.97095,25.93965
,187.723025,203.031175,25.954525
,188.228,203.0694,25.964525
,189.00005,203.0898,25.981625
,189.32625,203.163575,25.994875
,189.80275,203.181625,26.00605
,190.213575,203.244775,26.021125
,190.241275,203.495075,26.031025
,190.2465,203.62795,26.036025
,190.350875,203.78105,26.042
,190.92035,203.7952,26.053325
,190.936125,203.797525,26.065325
,191.066,203.892225,26.089025
,191.179225,204.1313,26.1177
,191.333675,204.184525,26.1316
,191.8355,204.476275,26.14495
,191.90915,204.48825,26.158475
,192.308125,204.49895,26.16945
,192.329675,204.552275,26.208225
,192.3619,204.797025,26.216575
,192.4722,204.835625,26.2192
,192.473625,204.916375,26.2309
,192.4917,204.949875,26.24665
,192.92635,205.001025,26.30085
,193.820475,205.00775,26.3342
,194.1332,205.054925,26.352325
,194.220025,205.066725,26.393475
,194.733975,205.0769,26.4234
,195.032775,205.088425,26.441125
,195.4736,205.1832,26.452125
,195.58455,205.21915,26.4723
,195.674325,205.2598,26.51455
,195.753425,205.48235,26.546425
,196.075475,205.50125,26.58095
,196.571725,205.5244,26.6026
,197.36985,205.54615,26.638475
,197.5725,205.5702,26.684275
,197.610675,205.61285,26.744325
,197.6148,205.66285,26.785275
,197.662,205.70415,26.812325
,197.742325,205.840625,26.831525
,197.905,205.897375,26.844725
,198.0959,206.016175,26.85625
,198.099775,206.15745,26.86565
,198.98565,206.348125,26.890225
,199.182275,206.4222,26.90865
,199.442475,206.480175,26.92045
,199.479425,206.644575,26.937725
,199.504675,206.705075,26.950375
,199.5214,206.7331,26.9732
,199.711875,206.737525,26.986925
,199.882225,206.965775,26.9985
,199.9816,206.979925,27.012325
,200.087925,207.027875,27.024875
,200.679475,207.1803,27.037625
,201.005425,207.207975,27.0495
,201.200075,207.3346,27.066275
,201.507825,207.348925,27.076
,201.632225,207.43785,27.09
,201.645,207.565225,27.100875
,202.535325,207.585875,27.117025
,202.5435,207.670875,27.1378
,202.583125,207.790325,27.152025
,203.45355,207.823425,27.165675
,203.584125,207.83765,27.178425
,203.5931,207.859525,27.1875
,203.795125,207.865925,27.197925
,204.216075,207.978,27.218025
,204.47875,208.223325,27.23325
,204.584825,208.364475,27.242425
,204.81675,208.447825,27.251225
,205.025825,208.452725,27.266025
,205.1685,208.501175,27.279775
,205.470725,208.609825,27.3056
,205.948,208.687575,27.317225
,206.561325,208.849775,27.340175
,206.64765,208.870925,27.360025
,208.60835,208.90755,27.382675
,209.56045,208.975825,27.399775
,210.77745,209.030125,27.418675
,210.817925,209.09835,27.4329
,211.544525,209.126425,27.463825
,211.58685,209.414925,27.4752
,211.79185,209.4439,27.507425
,211.813675,209.494025,27.5488
,212.0794,209.5148,27.59045
,212.5587,209.60515,27.6132
,212.812025,209.6975,27.642725
,212.97915,209.840875,27.668375
,213.816775,209.872925,27.69155
,214.00995,209.87785,27.71375
,214.026775,209.9408,27.728225
,214.4469,209.96755,27.7387
,215.213925,210.119375,27.75135
,215.287475,210.16775,27.76235
,215.3414,210.235725,27.775075
,215.36185,210.255175,27.786975
,215.3646,210.3333,27.79775
,215.501175,210.520525,27.821075
,215.63175,210.539325,27.836
,215.712725,210.5872,27.85175
,216.310525,210.61425,27.87875
,216.406075,210.6972,27.896175
,216.62595,210.72975,27.919475
,217.3328,210.88205,27.937525
,217.451175,210.974525,27.958975
,217.65195,211.298025,27.978825
,217.8512,211.405525,28.005875
,217.9499,211.4214,28.0467
,218.241575,211.456225,28.0571
,218.59885,211.496675,28.072975
,218.843825,211.5235,28.08515
,218.8535,211.6101,28.09995
,218.9157,211.705475,28.11095
,218.98975,211.772225,28.1274
,219.024475,211.961875,28.135725
,219.804875,211.9858,28.149175
,219.901,212.087425,28.160575
,219.98365,212.23625,28.1778
,220.0238,212.319075,28.194725
,220.08945,212.3974,28.2246
,220.120825,212.4483,28.2497
,220.201125,212.632825,28.265925
,220.48725,212.65765,28.28665
,221.145,212.691575,28.289075
,221.839425,212.843225,28.3249
,222.1219,212.950525,28.367325
,222.315325,212.979225,28.386775
,222.403225,213.14895,28.406125
,222.62275,213.182675,28.42205
,223.053225,213.255475,28.440475
,223.3272,213.359775,28.462125
,224.276725,213.374375,28.472725
,224.34275,213.423625,28.488225
,224.8556,213.451775,28.502275
,225.1909,213.613675,28.517225
,225.532025,213.720375,28.5279
,225.74475,214.13775,28.57075
,225.905975,214.42435,28.6002
,226.7907,214.615525,28.6229
,226.930925,214.667925,28.646075
,227.091375,214.6962,28.66425
,228.62665,214.718575,28.7057
,229.0363,214.729125,28.73055
,229.091475,214.820925,28.760875
,229.693075,214.874075,28.780875
,229.91915,214.97225,28.797075
,230.543775,215.01555,28.82185
,230.875775,215.0404,28.858175
,231.109675,215.107125,28.88125
,231.238,215.2373,28.909875
,231.883575,215.340475,28.933575
,231.9692,215.655025,28.957225
,232.34835,215.7305,28.973475
,232.79655,215.856,28.9899
,233.48625,215.916175,29.00725
,233.91875,215.9329,29.030525
