SPK_SPKC01a (no effect),SPK_SPKC09a (inhibited)
257.982625,311.49925
258.027675,311.522675
258.125725,311.542775
258.1672,311.5667
258.2558,311.5844
258.28945,311.592325
258.314125,311.607
258.355125,311.640125
258.3825,311.6496
258.4044,311.66535
258.441175,311.682025
258.483625,311.70545
258.5188,311.73105
258.560225,311.7563
258.6097,311.76755
258.679375,311.778975
258.736175,311.823475
258.7772,311.8486
258.81915,311.880275
258.846325,311.9204
258.89595,311.958775
258.92625,311.969525
259.00635,312.015525
259.028175,312.0303
259.072,312.116425
259.09185,312.134925
259.14145,312.17125
259.172775,312.197825
259.2195,312.2214
259.253675,312.24925
259.28205,312.262775
259.311975,312.2742
259.321475,312.29505
259.361225,312.3089
259.369525,312.32635
259.393875,312.3382
259.441725,312.36785
259.49665,312.384925
259.524525,312.4142
259.566125,312.42595
259.588025,312.443725
259.615825,312.470775
259.6876,312.484875
259.72555,312.5223
259.80085,312.535575
259.8426,312.548275
259.865825,312.558225
259.919225,312.56935
259.9376,312.580325
259.989975,312.592925
260.05265,312.6013
260.121375,312.63925
260.159025,312.6562
260.191625,312.6801
260.24255,312.70925
260.3105,312.738575
260.371,312.807725
260.4459,312.832175
260.485625,312.855375
260.487975,312.8786
260.525225,312.906075
260.555525,312.924675
260.577875,312.9448
260.59525,312.9578
260.61935,312.9877
260.6396,313.00945
260.659625,313.0221
260.678625,313.048025
260.70775,313.08195
260.712925,313.088125
260.75265,313.1119
260.78605,313.127475
260.79465,313.14765
260.830925,313.155125
260.85075,313.16465
260.8613,313.188625
260.92,313.20585
260.927575,313.230375
260.95855,313.24925
260.960625,313.27255
261.04745,313.29405
261.061175,313.3086
261.085625,313.33545
261.1152,313.35615
261.1451,313.36265
261.1908,313.37815
261.200875,313.39235
261.222125,313.4263
261.27525,313.464775
261.30425,313.48295
261.330025,313.4916
261.35325,313.51435
261.420425,313.5536
261.43885,313.6006
261.4682,313.640325
261.50145,313.651875
261.512775,313.665075
261.55035,313.68075
261.578975,313.690575
261.609275,313.7119
261.631775,313.7275
261.646925,313.74395
261.6712,313.76505
261.6902,313.799125
261.7136,313.807175
261.7483,313.821
261.7988,313.829725
261.83135,313.846825
261.847975,313.914275
261.8813,313.939225
261.92015,313.963675
261.951875,313.985825
261.9766,314.004475
262.008025,314.0283
262.026925,314.049175
262.04695,314.080825
262.07385,314.09105
262.08655,314.105825
262.120525,314.1259
262.151325,314.15015
262.1757,314.2006
262.1933,314.23135
262.2349,314.2447
262.25405,314.2677
262.312775,314.294275
262.32855,314.336325
262.371375,314.368525
262.4133,314.4759
262.44205,314.51935
262.48545,314.580125
262.5281,314.61185
262.5603,314.634575
262.575925,314.6842
262.6004,314.694475
262.6263,314.814575
262.69285,314.83335
262.72735,314.850025
262.751575,314.858425
262.7794,314.888475
262.819625,314.899725
262.88835,314.976475
262.91215,314.988225
262.94395,315.0189
263.005525,315.041125
263.03555,315.076275
263.1024,315.0912
263.14605,315.115775
263.1763,315.129425
263.20875,315.134775
263.21765,315.1585
263.2423,315.17535
263.287975,315.1971
263.31065,315.235875
263.341425,315.2604
263.35075,315.305375
263.376975,315.3175
263.394125,315.3468
263.41825,315.3787
263.519825,315.416275
263.55565,315.4306
263.6088,315.4469
263.642075,315.459625
263.6921,315.477625
263.717625,315.49675
263.74195,315.51425
263.77305,315.5442
263.801925,315.59995
263.837075,315.615175
263.84395,315.635375
263.882475,315.66175
263.9355,315.6667
263.962525,315.680325
263.98345,315.702425
264.0657,315.714875
264.135575,315.73225
264.168875,315.7549
264.2098,315.77845
264.237325,315.80965
264.276925,315.850725
264.306125,315.879525
264.342375,315.905825
264.3736,315.925
264.399625,316.009325
264.44365,316.03445
264.475625,316.0454
264.52505,316.08645
264.5741,316.1298
264.6207,316.1637
264.695675,316.1942
264.703175,316.225525
264.716225,316.229725
264.7545,316.261
264.8034,316.270425
264.8184,316.2901
264.868525,316.3337
264.911675,316.38005
264.943025,316.3961
264.963475,316.424925
264.988225,316.45435
265.006025,316.47055
265.04105,316.507825
265.068825,316.534075
265.080525,316.5803
265.097825,316.612975
265.1233,316.646775
265.171975,316.670275
265.19905,316.730325
265.244575,316.783275
265.266475,316.797175
265.286725,316.83255
265.3166,316.8717
265.36795,316.944125
265.394525,316.988075
265.4124,316.99975
265.458375,317.013375
265.486975,317.027575
265.5194,317.067625
265.5491,317.0822
265.585325,317.101725
265.635025,317.11665
265.7015,317.1604
265.766025,317.17045
265.79975,317.189275
265.81555,317.21755
265.846275,317.233425
265.851025,317.25545
265.869075,317.27735
265.92605,317.29225
265.955775,317.3263
265.9603,317.339075
266.015775,317.388725
266.038975,317.411675
266.095575,317.4298
266.122925,317.45305
266.1494,317.47325
266.211375,317.549275
266.2609,317.580525
266.288475,317.603425
266.3252,317.67305
266.38715,317.684925
266.408275,317.766975
266.444875,317.812825
266.4621,317.850325
266.47615,317.927375
266.4996,317.962225
266.5346,317.9852
266.596525,318.058825
266.6239,318.24185
266.677625,318.28395
266.727425,318.3088
266.7574,318.3355
266.7712,318.356325
266.792825,318.3735
266.81435,318.444225
266.840575,318.4928
266.87135,318.5276
266.89415,318.61665
266.9046,318.68195
266.92015,318.792975
266.984525,318.817525
267.008075,318.8267
267.04345,318.8352
267.0684,318.846575
267.104675,318.94805
267.13095,319.1712
267.1533,319.20995
267.1852,319.25055
267.214425,319.30045
267.24845,319.508225
267.2889,319.5357
267.306275,319.56795
267.33665,319.610275
267.36585,319.7245
267.42845,319.79725
267.44635,319.814675
267.4899,319.86
267.52075,319.954425
267.569125,319.9746
267.666575,319.989
267.70925,320.0009
267.741,320.01735
267.759575,320.032
267.79915,320.052375
267.852725,320.06425
267.885775,320.12135
267.9379,320.138575
267.97925,320.156225
268.030825,320.1672
268.058675,320.200975
268.0793,320.21265
268.11365,320.221625
268.1203,320.240325
268.14025,320.27315
268.167925,320.28765
268.187275,320.319275
268.206525,320.3575
268.2569,320.376
268.321175,320.4076
268.37645,320.41575
268.41255,320.4361
268.479725,320.458075
268.53175,320.4791
268.57345,320.5466
268.5956,320.705025
268.635125,320.7675
268.6733,320.785925
268.731675,320.8074
268.7728,320.834875
268.806525,320.86005
268.84785,320.8798
268.899675,320.905675
268.944525,320.930975
268.9682,320.9458
269.00925,320.958
269.0484,320.996825
269.08035,321.021
269.0821,321.06395
269.14145,321.1217
269.250675,321.175475
269.3055,321.21505
269.353375,321.2579
269.382875,321.2833
269.40855,321.304725
269.465975,321.383425
269.49015,321.431275
269.528875,321.458725
269.5617,321.48185
269.5972,321.5044
269.633125,321.614575
269.652575,321.6632
269.6862,321.695375
269.716975,321.74245
269.7544,321.7628
269.787375,321.801625
269.81755,321.86935
269.85085,321.996575
269.895075,322.01275
269.921275,322.031525
269.982075,322.04985
270.004425,322.0708
270.0123,322.130625
270.07385,322.249275
270.127575,322.27685
270.15615,322.473625
270.194625,322.535075
270.22085,322.5837
270.2653,322.6443
270.2881,322.656425
270.336725,322.693375
270.365575,322.72695
270.390375,322.79775
270.427225,322.94475
270.45425,323.01555
270.48615,323.069275
270.522925,323.235025
270.5696,323.27475
270.588025,323.343775
270.6,323.3766
270.620875,323.417575
270.642575,323.44155
270.6792,323.537325
270.70885,323.5813
270.728275,323.61565
270.7384,323.658775
270.75255,323.703425
270.7879,323.719325
270.8067,324.045425
270.837,324.073675
270.98375,324.09965
271.001725,324.114225
271.029275,324.132375
271.056,324.148525
271.085,324.2439
271.13815,324.2651
271.1772,324.294375
271.19595,324.326025
271.2169,324.34925
271.243075,324.36715
271.26105,324.392075
271.2757,324.421125
271.325125,324.6082
271.3457,324.6595
271.3786,324.70275
271.40775,324.756175
271.476325,324.85295
271.512525,324.86525
271.5385,324.873025
271.5651,324.878375
271.599875,324.88755
271.6292,324.8911
271.6693,324.895225
271.70205,324.903625
271.7638,324.9075
271.798975,324.915975
271.835075,324.92985
271.87805,324.946475
271.8958,324.95485
271.9189,324.970525
271.966525,324.988725
272.0066,324.997675
272.028525,325.033825
272.054675,325.0618
272.073175,325.1535
272.096425,325.1916
272.1141,325.20465
272.15335,325.2184
272.2068,325.230375
272.259575,325.247675
272.28345,325.27065
272.315825,325.290075
272.348675,325.32465
272.364275,325.348325
272.437075,325.378875
272.456575,325.40255
272.484575,325.4839
272.50135,325.508425
272.575625,325.5406
272.5968,325.563275
272.61695,325.61615
272.651025,325.6374
272.675875,325.67335
272.694175,325.799775
272.7136,325.858425
272.7903,325.9648
272.8338,326.0937
272.856375,326.117275
272.913925,326.123625
272.932575,326.1812
272.962025,326.20315
273.010925,326.21435
273.042575,326.223125
273.07245,326.2399
273.1024,326.2538
273.139575,326.3119
273.175975,326.3342
273.2109,326.346025
273.233,326.39635
273.271,326.403875
273.3379,326.431875
273.352825,326.46905
273.3801,326.494075
273.396325,326.502425
273.4251,326.5165
273.457075,326.54945
273.480275,326.579475
273.513225,326.593875
273.53445,326.600425
273.56505,326.6227
273.59105,326.6366
273.60585,326.6497
273.6326,326.6564
273.676275,326.666375
273.711275,326.67075
273.746775,326.6775
273.780475,326.69155
273.813425,326.705775
273.855525,326.7397
273.8767,326.761075
273.903175,326.7833
273.9189,326.8026
273.94665,326.8337
273.979225,326.860975
274.012225,326.90085
274.036475,326.92395
274.047325,326.9565
274.055625,326.972725
274.151,326.987275
274.187025,326.99975
274.223075,327.020275
274.267825,327.0642
274.319675,327.098575
274.357725,327.11045
274.375325,327.1294
274.441,327.140375
274.458625,327.1729
274.493225,327.185325
274.526025,327.205825
274.6377,327.22065
274.675275,327.24125
274.758375,327.245025
274.786175,327.261675
274.81855,327.283625
274.846925,327.30095
274.90685,327.32235
274.9682,327.33915
275.025725,327.3496
275.06605,327.358275
275.1255,327.362975
275.171675,327.3703
275.179525,327.38645
275.22105,327.419325
275.263025,327.44285
275.30305,327.456325
275.347975,327.474575
275.39945,327.50855
275.43555,327.520825
275.463575,327.540575
275.5045,327.5671
275.5321,327.581375
275.580275,327.632025
275.607925,327.652875
275.6203,327.66765
275.679325,327.682175
275.72815,327.695375
275.773875,327.729225
275.8148,327.759775
275.85355,327.802125
275.876,327.811925
275.9278,327.85
275.956625,327.87965
275.971825,327.918875
275.996175,327.9343
276.0313,327.97125
276.078375,327.9871
276.110575,328.009275
276.131975,328.017175
276.16655,328.028675
276.214025,328.041425
276.249575,328.05515
276.33585,328.08385
276.355675,328.0908
276.377825,328.108875
276.3883,328.126975
276.4638,328.14635
276.473425,328.156975
276.51985,328.1739
276.5406,328.1881
276.5511,328.221775
276.573325,328.23765
276.602,328.254075
276.6382,328.262925
276.65245,328.283975
276.676375,328.3088
276.755275,328.32135
276.78555,328.3434
276.816125,328.353175
276.92005,328.37755
276.96275,328.410825
277.0006,328.432725
277.036925,328.449225
277.072175,328.46685
277.089075,328.487525
277.109875,328.50355
277.118475,328.5135
277.151025,328.548175
277.177225,328.568175
277.20785,328.5833
277.23465,328.59695
277.274,328.630975
277.3261,328.71695
277.370725,328.767525
277.40595,328.7997
277.434825,328.81115
277.4635,328.82385
277.5019,328.849725
277.52195,328.86575
277.5526,328.8778
277.588925,328.8906
277.619075,328.91555
277.679625,328.931875
277.71795,328.94665
277.754275,328.958275
277.808025,329.0119
277.8458,329.061
277.8716,329.095125
277.927625,329.1104
277.944425,329.13965
277.9731,329.19015
277.998875,329.1993
278.0203,329.21485
278.042775,329.234975
278.06415,329.254075
278.089,329.2797
278.1377,329.31555
278.166,329.33245
278.1788,329.352425
278.230025,329.375375
278.247975,329.397425
278.306725,329.416375
278.3478,329.445025
278.3812,329.466575
278.411925,329.483025
278.434675,329.504475
278.46025,329.5212
278.4959,329.53405
278.5379,329.549325
278.585,329.5598
278.62805,329.574825
278.690575,329.5907
278.7135,329.606875
278.726625,329.663575
278.76685,329.669925
278.781,329.6908
278.804975,329.72285
278.835225,329.73885
278.875625,329.75755
278.89325,329.7725
278.944025,329.7925
278.995675,329.822875
279.030725,329.841175
279.054225,329.877775
279.09065,329.9158
279.11985,329.96635
279.1721,330.007325
279.20335,330.038075
279.238675,330.06435
279.271775,330.091925
279.333575,330.1453
279.3679,330.1703
279.39825,330.184525
279.451525,330.207375
279.476225,330.2311
279.4915,330.24895
279.513975,330.27775
279.540725,330.2932
279.552675,330.32795
279.5795,330.341475
279.612675,330.362375
279.63705,330.38445
279.710475,330.41255
279.759875,330.43575
279.793,330.45555
279.834325,330.49615
279.877125,330.50725
279.895425,330.526675
279.921625,330.52905
279.923725,330.541925
279.940425,330.578025
279.97055,330.600925
279.989,330.639175
280.003375,330.6967
280.0198,330.726075
280.04505,330.749725
280.1406,330.777725
280.172275,330.811625
280.1986,330.844425
280.24215,330.87455
280.275125,330.890925
280.298075,330.9394
280.33135,330.968225
280.362525,331.039
280.38175,331.057075
280.421975,331.092175
280.4502,331.136175
280.482675,331.18935
280.537025,331.23065
280.56,331.247725
280.596925,331.28375
280.657125,331.343625
280.705325,331.370925
280.719725,331.39035
280.789525,331.402175
280.822625,331.423525
280.920175,331.442575
280.95495,331.46875
281.003025,331.4996
281.045475,331.562475
281.074425,331.605025
281.109475,331.636975
281.15455,331.641025
281.292325,331.683425
281.328075,331.7131
281.3736,331.73545
281.409275,331.75075
281.45975,331.7758
281.50105,331.806425
281.52625,331.820325
281.563675,331.873525
281.60645,331.906875
281.630275,331.93355
281.6448,331.951625
281.692175,331.99555
281.80745,332.0096
281.832425,332.023425
281.871875,332.032475
281.9183,332.04465
281.937225,332.055075
282.007375,332.075
282.02875,332.0993
282.0378,332.1051
282.0784,332.114425
282.132075,332.1304
282.168875,332.152475
282.1911,332.16775
282.2219,332.20575
282.2508,332.250425
282.3038,332.26335
282.327025,332.29685
282.37285,332.318775
282.395975,332.33665
282.41345,332.3408
282.455775,332.342475
282.48015,332.369875
282.5041,332.386025
282.57845,332.40925
282.64925,332.502625
282.705425,332.52815
282.761925,332.615
282.791525,332.657625
282.831,332.6913
282.85565,332.7089
282.896575,332.74645
282.939225,332.76985
282.961275,332.7886
283.017775,332.836675
283.05945,332.86835
283.086925,332.924875
283.118175,332.9674
283.13905,333.151025
283.18935,333.1795
283.25525,333.1947
283.31495,333.2111
283.3502,333.2344
283.395625,333.3401
283.42105,333.379525
283.453175,333.418425
283.4988,333.6893
283.5756,333.6957
283.58515,333.7059
283.6227,333.711575
283.66425,333.7182
283.808275,333.73105
283.8149,333.7385
283.84865,333.761875
283.90805,333.78335
283.976775,333.85275
284.03205,333.88595
284.074375,334.084075
284.12255,334.0916
284.151925,334.10725
284.18645,334.12905
284.225975,334.155775
284.270275,334.2148
284.35105,334.28565
284.3933,334.3235
284.4546,334.34165
284.504275,334.35785
284.5413,334.64965
284.573125,334.6592
284.604425,334.706825
284.61995,334.7396
284.655075,334.76125
284.7395,334.7721
284.756275,334.791475
284.798575,334.839775
284.836275,334.8712
284.847375,334.90205
284.86405,334.90475
284.8809,334.962375
284.920525,334.96875
284.96255,335.02785
285.004875,335.066225
285.0331,335.17625
285.069625,335.2108
285.10245,335.25805
285.161175,335.3089
285.175525,335.376475
285.232125,335.430325
285.2609,335.48645
285.29145,335.610975
285.33625,335.648325
285.380775,335.679375
285.42655,335.717925
285.44915,335.750625
285.465475,335.835725
285.517975,335.8969
285.5818,335.90255
285.6344,335.928
285.662,335.9454
285.681975,335.955675
285.704875,336.01255
285.768625,336.035825
285.8162,336.052775
285.858225,336.074425
285.89525,336.11145
285.925975,336.13495
285.967525,336.15375
285.988525,336.202025
286.02375,336.2395
286.052825,336.263425
286.0952,336.28115
286.1363,336.282125
286.152225,336.3249
286.201825,336.34355
286.248825,336.375125
286.26855,336.391975
286.305725,336.41685
286.32375,336.4341
286.34775,336.46615
286.3758,336.582475
286.404575,336.66215
286.4564,336.68725
286.465675,336.75015
286.523275,336.751975
286.555725,336.783
286.582325,336.80745
286.584725,336.838
286.615325,336.86765
286.6508,336.904125
286.668775,336.9297
286.707375,336.9721
286.730325,337.028225
286.74855,337.0694
286.76715,337.0883
286.79315,337.1383
286.847175,337.175825
286.895425,337.2779
286.935225,337.3348
286.936425,337.43295
286.97135,337.558925
287.003625,337.6117
287.08545,337.621925
287.1189,337.6393
287.140875,337.668
287.168025,337.6851
287.207025,337.72625
287.216725,337.753625
287.248975,337.832875
287.26835,337.851275
287.316225,337.901775
287.36545,337.92915
287.424,337.952925
287.458625,338.0345
287.482575,338.284875
287.5168,338.301875
287.550175,338.323525
287.572975,338.34225
287.594425,338.36045
287.62145,338.387675
287.632525,338.400925
287.65215,338.43525
287.6955,338.453025
287.730975,338.4845
287.7859,338.515025
287.851325,338.5487
287.960675,338.577775
287.980675,338.64925
288.009975,338.6911
288.03545,338.708
288.05585,338.736
288.095875,338.77475
288.125175,338.797175
288.1585,338.833475
288.20135,338.865925
288.22835,338.8945
288.256525,338.896925
288.285625,338.99325
288.306525,339.002525
288.3329,339.0306
288.367825,339.111825
288.4258,339.191175
288.435975,339.258375
288.450175,339.281175
288.486125,339.427225
288.50815,339.4992
288.538075,339.522275
288.572525,339.543925
288.5966,339.619125
288.629475,339.640025
288.69085,339.684775
288.709975,339.71385
288.768425,339.7624
288.795,339.802625
288.8171,339.8491
288.858675,339.896975
288.8743,339.9384
288.90025,340.093225
288.92485,340.1781
288.943975,340.259375
288.95725,340.358125
288.9813,340.370325
289.002275,340.385775
289.028075,340.418125
289.052725,340.4404
289.082525,340.480075
289.11385,340.497825
289.16725,340.54355
289.20825,340.592425
289.249475,340.62265
289.258775,340.644325
289.3167,340.663175
289.3795,340.6813
289.409725,340.69995
289.456475,340.723325
289.5004,340.773275
289.543075,340.80045
289.5697,340.81905
289.590125,340.894375
289.635925,340.9218
289.64975,341.08435
289.6804,341.10625
289.749825,341.1142
289.7813,341.143375
289.809075,341.154825
289.85505,341.177575
289.90355,341.247125
290.00305,341.303575
290.031675,341.467475
290.05025,341.5039
290.085975,341.528175
290.1069,341.563775
290.159525,341.641725
290.228625,341.75405
290.27,341.793775
290.316325,341.83245
290.361625,341.866475
290.422025,341.995925
290.44895,342.028725
290.4554,342.05015
290.496325,342.207425
290.5147,342.324375
290.536625,342.36445
290.590475,342.61745
290.6537,342.651975
290.677825,342.67565
290.75185,342.706725
290.791275,342.8528
290.825775,342.862675
290.850575,342.877125
290.892325,342.898375
290.93785,342.922375
290.9732,342.939375
291.0145,342.95395
291.035625,342.96115
291.074025,342.972175
291.12415,342.989475
291.1732,343.071
291.22735,343.090825
291.2945,343.105925
291.317425,343.12265
291.362425,343.136075
291.398675,343.1456
291.45005,343.16165
291.50365,343.175725
291.5275,343.187125
291.556675,343.2104
291.594625,343.251275
291.631975,343.274225
291.6822,343.31265
291.710325,343.3465
291.722075,343.366375
291.76485,343.385575
291.794625,343.400125
291.82695,343.4203
291.861825,343.440775
291.89595,343.474975
291.9433,343.49095
291.979875,343.52965
291.993475,343.576975
292.00995,343.59615
292.055475,343.61935
292.078825,343.650125
292.116925,343.758975
292.1358,343.8139
292.156325,343.865475
292.205575,343.890275
292.23265,343.910375
292.25265,343.922925
292.286225,343.92845
292.316425,343.9461
292.399,344.0259
292.4164,344.047225
292.440325,344.09445
292.48715,344.1421
292.512,344.171
292.5483,344.190825
292.586575,344.20835
292.622975,344.243
292.6592,344.289775
292.692975,344.310425
292.725175,344.3681
292.7814,344.383125
292.84975,344.420625
292.8733,344.44365
292.9019,344.4809
292.9535,344.589075
293.02325,344.74485
293.03965,344.789925
293.052025,344.8156
293.060475,344.83775
293.07335,344.95075
293.1389,344.9887
293.177875,345.031975
293.20775,345.0624
293.2697,345.065125
293.277475,345.153375
293.326025,345.287275
293.38835,345.3267
293.443125,345.3539
293.529075,345.38955
293.545375,345.440525
293.5788,345.490425
293.61125,345.506675
293.658925,345.517775
293.669575,345.532725
293.73615,345.576975
293.775025,345.622875
293.8132,345.67415
293.846575,345.683775
293.953575,345.709725
293.99475,345.733075
294.066275,345.7582
294.08445,345.8139
294.1919,345.850475
294.23885,345.882025
294.28915,345.91595
294.351175,345.96015
294.411025,345.9916
294.44445,346.07155
294.476375,346.104525
294.519825,346.154625
294.5366,346.183075
294.55245,346.225025
294.587825,346.2929
294.6125,346.3364
294.638275,346.365275
294.684475,346.38635
294.747575,346.427475
294.798575,346.472575
294.83365,346.54195
294.867925,346.6853
294.88175,346.7044
294.91205,346.7238
294.945175,346.737625
294.986675,346.7597
295.0017,346.797175
295.0369,346.8247
295.073875,346.85095
295.124525,346.8877
295.162575,346.922975
295.198175,346.949325
295.239625,346.978225
295.26655,346.999575
295.293625,347.01375
295.32935,347.026675
295.39245,347.0665
295.44665,347.107825
295.496325,347.1343
295.56735,347.16245
295.6086,347.1913
295.6437,347.213925
295.683375,347.289125
295.742625,347.321225
295.7927,347.37875
295.8391,347.4254
295.881625,347.452125
295.9716,347.497525
296.036675,347.536175
296.07035,347.64735
296.13735,347.8374
296.17855,347.8514
296.224775,347.878675
296.247575,347.8926
296.2971,347.97655
296.33675,347.9991
296.386175,348.021975
296.414125,348.029925
296.44415,348.080425
296.46745,348.08895
296.51305,348.1085
296.6006,348.123775
296.64535,348.134725
296.6691,348.14585
296.688675,348.159275
296.7005,348.171125
296.737,348.2136
296.764925,348.22975
296.8163,348.24155
296.8598,348.2512
296.903375,348.29325
296.940675,348.39765
296.988975,348.412975
297.013675,348.432475
297.08325,348.4442
297.0999,348.514175
297.121975,348.533125
297.160725,348.548375
297.1884,348.5951
297.22435,348.605225
297.249825,348.6327
297.27565,348.653625
297.3261,348.680375
297.3416,348.7061
297.383675,348.7234
297.403825,348.755975
297.441775,348.77855
297.47095,348.7966
297.498075,348.8083
297.52385,348.81995
297.5597,348.83565
297.57775,348.848975
297.605675,348.8705
297.64575,348.902275
297.6657,348.915275
297.731975,348.955075
297.747075,348.9843
297.781875,348.9979
297.8292,349.016625
297.869025,349.035525
297.885425,349.0558
297.918125,349.0701
297.94665,349.090525
297.986125,349.1014
298.01665,349.140025
298.07285,349.15855
298.119325,349.178575
298.168875,349.1928
298.20675,349.20325
298.245125,349.223225
298.284575,349.24955
298.288175,349.272625
298.313,349.2822
298.348075,349.312025
298.3887,349.327975
298.531025,349.33825
298.569375,349.348775
298.58955,349.362175
298.612125,349.395425
298.660425,349.416125
298.6948,349.44135
298.71555,349.454675
298.743575,349.48095
298.79815,349.488125
298.8223,349.496425
298.8539,349.511975
298.86575,349.5263
298.8958,349.544825
298.921625,349.56795
298.944325,349.5927
298.954675,349.62475
298.987375,349.680125
298.992,349.6946
299.002725,349.707875
299.049475,349.71975
299.082425,349.74655
299.096375,349.7638
299.14135,349.7825
299.1881,349.81665
299.219075,349.878525
299.25015,349.89205
299.2786,349.913175
299.306975,349.941075
299.336525,349.98865
299.3732,350.014275
299.39015,350.03525
299.410525,350.05245
299.4469,350.151175
299.484925,350.195
299.537475,350.211225
299.59855,350.236225
299.6166,350.248275
299.63735,350.261825
299.674275,350.276475
299.70395,350.287225
299.736775,350.305475
299.837375,350.3222
299.87225,350.339125
299.897625,350.3707
299.965025,350.417775
300.02745,350.434225
300.10225,350.4587
300.1506,350.4739
300.16745,350.778425
300.21695,350.797375
300.273125,350.81025
300.327825,350.825825
300.36165,350.8385
300.388475,350.88625
300.4235,350.913425
300.4439,350.9387
300.487375,350.951075
300.5361,350.9572
300.615425,350.9669
300.653125,351.05105
300.7544,351.12605
300.7871,351.206425
300.81295,351.2326
300.867875,351.2604
300.8914,351.317625
300.944225,351.34425
301.00005,351.37925
301.03075,351.42195
301.10225,351.459875
301.176125,351.706475
301.242675,351.718525
301.26205,351.724975
301.308075,351.73835
301.3215,351.751
301.353925,351.776525
301.40505,351.789725
301.434275,351.804125
301.455875,351.82915
301.51605,351.870975
301.5456,351.891525
301.575525,351.92055
301.612275,351.940475
301.624825,351.97965
301.6657,352.005425
301.687075,352.01025
301.73185,352.038325
301.754175,352.07955
301.801625,352.105375
301.882125,352.1637
301.92285,352.4053
301.9693,352.43705
301.9975,352.48025
301.9989,352.532775
302.0235,352.5639
302.0499,352.6092
302.054025,352.83365
302.06065,352.84215
302.092075,352.8545
302.105175,352.867225
302.121625,352.8888
302.16555,352.9042
302.2483,352.929325
302.3007,352.969525
302.38115,352.993675
302.39285,353.03245
302.42965,353.1136
302.48435,353.149325
302.540175,353.183225
302.569825,353.207825
302.683975,353.243875
302.72645,353.346875
302.7476,353.387025
302.7942,353.4143
302.831825,353.440675
302.944575,353.456575
302.977625,353.478725
303.07085,353.55955
303.121675,353.62415
303.160375,353.670275
303.231875,353.690725
303.2719,353.783075
303.325575,353.857225
303.336375,354.061675
303.3947,354.076775
303.435775,354.087725
303.5069,354.095975
303.61115,354.103825
303.64095,354.111225
303.692375,354.121075
303.728375,354.1365
303.79165,354.149275
303.8535,354.169075
303.939025,354.183725
304.043,354.191575
304.092075,354.2192
304.1329,354.23015
304.15055,354.2409
304.23905,354.2556
304.248825,354.26965
304.282775,354.2823
304.3077,354.291
304.348875,354.3065
304.4117,354.3331
304.44645,354.36515
304.469175,354.39015
304.480025,354.428725
304.511875,354.441875
304.532675,354.455325
304.57,354.478275
304.5813,354.487375
304.626525,354.50625
304.6715,354.5194
304.724375,354.542425
304.7502,354.5675
304.78055,354.577
304.80645,354.7813
304.832375,354.8353
304.859275,354.8552
304.893575,354.868225
304.9161,354.885675
304.982025,354.919875
305.013325,354.94335
305.077225,354.9633
305.113,355.1276
305.15625,355.154825
305.190675,355.177375
305.2219,355.184175
305.25045,355.1932
305.338525,355.20375
305.4161,355.212375
305.43855,355.23025
305.475225,355.246825
305.49795,355.270675
305.546275,355.3029
305.56975,355.3633
305.59715,355.4042
305.621325,355.4693
305.674525,355.53405
305.6976,355.5607
305.724625,355.571975
305.76445,355.589125
305.806175,355.622425
305.826425,355.6286
305.857575,355.64905
305.894225,355.671175
305.934325,355.688275
305.984525,355.7188
306.052225,355.745825
306.08505,355.765525
306.12295,355.792775
306.1688,355.817575
306.224775,355.834575
306.331325,355.8764
306.36035,355.930125
306.39525,356.005175
306.43885,356.022525
306.460875,356.029375
306.480275,356.05145
306.572825,356.061725
306.62185,356.07885
306.6944,356.097675
306.7591,356.11025
306.812275,356.1238
306.847975,356.223975
306.895875,356.25845
306.93035,356.27255
306.99605,356.342225
307.0633,356.561875
307.0791,356.6777
307.103975,356.73375
307.12755,356.7736
307.187775,356.830075
307.21805,356.92495
307.29445,357.00295
307.332775,357.026
307.4208,357.0277
307.454225,357.0292
307.515925,357.056975
307.54915,357.10905
307.5779,357.1355
307.680575,357.16325
307.7264,357.192525
307.7759,357.2077
307.813225,357.2467
307.844625,357.363075
307.883325,357.375175
307.92485,357.39385
307.949475,357.41765
307.974,357.43985
307.991175,357.4472
308.028825,357.456625
308.064575,357.4817
308.133275,357.5339
308.16605,357.56495
308.199275,357.612
308.245125,357.645175
308.2837,357.68775
308.3106,357.747375
308.33965,357.769
308.39145,357.800675
308.45685,357.821
308.502725,357.84575
308.528575,357.857425
308.553,357.878
308.585375,357.917325
308.66765,357.938575
308.712075,357.958425
308.755525,357.98655
308.7871,358.004975
308.80555,358.03155
308.830125,358.109925
308.85375,358.126275
308.8823,358.162175
308.90675,358.186625
308.945275,358.22555
308.970875,358.255625
308.987875,358.2841
309.02135,358.30325
309.07585,358.324275
309.112975,358.35295
309.162375,358.37235
309.180925,358.385225
309.216675,358.396075
309.235175,358.41105
309.277775,358.430675
309.29535,358.436225
309.320325,358.46185
309.367175,358.49395
309.398225,358.522
309.46505,358.54265
309.472925,358.563775
309.5202,358.60515
309.558825,358.618
309.57145,358.63325
309.650725,358.6483
309.68445,358.65985
309.768,358.684825
309.78985,358.708725
309.812875,358.73075
309.8418,358.7522
309.858,358.790525
309.90995,358.825375
309.9241,358.845075
309.9878,358.86985
310.020625,358.902925
310.06035,358.9536
310.126,358.97415
310.156175,358.992925
310.161925,359.0094
310.237825,359.04035
