SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC15a
274.5673,205.0053,206.0967,216.875025
274.9085,205.019825,206.1128,216.88785
275.1903,205.03095,206.131425,216.9573
276.246175,205.050675,206.163275,216.97005
276.445275,205.06325,206.174775,217.016525
276.9222,205.0794,206.190675,217.1927
277.132425,205.098925,206.233325,217.382175
277.626775,205.11735,206.265525,217.495775
277.943825,205.168,206.28835,217.511425
278.005725,205.18455,206.30745,217.548925
278.27955,205.205425,206.32305,217.574275
278.4572,205.222125,206.346325,217.5913
278.894725,205.241775,206.362975,217.668425
279.326,205.2553,206.374525,217.682525
279.682075,205.27495,206.40815,217.77545
280.96375,205.297425,206.41345,217.969775
282.0042,205.31255,206.422975,217.979675
282.739375,205.32695,206.43765,218.070525
283.393625,205.3696,206.444125,218.102125
283.60445,205.37355,206.45655,218.137625
283.6762,205.393725,206.472625,218.158375
283.866025,205.410175,206.512525,218.1845
284.588575,205.4273,206.52245,218.39215
285.527675,205.44605,206.52545,218.41455
285.60315,205.469625,206.556225,218.56615
285.61615,205.486575,206.6455,218.57925
285.8617,205.49505,206.6712,218.5912
285.9831,205.51,206.6827,218.62035
286.07615,205.518325,206.709875,218.646075
286.65025,205.52475,206.72675,218.65265
286.8024,205.54415,206.74365,218.975825
287.184925,205.554,206.76195,219.02435
287.451275,205.621725,206.781225,219.049875
288.68325,205.6479,206.79925,219.059875
288.76535,205.665475,206.822625,219.070875
288.98755,205.680825,206.838625,219.095325
289.07885,205.69395,206.850425,219.11985
289.106075,205.71525,206.87355,219.126475
289.16595,205.7304,206.893275,219.211875
289.325175,205.7501,206.909675,219.278225
289.557875,205.773575,206.9304,219.301875
289.896,205.7932,206.947075,219.37415
290.234275,205.810625,206.962275,219.38355
290.3766,205.822325,206.984575,219.39295
290.9079,205.832475,207.0086,219.41605
290.97365,205.833825,207.046925,219.437275
291.4173,205.837625,207.075325,219.462175
291.537,205.8506,207.095825,219.529725
292.0143,205.871825,207.111225,219.5311
292.02075,205.894225,207.1143,219.59065
292.09025,205.91935,207.147875,219.646275
292.109975,205.95545,207.1841,219.6782
292.6839,205.97955,207.224,219.7039
293.5676,206.011875,207.261075,219.747775
294.0954,206.03285,207.281575,219.836975
294.31085,206.087625,207.295525,219.85135
294.439375,206.096875,207.3202,219.883625
294.774825,206.1012,207.337825,219.9693
295.206475,206.1245,207.34675,220.040675
295.83075,206.14295,207.369125,220.1043
295.91435,206.166425,207.385675,220.167425
297.10495,206.185025,207.4031,220.178725
297.355725,206.2011,207.41355,220.305125
297.475225,206.226,207.42975,220.310475
297.556975,206.2433,207.440925,220.339725
299.064125,206.261275,207.4527,220.379275
299.4891,206.283175,207.463475,220.43985
299.672625,206.299025,207.47925,220.6006
300.805775,206.3095,207.485925,220.617125
300.885425,206.323825,207.504825,220.670575
301.302575,206.349875,207.522875,220.72135
301.5389,206.3885,207.535225,220.775325
301.64575,206.4084,207.552925,220.841375
301.804625,206.429225,207.57775,220.9672
301.988275,206.450425,207.585775,220.98135
302.407275,206.47125,207.634675,220.9963
302.6593,206.490425,207.6398,221.298125
303.0442,206.51095,207.662225,221.366975
303.2029,206.526375,207.679225,221.516275
303.844925,206.551925,207.696625,221.54445
304.678725,206.56585,207.70255,221.581975
304.84275,206.593075,207.712275,221.61855
305.162075,206.612775,207.727975,221.692275
307.050625,206.624375,207.761775,221.731575
307.25365,206.6365,207.780275,221.748225
307.273,206.647625,207.7925,221.782475
307.57685,206.666225,207.8093,221.996625
308.13925,206.684975,207.815625,222.137975
308.28145,206.70535,207.8243,222.209325
308.622125,206.72205,207.84955,222.269075
308.681275,206.7364,207.8641,222.300475
308.9668,206.75745,207.878825,222.335425
309.14575,206.768525,207.893375,222.484575
309.747025,206.785875,207.900825,222.493825
309.8644,206.79435,207.91415,222.51965
309.950325,206.8235,207.923125,222.539975
310.01565,206.835375,207.931775,222.59905
310.6875,206.85705,207.9519,222.624975
310.7582,206.872775,207.962175,222.64535
310.89155,206.886475,207.971925,222.67865
311.30675,206.907175,207.989225,222.776875
311.942325,206.92135,207.995875,222.841025
312.183025,206.9369,208.01425,222.86295
312.436075,206.950325,208.027425,222.8987
313.768325,206.965475,208.036925,223.03625
314.437325,206.993475,208.050075,223.07745
315.218825,207.00965,208.0624,223.088175
315.3525,207.024375,208.0751,223.096475
315.670875,207.0278,208.1176,223.182225
316.040175,207.046225,208.132725,223.218425
316.51585,207.0911,208.148625,223.335575
317.698975,207.108375,208.155975,223.3533
317.75575,207.1328,208.184175,223.432125
318.026075,207.14415,208.2064,223.4893
318.2321,207.158475,208.2453,223.52575
318.5427,207.1634,208.262175,223.56345
318.88375,207.180475,208.277125,223.57635
319.18105,207.1987,208.2827,223.62395
319.854175,207.21605,208.299675,223.72115
320.25315,207.251125,208.30695,223.742
321.789925,207.264875,208.32585,223.77055
322.6105,207.2757,208.3326,223.804275
323.96195,207.2859,208.338875,223.892625
324.318775,207.296875,208.355275,223.9444
324.544825,207.308275,208.36575,224.022525
325.401375,207.32775,208.376175,224.289225
326.28625,207.3449,208.3887,224.39155
326.292125,207.36015,208.4102,224.412325
327.8543,207.3746,208.42835,224.417425
328.674125,207.40945,208.438925,224.43065
328.768825,207.4327,208.4459,224.4548
329.38465,207.434275,208.468325,224.562175
329.585225,207.449675,208.4855,224.6206
329.8333,207.47415,208.496475,224.6478
330.5163,207.4958,208.509375,224.689075
330.764125,207.5162,208.5277,224.6952
332.05975,207.5376,208.53835,224.763825
332.1087,207.587675,208.54795,224.826425
332.36595,207.61035,208.560775,224.854675
332.3989,207.632825,208.566475,224.96175
333.023475,207.65715,208.594475,225.00995
333.610075,207.672025,208.602875,225.212425
333.814475,207.6784,208.60675,225.297225
333.833825,207.688625,208.6177,225.328675
333.939,207.70415,208.64355,225.717275
334.79925,207.71725,208.652375,225.7608
334.84665,207.7438,208.6678,225.77315
335.2228,207.7587,208.681375,225.794175
335.236625,207.7797,208.70875,225.842125
335.9105,207.802125,208.71765,225.95925
336.07465,207.822175,208.725825,226.047575
336.23095,207.876475,208.746225,226.126675
336.53775,207.92485,208.75875,226.16795
336.837475,207.9426,208.781725,226.3907
336.9754,207.97165,208.789025,226.3929
