SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC07d,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC14a
219.338675,263.834675,,,,,,
219.345575,263.844,,,,,,
219.353575,263.857575,,,,,,
219.35925,263.870525,,,,,,
219.3754,263.883475,,,,,,
219.382225,263.8916,,,,,,
219.3971,263.9174,,,,,,
219.426575,263.977225,,,,,,
219.436925,263.99445,,,,,,
219.439675,264.0449,,,,,,
219.4525,264.072075,,,,,,
219.47345,264.1105,,,,,,
219.494,264.126975,,,,,,
219.509125,264.157025,,,,,,
219.527275,264.17705,,,,,,
219.536925,264.253625,,,,,,
219.545075,264.28075,,,,,,
219.557675,264.30945,,,,,,
219.58205,264.332625,,,,,,
219.6022,264.35345,,,,,,
219.620575,264.37375,,,,,,
219.626725,264.394125,,,,,,
219.6388,264.405275,,,,,,
219.66875,264.416,,,,,,
219.686625,264.4316,,,,,,
219.70995,264.440025,,,,,,
219.728775,264.447025,,,,,,
219.75385,264.4561,,,,,,
219.7683,264.478275,,,,,,
219.787625,264.48995,,,,,,
219.8015,264.498575,,,,,,
219.808225,264.5138,,,,,,
219.817625,264.531125,,,,,,
219.84315,264.543775,,,,,,
219.8561,264.5664,,,,,,
219.863525,264.58165,,,,,,
219.87265,264.5893,,,,,,
219.89745,264.65965,,,,,,
219.914825,264.67525,,,,,,
219.9375,264.687525,,,,,,
219.94745,264.73515,,,,,,
219.954775,264.7448,,,,,,
219.964925,264.7709,,,,,,
219.967325,264.7846,,,,,,
219.97585,264.80095,,,,,,
219.991675,264.80215,,,,,,
220.007175,264.809425,,,,,,
220.01615,264.8195,,,,,,
220.019725,264.8283,,,,,,
220.0336,264.836325,,,,,,
220.04205,264.843725,,,,,,
220.0711,264.8578,,,,,,
220.077525,264.875575,,,,,,
220.08865,264.9179,,,,,,
220.099675,264.937775,,,,,,
220.113975,264.95065,,,,,,
220.12435,264.966625,,,,,,
220.131325,264.985375,,,,,,
220.137425,265.006175,,,,,,
220.1491,265.02745,,,,,,
220.167925,265.0428,,,,,,
220.188175,265.0591,,,,,,
220.206125,265.0691,,,,,,
220.21625,265.147575,,,,,,
220.22605,265.253225,,,,,,
220.244525,265.283675,,,,,,
220.257675,265.294625,,,,,,
220.262975,265.326125,,,,,,
220.2672,265.351825,,,,,,
220.27415,265.370475,,,,,,
220.282275,265.38005,,,,,,
220.29385,265.39385,,,,,,
220.304525,265.399925,,,,,,
220.311425,265.406475,,,,,,
220.326325,265.412525,,,,,,
220.3386,265.419675,,,,,,
220.34965,265.42735,,,,,,
220.363625,265.447275,,,,,,
220.384225,265.453225,,,,,,
220.392075,265.4602,,,,,,
220.40725,265.489775,,,,,,
220.417325,265.634275,,,,,,
220.428425,265.6809,,,,,,
220.443525,265.6909,,,,,,
220.448675,265.706575,,,,,,
220.454675,265.721675,,,,,,
220.458475,265.7429,,,,,,
220.463075,265.770525,,,,,,
220.469075,265.781125,,,,,,
220.485875,265.794525,,,,,,
220.496375,265.803625,,,,,,
220.50315,265.8163,,,,,,
220.5082,265.825025,,,,,,
220.515875,265.837475,,,,,,
220.5211,265.85665,,,,,,
220.52425,265.857875,,,,,,
220.53,265.87895,,,,,,
220.53895,265.89815,,,,,,
220.545375,265.932025,,,,,,
220.551675,265.952625,,,,,,
220.5594,265.964,,,,,,
220.56755,265.980075,,,,,,
220.57765,265.9971,,,,,,
220.5841,266.015325,,,,,,
220.608675,266.032525,,,,,,
220.6223,266.05105,,,,,,
220.626375,266.062625,,,,,,
220.63035,266.07975,,,,,,
220.642725,266.091575,,,,,,
220.649925,266.105225,,,,,,
220.669775,266.11415,,,,,,
220.6734,266.12265,,,,,,
220.6793,266.132,,,,,,
220.683425,266.139925,,,,,,
220.699775,266.14625,,,,,,
220.725125,266.151775,,,,,,
220.7422,266.15625,,,,,,
220.7538,266.162825,,,,,,
220.7894,266.17505,,,,,,
220.8087,266.18525,,,,,,
220.820175,266.199325,,,,,,
220.835875,266.2183,,,,,,
220.84735,266.269125,,,,,,
220.857625,266.28255,,,,,,
220.86655,266.291875,,,,,,
220.87785,266.303175,,,,,,
220.890775,266.31075,,,,,,
220.910275,266.32255,,,,,,
220.924425,266.33175,,,,,,
220.961975,266.348775,,,,,,
220.9898,266.357525,,,,,,
221.00545,266.36795,,,,,,
221.01815,266.3776,,,,,,
221.0347,266.3883,,,,,,
221.0477,266.397375,,,,,,
221.061125,266.444725,,,,,,
221.068775,266.456975,,,,,,
221.075875,266.4669,,,,,,
221.0849,266.4801,,,,,,
221.129475,266.481925,,,,,,
221.14625,266.492525,,,,,,
221.154225,266.503775,,,,,,
221.16195,266.51285,,,,,,
221.16725,266.522,,,,,,
221.175425,266.528575,,,,,,
221.1824,266.53535,,,,,,
221.18435,266.622925,,,,,,
221.1966,266.68625,,,,,,
221.2013,266.8663,,,,,,
221.21525,266.877925,,,,,,
221.2234,266.8919,,,,,,
221.2362,266.8952,,,,,,
221.2506,266.9021,,,,,,
221.258775,266.930325,,,,,,
221.268975,266.93745,,,,,,
221.277675,266.94245,,,,,,
221.2827,266.952775,,,,,,
221.29025,266.96035,,,,,,
221.29715,266.9669,,,,,,
221.307275,266.97505,,,,,,
221.334,266.982475,,,,,,
221.335725,266.992775,,,,,,
221.34765,266.998375,,,,,,
221.3599,267.0072,,,,,,
221.364825,267.012125,,,,,,
221.367725,267.021025,,,,,,
221.3699,267.02985,,,,,,
221.375875,267.081225,,,,,,
221.388025,267.32885,,,,,,
221.400775,267.344875,,,,,,
221.4084,267.357725,,,,,,
221.4109,267.364275,,,,,,
221.414175,267.376575,,,,,,
221.442425,267.3863,,,,,,
221.44895,267.39115,,,,,,
221.4831,267.396925,,,,,,
221.517625,267.402475,,,,,,
221.5221,267.406675,,,,,,
221.5264,267.412575,,,,,,
221.533325,267.416925,,,,,,
221.53955,267.42995,,,,,,
221.5599,267.43315,,,,,,
221.5695,267.44495,,,,,,
221.575425,267.44945,,,,,,
221.60115,267.4588,,,,,,
221.6102,267.46705,,,,,,
221.6112,267.479775,,,,,,
221.618925,267.493875,,,,,,
221.625425,267.517075,,,,,,
221.628075,267.538725,,,,,,
221.6523,267.557175,,,,,,
221.66165,267.5918,,,,,,
221.686625,267.618325,,,,,,
221.69785,267.733225,,,,,,
221.7009,267.747725,,,,,,
221.75655,267.762775,,,,,,
221.7818,267.769875,,,,,,
221.786,267.775725,,,,,,
221.798475,267.783725,,,,,,
221.815875,267.79115,,,,,,
221.8429,267.798375,,,,,,
221.847575,267.81095,,,,,,
221.857525,267.819925,,,,,,
221.866675,267.837325,,,,,,
221.872225,267.842375,,,,,,
221.90625,267.85055,,,,,,
221.927725,267.8573,,,,,,
221.933475,267.86565,,,,,,
221.9402,267.872625,,,,,,
221.961,267.8791,,,,,,
221.97,267.885025,,,,,,
222.0197,267.88995,,,,,,
222.032025,267.89815,,,,,,
222.046975,267.91215,,,,,,
222.052425,267.919425,,,,,,
222.073275,267.92445,,,,,,
222.078675,267.933175,,,,,,
222.091075,267.943175,,,,,,
222.096025,267.94835,,,,,,
222.099675,267.97315,,,,,,
222.113225,267.98705,,,,,,
222.16415,268.077625,,,,,,
222.183075,268.097825,,,,,,
222.186075,268.118625,,,,,,
222.1964,268.1335,,,,,,
222.201575,268.14965,,,,,,
222.21855,268.1571,,,,,,
222.223975,268.16255,,,,,,
222.2341,268.171225,,,,,,
222.23905,268.179125,,,,,,
222.243,268.187275,,,,,,
222.272775,268.19455,,,,,,
222.3036,268.2035,,,,,,
222.310725,268.2121,,,,,,
222.32515,268.228025,,,,,,
222.34885,268.246975,,,,,,
222.35715,268.253575,,,,,,
222.366025,268.26605,,,,,,
222.40375,268.27155,,,,,,
222.409525,268.300125,,,,,,
222.43595,268.3576,,,,,,
222.4407,268.39095,,,,,,
222.506525,268.425075,,,,,,
222.52275,268.482925,,,,,,
222.562875,268.548775,,,,,,
222.574825,268.5792,,,,,,
222.602075,268.599675,,,,,,
222.620275,268.646025,,,,,,
222.680325,268.6703,,,,,,
222.7028,268.68785,,,,,,
222.723975,268.720375,,,,,,
222.73725,268.742075,,,,,,
222.7598,268.753225,,,,,,
222.802575,268.7881,,,,,,
222.8475,268.818375,,,,,,
222.85795,268.845525,,,,,,
222.878025,268.9066,,,,,,
222.890175,268.927425,,,,,,
222.914375,268.9651,,,,,,
222.927125,269.032675,,,,,,
222.9429,269.08165,,,,,,
222.975425,269.09385,,,,,,
222.997,269.11155,,,,,,
223.00755,269.122075,,,,,,
223.024,269.145325,,,,,,
223.0311,269.16285,,,,,,
223.06015,269.165175,,,,,,
223.069725,269.187175,,,,,,
223.087875,269.207725,,,,,,
223.1034,269.220375,,,,,,
223.11665,269.23635,,,,,,
223.136875,269.24605,,,,,,
223.1516,269.256125,,,,,,
223.18325,269.2704,,,,,,
223.192275,269.304775,,,,,,
223.225025,269.324325,,,,,,
223.2332,269.333425,,,,,,
223.24765,269.34395,,,,,,
223.256475,269.3566,,,,,,
223.270825,269.369575,,,,,,
223.276925,269.383875,,,,,,
223.28085,269.396025,,,,,,
223.300425,269.410675,,,,,,
223.30715,269.42985,,,,,,
223.3111,269.43875,,,,,,
223.315075,269.4453,,,,,,
223.34175,269.4562,,,,,,
223.3716,269.485275,,,,,,
223.3849,269.4957,,,,,,
223.414825,269.506525,,,,,,
223.446375,269.51915,,,,,,
223.473,269.530025,,,,,,
223.48485,269.54575,,,,,,
223.5,269.557675,,,,,,
223.50865,269.563875,,,,,,
223.516,269.576425,,,,,,
223.532175,269.5899,,,,,,
223.5387,269.602375,,,,,,
223.544625,269.60785,,,,,,
223.547925,269.61715,,,,,,
223.5607,269.63225,,,,,,
223.5779,269.666425,,,,,,
223.59845,269.690975,,,,,,
223.612275,269.712925,,,,,,
223.6202,269.734725,,,,,,
223.623775,269.750675,,,,,,
223.634975,269.761475,,,,,,
223.648125,269.775825,,,,,,
223.661725,269.784,,,,,,
223.672625,269.795,,,,,,
223.684475,269.8132,,,,,,
223.687475,269.824175,,,,,,
223.695575,269.837125,,,,,,
223.70625,269.8524,,,,,,
223.7156,269.875725,,,,,,
223.719825,269.8948,,,,,,
223.7321,269.9304,,,,,,
223.740675,269.953725,,,,,,
223.7817,269.983925,,,,,,
223.7916,270.04135,,,,,,
223.804875,270.0539,,,,,,
223.808175,270.077975,,,,,,
223.817175,270.096875,,,,,,
223.827725,270.118375,,,,,,
223.838175,270.131825,,,,,,
223.852575,270.140125,,,,,,
223.854375,270.145325,,,,,,
223.864175,270.1596,,,,,,
223.87715,270.169325,,,,,,
223.8866,270.17955,,,,,,
223.891875,270.2033,,,,,,
223.8967,270.2168,,,,,,
223.907375,270.248125,,,,,,
223.917225,270.261875,,,,,,
223.925825,270.277125,,,,,,
223.936575,270.309925,,,,,,
223.948925,270.3317,,,,,,
223.957875,270.346525,,,,,,
223.96155,270.359275,,,,,,
223.96665,270.363875,,,,,,
223.973625,270.377025,,,,,,
223.98605,270.4,,,,,,
224.0098,270.4152,,,,,,
224.02085,270.425275,,,,,,
224.031625,270.4429,,,,,,
224.0462,270.46645,,,,,,
224.062025,270.4841,,,,,,
224.0819,270.49805,,,,,,
224.0896,270.529575,,,,,,
224.099525,270.543025,,,,,,
224.138475,270.566825,,,,,,
224.146825,270.581025,,,,,,
224.1496,270.601675,,,,,,
224.16035,270.631475,,,,,,
224.164925,270.651075,,,,,,
224.1707,270.65955,,,,,,
224.185675,270.6774,,,,,,
224.194625,270.698525,,,,,,
224.2054,270.71705,,,,,,
224.213075,270.7384,,,,,,
224.225775,270.752625,,,,,,
224.232025,270.76075,,,,,,
224.2435,270.77235,,,,,,
224.25725,270.78585,,,,,,
224.265075,270.806525,,,,,,
224.272725,270.830075,,,,,,
224.283325,270.852175,,,,,,
224.2936,270.86165,,,,,,
224.29945,270.8903,,,,,,
224.30075,270.90985,,,,,,
224.315575,270.9203,,,,,,
224.321225,270.9392,,,,,,
224.3357,270.95895,,,,,,
224.34135,270.980975,,,,,,
224.348425,271.006175,,,,,,
224.3614,271.02025,,,,,,
224.390575,271.033,,,,,,
224.4048,271.0448,,,,,,
224.419275,271.07005,,,,,,
224.432925,271.084375,,,,,,
224.445225,271.1013,,,,,,
224.4518,271.119525,,,,,,
224.46125,271.1457,,,,,,
224.48105,271.169625,,,,,,
224.490725,271.1858,,,,,,
224.5056,271.200175,,,,,,
224.536,271.221025,,,,,,
224.537925,271.229225,,,,,,
224.54485,271.2377,,,,,,
224.55925,271.2461,,,,,,
224.587425,271.2534,,,,,,
224.601125,271.2693,,,,,,
224.62915,271.285325,,,,,,
224.630575,271.3094,,,,,,
224.645375,271.318125,,,,,,
224.66395,271.336375,,,,,,
224.70245,271.34905,,,,,,
224.72815,271.353325,,,,,,
224.75165,271.36235,,,,,,
224.76875,271.3791,,,,,,
224.77825,271.39905,,,,,,
224.79315,271.420575,,,,,,
224.7985,271.44075,,,,,,
224.8075,271.47245,,,,,,
224.824,271.47555,,,,,,
224.82785,271.488125,,,,,,
224.836725,271.5052,,,,,,
224.844875,271.515175,,,,,,
224.85185,271.53335,,,,,,
224.86305,271.55245,,,,,,
224.8649,271.563175,,,,,,
224.876625,271.567425,,,,,,
224.904075,271.5796,,,,,,
224.913925,271.5877,,,,,,
224.9223,271.61875,,,,,,
224.92905,271.63645,,,,,,
224.94465,271.66155,,,,,,
224.9587,271.675275,,,,,,
224.977825,271.6927,,,,,,
224.98935,271.7069,,,,,,
224.995425,271.7172,,,,,,
225.001675,271.72695,,,,,,
225.006675,271.735625,,,,,,
225.013375,271.74335,,,,,,
225.0208,271.7535,,,,,,
225.0269,271.76165,,,,,,
225.03885,271.773925,,,,,,
225.0492,271.794125,,,,,,
225.0525,271.8055,,,,,,
225.0606,271.831175,,,,,,
225.065325,271.844575,,,,,,
225.068725,271.8509,,,,,,
225.094,271.8626,,,,,,
225.104075,271.880025,,,,,,
225.118275,271.8996,,,,,,
225.134675,271.9663,,,,,,
225.1407,271.981125,,,,,,
225.144975,272.010075,,,,,,
225.150075,272.067,,,,,,
225.156975,272.10545,,,,,,
225.181475,272.11885,,,,,,
225.191425,272.1533,,,,,,
225.1997,272.177175,,,,,,
225.2052,272.2536,,,,,,
225.210075,272.3147,,,,,,
225.2256,272.3391,,,,,,
225.234925,272.4042,,,,,,
225.24535,272.43735,,,,,,
225.256175,272.4603,,,,,,
225.270125,272.4834,,,,,,
225.283525,272.497525,,,,,,
225.29155,272.502675,,,,,,
225.310625,272.513125,,,,,,
225.33665,272.525425,,,,,,
225.3475,272.53225,,,,,,
225.3551,272.543875,,,,,,
225.369025,272.555625,,,,,,
225.37895,272.56405,,,,,,
225.38355,272.572125,,,,,,
225.4053,272.578975,,,,,,
225.41785,272.601775,,,,,,
225.432275,272.616425,,,,,,
225.4415,272.6317,,,,,,
225.448325,272.63775,,,,,,
225.45245,272.652075,,,,,,
225.45845,272.662825,,,,,,
225.4643,272.669875,,,,,,
225.47445,272.676575,,,,,,
225.479375,272.6813,,,,,,
225.491325,272.69385,,,,,,
225.4936,272.70745,,,,,,
225.5069,272.7183,,,,,,
225.536075,272.73185,,,,,,
225.56545,272.743475,,,,,,
225.59505,272.762125,,,,,,
225.61515,272.77295,,,,,,
225.625,272.78995,,,,,,
225.63325,272.811,,,,,,
225.64305,272.841375,,,,,,
225.6594,272.854075,,,,,,
225.673075,272.861675,,,,,,
225.68675,272.872425,,,,,,
225.693775,272.89105,,,,,,
225.7048,272.912475,,,,,,
225.723125,272.9251,,,,,,
225.732675,272.94125,,,,,,
225.73715,272.971275,,,,,,
225.765575,272.99165,,,,,,
225.77645,273.0047,,,,,,
225.780075,273.0229,,,,,,
225.786675,273.06995,,,,,,
225.793675,273.0983,,,,,,
225.798625,273.1266,,,,,,
225.8196,273.1398,,,,,,
225.830925,273.1558,,,,,,
225.84025,273.1731,,,,,,
225.845,273.183525,,,,,,
225.858975,273.2027,,,,,,
225.8699,273.22635,,,,,,
225.8795,273.252575,,,,,,
225.886625,273.27495,,,,,,
225.891,273.29085,,,,,,
225.8935,273.3117,,,,,,
225.901575,273.325625,,,,,,
225.910475,273.3392,,,,,,
225.924975,273.346075,,,,,,
225.9346,273.3654,,,,,,
225.9409,273.39395,,,,,,
225.9546,273.415575,,,,,,
225.95825,273.439925,,,,,,
225.966775,273.44825,,,,,,
225.978575,273.4646,,,,,,
225.98585,273.4711,,,,,,
226.015,273.499375,,,,,,
226.029775,273.515425,,,,,,
226.034875,273.523225,,,,,,
226.051075,273.5366,,,,,,
226.071175,273.544,,,,,,
226.077825,273.554125,,,,,,
226.08265,273.57725,,,,,,
226.0889,273.60585,,,,,,
226.09445,273.630225,,,,,,
226.1201,273.642575,,,,,,
226.15765,273.651225,,,,,,
226.164375,273.6745,,,,,,
226.2223,273.68745,,,,,,
226.278375,273.708225,,,,,,
226.28725,273.7223,,,,,,
226.2957,273.73535,,,,,,
226.323325,273.747275,,,,,,
226.406175,273.770275,,,,,,
226.413075,273.7979,,,,,,
226.446525,273.803775,,,,,,
226.50325,273.814425,,,,,,
226.525575,273.82515,,,,,,
226.5546,273.83745,,,,,,
226.570575,273.853775,,,,,,
226.579725,273.86705,,,,,,
226.60215,273.8868,,,,,,
226.63055,273.9055,,,,,,
226.67515,273.9343,,,,,,
226.691625,273.95165,,,,,,
226.700775,273.96185,,,,,,
226.755625,273.97205,,,,,,
226.763125,273.982075,,,,,,
226.8205,273.9972,,,,,,
226.8407,274.003125,,,,,,
226.8429,274.01455,,,,,,
226.94535,274.039625,,,,,,
226.949175,274.05935,,,,,,
227.077075,274.092275,,,,,,
227.102475,274.13095,,,,,,
227.11115,274.15485,,,,,,
227.130375,274.17605,,,,,,
227.140725,274.204375,,,,,,
227.150375,274.212275,,,,,,
227.17215,274.230625,,,,,,
227.1929,274.2417,,,,,,
227.22065,274.2506,,,,,,
227.2345,274.2611,,,,,,
227.244375,274.2751,,,,,,
227.2744,274.288075,,,,,,
227.28685,274.30935,,,,,,
227.306275,274.3207,,,,,,
227.322825,274.347975,,,,,,
227.334,274.37235,,,,,,
227.345625,274.3929,,,,,,
227.3592,274.403375,,,,,,
227.3793,274.413475,,,,,,
227.405575,274.44285,,,,,,
227.41745,274.465525,,,,,,
227.42895,274.490775,,,,,,
227.448875,274.505425,,,,,,
227.462375,274.52145,,,,,,
227.471275,274.5326,,,,,,
227.48815,274.5514,,,,,,
227.496075,274.5668,,,,,,
227.589475,274.58275,,,,,,
227.59175,274.59605,,,,,,
227.601675,274.6461,,,,,,
227.6105,274.6617,,,,,,
227.6448,274.6961,,,,,,
227.6508,274.717775,,,,,,
227.65325,274.7343,,,,,,
227.670925,274.742425,,,,,,
227.6858,274.75515,,,,,,
227.701775,274.766275,,,,,,
227.7029,274.770775,,,,,,
227.72705,274.781925,,,,,,
227.742425,274.78865,,,,,,
227.765275,274.79725,,,,,,
227.77915,274.834675,,,,,,
227.789,274.851975,,,,,,
227.798425,274.876075,,,,,,
227.806075,274.88415,,,,,,
227.816325,274.91495,,,,,,
227.820175,274.9316,,,,,,
227.827325,274.953,,,,,,
227.84145,274.95655,,,,,,
227.8564,274.9618,,,,,,
227.954275,274.9739,,,,,,
227.963325,274.9953,,,,,,
228.054325,275.007625,,,,,,
228.076675,275.015375,,,,,,
228.1158,275.0285,,,,,,
228.16805,275.0443,,,,,,
228.18885,275.0584,,,,,,
228.19605,275.071375,,,,,,
228.2155,275.084825,,,,,,
228.345,275.0986,,,,,,
228.353025,275.10755,,,,,,
228.357375,275.13045,,,,,,
228.391525,275.140125,,,,,,
228.416575,275.1737,,,,,,
228.4273,275.195325,,,,,,
228.437925,275.2158,,,,,,
228.465625,275.2338,,,,,,
228.4903,275.2598,,,,,,
228.51845,275.29755,,,,,,
228.528725,275.3286,,,,,,
228.5498,275.3401,,,,,,
228.551575,275.350125,,,,,,
228.561175,275.370725,,,,,,
228.598775,275.3798,,,,,,
228.625825,275.391825,,,,,,
228.664875,275.4019,,,,,,
228.721875,275.40955,,,,,,
228.723325,275.42735,,,,,,
228.730825,275.442875,,,,,,
228.7381,275.45825,,,,,,
228.742675,275.47425,,,,,,
228.78005,275.4901,,,,,,
228.80145,275.5019,,,,,,
228.810225,275.514175,,,,,,
228.829325,275.5235,,,,,,
228.8378,275.53135,,,,,,
228.844175,275.54015,,,,,,
228.854175,275.54775,,,,,,
228.915425,275.5669,,,,,,
228.9282,275.5835,,,,,,
228.9429,275.597075,,,,,,
228.95265,275.60515,,,,,,
228.98125,275.619725,,,,,,
229.039525,275.628025,,,,,,
229.067175,275.65205,,,,,,
229.102575,275.6731,,,,,,
229.1128,275.685025,,,,,,
229.115375,275.745425,,,,,,
229.133725,275.76565,,,,,,
229.153275,275.774125,,,,,,
229.166575,275.78305,,,,,,
229.18585,275.7962,,,,,,
229.207375,275.818675,,,,,,
229.236025,275.829875,,,,,,
229.24155,275.852925,,,,,,
229.247025,275.8608,,,,,,
229.281625,275.87005,,,,,,
229.2867,275.885975,,,,,,
229.3068,275.90035,,,,,,
229.31595,275.9191,,,,,,
229.324875,275.9329,,,,,,
229.364,275.96845,,,,,,
229.395725,275.982375,,,,,,
229.424175,276.000075,,,,,,
229.4416,276.015525,,,,,,
229.45395,276.03835,,,,,,
229.4555,276.06275,,,,,,
229.46375,276.0964,,,,,,
229.4673,276.113525,,,,,,
229.472,276.150375,,,,,,
229.49605,276.1825,,,,,,
229.50285,276.1977,,,,,,
229.549875,276.211625,,,,,,
229.571575,276.23205,,,,,,
229.58355,276.260275,,,,,,
229.591825,276.283925,,,,,,
229.6005,276.308075,,,,,,
229.6136,276.337025,,,,,,
229.6273,276.364525,,,,,,
229.642925,276.37765,,,,,,
229.6514,276.39155,,,,,,
229.6633,276.4266,,,,,,
229.672275,276.4645,,,,,,
229.677225,276.476875,,,,,,
229.6869,276.479225,,,,,,
229.69035,276.48645,,,,,,
229.692725,276.5032,,,,,,
229.72915,276.51455,,,,,,
229.738325,276.535675,,,,,,
229.74515,276.5552,,,,,,
229.755675,276.572525,,,,,,
229.7788,276.589175,,,,,,
229.795875,276.6096,,,,,,
229.8046,276.6212,,,,,,
229.838075,276.641775,,,,,,
229.879225,276.65915,,,,,,
229.890575,276.673775,,,,,,
229.913475,276.710775,,,,,,
229.951525,276.729525,,,,,,
229.966425,276.74755,,,,,,
229.975925,276.780275,,,,,,
229.9908,276.815975,,,,,,
230.0021,276.835525,,,,,,
230.013875,276.85895,,,,,,
230.030775,276.872775,,,,,,
230.0525,276.898125,,,,,,
230.074725,276.91105,,,,,,
230.082525,276.9255,,,,,,
230.096,276.941175,,,,,,
230.103475,276.955675,,,,,,
230.113575,276.976125,,,,,,
230.126225,276.996575,,,,,,
230.139925,277.019625,,,,,,
230.1492,277.043375,,,,,,
230.15655,277.057575,,,,,,
230.16185,277.069125,,,,,,
230.181425,277.08265,,,,,,
230.18825,277.092425,,,,,,
230.193675,277.102275,,,,,,
230.20025,277.118425,,,,,,
230.20895,277.1417,,,,,,
230.219575,277.168875,,,,,,
230.23295,277.18585,,,,,,
230.246125,277.2053,,,,,,
230.25185,277.228275,,,,,,
230.271975,277.2482,,,,,,
230.2998,277.270475,,,,,,
230.32855,277.2869,,,,,,
230.342,277.330525,,,,,,
230.354725,277.34805,,,,,,
230.362375,277.36085,,,,,,
230.367175,277.3738,,,,,,
230.385125,277.384975,,,,,,
230.398975,277.40715,,,,,,
230.41215,277.41865,,,,,,
230.4256,277.434425,,,,,,
230.438775,277.475325,,,,,,
230.4555,277.495125,,,,,,
230.45825,277.5198,,,,,,
230.475375,277.537325,,,,,,
230.479425,277.5506,,,,,,
230.48945,277.5638,,,,,,
230.4991,277.5848,,,,,,
230.5067,277.598275,,,,,,
230.5128,277.614275,,,,,,
230.52395,277.6291,,,,,,
230.53535,277.647875,,,,,,
230.6077,277.666675,,,,,,
230.649675,277.6873,,,,,,
230.6611,277.710375,,,,,,
230.6775,277.76025,,,,,,
230.707,277.777075,,,,,,
230.727575,277.7926,,,,,,
230.78405,277.80865,,,,,,
230.808,277.91225,,,,,,
230.8165,277.92385,,,,,,
230.879725,277.949,,,,,,
230.8915,277.975375,,,,,,
230.89355,277.999825,,,,,,
230.922725,278.0131,,,,,,
230.933725,278.034375,,,,,,
230.951475,278.055025,,,,,,
230.97245,278.0628,,,,,,
231.007425,278.1092,,,,,,
231.0192,278.134375,,,,,,
231.031525,278.151925,,,,,,
231.078425,278.157625,,,,,,
231.090725,278.1949,,,,,,
231.120775,278.215025,,,,,,
231.146425,278.235225,,,,,,
231.16315,278.252425,,,,,,
231.16745,278.2671,,,,,,
231.169075,278.2755,,,,,,
231.1873,278.2905,,,,,,
231.24535,278.3075,,,,,,
231.2547,278.320075,,,,,,
231.2673,278.33735,,,,,,
231.27945,278.374625,,,,,,
231.29945,278.444625,,,,,,
231.347425,278.457575,,,,,,
231.372625,278.491575,,,,,,
231.3814,278.5085,,,,,,
231.387375,278.518025,,,,,,
231.408725,278.5333,,,,,,
231.42645,278.5415,,,,,,
231.436775,278.55595,,,,,,
231.44585,278.5694,,,,,,
231.468525,278.584625,,,,,,
231.492675,278.602625,,,,,,
231.499225,278.616925,,,,,,
231.517475,278.62965,,,,,,
231.55045,278.6341,,,,,,
231.56605,278.6543,,,,,,
231.56855,278.655925,,,,,,
231.57245,278.670625,,,,,,
231.57875,278.685875,,,,,,
231.607775,278.723175,,,,,,
231.622225,278.740025,,,,,,
231.638025,278.764275,,,,,,
231.6485,278.782725,,,,,,
231.6608,278.804625,,,,,,
231.6682,278.826775,,,,,,
231.67625,278.8419,,,,,,
231.68165,278.85855,,,,,,
231.68975,278.871075,,,,,,
231.698425,278.880325,,,,,,
231.708975,278.899925,,,,,,
231.713125,278.918575,,,,,,
231.7211,278.946325,,,,,,
231.72555,278.96795,,,,,,
231.748025,278.9826,,,,,,
231.76825,278.9965,,,,,,
231.79145,279.016625,,,,,,
231.827825,279.031225,,,,,,
231.84715,279.04885,,,,,,
231.854675,279.05865,,,,,,
231.869225,279.073375,,,,,,
231.879125,279.090425,,,,,,
231.894625,279.096525,,,,,,
231.906475,279.102225,,,,,,
231.940425,279.12095,,,,,,
232.010275,279.1338,,,,,,
232.036575,279.1508,,,,,,
232.038175,279.196375,,,,,,
232.06425,279.213475,,,,,,
232.09035,279.234075,,,,,,
232.120825,279.250275,,,,,,
232.138325,279.27255,,,,,,
232.145875,279.283775,,,,,,
232.246275,279.298525,,,,,,
232.2671,279.317175,,,,,,
232.275125,279.328425,,,,,,
232.2895,279.3431,,,,,,
232.296525,279.366,,,,,,
232.30355,279.374325,,,,,,
232.31645,279.3779,,,,,,
232.330475,279.398,,,,,,
232.3479,279.4182,,,,,,
232.37215,279.437975,,,,,,
232.3998,279.44835,,,,,,
232.445875,279.47785,,,,,,
232.463625,279.4889,,,,,,
232.478875,279.49695,,,,,,
232.485575,279.51245,,,,,,
232.51945,279.530225,,,,,,
232.5307,279.547025,,,,,,
232.548425,279.566375,,,,,,
232.59485,279.586375,,,,,,
232.6196,279.6266,,,,,,
232.6322,279.638175,,,,,,
232.660575,279.651,,,,,,
232.698825,279.678875,,,,,,
232.740575,279.689925,,,,,,
232.762175,279.708325,,,,,,
232.765975,279.749325,,,,,,
232.786125,279.762375,,,,,,
232.801275,279.787625,,,,,,
232.808525,279.801575,,,,,,
232.8465,279.814525,,,,,,
232.867675,279.8254,,,,,,
232.876775,279.83885,,,,,,
232.93035,279.85895,,,,,,
233.033325,279.870925,,,,,,
233.0765,279.900675,,,,,,
233.104575,279.9149,,,,,,
233.12465,279.926175,,,,,,
233.138225,279.934375,,,,,,
233.154525,279.94635,,,,,,
233.16275,279.96735,,,,,,
233.17015,279.9849,,,,,,
233.177225,280.002675,,,,,,
233.178325,280.0163,,,,,,
