SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC07b,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC12a,SPK_SPKC14a
310.571675,447.42075,440.28685,,410.058925,333.878725,,,304.883975
310.66305,448.82555,440.30485,,410.2127,333.915975,,,304.906775
310.931625,449.114425,440.3607,,410.332875,333.987775,,,305.073825
311.063575,449.199825,440.47525,,411.005225,334.176225,,,305.094275
311.083075,449.2472,440.513875,,411.066825,334.348675,,,305.201
311.11725,450.2106,440.558225,,411.09035,334.4117,,,305.225025
311.129325,450.2534,440.751725,,411.118625,334.5641,,,305.248325
311.200175,450.260525,440.753675,,411.124825,334.59315,,,305.264675
311.2214,450.285125,440.763775,,411.1532,334.652575,,,305.3088
311.2326,450.526175,440.847825,,411.2113,334.683625,,,305.3324
311.311375,450.544375,440.85945,,411.236275,334.69785,,,305.351175
311.3293,450.578875,440.8814,,411.348475,334.80365,,,305.36565
311.372375,450.620525,440.944375,,412.011825,334.854175,,,305.38575
311.4086,450.660575,441.034675,,412.039325,334.906525,,,305.393625
311.681275,450.6884,441.062425,,412.05055,334.9494,,,305.4261
311.78175,450.749075,441.077025,,412.0657,335.01975,,,305.7621
311.785425,450.936825,441.101975,,412.0735,335.082825,,,305.8755
311.8389,451.057825,441.12785,,412.08755,335.1644,,,306.053175
311.87755,451.14395,441.27525,,412.106275,335.424725,,,306.074425
311.89135,451.27,441.2863,,412.122375,335.449825,,,306.1235
311.958025,451.406575,441.312575,,412.14255,335.60185,,,306.193475
312.006775,451.53655,441.438525,,412.17065,335.66435,,,306.22595
312.0432,451.5426,441.461825,,412.202925,335.917125,,,306.258725
312.08465,452.0416,441.5098,,412.2255,336.003625,,,306.270175
312.2358,452.199225,441.5235,,412.250375,336.025725,,,306.283325
312.238675,452.6739,441.628375,,412.30585,336.079275,,,306.5696
312.49895,453.0497,441.72015,,412.378525,336.1685,,,306.635425
312.511475,453.3814,441.767825,,412.5106,336.67915,,,306.666175
312.516375,453.711375,441.77865,,412.959175,336.78815,,,306.687025
312.529725,453.73655,441.817975,,413.342525,336.79255,,,306.842
312.538325,453.745125,441.9007,,414.13725,337.230325,,,306.909675
312.55265,453.834875,442.013625,,414.139975,337.2781,,,306.97425
312.850625,453.9907,442.1763,,414.16375,337.296225,,,307.0059
312.881025,454.0057,442.24085,,414.213425,337.300175,,,307.033225
312.9609,454.305875,442.2527,,414.2702,337.381875,,,307.0733
313.01035,454.3475,442.268125,,414.30325,337.39155,,,307.219925
313.04665,454.43695,442.53485,,414.32405,338.0718,,,307.45125
313.10535,454.4433,442.5636,,414.3632,338.11275,,,307.48275
313.175075,454.526475,442.614175,,414.405975,338.122725,,,307.50335
313.193725,454.578625,442.871675,,414.430175,338.1443,,,307.554875
313.366025,454.646425,443.03475,,414.505725,338.15715,,,307.620575
313.60485,455.040075,443.16325,,414.60935,338.186575,,,307.863725
313.754325,455.307375,443.20515,,415.038125,338.20435,,,307.89495
313.796525,455.52155,443.349,,415.068025,338.258625,,,307.934
313.819375,455.629925,443.387425,,415.096575,338.27135,,,307.969025
313.8241,455.765125,443.424275,,415.1035,338.2802,,,308.00625
313.875775,455.866,443.4618,,415.1079,338.299175,,,308.046275
313.91395,455.87875,443.51055,,415.1511,338.303225,,,308.086825
313.91975,456.1442,443.5534,,415.167575,338.335225,,,308.1444
314.10645,456.591425,443.573375,,415.2067,338.34575,,,308.38575
314.15155,456.60625,443.585825,,415.241775,338.36025,,,308.451525
314.18955,456.614925,443.6216,,415.27375,338.3706,,,308.575625
314.202575,456.6235,443.6852,,415.304525,338.384975,,,308.656425
314.33305,456.6415,443.7596,,415.3184,338.420325,,,308.67445
314.337625,457.156975,443.871925,,415.33595,338.4286,,,308.771975
314.6623,457.2481,443.9777,,415.356375,338.450825,,,308.794075
314.946525,457.26,444.10245,,415.42265,338.479075,,,308.81275
314.989575,457.4131,444.14645,,415.671525,338.5012,,,308.834525
315.163775,457.755975,444.15985,,415.694175,338.534175,,,308.88445
315.221475,458.00865,444.18425,,415.773675,338.541675,,,308.908725
315.2965,458.1857,444.214375,,415.96895,338.55295,,,309.232375
315.3536,458.511175,444.24885,,416.0325,338.570025,,,309.255125
315.3583,458.6496,444.302,,416.0474,338.6046,,,309.314125
315.36175,458.724325,444.348275,,416.128,338.6175,,,309.33035
315.437025,458.755275,444.47375,,416.15275,338.63725,,,309.3709
315.56795,458.789725,444.503775,,416.16965,338.746475,,,309.40845
315.589825,458.955175,444.5128,,416.18385,338.78595,,,309.62245
315.62345,459.052525,444.629825,,416.206625,338.809425,,,309.667625
315.884575,459.073375,444.700725,,416.2866,338.87015,,,309.8111
315.895925,459.33285,444.708725,,416.3881,338.93755,,,309.8268
315.908425,459.956575,444.95285,,416.4313,339.048375,,,309.86535
315.93485,460.170175,444.981875,,416.64705,339.092375,,,310.11995
315.95515,460.255825,445.090825,,416.837425,339.14295,,,310.22585
315.967725,460.28775,445.17945,,416.88825,339.178525,,,310.2622
315.983175,460.350625,445.187125,,416.9085,339.2392,,,310.308525
315.99125,460.43015,445.193,,416.9661,339.280975,,,310.353625
316.007075,460.46535,445.249075,,416.9874,339.43155,,,310.39315
316.085775,460.561875,445.32875,,419.783225,339.517925,,,310.470525
316.111325,460.597825,445.37015,,419.820425,339.562775,,,310.490175
316.1554,460.923375,445.5609,,419.873375,339.5742,,,310.539625
316.260125,461.089775,445.600075,,419.919175,339.6184,,,310.641675
316.32665,461.324825,445.6198,,419.950225,339.850775,,,310.7164
316.345425,461.7829,445.7899,,419.9805,339.896575,,,310.7664
316.353875,462.07875,445.9455,,420.035025,339.9309,,,310.82015
316.374625,462.276425,446.099525,,420.06675,339.950025,,,310.853925
316.395875,462.4209,446.112675,,420.5562,339.963475,,,310.894375
316.527825,462.673825,446.1493,,420.558375,339.971875,,,311.196775
316.5511,462.847775,446.153375,,420.5763,340.048975,,,311.227225
316.573075,462.91735,446.2566,,420.58775,340.156425,,,311.248475
316.60235,462.927,446.261825,,420.59625,340.292625,,,311.27075
316.6677,462.939175,446.280025,,420.6093,340.386375,,,311.28645
316.735925,462.98595,446.316525,,420.6235,340.396425,,,311.2997
316.795225,463.146475,446.44655,,420.6473,340.472625,,,311.313475
316.818175,463.3078,446.5744,,420.656825,340.566325,,,311.335125
316.8734,463.36485,446.635325,,420.662025,340.69815,,,311.692275
316.982625,463.473625,446.6827,,420.673925,340.764175,,,311.82825
316.990925,463.748725,446.7068,,420.69835,340.815375,,,311.84455
317.00085,464.28,446.743125,,420.71425,340.877675,,,311.911375
317.05395,464.293075,446.80835,,420.729375,340.9212,,,312.20975
317.066375,464.351725,446.95805,,420.76365,340.934125,,,312.234425
317.100725,464.380775,446.966275,,420.792775,340.980975,,,312.284175
317.13275,464.77685,447.21525,,420.81185,340.99735,,,312.345325
317.152775,464.842125,447.2623,,420.86675,341.03055,,,312.361125
317.197325,464.883375,447.273675,,420.914,341.0446,,,312.432475
317.227375,465.154475,447.283275,,421.06385,341.08025,,,312.481775
317.237475,465.1791,447.28995,,421.084525,341.13175,,,312.72595
317.25665,465.218225,447.31275,,421.150125,341.14855,,,312.932375
317.2771,465.224325,447.3197,,421.218025,341.178975,,,312.96495
317.292025,465.44085,447.3563,,421.30665,341.237275,,,312.9857
317.343675,465.5062,447.39825,,421.36715,341.27115,,,313.028875
317.36065,465.530925,447.4166,,421.399475,341.3462,,,313.09935
317.370275,465.614125,447.570675,,421.44205,341.370175,,,313.15665
317.39495,465.62145,447.6219,,421.610925,341.374325,,,313.2302
317.6931,465.6314,447.7091,,422.554675,341.379225,,,313.2535
317.744225,465.6542,447.740775,,422.567975,341.387125,,,313.2899
317.825575,465.678825,447.8144,,422.590725,341.427075,,,313.30855
317.857625,465.714225,447.8466,,422.59555,341.435775,,,313.322075
317.909125,465.728525,447.925525,,422.5973,341.478025,,,313.332625
317.93115,465.82165,448.01845,,422.616725,341.489425,,,313.362025
317.9531,465.986925,448.074575,,422.646375,341.572225,,,313.378575
318.011175,465.990675,448.237525,,422.66045,341.61345,,,313.3988
318.174875,465.997525,448.5088,,422.666475,341.657,,,313.6429
318.303325,466.013475,448.60495,,422.669775,341.683025,,,313.7106
318.450475,466.112025,448.720875,,422.69025,341.716575,,,313.73065
318.560375,466.217525,448.735675,,422.702575,341.7898,,,313.81975
318.73965,466.235425,448.95725,,422.741675,341.9594,,,313.841075
318.809825,466.38705,449.00685,,422.76605,341.9862,,,313.85215
318.864825,466.4335,449.0389,,422.810775,342.0398,,,313.88355
318.883375,466.634075,449.1758,,422.8634,342.086025,,,313.889725
318.908175,466.679275,449.20125,,422.90475,342.12805,,,314.056
319.194,466.93925,449.410475,,422.937025,342.23335,,,314.0748
319.2983,466.967825,449.4517,,422.981375,342.25195,,,314.11605
319.3082,467.035225,449.500275,,423.0452,342.3252,,,314.133
319.324325,467.243375,449.659725,,423.099475,342.34595,,,314.149625
319.334925,467.2558,449.779425,,423.1704,342.4278,,,314.1658
319.430275,467.2801,449.8461,,423.505225,342.499675,,,314.18275
319.5219,467.465275,449.974925,,423.8809,342.543925,,,314.227
319.537325,467.56965,450.026225,,424.11265,342.825575,,,314.344725
319.55195,467.64225,450.123725,,424.152625,343.015775,,,314.37205
319.61245,467.6654,450.14045,,424.18685,343.16685,,,314.39495
319.62905,467.77595,450.222325,,424.2316,343.240025,,,314.54905
319.63895,467.86015,450.2735,,425.15615,343.45835,,,314.579325
319.68,468.701675,450.363575,,425.190875,343.49605,,,314.655925
319.6956,468.831675,450.37715,,425.3845,343.5473,,,314.6695
319.8426,468.8388,450.4206,,425.40425,343.572675,,,314.699325
319.91865,468.848975,450.482225,,425.443325,343.6895,,,314.737325
319.9364,468.87395,450.554,,425.44505,343.971025,,,314.758725
319.950375,468.899675,450.5845,,425.45435,344.123,,,315.023225
319.9615,469.0523,450.6076,,425.513275,344.430775,,,315.097525
320.098325,469.785375,450.673925,,425.547825,344.470875,,,315.107425
320.1307,469.848675,450.6986,,425.57785,344.64715,,,315.154275
320.1378,470.045,450.71905,,425.63555,344.79765,,,315.187575
320.26975,470.165325,450.774425,,425.669675,344.861675,,,315.293425
320.340425,470.232425,450.780175,,425.728425,344.91255,,,315.306375
320.44075,470.28055,450.805575,,425.75945,344.9648,,,315.69835
320.512275,470.336775,450.84735,,425.853825,345.1832,,,315.7388
320.53375,470.655025,450.8502,,425.877225,345.245425,,,315.772025
320.690575,470.731675,450.862675,,425.894175,345.2999,,,315.808025
320.70225,470.906825,451.072325,,425.978825,345.633575,,,315.816
320.8637,471.5472,451.12105,,425.98695,345.702925,,,315.829025
321.01505,471.57395,451.18325,,426.02865,345.7664,,,315.8574
321.02545,472.035225,451.31895,,426.069775,345.971225,,,315.888375
321.034075,472.2438,451.335925,,426.1033,346.043475,,,315.9048
321.252625,472.363425,451.497225,,426.14295,346.065675,,,315.95995
321.440875,472.498875,451.525775,,426.203175,346.097425,,,316.29745
321.462475,473.05215,451.5574,,426.21575,346.686,,,316.316725
321.517375,473.95215,451.560625,,426.217,346.758125,,,316.3337
321.53385,473.996425,451.563175,,426.277825,346.7662,,,316.365925
321.553,474.001575,451.7419,,426.308725,346.774125,,,316.383975
321.6444,474.018075,451.795375,,426.416175,346.78875,,,316.402575
321.68685,474.031225,451.88085,,426.48615,347.0451,,,316.419275
321.824475,474.48075,451.8905,,426.5169,347.0647,,,316.448875
321.850775,474.618,451.920875,,426.58045,347.108525,,,316.488575
321.9944,474.660425,452.1599,,426.638625,347.187275,,,316.729375
322.088775,475.0965,452.250675,,426.686325,347.22275,,,316.7583
322.452625,475.59905,452.4081,,426.71695,347.263475,,,316.789775
322.6238,475.7361,452.465375,,426.795725,347.502725,,,316.80815
322.73605,476.367625,452.48725,,426.850025,347.530725,,,316.821175
322.7912,476.5776,452.595525,,426.95805,347.567975,,,316.832225
322.84315,476.5921,452.643825,,426.96625,347.6064,,,316.84255
323.10285,476.595775,452.749925,,426.97835,347.637025,,,316.862175
323.2017,476.626975,452.764925,,426.984125,347.676575,,,316.901125
323.265125,476.69575,452.7954,,427.00045,347.6898,,,316.94175
323.26835,476.898775,452.796975,,427.00975,347.708325,,,316.951
323.27355,477.09405,452.815075,,427.033825,347.7433,,,317.0645
323.3259,477.426225,452.83745,,427.0465,347.82615,,,317.10315
323.35235,477.4308,452.8682,,427.05415,347.946475,,,317.3371
323.360725,477.47255,453.02515,,427.074975,347.989725,,,317.4239
323.4791,477.50855,453.083025,,427.097525,348.005975,,,317.44605
323.53955,477.525625,453.229075,,427.118275,348.031475,,,317.553325
323.71265,477.5546,453.419325,,427.127625,348.0465,,,317.729525
323.803325,477.658475,453.45825,,427.14275,348.208175,,,317.815675
323.833,477.801875,453.480975,,427.189375,348.313225,,,317.817075
323.9132,478.10115,453.666175,,427.200075,348.4364,,,317.953975
323.99705,478.3047,453.7284,,427.25425,348.4547,,,318.0157
324.177825,478.698325,453.75895,,427.295225,348.469175,,,318.02845
324.194675,479.046475,453.77895,,427.3257,348.485575,,,318.043575
324.2406,479.098975,453.82345,,427.438175,348.511075,,,318.070175
324.255975,479.12765,453.839175,,427.45985,348.56005,,,318.115425
324.26485,479.517075,453.877775,,427.491875,348.613875,,,318.177625
324.328275,479.6968,453.933225,,427.5237,348.64,,,318.196175
324.40525,479.829075,454.019475,,427.55175,348.83895,,,318.404975
324.5064,479.8509,454.0503,,427.57665,348.88385,,,318.5353
324.577175,479.8868,454.1803,,427.6053,348.8898,,,318.555875
324.680825,479.92895,454.415375,,427.668475,348.899925,,,318.6269
324.68905,479.995125,454.50075,,427.862075,348.919975,,,318.649
324.6928,480.301025,454.546525,,427.960425,348.932725,,,318.67175
324.766275,480.336425,454.562275,,428.01065,348.963075,,,318.6999
324.791275,480.473775,454.65735,,428.3237,349.020225,,,318.73245
324.838125,480.641675,454.7982,,428.4268,349.0279,,,318.7672
324.8447,482.083575,454.820625,,428.4537,349.03825,,,318.8169
324.911275,482.152175,454.82935,,428.4608,349.05435,,,319.02635
325.083,482.204675,454.845875,,428.49005,349.1325,,,319.06495
325.176925,482.6373,454.859975,,428.88975,349.293325,,,319.078475
325.1799,482.644075,454.865175,,428.8948,349.343725,,,319.089025
325.244375,482.944375,454.8938,,430.1942,349.380525,,,319.1144
325.2532,483.0748,454.969675,,430.83615,349.3892,,,319.127225
325.30315,483.66845,454.9934,,430.89745,349.448425,,,319.143425
325.3385,483.8971,455.034625,,431.980425,349.467875,,,319.160425
325.465025,484.245975,455.05375,,433.07385,349.483725,,,319.1766
325.46635,,455.055275,,433.447625,349.72165,,,319.187
325.518525,,455.063025,,434.24005,349.755075,,,319.189825
325.595275,,455.164975,,434.265925,349.78965,,,319.229225
325.890375,,455.186325,,434.274875,349.809575,,,319.456525
326.00365,,455.202575,,434.28495,349.8272,,,319.471125
326.028975,,455.396875,,434.30955,349.83825,,,319.507875
326.183525,,455.409075,,434.323825,349.89225,,,319.5201
326.261625,,455.435825,,434.345725,350.230125,,,319.62285
326.502425,,455.606475,,434.37455,350.24235,,,319.64025
326.58235,,455.6218,,434.403725,350.28085,,,319.654675
326.8192,,455.643425,,434.43635,350.29845,,,319.66785
326.97495,,455.6709,,434.4855,350.313675,,,319.81855
327.08835,,455.682675,,434.529075,350.3221,,,319.974975
327.13225,,455.756,,434.58465,350.35685,,,320.179575
327.14955,,455.795775,,434.64575,350.42425,,,320.21665
327.5014,,455.797475,,434.718625,350.650025,,,320.25975
327.527225,,455.9632,,434.77225,350.785075,,,320.391975
327.544925,,456.051925,,434.78875,350.80685,,,320.4597
327.563475,,456.0783,,434.818575,350.869225,,,320.488
327.57175,,456.101325,,434.8577,350.903725,,,320.5024
327.639775,,456.134725,,434.928675,351.187125,,,320.515925
327.6674,,456.152625,,435.00875,351.298325,,,320.535675
327.6782,,456.181125,,435.12535,351.345425,,,320.567225
327.7276,,456.2041,,435.1681,351.390225,,,320.583125
327.801925,,456.44395,,435.31185,351.4564,,,320.595175
327.832375,,456.616975,,435.345375,351.47595,,,320.66175
327.87615,,456.72025,,435.405975,351.7204,,,320.683725
328.189275,,456.841075,,435.52995,351.7293,,,320.75085
328.192975,,456.845825,,435.629325,351.9179,,,320.8397
328.234375,,456.886875,,435.671275,352.0002,,,320.852825
328.34935,,457.051475,,435.915025,352.18725,,,320.915
328.370525,,457.167825,,436.00265,352.246225,,,320.9408
328.375325,,457.1917,,436.035175,352.392525,,,320.9845
328.468675,,457.248125,,436.03695,352.448175,,,321.097025
328.499875,,457.313625,,436.47275,352.9133,,,321.116825
328.53385,,457.364825,,437.223025,352.9943,,,321.16685
328.735275,,457.3777,,437.81665,353.044325,,,321.196425
328.945575,,457.41355,,437.845225,353.053525,,,321.21075
328.96455,,457.43335,,437.8597,353.080925,,,321.260675
329.048575,,457.454375,,437.865625,353.111275,,,321.4817
329.141825,,457.501125,,437.897425,353.149925,,,321.573
329.187525,,457.5826,,437.91635,353.186525,,,321.58915
329.20895,,457.657775,,437.962525,353.2194,,,321.61025
329.21285,,457.71755,,438.310325,353.320275,,,321.656725
329.241425,,457.73885,,438.39815,353.3288,,,321.6837
329.281375,,457.76915,,438.433575,353.3787,,,321.69635
329.2956,,457.776275,,438.637375,353.42805,,,321.7999
329.425825,,457.782375,,438.670725,353.484325,,,321.8302
329.489275,,457.829175,,438.672375,353.54145,,,321.89125
329.520375,,457.83215,,439.578,353.685975,,,321.92715
329.6405,,457.8573,,439.606425,353.71775,,,321.940875
329.9723,,457.86655,,440.121575,353.969475,,,321.959775
330.05805,,457.98685,,440.1478,354.00965,,,321.978775
330.106,,458.028675,,440.276775,354.113125,,,322.02615
330.12915,,458.049425,,440.6954,354.3627,,,322.043925
330.16975,,458.085125,,440.7416,354.412925,,,322.092775
330.18425,,458.09995,,440.764825,354.433725,,,322.1136
330.250425,,458.171325,,440.766825,354.661325,,,322.303625
330.383425,,458.289275,,440.778175,354.9233,,,322.348475
330.4505,,458.31955,,440.8065,354.969375,,,322.36985
330.549575,,458.358175,,440.852775,356.146425,,,322.3792
330.564975,,458.383825,,440.85445,356.1572,,,322.3923
330.73145,,458.415475,,441.0282,356.509825,,,322.409625
330.781825,,458.48055,,441.1592,356.558125,,,322.42805
330.9804,,458.52315,,441.185275,356.655025,,,322.440475
331.06605,,458.63885,,441.2207,356.7132,,,322.45595
331.0886,,458.6532,,441.455725,356.7165,,,322.477425
331.16945,,458.662575,,441.747875,356.953425,,,322.5443
331.225475,,458.675725,,441.782075,357.02465,,,322.762375
331.3303,,458.7368,,441.8523,357.26525,,,322.80805
331.377225,,458.90795,,441.9331,357.302675,,,322.8421
331.583975,,458.929725,,441.966625,357.3947,,,322.889575
331.7516,,458.940975,,442.45315,357.4486,,,322.907125
331.859425,,458.98755,,442.45945,357.4821,,,322.923675
331.932275,,459.2045,,442.7766,357.563225,,,323.10455
331.9383,,459.224075,,442.801075,357.707925,,,323.12155
331.96795,,459.397475,,442.8229,357.7871,,,323.1565
332.0634,,459.492275,,442.8677,357.871325,,,323.183725
332.209125,,459.52875,,442.9565,358.011075,,,323.2
332.4809,,459.543375,,443.38485,358.257025,,,323.2122
332.66585,,459.55425,,443.457075,358.399625,,,323.24265
332.707175,,459.5875,,443.542675,358.44095,,,323.33265
332.711125,,459.6349,,443.861075,358.687325,,,323.3449
332.801,,459.64975,,443.92245,358.7318,,,323.428575
332.90775,,459.654975,,443.956525,358.7985,,,323.51895
333.0023,,459.71735,,445.66705,358.867275,,,323.5532
333.008975,,459.752375,,445.7221,358.9778,,,323.568475
333.036725,,459.7736,,445.771075,358.986425,,,323.58485
333.175675,,459.8101,,445.791325,359.022425,,,323.73295
333.1885,,459.833825,,445.832875,359.044575,,,324.032525
333.476075,,459.8769,,445.85765,359.083125,,,324.080175
333.586775,,459.9331,,445.926275,359.127775,,,324.0987
333.739825,,459.953875,,445.942625,359.1786,,,324.111625
334.01185,,460.1441,,446.064525,359.231175,,,324.122175
334.33675,,460.193475,,446.1513,359.2576,,,324.20975
334.402425,,460.204325,,446.2205,359.282525,,,324.5181
334.4169,,460.47105,,446.39755,359.294,,,324.57335
334.48095,,460.6066,,446.929325,359.489025,,,324.621275
334.850825,,460.65975,,446.991175,359.5531,,,324.66365
334.94925,,460.77315,,446.993425,359.5721,,,324.6778
335.035025,,460.838,,447.0997,359.600375,,,324.682575
335.1985,,460.886825,,447.117225,359.64535,,,324.688475
335.44965,,460.923325,,447.119475,359.689725,,,324.853075
335.79805,,460.9381,,447.1632,359.75635,,,324.955675
335.8007,,461.040525,,447.285275,359.80615,,,324.987675
335.9126,,461.083575,,447.330225,359.871,,,325.012725
336.0663,,461.0997,,447.363675,359.9716,,,325.047725
336.1251,,461.1299,,447.386375,360.054075,,,325.0827
336.140075,,461.165725,,447.403075,360.100275,,,325.20115
336.1606,,461.1678,,447.6023,360.17575,,,325.215275
336.31885,,461.1864,,447.627225,360.192675,,,325.31375
336.67925,,461.417125,,447.664025,360.225075,,,325.65555
336.682775,,461.474225,,447.689775,360.384875,,,325.6731
336.7233,,461.566525,,447.695525,360.429575,,,325.68905
336.7889,,461.591625,,447.735825,360.456825,,,325.70145
336.7984,,461.6216,,447.8393,360.52385,,,325.72055
336.8068,,461.668325,,447.987525,360.57295,,,325.732475
336.819075,,461.704875,,448.242025,360.679825,,,325.760975
336.82985,,461.718525,,448.289625,360.7528,,,325.847075
336.8515,,461.75995,,449.813475,360.796775,,,325.946025
337.064825,,461.8056,,450.599125,360.82545,,,325.99135
337.077425,,461.9134,,450.62905,360.8302,,,326.029175
337.091875,,461.947625,,450.709925,360.850325,,,326.061975
337.19545,,461.9559,,450.94115,360.8979,,,326.0794
337.2736,,462.032875,,450.95305,360.9547,,,326.1276
337.347225,,462.12925,,450.981325,361.014,,,326.14775
337.660775,,462.1391,,450.990625,361.201075,,,326.16845
337.703,,462.173125,,450.99975,361.264175,,,326.185375
337.799475,,462.2389,,451.025025,361.2851,,,326.20645
337.988325,,462.291925,,451.040325,361.301875,,,326.2196
338.00115,,462.3011,,451.055975,361.36425,,,326.25535
338.02935,,462.323725,,451.0707,361.3848,,,326.299825
338.070375,,462.386125,,451.09385,361.41885,,,326.3207
338.138075,,462.4223,,451.12125,361.434575,,,326.349525
338.146925,,462.4381,,451.13015,361.55725,,,326.36205
338.3089,,462.4578,,451.160975,361.5848,,,326.3645
338.335075,,462.533275,,451.1787,361.607875,,,326.608125
338.39125,,462.579025,,451.2033,361.623825,,,326.758875
338.394725,,462.590475,,451.216025,361.64195,,,326.791675
338.4737,,462.61175,,451.312425,361.700675,,,326.819025
338.58875,,462.882225,,451.41015,361.73295,,,326.859675
338.737575,,462.913875,,451.43685,361.75005,,,326.950625
338.8762,,462.94815,,451.487275,361.75775,,,326.984375
339.001725,,462.963225,,451.5352,361.777425,,,327.009725
339.231475,,463.011575,,451.647175,361.809225,,,327.059025
339.3454,,463.148375,,451.734875,361.98345,,,327.111325
339.37915,,463.165925,,451.837925,362.005175,,,327.21915
339.3914,,463.182525,,451.86755,362.049825,,,327.29435
339.523375,,463.265375,,451.95235,362.0714,,,327.310275
339.56265,,463.2868,,452.63435,362.187825,,,327.326025
339.738675,,463.291725,,452.6515,362.239825,,,327.3454
339.740525,,463.29315,,452.659425,362.268525,,,327.37395
339.82995,,463.33405,,452.676425,362.29925,,,327.38785
340.05365,,463.34725,,452.722625,362.314575,,,327.409425
340.0813,,463.366775,,452.7384,362.359425,,,327.459875
340.1572,,463.381575,,452.749625,362.54375,,,327.503825
340.249175,,463.399375,,452.7751,362.563925,,,327.516375
340.293925,,463.411475,,452.80265,362.579625,,,327.6387
340.306675,,463.41975,,452.912625,362.59775,,,327.7444
340.37175,,463.435875,,453.00395,362.674025,,,327.769825
340.3755,,463.513675,,453.036775,362.74895,,,327.789525
340.393975,,463.56835,,453.063075,362.790675,,,327.869525
340.4483,,463.663175,,453.096025,362.979225,,,327.895575
340.691625,,463.6734,,453.109925,363.09425,,,327.940525
340.78455,,463.705775,,453.168275,363.1245,,,327.976525
340.9437,,463.729375,,453.232025,363.1744,,,328.015675
341.055,,463.739875,,453.250575,363.191175,,,328.023775
341.16365,,463.831875,,453.28965,363.217325,,,328.03125
341.186525,,463.84965,,453.292375,363.24785,,,328.121725
341.213075,,463.86845,,454.231875,363.283175,,,328.159725
341.22825,,463.88,,454.260075,363.325725,,,328.19055
341.268475,,463.909025,,454.301325,363.535175,,,328.2081
341.272975,,463.9313,,454.362825,363.544075,,,328.223675
341.30975,,463.95795,,454.476,363.5649,,,328.254
341.4153,,463.9905,,454.492825,363.584475,,,328.3261
341.420225,,464.174825,,454.5242,363.63655,,,328.3519
341.434175,,464.249,,454.539175,363.660025,,,328.371625
341.474575,,464.334975,,454.558875,363.711475,,,328.490525
341.607525,,464.44785,,454.565475,363.745425,,,328.598
341.616875,,464.63565,,454.590225,363.80295,,,328.619475
341.62715,,464.671625,,454.61815,363.87645,,,328.66435
341.691425,,464.7469,,454.648275,364.05425,,,328.7283
341.750175,,464.757975,,454.664,364.130875,,,328.7648
341.765,,464.7801,,454.730475,364.244325,,,328.8603
341.782275,,464.793725,,454.738375,364.656475,,,328.885225
341.892325,,464.8495,,454.762925,365.182475,,,328.953925
341.901525,,464.921475,,454.8315,365.583825,,,329.041275
341.9671,,465.026825,,454.86365,366.120125,,,329.061875
342.044975,,465.046125,,454.882575,366.5297,,,329.10555
342.051175,,465.103325,,454.894425,366.5584,,,329.212925
342.091275,,465.1101,,454.939225,366.597475,,,329.2296
342.20165,,465.1196,,454.973675,366.621475,,,329.284225
342.25915,,465.18135,,455.003875,366.703625,,,329.377675
342.311225,,465.237,,455.0855,366.95265,,,329.404625
342.421925,,465.2417,,455.163675,366.9901,,,329.455675
342.51505,,465.333025,,455.539075,367.0868,,,329.4945
342.7028,,465.3673,,455.5621,367.117975,,,329.501725
342.9244,,465.434325,,455.6749,367.1429,,,329.6142
342.9294,,465.449125,,455.67875,367.173175,,,329.7545
342.933475,,465.48515,,455.695275,367.227925,,,329.76885
342.940875,,465.490925,,455.9424,367.234175,,,329.856725
343.0113,,465.524575,,456.010325,367.249725,,,330.023375
343.02155,,465.621125,,456.2481,367.25965,,,330.050325
343.04445,,465.62805,,456.3266,367.2814,,,330.06785
343.10645,,465.6911,,456.748675,367.325575,,,330.086325
343.1098,,465.713725,,457.30675,367.38055,,,330.1336
343.1605,,465.720325,,457.806075,367.4475,,,330.155625
343.243425,,465.823975,,457.8238,367.49325,,,330.20435
343.29485,,465.900175,,457.85195,367.5413,,,330.53615
343.4099,,465.9805,,459.576575,367.583475,,,330.672975
343.44575,,466.217,,459.5855,367.598,,,331.00705
343.5072,,466.3735,,460.017,367.6132,,,331.0266
343.636475,,466.4573,,460.03625,367.7023,,,331.15375
343.7353,,466.52025,,460.0652,367.871225,,,331.475275
343.85185,,466.5776,,460.1316,367.9448,,,331.575675
343.899825,,466.6098,,460.521875,368.060475,,,331.723075
343.9095,,466.6885,,460.5511,368.061475,,,331.80675
343.9289,,466.7278,,460.59815,368.931425,,,331.85105
344.080475,,466.74655,,460.622375,369.065175,,,332.294225
344.127625,,466.772525,,460.634575,369.116775,,,332.47135
344.1718,,466.830775,,460.66455,369.133375,,,332.703925
344.216225,,466.96665,,460.696275,369.149075,,,332.729925
344.30865,,467.03545,,460.7283,369.1535,,,332.7875
344.4658,,467.3319,,460.7497,369.166925,,,332.80825
344.63295,,467.452625,,460.999375,369.178825,,,332.851825
344.796375,,467.482,,461.039725,369.1901,,,332.895325
344.822325,,467.687125,,461.05085,369.20015,,,332.9143
344.865,,467.763275,,461.067225,369.215475,,,333.13365
345.0118,,467.777625,,461.09595,369.2174,,,333.316225
345.206475,,467.778975,,461.11205,369.236075,,,333.59875
345.223025,,467.785325,,461.14925,369.260475,,,333.630825
