SPK_SPKC01a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (NA),SPK_SPKC14a (NA)
240.546975,237.549775,321.8307,
240.558525,237.558225,321.8363,
240.572925,237.588025,321.8648,
240.58775,237.6059,321.886725,
240.6035,237.621375,321.9118,
240.628075,237.637275,321.917775,
240.64735,237.650775,321.94105,
240.68315,237.66395,321.9631,
240.699025,237.715475,321.982275,
240.71155,237.738,322.013275,
240.726275,237.749725,322.037475,
240.741225,237.778575,322.060125,
240.753225,237.785975,322.07615,
240.786125,237.800375,322.0913,
240.803425,237.830875,322.130175,
240.825225,237.90215,322.160675,
240.840575,237.931125,322.176525,
240.85775,237.953625,322.1957,
240.8723,237.9973,322.207125,
240.887375,238.016975,322.220675,
240.899375,238.02765,322.241125,
240.91305,238.0397,322.247225,
240.931225,238.04915,322.265725,
240.94415,238.0641,322.315325,
240.960825,238.084575,322.3496,
240.98765,238.10435,322.3808,
241.004725,238.1134,322.409275,
241.020375,238.12685,322.454475,
241.03945,238.1384,322.482475,
241.057575,238.1493,322.505775,
241.07085,238.159825,322.53295,
241.083975,238.193,322.549075,
241.101725,238.22055,322.567375,
241.1183,238.2396,322.5848,
241.14265,238.256425,322.623175,
241.172875,238.286475,322.6511,
241.19695,238.312125,322.681275,
241.22395,238.343075,322.718275,
241.243475,238.393025,322.74635,
241.262575,238.409725,322.784325,
241.282025,238.42085,322.813675,
241.308775,238.452675,322.840225,
241.333425,238.463875,322.87835,
241.35115,238.488075,322.909375,
241.3729,238.523625,322.935775,
241.3875,238.568075,322.9608,
241.396325,238.591575,322.9817,
241.4137,238.60995,323.011375,
241.4318,238.632725,323.0409,
241.453775,238.65885,323.07275,
241.4728,238.7029,323.104875,
241.499825,238.71865,323.166725,
241.54035,238.73165,323.181075,
241.56505,238.761075,323.20715,
241.58935,238.799825,323.2332,
241.6113,238.844775,323.276575,
241.6373,238.86795,323.305,
241.656975,238.8852,323.3449,
241.680375,238.89375,323.36825,
241.7059,238.910225,323.36975,
241.72585,238.93865,323.39895,
241.746875,238.965425,323.4194,
241.7617,238.98025,323.446825,
241.78505,238.994625,323.455825,
241.82135,239.01895,323.4696,
241.84245,239.038025,323.50535,
241.865675,239.049325,323.54245,
241.893125,239.0791,323.572375,
241.896325,239.089775,323.615175,
241.942675,239.107675,323.671125,
241.9682,239.12705,323.69445,
241.991225,239.148725,323.7227,
242.01775,239.1841,323.7335,
242.0378,239.199975,323.757625,
242.0594,239.211825,323.778,
242.078,239.2293,323.812925,
242.0959,239.243725,323.8283,
242.109625,239.2645,323.853675,
242.12625,239.2942,323.8806,
242.141,239.318175,323.8831,
242.1532,239.340975,323.9052,
242.184925,239.35815,323.9451,
242.205,239.39055,323.977125,
242.23145,239.4112,324.019875,
242.27115,239.4191,324.032125,
242.28765,239.45935,324.0353,
242.3287,239.51735,324.0615,
242.359075,239.558375,324.076125,
242.404975,239.6052,324.097,
242.437725,239.617575,324.1194,
242.4564,239.63995,324.133025,
242.478925,239.664775,324.144725,
242.4984,239.683375,324.16415,
242.5301,239.70855,324.184225,
242.556125,239.717675,324.206875,
242.58035,239.736275,324.22845,
242.59925,239.7605,324.263675,
242.613525,239.78005,324.306025,
242.624375,239.809675,324.33195,
242.638375,239.8162,324.357975,
242.648875,239.84415,324.378525,
242.656775,239.856675,324.396,
242.6654,239.89005,324.445275,
242.6813,239.903325,324.481525,
242.694025,239.925525,324.50625,
242.7009,239.937825,324.520225,
242.706575,239.973025,324.549775,
242.72805,239.98515,324.570725,
242.739075,240.024125,324.592775,
242.7531,240.035775,324.62045,
242.7649,240.060025,324.6526,
242.7758,240.091575,324.6947,
242.7863,240.099,324.7213,
242.803725,240.141275,324.74105,
242.812225,240.16005,324.79915,
242.81715,240.204875,324.82205,
242.825725,240.2456,324.824,
242.8272,240.2642,324.84785,
242.832975,240.306475,324.8677,
242.840925,240.3314,324.885425,
242.8449,240.3401,324.945375,
242.854675,240.36185,324.981725,
242.8612,240.4157,325.020775,
242.887025,240.442375,325.053925,
242.900275,240.46595,325.116725,
242.9134,240.498875,325.152875,
242.925525,240.51685,325.182375,
242.94215,240.531825,325.23305,
242.9545,240.5546,325.251725,
242.96785,240.608775,325.29485,
242.985375,240.6409,325.338325,
243.000275,240.65605,325.3601,
243.010125,240.686675,325.381225,
243.0213,240.724575,325.405925,
243.03375,240.74665,325.4515,
243.041475,240.7878,325.479225,
243.044975,240.80475,325.5071,
243.055525,240.828925,325.5249,
243.0709,240.833925,325.57435,
243.08155,240.855,325.6008,
243.09835,240.8823,325.62175,
243.111125,240.9067,325.645125,
243.1242,240.941425,325.6702,
243.14155,240.967425,325.70565,
243.152025,240.992075,325.74965,
243.16795,241.019,325.800125,
243.18795,241.03265,325.828175,
243.202125,241.052475,325.840775,
243.221125,241.0607,325.873875,
243.234775,241.07945,325.892375,
243.254,241.091,325.919875,
243.25925,241.115575,325.955125,
243.26545,241.132725,325.98575,
243.2721,241.151025,325.99545,
243.280975,241.169725,326.007525,
243.28955,241.200625,326.017625,
243.296525,241.21895,326.0244,
243.322825,241.2325,326.0321,
243.331575,241.2444,326.039725,
243.347775,241.2581,326.048425,
243.360675,241.2722,326.053375,
243.37325,241.2809,326.08535,
243.390175,241.294275,326.09915,
243.40555,241.3161,326.133075,
243.421525,241.3342,326.1682,
243.4537,241.352075,326.213425,
243.470525,241.3767,326.224475,
243.486175,241.3901,326.241025,
243.499325,241.42055,326.2653,
243.513275,241.435925,326.276625,
243.525975,241.4761,326.2975,
243.5355,241.487,326.320125,
243.5477,241.50185,326.347675,
243.556625,241.514325,326.36235,
243.56365,241.5342,326.364225,
243.57525,241.543625,326.37495,
243.59265,241.565475,326.3901,
243.600075,241.582075,326.4046,
243.6054,241.6158,326.4227,
243.615875,241.668625,326.435825,
243.625675,241.68975,326.458675,
243.651225,241.704325,326.491225,
243.661475,241.72335,326.517325,
243.6764,241.73605,326.5472,
243.6874,241.7466,326.5977,
243.6972,241.764975,326.599275,
243.7037,241.789025,326.622975,
243.71575,241.8011,326.646725,
243.72375,241.814275,326.6639,
243.735525,241.834925,326.6883,
243.744075,241.84415,326.7112,
243.76125,241.85505,326.725625,
243.7753,241.874775,326.74495,
243.7814,241.910225,326.75765,
243.791025,241.94995,326.7773,
243.801575,241.9807,326.802325,
243.81065,241.99485,326.819975,
243.82105,242.009125,326.82405,
243.82895,242.024475,326.832225,
243.8382,242.047425,326.8439,
243.84965,242.06685,326.85195,
243.86265,242.078075,326.860175,
243.874025,242.10305,326.8669,
243.885925,242.115875,326.8763,
243.89685,242.146775,326.887675,
243.9103,242.1764,326.92585,
243.922775,242.18825,326.9503,
243.93275,242.220625,326.974275,
243.9446,242.26865,326.992725,
243.96705,242.304225,327.01375,
243.98335,242.3192,327.021875,
244.0024,242.32875,327.040475,
244.02395,242.341925,327.09265,
244.038875,242.363425,327.1155,
244.058325,242.406325,327.13835,
244.073775,242.425775,327.1758,
244.100275,242.440875,327.193975,
244.1156,242.4833,327.237725,
244.1352,242.492475,327.267975,
244.1537,242.5,327.29405,
244.17575,242.5114,327.33065,
244.191525,242.520425,327.378525,
244.206925,242.54145,327.40875,
244.232,242.548475,327.42335,
244.24415,242.555425,327.42965,
244.267575,242.562375,327.447725,
244.28555,242.574025,327.4613,
244.304025,242.5875,327.481275,
244.322175,242.590925,327.496075,
244.365025,242.618775,327.506425,
244.38395,242.632375,327.5161,
244.4026,242.641675,327.530725,
244.420175,242.647175,327.5516,
244.43555,242.65935,327.5548,
244.449875,242.68295,327.5657,
244.464425,242.6895,327.586575,
244.4741,242.702225,327.595825,
244.4773,242.715125,327.60905,
244.50655,242.7306,327.630525,
244.5182,242.745975,327.646325,
244.5295,242.764925,327.669825,
244.553075,242.771075,327.6867,
244.571525,242.782275,327.705425,
244.60225,242.7933,327.723925,
244.6187,242.806875,327.735825,
244.632875,242.826175,327.7391,
244.646975,242.83535,327.745925,
244.66965,242.85005,327.751575,
244.69055,242.85825,327.764925,
244.706175,242.86195,327.7816,
244.732325,242.8699,327.817075,
244.757475,242.877275,327.83805,
244.77455,242.8882,327.862025,
244.7889,242.897575,327.8761,
244.808275,242.90345,327.892075,
244.823225,242.924575,327.90735,
244.842175,242.937125,327.96185,
244.854475,242.96495,327.998175,
244.8687,242.97015,328.029975,
244.8866,242.9821,328.07175,
244.903225,242.9922,328.123,
244.92125,243.0017,328.160925,
244.93455,243.008925,328.1971,
244.9584,243.0136,328.222075,
244.979525,243.024525,328.261925,
245.003375,243.04235,328.283825,
245.0294,243.0557,328.2916,
245.05065,243.064775,328.306375,
245.0684,243.08055,328.35975,
245.0905,243.091775,328.3863,
245.11035,243.1008,328.421525,
245.131025,243.109325,328.481675,
245.15085,243.11735,328.506575,
245.169925,243.136475,328.541,
245.193925,243.1412,328.5758,
245.220775,243.1497,328.61295,
245.23725,243.16375,328.624925,
245.26015,243.1748,328.641425,
245.277475,243.182725,328.6651,
245.294625,243.1916,328.70035,
245.3147,243.2033,328.73035,
245.3379,243.210775,328.761975,
245.361925,243.218375,328.79315,
245.37395,243.22945,328.8215,
245.400425,243.2347,328.86925,
245.4227,243.23895,328.890175,
245.43635,243.24775,328.935325,
245.453325,243.253225,328.955525,
245.48425,243.260375,328.980025,
245.50805,243.271825,329.02945,
245.539575,243.287375,329.061675,
245.560925,243.312725,329.071875,
245.597875,243.342525,329.086125,
245.621325,243.34885,329.103425,
245.648925,243.37445,329.149725,
245.67265,243.38645,329.2075,
245.699875,243.4163,329.22785,
245.723,243.4398,329.2721,
245.7525,243.475525,329.326175,
245.777625,243.492025,329.3651,
245.7988,243.51915,329.396275,
245.824625,243.537175,329.427925,
245.846075,243.585775,329.443825,
245.87055,243.635125,329.503,
245.8787,243.671625,329.525425,
245.88005,243.76475,329.549225,
245.92145,243.78175,329.5761,
245.934875,243.79855,329.601125,
245.947725,243.8236,329.6237,
245.963975,243.837475,329.64715,
245.980525,243.8608,329.6941,
245.9981,243.8789,329.7489,
246.012675,243.93915,329.79395,
246.037575,243.973625,329.81045,
246.066725,243.98115,329.843825,
246.090575,244.00235,329.8696,
246.11145,244.046225,329.90225,
246.129325,244.04955,329.93695,
246.147925,244.05505,329.965475,
246.170825,244.0846,329.999925,
246.20385,244.103075,330.036475,
246.223075,244.1205,330.06645,
246.244825,244.146175,330.082075,
246.26295,244.1545,330.1548,
246.274325,244.176625,330.175275,
246.290625,244.237175,330.19225,
246.315925,244.25755,330.219125,
246.330225,244.298675,330.240275,
246.3512,244.3205,330.265925,
246.373175,244.32715,330.28205,
246.3914,244.35665,330.295125,
246.403175,244.3771,330.3131,
246.435325,244.386175,330.34305,
246.447375,244.4167,330.387275,
246.461075,244.470725,330.413725,
246.479075,244.48075,330.4503,
246.4924,244.527525,330.489525,
246.506925,244.53835,330.494275,
246.5098,244.558125,330.50435,
246.52255,244.5753,330.525825,
246.542825,244.5968,330.54215,
246.56925,244.60425,330.576825,
246.593625,244.6315,330.6382,
246.614275,244.647475,330.672825,
246.628475,244.671125,330.691475,
246.661075,244.6985,330.706875,
246.679425,244.76245,330.70845,
246.7026,244.76385,330.74695,
246.721125,244.79305,330.79075,
246.7388,244.8029,330.810575,
246.762425,244.839925,330.843775,
246.7851,244.8552,330.8616,
246.81295,244.871325,330.893825,
246.833625,244.89025,330.91245,
246.847075,244.92075,330.931625,
246.86885,244.922225,330.9644,
246.8855,244.9538,330.990225,
246.908125,244.96345,331.014925,
246.929725,245.010375,331.0351,
246.9538,245.0372,331.068075,
246.972625,245.083125,331.08,
246.98595,245.101125,331.1018,
246.991625,245.128475,331.126125,
247.003975,245.1692,331.137675,
247.016225,245.1708,331.166275,
247.0371,245.18375,331.182725,
247.069525,245.209425,331.194975,
247.092725,245.231025,331.2016,
247.11365,245.242975,331.223175,
247.137775,245.28235,331.246275,
247.156225,245.30635,331.2539,
247.185175,245.357625,331.3138,
247.21165,245.378375,331.317175,
247.2353,245.397325,331.34135,
247.2597,245.455025,331.363075,
247.280525,245.4697,331.37245,
247.300525,245.495075,331.41075,
247.3231,245.5027,331.436475,
247.3603,245.51725,331.459925,
247.38845,245.54755,331.473025,
247.417875,245.56455,331.502975,
247.48025,245.595425,331.5313,
247.5036,245.6107,331.555125,
247.53575,245.643425,331.584875,
247.5651,245.65735,331.61095,
247.595925,245.68935,331.6431,
247.626075,245.69135,331.679025,
247.653225,245.701975,331.703075,
247.67985,245.7341,331.727675,
247.729275,245.748775,331.751975,
247.750775,245.779775,331.765625,
247.77605,245.7968,331.774475,
247.79975,245.8086,331.7999,
247.8255,245.84765,331.821625,
247.84995,245.9143,331.83805,
247.8842,245.931475,331.840975,
247.914025,245.955225,331.859475,
247.935925,245.979325,331.873675,
247.963225,246.0141,331.8793,
247.96815,246.03925,331.891225,
247.984475,246.05685,331.9271,
248.01215,246.12015,331.94775,
248.037875,246.146775,331.95915,
248.06085,246.17095,331.993025,
248.08195,246.20365,332.0178,
248.105475,246.216025,332.053575,
248.1258,246.227775,332.079975,
248.154575,246.26615,332.1068,
248.185325,246.29685,332.159925,
248.214575,246.30885,332.1925,
248.233475,246.323,332.216775,
248.263225,246.32935,332.24735,
248.28535,246.353675,332.2536,
248.30485,246.389475,332.29035,
248.327225,246.40925,332.29385,
248.351025,246.437275,332.321625,
248.377025,246.45295,332.34085,
248.3912,246.46105,332.37155,
248.411775,246.487325,332.398875,
248.43455,246.511275,332.441625,
248.458775,246.524075,332.46065,
248.478475,246.54195,332.48915,
248.5063,246.60995,332.527975,
248.5298,246.625425,332.5441,
248.543975,246.6478,332.560175,
248.556725,246.683925,332.5781,
248.575125,246.715375,332.6193,
248.592875,246.72485,332.64225,
248.61315,246.729275,332.65605,
248.6345,246.749475,332.675,
248.653925,246.766,332.7069,
248.67765,246.83185,332.7735,
248.707475,246.85635,332.794725,
248.727275,246.883375,332.8325,
248.749125,246.8967,332.857375,
248.7834,246.90195,332.8952,
248.802225,246.947225,332.9106,
248.822275,246.9586,332.9293,
248.854975,246.9917,332.959475,
248.87405,247.006075,332.989875,
248.8943,247.067425,333.0182,
248.914975,247.087725,333.06805,
248.938375,247.096475,333.091175,
248.959925,247.125825,333.1365,
248.9755,247.1411,333.1661,
248.9943,247.1697,333.1714,
249.015575,247.198275,333.185425,
249.050575,247.2327,333.204125,
249.070925,247.234075,333.2307,
249.0913,247.261975,333.262825,
249.10975,247.298825,333.290175,
249.13165,247.314675,333.355025,
249.150875,247.32855,333.392625,
249.17845,247.3381,333.4308,
249.1939,247.350025,333.4696,
249.21685,247.377175,333.51005,
249.239675,247.388975,333.513225,
249.263975,247.4053,333.5364,
249.2793,247.43185,333.55985,
249.308225,247.440325,333.581325,
249.328625,247.4588,333.61405,
249.344925,247.528825,333.648275,
249.401175,247.547,333.686175,
249.42295,247.578725,333.717125,
249.4497,247.620325,333.741275,
249.472825,247.653825,333.7658,
249.497425,247.674575,333.797325,
249.53035,247.74275,333.863225,
249.552425,247.781775,333.8958,
249.579075,247.823675,333.94655,
249.608175,247.865325,333.97015,
249.634925,247.878875,333.999425,
249.659775,247.9,334.019,
249.68065,247.918525,334.021475,
249.70475,247.92955,334.046775,
249.726575,247.943675,334.06775,
249.7425,247.977625,334.096,
249.7641,247.9951,334.121225,
249.779875,248.01565,334.13585,
249.8027,248.01905,334.163425,
249.82345,248.0387,334.165825,
249.842275,248.051875,334.184025,
249.860925,248.063575,334.198975,
249.8707,248.067475,334.215375,
249.889675,248.088725,334.227825,
249.905,248.099425,334.24925,
249.927075,248.106225,334.288475,
249.948675,248.122875,334.299375,
249.98165,248.145025,334.3182,
249.9981,248.1588,334.3461,
250.016475,248.1691,334.4234,
250.045975,248.18305,334.452125,
250.061325,248.18475,334.484875,
250.076425,248.208875,334.5111,
250.09715,248.22355,334.524375,
250.117375,248.23875,334.54225,
250.1603,248.261425,334.562075,
250.1762,248.26895,334.57775,
250.1884,248.279375,334.581825,
250.21415,248.286975,334.597475,
