SPK_SPKC01a (no clear),SPK_SPKC02b (exc),SPK_SPKC07a (exc),SPK_SPKC09c (inhi),SPK_SPKC12b (exc),SPK_SPKC14a (exc),SPK_SPKC15a (inhi/exc),SPK_SPKC16a (inhi/exc?)
547.9109,,,482.704075,,,,
547.947225,,,482.73135,,,,
547.986725,,,482.760825,,,,
548.0737,,,482.792925,,,,
548.101425,,,482.822675,,,,
548.137875,,,482.842575,,,,
548.19075,,,482.872675,,,,
548.198825,,,482.900775,,,,
548.25795,,,482.93075,,,,
548.281325,,,482.944575,,,,
548.33665,,,482.9757,,,,
548.400175,,,482.9977,,,,
548.44145,,,483.0194,,,,
548.468025,,,483.04065,,,,
548.506775,,,483.06675,,,,
548.561925,,,483.0874,,,,
548.60055,,,483.10965,,,,
548.636975,,,483.1358,,,,
548.697375,,,483.16085,,,,
548.725475,,,483.176275,,,,
548.741925,,,483.251225,,,,
548.769125,,,483.29015,,,,
548.787075,,,483.322025,,,,
548.80815,,,483.354,,,,
548.81175,,,483.3839,,,,
548.8326,,,483.430675,,,,
549.0171,,,483.479075,,,,
549.06485,,,483.500825,,,,
549.107425,,,483.5472,,,,
549.140375,,,483.570825,,,,
549.185125,,,483.58215,,,,
549.2108,,,483.60195,,,,
549.257775,,,483.66905,,,,
549.320425,,,483.699925,,,,
549.34965,,,483.717875,,,,
549.39275,,,483.7301,,,,
549.4401,,,483.7497,,,,
549.45865,,,483.775275,,,,
549.5069,,,483.801775,,,,
549.543125,,,483.82055,,,,
549.6275,,,483.85405,,,,
549.6717,,,483.8726,,,,
549.7001,,,483.886775,,,,
549.7525,,,483.915125,,,,
549.764925,,,483.9374,,,,
549.79365,,,484.01185,,,,
549.816525,,,484.032875,,,,
549.85975,,,484.0592,,,,
549.90145,,,484.089325,,,,
549.957725,,,484.123975,,,,
549.980275,,,484.1517,,,,
,,,484.252975,,,,
,,,484.2792,,,,
,,,484.301525,,,,
,,,484.32325,,,,
,,,484.388475,,,,
,,,484.41275,,,,
,,,484.4267,,,,
,,,484.446875,,,,
,,,484.463125,,,,
,,,484.47095,,,,
,,,484.48055,,,,
,,,484.49405,,,,
,,,484.545975,,,,
,,,484.5508,,,,
,,,484.559325,,,,
,,,484.565675,,,,
,,,484.585175,,,,
,,,484.595275,,,,
,,,484.662175,,,,
,,,484.678725,,,,
,,,484.6948,,,,
,,,484.733675,,,,
,,,484.7658,,,,
,,,484.7842,,,,
,,,484.8016,,,,
,,,484.82265,,,,
,,,484.8389,,,,
,,,484.863,,,,
,,,484.87775,,,,
,,,484.891675,,,,
,,,484.9668,,,,
,,,484.989525,,,,
,,,485.038525,,,,
,,,485.06025,,,,
,,,485.07725,,,,
,,,485.09595,,,,
,,,485.160225,,,,
,,,485.1838,,,,
,,,485.223825,,,,
,,,485.23985,,,,
,,,485.258025,,,,
,,,485.28825,,,,
,,,485.317775,,,,
,,,485.348225,,,,
,,,485.3698,,,,
,,,485.39235,,,,
,,,485.41485,,,,
,,,485.4379,,,,
,,,485.4525,,,,
,,,485.461425,,,,
,,,485.483925,,,,
,,,485.497225,,,,
,,,485.504925,,,,
,,,485.51505,,,,
,,,485.5965,,,,
,,,485.643875,,,,
,,,485.670425,,,,
,,,485.695875,,,,
,,,485.743775,,,,
,,,485.767875,,,,
,,,485.789475,,,,
,,,485.817825,,,,
,,,485.837175,,,,
,,,485.861675,,,,
,,,485.8901,,,,
,,,485.909375,,,,
,,,485.954975,,,,
,,,485.9863,,,,
,,,485.997775,,,,
,,,486.019725,,,,
,,,486.045275,,,,
,,,486.075575,,,,
,,,486.096875,,,,
,,,486.156775,,,,
,,,486.18395,,,,
,,,486.20685,,,,
,,,486.264475,,,,
,,,486.289675,,,,
,,,486.307825,,,,
,,,486.359375,,,,
,,,486.38185,,,,
,,,486.41345,,,,
,,,486.444375,,,,
,,,486.490725,,,,
,,,486.5216,,,,
,,,486.552,,,,
,,,486.5907,,,,
,,,486.616475,,,,
,,,486.642725,,,,
,,,486.677675,,,,
,,,486.694575,,,,
,,,486.72555,,,,
,,,486.748775,,,,
,,,486.78715,,,,
,,,486.812375,,,,
,,,486.8493,,,,
,,,486.855175,,,,
,,,486.876825,,,,
,,,486.899675,,,,
,,,486.925175,,,,
,,,486.953075,,,,
,,,486.96845,,,,
,,,486.975475,,,,
,,,487.1515,,,,
,,,487.185825,,,,
,,,487.222,,,,
,,,487.2825,,,,
,,,487.28645,,,,
,,,487.3409,,,,
,,,487.376775,,,,
,,,487.40435,,,,
,,,487.42825,,,,
,,,487.45915,,,,
,,,487.483075,,,,
,,,487.5385,,,,
,,,487.5811,,,,
,,,487.587425,,,,
,,,487.614775,,,,
,,,487.64245,,,,
,,,487.6665,,,,
,,,487.6841,,,,
,,,487.713075,,,,
,,,487.73515,,,,
,,,487.763275,,,,
,,,487.793625,,,,
,,,487.823925,,,,
,,,487.84795,,,,
,,,487.87725,,,,
,,,487.90025,,,,
,,,487.92735,,,,
,,,487.947375,,,,
,,,487.95125,,,,
,,,487.95665,,,,
,,,487.9764,,,,
,,,488.019975,,,,
,,,488.05085,,,,
,,,488.07775,,,,
,,,488.145875,,,,
,,,488.16325,,,,
,,,488.229175,,,,
,,,488.261225,,,,
,,,488.2976,,,,
,,,488.32935,,,,
,,,488.412175,,,,
,,,488.471225,,,,
,,,488.4876,,,,
,,,488.505125,,,,
,,,488.53285,,,,
,,,488.55245,,,,
,,,488.602725,,,,
,,,488.6221,,,,
,,,488.648625,,,,
,,,488.68435,,,,
,,,488.716875,,,,
,,,488.7495,,,,
,,,488.7706,,,,
,,,488.800975,,,,
,,,488.8256,,,,
,,,488.84505,,,,
,,,488.8695,,,,
,,,488.885325,,,,
,,,488.914775,,,,
,,,488.97855,,,,
,,,489.012325,,,,
,,,489.04425,,,,
,,,489.072675,,,,
,,,489.095375,,,,
,,,489.126225,,,,
,,,489.158475,,,,
,,,489.164725,,,,
,,,489.16865,,,,
,,,489.173825,,,,
,,,489.19,,,,
,,,489.2034,,,,
,,,489.212625,,,,
,,,489.236475,,,,
,,,489.2657,,,,
,,,489.270575,,,,
,,,489.302175,,,,
,,,489.318675,,,,
,,,489.342925,,,,
,,,489.37525,,,,
,,,489.4012,,,,
,,,489.430525,,,,
,,,489.4546,,,,
,,,489.48155,,,,
,,,489.509325,,,,
,,,489.538675,,,,
,,,489.57395,,,,
,,,489.6034,,,,
,,,489.63415,,,,
,,,489.654475,,,,
,,,489.676675,,,,
,,,489.7093,,,,
,,,489.7489,,,,
,,,489.8021,,,,
,,,489.8404,,,,
,,,489.91955,,,,
,,,489.950475,,,,
,,,489.964475,,,,
,,,489.99545,,,,
,,,490.02015,,,,
,,,490.050775,,,,
,,,490.073975,,,,
,,,490.091725,,,,
,,,490.103875,,,,
,,,490.123325,,,,
,,,490.13385,,,,
,,,490.16135,,,,
,,,490.187325,,,,
,,,490.211075,,,,
,,,490.226425,,,,
,,,490.245175,,,,
,,,490.270425,,,,
,,,490.294475,,,,
,,,490.326725,,,,
,,,490.403175,,,,
,,,490.48855,,,,
,,,490.52245,,,,
,,,490.54585,,,,
,,,490.57205,,,,
,,,490.59895,,,,
,,,490.632525,,,,
,,,490.64795,,,,
,,,490.665375,,,,
,,,490.6864,,,,
,,,490.738125,,,,
,,,490.787175,,,,
,,,490.811825,,,,
,,,490.838475,,,,
,,,490.8837,,,,
,,,490.911525,,,,
,,,490.9543,,,,
,,,490.975075,,,,
,,,491.0217,,,,
,,,491.030625,,,,
,,,491.06605,,,,
,,,491.13095,,,,
,,,491.16825,,,,
,,,491.1963,,,,
,,,491.232425,,,,
,,,491.253125,,,,
,,,491.289975,,,,
,,,491.350475,,,,
,,,491.369675,,,,
,,,491.37335,,,,
,,,491.3974,,,,
,,,491.4191,,,,
,,,491.435,,,,
,,,491.45315,,,,
,,,491.476575,,,,
,,,491.49335,,,,
,,,491.522675,,,,
,,,491.5389,,,,
,,,491.56125,,,,
,,,491.601475,,,,
,,,491.651975,,,,
,,,491.676375,,,,
,,,491.70395,,,,
,,,491.747525,,,,
,,,491.777225,,,,
,,,491.802025,,,,
,,,491.825175,,,,
,,,491.8476,,,,
,,,491.858575,,,,
,,,491.90065,,,,
,,,491.91065,,,,
,,,491.9242,,,,
,,,491.9415,,,,
,,,491.966675,,,,
,,,492.0102,,,,
,,,492.071,,,,
,,,492.101625,,,,
,,,492.135125,,,,
,,,492.15895,,,,
,,,492.1872,,,,
,,,492.2091,,,,
,,,492.269475,,,,
,,,492.2723,,,,
,,,492.298225,,,,
,,,492.342625,,,,
,,,492.3718,,,,
,,,492.39585,,,,
,,,492.42055,,,,
,,,492.446475,,,,
,,,492.468375,,,,
,,,492.48885,,,,
,,,492.5165,,,,
,,,492.5458,,,,
,,,492.57035,,,,
,,,492.58735,,,,
,,,492.601925,,,,
,,,492.614625,,,,
,,,492.647,,,,
,,,492.6739,,,,
,,,492.69615,,,,
,,,492.740175,,,,
,,,492.765625,,,,
,,,492.793575,,,,
,,,492.823375,,,,
,,,492.85505,,,,
,,,492.879175,,,,
,,,492.91525,,,,
,,,492.9232,,,,
,,,492.96835,,,,
,,,492.9954,,,,
,,,493.016325,,,,
,,,493.042125,,,,
,,,493.0752,,,,
,,,493.1037,,,,
,,,493.122075,,,,
,,,493.174875,,,,
,,,493.2216,,,,
,,,493.246725,,,,
,,,493.28075,,,,
,,,493.302,,,,
,,,493.3228,,,,
,,,493.34335,,,,
,,,493.35195,,,,
,,,493.379425,,,,
,,,493.395575,,,,
,,,493.41325,,,,
,,,493.441775,,,,
,,,493.463125,,,,
,,,493.53165,,,,
,,,493.560125,,,,
,,,493.595125,,,,
,,,493.622875,,,,
,,,493.68745,,,,
,,,493.714925,,,,
,,,493.73545,,,,
,,,493.762975,,,,
,,,493.794025,,,,
,,,493.809325,,,,
,,,493.827525,,,,
,,,493.857425,,,,
,,,493.93035,,,,
,,,493.965425,,,,
,,,494.000175,,,,
,,,494.0308,,,,
,,,494.05675,,,,
,,,494.074225,,,,
,,,494.09195,,,,
,,,494.114875,,,,
,,,494.1406,,,,
,,,494.1695,,,,
,,,494.221875,,,,
,,,494.260675,,,,
,,,494.288175,,,,
,,,494.311925,,,,
,,,494.3356,,,,
,,,494.391025,,,,
,,,494.461875,,,,
,,,494.5006,,,,
,,,494.533,,,,
,,,494.5614,,,,
,,,494.5914,,,,
,,,494.61105,,,,
,,,494.627825,,,,
,,,494.657275,,,,
,,,494.667725,,,,
,,,494.675,,,,
,,,494.695075,,,,
,,,494.7191,,,,
,,,494.754325,,,,
,,,494.7657,,,,
,,,494.799625,,,,
,,,494.82475,,,,
,,,494.87295,,,,
,,,494.895325,,,,
,,,494.9216,,,,
,,,494.92465,,,,
,,,494.94185,,,,
,,,494.995425,,,,
,,,495.0218,,,,
,,,495.0303,,,,
,,,495.05355,,,,
,,,495.07905,,,,
,,,495.1091,,,,
,,,495.136775,,,,
,,,495.2087,,,,
,,,495.2494,,,,
,,,495.271,,,,
,,,495.322875,,,,
,,,495.346925,,,,
,,,495.3944,,,,
,,,495.4142,,,,
,,,495.44975,,,,
,,,495.531325,,,,
,,,495.547175,,,,
,,,495.550325,,,,
,,,495.553725,,,,
,,,495.585075,,,,
,,,495.61275,,,,
,,,495.69725,,,,
,,,495.745625,,,,
,,,495.7678,,,,
,,,495.785875,,,,
,,,495.801325,,,,
,,,495.8305,,,,
,,,495.862425,,,,
,,,495.88865,,,,
,,,495.9277,,,,
,,,495.9575,,,,
,,,495.987475,,,,
,,,496.0402,,,,
,,,496.064,,,,
,,,496.0918,,,,
,,,496.121975,,,,
,,,496.139475,,,,
,,,496.16745,,,,
,,,496.21435,,,,
,,,496.23635,,,,
,,,496.26545,,,,
,,,496.293425,,,,
,,,496.3208,,,,
,,,496.351175,,,,
,,,496.381975,,,,
,,,496.4148,,,,
,,,496.44145,,,,
,,,496.4649,,,,
,,,496.4774,,,,
,,,496.4944,,,,
,,,496.4979,,,,
,,,496.53475,,,,
,,,496.610025,,,,
,,,496.65445,,,,
,,,496.673175,,,,
,,,496.6881,,,,
,,,496.735275,,,,
,,,496.7533,,,,
,,,496.773775,,,,
,,,496.798025,,,,
,,,496.85035,,,,
,,,496.87035,,,,
,,,496.8996,,,,
,,,496.928175,,,,
,,,496.96145,,,,
,,,497.0061,,,,
,,,497.05125,,,,
,,,497.08425,,,,
,,,497.10465,,,,
,,,497.122925,,,,
,,,497.191625,,,,
,,,497.22405,,,,
,,,497.23555,,,,
,,,497.263275,,,,
,,,497.285575,,,,
,,,497.296275,,,,
,,,497.328675,,,,
,,,497.352975,,,,
,,,497.38975,,,,
,,,497.421775,,,,
,,,497.4637,,,,
,,,497.475675,,,,
,,,497.49105,,,,
,,,497.499,,,,
,,,497.53565,,,,
,,,497.602275,,,,
,,,497.62325,,,,
,,,497.672875,,,,
,,,497.72305,,,,
,,,497.764275,,,,
,,,497.8027,,,,
,,,497.838175,,,,
,,,497.87285,,,,
,,,497.891175,,,,
,,,497.912425,,,,
,,,497.9196,,,,
,,,497.9384,,,,
,,,497.9628,,,,
,,,498.003625,,,,
,,,498.0548,,,,
,,,498.075425,,,,
,,,498.10125,,,,
,,,498.128975,,,,
,,,498.166675,,,,
,,,498.214425,,,,
,,,498.2845,,,,
,,,498.30645,,,,
,,,498.3083,,,,
,,,498.341725,,,,
,,,498.38085,,,,
,,,498.4058,,,,
,,,498.446175,,,,
,,,498.46355,,,,
,,,498.49375,,,,
,,,498.522575,,,,
,,,498.5537,,,,
,,,498.576225,,,,
,,,498.587575,,,,
,,,498.592925,,,,
,,,498.6374,,,,
,,,498.6754,,,,
,,,498.69905,,,,
,,,498.71025,,,,
,,,498.731075,,,,
,,,498.8214,,,,
,,,498.852525,,,,
,,,498.888075,,,,
,,,498.94065,,,,
,,,498.9982,,,,
,,,499.029475,,,,
,,,499.06975,,,,
,,,499.10085,,,,
,,,499.12225,,,,
,,,499.14905,,,,
,,,499.198925,,,,
,,,499.224825,,,,
,,,499.24595,,,,
,,,499.2601,,,,
,,,499.273625,,,,
,,,499.355275,,,,
,,,499.3616,,,,
,,,499.39565,,,,
,,,499.43505,,,,
,,,499.4579,,,,
,,,499.5225,,,,
,,,499.565775,,,,
,,,499.6021,,,,
,,,499.6425,,,,
,,,499.6669,,,,
,,,499.6737,,,,
,,,499.682475,,,,
,,,499.6881,,,,
,,,499.692825,,,,
,,,499.69895,,,,
,,,499.737425,,,,
,,,499.763825,,,,
,,,499.8623,,,,
,,,499.900625,,,,
,,,499.927375,,,,
,,,499.951925,,,,
,,,499.971475,,,,
,,,500.002775,,,,
,,,500.0314,,,,
,,,500.0384,,,,
,,,500.065775,,,,
,,,500.11635,,,,
,,,500.154925,,,,
,,,500.198,,,,
,,,500.2269,,,,
,,,500.27995,,,,
,,,500.314125,,,,
,,,500.339075,,,,
,,,500.3665,,,,
,,,500.3867,,,,
,,,500.4232,,,,
,,,500.565575,,,,
,,,500.593975,,,,
,,,500.62645,,,,
,,,500.64935,,,,
,,,500.66715,,,,
,,,500.689125,,,,
,,,500.710325,,,,
,,,500.72495,,,,
,,,500.728975,,,,
,,,500.746975,,,,
,,,500.782075,,,,
,,,500.812325,,,,
,,,500.83715,,,,
,,,500.88045,,,,
,,,500.903525,,,,
,,,500.9283,,,,
,,,500.982975,,,,
,,,501.01145,,,,
,,,501.04205,,,,
,,,501.069975,,,,
,,,501.10145,,,,
,,,501.12845,,,,
,,,501.16115,,,,
,,,501.18305,,,,
,,,501.1879,,,,
,,,501.202,,,,
,,,501.217275,,,,
,,,501.232175,,,,
,,,501.312575,,,,
,,,501.338275,,,,
,,,501.3595,,,,
,,,501.3939,,,,
,,,501.424675,,,,
,,,501.46125,,,,
,,,501.494075,,,,
,,,501.53085,,,,
,,,501.561475,,,,
,,,501.580875,,,,
,,,501.592625,,,,
,,,501.63545,,,,
,,,501.6572,,,,
,,,501.678225,,,,
,,,501.6797,,,,
,,,501.741625,,,,
,,,501.79465,,,,
,,,501.7996,,,,
,,,501.82135,,,,
,,,501.8415,,,,
,,,501.8449,,,,
,,,501.8676,,,,
,,,501.88725,,,,
,,,501.892075,,,,
,,,501.9068,,,,
,,,501.9239,,,,
,,,501.94895,,,,
,,,501.96615,,,,
,,,501.99035,,,,
,,,502.003275,,,,
,,,502.006,,,,
,,,502.042675,,,,
,,,502.054325,,,,
,,,502.065375,,,,
,,,502.067925,,,,
,,,502.1143,,,,
,,,502.1219,,,,
,,,502.137725,,,,
,,,502.149325,,,,
,,,502.1589,,,,
,,,502.168625,,,,
,,,502.179025,,,,
,,,502.18525,,,,
,,,502.19595,,,,
,,,502.206025,,,,
,,,502.2194,,,,
,,,502.231325,,,,
,,,502.259025,,,,
,,,502.2758,,,,
,,,502.284925,,,,
,,,502.314325,,,,
,,,502.3314,,,,
,,,502.340225,,,,
,,,502.355,,,,
,,,502.3785,,,,
,,,502.39465,,,,
,,,502.40865,,,,
,,,502.413575,,,,
,,,502.420975,,,,
,,,502.4475,,,,
,,,502.474925,,,,
,,,502.510425,,,,
,,,502.54915,,,,
,,,502.56065,,,,
,,,502.562325,,,,
,,,502.581975,,,,
,,,502.6159,,,,
,,,502.6199,,,,
,,,502.63065,,,,
,,,502.645625,,,,
,,,502.661825,,,,
,,,502.68265,,,,
,,,502.684675,,,,
,,,502.71185,,,,
,,,502.734625,,,,
,,,502.7569,,,,
,,,502.80055,,,,
,,,502.8145,,,,
,,,502.841075,,,,
,,,502.857075,,,,
,,,502.8825,,,,
,,,502.90045,,,,
,,,502.90335,,,,
,,,502.9377,,,,
,,,502.948275,,,,
,,,502.960575,,,,
,,,502.972925,,,,
,,,502.99745,,,,
,,,503.02385,,,,
,,,503.041,,,,
,,,503.068675,,,,
,,,503.096275,,,,
,,,503.109175,,,,
,,,503.11765,,,,
,,,503.186325,,,,
,,,503.1878,,,,
,,,503.226125,,,,
,,,503.230125,,,,
,,,503.243625,,,,
,,,503.25285,,,,
,,,503.284675,,,,
,,,503.289075,,,,
,,,503.2904,,,,
,,,503.309675,,,,
,,,503.31295,,,,
,,,503.359825,,,,
,,,503.411225,,,,
,,,503.45,,,,
,,,503.476425,,,,
,,,503.490125,,,,
,,,503.4973,,,,
,,,503.5023,,,,
,,,503.508625,,,,
,,,503.52935,,,,
,,,503.574425,,,,
,,,503.60195,,,,
,,,503.6227,,,,
,,,503.6325,,,,
,,,503.8275,,,,
,,,503.89715,,,,
,,,503.91255,,,,
,,,503.926475,,,,
,,,503.9567,,,,
,,,503.986525,,,,
,,,503.987875,,,,
,,,504.017675,,,,
,,,504.042775,,,,
,,,504.0962,,,,
,,,504.114875,,,,
,,,504.279375,,,,
,,,504.303575,,,,
,,,504.32285,,,,
,,,504.3463,,,,
,,,504.400825,,,,
,,,504.408325,,,,
,,,504.416,,,,
,,,504.4453,,,,
,,,504.48165,,,,
,,,504.5025,,,,
,,,504.579575,,,,
,,,504.600025,,,,
,,,504.623275,,,,
,,,504.659375,,,,
,,,504.671575,,,,
,,,504.70105,,,,
,,,504.7138,,,,
,,,504.72765,,,,
,,,504.738,,,,
,,,504.765725,,,,
,,,504.78225,,,,
,,,504.81215,,,,
,,,504.84715,,,,
,,,504.875225,,,,
,,,504.9009,,,,
,,,504.9978,,,,
,,,505.0147,,,,
,,,505.06795,,,,
,,,505.0886,,,,
,,,505.122875,,,,
,,,505.141075,,,,
,,,505.1595,,,,
,,,505.185925,,,,
,,,505.214425,,,,
,,,505.25675,,,,
,,,505.2792,,,,
,,,505.299075,,,,
,,,505.3324,,,,
,,,505.356375,,,,
,,,505.37515,,,,
,,,505.402125,,,,
,,,505.424075,,,,
,,,505.447875,,,,
,,,505.499825,,,,
,,,505.52285,,,,
,,,505.5588,,,,
,,,505.58445,,,,
,,,505.6024,,,,
,,,505.635775,,,,
,,,505.68145,,,,
,,,505.702425,,,,
,,,505.774325,,,,
,,,505.780125,,,,
,,,505.8003,,,,
,,,505.854325,,,,
,,,505.88925,,,,
,,,505.923825,,,,
,,,505.943625,,,,
,,,505.965825,,,,
,,,506.011725,,,,
,,,506.06495,,,,
,,,506.089575,,,,
,,,506.111075,,,,
,,,506.167325,,,,
,,,506.1994,,,,
,,,506.22235,,,,
,,,506.250125,,,,
,,,506.283825,,,,
,,,506.306275,,,,
,,,506.34025,,,,
,,,506.355,,,,
,,,506.3923,,,,
,,,506.407025,,,,
,,,506.436525,,,,
,,,506.46195,,,,
,,,506.491475,,,,
,,,506.51135,,,,
,,,506.5311,,,,
,,,506.5415,,,,
,,,506.58755,,,,
,,,506.598825,,,,
,,,506.669275,,,,
,,,506.67325,,,,
,,,506.712,,,,
,,,506.73985,,,,
,,,506.75605,,,,
,,,506.78385,,,,
,,,506.801475,,,,
,,,506.82885,,,,
,,,506.853625,,,,
,,,506.890525,,,,
,,,506.906575,,,,
,,,506.92385,,,,
,,,506.95085,,,,
,,,506.962575,,,,
,,,506.977925,,,,
,,,506.9989,,,,
,,,507.035975,,,,
,,,507.038975,,,,
,,,507.050575,,,,
,,,507.062325,,,,
,,,507.083625,,,,
,,,507.10105,,,,
,,,507.1363,,,,
,,,507.1588,,,,
,,,507.1724,,,,
,,,507.1942,,,,
,,,507.2193,,,,
,,,507.244225,,,,
,,,507.266575,,,,
,,,507.286475,,,,
,,,507.3069,,,,
,,,507.323075,,,,
,,,507.339925,,,,
,,,507.36235,,,,
,,,507.377925,,,,
,,,507.39015,,,,
,,,507.411075,,,,
,,,507.440675,,,,
,,,507.4661,,,,
,,,507.483,,,,
,,,507.5203,,,,
,,,507.5502,,,,
,,,507.591275,,,,
,,,507.641225,,,,
,,,507.6689,,,,
,,,507.690375,,,,
,,,507.71115,,,,
,,,507.727,,,,
,,,507.7617,,,,
,,,507.80345,,,,
,,,507.82485,,,,
,,,507.84825,,,,
,,,507.867125,,,,
,,,507.895625,,,,
,,,507.921225,,,,
,,,507.928825,,,,
,,,507.97015,,,,
,,,507.986425,,,,
,,,507.998775,,,,
,,,508.013825,,,,
,,,508.02805,,,,
,,,508.041,,,,
,,,508.072375,,,,
,,,508.101425,,,,
,,,508.136275,,,,
,,,508.1612,,,,
,,,508.18385,,,,
,,,508.233425,,,,
,,,508.255225,,,,
,,,508.27725,,,,
,,,508.29015,,,,
,,,508.294125,,,,
,,,508.313775,,,,
,,,508.3351,,,,
,,,508.3563,,,,
,,,508.39425,,,,
,,,508.40715,,,,
,,,508.422,,,,
,,,508.45285,,,,
,,,508.470275,,,,
,,,508.4753,,,,
,,,508.499525,,,,
,,,508.528425,,,,
,,,508.551425,,,,
,,,508.575875,,,,
,,,508.592,,,,
,,,508.63255,,,,
,,,508.649675,,,,
,,,508.6673,,,,
,,,508.68265,,,,
,,,508.70805,,,,
,,,508.7155,,,,
,,,508.73565,,,,
,,,508.75105,,,,
,,,508.788075,,,,
,,,508.81215,,,,
,,,508.83285,,,,
,,,508.851075,,,,
,,,508.8533,,,,
,,,508.877725,,,,
,,,508.996175,,,,
,,,509.045275,,,,
,,,509.072475,,,,
,,,509.095925,,,,
,,,509.119775,,,,
,,,509.137725,,,,
,,,509.15895,,,,
,,,509.17785,,,,
,,,509.199175,,,,
,,,509.21775,,,,
,,,509.25,,,,
,,,509.276575,,,,
,,,509.299775,,,,
,,,509.3088,,,,
,,,509.32465,,,,
,,,509.37025,,,,
,,,509.393,,,,
,,,509.40425,,,,
,,,509.416175,,,,
,,,509.4361,,,,
,,,509.482675,,,,
,,,509.515575,,,,
,,,509.5241,,,,
,,,509.53145,,,,
,,,509.549675,,,,
,,,509.571125,,,,
,,,509.586925,,,,
,,,509.612925,,,,
,,,509.651625,,,,
,,,509.6696,,,,
,,,509.697525,,,,
,,,509.75875,,,,
,,,509.7864,,,,
,,,509.811775,,,,
,,,509.835425,,,,
,,,509.868075,,,,
,,,509.87215,,,,
,,,510.00105,,,,
,,,510.023625,,,,
,,,510.039475,,,,
,,,510.103475,,,,
,,,510.165325,,,,
,,,510.175175,,,,
,,,510.266525,,,,
,,,510.291225,,,,
,,,510.3083,,,,
,,,510.33065,,,,
,,,510.3624,,,,
,,,510.3877,,,,
,,,510.4908,,,,
,,,510.52155,,,,
,,,510.545675,,,,
,,,510.59585,,,,
,,,510.601375,,,,
,,,510.6057,,,,
,,,510.61145,,,,
,,,510.622075,,,,
,,,510.627275,,,,
,,,510.656875,,,,
,,,510.66905,,,,
,,,510.706975,,,,
,,,510.726375,,,,
,,,510.7454,,,,
,,,510.76805,,,,
,,,510.7904,,,,
,,,510.802025,,,,
,,,510.82715,,,,
,,,510.8549,,,,
,,,510.881975,,,,
,,,510.953575,,,,
,,,510.966875,,,,
,,,511.041725,,,,
,,,511.10985,,,,
,,,511.1147,,,,
,,,511.150525,,,,
,,,511.255175,,,,
,,,511.25695,,,,
,,,511.271925,,,,
,,,511.2856,,,,
,,,511.326075,,,,
,,,511.362375,,,,
,,,511.38915,,,,
,,,511.409775,,,,
,,,511.520125,,,,
,,,511.540675,,,,
,,,511.560875,,,,
,,,511.577675,,,,
,,,511.589675,,,,
,,,511.5954,,,,
,,,511.6127,,,,
,,,511.653875,,,,
,,,511.694125,,,,
,,,511.71605,,,,
,,,511.7587,,,,
,,,511.77755,,,,
,,,511.789275,,,,
,,,511.802825,,,,
,,,511.828425,,,,
,,,511.8412,,,,
,,,511.85945,,,,
,,,511.8774,,,,
,,,511.89985,,,,
,,,511.91555,,,,
,,,511.952425,,,,
,,,511.9749,,,,
,,,511.994025,,,,
,,,512.0347,,,,
,,,512.103975,,,,
,,,512.122275,,,,
,,,512.141825,,,,
,,,512.1623,,,,
,,,512.183425,,,,
,,,512.214625,,,,
,,,512.2372,,,,
,,,512.259775,,,,
,,,512.277,,,,
,,,512.292175,,,,
,,,512.309375,,,,
,,,512.3441,,,,
,,,512.36715,,,,
,,,512.39005,,,,
,,,512.40745,,,,
,,,512.427225,,,,
,,,512.454475,,,,
,,,512.47525,,,,
,,,512.499475,,,,
,,,512.511875,,,,
,,,512.53085,,,,
,,,512.585775,,,,
,,,512.60445,,,,
,,,512.61135,,,,
,,,512.6221,,,,
,,,512.6602,,,,
,,,512.67675,,,,
,,,512.699625,,,,
,,,512.723075,,,,
,,,512.745875,,,,
,,,512.767775,,,,
,,,512.8086,,,,
,,,512.8252,,,,
,,,512.88425,,,,
,,,512.888675,,,,
,,,512.907475,,,,
,,,512.925925,,,,
,,,512.945725,,,,
,,,512.969425,,,,
,,,512.994725,,,,
,,,513.019425,,,,
,,,513.038825,,,,
,,,513.0624,,,,
,,,513.114175,,,,
,,,513.13365,,,,
,,,513.14985,,,,
,,,513.172275,,,,
,,,513.191525,,,,
,,,513.23705,,,,
,,,513.25595,,,,
,,,513.289075,,,,
,,,513.30575,,,,
,,,513.323775,,,,
,,,513.349375,,,,
,,,513.377575,,,,
,,,513.461475,,,,
,,,513.49785,,,,
,,,513.518875,,,,
,,,513.579175,,,,
,,,513.602375,,,,
,,,513.617425,,,,
,,,513.659975,,,,
,,,513.696475,,,,
,,,513.752525,,,,
,,,513.82285,,,,
,,,513.84145,,,,
,,,513.89045,,,,
,,,513.9131,,,,
,,,513.9296,,,,
,,,513.99115,,,,
,,,514.042275,,,,
,,,514.069,,,,
,,,514.087175,,,,
,,,514.106125,,,,
,,,514.1254,,,,
,,,514.143475,,,,
,,,514.16345,,,,
,,,514.18605,,,,
,,,514.229,,,,
,,,514.25295,,,,
,,,514.26565,,,,
,,,514.272275,,,,
,,,514.296175,,,,
,,,514.314225,,,,
,,,514.338175,,,,
,,,514.362225,,,,
,,,514.384,,,,
,,,514.404575,,,,
,,,514.418975,,,,
,,,514.44125,,,,
,,,514.45155,,,,
,,,514.4998,,,,
,,,514.6088,,,,
,,,514.612,,,,
,,,514.655875,,,,
,,,514.687975,,,,
,,,514.747025,,,,
,,,514.776375,,,,
