SPK_SPKC02a (inhibited),SPK_SPKC04a (inhibited)
175.484575,134.771875
175.548025,134.78355
175.621725,134.797775
175.661475,134.844775
175.709725,134.864725
175.76735,135.0035
175.832925,135.0332
175.9275,135.099475
175.9429,135.1265
176.0116,135.13895
176.1994,135.1616
176.262525,135.182525
176.3522,135.20085
176.3616,135.21325
176.55725,135.223225
176.625775,135.2443
176.64705,135.263875
176.711125,135.275525
176.79065,135.303375
176.89165,135.322275
176.918925,135.347925
176.93115,135.3862
177.00425,135.4088
177.18345,135.43565
177.24865,135.4386
177.319,135.488
177.33555,135.505525
177.451,135.58135
177.51005,135.637225
177.617,135.675175
177.6938,135.695125
177.733275,135.7123
177.7356,135.810225
177.86275,135.84365
177.917475,135.875175
177.96535,135.914425
178.0403,135.94935
178.083975,136.043025
178.1503,136.059125
178.20975,136.127025
178.323675,136.140575
178.36355,136.161975
178.475575,136.19645
178.577125,136.2531
178.63905,136.2699
178.685075,136.32385
178.744725,136.32515
178.768175,136.3513
178.828,136.4329
178.87495,136.48755
178.916375,136.512675
178.92675,136.535325
178.956925,136.599375
178.985025,136.72735
179.02845,136.746
179.1039,136.760125
179.219775,136.7675
179.2263,136.792075
179.24085,136.800575
179.2757,136.816375
179.338725,136.850125
179.375725,136.876475
179.426975,136.9076
179.464325,136.977225
179.51505,137.005325
179.596825,137.0291
179.64875,137.04355
179.682875,137.07445
179.784725,137.0894
179.926875,137.13745
179.97745,137.20985
180.060175,137.24915
180.1063,137.268825
180.146825,137.336425
180.19605,137.3717
180.265625,137.39425
180.315175,137.4169
180.485,137.447375
180.613075,137.46355
180.678825,137.486225
180.7433,137.497525
180.825675,137.544025
180.845675,137.575375
180.906225,137.601925
180.98905,137.64075
181.0589,137.668425
181.14225,137.7178
181.216375,137.7422
181.264175,137.767225
181.2838,137.802925
181.4623,137.82295
181.503775,137.837875
181.55425,137.8781
181.5856,137.978925
181.69665,138.018825
181.7654,138.095975
181.845475,138.136175
181.906025,138.171375
181.94765,138.227375
182.024525,138.250375
182.1435,138.279875
182.1936,138.30245
182.269025,138.333525
182.316925,138.369
182.38385,138.39095
182.43155,138.430375
182.47055,138.448875
182.496425,138.456875
182.57465,138.48745
182.630475,138.538925
182.715525,138.56465
182.813825,138.6065
182.94895,138.6537
183.0594,138.74885
183.10625,138.7811
183.158825,138.84565
183.246575,138.887475
183.333,138.93275
183.34505,138.998725
183.437625,139.013075
183.4887,139.01495
183.550625,139.027125
183.5988,139.037025
183.63475,139.052275
183.680375,139.069775
183.773175,139.0823
183.795,139.1133
183.801725,139.13705
183.8615,139.16595
183.911025,139.1901
183.930225,139.212125
183.992125,139.225725
184.079025,139.24915
184.1521,139.285175
184.201875,139.3199
184.300275,139.35565
184.380025,139.4184
184.434725,139.4921
184.473325,139.5273
184.54515,139.5402
184.613275,139.5543
184.628275,139.568375
184.6673,139.5777
184.701625,139.59985
184.76545,139.6457
184.82195,139.674625
184.87215,139.702075
184.877975,139.736875
184.9258,139.763025
184.979825,139.8496
185.01395,139.8734
185.045875,139.882825
185.05375,139.896575
185.180725,139.943975
185.294425,139.981625
185.36985,140.06605
185.4309,140.08325
185.503,140.0967
185.535925,140.11565
185.610125,140.13155
185.636425,140.14585
185.679325,140.169275
185.7483,140.1843
185.825775,140.206975
185.86445,140.2317
185.92505,140.2506
185.9302,140.3051
186.042775,140.323125
186.05285,140.39395
186.05425,140.429025
186.28115,140.49565
186.397325,140.516575
186.431975,140.555625
186.546475,140.5736
186.54755,140.608275
186.809825,140.6398
186.8578,140.6668
186.8597,140.6886
186.939375,140.712875
186.984575,140.7268
187.0803,140.7434
187.14255,140.79495
187.28615,140.8215
187.6383,140.85575
187.6449,140.8736
187.7762,140.89205
188.0501,140.90935
188.150475,140.93955
188.168075,140.996375
188.2174,141.036875
188.293425,141.053925
188.32525,141.078975
188.414625,141.10245
188.4795,141.13865
188.567975,141.184725
188.656425,141.227575
188.674375,141.24555
188.701775,141.264175
188.8273,141.27015
188.85115,141.298375
188.92955,141.347175
189.02715,141.377325
189.11215,141.402875
189.1854,141.435175
189.262825,141.461375
189.325075,141.4838
189.395225,141.507875
189.414025,141.57235
189.4499,141.585975
189.54425,141.61265
189.600075,141.638275
189.65095,141.663725
189.69975,141.6883
189.815275,141.72315
189.86835,141.76665
189.9422,141.8045
189.9905,141.82555
190.0227,141.865
190.083825,141.889475
190.1908,141.904225
190.2748,141.9211
190.378175,141.947625
190.412875,141.96545
190.472075,142.0328
190.52995,142.0483
190.556525,142.088425
190.65395,142.107725
190.692275,142.1282
190.856225,142.206575
190.925225,142.257875
190.9679,142.290925
191.01565,142.309925
191.098125,142.335925
191.1882,142.349175
191.2938,142.36255
191.2963,142.380075
191.333075,142.412225
191.344325,142.4545
191.378,142.4924
191.4232,142.518875
191.555725,142.539225
191.6387,142.565
191.7089,142.60405
191.747125,142.65075
191.75965,142.664875
191.808775,142.69275
191.852925,142.74655
191.875,142.754075
191.9502,142.766025
192.0019,142.792025
192.030975,142.8184
192.093125,142.8471
192.146925,142.877175
192.17595,142.92835
192.2574,143.0118
192.26685,143.03525
192.330575,143.05535
192.42215,143.07395
192.531475,143.136175
192.59365,143.1696
192.629675,143.1952
192.6816,143.2646
192.717625,143.29195
192.78245,143.315275
192.831875,143.353825
192.9193,143.372925
193.011425,143.3908
193.088,143.44215
193.1,143.461875
193.1652,143.479925
193.224075,143.48615
193.272725,143.5182
193.328175,143.57905
193.38665,143.5917
193.424675,143.614325
193.4375,143.626775
193.523225,143.637325
193.5772,143.65505
193.60815,143.67465
193.648475,143.69085
193.7642,143.713925
193.788125,143.7595
193.9257,143.864675
193.989125,143.889375
194.07075,143.943475
194.1393,143.9474
194.18555,143.968175
194.2164,143.99815
194.252175,144.054025
194.306,144.069875
194.34935,144.090325
194.429175,144.130525
194.439225,144.183575
194.46465,144.228025
194.515725,144.2666
194.5209,144.31515
194.646425,144.3406
194.6961,144.345625
194.750125,144.364675
194.78645,144.373875
194.8166,144.410925
194.8753,144.443625
194.908125,144.497125
194.938675,144.52785
195.00065,144.52945
195.0291,144.5528
195.113625,144.5828
195.127275,144.602625
195.16095,144.623525
195.20235,144.648675
195.2343,144.672575
195.2537,144.695475
195.2739,144.7124
195.277725,144.736625
195.344575,144.7656
195.41555,144.784425
195.44705,144.7941
195.47095,144.843725
195.5247,144.870725
195.819,144.897975
195.877425,144.91275
195.907775,144.9322
196.035475,144.964825
196.08395,145.03705
196.158675,145.069425
196.207225,145.107875
196.247025,145.1229
196.29925,145.168225
196.3521,145.185975
196.359075,145.21135
196.3778,145.229325
196.452625,145.254875
196.482725,145.304475
196.547125,145.351525
196.62635,145.419
196.679725,145.499975
196.723275,145.5633
196.805325,145.5963
196.80785,145.61885
196.84455,145.6808
196.868775,145.717175
196.886575,145.79055
196.892075,145.849325
196.97815,145.889925
197.01935,145.9289
197.06415,145.9973
197.0653,146.02
197.17615,146.11075
197.187525,146.132525
197.241675,146.15555
197.441075,146.198525
197.476475,146.217175
197.541475,146.236575
197.56815,146.294025
197.60065,146.362175
197.634675,146.42205
197.6536,146.486825
197.73695,146.5234
197.79755,146.5685
197.880375,146.631
197.90655,146.7159
197.931075,146.728375
197.9647,146.79705
198.081225,146.8131
198.145575,146.85865
198.180125,146.8807
198.244125,146.9016
198.296275,146.92525
198.33475,146.98735
198.387375,147.0313
198.430275,147.1481
198.43845,147.1911
198.553225,147.24135
198.634925,147.293025
198.647275,147.31625
198.6834,147.3392
198.718,147.361675
198.911925,147.419125
199.004475,147.45195
199.055275,147.48255
199.150075,147.494125
199.182075,147.522275
199.258,147.54995
199.29045,147.60405
199.350375,147.657975
199.468525,147.68315
199.502675,147.72105
199.5714,147.767775
199.687275,147.8219
199.7224,147.89295
199.8137,148.00125
199.83465,148.02705
199.870375,148.0498
199.8883,148.089375
199.97115,148.12285
199.9984,148.171025
200.03005,148.200875
200.044625,148.22395
200.0883,148.226775
200.128325,148.298075
200.168325,148.318275
200.23665,148.346825
200.28545,148.377425
200.356825,148.40885
200.4191,148.459825
200.57275,148.53475
200.7336,148.551925
200.81325,148.601175
200.898675,148.6314
200.93095,148.695475
201.11935,148.7353
201.248025,148.772425
201.288625,148.800375
201.4118,148.850425
201.443775,148.884
201.50285,148.919025
201.684425,148.938325
201.69375,148.977225
201.726375,148.998675
201.766525,149.044075
201.771225,149.113575
201.79165,149.138925
201.8362,149.1699
201.877125,149.288575
201.93925,149.3296
202.0563,149.343125
202.11905,149.39675
202.2691,149.4082
202.341275,149.450575
202.41335,149.474
202.433875,149.4973
202.513725,149.5596
202.587025,149.600525
202.660475,149.644675
202.695825,149.706525
202.7162,149.7734
202.798875,149.801375
202.88125,149.8638
202.9356,149.897025
203.000775,149.936725
203.055225,149.95255
203.107825,149.96685
203.160975,150.003875
203.23615,150.06075
203.26335,150.08885
203.378575,150.120925
203.436875,150.150475
203.480875,150.1684
203.63495,150.197875
203.66465,150.23605
203.695625,150.28535
203.754625,150.311925
203.804725,150.34945
203.850625,150.372375
203.872575,150.39765
203.9246,150.4255
203.93975,150.437775
203.994875,150.463875
204.01565,150.482625
204.049175,150.4986
204.054075,150.52155
204.127525,150.5526
204.1797,150.567675
204.24055,150.595125
204.279025,150.642075
204.36005,150.65245
204.419625,150.66705
204.46445,150.675825
204.59795,150.6827
204.63685,150.690875
204.674125,150.70105
204.7183,150.70715
204.772125,150.749825
204.818175,150.773925
204.864375,150.7957
204.9049,150.84465
204.979875,150.85805
205.027425,150.88885
205.054725,150.905575
205.106625,150.930725
205.1478,151.00885
205.177675,151.020125
205.240225,151.043925
205.2459,151.083675
205.267325,151.100725
205.28,151.1426
205.330475,151.1813
205.409975,151.218975
205.454125,151.281325
205.50705,151.331625
205.63255,151.378875
205.687,151.437325
205.97555,151.462
206.0992,151.51605
206.151775,151.53205
206.196575,151.587525
206.344225,151.621875
206.390125,151.698075
206.468625,151.7452
206.504625,151.81905
206.53685,151.839375
206.6632,151.855975
206.70675,151.903325
206.7345,151.913725
206.78975,151.92815
206.8525,151.98665
206.8953,152.032025
206.934375,152.098025
207.07465,152.17425
207.119275,152.21245
207.1316,152.233125
207.16385,152.246175
207.2212,152.266725
207.244,152.30075
207.379025,152.3288
207.393975,152.3527
207.44425,152.43635
207.484,152.48915
207.534325,152.51455
207.64515,152.53625
207.809825,152.60415
207.812175,152.6421
207.870425,152.753425
207.979675,152.765425
208.026,152.785175
208.102375,152.80505
208.1256,152.81615
208.165975,152.8609
208.23155,152.879625
208.279425,152.90755
208.3087,152.9254
208.35665,152.980375
208.388725,153.00665
208.4762,153.024125
208.50675,153.034925
208.530375,153.070325
208.567225,153.0907
208.628125,153.1067
208.662575,153.2302
208.7157,153.2745
208.763425,153.378425
208.78605,153.390275
208.898425,153.398925
208.950475,153.4147
208.9951,153.419725
209.06515,153.464875
209.094625,153.485275
209.1314,153.505075
209.172975,153.520825
209.22375,153.5275
209.339,153.53615
209.3827,153.545475
209.404375,153.55665
209.45895,153.57065
209.5427,153.578
209.712375,153.611275
209.798075,153.6423
209.84445,153.6553
209.920275,153.67635
210.015425,153.693825
210.044075,153.70965
210.11325,153.726925
210.166625,153.7621
210.2841,153.80925
210.490225,153.831425
210.5273,153.860525
210.579925,153.87955
210.5881,153.941825
210.617925,153.9665
210.681075,153.986975
210.736575,154.000725
210.90885,154.018
210.9605,154.035875
210.9977,154.067775
211.05565,154.082675
211.083275,154.119975
211.159975,154.151675
211.160925,154.169525
211.1988,154.203675
211.236125,154.2331
211.308025,154.277925
211.336925,154.34375
211.381775,154.37335
211.429275,154.388575
211.45445,154.43675
211.4893,154.465775
211.517,154.4857
211.54715,154.5216
211.5514,154.5524
211.56835,154.57575
211.596175,154.60685
211.63915,154.648025
211.67215,154.656425
211.804325,154.706925
211.877575,154.7272
211.89005,154.76155
211.97235,154.785575
212.03055,154.831425
212.088925,154.90635
212.14805,154.935325
212.17495,154.986475
212.185875,155.0078
212.2035,155.0265
212.2198,155.057225
212.2397,155.089175
212.261375,155.113125
212.2662,155.14195
212.3066,155.181625
212.35925,155.20795
212.423625,155.274175
212.4399,155.333075
212.503975,155.35415
212.538075,155.363575
212.568075,155.411325
212.684625,155.44245
212.71725,155.464125
212.76955,155.512675
212.7968,155.55065
212.8032,155.583775
212.8803,155.626625
212.92905,155.66405
212.963675,155.7709
213.017775,155.800725
213.140075,155.845475
213.205875,155.925925
213.2893,156.01635
213.334275,156.06675
213.374875,156.12775
213.449525,156.143975
213.503925,156.198825
213.569475,156.3304
213.599975,156.4114
213.645675,156.439125
213.69595,156.4739
213.7169,156.512525
213.737625,156.554975
213.7778,156.574225
213.8172,156.6118
213.906625,156.665725
213.94985,156.666925
214.004925,156.703075
214.059725,156.76185
214.1127,156.842275
214.183275,156.867225
214.24495,156.885
214.272275,156.932225
214.28585,156.956175
214.4517,156.98225
214.498925,157.0099
214.5022,157.08765
214.534575,157.114525
214.591775,157.145125
214.638975,157.181675
214.6697,157.1838
214.7294,157.2066
214.731825,157.25245
214.786525,157.28435
214.808025,157.326925
214.851975,157.357925
214.883525,157.4024
214.89405,157.443225
214.948525,157.48255
215.033975,157.51605
215.05675,157.594675
215.118425,157.647475
215.1253,157.67155
215.187125,157.69805
215.25065,157.736725
215.301925,157.758225
215.38805,157.801675
215.45455,157.82215
215.51725,157.853125
215.59985,157.870525
215.609075,157.9324
215.718325,157.98525
215.897675,158.05645
215.943075,158.068875
215.98975,158.123275
216.024175,158.1487
216.135325,158.246225
216.1698,158.281975
216.2424,158.326825
216.43955,158.347975
216.482725,158.372
216.535725,158.38735
216.639775,158.399725
216.699725,158.4219
216.71015,158.43795
216.777575,158.45885
216.888675,158.4827
216.921025,158.5071
216.99965,158.541825
217.03935,158.569275
217.066675,158.587
217.13295,158.62815
217.1668,158.66325
217.258225,158.686025
217.3414,158.7246
217.43925,158.758375
217.466625,158.770275
217.499725,158.791175
217.547225,158.81885
217.55765,158.83635
217.58675,158.85485
217.6434,158.87195
217.683125,158.88675
217.699225,158.901925
217.738175,158.941825
217.8132,158.959675
217.869825,158.9642
217.8904,158.9806
217.921325,159.055675
217.9652,159.078375
218.102875,159.089875
218.1412,159.10735
218.179975,159.14005
218.3182,159.19325
218.359825,159.275025
218.423075,159.303625
218.5045,159.402025
218.657025,159.430825
218.714925,159.503375
218.77325,159.529225
218.798025,159.58335
218.823825,159.6529
218.8535,159.74835
218.96785,159.786625
219.01575,159.828875
219.08615,159.979125
219.11905,160.1062
219.14895,160.15105
219.296125,160.2241
219.378875,160.2529
219.406925,160.2837
219.445225,160.320725
219.46255,160.409325
219.4891,160.4613
219.4935,160.52445
219.530725,160.580375
219.563775,160.622225
219.647225,160.694475
219.68635,160.7408
219.713025,160.772325
219.7254,160.80225
219.819875,160.8419
219.821675,160.869325
219.875925,160.891925
219.925,160.9124
219.951625,160.947275
220.03605,161.083225
220.09075,161.131425
220.14885,161.136425
220.186925,161.221025
220.31635,161.247625
220.3712,161.267175
220.4025,161.2858
220.43395,161.30665
220.5168,161.320175
220.604425,161.3351
220.62305,161.349975
220.672975,161.45235
220.72195,161.4967
220.74655,161.52075
220.767175,161.56535
220.861225,161.5937
220.92765,161.623025
221.151,161.7035
221.21325,161.721475
221.236175,161.756575
221.274025,161.779125
221.333275,161.793925
221.36655,161.81025
221.41355,161.835525
221.457775,161.8607
221.478175,161.88395
221.51775,161.91435
221.52955,161.94195
221.614075,161.964
221.661925,162.017925
221.72525,162.056675
221.801275,162.087125
221.81175,162.1205
221.903,162.143225
221.93915,162.268725
222.049925,162.280925
222.0999,162.29755
222.105025,162.315525
222.155725,162.343725
222.214375,162.37495
222.2356,162.386725
222.252675,162.43735
222.297625,162.459825
222.4588,162.48555
222.514025,162.5114
222.5728,162.54315
222.6083,162.555575
222.624975,162.5813
222.7275,162.60515
222.736,162.66855
222.807125,162.708425
222.834975,162.7694
222.8694,162.88485
222.90835,162.922175
222.933025,162.94755
222.978975,162.9715
223.08075,162.99265
223.107425,163.02285
223.1405,163.04425
223.196775,163.063325
223.241575,163.077925
223.313725,163.0962
223.500625,163.10945
223.5699,163.12675
223.6156,163.135025
223.671725,163.233975
223.7229,163.251325
223.806375,163.291725
223.85785,163.339625
223.8628,163.371675
223.8796,163.407425
223.917125,163.44995
223.9663,163.475425
223.9917,163.5249
224.0102,163.54225
224.0734,163.570575
224.1302,163.60585
224.179825,163.625175
224.20745,163.66285
224.251475,163.699925
224.283525,163.778425
224.32155,163.81355
224.401,163.83715
224.413225,163.863075
224.4391,163.870275
224.611125,163.92545
224.616975,163.949125
224.696425,163.966825
224.787025,163.98445
224.853525,164.01255
224.9274,164.0327
225.036325,164.046925
225.089225,164.0896
225.1548,164.1379
225.205175,164.18555
225.20725,164.2186
225.242275,164.267725
225.381275,164.275875
225.47535,164.295675
225.50205,164.311925
225.5592,164.335275
225.582725,164.34715
225.65395,164.3895
225.7453,164.458175
225.760925,164.467375
225.86915,164.475625
225.901775,164.49375
225.92765,164.504475
225.9962,164.526825
226.02135,164.548025
226.117825,164.553525
226.19595,164.566025
226.22155,164.664575
226.29015,164.6999
226.364325,164.71535
226.5437,164.733775
226.745925,164.746675
226.812175,164.800475
226.828275,164.83005
226.889425,164.860225
226.97005,164.937275
226.98965,165.01085
227.120925,165.057725
227.191925,165.1312
227.21775,165.17775
227.259125,165.20305
227.29125,165.234725
227.32425,165.301175
227.343175,165.3382
227.363275,165.366975
227.4002,165.385125
227.5224,165.403875
227.528425,165.43235
227.570375,165.460425
227.593025,165.493
227.658975,165.55085
227.674125,165.603075
227.74555,165.818775
227.757625,165.838975
227.8394,165.878725
227.896825,165.88705
227.920475,165.917525
227.964175,165.9295
228.034325,165.946525
228.0981,165.966575
228.1649,165.981875
228.33245,166.0257
228.39985,166.0464
228.472525,166.088725
228.58665,166.1108
228.64065,166.145425
228.715375,166.182175
228.754225,166.22395
229.07175,166.29705
229.12195,166.3091
229.131225,166.350225
229.159075,166.36535
229.296175,166.379475
229.304625,166.389975
229.332325,166.411675
229.419525,166.537725
229.49625,166.63895
229.55755,166.675675
229.5736,166.691975
229.5945,166.712875
229.689925,166.7344
229.743475,166.7592
229.851125,166.799175
229.88875,166.81815
229.91265,166.825975
229.93315,166.86565
229.96765,166.9185
230.005775,166.9965
230.148675,167.011825
230.239475,167.056725
230.33985,167.187075
230.3511,167.210225
230.40735,167.213625
230.49355,167.240025
230.543825,167.33015
230.596125,167.3651
230.65075,167.395575
230.6715,167.4507
230.73985,167.45935
230.809725,167.47185
230.974375,167.489875
231.014075,167.527425
231.07645,167.559125
231.113075,167.581525
231.24275,167.623675
231.31515,167.647325
231.3424,167.6846
231.419825,167.73485
231.451975,167.751475
231.4913,167.77215
231.535,167.807275
231.620225,167.855425
231.711075,167.916175
231.729775,167.9311
231.81775,167.9471
231.823925,167.97545
231.834825,168.023375
231.869675,168.043275
231.92035,168.067125
231.969925,168.10315
232.080575,168.120125
232.136,168.17145
232.146175,168.188575
232.170175,168.225775
232.19215,168.2374
232.218475,168.279375
232.2674,168.293725
232.372775,168.3526
232.666725,168.36215
232.724525,168.380725
232.870375,168.4015
233.119525,168.42995
233.146975,168.472775
233.1532,168.5139
233.2651,168.555125
233.41905,168.58485
233.434075,168.6057
233.46835,168.67345
233.5106,168.70275
233.56445,168.799325
233.6195,168.809025
233.686675,168.825875
233.739975,168.8531
233.828875,168.898375
233.924325,168.9216
233.985375,168.957075
234.199575,168.978925
234.38175,169.0271
234.494475,169.0461
234.495525,169.064775
234.521425,169.095525
234.599725,169.1364
234.638775,169.173075
234.6817,169.2332
234.715975,169.25495
234.794775,169.2943
234.8344,169.314675
234.848225,169.34705
234.8792,169.36915
234.93855,169.395675
234.958375,169.4149
235.030175,169.4882
235.07315,169.525725
235.143275,169.563725
235.145925,169.578325
235.20325,169.59465
235.23195,169.60715
235.2548,169.6203
235.303175,169.65715
235.434525,169.678725
235.572275,169.72195
235.5967,169.7612
235.68675,169.8023
235.73895,169.8473
235.788475,169.871725
235.91755,169.893775
236.009,169.92125
236.0939,170.01135
236.0955,170.04205
236.4717,170.0849
236.626,170.111025
236.672725,170.156075
236.700425,170.18745
236.791625,170.23515
236.8416,170.260575
237.01405,170.30565
237.05045,170.328025
237.14375,170.3487
237.159775,170.37815
237.263975,170.399225
237.70785,170.41805
237.792325,170.425275
237.91575,170.4506
237.978675,170.51665
238.03825,170.550575
238.0509,170.601325
238.0817,170.673775
238.132375,170.71245
238.178575,170.7434
238.206175,170.785
238.2144,170.78605
238.2569,170.843275
238.266775,170.904475
238.391125,170.9478
238.429225,170.98325
238.516675,171.005625
238.550175,171.017525
238.630925,171.029725
238.66115,171.03975
238.6846,171.041425
238.73935,171.0632
238.7916,171.11485
238.824925,171.192025
238.931325,171.22885
238.944425,171.2499
238.99205,171.30205
239.006875,171.3201
239.2114,171.3608
239.3495,171.42415
239.417775,171.44765
239.45945,171.4674
239.951375,171.509375
240.0385,171.58165
240.127275,171.631075
240.1361,171.6515
240.1882,171.675475
240.219925,171.7035
240.27985,171.729075
240.31995,171.7741
240.41475,171.8188
240.4575,171.8549
240.509975,171.870575
240.579625,171.883725
240.69695,171.901275
240.762675,171.91795
240.803775,171.934175
240.860275,171.966275
240.9496,172.012875
240.98235,172.0622
241.01965,172.107925
241.04415,172.13795
241.183925,172.1704
241.19195,172.191925
241.2443,172.2756
241.321825,172.30985
241.39885,172.404275
241.48725,172.4132
241.573175,172.424625
241.61055,172.464775
241.673825,172.505975
241.739925,172.530425
241.80745,172.6044
241.969875,172.652425
242.009675,172.688725
242.02595,172.71295
242.11395,172.763125
242.21735,172.779675
242.33555,172.78965
242.4564,172.824425
242.555525,172.8515
242.63065,172.8643
242.649325,172.9062
242.7876,172.9309
242.858075,173.0388
242.94235,173.061775
243.025825,173.120625
243.07735,173.17935
243.095675,173.24535
243.125325,173.312825
243.153875,173.400075
243.260625,173.4481
243.281025,173.5075
243.323275,173.52105
243.4124,173.58245
243.44855,173.605275
243.5075,173.6521
243.57945,173.7342
243.693225,173.763325
243.8143,173.7873
243.85115,173.8024
243.941475,173.8347
244.089075,173.868725
244.161675,173.91185
244.341875,173.940825
244.3744,174.000475
244.379925,174.03865
244.496175,174.071125
244.538,174.08765
244.6363,174.10675
244.675325,174.1221
244.71075,174.154725
244.748025,174.182125
244.75215,174.210025
244.84105,174.2491
245.065,174.286275
245.09105,174.308825
245.159625,174.325325
245.29615,174.357225
245.32415,174.384925
245.361675,174.413575
245.54595,174.447175
245.64865,174.49085
245.7,174.521975
245.770275,174.55815
245.8033,174.64395
245.878825,174.6464
245.9434,174.6606
246.007,174.692725
246.0678,174.772075
246.07515,174.79255
246.135525,174.817725
246.2277,174.864
246.3009,174.89345
246.3217,174.917875
246.375275,174.947225
246.378325,174.9625
246.516525,174.9842
246.575725,175.0072
246.646625,175.034425
246.6876,175.0671
246.753825,175.123975
246.88175,175.15915
247.0374,175.18925
247.09985,175.282975
247.138725,175.30705
247.1818,175.319375
247.2247,175.34845
247.25575,175.40005
247.33765,175.4461
247.35305,175.4779
247.39125,175.500025
247.44815,175.6077
247.5348,175.63315
247.5702,175.68945
247.594225,175.754975
247.690675,175.770075
247.747025,175.94285
247.83575,175.96425
247.9407,175.985675
248.02255,175.987925
248.046275,176.02015
248.056525,176.0451
248.074975,176.061225
248.089275,176.149075
248.134575,176.196175
248.190725,176.266075
248.213675,176.4074
248.395175,176.436925
248.433625,176.469775
248.481175,176.471025
248.6521,176.501675
248.69965,176.559425
248.719975,176.588725
248.7795,176.6033
248.82975,176.6414
248.8709,176.805425
249.069725,176.83735
249.1547,176.8747
249.2354,176.88985
249.258375,176.912925
249.27835,176.95025
249.32,176.977
249.337275,176.999925
249.449775,177.017875
249.547075,177.0352
249.559475,177.120075
249.623125,177.137275
249.664025,177.1844
249.678225,177.2059
249.8778,177.218775
250.0644,177.23755
250.136525,177.279
250.240175,177.333075
250.27485,177.3677
250.4631,177.38745
250.50395,177.41705
250.5373,177.473725
250.58465,177.51965
250.594475,177.520775
250.618725,177.545225
250.7506,177.601375
250.8252,177.652825
250.909075,177.686925
250.947525,177.7086
251.081025,177.7381
251.199375,177.767675
251.264325,177.783525
251.413525,177.91775
251.434175,177.9207
251.481,177.96285
251.49295,177.9818
251.686825,178.0093
251.73955,178.044075
251.79105,178.094425
251.9046,178.12015
252.00825,178.1574
252.0194,178.2694
252.1505,178.29135
252.424025,178.32085
252.72415,178.340425
253.120275,178.35645
253.131575,178.4032
253.9049,178.4363
254.033925,178.50155
254.07545,178.564775
254.2362,178.604575
254.518075,178.711375
254.703075,178.749625
254.83975,178.795575
254.89265,178.81505
254.9092,178.8365
254.9715,178.862525
255.095975,178.90895
255.263225,178.940975
255.33795,178.95285
255.37655,178.974275
255.429375,179.043
255.4865,179.097925
255.514275,179.17725
255.54735,179.19635
255.5817,179.21735
255.6866,179.234375
255.694525,179.2605
255.715375,179.280675
255.821375,179.3058
255.8826,179.3311
255.925575,179.390975
255.92755,179.462375
255.97515,179.5009
256.03215,179.514475
256.148975,179.5408
256.28625,179.679975
256.32965,179.7612
256.3476,179.8145
256.409175,179.862275
256.42975,179.8843
256.4551,179.91235
256.475975,180.001625
256.500375,180.009
256.53465,180.089525
256.5708,180.2362
256.66455,180.329025
256.67245,180.384275
256.67955,180.44605
256.756775,180.48805
256.778475,180.521525
256.83695,180.618375
256.8569,180.6583
256.946325,180.814025
257.027275,180.8543
257.045325,180.87565
257.07585,180.905425
257.1163,181.0573
257.2956,181.1051
257.327725,181.15645
257.4385,181.165275
257.8461,181.17765
257.95255,181.2065
257.979175,181.2191
258.0534,181.275675
258.06075,181.30045
258.13615,181.365275
258.169025,181.44855
258.2584,181.474225
258.419975,181.495525
258.446375,181.609775
258.4887,181.631225
258.4985,181.67395
258.526575,181.713575
258.593775,181.75965
258.631825,181.7625
258.75755,181.806225
258.8451,181.8547
258.921525,181.880125
259.2076,181.914
259.3746,181.971775
259.4153,182.0126
259.48535,182.03815
259.6087,182.06055
259.651925,182.06795
259.7839,182.0829
259.845175,182.163825
259.951475,182.227825
259.9741,182.253575
260.027275,182.2929
260.06375,182.315475
260.09775,182.364575
260.25105,182.400225
260.393575,182.415575
260.41975,182.437275
260.5694,182.4524
260.627975,182.49505
260.6618,182.537025
260.750175,182.576625
260.9648,182.6659
261.00815,182.685025
261.0298,182.71175
261.0492,182.72995
261.0663,182.746
261.1053,182.763425
261.16245,182.832175
261.164925,182.863025
261.478425,182.912925
261.52685,183.067875
261.533125,183.08275
261.595575,183.0959
261.63495,183.137075
261.6914,183.1572
261.8077,183.17395
261.948225,183.229375
262.062425,183.254575
262.092525,183.291775
262.109425,183.311625
262.139175,183.329775
262.2035,183.36735
262.27235,183.395625
262.409725,183.47555
262.654975,183.4953
262.667825,183.5368
262.740275,183.591475
263.006125,183.67105
263.252075,183.696975
263.3542,183.71425
263.471875,183.744725
263.56555,183.803925
263.65385,183.819025
263.8607,183.8382
263.884575,183.8843
263.936625,183.891525
263.99235,183.899125
264.009,183.9198
264.101675,183.93025
264.123225,183.96485
264.217075,183.988025
264.2686,184.000325
264.30585,184.065725
264.36085,184.066725
264.408375,184.116625
264.456,184.119175
264.659175,184.148925
264.8611,184.177975
264.99295,184.193225
265.02775,184.251225
265.154575,184.269675
265.198975,184.280275
265.294075,184.33935
265.355675,184.3489
265.40235,184.5193
265.468525,184.538625
265.550825,184.5638
265.756275,184.5769
265.78545,184.5881
265.88145,184.685575
265.8901,184.702425
265.911325,184.8077
265.915475,184.8228
266.177,184.83685
266.2553,184.855975
266.28125,184.884825
266.301225,184.90735
266.564075,184.923075
266.570825,184.95335
266.66465,185.028525
266.6706,185.0725
266.779625,185.133175
266.87055,185.199725
267.10555,185.225125
267.126575,185.25095
267.153975,185.26875
