SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC04c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC12c
321.53225,,,,,,371.05685
321.565575,,,,,,371.073675
321.60865,,,,,,371.09505
321.6304,,,,,,371.13545
321.6579,,,,,,371.143925
321.680125,,,,,,371.17915
321.705975,,,,,,371.216
321.731625,,,,,,371.256925
321.875225,,,,,,371.276025
321.896775,,,,,,371.31835
321.918275,,,,,,371.3242
321.9276,,,,,,371.3651
321.959675,,,,,,371.382025
321.970775,,,,,,371.43095
321.984825,,,,,,371.4529
321.991225,,,,,,371.483325
322.00855,,,,,,371.552225
322.018925,,,,,,371.5905
322.0493,,,,,,371.608875
322.0651,,,,,,371.638475
322.0803,,,,,,371.673775
322.106075,,,,,,371.707825
322.122925,,,,,,371.7369
322.13595,,,,,,371.771625
322.16235,,,,,,371.794725
322.230275,,,,,,371.82565
322.2659,,,,,,371.844025
322.278625,,,,,,371.86935
322.31215,,,,,,371.90015
322.33145,,,,,,371.9208
322.3676,,,,,,371.941075
322.39125,,,,,,371.99875
322.413,,,,,,372.035525
322.42715,,,,,,372.053725
322.452775,,,,,,372.074825
322.4942,,,,,,372.1346
322.5073,,,,,,372.1752
322.5231,,,,,,372.2171
322.535,,,,,,372.2378
322.567675,,,,,,372.259325
322.587,,,,,,372.297
322.6004,,,,,,372.3382
322.617625,,,,,,372.355825
322.64335,,,,,,372.385525
322.671475,,,,,,372.41335
322.71705,,,,,,372.46055
322.73855,,,,,,372.47385
322.764725,,,,,,372.4932
322.77595,,,,,,372.586375
322.80055,,,,,,372.653275
322.82265,,,,,,372.7002
322.8358,,,,,,372.713825
322.851425,,,,,,372.753875
322.874825,,,,,,372.788175
322.893025,,,,,,372.811825
322.895275,,,,,,372.87925
322.911675,,,,,,372.92555
322.93035,,,,,,372.954875
322.945175,,,,,,372.9927
322.96235,,,,,,372.996375
322.9979,,,,,,373.03005
323.01715,,,,,,373.061425
323.036575,,,,,,373.090025
323.055,,,,,,373.1111
323.08615,,,,,,373.1259
323.1063,,,,,,373.140725
323.125225,,,,,,373.16435
323.1515,,,,,,373.1859
323.180625,,,,,,373.229675
323.21115,,,,,,373.253875
323.258575,,,,,,373.28525
323.2834,,,,,,373.30635
323.305125,,,,,,373.33775
323.32735,,,,,,373.34215
323.3468,,,,,,373.373775
323.362025,,,,,,373.3956
323.376675,,,,,,373.419775
323.3986,,,,,,373.4498
323.413975,,,,,,373.46595
323.441875,,,,,,373.50135
323.45995,,,,,,373.51445
323.473875,,,,,,373.5424
323.4819,,,,,,373.58905
323.490725,,,,,,373.625675
323.520325,,,,,,373.648725
323.533875,,,,,,373.68775
323.5468,,,,,,373.7139
323.568525,,,,,,373.741775
323.593275,,,,,,373.7817
323.613325,,,,,,373.79845
323.6368,,,,,,373.827425
323.6746,,,,,,373.84535
323.70175,,,,,,373.875025
323.710925,,,,,,373.884325
323.7282,,,,,,373.91295
323.738775,,,,,,373.9363
323.75075,,,,,,373.954825
323.755025,,,,,,373.988725
323.7822,,,,,,374.0083
323.7939,,,,,,374.0673
323.81015,,,,,,374.146075
323.82695,,,,,,374.15785
323.841825,,,,,,374.199125
323.878825,,,,,,374.217575
323.908775,,,,,,374.25245
323.929175,,,,,,374.2844
323.94075,,,,,,374.3643
323.950175,,,,,,374.3897
323.96445,,,,,,374.415825
323.988525,,,,,,374.44115
324.003625,,,,,,374.45135
324.0193,,,,,,374.500525
324.03355,,,,,,374.52705
324.04215,,,,,,374.552625
324.07755,,,,,,374.569925
324.10325,,,,,,374.58875
324.123775,,,,,,374.6002
324.14705,,,,,,374.625225
324.201325,,,,,,374.649475
324.20845,,,,,,374.67845
324.226375,,,,,,374.69595
324.248625,,,,,,374.73725
324.265025,,,,,,374.75155
324.30615,,,,,,374.766825
324.32285,,,,,,374.80045
324.356025,,,,,,374.820575
324.393325,,,,,,374.84375
324.41415,,,,,,374.88455
324.43305,,,,,,374.9109
324.45145,,,,,,374.93395
324.462525,,,,,,374.947225
324.474175,,,,,,374.978925
324.483025,,,,,,374.98425
324.4995,,,,,,375.0096
324.50825,,,,,,375.0512
324.529375,,,,,,375.073
324.5538,,,,,,375.098575
324.573575,,,,,,375.11775
324.5858,,,,,,375.13775
324.622725,,,,,,375.152975
324.6596,,,,,,375.1726
324.673625,,,,,,375.19975
324.695,,,,,,375.23505
324.72685,,,,,,375.27235
324.750425,,,,,,375.2765
324.7603,,,,,,375.315375
324.77635,,,,,,375.3737
324.79695,,,,,,375.3926
324.815925,,,,,,375.417975
324.854775,,,,,,375.437625
324.8956,,,,,,375.44995
324.9377,,,,,,375.4678
324.94935,,,,,,375.49345
324.9606,,,,,,375.5167
325.007925,,,,,,375.5863
325.0276,,,,,,375.6343
325.049725,,,,,,375.690425
325.05945,,,,,,375.785575
325.0792,,,,,,375.796075
325.1255,,,,,,375.842725
325.136225,,,,,,375.866725
325.1539,,,,,,375.8842
325.165475,,,,,,375.929925
325.180275,,,,,,375.965375
325.20245,,,,,,375.984775
325.242125,,,,,,376.051025
325.263475,,,,,,376.0754
325.2831,,,,,,376.122725
325.297375,,,,,,376.16665
325.31315,,,,,,376.1933
325.325375,,,,,,376.208475
325.33395,,,,,,376.23425
325.348575,,,,,,376.245725
325.372025,,,,,,376.26585
325.390675,,,,,,376.284675
325.399225,,,,,,376.315925
325.40965,,,,,,376.353025
325.432325,,,,,,376.368125
325.459975,,,,,,376.394125
325.5047,,,,,,376.4205
325.52535,,,,,,376.451725
325.53325,,,,,,376.4636
325.55935,,,,,,376.5007
325.59025,,,,,,376.574175
325.619825,,,,,,376.590325
325.682675,,,,,,376.6153
325.701775,,,,,,376.635025
325.711375,,,,,,376.660225
325.71695,,,,,,376.687575
325.737425,,,,,,376.71105
325.76835,,,,,,376.775575
325.789325,,,,,,376.788175
325.8137,,,,,,376.807525
325.83205,,,,,,376.83045
325.8726,,,,,,376.8629
325.91045,,,,,,376.879375
325.965125,,,,,,376.9018
325.979075,,,,,,376.9298
326.000375,,,,,,376.978525
326.0421,,,,,,376.999675
326.0591,,,,,,377.021475
326.079075,,,,,,377.0534
326.118625,,,,,,377.09915
326.1295,,,,,,377.1407
326.148375,,,,,,377.171
326.149525,,,,,,377.2239
326.162275,,,,,,377.259775
326.178775,,,,,,377.3362
326.2036,,,,,,377.364775
326.2286,,,,,,377.3889
326.267475,,,,,,377.397
326.283925,,,,,,377.476275
326.31475,,,,,,377.533175
326.33355,,,,,,377.5505
326.364,,,,,,377.577
326.39675,,,,,,377.5951
326.40765,,,,,,377.6175
326.420575,,,,,,377.64485
326.431175,,,,,,377.692
326.44,,,,,,377.723925
326.452275,,,,,,377.770525
326.4857,,,,,,377.7958
326.5091,,,,,,377.8145
326.523025,,,,,,377.8474
326.56305,,,,,,377.85165
326.5943,,,,,,377.8751
326.6461,,,,,,377.90095
326.664,,,,,,377.930275
326.68775,,,,,,377.961975
326.70475,,,,,,378.0013
326.729175,,,,,,378.032475
326.74915,,,,,,378.071375
326.77425,,,,,,378.09365
326.80055,,,,,,378.124925
326.826375,,,,,,378.144775
326.8665,,,,,,378.167175
326.878125,,,,,,378.198125
326.955925,,,,,,378.234625
326.983075,,,,,,378.276125
327.00605,,,,,,378.309575
327.02515,,,,,,378.33295
327.087275,,,,,,378.347425
327.11615,,,,,,378.38135
327.1494,,,,,,378.4286
327.19345,,,,,,378.485575
327.221125,,,,,,378.52255
327.2382,,,,,,378.56845
327.24085,,,,,,378.605025
327.256975,,,,,,378.621225
327.2888,,,,,,378.670525
327.33825,,,,,,378.69625
327.40535,,,,,,378.71815
327.428725,,,,,,378.740425
327.4678,,,,,,378.800075
327.4971,,,,,,378.842475
327.529,,,,,,378.861125
327.554625,,,,,,378.901975
327.5728,,,,,,378.929025
327.6342,,,,,,378.9578
327.675425,,,,,,378.985825
327.698675,,,,,,379.042075
327.7332,,,,,,379.08975
327.745875,,,,,,379.14685
327.75805,,,,,,379.178725
327.7796,,,,,,379.211225
327.7892,,,,,,379.28225
327.79865,,,,,,379.3201
327.822975,,,,,,379.364525
327.85175,,,,,,379.398925
327.9099,,,,,,379.42555
327.929925,,,,,,379.44855
327.941775,,,,,,379.484075
327.9893,,,,,,379.50045
328.01255,,,,,,379.507175
328.06885,,,,,,379.533225
328.1217,,,,,,379.542925
328.1435,,,,,,379.56705
328.15445,,,,,,379.6128
328.1836,,,,,,379.6437
328.195275,,,,,,379.70765
328.210875,,,,,,379.7253
328.223625,,,,,,379.77625
328.242775,,,,,,379.81915
328.249075,,,,,,379.85985
328.2785,,,,,,379.89035
328.305075,,,,,,379.92865
328.326075,,,,,,379.958775
328.346025,,,,,,379.9896
328.382625,,,,,,380.0091
328.416425,,,,,,380.03945
328.455525,,,,,,380.054375
328.479425,,,,,,380.075475
328.507225,,,,,,380.104
328.52855,,,,,,380.126125
328.5538,,,,,,380.16015
328.58435,,,,,,380.179875
328.60075,,,,,,380.2078
328.650675,,,,,,380.228225
328.69615,,,,,,380.249025
328.710875,,,,,,380.3063
328.7286,,,,,,380.3272
328.86985,,,,,,380.380825
328.888575,,,,,,380.4129
328.904525,,,,,,380.440575
328.92105,,,,,,380.470725
328.97725,,,,,,380.4998
329.03845,,,,,,380.523175
329.083875,,,,,,380.549225
329.10715,,,,,,380.579625
329.138125,,,,,,380.59815
329.148425,,,,,,380.634725
329.1605,,,,,,380.643725
329.17265,,,,,,380.665875
329.18965,,,,,,380.6965
329.20665,,,,,,380.714075
329.23995,,,,,,380.741425
329.269,,,,,,380.771125
329.291275,,,,,,380.79625
329.3058,,,,,,380.839625
329.349525,,,,,,380.867675
329.37015,,,,,,380.9528
329.372275,,,,,,380.971425
329.39175,,,,,,381.019425
329.419675,,,,,,381.059425
329.42155,,,,,,381.096775
329.45455,,,,,,381.12835
329.491675,,,,,,381.147075
329.521575,,,,,,381.1708
329.539,,,,,,381.18815
329.5982,,,,,,381.213925
329.622825,,,,,,381.245825
329.638225,,,,,,381.2762
329.6497,,,,,,381.2809
329.66785,,,,,,381.311425
329.674325,,,,,,381.336125
329.686175,,,,,,381.3591
329.7124,,,,,,381.412875
329.736325,,,,,,381.43035
329.77445,,,,,,381.460425
329.78965,,,,,,381.4786
329.8188,,,,,,381.50465
329.82125,,,,,,381.5203
329.8378,,,,,,381.5407
329.851975,,,,,,381.588575
329.864225,,,,,,381.617725
329.877975,,,,,,381.635225
329.897525,,,,,,381.66235
329.9389,,,,,,381.690425
329.959575,,,,,,381.7204
330.001725,,,,,,381.749475
330.058875,,,,,,381.773725
330.076825,,,,,,381.818275
330.112725,,,,,,381.847425
330.143925,,,,,,381.879825
330.156925,,,,,,381.904875
330.174575,,,,,,381.95355
330.21435,,,,,,381.980225
330.224125,,,,,,381.9903
330.248125,,,,,,382.023175
330.276275,,,,,,382.0378
330.308325,,,,,,382.06165
330.3292,,,,,,382.071975
330.3517,,,,,,382.0987
330.372875,,,,,,382.123075
330.38015,,,,,,382.126575
330.3901,,,,,,382.2441
330.411225,,,,,,382.268525
330.464375,,,,,,382.2903
330.495875,,,,,,382.30985
330.5167,,,,,,382.33085
330.58495,,,,,,382.395575
330.603375,,,,,,382.4287
330.6221,,,,,,382.47
330.70385,,,,,,382.485675
330.74345,,,,,,382.51185
330.776925,,,,,,382.53765
330.803325,,,,,,382.55465
330.82085,,,,,,382.571725
330.84945,,,,,,382.593025
330.8663,,,,,,382.625975
330.884275,,,,,,382.674225
330.916825,,,,,,382.68535
330.976725,,,,,,382.70975
330.99275,,,,,,382.722425
330.998275,,,,,,382.7533
331.017975,,,,,,382.773575
331.042475,,,,,,382.794725
331.062025,,,,,,382.821875
331.0878,,,,,,382.8974
331.114125,,,,,,382.9276
331.1435,,,,,,382.95245
331.16355,,,,,,382.9715
331.1844,,,,,,382.9912
331.200475,,,,,,383.0141
331.229325,,,,,,383.0564
331.2549,,,,,,383.090875
331.2747,,,,,,383.1239
331.298175,,,,,,383.136725
331.32255,,,,,,383.190575
331.356475,,,,,,383.226175
331.3743,,,,,,383.243575
331.41775,,,,,,383.266525
331.4462,,,,,,383.2764
331.46455,,,,,,383.33225
331.47675,,,,,,383.38295
331.49535,,,,,,383.433725
331.500975,,,,,,383.4652
331.531625,,,,,,383.520375
331.564475,,,,,,383.540675
331.592325,,,,,,383.593725
331.61075,,,,,,383.611475
331.63815,,,,,,383.66905
331.65685,,,,,,383.678825
331.6846,,,,,,383.7132
331.701275,,,,,,383.739375
331.709075,,,,,,383.76445
331.743925,,,,,,383.81625
331.775675,,,,,,383.8427
331.7911,,,,,,383.9155
331.80785,,,,,,383.9642
331.832025,,,,,,383.996975
331.9074,,,,,,384.0353
331.926825,,,,,,384.07535
331.9451,,,,,,384.12545
331.962525,,,,,,384.15325
331.986275,,,,,,384.1903
332.0025,,,,,,384.20745
332.01905,,,,,,384.2378
332.039125,,,,,,384.309375
332.050025,,,,,,384.3375
332.0632,,,,,,384.37265
332.0812,,,,,,384.388075
332.1171,,,,,,384.41915
332.156675,,,,,,384.461325
332.173575,,,,,,384.479925
332.1922,,,,,,384.493175
332.21985,,,,,,384.508075
332.247,,,,,,384.616525
332.266075,,,,,,384.641125
332.316025,,,,,,384.662425
332.330475,,,,,,384.70255
332.3483,,,,,,384.7316
332.3652,,,,,,384.7533
332.378,,,,,,384.808175
332.385075,,,,,,384.8437
332.407,,,,,,384.87575
332.42565,,,,,,384.9023
332.498475,,,,,,384.92205
332.538725,,,,,,384.941725
332.575925,,,,,,384.967925
332.5967,,,,,,384.995175
332.6238,,,,,,385.067125
332.6254,,,,,,385.087875
332.64425,,,,,,385.11495
332.675625,,,,,,385.166525
332.692525,,,,,,385.20185
332.7275,,,,,,385.224475
332.763575,,,,,,385.2406
332.782775,,,,,,385.2675
332.81305,,,,,,385.29855
332.842925,,,,,,385.32485
332.86755,,,,,,385.3509
332.8874,,,,,,385.37105
332.912225,,,,,,385.412525
332.958175,,,,,,385.452475
332.99645,,,,,,385.48825
333.0561,,,,,,385.525275
333.070675,,,,,,385.5658
333.081525,,,,,,385.593425
333.08605,,,,,,385.694225
333.103825,,,,,,385.767125
333.111225,,,,,,385.80575
333.121675,,,,,,385.854375
333.134675,,,,,,385.900475
333.14525,,,,,,385.93715
333.16865,,,,,,385.962825
333.188525,,,,,,385.99165
333.198825,,,,,,386.011275
333.224475,,,,,,386.04025
333.26355,,,,,,386.05895
333.282375,,,,,,386.0882
333.2964,,,,,,386.110625
333.316025,,,,,,386.13395
333.3437,,,,,,386.158375
333.406025,,,,,,386.19035
333.4284,,,,,,386.226375
333.450525,,,,,,386.247575
333.473775,,,,,,386.28775
333.489575,,,,,,386.303925
333.50945,,,,,,386.330675
333.51085,,,,,,386.355675
333.54445,,,,,,386.375175
333.565025,,,,,,386.4075
333.609525,,,,,,386.4293
333.629425,,,,,,386.4506
333.632675,,,,,,386.487175
333.63815,,,,,,386.524725
333.6572,,,,,,386.54455
333.673975,,,,,,386.57905
333.69605,,,,,,386.597475
333.7182,,,,,,386.631375
333.740775,,,,,,386.661375
333.766175,,,,,,386.697925
333.8082,,,,,,386.747425
333.832925,,,,,,386.783825
333.852325,,,,,,386.805875
333.87715,,,,,,386.83515
333.91465,,,,,,386.92505
333.9753,,,,,,386.95275
333.9774,,,,,,386.973975
333.998525,,,,,,387.00615
334.005,,,,,,387.039825
334.0247,,,,,,387.069425
334.04665,,,,,,387.1125
334.075975,,,,,,387.1604
334.10515,,,,,,387.16425
334.12825,,,,,,387.19955
334.170975,,,,,,387.2258
334.195625,,,,,,387.248975
334.2584,,,,,,387.26475
334.2876,,,,,,387.29315
334.32375,,,,,,387.31225
334.343975,,,,,,387.320675
334.35285,,,,,,387.371175
334.383125,,,,,,387.401325
334.385925,,,,,,387.42655
334.4312,,,,,,387.451425
334.44025,,,,,,387.479225
334.45075,,,,,,387.51405
334.482725,,,,,,387.562575
334.501025,,,,,,387.584375
334.518475,,,,,,387.623825
334.534075,,,,,,387.66415
334.5663,,,,,,387.6899
334.581475,,,,,,387.71725
334.5933,,,,,,387.74425
334.624025,,,,,,387.767925
334.6335,,,,,,387.819325
334.654925,,,,,,387.856425
334.7132,,,,,,387.896625
334.758525,,,,,,387.915625
334.78585,,,,,,387.954025
334.800175,,,,,,387.97885
334.81965,,,,,,388.001775
334.848675,,,,,,388.04935
334.865675,,,,,,388.079275
334.895375,,,,,,388.102675
334.915625,,,,,,388.126525
334.931725,,,,,,388.149625
334.942675,,,,,,388.180275
334.982975,,,,,,388.190725
334.9984,,,,,,388.220625
335.00785,,,,,,388.27225
335.03665,,,,,,388.294875
335.0494,,,,,,388.349775
335.0653,,,,,,388.371775
335.080425,,,,,,388.38295
335.102775,,,,,,388.399225
335.1288,,,,,,388.448325
335.167725,,,,,,388.479725
335.181325,,,,,,388.500575
335.207725,,,,,,388.5285
335.226725,,,,,,388.5533
335.25835,,,,,,388.5852
335.26825,,,,,,388.60535
335.275225,,,,,,388.641475
335.289625,,,,,,388.66985
335.30265,,,,,,388.68885
335.31485,,,,,,388.699875
335.3277,,,,,,388.72275
335.342775,,,,,,388.740625
335.36685,,,,,,388.7615
335.39695,,,,,,388.79125
335.409,,,,,,388.80915
335.425825,,,,,,388.836725
335.452975,,,,,,388.855125
335.48275,,,,,,388.8809
335.502825,,,,,,388.90775
335.551825,,,,,,388.9635
335.588975,,,,,,388.984
335.61345,,,,,,389.009325
335.644675,,,,,,389.028475
335.676025,,,,,,389.05845
335.686675,,,,,,389.088625
335.7115,,,,,,389.11655
335.74725,,,,,,389.18765
335.7637,,,,,,389.212375
335.787325,,,,,,389.262925
335.795675,,,,,,389.269475
335.81235,,,,,,389.316075
335.82615,,,,,,389.327425
335.85345,,,,,,389.390475
335.866825,,,,,,389.4059
335.925725,,,,,,389.443325
335.947225,,,,,,389.4742
335.962,,,,,,389.496
335.981375,,,,,,389.523225
335.999325,,,,,,389.561525
336.01065,,,,,,389.59325
336.0206,,,,,,389.642
336.048525,,,,,,389.66785
336.056525,,,,,,389.72045
336.0718,,,,,,389.7428
336.083225,,,,,,389.7645
336.10495,,,,,,389.7924
336.121625,,,,,,389.8223
336.139825,,,,,,389.84905
336.158025,,,,,,389.880875
336.164725,,,,,,389.92095
336.177575,,,,,,389.962825
336.244825,,,,,,389.989825
336.257675,,,,,,390.017175
336.270425,,,,,,390.0407
336.283525,,,,,,390.0543
336.302875,,,,,,390.0811
336.31905,,,,,,390.1013
336.3299,,,,,,390.13655
336.344725,,,,,,390.209625
336.37315,,,,,,390.235025
336.4256,,,,,,390.262225
336.442025,,,,,,390.3131
336.459675,,,,,,390.340375
336.478725,,,,,,390.370875
336.521875,,,,,,390.43285
336.564975,,,,,,390.4554
336.5891,,,,,,390.480275
336.612875,,,,,,390.49675
336.6219,,,,,,390.5201
336.635575,,,,,,390.547725
336.654125,,,,,,390.6094
336.666575,,,,,,390.6326
336.6747,,,,,,390.6582
336.688975,,,,,,390.6802
336.7116,,,,,,390.708375
336.763,,,,,,390.743825
336.788,,,,,,390.7691
336.824025,,,,,,390.793375
336.8654,,,,,,390.8389
336.8997,,,,,,390.8653
336.9169,,,,,,390.90175
336.931075,,,,,,390.960975
336.9509,,,,,,390.991475
336.97685,,,,,,391.014825
336.9909,,,,,,391.032425
337.060275,,,,,,391.054425
337.124675,,,,,,391.081
337.144175,,,,,,391.104475
337.16145,,,,,,391.13505
337.206525,,,,,,391.14735
337.237875,,,,,,391.16805
337.2606,,,,,,391.203575
337.298425,,,,,,391.236825
337.31985,,,,,,391.27355
337.352725,,,,,,391.3318
337.368725,,,,,,391.365525
337.3865,,,,,,391.38635
337.434675,,,,,,391.419425
337.4555,,,,,,391.453825
337.474125,,,,,,391.47435
337.49595,,,,,,391.530725
337.516275,,,,,,391.559075
337.556975,,,,,,391.58685
337.631675,,,,,,391.60975
337.6941,,,,,,391.663475
337.7074,,,,,,391.67995
337.7238,,,,,,391.715975
337.7276,,,,,,391.753375
337.7638,,,,,,391.78995
337.796625,,,,,,391.813975
337.814675,,,,,,391.884875
337.850575,,,,,,391.9322
337.8751,,,,,,391.965925
337.8923,,,,,,391.989475
337.91815,,,,,,392.016625
337.933175,,,,,,392.0416
337.953025,,,,,,392.080625
337.990325,,,,,,392.123225
337.999675,,,,,,392.146525
338.013875,,,,,,392.187775
338.0419,,,,,,392.2136
338.1101,,,,,,392.2396
338.147575,,,,,,392.261725
338.158175,,,,,,392.2728
338.181475,,,,,,392.292575
338.190525,,,,,,392.3222
338.227025,,,,,,392.346425
338.258,,,,,,392.3703
338.26765,,,,,,392.401525
338.289275,,,,,,392.41445
338.30935,,,,,,392.428825
338.335575,,,,,,392.4603
338.360925,,,,,,392.495825
338.3771,,,,,,392.5862
338.39405,,,,,,392.630575
338.409925,,,,,,392.67725
338.425975,,,,,,392.720225
338.461525,,,,,,392.7576
338.499275,,,,,,392.775975
338.523425,,,,,,392.805375
338.57165,,,,,,392.848375
338.5775,,,,,,392.8861
338.621575,,,,,,392.92805
338.639175,,,,,,392.961775
338.663975,,,,,,392.99065
338.70155,,,,,,393.02685
338.731125,,,,,,393.07545
338.75565,,,,,,393.095175
338.80125,,,,,,393.125175
338.826325,,,,,,393.15535
338.842925,,,,,,393.17335
338.881025,,,,,,393.191
338.892825,,,,,,393.22905
338.975075,,,,,,393.277075
338.9941,,,,,,393.298725
339.05185,,,,,,393.33205
339.09505,,,,,,393.35155
339.119675,,,,,,393.379675
339.127725,,,,,,393.4715
339.1528,,,,,,393.5299
339.163825,,,,,,393.55265
339.20645,,,,,,393.57185
339.238925,,,,,,393.59465
339.2857,,,,,,393.612625
339.305925,,,,,,393.6333
339.33165,,,,,,393.6897
339.369,,,,,,393.7168
339.3923,,,,,,393.752325
339.411925,,,,,,393.780275
339.449475,,,,,,393.8023
339.4768,,,,,,393.839925
339.5183,,,,,,393.867775
339.543425,,,,,,393.895975
339.60035,,,,,,393.968225
339.6289,,,,,,394.002675
339.66915,,,,,,394.02075
339.69765,,,,,,394.097875
339.716425,,,,,,394.11275
339.7328,,,,,,394.140175
339.755625,,,,,,394.218025
339.7793,,,,,,394.264625
339.8273,,,,,,394.291325
339.851225,,,,,,394.317225
339.886375,,,,,,394.345125
339.95085,,,,,,394.393825
339.973325,,,,,,394.4202
340.004825,,,,,,394.52255
340.00915,,,,,,394.565425
340.041575,,,,,,394.5965
340.06565,,,,,,394.617725
340.078175,,,,,,394.654025
340.09805,,,,,,394.676625
340.115575,,,,,,394.7132
340.1369,,,,,,394.792675
340.148975,,,,,,394.8165
340.174775,,,,,,394.84515
340.199425,,,,,,394.867625
340.25385,,,,,,394.8893
340.28195,,,,,,394.978875
340.350375,,,,,,395.00315
340.4463,,,,,,395.0569
340.49215,,,,,,395.083125
340.522225,,,,,,395.1035
340.6484,,,,,,395.18485
340.662825,,,,,,395.220925
340.6881,,,,,,395.2393
340.70075,,,,,,395.250425
340.720625,,,,,,395.3014
340.72295,,,,,,395.3438
340.7404,,,,,,395.370075
340.804,,,,,,395.419375
340.814925,,,,,,395.451475
340.832075,,,,,,395.492225
340.856375,,,,,,395.533575
340.892775,,,,,,395.553275
340.9126,,,,,,395.5725
340.963,,,,,,395.669475
340.988125,,,,,,395.69205
341.017175,,,,,,395.741
341.04965,,,,,,395.76675
341.101925,,,,,,395.79695
341.118525,,,,,,395.8221
341.142025,,,,,,395.8446
341.163975,,,,,,395.9065
341.18875,,,,,,395.94385
341.205075,,,,,,396.0025
341.23515,,,,,,396.020575
341.251925,,,,,,396.0402
341.272375,,,,,,396.094975
341.305025,,,,,,396.131475
341.3285,,,,,,396.160175
341.3859,,,,,,396.22485
341.425275,,,,,,396.263675
341.45215,,,,,,396.319525
341.460775,,,,,,396.37275
341.4699,,,,,,396.3958
341.520975,,,,,,396.4216
341.533075,,,,,,396.442575
341.5612,,,,,,396.457375
341.5677,,,,,,396.467025
341.586575,,,,,,396.494475
341.6058,,,,,,396.515025
341.62455,,,,,,396.540875
341.639075,,,,,,396.566425
341.66225,,,,,,396.592025
341.68565,,,,,,396.6277
341.687225,,,,,,396.655775
341.703775,,,,,,396.681925
341.712275,,,,,,396.7062
341.728925,,,,,,396.72725
341.7527,,,,,,396.758525
341.766175,,,,,,396.787175
341.778625,,,,,,396.81995
341.821825,,,,,,396.85125
341.844675,,,,,,396.87415
341.87175,,,,,,396.89135
341.9011,,,,,,396.915675
341.92785,,,,,,396.93525
341.95185,,,,,,396.95395
341.98945,,,,,,396.9775
342.02735,,,,,,396.9967
342.0516,,,,,,397.0214
342.0861,,,,,,397.05475
342.173425,,,,,,397.099
342.183675,,,,,,397.1191
342.1968,,,,,,397.134
342.22315,,,,,,397.1889
342.23755,,,,,,397.248975
342.2666,,,,,,397.274375
342.279275,,,,,,397.298925
342.307275,,,,,,397.333875
342.3257,,,,,,397.38605
342.350475,,,,,,397.41945
342.374225,,,,,,397.448375
342.391075,,,,,,397.47535
342.42275,,,,,,397.4904
342.49355,,,,,,397.511475
342.5385,,,,,,397.531775
342.56205,,,,,,397.547475
342.582325,,,,,,397.5743
342.610925,,,,,,397.6023
342.640025,,,,,,397.633225
342.6526,,,,,,397.6659
342.671225,,,,,,397.696925
342.6821,,,,,,397.74475
342.70015,,,,,,397.76375
342.776025,,,,,,397.796675
342.8104,,,,,,397.8235
342.8885,,,,,,397.84945
342.91955,,,,,,397.8869
342.9403,,,,,,397.910825
342.94545,,,,,,397.93905
342.963175,,,,,,397.966225
342.995975,,,,,,397.992375
343.0419,,,,,,398.041475
343.06215,,,,,,398.068
343.0766,,,,,,398.089425
343.0946,,,,,,398.11355
343.112225,,,,,,398.1404
343.116125,,,,,,398.1624
343.181075,,,,,,398.1858
343.20805,,,,,,398.214825
343.223925,,,,,,398.251375
343.269475,,,,,,398.2749
343.289775,,,,,,398.2907
343.3134,,,,,,398.3161
343.325275,,,,,,398.3593
343.3412,,,,,,398.407575
343.3624,,,,,,398.4302
343.388975,,,,,,398.478075
343.4078,,,,,,398.532625
343.4393,,,,,,398.56985
343.48295,,,,,,398.62035
343.486825,,,,,,398.645325
343.54585,,,,,,398.673325
343.569875,,,,,,398.689125
343.5828,,,,,,398.7141
343.6096,,,,,,398.7382
343.6351,,,,,,398.76395
343.66955,,,,,,398.8174
343.711425,,,,,,398.82075
343.74055,,,,,,398.8353
343.7622,,,,,,398.872125
343.7717,,,,,,398.8965
343.797575,,,,,,398.921325
343.825575,,,,,,398.947575
343.8482,,,,,,398.974625
343.889075,,,,,,399.000575
343.901925,,,,,,399.026175
343.950025,,,,,,399.0466
343.9515,,,,,,399.0862
343.96475,,,,,,399.13795
343.9875,,,,,,399.150275
344.0046,,,,,,399.17405
344.05655,,,,,,399.17675
344.0835,,,,,,399.2193
344.0876,,,,,,399.239325
344.1529,,,,,,399.269475
344.1767,,,,,,399.28595
344.19775,,,,,,399.319375
344.264975,,,,,,399.3508
344.29615,,,,,,399.3737
344.3261,,,,,,399.3947
344.36075,,,,,,399.419275
344.388675,,,,,,399.444325
344.439825,,,,,,399.472575
344.46075,,,,,,399.5493
344.5082,,,,,,399.589325
344.538425,,,,,,399.61195
344.567925,,,,,,399.643
344.592325,,,,,,399.70355
344.617075,,,,,,399.72585
344.641725,,,,,,399.7492
344.6653,,,,,,399.8293
344.697475,,,,,,399.840125
344.713075,,,,,,399.872275
344.734375,,,,,,399.898525
344.789475,,,,,,399.922325
344.8069,,,,,,399.945525
344.829275,,,,,,399.993675
344.9024,,,,,,399.996575
344.929025,,,,,,
344.990475,,,,,,
345.007925,,,,,,
345.08805,,,,,,
345.1015,,,,,,
345.1153,,,,,,
345.1377,,,,,,
345.15485,,,,,,
345.17795,,,,,,
345.202875,,,,,,
345.2427,,,,,,
345.2586,,,,,,
345.280325,,,,,,
345.31235,,,,,,
345.32635,,,,,,
