SPK_SPKC07b,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC09b
388.828275,524.578375,551.201975,
388.90965,524.603975,551.31875,
388.996425,524.8266,551.48675,
389.060775,524.981875,551.695125,
389.10725,525.52245,551.923675,
389.15675,525.71215,552.001725,
389.2531,525.813575,552.0553,
389.29375,526.136125,552.1576,
389.361375,526.2279,552.31025,
389.53705,526.396175,552.40445,
389.616175,526.96125,552.52185,
389.674275,527.048025,552.69035,
389.746275,527.417675,552.745825,
389.8273,527.619075,552.836325,
390.009375,527.880225,552.98005,
390.06815,527.939425,553.087525,
390.245475,527.979325,553.231775,
390.28525,528.2156,553.321225,
390.3306,528.30995,553.3601,
390.4164,528.500925,553.408,
390.5266,528.7206,553.4687,
390.572375,528.917575,553.5222,
390.711575,528.996,553.58965,
390.777275,529.270875,553.63345,
390.824675,529.45545,553.720975,
390.905625,529.46115,553.76925,
391.01935,529.5018,553.815,
391.0597,530.20425,553.92295,
391.1145,530.255575,554.027125,
391.138975,530.3322,554.137625,
391.20315,530.501425,554.346975,
391.40365,530.571075,554.429525,
391.49035,530.7725,554.5947,
391.613675,530.845525,554.717975,
391.70195,531.153375,554.842875,
391.725225,531.221125,554.897675,
391.9175,531.833625,554.9908,
391.99585,532.164975,555.07625,
392.064875,532.419175,555.18565,
392.201075,532.506525,555.350125,
392.2628,532.654725,555.3814,
392.376325,532.6962,555.451625,
392.514625,533.204,555.585825,
392.555325,533.3192,555.66505,
392.628025,533.6416,555.724975,
392.75035,533.8254,555.815225,
392.8263,534.0625,555.876675,
392.914925,534.1491,555.901575,
393.035775,534.4921,556.006025,
393.134325,534.660075,556.093075,
393.3807,534.851675,556.2273,
393.4909,535.07125,556.69405,
393.60425,535.142025,556.95475,
393.72075,535.4343,557.083,
393.758075,535.654825,557.142275,
393.81365,535.874525,557.212275,
393.939875,535.993525,557.2893,
394.074175,536.158675,557.386325,
394.240825,536.890425,557.615625,
394.395075,537.060275,557.9166,
394.4401,537.362275,558.1993,
394.522825,537.504875,558.313325,
394.702025,537.569025,558.3649,
394.76265,537.821525,558.41605,
394.818725,538.270375,558.4581,
394.88695,538.571425,558.498625,
394.964125,538.70245,558.52505,
395.19725,538.743,558.5638,
395.25825,539.392025,558.5884,
395.319675,539.462825,558.64725,
395.3732,539.511525,558.676875,
395.42105,539.766675,558.7013,
395.48205,539.813875,558.7455,
395.53315,539.85425,558.784175,
395.56255,539.890425,558.8231,
395.6418,540.153175,558.896625,
395.675475,540.2333,559.12525,
395.729675,540.391475,559.266425,
395.794725,540.93695,559.345575,
395.821175,541.069025,559.449725,
395.936,541.312925,559.781325,
395.986425,541.439775,559.844475,
396.07095,541.576875,559.89905,
396.17605,541.64925,559.985,
396.2431,541.71115,560.072175,
396.3019,541.95275,560.2727,
396.4355,542.110325,560.372175,
396.490425,542.177,560.45305,
396.554175,542.52155,560.506425,
396.63955,543.63745,560.589175,
396.703275,543.716175,560.693475,
396.84085,543.86935,561.022675,
396.9005,544.38885,561.085575,
397.0547,544.49795,561.191675,
397.094,545.1725,561.428825,
397.17375,545.26585,561.49,
397.232075,545.470825,561.5711,
397.31795,545.8879,561.6388,
397.417325,546.0288,561.7274,
397.467075,546.149025,561.926875,
397.551725,546.575725,562.193875,
397.61355,546.68485,562.428375,
397.684875,547.18745,562.559225,
397.726975,547.366525,562.670525,
397.754725,547.898175,562.744175,
397.853825,548.08395,562.789825,
397.95385,548.318875,562.83385,
397.993875,548.567975,562.9687,
398.062675,549.082775,563.076125,
398.1226,549.20835,563.135675,
398.2021,549.2785,563.1891,
398.335775,549.510325,563.234825,
398.444575,549.728,563.293875,
398.800075,549.8138,563.461775,
398.929725,550.059925,563.919875,
399.024875,550.232675,564.047825,
399.0985,550.29015,564.303125,
399.213875,550.51695,565.035475,
399.432275,550.607925,565.143275,
399.54825,550.670175,565.2692,
399.58455,550.71165,565.663225,
399.640975,550.94665,565.664475,
399.73505,551.030375,565.707525,
399.81045,551.2703,565.889225,
399.888025,551.535275,566.532,
399.962375,551.7819,566.6747,
400.085575,551.942175,566.84775,
400.191175,552.038325,567.5748,
400.316125,552.764725,567.6731,
400.3671,553.03285,568.6706,
400.413075,553.405825,570.45485,
400.440325,553.498225,570.73875,
400.503975,553.54565,570.854775,
400.53395,553.838525,570.999825,
400.582925,554.018725,571.654925,
400.6424,554.108375,572.100375,
400.7034,554.25685,572.3724,
400.77225,554.37865,572.460725,
400.87875,554.592225,572.6746,
400.93315,554.98635,572.7863,
400.964225,555.654275,572.98435,
400.998,555.8642,573.05865,
401.040625,555.963125,573.648325,
401.10735,556.130525,573.7857,
401.1958,556.240775,574.25115,
401.322425,556.776875,575.13755,
401.4027,557.10155,575.33625,
401.55055,557.1782,575.418375,
401.58455,557.374225,575.471825,
401.632625,557.726625,575.5635,
401.73785,558.077925,575.598375,
401.786025,558.28835,575.750575,
401.82495,558.995225,575.815175,
401.85115,559.49505,575.916275,
401.89865,559.8435,576.063925,
401.99165,560.0432,576.2941,
402.0568,560.303875,576.36565,
402.15315,560.47435,576.44515,
402.2042,561.0308,576.52485,
402.247925,561.143175,576.69145,
402.2696,561.214025,576.9241,
402.389975,561.32095,577.326475,
402.477325,561.444225,577.4364,
402.5638,561.643725,577.628975,
402.654225,562.020275,577.7244,
402.734175,562.900525,577.8086,
402.819,563.197025,577.864975,
402.89125,563.254225,578.027525,
402.909625,563.5537,578.13245,
402.964825,563.5776,578.301525,
403.0474,563.6584,578.4122,
403.2088,563.79405,578.499625,
403.281775,563.882025,578.821275,
403.343625,563.92705,579.1149,
403.387025,564.464125,579.3862,
403.52825,564.60905,579.6526,
403.580025,564.743775,579.82585,
403.71005,565.094125,579.903225,
403.77795,565.272025,580.039075,
403.839975,565.319025,580.344525,
403.9055,565.4691,581.176375,
403.99385,565.723875,581.2711,
404.0212,566.2953,581.356875,
404.0726,567.187725,581.43675,
404.17975,567.303725,581.472825,
404.238375,567.5173,581.5052,
404.277625,567.649325,581.535675,
404.341975,568.164525,581.55565,
404.377425,568.267825,581.59085,
404.467575,568.391125,581.6492,
404.519975,568.530175,581.706875,
404.6944,569.63855,581.749825,
404.765525,569.8505,581.787525,
404.833775,570.03655,582.0521,
404.87895,570.334325,582.09755,
404.92705,570.382725,582.137175,
404.968825,570.96325,582.21575,
405.0424,571.0248,582.35915,
405.1168,571.38585,582.4261,
405.184675,571.5005,582.536325,
405.227175,571.654875,582.608025,
405.300925,571.729,582.70035,
405.335175,571.918,582.79745,
405.38015,572.065225,582.83915,
405.4153,572.487475,582.897825,
405.53115,572.5261,582.967525,
405.56405,572.8629,583.0479,
405.696625,572.928475,583.137875,
405.754,573.4012,583.2007,
405.799525,573.6383,583.310375,
405.839675,574.3518,583.47465,
405.905125,574.59685,583.7206,
405.9205,575.109125,583.852725,
406.0637,575.1386,583.93515,
406.182325,575.4274,584.04745,
406.298025,575.53805,584.172325,
406.3797,575.64075,584.349175,
406.431875,575.8895,584.55405,
406.466175,576.07595,584.6777,
406.54885,576.5447,584.8591,
406.613375,576.989875,584.964025,
406.681525,577.0463,585.089625,
406.811425,577.432725,585.208175,
406.883325,577.675925,585.323125,
407.0272,577.796975,585.399175,
407.112475,578.1135,585.455525,
407.174725,578.20255,585.507425,
407.2876,578.850525,585.593625,
407.4544,578.9101,585.6479,
407.493375,579.162675,585.680625,
407.5295,579.750925,585.7281,
407.5491,580.199225,585.867975,
407.630775,580.286925,585.939225,
407.7324,580.34015,586.029975,
407.779175,580.4471,586.181575,
407.9072,580.730025,586.203275,
407.99675,581.477825,586.2715,
408.07695,581.66275,586.406125,
408.2005,581.7383,586.590325,
408.263275,582.126275,586.76225,
408.305775,582.3686,586.887625,
408.351125,582.585625,586.956525,
408.468675,582.636075,587.16455,
408.5369,582.769225,587.299575,
408.657325,583.3572,587.430675,
408.72765,583.49085,587.631775,
408.80365,584.163175,587.8369,
408.881025,584.4851,588.071875,
408.982175,584.872,588.856425,
409.0344,584.99015,589.14125,
409.04095,585.04445,589.194475,
409.101725,585.318625,589.28715,
409.150275,585.449125,589.3473,
409.170275,585.523475,589.582575,
409.22265,585.884025,589.772,
409.334425,586.062575,589.839225,
409.377875,586.42695,589.945625,
409.410375,586.476325,590.413125,
409.43815,586.834825,590.565675,
409.475725,587.049,591.794875,
409.5531,587.174025,591.932525,
409.63515,587.5122,592.0769,
409.7515,587.7056,592.169025,
409.815075,588.210425,592.2881,
409.85125,588.6851,592.48265,
409.904825,588.780475,592.599175,
410.0622,589.070325,592.70605,
410.122425,589.246975,592.855325,
410.18725,589.36525,592.95825,
410.22505,589.453425,593.0229,
410.28885,589.5694,593.082725,
410.3357,589.90495,593.289875,
410.37615,590.078675,593.372675,
410.415675,590.268925,593.430325,
410.49705,590.734275,593.5767,
410.57805,591.5158,593.669025,
410.64685,591.835975,593.764225,
410.7103,591.942175,593.815625,
410.781025,592.0795,593.888475,
410.86035,592.089525,594.285725,
410.902775,592.403325,594.4033,
410.99435,592.99245,594.846925,
411.04715,593.55475,594.927425,
411.0992,593.755475,594.98215,
411.1554,593.8112,595.085875,
411.240325,593.887,595.73135,
411.2907,594.019125,595.842825,
411.376875,594.487225,596.55655,
411.463725,594.6847,596.559325,
411.53105,594.766825,596.6116,
411.587225,594.9128,596.66005,
411.6099,595.0328,596.72585,
411.653025,595.140575,596.785425,
411.6938,596.61315,596.8217,
411.751525,596.8858,596.8635,
411.838025,597.228875,596.899625,
411.91845,597.285575,596.974075,
412.042725,597.405125,597.12665,
412.167675,597.7385,597.2442,
412.22355,597.818175,597.5534,
412.281125,598.043275,597.69845,
412.350075,598.1843,597.7749,
412.394825,598.370425,597.832775,
412.527975,598.9562,598.02635,
412.629375,599.168475,598.20895,
412.674725,599.25655,598.261175,
412.726575,599.33195,598.52115,
412.78945,599.43995,598.6926,
412.8136,599.821325,598.793175,
412.8979,599.8816,598.881125,
412.99475,600.18835,598.970625,
413.0576,600.298275,599.08135,
413.165425,600.711475,599.285875,
413.229075,,599.35575,
413.255975,,599.5568,
413.305075,,600.0213,
413.34185,,600.19335,
413.390325,,600.27255,
413.433025,,600.40305,
413.568625,,600.513775,
413.6665,,600.706525,
413.7045,,,
413.7434,,,
413.813775,,,
413.9649,,,
414.059475,,,
414.101675,,,
414.198025,,,
414.253325,,,
414.512725,,,
414.67045,,,
414.744575,,,
414.7482,,,
414.963775,,,
415.09575,,,
415.177775,,,
415.324525,,,
415.387225,,,
415.58655,,,
415.66865,,,
415.808925,,,
415.9207,,,
415.993925,,,
416.124375,,,
416.183775,,,
416.241025,,,
416.2839,,,
416.35045,,,
416.414725,,,
416.4684,,,
416.510675,,,
416.7369,,,
416.8582,,,
416.944625,,,
417.024375,,,
417.09745,,,
417.152575,,,
417.2612,,,
417.368025,,,
417.546675,,,
417.663625,,,
417.726075,,,
417.802925,,,
417.900425,,,
417.948775,,,
418.060925,,,
418.3574,,,
418.392325,,,
418.47565,,,
418.562475,,,
418.6291,,,
418.659775,,,
418.734725,,,
418.828775,,,
418.8864,,,
419.001075,,,
419.048325,,,
419.13525,,,
419.221,,,
419.268875,,,
419.311525,,,
419.4016,,,
419.4972,,,
419.551575,,,
419.6277,,,
419.817725,,,
419.8454,,,
420.010575,,,
420.130575,,,
420.199425,,,
420.3904,,,
420.4522,,,
420.496425,,,
420.52555,,,
420.5533,,,
420.699925,,,
420.742775,,,
420.804725,,,
420.8488,,,
420.8932,,,
420.98115,,,
421.0811,,,
421.14975,,,
421.2303,,,
421.33215,,,
421.381425,,,
421.447275,,,
421.490325,,,
421.519,,,
421.550975,,,
421.606675,,,
421.71925,,,
421.9434,,,
422.1149,,,
422.147475,,,
422.27205,,,
422.353375,,,
422.430825,,,
422.574075,,,
422.645525,,,
422.70465,,,
422.758625,,,
422.7962,,,
422.85365,,,
422.9041,,,
422.959175,,,
423.028575,,,
423.1508,,,
423.19375,,,
423.267675,,,
423.321125,,,
423.360625,,,
423.440925,,,
423.4662,,,
423.665725,,,
423.758875,,,
423.9084,,,
424.071275,,,
424.1379,,,
424.2239,,,
424.303075,,,
424.4536,,,
424.5458,,,
424.6483,,,
424.70755,,,
424.799525,,,
424.878125,,,
424.94625,,,
425.00835,,,
425.08485,,,
425.1315,,,
425.2498,,,
425.30875,,,
425.34015,,,
425.418775,,,
425.519925,,,
425.557675,,,
425.6015,,,
425.68295,,,
425.7409,,,
425.7837,,,
425.858125,,,
425.9975,,,
426.056525,,,
426.1775,,,
426.214475,,,
426.256925,,,
426.351725,,,
426.419925,,,
426.4954,,,
426.561125,,,
426.618825,,,
426.671075,,,
426.742175,,,
426.812525,,,
426.9351,,,
427.09345,,,
427.142475,,,
427.21105,,,
427.294175,,,
427.3312,,,
427.38145,,,
427.486775,,,
427.633225,,,
427.6705,,,
427.708725,,,
427.74365,,,
427.8731,,,
427.89865,,,
427.957275,,,
428.0273,,,
428.098175,,,
428.19935,,,
428.2397,,,
428.34245,,,
428.394775,,,
428.436925,,,
428.491525,,,
428.512775,,,
428.550075,,,
428.587,,,
428.616875,,,
428.688325,,,
428.73965,,,
428.77515,,,
428.865275,,,
428.972225,,,
429.03035,,,
429.1386,,,
429.2249,,,
429.296775,,,
429.3728,,,
429.41245,,,
429.45625,,,
429.48645,,,
429.5211,,,
429.553775,,,
429.6484,,,
429.764375,,,
429.833275,,,
429.898625,,,
429.94795,,,
430.030425,,,
430.0788,,,
430.164225,,,
430.2679,,,
430.32925,,,
430.387625,,,
430.455075,,,
430.495825,,,
430.585625,,,
430.6588,,,
430.7183,,,
430.76975,,,
430.830475,,,
430.86365,,,
430.93885,,,
430.993825,,,
431.145275,,,
431.22015,,,
431.2637,,,
431.33705,,,
431.4547,,,
431.49065,,,
431.525725,,,
431.5506,,,
431.6729,,,
431.716575,,,
431.760875,,,
431.9026,,,
431.9508,,,
432.03885,,,
432.10955,,,
432.19125,,,
432.323775,,,
432.43225,,,
432.50425,,,
432.5911,,,
432.7276,,,
432.853175,,,
432.90475,,,
433.033325,,,
433.14765,,,
433.18645,,,
433.2382,,,
433.35485,,,
433.592875,,,
433.626625,,,
433.685825,,,
433.75625,,,
433.9021,,,
433.95185,,,
434.011625,,,
434.089625,,,
434.155925,,,
434.199925,,,
434.2948,,,
434.3619,,,
434.424225,,,
434.4905,,,
434.543975,,,
434.62845,,,
434.687725,,,
434.81085,,,
434.884925,,,
434.919,,,
435.0006,,,
435.033875,,,
435.12255,,,
435.18625,,,
435.24235,,,
435.282325,,,
435.434125,,,
435.4631,,,
435.5382,,,
435.615575,,,
435.656325,,,
435.71835,,,
435.7496,,,
435.908375,,,
436.00775,,,
436.095225,,,
436.17165,,,
436.307675,,,
436.4053,,,
436.4426,,,
436.51725,,,
436.602525,,,
436.6923,,,
436.75045,,,
436.864625,,,
436.930675,,,
437.00905,,,
437.073475,,,
437.135425,,,
437.279275,,,
437.3904,,,
437.4672,,,
437.50155,,,
437.5697,,,
437.638875,,,
437.678325,,,
437.80985,,,
437.934075,,,
438.12025,,,
438.18825,,,
438.342725,,,
438.411325,,,
438.4376,,,
438.4942,,,
438.67785,,,
438.714675,,,
438.802775,,,
438.899925,,,
438.93445,,,
439.01705,,,
439.12485,,,
439.178025,,,
439.32665,,,
439.39745,,,
439.544175,,,
439.7136,,,
439.8733,,,
439.9786,,,
440.008825,,,
440.060125,,,
440.17635,,,
440.249725,,,
440.370175,,,
440.400375,,,
440.45205,,,
440.676525,,,
440.7728,,,
440.954175,,,
441.046525,,,
441.12365,,,
441.156675,,,
441.216625,,,
441.26335,,,
441.3366,,,
441.4082,,,
441.508875,,,
441.6696,,,
441.76005,,,
441.8025,,,
441.886175,,,
441.932925,,,
441.982175,,,
442.01455,,,
442.056625,,,
442.195225,,,
442.25455,,,
442.3726,,,
442.448675,,,
442.510125,,,
442.55175,,,
442.671325,,,
442.754725,,,
442.793175,,,
442.840775,,,
442.97575,,,
443.193525,,,
443.285025,,,
443.36975,,,
443.49835,,,
443.626525,,,
443.640425,,,
443.768225,,,
443.8435,,,
443.916625,,,
444.036975,,,
444.10515,,,
444.169625,,,
444.2278,,,
444.279775,,,
444.33865,,,
444.418625,,,
444.50225,,,
444.6814,,,
444.7291,,,
444.833075,,,
444.891925,,,
444.94315,,,
445.10055,,,
445.18975,,,
445.309675,,,
445.485325,,,
445.52665,,,
445.6891,,,
445.768825,,,
445.828775,,,
445.912925,,,
445.9668,,,
446.04025,,,
446.099525,,,
446.20935,,,
446.29845,,,
446.3748,,,
446.443125,,,
446.6347,,,
446.821775,,,
446.848375,,,
446.90575,,,
446.949375,,,
447.0235,,,
447.0872,,,
447.156975,,,
447.24795,,,
447.357225,,,
447.411075,,,
447.451875,,,
447.582625,,,
447.7115,,,
447.749125,,,
447.88665,,,
447.950225,,,
447.98065,,,
448.040275,,,
448.105575,,,
448.170675,,,
448.178675,,,
448.36415,,,
448.40925,,,
448.458975,,,
448.5492,,,
448.593025,,,
448.628075,,,
448.6647,,,
448.717225,,,
448.994775,,,
449.0285,,,
449.076375,,,
449.167775,,,
449.23105,,,
449.28345,,,
449.4003,,,
449.4728,,,
449.685375,,,
449.7473,,,
449.807725,,,
449.8548,,,
450.185425,,,
450.214175,,,
450.295475,,,
450.53505,,,
450.614275,,,
450.70635,,,
450.74555,,,
450.79785,,,
450.83815,,,
450.893975,,,
450.922475,,,
451.00475,,,
451.144725,,,
451.1888,,,
451.267,,,
451.449275,,,
451.4892,,,
451.602225,,,
451.6538,,,
451.6919,,,
451.81835,,,
452.02635,,,
452.13735,,,
452.174625,,,
452.22795,,,
452.2729,,,
452.321,,,
452.342725,,,
452.40715,,,
452.4392,,,
452.524725,,,
452.549875,,,
452.57895,,,
452.66,,,
452.72595,,,
452.805625,,,
452.83235,,,
452.862725,,,
452.90475,,,
452.962225,,,
452.995275,,,
453.030825,,,
453.071675,,,
453.144375,,,
453.2039,,,
453.227525,,,
453.267975,,,
453.456225,,,
453.551875,,,
453.68275,,,
453.72585,,,
453.84845,,,
453.96555,,,
454.070275,,,
454.1227,,,
454.289725,,,
454.392,,,
454.43095,,,
454.4991,,,
454.5435,,,
454.622,,,
454.714975,,,
454.83475,,,
454.883625,,,
454.91945,,,
454.95015,,,
454.9853,,,
455.042375,,,
455.0786,,,
455.146725,,,
455.1848,,,
455.46335,,,
455.560625,,,
455.638725,,,
455.701275,,,
455.86695,,,
455.92155,,,
455.994375,,,
456.140775,,,
456.2757,,,
456.370475,,,
456.4511,,,
456.4988,,,
456.5279,,,
456.5993,,,
456.68845,,,
456.770925,,,
456.800825,,,
456.850775,,,
456.926725,,,
456.996775,,,
457.199925,,,
457.35125,,,
457.40385,,,
457.424475,,,
457.4792,,,
457.5227,,,
457.581075,,,
457.687925,,,
457.759075,,,
457.819825,,,
457.847475,,,
457.921475,,,
457.941525,,,
457.970825,,,
458.027075,,,
458.111575,,,
458.228425,,,
458.245575,,,
458.285325,,,
458.330425,,,
458.483475,,,
458.606675,,,
458.677775,,,
458.734825,,,
458.781825,,,
458.83155,,,
458.86835,,,
458.934075,,,
459.01865,,,
459.0724,,,
459.0991,,,
459.13695,,,
459.2365,,,
459.335825,,,
459.39865,,,
459.550325,,,
459.59885,,,
459.650475,,,
459.690075,,,
459.78775,,,
459.83575,,,
459.9053,,,
459.98935,,,
460.11855,,,
460.2003,,,
460.2727,,,
460.3689,,,
460.395125,,,
460.424,,,
460.56765,,,
460.649175,,,
460.70135,,,
460.76305,,,
460.853575,,,
460.94775,,,
460.981975,,,
461.020525,,,
461.113375,,,
461.150125,,,
461.353725,,,
461.419825,,,
461.461625,,,
461.554275,,,
461.6335,,,
461.715425,,,
461.881425,,,
461.934875,,,
461.98545,,,
462.033325,,,
462.09675,,,
462.195725,,,
462.240625,,,
462.289875,,,
462.3473,,,
462.40035,,,
462.439525,,,
462.602825,,,
462.705775,,,
462.805625,,,
462.88725,,,
462.929625,,,
462.9895,,,
463.035125,,,
463.133725,,,
463.1784,,,
463.2275,,,
463.457075,,,
463.5166,,,
463.562425,,,
463.594,,,
463.6477,,,
463.685925,,,
463.766375,,,
463.83745,,,
463.884775,,,
463.954975,,,
464.114325,,,
464.177925,,,
464.204325,,,
464.243525,,,
464.342825,,,
464.418875,,,
464.475525,,,
464.50185,,,
464.59325,,,
464.66405,,,
464.6863,,,
464.7233,,,
464.872125,,,
464.9318,,,
464.9758,,,
464.9919,,,
465.15825,,,
465.201725,,,
465.29585,,,
465.3755,,,
465.470925,,,
465.645675,,,
465.682175,,,
465.758525,,,
465.817725,,,
465.87755,,,
465.951525,,,
465.98615,,,
466.23965,,,
466.404625,,,
466.504975,,,
466.53625,,,
466.5604,,,
466.578475,,,
466.6157,,,
466.665525,,,
466.74935,,,
466.821075,,,
466.839575,,,
466.8869,,,
466.910125,,,
467.041425,,,
467.104525,,,
467.25215,,,
467.32475,,,
467.350175,,,
467.496825,,,
467.525975,,,
467.552775,,,
467.61525,,,
467.639825,,,
467.758525,,,
467.78565,,,
467.908425,,,
467.97055,,,
468.022975,,,
468.05725,,,
468.085925,,,
468.147825,,,
468.175625,,,
468.362025,,,
468.454925,,,
468.529025,,,
468.622175,,,
468.671625,,,
468.7256,,,
468.74715,,,
468.8285,,,
468.854725,,,
468.8757,,,
468.936175,,,
469.01255,,,
469.0978,,,
469.13005,,,
469.310375,,,
469.33745,,,
469.401575,,,
469.42755,,,
469.47625,,,
469.763175,,,
469.839675,,,
469.889925,,,
469.938825,,,
469.99285,,,
470.106975,,,
470.17235,,,
470.191275,,,
470.33225,,,
470.431025,,,
470.4688,,,
470.498975,,,
470.674675,,,
470.728525,,,
470.867325,,,
470.95825,,,
470.99905,,,
471.020425,,,
471.05855,,,
471.078125,,,
471.1205,,,
471.144625,,,
471.162175,,,
471.192175,,,
471.23155,,,
471.3631,,,
471.3919,,,
471.482975,,,
471.51645,,,
471.70285,,,
471.800675,,,
471.850675,,,
471.98845,,,
472.04695,,,
472.1581,,,
472.24575,,,
472.280825,,,
472.3206,,,
472.354825,,,
472.521525,,,
472.61175,,,
472.8748,,,
472.916425,,,
472.955675,,,
473.03625,,,
473.0851,,,
473.126875,,,
473.1538,,,
473.284675,,,
473.3304,,,
473.463375,,,
473.531375,,,
473.5816,,,
473.6813,,,
473.738275,,,
473.811225,,,
473.843925,,,
473.870675,,,
473.963675,,,
474.275925,,,
474.3566,,,
474.389225,,,
474.50445,,,
474.530725,,,
474.58265,,,
474.6253,,,
474.68315,,,
474.80635,,,
474.84545,,,
474.90035,,,
474.945175,,,
475.03675,,,
475.08555,,,
475.119,,,
475.1524,,,
475.229,,,
475.292125,,,
475.298975,,,
475.349125,,,
475.416525,,,
475.457825,,,
475.506225,,,
475.634275,,,
475.6688,,,
475.7408,,,
475.784675,,,
475.852325,,,
475.945425,,,
475.988,,,
476.15665,,,
476.23105,,,
476.352775,,,
476.41705,,,
476.5506,,,
476.654325,,,
476.72065,,,
476.7258,,,
476.74525,,,
476.859575,,,
476.9316,,,
477.02655,,,
477.256075,,,
477.3604,,,
477.40895,,,
477.51635,,,
477.56265,,,
477.60285,,,
477.650325,,,
477.685625,,,
477.814275,,,
477.898625,,,
477.941475,,,
478.0618,,,
478.11675,,,
478.22205,,,
478.31575,,,
478.4048,,,
478.46325,,,
478.551675,,,
478.5899,,,
478.824225,,,
478.8547,,,
478.9016,,,
479.03885,,,
479.092725,,,
479.265625,,,
479.36995,,,
479.42675,,,
479.496875,,,
479.577275,,,
479.688025,,,
479.74115,,,
479.774925,,,
479.82455,,,
479.8968,,,
479.946475,,,
480.0015,,,
480.28415,,,
480.42595,,,
480.555525,,,
480.63595,,,
480.808675,,,
480.92985,,,
480.986625,,,
481.129625,,,
481.1709,,,
481.24175,,,
481.351425,,,
481.427275,,,
481.636425,,,
481.734175,,,
481.80695,,,
481.91025,,,
482.010775,,,
482.06135,,,
482.314475,,,
482.371875,,,
482.500175,,,
482.59395,,,
482.649225,,,
482.7302,,,
482.7904,,,
482.87825,,,
482.949275,,,
483.071475,,,
483.1149,,,
483.206425,,,
483.2261,,,
483.277525,,,
483.3262,,,
483.35575,,,
483.39135,,,
483.43835,,,
483.468175,,,
483.493375,,,
483.572425,,,
483.667375,,,
483.713675,,,
483.788525,,,
483.855575,,,
483.9067,,,
483.93885,,,
483.97195,,,
484.023975,,,
484.073525,,,
484.128,,,
484.1631,,,
484.250075,,,
484.303775,,,
484.39665,,,
484.46005,,,
484.490925,,,
484.594925,,,
484.694275,,,
484.858175,,,
485.12855,,,
485.237075,,,
485.318675,,,
485.493575,,,
485.7371,,,
485.798875,,,
485.86865,,,
485.9893,,,
486.07145,,,
486.14385,,,
486.2189,,,
486.351325,,,
486.389475,,,
486.45465,,,
486.52575,,,
486.5545,,,
486.639225,,,
486.70005,,,
486.809775,,,
486.86495,,,
486.930275,,,
487.031375,,,
487.1147,,,
487.1594,,,
487.23335,,,
487.3806,,,
487.460575,,,
487.53525,,,
487.646275,,,
487.6977,,,
487.778775,,,
487.93795,,,
487.995025,,,
488.076775,,,
488.144825,,,
488.28055,,,
488.323025,,,
488.4228,,,
488.473325,,,
488.5006,,,
488.5412,,,
488.60075,,,
488.6836,,,
488.71905,,,
488.7692,,,
488.86415,,,
488.9065,,,
488.95895,,,
489.00135,,,
489.0438,,,
489.087875,,,
489.11575,,,
489.161175,,,
489.2147,,,
489.312525,,,
489.3871,,,
489.489575,,,
489.53905,,,
489.591775,,,
489.6427,,,
489.71485,,,
489.739825,,,
489.911875,,,
490.016225,,,
490.08155,,,
490.1461,,,
490.25795,,,
490.292725,,,
490.372025,,,
490.436225,,,
490.477825,,,
490.54125,,,
490.64,,,
490.6831,,,
490.75315,,,
490.85805,,,
490.9158,,,
491.09635,,,
491.168925,,,
491.204875,,,
491.35695,,,
491.3962,,,
491.5173,,,
491.57405,,,
491.694575,,,
491.7347,,,
491.89635,,,
491.93245,,,
491.975225,,,
492.036375,,,
492.0765,,,
492.1262,,,
492.170775,,,
492.232475,,,
492.3548,,,
492.400275,,,
492.442525,,,
492.5023,,,
492.6074,,,
492.689525,,,
492.717375,,,
492.772025,,,
492.8958,,,
492.9263,,,
492.957725,,,
493.005625,,,
493.0985,,,
493.121,,,
493.18535,,,
493.218825,,,
493.307075,,,
493.476725,,,
493.524075,,,
493.5565,,,
493.657375,,,
493.7968,,,
493.82345,,,
493.8819,,,
493.917375,,,
493.9762,,,
494.005525,,,
494.121775,,,
494.197,,,
494.255825,,,
494.349925,,,
494.453275,,,
494.4916,,,
494.52895,,,
494.607025,,,
494.6612,,,
494.7124,,,
494.74065,,,
494.7859,,,
494.83575,,,
494.88905,,,
495.002325,,,
495.06095,,,
495.252675,,,
495.298825,,,
495.343175,,,
495.3814,,,
495.42875,,,
495.4656,,,
495.51875,,,
495.598675,,,
495.6374,,,
495.757775,,,
495.87095,,,
495.926,,,
496.11735,,,
496.21155,,,
496.4003,,,
496.5463,,,
496.6669,,,
496.839775,,,
496.916025,,,
496.939375,,,
496.992675,,,
497.02715,,,
497.124775,,,
497.159675,,,
497.2107,,,
497.242975,,,
497.304,,,
497.3477,,,
497.4057,,,
497.465425,,,
497.50125,,,
497.53485,,,
497.578175,,,
497.68295,,,
497.87755,,,
497.9336,,,
497.964125,,,
498.0333,,,
498.158325,,,
498.280525,,,
498.339575,,,
498.41455,,,
498.539825,,,
498.604525,,,
498.701425,,,
498.727275,,,
498.76755,,,
498.828875,,,
498.8779,,,
498.92605,,,
498.975375,,,
499.0124,,,
499.056275,,,
499.165625,,,
499.2479,,,
499.311325,,,
499.419225,,,
499.472725,,,
499.56185,,,
499.610625,,,
499.6437,,,
499.6898,,,
499.716725,,,
499.747175,,,
499.8071,,,
499.85075,,,
499.888475,,,
499.962025,,,
500.051575,,,
500.13875,,,
500.200725,,,
500.34265,,,
500.446175,,,
