SPK_SPKC11a,SPK_SPKC15a,SPK_SPKC15b
,158.613525,199.747525
,158.79835,199.759425
,158.8088,199.7942
,158.8148,199.814425
,158.835225,199.84395
,158.953425,199.9008
,159.011,199.9259
,159.0585,200.281825
,159.066775,200.28655
,159.082275,200.311025
,159.36015,200.409975
,159.390325,200.4228
,159.399125,200.443575
,159.447,200.470525
,159.515525,200.4861
,159.813275,200.52365
,159.822225,200.557875
,159.82755,200.6114
,159.8398,200.62705
,159.85115,200.6461
,159.85625,200.665475
,159.9171,200.688675
,159.954525,200.715025
,159.981025,200.767375
,160.0548,200.95675
,160.067625,200.97755
,160.3229,201.048875
,160.332175,201.0687
,160.34085,201.127675
,160.3442,201.144975
,160.44855,201.191525
,160.48335,201.3453
,160.488,201.375975
,160.563525,201.394975
,160.606875,201.42855
,160.62755,201.450725
,160.638875,201.474025
,160.72485,201.594175
,160.913475,201.630575
,161.197975,201.982225
,161.203375,202.00345
,161.208425,202.024925
,161.215125,202.054875
,161.223525,202.080325
,161.238475,202.264275
,161.24995,202.3114
,161.392225,202.32075
,161.5806,202.332575
,161.61085,202.355425
,161.687425,202.397525
,161.7026,202.451325
,161.7563,202.480475
,161.7995,202.52555
,161.814325,202.6054
,161.8376,202.6422
,162.078375,202.8184
,162.090975,202.8465
,162.100225,202.89855
,162.10995,202.939825
,162.12555,202.968425
,162.147825,202.9899
,162.16535,203.01305
,162.1821,203.033075
,162.183675,203.0512
,162.187325,203.097775
,162.21545,203.37735
,162.260575,203.4563
,162.26945,203.490425
,162.2843,203.527825
,162.30775,203.5502
,162.391225,203.57005
,162.444225,203.601775
,162.4463,203.6594
,162.725,203.68605
,162.734275,203.732175
,162.7417,203.762325
,162.764975,203.79375
,162.791075,203.876625
,162.825175,203.9205
,162.839825,204.15145
,163.065975,204.156575
,163.074625,204.175275
,163.082925,204.2
,163.113375,204.2249
,163.11815,204.24695
,163.14395,204.30405
,163.428175,204.32395
,163.44975,204.34395
,163.455075,204.5287
,163.46975,204.546275
,163.502075,204.56935
,163.798025,204.59615
,163.8096,204.6327
,163.8284,204.73695
,163.86975,204.774775
,163.880275,204.8189
,163.88405,204.85045
,163.98675,204.87065
,164.141975,204.900025
,164.157475,204.93205
,164.16635,205.229475
,164.17185,205.247925
,164.179375,205.269975
,164.182075,205.408275
,164.185525,205.437325
,164.2012,205.4618
,164.222175,205.47785
,164.23415,205.506575
,164.3865,205.573825
,164.492425,205.6081
,164.64535,205.65415
,164.693225,205.672275
,164.69785,205.6888
,164.926625,205.7073
,164.981875,205.730875
,164.9911,205.970625
,165.00665,205.987175
,165.037525,205.999725
,165.481825,206.038125
,165.55775,206.0714
,165.57785,206.141625
,165.589225,206.209
,165.6129,206.233925
,165.620075,206.27045
,165.630725,206.300075
,165.63655,206.358875
,165.641525,206.436475
,165.647875,206.84465
,165.6895,206.86495
,165.71065,206.883325
,165.71845,206.918725
,165.732475,206.9432
,165.757325,206.971125
,165.792775,207.0428
,165.857,207.06175
,165.86905,207.094225
,166.096075,207.11325
,166.123125,207.124475
,166.1421,207.1344
,166.159875,207.14125
,166.210225,207.1836
,166.2275,207.20295
,166.2539,207.224875
,166.2603,207.253325
,166.4608,207.28585
,166.47635,207.516075
,166.49355,207.556175
,166.503725,207.583575
,166.5136,207.600625
,166.562975,207.624275
,166.629425,207.648525
,166.632875,207.680525
,166.841925,207.690675
,166.857325,207.715275
,166.87015,207.763575
,166.95025,207.7789
,167.026425,207.819475
,167.10095,207.833925
,167.131675,207.857725
,167.163725,208.14585
,167.186175,208.157775
,167.200625,208.16905
,167.21355,208.190125
,167.2676,208.2309
,167.29195,208.251
,167.378975,208.268825
,167.417525,208.289825
,167.5158,208.32865
,167.5629,208.37255
,167.5773,208.409875
,167.631425,208.44985
,167.68375,208.475025
,167.693075,208.4911
,167.756925,208.5091
,167.881375,208.526475
,168.1266,208.54445
,168.13905,208.591425
,168.14655,208.823125
,168.1637,208.837675
,168.183575,208.8497
,168.242075,208.863025
,168.3751,208.8817
,168.453975,208.926475
,168.508675,208.95585
,168.5582,209.004625
,168.571425,209.032975
,168.592075,209.0622
,168.67455,209.102125
,168.738875,209.17645
,168.765275,209.193
,168.9734,209.448175
,168.974475,209.489175
,168.989675,209.5273
,169.00205,209.56905
,169.0196,209.593125
,169.266,209.646125
,169.296775,209.725025
,169.30815,209.792675
,169.5864,209.82515
,169.60255,209.98155
,169.668225,210.061175
,169.906525,210.089475
,169.94935,210.15575
,169.9701,210.18465
,169.99045,210.27
,170.036275,210.310475
,170.049825,210.340075
,170.06745,210.3725
,170.0823,210.395925
,170.118825,210.423
,170.154575,210.50465
,170.2172,210.5469
,170.2437,210.592725
,170.253575,210.63
,170.264225,210.674175
,170.299725,210.7145
,170.32685,210.781075
,170.413725,210.811475
,170.447225,210.826625
,170.516325,210.845375
,170.547825,210.929375
,170.570225,211.159075
,170.598075,211.18235
,170.621375,211.285125
,170.648525,211.31005
,170.68025,211.337
,170.75075,211.374975
,170.763025,211.4704
,170.76925,211.535775
,170.881275,211.59645
,170.9455,211.6329
,170.975425,211.6639
,171.00605,211.735475
,171.033725,211.766925
,171.066075,211.7934
,171.089575,211.8192
,171.1339,211.8718
,171.145975,211.9065
,171.181625,211.96275
,171.2017,212.073125
,171.231375,212.16875
,171.263525,212.199125
,171.30375,212.2407
,171.325075,212.28905
,171.3415,212.4025
,171.358075,212.4558
,171.39305,212.49285
,171.4797,212.50925
,171.5293,212.5425
,171.546925,212.7155
,171.59275,212.796425
,171.603875,212.83995
,171.705375,212.8954
,171.71285,213.02815
,171.7229,213.059725
,171.7349,213.14
,171.750675,213.19565
,171.763575,213.2199
,171.77575,213.27905
,171.794975,213.3119
,171.8849,213.36
,171.88665,213.435
,171.904425,213.470375
,171.954975,213.509725
,171.97755,213.547625
,171.9989,213.59215
,172.06065,213.626125
,172.21225,213.66485
,172.2256,213.707025
,172.234325,213.824325
,172.249475,213.96685
,172.2576,214.031025
,172.26665,214.087325
,172.272575,214.139725
,172.279025,214.198275
,172.366025,214.231075
,172.37315,214.260275
,172.389175,214.3007
,172.517775,214.4074
,172.52855,214.5136
,172.556275,214.575525
,172.566075,214.648225
,172.57235,214.6863
,172.6114,214.705475
,172.626925,214.733275
,172.635875,214.823125
,172.640125,214.921475
,172.64435,214.950475
,172.6649,214.990225
,172.827575,215.09035
,172.879875,215.12135
,172.90615,215.188175
,173.012575,215.248875
,173.021125,215.2749
,173.038725,215.33135
,173.0598,215.375975
,173.129475,215.461025
,173.137875,215.566675
,173.140125,215.691425
,173.151175,215.7158
,173.159125,215.773125
,173.17615,215.8127
,173.23685,215.846825
,173.2633,215.884575
,173.34085,215.954325
,173.349575,215.984025
,173.4023,216.01515
,173.4099,216.0319
,173.424575,216.074125
,173.48565,216.123175
,173.55455,216.17035
,173.6077,216.24985
,173.69325,216.287525
,173.702375,216.329775
,174.01015,216.3608
,174.069475,216.370275
,174.319775,216.40715
,174.363225,216.4798
,174.4122,216.557725
,174.439925,216.59495
,174.46525,216.642475
,174.502275,216.68195
,174.533725,216.7291
,174.66255,216.81065
,174.727625,216.844875
,174.73525,216.948975
,174.77605,216.9954
,174.820475,217.039375
,174.8588,217.078125
,174.8865,217.1647
,174.9157,217.188875
,174.96805,217.210625
,174.9988,217.251275
,175.1083,217.2717
,175.137075,217.325975
,175.177825,217.3397
,175.1969,217.4277
,175.213125,217.4832
,175.233825,217.552075
,175.2972,217.585575
,175.35645,217.613175
,175.46515,217.6593
,175.48195,217.691775
,175.5025,217.7566
,175.5274,217.77575
,175.575175,217.8919
,175.625575,217.91865
,175.6271,217.964325
,175.667925,217.9956
,175.68125,218.038475
,175.697175,218.057025
,175.723375,218.108825
,175.733975,218.1601
,175.7429,218.20685
,175.81975,218.33075
,175.845575,218.403075
,175.907775,218.4378
,175.9384,218.4859
,175.98485,218.5807
,176.000225,218.627325
,176.032725,218.658725
,176.162875,218.6946
,176.193925,218.7575
,176.2722,218.7874
,176.344575,218.860275
,176.4095,218.91825
,176.67035,218.9609
,176.6829,218.99165
,176.77565,219.034625
,176.812425,219.0681
,176.9562,219.123875
,177.011,219.18015
,177.07525,219.21485
,177.2413,219.370775
,177.275075,219.4199
,177.294425,219.5136
,177.325275,219.543875
,177.3453,219.56995
,177.383,219.593625
,177.467875,219.627475
,177.862175,219.662475
,177.871275,219.684075
,177.88315,219.715125
,177.8922,219.74025
,177.904775,219.763175
,177.91145,219.804875
,177.924825,219.931625
,178.14125,219.97165
,178.161525,219.99765
,178.2481,220.063425
,178.285375,220.093125
,178.302775,220.123125
,178.325575,220.22125
,178.347925,220.230975
,178.385175,220.45475
,178.426225,220.4689
,178.589975,220.480825
,178.645625,220.486975
,178.65425,220.501075
,178.679475,220.5112
,178.68655,220.5205
,178.69975,220.541075
,178.745725,220.54975
,178.97775,220.5605
,179.010625,220.610325
,179.023025,220.6275
,179.03795,220.650175
,179.05295,220.68195
,179.2206,220.708475
,179.2846,220.73455
,179.30305,220.784925
,179.323675,220.813425
,179.331525,220.8485
,179.3366,220.9219
,179.34175,220.957625
,179.347525,221.00765
,179.352925,221.06395
,179.360025,221.114325
,179.367575,221.155275
,179.372675,221.291375
,179.410625,221.321975
,179.417225,221.385475
,179.4237,221.39165
,179.43725,221.41195
,179.444675,221.4852
,179.517575,221.51045
,179.71295,221.521275
,179.7233,221.5685
,179.726775,221.610825
,179.743525,221.656475
,179.77135,221.726425
,179.787675,221.77155
,179.80505,221.813425
,179.813325,221.9247
,179.821675,222.01645
,179.8301,222.04605
,179.84585,222.084775
,179.8991,222.11315
,179.907175,222.129275
,179.939675,222.1852
,179.9513,222.223025
,179.963225,222.314625
,180.151025,222.3722
,180.155775,222.411925
,180.19,222.468175
,180.2988,222.5116
,180.32415,222.550825
,180.3397,222.60095
,180.347275,222.647125
,180.3527,222.7248
,180.3587,222.76465
,180.373325,222.86825
,180.380225,222.977975
,180.41675,223.01925
,180.4685,223.062
,180.57595,223.13665
,180.59785,223.19155
,180.605225,223.2547
,180.62215,223.372025
,180.6448,223.402225
,180.67525,223.433975
,180.6882,223.539225
,180.7098,223.692925
,180.72565,223.852125
,180.990425,223.884675
,181.03545,223.973425
,181.059725,224.03295
,181.0886,224.151625
,181.0978,224.188
,181.138925,224.209425
,181.231325,224.240875
,181.26795,224.24525
,181.4163,224.405125
,181.427,224.58915
,181.43795,224.6596
,181.4451,224.6886
,181.453725,224.70605
,181.46085,224.7305
,181.4765,224.75835
,181.4889,224.78565
,181.6619,224.832475
,181.7659,224.8606
,181.784975,224.900675
,181.83415,225.0164
,181.840175,225.0726
,181.8463,225.0925
,182.047825,225.142375
,182.065625,225.1651
,182.06925,225.183325
,182.074875,225.24665
,182.078675,225.2958
,182.085025,225.406475
,182.087025,225.458475
,182.0981,225.493875
,182.1157,225.52455
,182.120775,225.59015
,182.131,225.677375
,182.162225,225.72815
,182.1788,225.773425
,182.194825,225.958075
,182.21705,225.98045
,182.22525,226.0029
,182.234625,226.02125
,182.2618,226.0765
,182.26585,226.144
,182.270875,226.1751
,182.303775,226.206125
,182.3257,226.2523
,182.331525,226.30865
,182.36185,226.34015
,182.43095,226.396
,182.4995,226.481
,182.518975,226.51985
,182.56375,226.552725
,182.59855,226.628025
,182.739825,226.677525
,182.78655,226.7045
,182.854,226.73005
,182.87755,226.7582
,182.983975,226.847325
,183.0252,226.8744
,183.059175,226.915775
,183.10385,226.948825
,183.1553,227.011425
,183.219225,227.0189
,183.241875,227.0468
,183.305925,227.065225
,183.322025,227.0978
,183.3333,227.1655
,183.40015,227.19685
,183.481225,227.24515
,183.4951,227.28315
,183.7686,227.379125
,183.791825,227.414575
,183.79405,227.47635
,183.8147,227.503375
,183.822,227.53135
,183.903975,227.57815
,183.91655,227.614175
,184.0071,227.64595
,184.11075,227.7056
,184.259975,227.7767
,184.304175,227.8258
,184.666225,227.89035
,184.674825,228.0413
,184.688,228.058625
,184.707025,228.078075
,184.732975,228.095775
,184.752975,228.1271
,185.01075,228.160875
,185.0163,228.19105
,185.119825,228.232575
,185.1276,228.4554
,185.155025,228.489125
,185.21085,228.527275
,185.29305,228.571325
,185.337675,228.600025
,185.369875,228.639525
,185.449875,228.688675
,185.472775,228.72085
,185.5233,228.750525
,185.6837,228.7791
,185.746775,228.7897
,185.774425,228.907125
,185.790225,228.9517
,185.791875,228.991375
,185.8003,229.023825
,186.0359,229.0559
,186.043,229.112925
,186.0487,229.171775
,186.063125,229.192025
,186.068225,229.2131
,186.1003,229.238275
,186.126175,229.268625
,186.163675,229.3057
,186.171925,229.3492
,186.243425,229.3826
,186.2495,229.409175
,186.2607,229.428425
,186.2752,229.45565
,186.52795,229.496275
,186.53805,229.5499
,186.5535,229.55245
,186.56035,229.62025
,186.707025,229.67265
,186.753775,229.7136
,186.7724,229.729925
,186.785375,229.75575
,186.81725,229.784825
,186.862925,229.8042
,187.166975,229.8166
,187.178225,229.82995
,187.18575,229.847025
,187.218675,229.905525
,187.228875,230.03405
,187.236725,230.09715
,187.389575,230.1096
,187.42375,230.17405
,187.446975,230.19765
,187.452475,230.2101
,187.45705,230.2499
,187.465225,230.252825
,187.4841,230.27595
,187.536375,230.301
,187.551275,230.336675
,187.5813,230.372925
,187.6433,230.404525
,187.823975,230.435875
,187.8284,230.465925
,187.83385,230.49545
,187.8456,230.516325
,188.102175,230.5537
,188.11655,230.615875
,188.124925,230.6517
,188.1473,230.692125
,188.162725,230.7172
,188.196075,230.750275
,188.210575,230.846925
,188.297025,230.90205
,188.463625,230.985225
,188.474675,231.170525
,188.487975,231.334325
,188.4955,231.37765
,188.5052,231.401425
,188.572225,231.584725
,188.601525,231.614025
,188.636975,231.6405
,188.679075,231.641775
,188.8917,231.765225
,188.918025,231.8096
,188.9386,231.846775
,188.94405,231.87545
,189.238925,231.899475
,189.24905,231.969
,189.27135,231.9858
,189.32505,232.021725
,189.489575,232.045025
,189.508875,232.116475
,189.52835,232.150025
,189.538225,232.195275
,189.5451,232.232675
,189.555925,232.252125
,189.579425,232.2883
,189.7495,232.3124
,189.762375,232.346125
,189.7823,232.386125
,189.810825,232.423
,189.88555,232.486625
,189.967425,232.52825
,190.025425,232.59035
,190.046,232.6733
,190.436275,232.74385
,190.4508,232.868225
,190.462075,232.902325
,190.489875,232.9466
,190.56175,232.9555
,190.6478,232.981975
,190.705825,233.007225
,190.897675,233.0388
,190.929825,233.075425
,190.9544,233.11425
,190.982225,233.153125
,191.116975,233.178175
,191.1379,233.27315
,191.151275,233.295875
,191.1739,233.32365
,191.183725,233.42685
,191.280575,233.4684
,191.2999,233.4842
,191.315325,233.49885
,191.345925,233.53775
,191.503325,233.703625
,191.601475,233.743375
,191.62935,233.7752
,191.665625,233.822375
,191.73025,233.853425
,191.823075,233.92535
,191.850475,233.970525
,191.859975,234.02835
,191.874825,234.0529
,191.889625,234.077925
,192.152325,234.113575
,192.16495,234.2812
,192.189825,234.32885
,192.194625,234.36095
,192.19725,234.41925
,192.204275,234.447075
,192.21195,234.549675
,192.2165,234.597075
,192.224875,234.821875
,192.2742,234.83685
,192.314825,234.8615
,192.349825,234.88905
,192.37075,234.92515
,192.380475,234.9498
,192.422825,234.990825
,192.4618,235.04715
,192.474475,235.076525
,192.490575,235.114475
,192.5173,235.12845
,192.596725,235.167525
,192.629775,235.19185
,192.678,235.217225
,192.861475,235.223825
,192.8682,235.317575
,192.877225,235.35905
,192.884525,235.395475
,192.908475,235.619575
,192.9231,235.67045
,192.93555,235.692925
,192.97845,235.715575
,193.024575,235.7401
,193.031875,235.762475
,193.07555,236.088725
,193.0849,236.118975
,193.1102,236.1289
,193.169325,236.15055
,193.370025,236.1761
,193.38225,236.194825
,193.3925,236.219325
,193.4036,236.438675
,193.4105,236.4714
,193.4403,236.473825
,193.44635,236.482875
,193.468825,236.543625
,193.51615,236.599725
,193.55205,236.60325
,193.872425,236.67175
,193.892375,236.72375
,193.920675,236.768725
,193.939175,236.792875
,193.94755,236.83455
,193.97705,236.921825
,193.9971,236.942425
,194.016775,236.962825
,194.04455,236.9672
,194.066875,236.98155
,194.095675,236.9915
,194.17895,237.09235
,194.2628,237.158625
,194.277575,237.256225
,194.280025,237.315475
,194.296125,237.372725
,194.582575,237.41205
,194.59675,237.48705
,194.603175,237.56305
,194.605375,237.59885
,194.6857,237.6298
,194.72795,237.6791
,194.966175,237.72315
,194.988675,237.757025
,195.00095,237.93955
,195.00665,237.94825
,195.01995,237.95625
,195.038325,237.962525
,195.058925,237.967825
,195.13065,237.97275
,195.160575,237.9779
,195.190975,237.98915
,195.353725,237.992675
,195.3821,238.1848
,195.388,238.201875
,195.423375,238.2217
,195.565975,238.239325
,195.580775,238.29275
,195.791475,238.3154
,195.815475,238.35845
,195.842825,238.37905
,195.86085,238.4304
,195.8855,238.5071
,195.9162,238.535975
,196.132775,238.5555
,196.1471,238.598125
,196.15525,238.66055
,196.182775,238.66765
,196.190575,238.72055
,196.309375,238.773525
,196.69225,238.793725
,196.72615,238.82835
,196.761525,238.881725
,196.79955,238.921675
,196.817075,238.952925
,196.822825,239.19435
,196.8512,239.24775
,196.94505,239.3005
,196.957775,239.3057
,196.962675,239.500825
,196.9897,239.6088
,197.214125,239.612
,197.240125,239.633725
,197.266425,239.998525
,197.350375,240.023925
,197.401725,240.067225
,197.440825,240.081175
,197.670075,240.110175
,197.682075,240.15435
,197.688725,240.199225
,197.699075,240.299425
,197.715,240.3387
,197.7304,240.360775
,197.7396,240.399125
,197.800775,240.43675
,197.84475,240.4566
,197.855625,240.47225
,198.0257,240.496075
,198.07365,240.5138
,198.088225,240.52785
,198.16475,240.55495
,198.344525,240.6264
,198.370675,240.649275
,198.37755,240.667725
,198.38705,240.6911
,198.3927,240.72435
,198.3976,240.787275
,198.403925,240.856825
,198.419225,240.90615
,198.4273,241.0345
,198.439825,241.051725
,198.48405,241.071825
,198.5277,241.0909
,198.61185,241.155125
,198.6308,241.203725
,198.63445,241.21555
,198.639975,241.24375
,198.665175,241.253025
,198.6779,241.276
,198.7509,241.290425
,198.78005,241.3098
,198.850775,241.3353
,198.85575,241.5424
,198.87695,241.5657
,199.120025,241.612075
,199.145475,241.63385
,199.163125,241.70155
,199.21195,241.737175
,199.333,241.75235
,199.574675,241.76965
,199.588425,241.798575
,199.611125,241.8132
,199.618375,241.836425
,199.630425,241.851825
,199.657725,241.86355
,199.67645,241.88455
,199.681675,241.92615
,199.687225,242.14845
,199.6996,242.188025
,199.7279,242.40985
,199.7715,242.4412
,200.0887,242.44915
,200.28515,242.48505
,200.290125,242.511575
,200.29475,242.544075
,200.309475,242.63665
,200.33565,242.66225
,200.376775,242.697275
,200.465025,242.714925
,200.47295,242.743875
,200.501125,242.78435
,200.50485,242.841525
,200.509975,242.91225
,200.54405,242.93385
,200.5649,242.96325
,200.588775,243.15335
,200.69225,243.207975
,200.930425,243.2213
,200.942575,243.23895
,200.959225,243.2555
,200.966275,243.28305
,200.970475,243.31645
,200.993825,243.34485
,201.012725,243.39115
,201.0395,243.53385
,201.098325,243.584275
,201.1049,243.630425
,201.1115,243.66385
,201.14825,243.7205
,201.37715,243.778175
,201.4118,243.853625
,201.432775,243.90045
,201.46295,243.953175
,201.490525,244.017175
,201.5156,244.02805
,201.54405,244.05245
,201.633575,244.0879
,201.893175,244.1282
,201.925825,244.159425
,201.944125,244.22545
,201.96525,244.264125
,201.9669,244.2987
,201.99095,244.340625
,201.9973,244.37115
,202.0114,244.4412
,202.033475,244.479125
,202.0571,244.5678
,202.06605,244.627175
,202.07865,244.779375
,202.095725,244.828725
,202.274475,244.901675
,202.27615,244.9113
,202.289225,244.997425
,202.3059,245.04555
,202.318175,245.068825
,202.338825,245.130975
,202.371675,245.20845
,202.4223,245.2474
,202.45345,245.274625
,202.488475,245.316525
,202.508575,245.370275
,202.5289,245.405325
,202.587575,245.446525
,202.600925,245.503525
,202.615875,245.554275
,202.664025,245.58205
,202.6992,245.6082
,202.70795,245.740775
,202.710225,245.786325
,202.714125,245.80785
,202.7464,245.8437
,202.763875,245.8767
,202.7853,245.93545
,202.880825,245.944375
,202.888,246.0914
,202.9252,246.137975
,202.942725,246.195575
,203.426975,246.2471
,203.4612,246.494275
,203.4725,246.559125
,203.497625,246.7888
,203.506925,246.801625
,203.51095,246.8298
,203.517325,246.8453
,203.567975,246.87105
,203.6353,246.904925
,203.684525,246.99315
,203.8145,247.027825
,203.8387,247.0474
,203.934625,247.0656
,204.1722,247.096225
,204.182375,247.098425
,204.195,247.13055
,204.22755,247.151825
,204.251075,247.168625
,204.3014,247.21485
,204.35065,247.2321
,204.554075,247.2744
,204.565875,247.2955
,204.5845,247.34155
,204.6026,247.448525
,204.6244,247.480275
,204.659825,247.533775
,204.6868,247.549325
,204.6888,247.6392
,204.702025,247.677675
,204.715425,247.73155
,204.72345,247.770175
,204.72875,247.83535
,204.75215,247.9102
,204.781075,247.922125
,204.84625,248.0004
,204.852475,248.042975
,204.8602,248.07375
,204.9067,248.118325
,204.9776,248.192125
,205.128825,248.2445
,205.138675,248.26545
,205.14425,248.276475
,205.159775,248.2864
,205.1999,248.297025
,205.4011,248.327975
,205.43445,248.3708
,205.450175,248.391375
,205.465325,248.413375
,205.469775,248.435475
,205.473075,248.48215
,205.489425,248.511925
,205.5055,248.5363
,205.527725,248.55925
,205.532,248.61065
,205.5692,248.633325
,205.5767,248.6703
,205.616275,248.698875
,205.62035,248.7019
,205.62825,248.767675
,205.6804,248.787375
,205.7821,248.8153
,205.977925,248.91815
,206.00715,249.080175
,206.013025,249.0817
,206.0189,249.091775
,206.02345,249.1113
,206.20685,249.13585
,206.2355,249.1599
,206.264475,249.200875
,206.282875,249.229625
,206.838825,249.25255
,206.855975,249.279975
,206.87035,249.295225
,206.9125,249.316275
,206.94705,249.3345
,206.96105,249.44055
,206.96945,249.510775
,206.97885,249.528625
,207.008875,249.55515
,207.0383,249.644725
,207.050225,249.669575
,207.058575,249.67385
,207.06745,249.704125
,207.072575,249.742125
,207.145625,249.777625
,207.1692,250.062575
,207.17205,250.080825
,207.192025,250.097175
,207.205525,250.112525
,207.213725,250.137875
,207.232975,250.16845
,207.255025,250.17455
,207.26635,250.23835
,207.280125,250.2621
,207.519425,250.277825
,207.52145,250.289
,207.5319,250.301425
,207.539125,250.32005
,207.551025,250.329075
,207.558,250.349625
,207.564775,250.3695
,207.568775,250.410775
,207.576475,250.425925
,207.627625,250.466275
,207.6573,250.496125
,207.663825,250.52115
,207.71715,250.54635
,207.7711,250.562625
,207.82155,250.583225
,207.854425,250.60655
,207.886125,250.62405
,208.1566,250.6608
,208.1652,250.74865
,208.1704,250.841375
,208.176175,250.863775
,208.1989,250.87795
,208.2236,250.893375
,208.247725,250.939475
,208.258675,251.0014
,208.3348,251.043725
,208.40675,251.103925
,208.843,251.1345
,208.852875,251.159525
,208.859775,251.182925
,208.867575,251.206375
,208.876075,251.224775
,208.916775,251.23605
,208.94495,251.246975
,208.95375,251.254375
,208.990825,251.310525
,209.05945,251.326225
,209.11225,251.5868
,209.130125,251.612275
,209.162925,251.629975
,209.196125,251.6627
,209.46345,251.687575
,209.468575,251.73215
,209.5119,251.75485
,209.5374,251.77265
,209.61425,251.831425
,209.620675,251.8697
,209.62225,251.8956
,209.625975,251.924225
,209.62955,252.036275
,209.635925,252.075125
,209.656825,252.157525
,209.664875,252.5681
,209.6892,252.6177
,209.703125,252.70765
,209.7212,252.7593
,209.73105,252.83135
,209.784825,252.8734
,209.806175,252.929775
,209.823925,252.994225
,209.850225,253.0339
,209.871775,253.085575
,209.935,253.0899
,210.0147,253.1795
,210.031825,253.18895
,210.038275,253.207025
,210.0401,253.227875
,210.0512,253.2533
,210.217775,253.274675
,210.236325,253.519375
,210.28925,253.54355
,210.40185,253.58635
,210.461425,253.7179
,210.48455,253.954875
,210.525775,253.978125
,210.53335,253.994025
,210.562875,254.009325
,210.816425,254.0274
,210.84385,254.0378
,210.9598,254.068275
,211.066375,254.0921
,211.097775,254.1188
,211.122975,254.1377
,211.135225,254.180625
,211.166375,254.20995
,211.184575,254.219775
,211.20755,254.254
,211.40355,254.30445
,211.538,254.346225
,211.549575,254.375575
,211.575875,254.393825
,211.706275,254.4108
,211.710225,254.433
,211.82595,254.46265
,211.8624,254.49645
,211.883275,254.546375
,211.9048,254.6518
,211.926725,254.715375
,212.06175,254.75565
,212.096875,254.78735
,212.150975,254.839775
,212.2798,255.01785
,212.30865,255.03475
,212.337575,255.0576
,212.43345,255.0753
,212.45815,255.0931
,212.566075,255.123625
,212.6446,255.1609
,212.723175,255.190875
,212.7441,255.213275
,212.765125,255.3052
,212.88415,255.364775
,212.97085,255.392225
,213.031875,255.43345
,213.0888,255.497025
,213.0971,255.776125
,213.121475,255.80775
,213.164075,255.900125
,213.17445,255.934425
,213.211725,256.03075
,213.2275,256.063775
,213.242525,256.07355
,213.24875,256.134625
,213.277075,256.1674
,213.340425,256.407075
,213.399825,256.4238
,213.415775,256.441725
,213.45125,256.456
,213.499375,256.51195
,213.51785,256.53695
,213.5548,256.551125
,213.657925,256.6111
,213.6855,256.6981
,213.742725,256.71045
,213.80605,256.796825
,213.90205,256.828375
,213.932875,257.086375
,213.9399,257.1203
,214.156075,257.20365
,214.2032,257.276525
,214.25475,257.314
,214.298625,257.34915
,214.34385,257.3808
,214.42495,257.41095
,214.464025,257.459825
,214.46845,257.481225
,214.49275,257.513825
,214.5386,257.5756
,214.54015,257.6659
,214.57085,257.71805
,214.58705,257.754475
,214.615225,257.79335
,214.61745,257.837375
,214.6284,257.86685
,214.670675,257.89815
,214.716725,258.168
,214.782675,258.223475
,214.8346,258.242575
,214.859,258.271575
,214.91295,258.3162
,214.926125,258.39025
,214.97255,258.568125
,215.017375,258.63685
,215.02715,258.682675
,215.0881,258.71975
,215.1598,258.83985
,215.166575,258.8777
,215.210675,258.905525
,215.227175,258.93535
,215.35345,258.965525
,215.3645,259.002775
,215.399425,259.128075
,215.4258,259.158825
,215.430475,259.188425
,215.4502,259.374275
,215.47285,259.409125
,215.561625,259.472225
,215.584575,259.491775
,215.615475,259.5182
,215.623625,259.538575
,215.682975,259.565325
,215.7043,259.614325
,215.7679,259.6404
,215.823325,259.849575
,215.8346,259.870575
,215.8564,260.0493
,215.900275,260.08105
,215.917375,260.097575
,216.005325,260.1131
,216.0275,260.129075
,216.049425,260.131725
,216.079,260.1637
,216.0968,260.17465
,216.1269,260.2012
,216.176725,260.213125
,216.200825,260.259875
,216.2288,260.283525
,216.2756,260.33045
,216.30445,260.348975
,216.423225,260.419325
,216.481675,260.473975
,216.5107,260.4956
,216.513925,260.5306
,216.53115,260.5586
,216.546575,260.581975
,216.56145,260.59975
,216.702,260.6388
,216.72645,260.6488
,216.77755,260.877
,216.7937,260.890775
,216.845925,260.90225
,216.8873,260.903525
,216.909775,260.91315
,216.927325,260.929925
,217.013275,260.945075
,217.04575,261.0022
,217.160075,261.0335
,217.25235,261.038675
,217.348375,261.087525
,217.3651,261.19625
,217.3823,261.296375
,217.41155,261.31665
,217.4252,261.330575
,217.4482,261.343325
,217.5027,261.36705
,217.6785,261.3896
,217.734325,261.610525
,217.781925,261.6582
,217.803,261.723975
,217.824675,261.772225
,217.877925,261.792325
,217.89355,261.809775
,217.949,261.82025
,217.97865,261.8387
,218.011375,261.858975
,218.0733,261.879125
,218.09685,261.912625
,218.23405,261.945975
,218.26205,261.966875
,218.352,262.246525
,218.35945,262.270975
,218.366875,262.281325
,218.410075,262.315775
,218.421325,262.33725
,218.4407,262.351825
,218.496725,262.353975
,218.54025,262.408675
,218.5775,262.426725
,218.654725,262.4479
,218.723,262.633725
,218.794575,262.65315
,218.847325,262.684775
,218.861825,262.857675
,218.96635,262.88245
,219.050225,262.895425
,219.096,262.9081
,219.158475,262.9554
