SPK_SPKC06a (short excitation),SPK_SPKC09a (no effect),SPK_SPKC14a (weak inhibition)
,364.38365,
,364.45095,
,364.51015,
,364.5444,
,364.716475,
,364.76945,
,364.942575,
,365.068025,
,365.177725,
,365.672025,
