SPK_SPKC01a (NA),SPK_SPKC05a (excited),SPK_SPKC05b (no effect),SPK_SPKC05c (NA),SPK_SPKC07a (inhibited),SPK_SPKC13a (excited)
,,,,386.396875,264.52735
,,,,386.46345,264.608625
,,,,386.490025,264.6552
,,,,386.51795,264.673025
,,,,386.65615,264.712925
,,,,386.71395,264.75385
,,,,386.74,264.783675
,,,,386.782775,264.798525
,,,,386.785675,264.84075
,,,,386.920725,264.87025
,,,,386.944625,264.9218
,,,,386.97495,264.9374
,,,,386.997125,264.96835
,,,,387.01425,264.9852
,,,,387.054575,265.020525
,,,,387.0937,265.074375
,,,,387.1367,265.11
,,,,387.18855,265.15285
,,,,387.213075,265.19815
,,,,387.2608,265.241475
,,,,387.3079,265.25805
,,,,387.3226,265.31405
,,,,387.354175,265.3238
,,,,387.39665,265.377725
,,,,387.451075,265.3956
,,,,387.526375,265.411
,,,,387.59555,265.4329
,,,,387.7011,265.45725
,,,,387.728825,265.4825
,,,,387.7648,265.5327
,,,,387.85285,265.5541
,,,,387.884675,265.572125
,,,,387.9539,265.5953
,,,,388.036525,265.636725
,,,,388.063125,265.658625
,,,,388.083375,265.725425
,,,,388.100675,265.743325
,,,,388.12095,265.748025
,,,,388.147975,265.7631
,,,,388.230825,265.781525
,,,,388.2643,265.7983
,,,,388.286875,265.82125
,,,,388.34355,265.8877
,,,,388.386925,265.922025
,,,,388.412425,265.94745
,,,,388.429475,265.9584
,,,,388.442375,265.9686
,,,,388.4605,265.98005
,,,,388.4884,266.10435
,,,,388.51265,266.136075
,,,,388.542975,266.13765
,,,,388.5555,266.1537
,,,,388.57955,266.16355
,,,,388.60155,266.178275
,,,,388.630925,266.191575
,,,,388.6667,266.201625
,,,,388.690725,266.225575
,,,,388.711875,266.27145
,,,,388.7291,266.272975
,,,,388.74665,266.322725
,,,,388.764525,266.52255
,,,,388.7791,266.5591
,,,,388.8003,266.565325
,,,,388.8229,266.5961
,,,,388.850275,266.609225
,,,,388.894,266.62885
,,,,388.941475,266.651
,,,,388.970275,266.671975
,,,,388.9899,266.72035
,,,,389.011775,266.729975
,,,,389.033825,266.760525
,,,,389.0632,266.777275
,,,,389.091925,266.78325
,,,,389.1231,266.803875
,,,,389.151725,266.862625
,,,,389.2053,266.892075
,,,,389.223075,266.9095
,,,,389.24595,266.931425
,,,,389.26015,266.9512
,,,,389.293275,267.03715
,,,,389.3268,267.0592
,,,,389.34055,267.07585
,,,,389.38,267.092125
,,,,389.421325,267.108125
,,,,389.44355,267.136
,,,,389.482025,267.233525
,,,,389.5045,267.316125
,,,,389.522375,267.346425
,,,,389.542725,267.373125
,,,,389.5651,267.505375
,,,,389.599225,267.526825
,,,,389.617325,267.538025
,,,,389.6356,267.54665
,,,,389.656775,267.555175
,,,,389.68155,267.589925
,,,,389.685575,267.620825
,,,,389.7014,267.654025
,,,,389.721675,267.66575
,,,,389.74225,267.6853
,,,,389.761975,267.72105
,,,,389.819725,267.762325
,,,,389.872775,267.770475
,,,,389.902275,267.7885
,,,,389.923925,267.814325
,,,,389.9639,267.82895
,,,,389.988625,267.8564
,,,,390.01405,267.876675
,,,,390.056975,267.917025
,,,,390.092875,267.958775
,,,,390.13255,267.99525
,,,,390.179675,268.008725
,,,,390.20315,268.079125
,,,,390.2237,268.116025
,,,,390.27955,268.146075
,,,,390.30195,268.15545
,,,,390.31975,268.1968
,,,,390.347975,268.2109
,,,,390.3853,268.229575
,,,,390.40815,268.244175
,,,,390.432875,268.264925
,,,,390.45505,268.2813
,,,,390.483625,268.393325
,,,,390.5483,268.428175
,,,,390.577575,268.50355
,,,,390.59695,268.5309
,,,,390.640425,268.53635
,,,,390.69575,268.570675
,,,,390.724525,268.59165
,,,,390.779,268.616925
,,,,390.881625,268.6238
,,,,390.93575,268.637425
,,,,390.96005,268.644025
,,,,391.001625,268.645825
,,,,391.075925,268.6562
,,,,391.219475,268.686275
,,,,391.240375,268.6964
,,,,391.2623,268.711775
,,,,391.28655,268.722575
,,,,391.457575,268.7663
,,,,391.4746,268.8317
,,,,391.53145,268.84935
,,,,391.5587,268.864675
,,,,391.61315,268.949825
,,,,391.712225,268.981475
,,,,391.735,268.99865
,,,,391.75115,269.017725
,,,,391.802725,269.033825
,,,,391.85135,269.051175
,,,,391.913575,269.069
,,,,391.94835,269.13765
,,,,391.986325,269.1565
,,,,392.129375,269.184275
,,,,392.1715,269.20815
,,,,392.2119,269.24435
,,,,392.243925,269.266625
,,,,392.264525,269.299325
,,,,392.299925,269.317625
,,,,392.403725,269.34205
,,,,392.42055,269.362675
,,,,392.4379,269.388075
,,,,392.4543,269.40255
,,,,392.48705,269.41235
,,,,392.5065,269.46695
,,,,392.523425,269.489225
,,,,392.54475,269.5251
,,,,392.580825,269.53095
,,,,392.604775,269.539075
,,,,392.62155,269.5619
,,,,392.64405,269.5942
,,,,392.66605,269.6073
,,,,392.67975,269.61725
,,,,392.698,269.624875
,,,,392.7317,269.6366
,,,,392.746075,269.64415
,,,,392.7843,269.64995
,,,,392.8403,269.660675
,,,,392.85965,269.68645
,,,,392.89605,269.704675
,,,,392.934675,269.734675
,,,,392.9716,269.745725
,,,,393.018225,269.809375
,,,,393.035175,269.817925
,,,,393.068775,269.8444
,,,,393.106775,269.87975
,,,,393.1406,269.89
,,,,393.192775,269.98645
,,,,393.22105,270.003375
,,,,393.285075,270.0088
,,,,393.324975,270.028825
,,,,393.3441,270.040375
,,,,393.3718,270.05255
,,,,393.48135,270.06395
,,,,393.53015,270.112725
,,,,393.577025,270.1631
,,,,393.608025,270.176
,,,,393.670375,270.1885
,,,,393.7024,270.198525
,,,,393.7148,270.223625
,,,,393.73115,270.253775
,,,,393.770275,270.27035
,,,,393.786375,270.284725
,,,,393.802425,270.326675
,,,,393.831975,270.336775
,,,,393.982425,270.3511
,,,,394.002275,270.39215
,,,,394.016525,270.405375
,,,,394.019875,270.416475
,,,,394.024825,270.485975
,,,,394.033075,270.5081
,,,,394.0435,270.5432
,,,,394.059175,270.56065
,,,,394.0689,270.630925
,,,,394.084475,270.6453
,,,,394.114,270.66035
,,,,394.158875,270.68355
,,,,394.204275,270.70195
,,,,394.258175,270.754675
,,,,394.293875,270.761375
,,,,394.322675,270.7785
,,,,394.355175,270.795875
,,,,394.394475,270.823175
,,,,394.439875,270.837625
,,,,394.460125,270.884625
,,,,394.515225,270.922725
,,,,394.545125,270.9767
,,,,394.6154,270.9938
,,,,394.664175,271.048225
,,,,394.688225,271.117525
,,,,394.689475,271.126875
,,,,394.70705,271.1326
,,,,394.72025,271.149975
,,,,394.743625,271.187925
,,,,394.776725,271.23455
,,,,394.816625,271.25345
,,,,394.8748,271.302025
,,,,394.918075,271.40375
,,,,394.990525,271.432475
,,,,395.043075,271.434725
,,,,395.047275,271.502475
,,,,395.080775,271.508075
,,,,395.094325,271.53495
,,,,395.118375,271.558025
,,,,395.18605,271.573225
,,,,395.260275,271.591625
,,,,395.274725,271.606775
,,,,395.31245,271.617625
,,,,395.34775,271.62205
,,,,395.3723,271.670025
,,,,395.41735,271.723375
,,,,395.519675,271.74185
,,,,395.56325,271.76105
,,,,395.6584,271.7623
,,,,395.6748,271.8356
,,,,395.691575,271.8527
,,,,395.71905,271.920225
,,,,395.748925,271.949
,,,,395.777925,271.9674
,,,,395.800525,272.037025
,,,,395.817275,272.060025
,,,,395.9444,272.092075
,,,,396.004475,272.14055
,,,,396.018975,272.15025
,,,,396.045775,272.19005
,,,,396.121,272.196975
,,,,396.143925,272.205275
,,,,396.1693,272.274675
,,,,396.185425,272.2926
,,,,396.225875,272.31745
,,,,396.246975,272.3498
,,,,396.2628,272.44735
,,,,396.287475,272.4769
,,,,396.330025,272.48865
,,,,396.34675,272.50955
,,,,396.363475,272.63845
,,,,396.38945,272.700675
,,,,396.4077,272.7227
,,,,396.44195,272.745925
,,,,396.4532,272.759475
,,,,396.47705,272.778825
,,,,396.5143,272.799875
,,,,396.53145,272.81315
,,,,396.555275,272.842975
,,,,396.576675,272.86035
,,,,396.608675,272.9489
,,,,396.6362,272.971775
,,,,396.689125,273.03575
,,,,396.710325,273.0582
,,,,396.73095,273.0708
,,,,396.755975,273.07955
,,,,396.771625,273.089875
,,,,396.791875,273.1259
,,,,396.826525,273.15215
,,,,396.8685,273.174575
,,,,396.887225,273.190675
,,,,396.90315,273.207725
,,,,396.927125,273.2869
,,,,396.954125,273.33715
,,,,396.982075,273.35025
,,,,396.996025,273.4094
,,,,397.0138,273.4879
,,,,397.028975,273.502625
,,,,397.0445,273.51585
,,,,397.05685,273.529975
,,,,397.068975,273.563075
,,,,397.0836,273.6758
,,,,397.110925,273.726825
,,,,397.1436,273.741475
,,,,397.152825,273.75685
,,,,397.16305,273.773075
,,,,397.17945,273.824625
,,,,397.191275,273.839675
,,,,397.2094,273.857125
,,,,397.221925,273.875475
,,,,397.262975,273.91775
,,,,397.2788,273.942575
,,,,397.291475,273.969025
,,,,397.300125,274.0274
,,,,397.321475,274.07355
,,,,397.33395,274.125375
,,,,397.346075,274.1369
,,,,397.362075,274.1399
,,,,397.39145,274.163125
,,,,397.40195,274.1766
,,,,397.41265,274.184275
,,,,397.424625,274.1892
,,,,397.439975,274.23065
,,,,397.460775,274.233375
,,,,397.469225,274.251975
,,,,397.477825,274.2626
,,,,397.4977,274.284175
,,,,397.51105,274.29895
,,,,397.5183,274.307725
,,,,397.535125,274.31175
,,,,397.569525,274.346175
,,,,397.585,274.359425
,,,,397.59965,274.37215
,,,,397.611075,274.421375
,,,,397.62185,274.43205
,,,,397.64805,274.44205
,,,,397.6628,274.5126
,,,,397.679975,274.5254
,,,,397.7195,274.542125
,,,,397.740975,274.59575
,,,,397.759425,274.64105
,,,,397.7741,274.68465
,,,,397.788575,274.70825
,,,,397.836475,274.72655
,,,,397.8541,274.751775
,,,,397.8822,274.798825
,,,,397.90175,274.849325
,,,,397.92035,274.94375
,,,,397.9426,274.946025
,,,,397.97095,274.95895
,,,,397.985325,274.97195
,,,,398.024875,274.987525
,,,,398.06255,275.0027
,,,,398.101675,275.032425
,,,,398.109775,275.043925
,,,,398.1286,275.10285
,,,,398.147575,275.10965
,,,,398.1543,275.1345
,,,,398.164025,275.148925
,,,,398.18505,275.222675
,,,,398.2051,275.2503
,,,,398.222725,275.2687
,,,,398.23365,275.282075
,,,,398.253075,275.3085
,,,,398.280825,275.337575
,,,,398.28975,275.378475
,,,,398.3163,275.418
,,,,398.338075,275.431925
,,,,398.3547,275.445475
,,,,398.377125,275.4609
,,,,398.427125,275.485075
,,,,398.472625,275.536675
,,,,398.485175,275.551125
,,,,398.50755,275.5901
,,,,398.55665,275.622275
,,,,398.568475,275.6409
,,,,398.59135,275.6605
,,,,398.5979,275.665725
,,,,398.609775,275.683325
,,,,398.619675,275.733075
,,,,398.632175,275.764675
,,,,398.64625,275.78685
,,,,398.6653,275.81005
,,,,398.718625,275.831075
,,,,398.757375,275.84295
,,,,398.8096,275.8525
,,,,398.854225,275.918775
,,,,398.914875,275.929775
,,,,398.93555,276.001575
,,,,398.95605,276.0204
,,,,398.97395,276.120525
,,,,399.0703,276.1265
,,,,399.122175,276.139075
,,,,399.2416,276.15615
,,,,399.3084,276.264675
,,,,399.324075,276.29355
,,,,399.34905,276.328875
,,,,399.367925,276.357225
,,,,399.38795,276.428925
,,,,399.406075,276.44595
,,,,399.42245,276.483525
,,,,399.43745,276.523825
,,,,399.45885,276.5271
,,,,399.494625,276.54395
,,,,399.528825,276.558075
,,,,399.5484,276.562625
,,,,399.56665,276.618625
,,,,399.63515,276.65085
,,,,399.657075,276.664875
,,,,399.67205,276.67885
,,,,399.685775,276.728025
,,,,399.71635,276.7493
,,,,399.7732,276.774075
,,,,399.7958,276.79865
,,,,399.8304,276.940825
,,,,399.849625,276.96045
,,,,399.874825,276.980525
,,,,399.89755,277.012375
,,,,399.911475,277.0242
,,,,399.92195,277.034325
,,,,399.9295,277.046625
,,,,399.94265,277.066225
,,,,399.97765,277.084075
,,,,400.002725,277.132375
,,,,400.02035,277.1657
,,,,400.058325,277.23275
,,,,400.096875,277.255075
,,,,400.11455,277.2659
,,,,400.138725,277.281825
,,,,400.160875,277.31415
,,,,400.17755,277.339725
,,,,400.191625,277.35005
,,,,400.20885,277.415125
,,,,400.2243,277.453875
,,,,400.247875,277.469775
,,,,400.314525,277.484675
,,,,400.373925,277.522575
,,,,400.399075,277.5652
,,,,400.427225,277.581075
,,,,400.452775,277.590125
,,,,400.46975,277.603425
,,,,400.49295,277.6139
,,,,400.5253,277.6258
,,,,400.579175,277.6357
,,,,400.724475,277.6549
,,,,400.78325,277.721475
,,,,400.805,277.736875
,,,,400.863575,277.760975
,,,,400.9713,277.773525
,,,,400.99095,277.81655
,,,,401.00295,277.8255
,,,,401.040575,277.832925
,,,,401.0621,277.8628
,,,,401.094175,277.8866
,,,,401.1998,277.928075
,,,,401.299025,277.93905
,,,,401.375825,277.97235
,,,,401.4281,277.99945
,,,,401.4871,278.014975
,,,,401.532675,278.02975
,,,,401.587575,278.061875
,,,,401.635975,278.070375
,,,,401.72795,278.109475
,,,,401.7685,278.13555
,,,,401.838325,278.17085
,,,,401.925375,278.230575
,,,,401.958,278.297375
,,,,402.03165,278.309225
,,,,402.08135,278.3344
,,,,402.104825,278.354175
,,,,402.149075,278.367075
,,,,402.18045,278.39905
,,,,402.20545,278.452475
,,,,402.228775,278.488225
,,,,402.2453,278.51055
,,,,402.27075,278.5676
,,,,402.321525,278.590775
,,,,402.342225,278.671325
,,,,402.367375,278.72525
,,,,402.387175,278.75935
,,,,402.416675,278.7753
,,,,402.45845,278.856725
,,,,402.48485,278.88845
,,,,402.501225,278.915525
,,,,402.5143,278.937625
,,,,402.55225,279.03215
,,,,402.59655,279.0512
,,,,402.621775,279.087475
,,,,402.668625,279.102525
,,,,402.69225,279.182875
,,,,402.7035,279.206
,,,,402.725225,279.220575
,,,,402.75775,279.25905
,,,,402.83375,279.27775
,,,,402.880925,279.3105
,,,,402.918125,279.39145
,,,,403.052975,279.4074
,,,,403.084075,279.41755
,,,,403.1089,279.421525
,,,,403.13395,279.44445
,,,,403.1734,279.46065
,,,,403.21365,279.4726
,,,,403.241925,279.4925
,,,,403.26505,279.5219
,,,,403.333575,279.541075
,,,,403.357725,279.562025
,,,,403.385025,279.602025
,,,,403.408925,279.603425
,,,,403.45095,279.644575
,,,,403.482775,279.666325
,,,,403.60235,279.686975
,,,,403.645925,279.6937
,,,,403.689025,279.7067
,,,,403.74945,279.8235
,,,,403.885625,279.837425
,,,,403.899225,279.8929
,,,,403.9097,279.972375
,,,,403.920075,280.005375
,,,,403.931925,280.054025
,,,,403.941575,280.098225
,,,,403.9558,280.139425
,,,,403.971525,280.1909
,,,,403.983675,280.265875
,,,,404.0221,280.291025
,,,,404.036125,280.312175
,,,,404.0557,280.33925
,,,,404.08775,280.574525
,,,,404.10335,280.597175
,,,,404.119825,280.620725
,,,,404.13645,280.650975
,,,,404.1643,280.67735
,,,,404.265425,280.752325
,,,,404.27665,280.797425
,,,,404.307925,280.81885
,,,,404.32025,280.85285
,,,,404.351175,280.873975
,,,,404.3774,280.892625
,,,,404.392625,280.925525
,,,,404.409,280.9584
,,,,404.426075,280.96965
,,,,404.4411,281.012175
,,,,404.4657,281.07395
,,,,404.484375,281.094
,,,,404.541125,281.100625
,,,,404.57715,281.111625
,,,,404.61125,281.149725
,,,,404.63405,281.260675
,,,,404.658525,281.28745
,,,,404.76105,281.34205
,,,,404.786825,281.353425
,,,,404.8096,281.394125
,,,,404.828875,281.41305
,,,,404.8615,281.462625
,,,,404.880125,281.47665
,,,,404.91525,281.564975
,,,,404.9446,281.643175
,,,,405.0118,281.679275
,,,,405.05215,281.704275
,,,,405.078925,281.787075
,,,,405.125875,281.837125
,,,,405.16105,281.8637
,,,,405.178425,281.91685
,,,,405.197625,281.93925
,,,,405.24525,281.958775
,,,,405.2725,281.9965
,,,,405.2936,282.016425
,,,,405.327675,282.039325
,,,,405.350775,282.1984
,,,,405.3723,282.234425
,,,,405.39845,282.248975
,,,,405.41735,282.264625
,,,,405.44225,282.2815
,,,,405.467675,282.312875
,,,,405.4863,282.33535
,,,,405.526075,282.406425
,,,,405.54135,282.421775
,,,,405.5651,282.45435
,,,,405.600025,282.55085
,,,,405.613375,282.613975
,,,,405.632625,282.637275
,,,,405.64955,282.6808
,,,,405.662525,282.715525
,,,,405.69375,282.745725
,,,,405.711525,282.747375
,,,,405.75905,282.826675
,,,,405.77905,282.87355
,,,,405.801775,282.909325
,,,,405.83005,282.93825
,,,,405.843525,282.94955
,,,,405.854075,282.9589
,,,,405.87345,283.0045
,,,,405.917175,283.04175
,,,,405.947725,283.06795
,,,,405.962075,283.0877
,,,,405.9842,283.1032
,,,,406.026875,283.1517
,,,,406.048475,283.1806
,,,,406.06635,283.1941
,,,,406.115425,283.2042
,,,,406.13895,283.211175
,,,,406.171,283.299825
,,,,406.184725,283.33405
,,,,406.211275,283.396775
,,,,406.23205,283.44325
,,,,406.266975,283.456325
,,,,406.294125,283.473025
,,,,406.385625,283.491
,,,,406.442775,283.61215
,,,,406.52745,283.62585
,,,,406.572125,283.670825
,,,,406.61475,283.700375
,,,,406.662975,283.712025
,,,,406.71055,283.7265
,,,,406.733925,283.743375
,,,,406.77815,283.75915
,,,,406.9205,283.8327
,,,,406.951825,283.858025
,,,,406.962575,283.885675
,,,,406.985625,283.89915
,,,,407.015175,283.90555
,,,,407.04345,283.931625
,,,,407.1244,284.040625
,,,,407.185775,284.094875
,,,,407.235975,284.11495
,,,,407.275725,284.1315
,,,,407.314275,284.148675
,,,,407.35225,284.16395
,,,,407.38835,284.1808
,,,,407.4129,284.208775
,,,,407.497775,284.21955
,,,,407.526425,284.287575
,,,,407.67985,284.305175
,,,,407.700225,284.3248
,,,,407.710575,284.347175
,,,,407.72545,284.3837
,,,,407.7431,284.403475
,,,,407.763175,284.452075
,,,,407.7791,284.472075
,,,,407.823825,284.499025
,,,,407.841025,284.511825
,,,,407.874375,284.5534
,,,,407.90535,284.566125
,,,,407.933475,284.58845
,,,,407.95845,284.61365
,,,,407.98995,284.619925
,,,,408.01875,284.6395
,,,,408.073475,284.649175
,,,,408.113625,284.7315
,,,,408.141775,284.765725
,,,,408.18155,284.7673
,,,,408.1998,284.775875
,,,,408.226725,284.797875
,,,,408.264825,284.809825
,,,,408.3101,284.820725
,,,,408.34025,284.835
,,,,408.39945,284.8404
,,,,408.440375,284.84805
,,,,408.4544,284.8605
,,,,408.4622,284.898675
,,,,408.4896,284.90965
,,,,408.510175,284.93105
,,,,408.531125,284.950675
,,,,408.55575,284.966275
,,,,408.5847,285.0225
,,,,408.6007,285.033325
,,,,408.64255,285.04005
,,,,408.6766,285.0685
,,,,408.72005,285.098875
,,,,408.755825,285.14065
,,,,408.77215,285.1805
,,,,408.790075,285.1919
,,,,408.80925,285.247425
,,,,408.82565,285.26065
,,,,408.88345,285.275375
,,,,408.922375,285.28425
,,,,408.964675,285.2961
,,,,408.997475,285.3132
,,,,409.06595,285.339725
,,,,409.1014,285.3536
,,,,409.127425,285.383075
,,,,409.1554,285.415075
,,,,409.186475,285.45935
,,,,409.23875,285.47375
,,,,409.258325,285.53595
,,,,409.304775,285.6012
,,,,409.38035,285.619
,,,,409.404075,285.63615
,,,,409.423375,285.67865
,,,,409.4646,285.718025
,,,,409.496375,285.7519
,,,,409.5305,285.762625
,,,,409.547675,285.76515
,,,,409.586075,285.775425
,,,,409.71245,285.86175
,,,,409.731025,285.884475
,,,,409.7831,285.90175
,,,,409.80175,285.921425
,,,,409.823025,285.93305
,,,,409.84695,286.027775
,,,,409.89875,286.056675
,,,,409.928675,286.09465
,,,,409.96875,286.141375
,,,,409.983575,286.1807
,,,,410.0062,286.204875
,,,,410.036275,286.21775
,,,,410.19285,286.245725
,,,,410.23265,286.2871
,,,,410.26025,286.3007
,,,,410.279225,286.3146
,,,,410.3422,286.3295
,,,,410.4069,286.353125
,,,,410.462025,286.39275
,,,,410.48275,286.4093
,,,,410.51355,286.411175
,,,,410.54665,286.430525
,,,,410.573375,286.461225
,,,,410.5953,286.477975
,,,,410.610175,286.51085
,,,,410.6251,286.51405
,,,,410.67415,286.523075
,,,,410.83595,286.56865
,,,,410.87345,286.593225
,,,,410.884425,286.62215
,,,,410.89815,286.637425
,,,,410.917375,286.69345
,,,,410.94125,286.7302
,,,,410.977975,286.7378
,,,,411.04825,286.74265
,,,,411.192675,286.778575
,,,,411.21765,286.798825
,,,,411.27465,286.854
,,,,411.326875,286.887575
,,,,411.35105,286.93935
,,,,411.401825,286.983325
,,,,411.42675,287.0152
,,,,411.459675,287.034175
,,,,411.482225,287.0565
,,,,411.512075,287.074775
,,,,411.57805,287.094675
,,,,411.631175,287.1114
,,,,411.66235,287.1424
,,,,411.687325,287.2108
,,,,411.708775,287.231175
,,,,411.737875,287.270375
,,,,411.773925,287.3751
,,,,411.832725,287.44515
,,,,411.8967,287.486825
,,,,411.9269,287.517575
,,,,411.960975,287.537775
,,,,411.990375,287.584725
,,,,412.011525,287.62615
,,,,412.0284,287.688325
,,,,412.046725,287.699525
,,,,412.07265,287.734625
,,,,412.097375,287.841275
,,,,412.12405,287.858
,,,,412.1828,287.88025
,,,,412.2475,287.903775
,,,,412.3917,287.950175
,,,,412.59305,287.9721
,,,,412.6071,287.992475
,,,,412.619425,288.0282
,,,,412.6546,288.0587
,,,,412.6591,288.0867
,,,,412.729,288.1234
,,,,412.7375,288.17235
,,,,412.7518,288.2
,,,,412.763275,288.222175
