SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC13a,SPK_SPKC15a
271.8591,213.7068,,267.319,229.9546,,220.7008,295.43655
271.87145,213.719,,267.3583,229.9828,,220.702,295.458925
271.901375,213.7884,,267.38,230.004375,,220.723725,295.49185
271.911975,213.8209,,267.427825,230.021025,,220.7468,295.521275
271.94095,213.9788,,267.4436,230.05215,,220.770925,295.545575
271.951825,214.046625,,267.455525,230.1033,,220.78895,295.595825
271.961125,214.061525,,267.459325,230.140825,,220.81475,295.63825
271.971975,214.111575,,267.47035,230.148925,,220.83765,295.68695
272.0002,214.12735,,267.490825,230.1628,,220.865175,295.749825
272.0084,214.135525,,267.509875,230.18425,,220.8905,295.77515
272.01185,214.190375,,267.5287,230.2035,,220.9235,295.783575
272.05525,214.195175,,267.6312,230.231575,,220.947575,295.8113
272.1167,214.313075,,267.705,230.254975,,220.96335,295.871375
272.1368,214.3816,,267.7066,230.27515,,220.9895,295.87555
272.14795,214.45315,,267.7339,230.2947,,221.0412,295.920525
272.15875,214.4765,,267.7562,230.346775,,221.058875,295.956675
272.21475,214.546525,,267.77605,230.3908,,221.07485,296.024075
272.248075,214.589975,,267.795025,230.4432,,221.09435,296.08325
272.28235,214.6214,,267.839825,230.461175,,221.11195,296.1077
272.301975,214.640275,,267.88965,230.490175,,221.118925,296.1396
272.31515,214.656975,,267.9092,230.54025,,221.134625,296.1782
272.3247,214.6664,,267.9339,230.56575,,221.15205,296.222825
272.35795,214.669075,,267.943825,230.5853,,221.17565,296.2538
272.36785,214.677,,267.956725,230.609475,,221.186875,296.267175
272.38635,214.68565,,267.981525,230.655775,,221.208375,296.30035
272.40975,214.69365,,267.998025,230.691275,,221.228975,296.327075
272.45015,214.712825,,268.010225,230.707675,,221.247375,296.3541
272.46475,214.72025,,268.029725,230.712975,,221.269825,296.382475
272.4856,214.778825,,268.176475,230.74115,,221.28625,296.431875
272.4946,214.792,,268.1848,230.752625,,221.30735,296.459975
272.5376,214.81155,,268.260475,230.77155,,221.328575,296.463075
272.552325,214.825525,,268.279125,230.783175,,221.34585,296.4672
272.560925,214.859,,268.32045,230.79985,,221.3868,296.495625
272.58275,214.869575,,268.351075,230.812225,,221.407925,296.557375
272.590125,214.88065,,268.474975,230.88735,,221.432675,296.604675
272.615625,214.892175,,268.52335,230.91245,,221.476625,296.637625
272.63595,214.901325,,268.5271,230.9337,,221.496825,296.668725
272.678325,214.933175,,268.54955,230.9449,,221.4992,296.718325
272.6977,214.978375,,268.563525,230.963225,,221.543475,296.75085
272.716175,214.98945,,268.594225,231.000775,,221.547225,296.76775
272.73465,215.00895,,268.636175,231.019425,,221.557,296.80045
272.755625,215.019625,,268.64435,231.041925,,221.569925,296.824625
272.781675,215.030875,,268.6745,231.06845,,221.59125,296.86215
272.792825,215.057175,,268.691075,231.12955,,221.606075,296.893825
272.8128,215.08595,,268.69545,231.174025,,221.64575,296.947325
272.83015,215.11615,,268.7148,231.1925,,221.69545,296.970025
272.842925,215.134375,,268.776725,231.22345,,221.714475,297.0065
272.84725,215.1566,,268.83455,231.24355,,221.733,297.033275
272.85305,215.158125,,268.8703,231.2649,,221.753325,297.048525
272.859225,215.194275,,268.90185,231.287825,,221.7743,297.06685
272.883475,215.21295,,268.9195,231.315475,,221.818975,297.082125
272.91245,215.2378,,268.920525,231.346,,221.849125,297.1572
272.92055,215.245925,,268.933425,231.368075,,221.881775,297.188225
272.925675,215.279775,,268.940025,231.38835,,221.908975,297.21285
272.954575,215.284975,,268.96065,231.4117,,221.924575,297.2447
272.97955,215.288725,,268.96785,231.429,,221.946025,297.295225
272.99145,215.2996,,269.017825,231.451425,,221.988425,297.323875
273.006475,215.3089,,269.06295,231.48335,,222.011125,297.4054
273.01805,215.32385,,269.1215,231.5005,,222.0392,297.4228
273.03845,215.336325,,269.1419,231.528125,,222.0405,297.43795
273.046625,215.359025,,269.2942,231.547275,,222.06545,297.4627
273.06235,215.44835,,269.299025,231.5659,,222.077025,297.519475
273.082925,215.5081,,269.326125,231.575825,,222.09555,297.544425
273.107475,215.52035,,269.3518,231.599275,,222.114825,297.57965
273.127025,215.544275,,269.358525,231.622225,,222.1307,297.626525
273.166475,215.5494,,269.3718,231.6328,,222.147475,297.63215
273.18425,215.55645,,269.395025,231.6446,,222.1679,297.648075
273.220325,215.575775,,269.41345,231.65235,,222.185275,297.676875
273.24755,215.5941,,269.42665,231.672125,,222.2037,297.69895
273.27375,215.5956,,269.44945,231.682375,,222.229875,297.729125
273.284375,215.628575,,269.47865,231.693525,,222.24795,297.756925
273.2945,215.67195,,269.491725,231.707025,,222.26935,297.782875
273.33145,215.693025,,269.50075,231.7222,,222.297825,297.808675
273.357325,215.7165,,269.51265,231.76865,,222.32205,297.82085
273.369825,215.726225,,269.51895,231.8266,,222.35245,297.850025
273.3756,215.745125,,269.526975,231.86145,,222.378075,297.8697
273.38835,215.75695,,269.54735,231.87595,,222.410225,297.893
273.406275,215.769225,,269.553925,231.887225,,222.4466,297.9154
273.47275,215.7759,,269.568475,231.895825,,222.46425,297.964175
273.486475,215.789525,,269.59915,231.918125,,222.478675,297.990975
273.4941,215.800875,,269.611225,231.930075,,222.50605,298.032
273.5184,215.821325,,269.655625,231.947275,,222.530975,298.05955
273.525,215.85465,,269.68225,231.958125,,222.55265,298.086175
273.5346,215.856375,,269.699675,231.977725,,222.5805,298.105625
273.5718,215.8577,,269.71245,231.9906,,222.607575,298.167275
273.58585,215.89295,,269.786325,232.005125,,222.631175,298.173225
273.60715,215.9012,,269.866525,232.019475,,222.654325,298.178625
273.656275,215.91965,,269.881775,232.037125,,222.67415,298.18365
273.666625,215.925725,,269.947675,232.04905,,222.71565,298.22105
273.676725,215.9377,,269.954825,232.061925,,222.737025,298.26165
273.700575,215.9877,,269.972425,232.07705,,222.741325,298.281775
273.732775,215.9968,,269.997775,232.09315,,222.759025,298.3416
273.781775,216.0128,,270.02405,232.103225,,222.783525,298.353875
273.798175,216.022925,,270.056525,232.114425,,222.81555,298.367875
273.81525,216.031025,,270.08005,232.125825,,222.8326,298.391075
273.832575,216.037175,,270.112675,232.1321,,222.8678,298.392125
273.848425,216.0434,,270.1653,232.142725,,222.885525,298.41775
273.8906,216.04635,,270.239775,232.155925,,222.9019,298.4519
273.910175,216.074125,,270.284025,232.172775,,222.923725,298.4786
273.916325,216.085675,,270.302825,232.197225,,222.94615,298.4963
273.9237,216.1047,,270.34575,232.22445,,222.972825,298.49795
273.929125,216.12355,,270.3809,232.254875,,222.98885,298.5261
273.933675,216.130375,,270.4371,232.27345,,223.017875,298.5506
273.9387,216.2067,,270.471125,232.305575,,223.0768,298.58625
273.9473,216.21885,,270.4767,232.337175,,223.10155,298.6157
273.95205,216.271775,,270.508975,232.34865,,223.1179,298.647775
273.958275,216.276375,,270.52475,232.36985,,223.1433,298.704175
273.981875,216.307225,,270.556675,232.39345,,223.16645,298.74455
273.991275,216.319325,,270.5754,232.414475,,223.181375,298.770875
274.05915,216.3496,,270.580125,232.42545,,223.19575,298.79925
274.08085,216.35635,,270.601175,232.4508,,223.2197,298.8321
274.124275,216.3645,,270.608675,232.4702,,223.2468,298.865425
274.164225,216.39265,,270.615775,232.496425,,223.273875,298.893425
274.173625,216.412025,,270.6441,232.524325,,223.296075,298.9546
274.182825,216.418925,,270.6713,232.547925,,223.32385,298.986675
274.212,216.428375,,270.682875,232.573575,,223.346275,299.055825
274.219375,216.436375,,270.723725,232.5892,,223.369875,299.11695
274.227925,216.457675,,270.752125,232.607725,,223.385675,299.15095
274.2429,216.515975,,270.777275,232.6207,,223.38785,299.18825
274.252775,216.54475,,270.832625,232.632825,,223.40535,299.23755
274.29055,216.55695,,270.85615,232.6491,,223.4327,299.2729
274.296975,216.577925,,270.866475,232.665575,,223.46785,299.295125
274.3739,216.580175,,270.879225,232.693625,,223.49725,299.3302
274.4432,216.6459,,270.882725,232.7148,,223.5525,299.40295
274.455075,216.73195,,270.949475,232.753875,,223.578425,299.446525
274.47355,216.74405,,270.984375,232.81095,,223.591725,299.53525
274.50055,216.751625,,270.993025,232.82815,,223.595025,299.5778
274.52475,216.7638,,271.0151,232.853425,,223.609025,299.60325
274.589725,216.789125,,271.046225,232.87045,,223.62935,299.669375
274.6002,216.79775,,271.088425,232.880925,,223.650325,299.707525
274.612225,216.804425,,271.1039,232.899075,,223.661025,299.748125
274.656875,216.932025,,271.14545,232.910425,,223.68015,299.829425
274.668825,216.94705,,271.160725,232.9319,,223.71535,299.87235
274.679025,216.98575,,271.1945,232.971075,,223.7275,299.899725
274.686225,216.9974,,271.25185,232.986575,,223.730375,299.91665
274.70125,217.010225,,271.269775,233.0123,,223.757275,299.9388
274.70985,217.02455,,271.281625,233.034475,,223.77035,299.963375
274.721125,217.0477,,271.310225,233.059075,,223.791875,299.98025
274.756825,217.0538,,271.34375,233.10105,,223.81345,
274.767625,217.059575,,271.375825,233.11425,,223.838425,
274.7871,217.066025,,271.424025,233.122025,,223.87865,
274.7989,217.0759,,271.4873,233.12865,,223.901,
274.81005,217.128925,,271.538325,233.1338,,223.92525,
274.838025,217.13035,,271.5827,233.140875,,223.9451,
274.84785,217.1745,,271.602475,233.1459,,223.97265,
274.879975,217.19025,,271.629325,233.154375,,223.99175,
274.8884,217.24275,,271.63915,233.1922,,224.02575,
274.90385,217.2623,,271.677375,233.204725,,224.045775,
274.9283,217.288375,,271.723175,233.218,,224.070975,
274.951725,217.304325,,271.746725,233.23805,,224.09075,
274.96615,217.31295,,271.7578,233.254675,,224.12445,
275.0007,217.3957,,271.789025,233.270775,,224.136925,
275.0196,217.39905,,271.813575,233.30135,,224.157725,
275.0357,217.41035,,271.83065,233.32305,,224.18995,
275.07785,217.42065,,271.8411,233.34505,,224.21065,
275.091425,217.455875,,271.870475,233.3751,,224.232625,
275.10335,217.46865,,271.89445,233.403075,,224.2623,
275.121425,217.5979,,271.9355,233.417025,,224.332725,
275.147575,217.63985,,271.957075,233.4406,,224.353325,
275.153125,217.650575,,271.9989,233.460975,,224.376575,
275.162975,217.6722,,272.004425,233.4928,,224.389575,
275.194825,217.701675,,272.01425,233.515875,,224.413575,
275.2045,217.712575,,272.07305,233.53055,,224.4298,
275.21695,217.723475,,272.123075,233.549375,,224.448825,
275.2311,217.7346,,272.14625,233.558625,,224.464575,
275.24165,217.745125,,272.1535,233.575825,,224.486625,
275.256575,217.760375,,272.19995,233.594875,,224.513125,
275.261075,217.822725,,272.252875,233.6112,,224.529375,
275.281525,217.8717,,272.2759,233.6476,,224.54445,
275.2936,217.95765,,272.29055,233.687425,,224.559575,
275.304425,218.034575,,272.296425,233.70755,,224.573975,
275.314725,218.163925,,272.326,233.725025,,224.59135,
275.33755,218.196075,,272.3452,233.753175,,224.607075,
275.345225,218.2163,,272.437775,233.7836,,224.6498,
275.357375,218.2847,,272.49425,233.813125,,224.671775,
275.4028,218.3007,,272.550475,233.838175,,224.68705,
275.448475,218.31645,,272.584125,233.8632,,224.71195,
275.47435,218.3398,,272.638025,233.87905,,224.7445,
275.48385,218.36305,,272.70155,233.9085,,224.763625,
275.490625,218.375775,,272.7233,233.930225,,224.785625,
275.55185,218.40515,,272.7614,233.952275,,224.808125,
275.562875,218.471,,272.83215,233.968875,,224.8213,
275.582025,218.51905,,272.86185,233.9858,,224.8358,
275.59285,218.52875,,272.8951,234.010025,,224.8549,
275.5996,218.549725,,272.8994,234.046275,,224.873725,
275.61365,218.5685,,273.0096,234.085925,,224.8963,
275.6256,218.57255,,273.033025,234.114575,,224.916975,
275.6362,218.581175,,273.04035,234.1406,,224.9351,
275.65835,218.603025,,273.086675,234.15235,,224.9484,
275.67055,218.615775,,273.159475,234.1674,,224.972925,
275.6961,218.6505,,273.175025,234.182725,,224.991875,
275.705025,218.6714,,273.1848,234.206,,225.010025,
275.714775,218.743125,,273.188275,234.221375,,225.023525,
275.7484,218.7533,,273.232475,234.24115,,225.036225,
275.757725,218.764575,,273.24345,234.27505,,225.05205,
275.76995,218.775225,,273.26425,234.307875,,225.0617,
275.785025,218.79835,,273.285825,234.33065,,225.0671,
275.842225,218.828075,,273.3076,234.349325,,225.080875,
275.85455,218.92065,,273.31365,234.384,,225.09165,
275.912225,218.944475,,273.319475,234.409375,,225.102225,
275.938675,218.96915,,273.331125,234.447325,,225.115275,
275.9516,219.00195,,273.334075,234.4829,,225.1273,
275.975025,219.0278,,273.38085,234.49355,,225.155,
275.99475,219.0486,,273.401175,234.5125,,225.18305,
276.00475,219.053925,,273.41345,234.533825,,225.20455,
276.018425,219.06095,,273.453,234.552475,,225.254875,
276.0264,219.0703,,273.483175,234.5694,,225.268875,
276.039,219.0759,,273.540525,234.593325,,225.2908,
276.049125,219.082775,,273.5584,234.61055,,225.308975,
276.067175,219.095425,,273.56885,234.626425,,225.324475,
276.0767,219.10015,,273.578725,234.664275,,225.341825,
276.087925,219.121975,,273.64635,234.694075,,225.3496,
276.167975,219.128925,,273.669575,234.7168,,225.3634,
276.178125,219.136075,,273.74815,234.738925,,225.382975,
276.191675,219.152375,,273.794125,234.749275,,225.398225,
276.217225,219.17285,,273.83195,234.756075,,225.41335,
276.2194,219.230475,,273.909975,234.768675,,225.430875,
276.228625,219.258825,,273.935425,234.792275,,225.4412,
276.239925,219.392575,,273.93695,234.808975,,225.452225,
276.245325,219.4028,,273.958075,234.829475,,225.473725,
276.27705,219.444675,,273.98745,234.83975,,225.4912,
276.30555,219.451975,,274.0207,234.85145,,225.510825,
276.316625,219.455675,,274.029975,234.855625,,225.526175,
276.37485,219.471,,274.07335,234.882075,,225.53865,
276.382825,219.524775,,274.1006,234.9048,,225.553625,
276.402875,219.551175,,274.1209,234.918925,,225.569625,
276.46735,219.553625,,274.163775,234.934,,225.5797,
276.47765,219.590575,,274.184275,234.95185,,225.592475,
276.503075,219.591675,,274.238375,234.954225,,225.6113,
276.516625,219.6152,,274.295875,234.96075,,225.6348,
276.538075,219.618825,,274.34155,234.965525,,225.67815,
276.562125,219.63525,,274.405425,234.968425,,225.690425,
276.56725,219.636775,,274.4412,234.97365,,225.713475,
276.596375,219.64425,,274.498675,234.9768,,225.729125,
276.60805,219.65705,,274.51685,234.979925,,225.741675,
276.620625,219.669175,,274.545025,234.984625,,225.7454,
276.659625,219.68815,,274.572225,234.9914,,225.757975,
276.6874,219.70075,,274.595525,235.0087,,225.7679,
276.70775,219.717125,,274.6164,235.083,,225.779425,
276.7228,219.763425,,274.6265,235.090375,,225.795825,
276.7341,219.809725,,274.637875,235.09305,,225.811775,
276.7461,219.82805,,274.652025,235.13765,,225.814675,
276.7564,219.8594,,274.7058,235.151325,,225.841775,
276.782725,219.9751,,274.726175,235.171225,,225.86405,
276.793575,220.0003,,274.7621,235.19655,,225.8872,
276.806875,220.01005,,274.778225,235.211125,,225.910425,
276.82365,220.0155,,274.78925,235.2299,,225.92885,
276.834975,220.059025,,274.8004,235.2588,,225.94725,
276.84705,220.0631,,274.811175,235.28225,,225.967425,
276.8721,220.11605,,274.816375,235.2963,,225.9714,
276.90005,220.154575,,274.8555,235.31315,,225.988075,
276.9124,220.23155,,274.86105,235.3361,,226.0049,
276.9333,220.26485,,274.900475,235.356675,,226.025425,
276.947875,220.31185,,274.914425,235.378125,,226.0346,
276.9612,220.425125,,274.949825,235.402275,,226.07035,
276.9755,220.44985,,274.9627,235.4257,,226.079975,
277.0048,220.503725,,274.97705,235.437775,,226.09495,
277.028925,220.519625,,274.98815,235.460225,,226.12705,
277.040475,220.54,,275.0032,235.489075,,226.136275,
277.05145,220.562575,,275.007825,235.5111,,226.1544,
277.064475,220.60015,,275.021525,235.54005,,226.172925,
277.074925,220.611025,,275.03835,235.553975,,226.1868,
277.087575,220.638675,,275.0495,235.588225,,226.197325,
277.116875,220.658725,,275.083125,235.628575,,226.222725,
277.129775,220.66805,,275.097525,235.65265,,226.235775,
277.141325,220.68975,,275.115575,235.674825,,226.24105,
277.151025,220.69905,,275.13135,235.690375,,226.25675,
277.18695,220.7223,,275.1509,235.7048,,226.2614,
277.21135,220.732275,,275.163975,235.71935,,226.28915,
277.223625,220.74125,,275.1968,235.77805,,226.30325,
277.237075,220.749275,,275.219725,235.8002,,226.32415,
277.24685,220.7649,,275.235825,235.8281,,226.342425,
277.2723,220.7918,,275.247875,235.845025,,226.3622,
277.298525,220.815975,,275.264375,235.872625,,226.3633,
277.3099,220.826575,,275.279675,235.895875,,226.383,
277.322575,220.885225,,275.3387,235.912875,,226.3863,
277.3357,220.90395,,275.38575,235.932975,,226.396025,
277.3471,220.9169,,275.462225,235.949,,226.419325,
277.3577,220.947975,,275.486825,235.967075,,226.4356,
277.366,220.975775,,275.50335,235.988325,,226.460075,
277.3987,221.02215,,275.51205,236.00425,,226.4858,
277.40835,221.034625,,275.529225,236.0577,,226.5205,
277.417775,221.038,,275.56,236.0896,,226.55265,
277.428875,221.052025,,275.573325,236.108525,,226.58095,
277.437775,221.05555,,275.616975,236.14415,,226.5987,
277.447625,221.086825,,275.645875,236.162175,,226.6297,
277.4646,221.105075,,275.6671,236.1736,,226.645125,
277.471275,221.1307,,275.690575,236.190425,,226.66935,
277.5135,221.139925,,275.7306,236.2085,,226.690325,
277.5376,221.146075,,275.761425,236.246625,,226.710575,
277.552825,221.1487,,275.774225,236.2606,,226.734275,
277.579,221.1543,,275.793075,236.275225,,226.76205,
277.590375,221.172325,,275.797225,236.296725,,226.790575,
277.606875,221.177875,,275.820375,236.31945,,226.810025,
277.619625,221.1833,,275.82645,236.3798,,226.827875,
277.6318,221.191525,,275.847225,236.402875,,226.874225,
277.6452,221.198275,,275.86925,236.4177,,226.8952,
277.657625,221.243425,,275.937575,236.460675,,226.912375,
277.668125,221.269575,,275.9918,236.47895,,226.93435,
277.68275,221.278525,,276.007375,236.488625,,226.954525,
277.693425,221.2868,,276.0133,236.499225,,226.979975,
277.720725,221.30325,,276.026325,236.506575,,227.020425,
277.735125,221.31295,,276.04355,236.513125,,227.038375,
277.7648,221.322325,,276.06865,236.524575,,227.0641,
277.776675,221.337025,,276.0876,236.5346,,227.10715,
277.79085,221.360725,,276.1294,236.5419,,227.13355,
277.817225,221.38595,,276.1623,236.5564,,227.1531,
277.8204,221.402925,,276.18655,236.5939,,227.169225,
277.831775,221.448475,,276.202225,236.665225,,227.191175,
277.84305,221.4562,,276.21335,236.68475,,227.212875,
277.868025,221.486925,,276.2993,236.7006,,227.235025,
277.878725,221.499275,,276.33185,236.719175,,227.261025,
277.912725,221.511925,,276.350575,236.7367,,227.2832,
277.9359,221.5413,,276.3626,236.762475,,227.338425,
277.971675,221.549975,,276.391175,236.785075,,227.3614,
278.00805,221.557325,,276.4222,236.820825,,227.381525,
278.020375,221.563625,,276.426425,236.859225,,227.404025,
278.0412,221.582275,,276.442225,236.8816,,227.418425,
278.050875,221.603975,,276.4616,236.8944,,227.437675,
278.066225,221.616225,,276.4751,236.916075,,227.4547,
278.081125,221.627625,,276.52275,236.93535,,227.47185,
278.09325,221.635525,,276.532525,236.950775,,227.491525,
278.10885,221.649975,,276.595925,236.964675,,227.50745,
278.121325,221.660075,,276.5983,236.984275,,227.5225,
278.13815,221.70605,,276.62515,237.004525,,227.5417,
278.175325,221.71565,,276.732325,237.037725,,227.580275,
278.21475,221.737025,,276.747425,237.065,,227.601275,
278.229375,221.777325,,276.7663,237.0813,,227.62235,
278.253875,221.784875,,276.7845,237.0941,,227.633025,
278.26685,221.792275,,276.843675,237.111075,,227.65295,
278.3085,221.8126,,276.876625,237.1426,,227.673475,
278.340575,221.8235,,276.89285,237.159725,,227.6909,
278.349475,221.834175,,276.971975,237.1852,,227.705925,
278.35965,221.85485,,277.010025,237.2285,,227.73505,
278.3676,221.872375,,277.021225,237.26235,,227.7517,
278.376925,221.88985,,277.051875,237.287875,,227.769975,
278.3853,221.8988,,277.07715,237.302175,,227.790325,
278.40275,221.91035,,277.112975,237.318025,,227.819375,
278.429975,221.9348,,277.131575,237.34125,,227.820575,
278.43845,221.9928,,277.15465,237.3523,,227.842925,
278.451575,222.0141,,277.17235,237.364975,,227.8638,
278.485675,222.0329,,277.202925,237.3835,,227.87885,
278.495825,222.07195,,277.293875,237.406975,,227.891475,
278.5084,222.100625,,277.3305,237.42875,,227.905725,
278.549175,222.21475,,277.347575,237.4628,,227.92345,
278.5604,222.227925,,277.3791,237.47855,,227.982775,
278.570375,222.24955,,277.392625,237.502975,,228.00145,
278.59525,222.25675,,277.441425,237.517875,,228.020475,
278.6321,222.2758,,277.457025,237.556575,,228.033425,
278.6559,222.33325,,277.49445,237.572825,,228.0492,
278.66765,222.3481,,277.5214,237.591825,,228.0744,
278.6897,222.395325,,277.54545,237.6085,,228.092875,
278.70655,222.47445,,277.557525,237.632425,,228.113875,
278.71825,222.4978,,277.572,237.648625,,228.1322,
278.7301,222.556,,277.5863,237.66375,,228.153875,
278.74465,222.59205,,277.606775,237.6793,,228.176875,
278.754275,222.601775,,277.619425,237.721325,,228.18995,
278.7664,222.6239,,277.631175,237.75485,,228.204725,
278.777675,222.62575,,277.6783,237.782775,,228.21145,
278.814075,222.634475,,277.68715,237.79485,,228.23335,
278.85335,222.64415,,277.689325,237.815225,,228.24915,
278.87835,222.650825,,277.7146,237.86195,,228.283275,
278.90455,222.666925,,277.767475,237.87405,,228.313225,
278.918675,222.683175,,277.786275,237.91155,,228.34325,
278.93095,222.7017,,277.82225,237.927175,,228.370975,
278.945325,222.7181,,277.836225,237.9421,,228.387375,
278.9531,222.73615,,277.86305,237.95625,,228.41105,
278.968525,222.745725,,277.918025,237.980925,,228.43305,
278.980075,222.7792,,277.937925,238.043725,,228.452375,
278.989575,222.81225,,277.97455,238.0634,,228.46585,
279.01245,222.852025,,277.9871,238.09465,,228.48605,
279.0266,222.863375,,278.0065,238.124175,,228.535725,
279.036825,222.884125,,278.02625,238.146475,,228.550275,
279.053225,222.947825,,278.057175,238.18245,,228.56385,
279.066175,222.961125,,278.0827,238.2062,,228.5845,
279.077275,222.996625,,278.110175,238.224325,,228.600525,
279.0893,223.1261,,278.135925,238.2447,,228.61435,
279.0992,223.209025,,278.1951,238.262175,,228.633275,
279.120475,223.21705,,278.229475,238.2864,,228.654425,
279.132475,223.29545,,278.2521,238.3068,,228.6675,
279.14245,223.377875,,278.26955,238.3243,,228.69975,
279.154575,223.421725,,278.343425,238.370375,,228.720125,
279.165525,223.45435,,278.370375,238.3874,,228.734475,
279.1866,223.583925,,278.376025,238.415725,,228.751725,
279.196,223.621525,,278.3982,238.43305,,228.776675,
279.2143,223.63275,,278.401125,238.444925,,228.800125,
279.2347,223.648425,,278.413125,238.462125,,228.8137,
279.24575,223.683825,,278.480625,238.4803,,228.832275,
279.255525,223.6982,,278.53035,238.528625,,228.849725,
279.266825,223.742075,,278.55665,238.548125,,228.871925,
279.303525,223.763325,,278.567125,238.585525,,228.8832,
279.3114,223.8028,,278.586125,238.623375,,228.928925,
279.324375,223.81735,,278.60125,238.655925,,228.9477,
279.3337,223.84195,,278.639375,238.6722,,228.997625,
279.34525,223.901825,,278.7066,238.68285,,229.018925,
279.359075,223.9921,,278.733125,238.702975,,229.03845,
279.37525,223.99575,,278.7392,238.719925,,229.057275,
279.39565,224.027275,,278.775025,238.740625,,229.08965,
279.423775,224.051225,,278.789675,238.76645,,229.102975,
279.43865,224.170325,,278.8164,238.7935,,229.12235,
279.44525,224.274975,,278.8477,238.8075,,229.144025,
279.458625,224.330575,,278.868625,238.830825,,229.172925,
279.4666,224.390725,,278.901475,238.852575,,229.19515,
279.4865,224.400025,,278.945075,238.8818,,229.2119,
279.496725,224.412425,,278.9482,238.9334,,229.235175,
279.5077,224.44,,278.969475,238.949475,,229.2572,
279.51915,224.4786,,278.992825,238.96965,,229.2786,
279.545275,224.4898,,279.0038,238.988375,,229.297075,
279.55745,224.49605,,279.0078,239.004125,,229.343725,
279.57935,224.50685,,279.0391,239.02305,,229.36825,
279.5896,224.51225,,279.048575,239.08355,,229.385575,
279.6136,224.5243,,279.09195,239.12305,,229.4018,
279.635425,224.53595,,279.15775,239.13965,,229.413575,
279.6478,224.546375,,279.164575,239.167775,,229.4286,
279.669475,224.55385,,279.18445,239.203325,,229.45135,
279.714925,224.56015,,279.2095,239.23285,,229.4753,
279.72815,224.56675,,279.222425,239.267075,,229.5094,
279.74475,224.572975,,279.241025,239.3226,,229.5343,
279.76845,224.580025,,279.24205,239.34335,,229.5435,
279.779175,224.59875,,279.26605,239.383375,,229.581125,
279.803575,224.66375,,279.2807,239.420725,,229.601325,
279.813075,224.67845,,279.305925,239.443125,,229.603925,
279.826075,224.7356,,279.3527,239.456725,,229.626875,
279.8363,224.748,,279.3867,239.480425,,229.65545,
279.8452,224.784725,,279.402825,239.5098,,229.6783,
279.8609,224.8053,,279.455575,239.539525,,229.694175,
279.872225,224.81745,,279.504425,239.5648,,229.71415,
279.88445,224.82715,,279.523725,239.585875,,229.725425,
279.89495,224.828675,,279.547975,239.6073,,229.738575,
279.9074,224.840725,,279.67125,239.6289,,229.75225,
279.929775,224.84895,,279.691625,239.674275,,229.767275,
279.9656,224.873125,,279.69695,239.699325,,229.78085,
280.008775,224.89905,,279.728375,239.7258,,229.782675,
280.018075,224.9214,,279.790375,239.75945,,229.80095,
280.027425,224.94775,,279.8021,239.7842,,229.8186,
280.04035,224.95975,,279.81065,239.798925,,229.83205,
280.056425,224.965075,,279.8163,239.837425,,229.84505,
280.0676,225.001075,,279.82975,239.8574,,229.8609,
280.0809,225.008875,,279.851075,239.8754,,229.877625,
280.1102,225.024575,,279.867325,239.897625,,229.908325,
280.12145,225.031225,,279.86895,239.92115,,229.928675,
280.14485,225.037325,,279.871225,239.9433,,229.94155,
280.1569,225.04235,,279.88795,239.97255,,229.966125,
280.198425,225.0548,,279.923325,239.9913,,229.9911,
280.209,225.07135,,279.93855,240.0191,,230.025025,
280.238425,225.130325,,279.9515,240.035725,,230.0387,
280.262,225.149725,,279.97855,240.088175,,230.061675,
280.27265,225.18925,,280.002,240.10605,,230.08535,
280.28445,225.2304,,280.0637,240.129425,,230.1067,
280.323025,225.24435,,280.080675,240.147075,,230.146875,
280.3323,225.26265,,280.084125,240.1724,,230.165675,
280.3466,225.27605,,280.15905,240.202075,,230.1793,
280.36375,225.285625,,280.19015,240.224425,,230.201225,
280.36855,225.3006,,280.21655,240.25595,,230.22615,
280.37615,225.311925,,280.2419,240.287075,,230.238275,
280.388,225.339,,280.257275,240.30275,,230.256525,
280.3945,225.34535,,280.298325,240.33515,,230.278725,
280.422325,225.370175,,280.332325,240.3578,,230.302,
280.4236,225.39745,,280.33495,240.3748,,230.3187,
280.48765,225.4238,,280.415825,240.395725,,230.342175,
280.501325,225.436225,,280.504075,240.4396,,230.358,
280.5605,225.4423,,280.532525,240.45635,,230.377725,
280.587925,225.484975,,280.58005,240.47245,,230.39735,
280.5976,225.493575,,280.688825,240.489325,,230.41615,
280.63485,225.524475,,280.697775,240.508725,,230.4176,
280.6638,225.531025,,280.736925,240.545875,,230.437025,
280.673425,225.53885,,280.801,240.573875,,230.452225,
280.7019,225.544075,,280.8337,240.5953,,230.47275,
280.710675,225.552225,,280.849675,240.622325,,230.49235,
280.724975,225.59095,,280.952925,240.640075,,230.494525,
280.732875,225.596425,,281.031325,240.66435,,230.51345,
280.738325,225.603525,,281.07855,240.687,,230.533225,
280.767025,225.616375,,281.119825,240.70465,,230.55095,
280.77635,225.621025,,281.149675,240.718475,,230.573975,
280.79195,225.6577,,281.164575,240.7345,,230.586175,
280.799575,225.69335,,281.17815,240.779325,,230.603,
280.807175,225.73995,,281.187,240.820425,,230.622825,
280.8155,225.7528,,281.189775,240.840625,,230.642125,
280.858175,225.788975,,281.2058,240.860375,,230.65855,
