SPK_SPKC01a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC14a,SPK_SPKC16a
72.53805,34.7033,254.2857,183.746,207.100625,46.95035,39.069
72.711575,34.74685,254.5947,184.07235,207.1864,46.994225,39.332
72.871775,34.8167,254.888875,184.127125,207.307825,47.035825,39.43485
72.95855,35.018525,255.270125,184.169375,207.3426,47.082775,39.466975
73.29835,35.13845,256.0711,184.738825,207.701175,47.157725,39.523675
73.40695,35.167225,256.6169,184.821425,207.7659,47.22185,39.55755
73.52045,35.2004,256.64995,185.1159,209.04945,47.389875,39.8312
73.88225,35.233275,256.711575,185.61265,209.49895,47.45115,39.94475
73.953575,35.301575,256.949425,185.826925,209.8492,47.51895,39.9641
74.12415,35.33455,257.44065,186.139,210.695025,47.630075,40.057275
74.254525,35.58305,258.500325,186.232725,211.3013,47.676025,40.3595
74.40945,35.6166,258.602525,186.558475,212.290825,47.710075,40.413
74.4695,35.6397,258.776325,186.997625,212.383,47.72175,40.858
74.489575,35.71745,260.009175,187.008375,212.692625,47.745075,40.886475
74.915925,35.86085,260.430525,187.139975,212.974,47.773975,40.902025
74.95785,35.9357,260.447375,187.3877,213.350525,47.79825,40.950375
75.353275,35.969275,260.578775,187.406725,213.379525,47.828675,41.067575
75.50505,36.08365,261.105825,187.49975,214.426825,47.9623,41.443325
75.8314,36.15195,261.433975,187.579475,214.6022,48.074875,41.67515
75.8949,36.184625,261.693625,188.0125,214.95265,48.14125,41.9982
76.060525,36.393625,261.74485,188.21935,216.854825,48.149375,42.05915
76.1143,36.42225,262.102125,188.733125,217.099325,48.200425,42.066875
76.1701,36.4524,262.15125,188.755925,217.4248,48.40265,42.07955
76.38275,36.5258,262.2688,189.106125,218.4662,48.482825,42.12365
76.420625,36.593875,262.402575,189.3093,219.958075,48.5494,42.157925
76.55685,36.628725,262.470875,189.42865,220.194975,48.591875,42.187925
76.606825,36.65995,262.57125,189.5014,220.5328,48.618125,42.1953
77.02305,36.68825,262.612125,189.925025,221.242825,48.64155,42.2046
77.273975,36.7291,262.648575,189.97725,221.26395,48.858175,42.293925
77.33455,36.810825,262.6804,190.053125,222.06295,48.96125,42.356825
77.563275,36.8468,262.738775,190.218625,222.240875,49.447025,42.691975
78.036825,36.872025,262.7875,190.347575,222.44305,49.738225,42.901575
78.200225,37.024825,262.795775,190.3762,222.93345,49.79395,43.3085
78.430875,37.0814,263.1642,190.711025,223.665225,49.939475,43.3281
78.464175,37.119475,263.22515,190.7439,224.4404,50.036625,43.36245
78.735975,37.1638,263.699075,191.0548,224.924825,50.07565,43.504825
79.052725,37.295175,263.791825,191.196025,225.7608,50.10135,43.600275
79.406375,37.3791,263.825025,191.419825,225.965625,50.199625,43.6135
79.5141,37.42945,264.064575,191.53265,226.5994,50.2309,43.650325
79.7694,37.4875,264.30105,191.820425,227.291,50.332525,43.70815
80.416075,37.625275,264.442625,192.29485,227.675175,50.374675,43.8719
80.48225,37.6944,264.6995,192.882575,228.066525,50.606375,44.1148
80.592025,37.72855,265.5925,193.34935,228.385275,50.6514,44.138275
80.793675,37.7725,265.939125,193.71565,228.753225,50.792525,44.267775
80.898875,37.847975,266.146775,193.78845,228.981175,50.9079,44.320175
81.04935,37.907025,266.216725,193.972625,229.089775,50.9175,44.33225
81.1466,37.963075,267.33305,194.031475,229.5489,50.954925,44.341425
81.206475,38.0026,267.520675,194.08535,229.7304,51.03315,44.733875
81.669075,38.0374,267.552825,194.154075,230.545925,51.131625,44.999425
81.782825,38.21665,267.589125,194.9444,230.714,51.296325,45.039875
81.8554,38.368575,268.04355,194.9857,231.497825,51.39695,45.08315
81.8801,38.38925,268.1447,195.1907,234.030725,51.453675,45.1646
81.985,38.418625,268.183325,195.222425,234.143175,51.734075,45.423175
82.325025,38.498575,268.279625,195.31875,234.430325,52.00065,45.424525
82.356325,38.6697,268.32735,195.637575,234.50635,52.06125,45.43125
82.707675,38.814375,268.584675,196.073025,235.41025,52.17625,45.539625
83.4825,38.95315,268.8221,196.42365,235.8124,52.2407,45.64735
83.63305,38.984625,269.064425,196.479475,236.2135,52.67465,45.889875
83.72745,39.0047,269.077525,196.658225,237.596825,52.826125,46.10555
84.225425,39.0801,269.54185,197.4661,237.908,52.894875,46.141975
84.815925,39.1066,269.832325,197.85015,237.9227,53.100275,46.176
85.0694,39.1751,270.017275,198.0584,238.379875,53.15255,46.192825
85.208875,39.265775,270.300825,198.10745,238.932225,53.160975,46.208475
85.267575,39.287575,270.645925,198.15195,239.17855,53.29885,46.4349
85.477625,39.30935,270.96775,198.23145,239.851975,53.689075,46.44915
85.807375,39.3437,272.04015,198.372225,239.904775,53.7192,46.487125
86.234775,39.367175,272.317525,198.495525,240.1206,53.754825,46.798225
86.309325,39.397075,272.358525,198.55795,240.928625,53.806025,46.852475
86.35165,39.43295,272.39255,198.57915,241.4264,53.850325,46.862
86.877825,39.552325,272.9972,198.734775,241.56505,53.97085,46.87935
86.913625,39.589175,273.29585,198.87685,241.588075,53.9721,46.8859
87.24865,39.6429,273.39285,198.939325,242.002025,54.026475,46.9898
87.426425,39.719075,273.3971,199.06915,242.635775,54.248875,47.0704
88.01985,39.743875,273.79015,199.245525,243.28695,54.312925,47.075125
88.061475,39.92615,273.840025,199.7807,243.44185,54.358175,47.124875
88.5477,39.953275,274.053375,199.986125,243.91245,54.38105,47.145025
88.649125,39.98575,274.090325,200.243525,243.91615,54.516525,47.1578
88.877175,40.015425,274.155925,200.2928,244.224425,54.762625,47.180575
89.09255,40.083775,274.17615,200.51445,245.228125,54.801225,47.221925
89.161375,40.177875,274.230625,200.884875,246.1171,54.8674,47.391125
89.2612,40.22845,274.31395,200.9798,246.303725,54.87685,47.423675
89.43685,40.253725,274.390625,201.3353,247.0588,55.04835,47.555325
90.432975,40.667,274.646325,201.84925,247.3058,55.072875,47.722275
90.561875,40.782225,274.81755,201.965575,247.884225,55.285675,47.72835
90.822825,40.8878,274.907175,202.302475,247.916975,55.30575,47.932375
90.90945,40.96385,274.9577,202.702,248.12485,55.334975,47.9776
91.038,41.080175,274.959925,202.9265,248.16895,55.40455,48.033125
91.43915,41.105075,275.101975,202.983475,248.4225,55.5391,48.07495
91.59005,41.456025,275.293,203.033025,248.872375,55.61505,48.14355
92.238675,41.50985,275.386725,203.464775,249.398025,55.687075,48.1615
92.524425,41.6385,275.4702,203.828775,250.650775,55.713875,48.3044
92.701675,41.7538,276.130075,204.2148,250.767975,55.85835,48.32505
93.0515,41.913825,276.170825,204.68125,251.722525,56.003925,48.339425
93.205775,42.2175,277.5988,205.02035,253.33845,56.049325,48.46605
93.41495,42.248175,278.573475,205.0612,253.62175,56.102125,48.62405
93.56315,42.411025,278.7974,205.1949,253.672475,56.226025,48.738075
93.647625,42.47795,279.08125,205.576925,253.862575,56.244375,48.819775
94.03555,42.583375,279.12065,205.6219,254.56245,56.511325,48.841525
94.17795,42.693525,279.66425,206.141275,254.70695,56.5854,48.880675
94.469475,42.716225,279.791225,206.244025,255.321875,56.60865,49.05325
94.5205,42.938975,280.277975,206.285975,255.3433,56.635925,49.162775
94.65065,43.0644,280.61565,207.062775,255.463225,56.67965,49.267925
94.819,43.1271,280.96275,207.1315,255.940675,56.87665,49.489725
95.356175,43.157825,281.2544,207.161025,255.947825,56.90935,49.5158
95.50415,43.209975,281.576975,207.594275,256.9134,56.93585,49.52345
95.71925,43.259825,282.01335,207.705825,257.11615,56.947825,49.574575
96.6366,43.303375,282.10205,208.009425,257.446925,56.958625,49.624875
96.821325,43.350525,282.586825,208.043525,258.178475,56.9691,49.746525
97.141925,43.401175,282.657575,208.323175,258.51235,56.986925,49.82115
97.245525,43.482,282.724075,208.364425,258.8321,57.206775,49.9536
97.331525,43.526825,283.40425,208.82525,259.156375,57.3042,50.014075
97.451775,43.578025,283.6648,208.8716,259.303025,57.420225,50.053625
98.027725,43.630375,283.834875,208.9752,259.528575,57.447825,50.0591
98.0771,43.67605,284.13545,209.09225,259.568775,57.45195,50.15805
98.53965,43.886075,284.215125,209.403675,260.112075,57.468,50.198375
98.63225,44.08215,284.3822,209.544225,260.4426,57.481725,50.2438
98.813475,44.274,284.5026,210.240725,260.8254,57.55195,50.26765
100.3096,44.3607,284.59765,210.30275,261.287925,57.63215,50.313975
100.54375,44.520775,284.760275,210.3933,261.81365,58.105375,50.371125
100.75705,44.630975,285.11255,210.7792,261.84525,58.13775,50.404675
100.885875,44.67595,285.33695,210.806,262.399875,58.1591,50.717375
100.9998,44.7455,285.385475,210.896025,263.259575,58.2969,50.76495
101.549275,44.80005,285.404525,210.933625,264.146675,58.3619,50.844975
101.8787,44.858675,285.5917,210.9651,264.5315,58.406625,50.847125
102.008575,45.0245,285.96655,211.110775,265.242875,58.51085,50.95495
102.540025,45.0572,286.257125,211.15155,267.592375,58.64595,50.9919
102.56835,45.2187,286.474175,211.209325,267.90235,58.71685,51.058075
102.63345,45.271575,287.463425,211.25085,268.1789,58.805125,51.076425
103.484025,45.349675,288.1506,211.4356,268.2899,58.858675,51.11965
103.58105,45.5062,288.78015,211.597975,268.327025,58.93815,51.1308
104.878725,45.700375,288.892675,211.80725,268.67355,59.090475,51.3264
105.01135,46.002625,289.205775,211.8399,268.902425,59.151925,51.453
105.165,46.077,290.45525,211.920975,272.10945,59.182975,51.486375
105.418825,46.169225,290.736725,211.9586,273.236225,59.216025,51.656725
105.479975,46.239675,290.837075,212.029,273.588975,59.24795,51.710925
105.664225,46.2917,290.98695,212.4249,273.651775,59.26795,51.74265
105.760275,46.34385,291.014075,212.66215,274.084675,59.319925,51.806525
106.0094,46.4928,291.111325,212.71895,274.3675,59.64445,52.06035
106.21785,46.55595,292.0772,212.879875,274.436675,59.665375,52.0708
106.52135,46.600125,292.24335,212.91735,274.7038,59.6767,52.230375
106.5931,46.73075,292.36595,212.938375,274.8106,59.68445,52.2887
107.0592,46.767725,293.07655,212.9631,274.888325,59.8508,52.312525
107.261475,46.8926,293.137325,213.123025,275.140175,59.868975,52.33915
107.328675,46.929225,293.18385,213.35485,275.548725,60.0674,52.5445
107.465025,46.957875,293.673525,213.4096,275.61365,60.100225,52.765775
107.579475,47.0331,293.92815,214.04175,276.1528,60.164925,52.8129
108.084325,47.144425,294.12885,214.072225,277.33675,60.20765,52.937475
108.212625,47.203625,294.42665,214.285175,277.354375,60.344,53.200375
108.335025,47.3022,294.675575,214.327825,277.9128,60.357,53.269675
108.5367,47.3558,295.12645,214.602825,278.2195,60.5621,53.3688
108.7644,47.3988,295.33135,214.624025,278.4549,60.61435,53.422775
109.0156,47.423475,295.38605,214.654325,278.554575,60.62645,53.62465
109.341325,47.46385,295.6778,214.69535,278.89885,60.662225,53.710225
109.632725,47.518325,295.8437,214.958925,279.502275,60.689,53.78245
109.901725,47.589025,296.1587,214.9831,279.549275,60.800575,53.79005
110.091025,47.71095,296.251275,215.04405,279.94295,60.88725,53.897275
110.13535,47.88805,296.298625,215.2054,280.148275,61.0052,54.0721
110.171275,47.98875,296.582075,215.225625,280.30855,61.07105,54.2294
110.507925,48.032675,297.067,215.305825,280.946925,61.0952,54.248975
110.580775,48.083725,297.66265,215.50855,281.395875,61.16905,54.257975
110.794725,48.12225,297.7703,215.5825,282.384775,61.20245,54.409675
110.911825,48.2123,297.87835,215.68175,282.562925,61.27465,54.55945
111.1119,48.255825,298.38975,215.829275,282.571925,61.288125,54.745175
111.9472,48.2906,300.096225,215.923375,283.40555,61.3582,55.2857
112.15055,48.330325,300.422875,215.948775,284.022125,61.417825,55.304125
112.2253,48.3629,300.54225,216.17725,284.07975,61.70445,55.33505
112.367625,48.44615,300.568825,216.22,284.110975,61.95125,55.38585
112.70565,48.468825,300.92185,216.25825,284.377375,62.00525,55.412725
113.06845,48.50285,301.0674,216.277075,284.64645,62.154375,55.56875
113.5782,48.530075,301.79915,216.4688,284.749425,62.253475,55.585875
114.405675,48.595925,301.8215,216.8259,284.861125,62.567975,55.84085
114.489575,48.6247,302.651875,216.852025,284.901175,62.577625,55.95695
115.221425,48.6947,302.872525,216.861975,284.9209,62.60285,55.98785
115.517975,48.771025,303.2492,216.924925,285.2625,62.6094,56.033575
115.626125,48.813225,303.47,217.1482,286.276425,62.6192,56.200675
115.76135,48.84225,304.695,217.418175,286.3044,62.63095,56.22885
116.486,48.89355,304.843725,217.436275,287.382125,62.6387,56.25455
117.397475,48.940525,304.8955,217.8276,287.426925,62.649075,56.41215
117.600325,48.97895,305.101575,217.859775,287.984125,62.662275,56.4479
118.06835,49.058375,305.52535,217.8863,288.2095,62.696375,56.61195
118.377925,49.1524,306.200975,218.28175,288.457025,62.7199,56.65585
118.4875,49.212275,306.3804,218.344575,288.70305,62.827375,56.727875
119.203525,49.24765,307.8641,218.393125,289.061225,62.850325,56.784125
119.49095,49.3265,308.1053,218.57595,289.2937,62.8759,56.86935
119.8168,49.35305,308.241375,218.9446,289.367,63.10105,56.917875
119.94525,49.418625,308.246925,219.036675,290.12915,63.115975,56.949925
120.096925,49.447375,309.3914,219.422,290.490025,63.181925,57.06215
120.445025,49.478075,310.66415,219.47575,291.712025,63.2412,57.073025
120.7362,49.51545,310.96545,220.011125,292.586775,63.2543,57.337925
121.0459,49.5474,310.9865,220.29075,292.6327,63.573125,57.4072
121.102725,49.6666,312.10045,220.527025,293.65155,63.580225,57.54575
121.268975,49.7032,312.37015,220.5364,293.837475,63.59345,57.568075
121.38915,49.7358,312.4077,220.605775,294.501375,63.604875,57.587725
121.523775,49.836725,312.464,221.24675,294.6559,63.613025,57.640025
121.713075,49.863125,312.546775,221.26485,294.920975,63.632225,57.749275
122.05125,49.887225,312.712275,221.6426,295.0103,63.710525,57.774725
122.134725,49.945625,312.888725,221.6747,295.2823,63.744275,57.79185
122.2031,49.97685,314.211125,221.70235,295.4262,63.79525,57.80215
122.48785,50.0148,314.5639,221.804475,295.526225,63.840175,58.028125
122.5904,50.0461,314.96455,221.84145,295.5341,63.89925,58.08485
122.792975,50.1392,315.1002,222.173075,295.92265,63.9352,58.096425
123.0767,50.177675,315.662075,222.3769,296.469775,64.1333,58.2029
123.2086,50.21985,316.42905,222.661675,296.611775,64.149,58.25205
123.2589,50.3172,317.3393,222.85375,296.701675,64.1592,58.27985
123.50315,50.347175,317.6292,222.979575,296.853175,64.17,58.38615
123.5871,50.38345,318.22495,223.330925,296.921675,64.180275,58.43005
123.90605,50.4272,319.766075,223.376975,297.553575,64.268975,58.466425
124.6279,50.518125,319.792175,223.4699,298.45065,64.52685,58.49395
125.1241,50.597475,320.22595,223.574875,298.885875,64.617225,58.522925
125.61535,50.637875,321.08955,224.485625,299.399325,64.63095,58.614475
125.987875,50.7445,322.377875,225.37515,299.45925,64.6528,58.645025
127.151575,50.8393,322.749875,225.48695,299.49235,64.73665,58.85465
127.218275,50.951075,323.569075,225.6981,300.4408,64.851875,58.855925
127.448125,51.107175,323.7128,225.743125,300.624375,64.890125,59.1582
127.97525,51.13835,323.863825,226.6528,301.8848,64.9736,59.248025
128.55315,51.1755,323.937875,226.718975,301.931,65.01365,59.265725
128.90295,51.309825,324.01805,226.797625,302.020125,65.1244,59.7085
128.98515,51.381175,324.147475,226.852225,302.09685,65.179125,59.791725
129.058825,51.419025,326.91025,226.909525,302.18085,65.2207,59.880475
129.484675,51.570525,327.4885,226.98315,302.310375,65.315625,59.91945
129.9393,51.611425,327.83865,227.23455,302.43255,65.390075,60.030975
130.021725,51.6445,328.073275,227.271375,302.634325,65.481,60.108325
130.10245,51.69565,328.929125,227.640725,303.38595,65.5385,60.10945
130.5752,51.810225,329.653575,227.94635,303.484525,65.682925,60.2267
130.817125,51.884875,330.2499,228.446525,304.10285,65.841525,60.2828
130.9147,51.918875,330.279575,228.5337,305.0457,65.974125,60.4225
131.078025,52.012225,331.17385,228.636925,305.979275,66.019425,60.51635
131.398225,52.11525,331.69045,228.7601,306.6116,66.05105,60.542725
131.555275,52.137475,331.7941,228.9355,307.076475,66.1289,60.590825
131.788675,52.162275,333.4963,229.15965,307.55805,66.168475,60.967025
133.166225,52.23395,334.055425,229.34305,307.648275,66.242025,60.987225
133.7336,52.272725,334.146375,229.380825,308.4719,66.263775,61.18435
133.889675,52.28345,334.4985,229.405025,308.5433,66.318,61.225225
134.003525,52.310125,334.8054,229.45705,308.6562,66.36075,61.467275
134.398075,52.350475,336.2033,229.56525,309.2527,66.395,61.703775
134.835725,52.38875,337.239725,229.581025,309.9421,66.402625,62.4132
134.9673,52.45675,337.3784,229.652225,310.451125,66.42515,62.521375
135.58565,52.4859,337.7444,230.00655,310.82575,66.63205,62.60405
135.991725,52.52265,337.937375,230.39315,311.415225,66.83005,62.614025
136.825,52.660575,338.232675,230.677875,312.19955,66.85225,62.630975
137.6204,52.6941,338.378525,230.732025,312.202725,66.900525,62.6698
137.809575,52.719025,341.578875,230.8812,314.432925,66.992875,62.703425
138.105925,52.758075,341.8233,231.0819,314.51975,67.0327,62.708675
138.26575,52.787825,342.730625,231.137225,315.3474,67.1648,62.872975
138.3516,52.82055,343.012075,231.339375,315.63405,67.184725,62.875975
138.756675,52.845375,343.219,231.8608,315.807525,67.21375,62.95445
139.319225,52.936325,343.766875,232.061175,316.694375,67.243875,62.996825
139.83505,53.020375,343.79215,232.372125,316.74185,67.26745,63.04105
139.946225,53.04235,344.162525,232.495525,317.365,67.2845,63.085725
140.009875,53.09535,344.431,232.63105,317.6051,67.303875,63.101075
140.077175,53.141825,345.452475,232.680175,317.8002,67.343475,63.12935
140.261825,53.355475,346.65995,232.76555,319.442775,67.4107,63.152
140.485,53.404375,347.980175,232.800875,319.9798,67.44575,63.2749
140.760025,53.445,348.090325,232.83155,320.012275,67.65435,63.35655
140.904625,53.528025,349.14045,232.86175,320.01995,67.67165,63.394825
141.782075,53.754575,349.172625,233.19905,320.124525,67.6897,63.449225
142.01705,53.835275,349.195825,233.259975,320.3782,67.72335,63.51185
142.261375,53.8725,349.3673,233.5916,320.47525,67.7488,63.533325
142.4399,53.91795,349.381975,233.74145,321.9729,67.78655,63.5573
142.52595,53.96525,349.571925,233.8868,323.5694,67.83115,63.568925
142.5944,54.0247,349.783325,234.2734,324.7801,67.9045,63.594525
142.680775,54.0722,349.894325,234.7623,324.81835,67.9678,63.6131
143.345525,54.151775,350.134925,234.991475,324.964475,68.020875,63.622375
143.706475,54.201925,350.3651,235.510775,325.0657,68.051675,63.6577
144.0407,54.2912,350.52985,235.720475,325.11525,68.095875,63.6724
144.75205,54.34715,350.790175,235.760725,325.606075,68.1104,63.71065
145.117975,54.41805,350.818475,235.875475,325.800325,68.2854,63.7423
145.266275,54.44635,351.225175,235.898625,326.115225,68.485,63.752925
145.5131,54.476125,351.30105,236.0811,326.7912,68.5249,63.81015
145.71605,54.5178,351.8874,236.289575,326.87785,68.703175,63.873475
146.358875,54.5471,352.413825,236.3234,327.479925,68.795625,63.886125
146.4295,54.58655,353.35885,236.49305,327.891425,68.83205,63.9352
147.201675,54.6317,353.876775,236.556025,328.2145,68.845375,64.0801
147.279525,54.678325,354.669875,236.601125,328.48675,68.8543,64.09605
147.737925,54.715775,354.829375,236.815225,328.489825,69.0601,64.145725
148.842075,54.739875,354.908025,236.831275,328.55755,69.12215,64.1803
149.085375,54.774625,355.02925,236.98905,329.490725,69.2298,64.19085
149.2985,54.82125,355.2461,237.1772,329.9474,69.252375,64.21605
150.6322,54.861625,355.6984,237.20765,330.2901,69.26745,64.231775
150.75305,54.95705,355.74025,237.256775,330.463275,69.36215,64.301875
150.990275,54.98475,355.82415,237.4488,330.502825,69.3982,64.366825
