SPK_SPKC09c (exc),SPK_SPKC11a (exc),SPK_SPKC13a (exc),SPK_SPKC13b (inhib)
,980.62745,900.62415,944.09845
,980.6856,900.647325,944.135925
,980.746975,900.66345,944.15485
,980.969925,900.694075,944.1854
,981.048825,900.760275,944.200675
,981.074225,900.821325,944.228225
,981.1022,900.84655,944.2722
,981.135475,900.91385,944.37795
,981.184375,900.924125,944.39395
,981.27085,900.97715,944.469475
,981.48375,900.991275,944.53835
,981.540375,901.0149,944.55405
,981.5763,901.034675,944.633725
,981.597,901.05485,944.674825
,981.630225,901.080875,944.7177
,981.653625,901.1177,944.774
,981.706875,901.15085,944.80945
,981.753125,901.18,944.846725
,981.832025,901.2199,944.86905
,981.957825,901.2571,944.89235
,981.98555,901.280575,944.9102
,982.04305,901.318975,944.94735
,982.1046,901.328,944.9531
,982.2188,901.349675,944.983425
,982.290775,901.36335,945.041125
,982.3606,901.3899,945.0812
,982.511725,901.406125,945.149875
,982.552175,901.43225,945.1996
,982.62765,901.4554,945.2557
,982.644675,901.475575,945.406725
,982.661025,901.492275,945.4279
,982.750925,901.534575,945.452025
,982.779775,901.576075,945.472775
,982.855875,901.589375,945.550825
,982.9602,901.619225,945.595325
,983.083175,901.654975,945.626275
,983.134875,901.675675,945.65245
,983.157375,901.6966,945.68135
,983.238275,901.741275,945.7021
,983.28165,901.781625,945.721375
,983.324525,901.824675,945.7976
,983.385425,901.841575,945.876025
,983.498125,901.875675,945.9178
,983.54715,901.889225,945.9459
,983.60195,901.9325,945.9765
,983.66585,901.960175,946.007575
,983.735825,901.985125,946.0428
,983.7785,901.999125,946.072575
,983.79625,902.110175,946.09745
,983.818675,902.134175,946.11965
,983.84215,902.2073,946.1784
,983.8836,902.2323,946.2253
,983.905425,902.257425,946.2557
,983.91685,902.296125,946.2819
,983.957425,902.329075,946.318575
,983.971425,902.36435,946.408025
,984.012225,902.40935,946.42615
,984.033975,902.444125,946.519275
,984.05015,902.4802,946.5528
,984.08655,902.492475,946.578175
,984.1009,902.5311,946.600875
,984.1389,902.5579,946.670075
,984.177275,902.574525,946.89625
,984.223375,902.590175,946.942225
,984.313075,902.60455,946.9636
,984.347025,902.6267,947.002325
,984.398325,902.668025,947.033875
,984.434525,902.686775,947.215375
,984.522775,902.71975,947.26595
,984.551975,902.743275,947.29715
,984.597025,902.78115,947.3229
,984.633325,902.810225,947.361725
,984.689725,902.8445,947.36555
,984.75865,902.894125,947.496525
,984.82315,902.92235,947.51965
,984.872675,902.9594,947.55935
,984.90795,902.9972,947.638475
,984.95995,903.012325,947.663
,985.032025,903.0355,947.7008
,985.0634,903.04675,947.785075
,985.099825,903.0653,947.902075
,985.132775,903.09635,947.9413
,985.182875,903.1281,948.013775
,985.253725,903.146275,948.0647
,985.293,903.17675,948.107475
,985.3185,903.19605,948.142375
,985.35595,903.22465,948.1918
,985.3921,903.248725,948.247925
,985.405025,903.282,948.350875
,985.41255,903.291225,948.390575
,985.45505,903.3156,948.441075
,985.480425,903.3431,948.5005
,985.590125,903.377925,948.5408
,985.6295,903.3904,948.57155
,985.647225,903.463975,948.629925
,985.66825,903.48,948.657375
,985.709775,903.527325,948.7293
,985.7653,903.56025,948.7603
,985.846975,903.606925,948.78035
,985.903225,903.638075,948.814575
,986.0878,903.661575,948.887925
,986.1901,903.6908,948.935275
,986.2879,903.718325,949.024575
,986.324075,903.7427,949.065725
,986.4222,903.7669,949.08775
,986.4969,903.79605,949.124625
,986.597525,903.831875,949.166875
,986.65185,903.844425,949.213775
,986.7267,903.873725,949.24235
,986.78255,903.891475,949.269625
,986.909875,903.921,949.295975
,987.047125,903.94875,949.3107
,987.097575,904.023325,949.384425
,987.1682,904.040075,949.43055
,987.237475,904.066675,949.449625
,987.32155,904.1043,949.523675
,987.399775,904.13465,949.5601
,987.481125,904.1511,949.5847
,987.588425,904.16195,949.6081
,987.608325,904.197375,949.6338
,987.62845,904.209875,949.66945
,987.647725,904.26,949.751125
,987.691375,904.2912,949.79555
,987.728175,904.318275,949.948975
,987.766425,904.365775,949.98835
,987.8164,904.4375,950.0111
,987.8663,904.455025,950.0516
,988.046375,904.468825,950.088675
,988.079975,904.505625,950.1219
,988.127175,904.530025,950.1458
,988.19345,904.547875,950.1772
,988.2047,904.5723,950.23515
,988.239825,904.61615,950.2754
,988.265825,904.63655,950.2908
,988.27465,904.701475,950.327875
,988.334725,904.71715,950.3562
,988.360025,904.744325,950.390675
,988.449175,904.762525,950.427625
,988.5075,904.8014,950.55125
,988.567325,904.833875,950.5704
,988.60755,904.85505,950.5971
,988.65325,904.876975,950.6401
,988.686575,904.902175,950.668175
,988.7403,904.927625,950.699775
,988.79565,904.942175,950.721825
,988.84255,904.962625,950.750225
,988.882325,904.994925,950.79585
,988.939925,905.05485,950.8501
,989.030725,905.075975,950.936575
,989.067825,905.149125,950.9706
,989.110525,905.1626,950.98985
,989.158675,905.189125,951.0174
,989.19355,905.202925,951.04815
,989.21765,905.223825,951.08275
,989.2591,905.2599,951.10235
,989.40845,905.375025,951.13295
,989.46895,905.3906,951.188725
,989.516925,905.444525,951.200875
,989.5837,905.45835,951.340225
,989.6054,905.508625,951.667425
,989.637675,905.536725,951.746725
,989.664175,905.560125,951.820625
,989.709825,905.6242,951.86835
,989.76955,905.63595,952.121225
,989.8493,905.65105,952.144325
,989.89025,905.67635,952.1961
,989.9606,905.74075,952.241775
,989.99855,905.793275,952.36625
,990.132825,905.808875,952.485575
,990.2069,905.86255,952.53705
,990.355075,905.87915,952.572325
,990.376225,905.940525,952.7451
,990.3872,905.9438,952.768475
,990.432675,905.9781,952.794575
,990.486625,906.008375,952.823625
,990.5211,906.034575,952.86865
,990.565725,906.0612,952.899325
,990.72295,906.0956,953.220425
,990.740325,906.13245,953.2362
,990.745325,906.1569,953.27015
,990.791025,906.211475,953.32825
,990.8182,906.262475,953.421225
,990.851975,906.28045,953.455225
,990.892925,906.299225,953.55235
,990.987575,906.326625,953.587225
,991.0191,906.338925,953.623175
,991.050775,906.3732,953.677825
,991.083175,906.405275,953.716475
,991.11845,906.4278,953.949925
,991.20475,906.4461,953.996875
,991.254075,906.48955,954.058825
,991.300025,906.527325,954.089925
,991.35315,906.56655,954.14365
,991.39375,906.59085,954.27155
,991.43685,906.6089,954.3316
,991.4865,906.646075,954.437975
,991.545275,906.663675,954.45585
,991.63205,906.703575,954.477575
,991.74475,906.731775,954.498775
,991.78855,906.768025,954.535275
,991.867275,906.7828,954.8316
,991.9068,906.81925,954.86625
,991.99965,906.841,954.93095
,992.059925,906.879925,954.958675
,992.08655,906.9047,955.02655
,992.1073,906.92935,955.10465
,992.14485,906.955325,955.320325
,992.19225,906.989475,955.38815
,992.233575,907.009325,955.53665
,992.301275,907.0138,955.886825
,992.453225,907.060425,955.918025
,992.600225,907.075325,955.979475
,992.654775,907.100725,956.0336
,992.7789,907.125225,956.36275
,992.9619,907.1597,956.407725
,993.03895,907.170875,956.4442
,993.127825,907.19315,956.70445
,993.296475,907.212325,956.8423
,993.34335,907.243125,957.089775
,993.393475,907.269575,957.1064
,993.48475,907.28445,957.471675
,993.544175,907.3244,957.596975
,993.5972,907.352975,957.6622
,993.677325,907.36695,957.6932
,993.704275,907.411225,957.85875
,993.771775,907.440375,957.9081
,993.804175,907.466125,957.995275
,993.8163,907.4883,958.08405
,993.825175,907.518675,958.124975
,993.877075,907.555925,958.213275
,993.990875,907.572775,958.234175
,994.1755,907.5882,958.2606
,994.223075,907.615425,958.31105
,994.2388,907.63765,958.338175
,994.410625,907.664225,958.3702
,994.50995,907.705525,958.426175
,994.622475,907.72485,958.471075
,994.68945,907.78505,958.503625
,994.727625,907.805825,958.54545
,994.7897,907.835775,958.553975
,994.854425,907.8623,958.649425
,994.9847,907.9111,958.7277
,995.13625,907.927575,958.7492
,995.240075,907.94555,958.843375
,995.3492,907.96885,958.8798
,995.429675,907.983675,958.94325
,995.55825,907.999725,959.0638
,995.71605,908.02015,959.1086
,995.81175,908.050075,959.173375
,995.840525,908.076425,959.221125
,995.948125,908.12265,959.3323
,996.052425,908.154125,959.586
,996.17365,908.186525,959.709325
,996.195475,908.202,959.731175
,996.206,908.214925,959.74545
,996.22835,908.25335,959.7588
,996.2441,908.278725,959.795
,996.279,908.296075,959.813975
,996.3036,908.3198,959.8668
,996.3205,908.349125,959.8862
,996.358375,908.3721,959.89635
,996.402825,908.431475,959.9355
,996.441125,908.44225,959.953275
,996.546925,908.464925,959.96785
,996.61485,908.480475,959.989675
,996.6762,908.50505,960.0184
,996.719125,908.53085,960.114475
,996.751075,908.56395,960.14035
,996.7581,908.579,960.167075
,996.769725,908.60065,960.19515
,996.799475,908.6114,960.24365
,996.881775,908.619675,960.30185
,996.908225,908.6553,960.363325
,997.016525,908.663725,960.445725
,997.044325,908.680925,960.640375
,997.06925,908.700425,960.6653
,997.093525,908.739325,960.80095
,997.1331,908.80635,960.83115
,997.161875,908.832275,960.8724
,997.2991,908.856875,961.171375
,997.3346,908.9143,961.19435
,997.376375,908.92745,961.214075
,997.468075,908.94155,961.248275
,997.589925,908.95735,961.2758
,997.7263,909.024775,961.305175
,997.765,909.058725,961.338025
,997.782225,909.09135,961.390525
,997.823275,909.113525,961.41625
,997.869,909.142625,961.431425
,997.954725,909.197,961.441525
,998.06405,909.224175,961.64335
,998.171225,909.2664,961.6633
,998.2197,909.2946,961.68535
,998.247375,909.333375,961.7425
,998.275875,909.3393,961.781675
,998.32865,909.369475,961.8199
,998.563875,909.38925,961.9684
,998.639025,909.416375,961.992525
,998.7984,909.426875,962.0177
,998.86685,909.46015,962.0447
,998.957275,909.481475,962.059
,999.04935,909.539925,962.087125
,999.1313,909.573075,962.140775
,999.2689,909.6099,962.18255
,999.39035,909.6305,962.204525
,999.4599,909.6603,962.242075
,999.534275,909.69475,962.280625
,999.658725,909.715575,962.586675
,999.7033,909.7332,962.605225
,999.76875,909.739525,962.6719
,999.7846,909.75185,962.6942
,999.802475,909.7682,962.7162
,999.8271,909.7918,962.756775
,999.936125,909.825125,962.9163
,999.9801,909.843175,962.97235
,999.99515,909.8863,963.004475
,,909.924325,963.0277
,,909.960675,963.04955
,,909.984675,963.074375
,,910.01165,963.11115
,,910.07215,963.362675
,,910.091,963.3864
,,910.1744,963.402775
,,910.2443,963.6151
,,910.257,963.662425
,,910.273,963.693425
,,910.33965,963.726
,,910.3827,963.7574
,,910.417575,963.783925
,,910.44605,963.834725
,,910.492475,963.863425
,,910.51565,963.905425
,,910.568025,963.961575
,,910.62595,963.983625
,,910.659525,964.0263
,,910.681925,964.065075
,,910.711675,964.110225
,,910.741925,964.134675
,,910.760925,964.160875
,,910.785425,964.2036
,,910.8128,964.32045
,,910.825825,964.352525
,,910.897875,964.370675
,,910.9218,964.389025
,,910.9484,964.41325
,,910.9815,964.443875
,,910.998775,964.4621
,,911.023875,964.47775
,,911.044,964.4965
,,911.072925,964.50925
,,911.08485,964.540475
,,911.10935,964.5831
,,911.13085,964.96285
,,911.15045,965.04685
,,911.175175,965.110775
,,911.222175,965.142625
,,911.299875,965.466675
,,911.3244,965.488675
,,911.383425,965.59885
,,911.416475,965.756875
,,911.468175,965.78135
,,911.470125,965.803325
,,911.49075,965.8249
,,911.506025,965.852175
,,911.5738,965.87945
,,911.60515,965.900825
,,911.63645,965.925575
,,911.6507,965.956275
,,911.663075,965.98935
,,911.675525,966.03045
,,911.70845,966.077925
,,911.736275,966.125675
,,911.7583,966.1859
,,911.807725,966.21375
,,911.827525,966.2308
,,911.8507,966.2428
,,911.8773,966.26365
,,911.9081,966.400625
,,911.969025,966.4189
,,912.03155,966.447425
,,912.03335,966.473225
,,912.061325,966.48405
,,912.13245,966.518825
,,912.151625,966.607225
,,912.1762,966.64355
,,912.222325,966.709575
,,912.26485,966.7413
,,912.31895,966.776725
,,912.340225,966.7973
,,912.36395,966.806175
,,912.37385,966.826225
,,912.4033,966.88225
,,912.4209,966.9387
,,912.452975,966.96355
,,912.469975,966.981375
,,912.490075,966.99925
,,912.500475,967.02145
,,912.510475,967.032675
,,912.51605,967.054025
,,912.5386,967.19045
,,912.596275,967.24575
,,912.6337,967.264175
,,912.64715,967.27725
,,912.6797,967.31725
,,912.708575,967.346825
,,912.72555,967.4115
,,912.750525,967.44905
,,912.76735,967.544075
,,912.792075,967.5988
,,912.80745,967.621325
,,912.82985,967.661
,,912.8517,967.743475
,,912.9004,967.7711
,,912.943075,967.8006
,,912.96555,967.8218
,,913.06155,967.97835
,,913.093375,968.001975
,,913.133425,968.01845
,,913.15535,968.05555
,,913.1819,968.0777
,,913.207425,968.1032
,,913.2362,968.139125
,,913.252525,968.161475
,,913.2754,968.2528
,,913.2952,968.27395
,,913.31165,968.322625
,,913.335125,968.35875
,,913.3514,968.41055
,,913.366125,968.42575
,,913.415425,968.4372
,,913.441275,968.454375
,,913.463775,968.4744
,,913.4861,968.4919
,,913.5127,968.543375
,,913.525425,968.704425
,,913.551175,968.80855
,,913.6166,968.852
,,913.64945,968.885225
,,913.672725,968.9767
,,913.688975,969.058025
,,913.708175,969.0946
,,913.7543,969.115475
,,913.79295,969.170925
,,913.811175,969.1929
,,913.833775,969.2563
,,913.855875,969.31115
,,913.876975,969.38615
,,913.89985,969.418675
,,913.93605,969.46695
,,913.953275,969.498925
,,913.978875,969.52715
,,913.99825,969.5691
,,914.013425,969.6522
,,914.0273,969.7061
,,914.038325,969.7306
,,914.06005,969.801325
,,914.095425,969.84215
,,914.1476,969.846875
,,914.1942,969.850575
,,914.21445,969.860975
,,914.2354,969.895
,,914.2553,969.9396
,,914.280175,969.984875
,,914.299375,970.024075
,,914.320925,970.19805
,,914.338775,970.220325
,,914.3773,970.235425
,,914.412525,970.2712
,,914.4247,970.29025
,,914.443375,970.3249
,,914.48555,970.348825
,,914.5044,970.372775
,,914.52465,970.3899
,,914.54455,970.46075
,,914.563075,970.497175
,,914.58225,970.518175
,,914.611,970.549925
,,914.63875,970.577025
,,914.6679,970.59015
,,914.708625,970.6151
,,914.74125,970.6457
,,914.773225,970.6693
,,914.7965,970.6944
,,914.8359,970.714575
,,914.854275,970.73415
,,914.874075,970.840575
,,914.9127,970.855525
,,914.9272,970.88705
,,914.945225,970.9264
,,914.97495,970.946475
,,915.002725,970.9895
,,915.0464,971.0092
,,915.0895,971.04145
,,915.118225,971.065425
,,915.140275,971.09195
,,915.1734,971.122775
,,915.200825,971.2349
,,915.252625,971.284075
,,915.273875,971.329825
,,915.2956,971.4218
,,915.3377,971.452375
,,915.368475,971.485125
,,915.37895,971.5271
,,915.4204,971.583975
,,915.452825,971.636375
,,915.482425,971.738075
,,915.51045,971.769275
,,915.531275,971.805525
,,915.5517,971.8367
,,915.5936,971.8571
,,915.6378,971.99805
,,915.670075,972.0369
,,915.6907,972.0947
,,915.746325,972.18765
,,915.76275,972.209925
,,915.78205,972.232875
,,915.82175,972.414875
,,915.851775,972.49695
,,915.859975,972.55325
,,915.8911,972.594475
,,915.9177,972.63605
,,915.9452,972.658325
,,915.96335,972.7201
,,915.9801,972.759625
,,916.022875,972.8053
,,916.060975,972.83275
,,916.11085,972.872275
,,916.12755,973.16695
,,916.1672,973.195525
,,916.18645,973.22335
,,916.21345,973.291825
,,916.227575,973.3141
,,916.2487,973.34875
,,916.2674,973.3818
,,916.292925,973.398275
,,916.31455,973.4154
,,916.3622,973.446125
,,916.383975,973.501525
,,916.40335,973.5291
,,916.43695,973.55435
,,916.458025,973.595225
,,916.51685,973.661775
,,916.5284,973.71385
,,916.54155,973.7465
,,916.55405,973.781425
,,916.56935,973.810275
,,916.5826,973.8359
,,916.6151,973.851725
,,916.637075,973.897825
,,916.657925,974.013825
,,916.700225,974.038325
,,916.71395,974.141
,,916.742425,974.218275
,,916.776575,974.284975
,,916.80035,974.340525
,,916.832775,974.3692
,,916.854575,974.41955
,,916.874875,974.444875
,,916.903975,974.469075
,,916.91135,974.5077
,,916.94775,974.5349
,,916.97935,974.629
,,917.002825,974.64895
,,917.0577,974.689925
,,917.07755,974.716525
,,917.0917,974.779775
,,917.134175,974.87045
,,917.15695,975.064875
,,917.242725,975.09375
,,917.2574,975.1082
,,917.2815,975.14665
,,917.2915,975.2618
,,917.32765,975.2846
,,917.4119,975.30315
,,917.436175,975.41595
,,917.47205,975.53915
