SPK_SPKC02b,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC13a
3269.8914,3250.7815,3222.072425,3212.2617,3257.290075
3270.49015,3250.798725,3222.091525,3212.28465,3257.811525
3270.51155,3250.81575,3222.100575,3212.33695,3258.055725
3270.82915,3250.890625,3222.1593,3212.351525,3258.245325
3270.932875,3250.90345,3222.180925,3212.374975,3258.4464
3271.11775,3250.95885,3222.2887,3212.3971,3258.68615
3271.1349,3251.200425,3222.3083,3212.431375,3258.82155
3271.61225,3251.302025,3222.37235,3212.5131,3258.849875
3271.764125,3251.54805,3222.3925,3212.522375,3258.9718
3271.7869,3251.57635,3222.465525,3212.531475,3258.989675
3271.834975,3251.75925,3222.640425,3212.5691,3259.0071
3271.888875,3252.08385,3222.767225,3212.625975,3259.0166
3271.9948,3252.641925,3222.8137,3212.6376,3259.208275
3272.17665,3252.754025,3222.889,3212.667625,3259.321975
3272.229175,3252.776325,3222.894425,3212.675525,3259.662075
3272.389875,3252.88525,3222.913825,3212.68765,3259.9322
3272.6304,3252.91835,3222.957825,3212.70005,3260.300675
3272.653525,3252.97385,3223.04765,3212.708725,3260.479175
3273.20695,3253.1619,3223.086325,3212.750125,3260.56685
3273.669275,3253.351675,3223.151925,3212.795575,3261.120225
3273.83155,3253.417225,3223.2991,3212.808825,3261.354325
3274.10595,3253.49625,3223.319875,3212.84155,3261.4835
3274.14415,3253.5648,3223.36415,3212.862525,3262.046625
3274.4072,3253.964375,3223.451475,3212.89575,3262.082075
3274.510675,3254.041325,3223.463875,3212.945575,3262.53895
3274.529275,3254.21565,3223.4724,3212.956725,3262.758925
3274.98335,3254.4682,3223.495425,3212.969525,3263.0996
3275.014475,3254.5323,3223.5095,3212.998425,3263.108625
3275.11065,3254.5535,3223.518675,3213.044675,3263.13335
3275.230525,3254.771375,3223.568275,3213.05365,3263.20505
3275.644925,3254.856575,3223.57535,3213.086025,3263.69815
3276.5669,3255.008875,3223.584325,3213.123625,3263.734425
3276.6084,3255.049325,3223.67595,3213.179125,3263.77175
3276.696225,3255.46085,3223.68195,3213.190475,3263.983725
3276.955875,3255.583875,3223.691625,3213.200375,3264.25945
3277.1587,3255.628375,3223.734075,3213.209425,3264.365925
3277.236925,3255.635175,3223.829275,3213.21925,3264.460525
3277.568025,3255.671175,3223.8808,3213.2289,3264.567575
3277.729,3255.712275,3223.91285,3213.2457,3264.60235
3277.800575,3255.87875,3223.926825,3213.257275,3264.92455
3277.850675,3255.979275,3223.93995,3213.26215,3265.03105
3278.00665,3255.9893,3223.98405,3213.2747,3265.130175
3278.032525,3256.206825,3223.9985,3213.30015,3265.204875
3278.380575,3256.328475,3224.022675,3213.329775,3265.362025
3278.482675,3256.40915,3224.0527,3213.3421,3265.7341
3278.605175,3256.495425,3224.12655,3213.359325,3265.9578
3278.711275,3256.577475,3224.2371,3213.375825,3266.031075
3278.761475,3256.651875,3224.3308,3213.413325,3266.054325
3278.9576,3256.69995,3224.521325,3213.4408,3266.130025
3279.151475,3256.7203,3224.55545,3213.453725,3266.3253
3279.422175,3256.80585,3224.673625,3213.461625,3266.368125
3279.712675,3257.064125,3224.69335,3213.468775,3266.480525
3279.7174,3257.091825,3224.8454,3213.5081,3266.74665
3279.78225,3257.493975,3224.8559,3213.540625,3267.268975
3279.85555,3257.57775,3224.864375,3213.563975,3267.365575
3279.8859,3257.691825,3224.895375,3213.598475,3267.379075
3279.937175,3257.85145,3224.9132,3213.6704,3267.47195
3280.036475,3257.97065,3225.0282,3213.722525,3267.528575
3280.120625,3257.9821,3225.054725,3213.7286,3268.0285
3280.2333,3258.04645,3225.065025,3213.752975,3268.16735
3280.60595,3258.1569,3225.0958,3213.766425,3268.439075
3280.706175,3258.1654,3225.09735,3213.810225,3268.539575
3280.959325,3258.245375,3225.107625,3213.820175,3268.712925
3281.2047,3258.45245,3225.12085,3213.86685,3268.8383
3281.289225,3258.474525,3225.125925,3213.939325,3268.8755
3281.35385,3258.9296,3225.151375,3213.94585,3269.186725
3281.45285,3259.0071,3225.180125,3213.951775,3269.3896
3281.886875,3259.2482,3225.253725,3213.96195,3269.414675
3281.8939,3259.3171,3225.3036,3213.982975,3269.51555
3281.970225,3259.624225,3225.34595,3214.005475,3269.59515
3282.284825,3259.830025,3225.36595,3214.013175,3269.849575
3282.475825,3259.93775,3225.398325,3214.0296,3270.039575
3282.5861,3260.04135,3225.457,3214.045,3270.1146
3282.597875,3260.086,3225.50855,3214.054175,3270.20865
3283.16365,3260.2745,3225.5458,3214.060275,3270.264925
3283.268225,3260.337925,3225.632125,3214.098475,3270.3294
3283.3711,3260.3391,3225.685175,3214.131,3270.7515
3283.454725,3260.761775,3225.72265,3214.1432,3270.888925
3283.4628,3260.800575,3225.88355,3214.1551,3270.997625
3283.74265,3260.8081,3225.921875,3214.1687,3271.0735
3284.087975,3260.8674,3225.992525,3214.180725,3271.1587
3284.102525,3261.1395,3226.01705,3214.192725,3271.504525
3284.42935,3261.46045,3226.048975,3214.294625,3271.554675
3284.467875,3261.515275,3226.06635,3214.3042,3272.130725
3284.80395,3261.806325,3226.07365,3214.315375,3272.15005
3284.89995,3261.9338,3226.142325,3214.355375,3272.17915
3285.047725,3262.0821,3226.157575,3214.368225,3272.22655
3285.05035,3262.097875,3226.2062,3214.398275,3272.2276
3285.172075,3262.17385,3226.231125,3214.425925,3272.462625
3285.2509,3262.307725,3226.25605,3214.494925,3272.722225
3285.342825,3262.38975,3226.29235,3214.5127,3272.733625
3285.359175,3262.54035,3226.371275,3214.54065,3272.86325
3285.7129,3262.56625,3226.3882,3214.55115,3273.0732
3285.7303,3262.729075,3226.439775,3214.563575,3273.079675
3285.732775,3262.9048,3226.5111,3214.625975,3273.334125
3285.739,3263.099675,3226.56275,3214.62855,3273.353175
3285.856175,3263.391275,3226.632725,3214.6404,3273.441125
3285.92225,3263.46385,3226.775325,3214.665225,3273.4596
3286.230725,3263.6314,3226.78295,3214.6823,3273.6204
3286.51155,3263.76555,3226.786775,3214.713825,3273.816825
3286.580975,3264.08165,3226.807175,3214.719825,3273.82645
3286.6707,3264.39955,3226.8216,3214.7378,3273.93045
3286.840025,3264.5123,3226.83165,3214.750875,3274.123825
3286.96505,3264.79665,3226.841425,3214.757475,3274.20355
3287.223275,3264.8065,3226.87575,3214.76685,3274.373425
3287.37025,3264.841375,3226.890975,3214.81695,3274.424775
3287.501725,3264.903625,3226.892675,3214.8452,3274.687475
3287.5954,3265.17055,3226.94065,3214.884175,3274.847125
3288.1138,3265.228525,3227.063975,3214.902325,3274.93645
3288.1369,3265.242775,3227.0809,3214.9137,3275.041075
3288.905475,3265.2562,3227.227975,3214.924925,3275.106
3288.96455,3265.3124,3227.2627,3214.9375,3275.1958
3289.0549,3265.3647,3227.3079,3214.948725,3275.32145
3289.1753,3265.66915,3227.320275,3214.963275,3275.44695
3289.213,3265.70485,3227.33825,3214.989425,3275.5969
3289.457525,3266.08255,3227.3438,3215.000825,3275.6074
3289.663075,3266.101125,3227.357525,3215.0406,3275.6585
3290.371675,3266.167325,3227.405675,3215.057625,3276.3244
3290.845525,3266.549225,3227.47145,3215.27655,3276.35185
3291.10085,3266.6333,3227.48075,3215.286075,3276.377
3291.104875,3267.120775,3227.57535,3215.301,3276.99625
3291.3072,3267.189925,3227.6632,3215.305125,3277.0709
3291.435775,3267.269,3227.7109,3215.3458,3277.36065
3291.45285,3267.337575,3227.76655,3215.3765,3278.015525
3291.5988,3267.40915,3227.772225,3215.45545,3278.22885
3291.804475,3267.8763,3227.826725,3215.4599,3278.442975
3292.0511,3267.932225,3227.837325,3215.4901,3278.454575
3292.117675,3268.02855,3227.84815,3215.52355,3278.515175
3292.144175,3268.045,3227.883425,3215.553925,3278.690375
3292.232125,3268.1369,3227.90565,3215.55745,3278.839
3292.286975,3268.214375,3227.935225,3215.561675,3278.951875
3292.291825,3268.219675,3227.94925,3215.596175,3279.255075
3292.33205,3268.39025,3227.961425,3215.6437,3279.32905
3292.35495,3268.40415,3227.98505,3215.65145,3279.562425
3292.474975,3268.538575,3228.0038,3215.654375,3279.77995
3292.4983,3268.581175,3228.0363,3215.70955,3280.26765
3292.504,3268.88305,3228.115125,3215.79685,3280.47705
3292.673075,3269.2074,3228.1534,3215.8038,3280.560175
3292.735475,3269.294975,3228.1677,3215.829825,3280.831775
3292.9613,3269.460275,3228.242575,3215.83665,3280.862675
3293.44125,3269.53845,3228.262325,3215.857075,3281.30625
3293.625175,3269.59215,3228.31425,3215.8722,3281.915125
3293.900925,3269.62455,3228.40375,3215.905975,3281.933475
3293.990925,3269.92745,3228.4613,3215.935175,3282.1356
3294.3324,3270.193325,3228.514675,3215.95635,3282.25985
3294.46825,3270.26415,3228.5502,3215.96295,3282.336525
3294.652925,3270.36865,3228.562575,3216.020625,3282.8161
3294.94095,3270.371225,3228.6169,3216.04035,3283.32855
3295.219775,3270.535525,3228.65775,3216.04525,3283.866325
3295.3775,3270.99395,3228.686975,3216.12375,3284.175925
3295.425875,3271.035825,3228.694525,3216.136025,3284.4854
3295.525125,3271.154925,3228.7364,3216.188875,3284.76795
3295.626875,3271.59565,3228.737575,3216.224325,3284.8915
3296.001075,3271.60585,3228.7783,3216.2497,3284.9916
3296.05175,3271.657825,3228.79295,3216.259025,3285.01975
3296.2884,3271.68165,3228.836,3216.2923,3285.35875
3296.379225,3271.7193,3228.88045,3216.3004,3285.727325
3296.49365,3271.835925,3229.099925,3216.32115,3285.76365
3296.681075,3271.84245,3229.134475,3216.35585,3285.8796
3297.073525,3272.018625,3229.161025,3216.38055,3286.0523
3297.496225,3272.17285,3229.17255,3216.38205,3286.2122
3297.946225,3272.183925,3229.1867,3216.3901,3286.396575
3298.0033,3272.22765,3229.327975,3216.40055,3286.520325
3298.343325,3272.240525,3229.37285,3216.416125,3286.533475
3298.418275,3272.29175,3229.487125,3216.4193,3286.559475
3298.48535,3272.47435,3229.526475,3216.42875,3286.777725
3298.54645,3272.627075,3229.559925,3216.442825,3286.81545
3298.720875,3272.641675,3229.57055,3216.45695,3287.151325
3299.5361,3272.675425,3229.63915,3216.47275,3287.250375
3299.64065,3272.7001,3229.646675,3216.4935,3287.283675
3299.651475,3272.881125,3229.70815,3216.5428,3287.426925
3299.8159,3273.007275,3229.747125,3216.548975,3287.46155
3300.1474,3273.011025,3229.7613,3216.55505,3287.4957
3300.1725,3273.038125,3229.8401,3216.592575,3287.664325
3300.28135,3273.108325,3229.924825,3216.6422,3288.44765
3300.30745,3273.114725,3229.99215,3216.656625,3288.52905
3300.375225,3273.182825,3230.01825,3216.668625,3288.844175
3300.377275,3273.2338,3230.1372,3216.685475,3288.847675
3300.4316,3273.352075,3230.16225,3216.694775,3288.90155
3300.437075,3273.378225,3230.244875,3216.7278,3289.711575
3300.65635,3273.513,3230.254275,3216.750875,3289.84805
3300.935225,3274.0885,3230.281575,3216.8194,3289.90505
3300.9946,3274.0987,3230.34425,3216.83475,3289.98165
3301.02335,3274.114175,3230.396525,3216.842775,3290.45585
3301.18835,3274.37775,3230.442,3216.85495,3290.582175
3301.25785,3274.398275,3230.454575,3216.8814,3290.67605
3301.392975,3274.420425,3230.522175,3216.886175,3290.774575
3301.42575,3274.4353,3230.598175,3216.912175,3290.79895
3301.4562,3274.510825,3230.610325,3216.918375,3290.92315
3301.4857,3274.5193,3230.65005,3216.94375,3291.1478
3301.5016,3274.607725,3230.65685,3216.95155,3291.368025
3301.50265,3274.646225,3230.746675,3216.962025,3291.4476
3301.540475,3274.6636,3230.77665,3216.984,3292.17715
3301.5697,3274.931225,3230.835875,3217.0221,3292.211825
3301.60115,3274.968425,3230.858175,3217.095525,3292.50365
3301.6282,3275.16715,3230.893775,3217.128075,3292.623925
3301.744425,3275.19575,3230.98345,3217.13695,3292.74815
3301.755425,3275.391975,3231.019275,3217.146075,3292.77665
3302.137175,3275.512525,3231.113275,3217.203875,3292.86275
3302.2483,3275.52625,3231.1397,3217.35175,3292.887075
3302.674825,3275.55805,3231.224225,3217.3555,3292.96985
3302.760425,3275.608825,3231.234125,3217.3891,3293.1425
3302.95765,3275.777575,3231.2715,3217.415675,3293.311725
3302.984825,3276.00495,3231.303175,3217.43645,3293.33585
3303.41295,3276.1196,3231.372425,3217.44665,3293.35215
3303.445225,3276.228925,3231.379775,3217.483075,3293.514175
3303.498275,3276.3219,3231.429525,3217.495125,3293.6756
3303.696625,3276.43835,3231.487525,3217.510225,3293.7404
3303.903475,3276.5382,3231.52785,3217.5758,3294.208975
3303.9443,3276.644775,3231.553875,3217.612675,3294.26835
3304.06505,3276.772775,3231.569075,3217.654575,3294.384675
3304.226725,3277.11245,3231.597125,3217.7212,3294.3944
3304.46495,3277.174025,3231.65415,3217.877,3294.6179
3304.522175,3277.201125,3231.662125,3217.88145,3294.710325
3304.532225,3277.226125,3231.760975,3217.902875,3294.96245
3304.600025,3277.32855,3231.789325,3217.951975,3295.31865
3305.241,3277.390075,3231.835625,3217.970775,3295.5304
3305.294025,3277.51025,3231.844725,3217.9816,3295.54305
3305.373375,3277.6171,3231.860275,3217.9887,3295.572025
3305.3985,3277.830925,3231.899025,3218.004975,3295.590175
3305.416825,3277.8693,3231.903125,3218.010925,3295.685225
3305.431225,3278.1102,3232.018875,3218.042725,3295.74425
3305.4965,3278.169625,3232.043275,3218.047525,3295.877475
3305.6385,3278.24745,3232.141475,3218.133025,3296.0817
3305.73085,3278.426175,3232.155725,3218.20205,3296.09515
3305.91855,3278.475475,3232.2349,3218.216725,3296.487025
3305.995,3279.10905,3232.245725,3218.23315,3296.701575
3306.01545,3279.27305,3232.27115,3218.238925,3296.804375
3306.118225,3279.32945,3232.29615,3218.243675,3296.816475
3306.3223,3279.54915,3232.33215,3218.273875,3297.11005
3306.56175,3279.630525,3232.356625,3218.321925,3297.25765
3306.659175,3279.68815,3232.503025,3218.336125,3297.3343
3306.765625,3279.83015,3232.56195,3218.371875,3297.5001
3306.988975,3280.00635,3232.66065,3218.376,3297.817625
3307.2513,3280.0454,3232.761275,3218.414275,3297.845825
3307.63195,3280.1498,3232.794525,3218.432425,3297.88475
3307.805925,3280.21875,3232.80305,3218.469075,3297.92895
3307.998175,3280.287775,3232.85425,3218.48835,3298.08545
3308.042525,3280.595925,3232.89385,3218.539625,3298.36695
3308.046825,3280.758525,3232.907625,3218.551825,3298.39545
3308.11355,3280.868725,3232.94175,3218.605175,3298.505825
3308.129575,3280.9161,3233.000625,3218.619,3298.543675
3308.225675,3280.92125,3233.028925,3218.633575,3298.5654
3308.371225,3281.066525,3233.05185,3218.65195,3298.745425
3308.422975,3281.1554,3233.095575,3218.656775,3298.77935
3308.4596,3281.183875,3233.12485,3218.68025,3298.8811
3308.561775,3281.20465,3233.1788,3218.691875,3298.98305
3308.601325,3281.377825,3233.231025,3218.723275,3299.075425
3308.6566,3281.691275,3233.276925,3218.74245,3299.1489
3308.67975,3281.772425,3233.322125,3218.759725,3299.209525
3308.72515,3281.78935,3233.4192,3218.7787,3299.25355
3308.764875,3281.9892,3233.4249,3218.7959,3299.712025
3309.182375,3282.1856,3233.452975,3218.83375,3299.7659
3309.251075,3282.315975,3233.4928,3218.858325,3299.790025
3309.277775,3282.333425,3233.529375,3218.87625,3299.905325
3309.38645,3282.535575,3233.553025,3218.88065,3300.006225
3309.40645,3282.581925,3233.589425,3218.88555,3300.0997
3309.433575,3282.823025,3233.67775,3218.901075,3300.165125
3309.464825,3282.94955,3233.733025,3218.9141,3300.182075
3309.787375,3283.372925,3233.76055,3218.941075,3300.194225
3309.840275,3283.3991,3233.805475,3218.9436,3300.307225
3309.947575,3283.47205,3233.8655,3218.952675,3300.528825
3310.031275,3283.51225,3233.87605,3218.97375,3300.540025
3310.112225,3283.681675,3233.945275,3219.00705,3300.636925
3310.27355,3283.838875,3233.979725,3219.01975,3300.861625
3310.342825,3283.872875,3233.998575,3219.03205,3301.014725
3310.3893,3283.96395,3234.043675,3219.0418,3301.187
3310.629525,3284.153225,3234.10505,3219.048575,3301.295075
3310.776925,3284.644025,3234.1243,3219.073725,3301.41505
3310.879575,3284.692575,3234.1466,3219.095775,3301.52365
3311.033275,3284.7734,3234.150125,3219.12115,3301.573375
3311.297175,3285.004275,3234.190325,3219.13025,3301.608925
3311.383175,3285.019775,3234.25985,3219.135125,3301.781225
3311.454775,3285.1505,3234.329625,3219.15965,3301.94805
3311.577025,3285.250775,3234.351825,3219.1894,3302.055725
3311.944825,3285.42745,3234.39475,3219.25875,3302.180175
3312.185575,3285.654275,3234.4729,3219.27155,3302.25705
3312.211525,3285.716325,3234.597025,3219.343275,3302.4321
3312.4304,3285.731675,3234.63745,3219.400825,3302.5821
3312.472375,3285.73275,3234.722425,3219.417725,3302.6921
3312.48995,3285.7712,3234.799375,3219.44935,3302.790275
3312.941425,3285.814475,3234.8176,3219.466525,3302.99585
3313.298575,3285.909625,3234.859975,3219.52725,3303.485275
3313.482275,3285.9222,3234.9288,3219.535175,3303.500225
3313.866425,3286.105525,3234.93675,3219.5415,3303.659475
3313.957,3286.115225,3234.9932,3219.557725,3303.998325
3314.01585,3286.218175,3235.04305,3219.56965,3304.06595
3314.20075,3286.26585,3235.1058,3219.5759,3304.300675
3314.29605,3286.3515,3235.126925,3219.58225,3304.32535
3314.336675,3286.7777,3235.156475,3219.590475,3304.345425
3314.374425,3286.87905,3235.16605,3219.606,3304.494125
3314.59105,3286.892775,3235.209475,3219.612625,3304.90865
3314.651675,3287.033275,3235.2432,3219.63635,3304.9324
3314.768,3287.151325,3235.259525,3219.66085,3304.99475
3314.9155,3287.215125,3235.300325,3219.686225,3305.11075
3315.033075,3287.266425,3235.3497,3219.7052,3305.1343
3315.044475,3287.311775,3235.3597,3219.72185,3305.2153
3315.221525,3287.47245,3235.395525,3219.738925,3305.6803
3315.275225,3287.6482,3235.422575,3219.749825,3306.0201
3315.292225,3287.66435,3235.477475,3219.78855,3306.198775
3315.3615,3287.8292,3235.483725,3219.800325,3306.2744
3315.579375,3287.8704,3235.517525,3219.845625,3306.322425
3315.590875,3288.0863,3235.52275,3219.8609,3306.445875
3315.9609,3288.0972,3235.58185,3219.862925,3306.527775
3316.02865,3288.1066,3235.688625,3219.894025,3306.796575
3316.258975,3288.122375,3235.722475,3219.8999,3307.21765
3316.2689,3288.268625,3235.750625,3219.93885,3307.308325
3316.285875,3288.2823,3235.845125,3219.954375,3307.3628
3316.320625,3288.308025,3235.941275,3219.9666,3307.4622
3316.437675,3288.34215,3236.002675,3219.968075,3307.615225
3316.572875,3288.37835,3236.00555,3219.990475,3307.64385
3316.69525,3288.601325,3236.014825,3219.99915,3307.97745
3317.106775,3288.824825,3236.0515,3220.0176,3308.0154
3317.245275,3288.844225,3236.09465,3220.0256,3308.368125
3317.53665,3288.84765,3236.1001,3220.03355,3308.7583
3317.954625,3288.9027,3236.104975,3220.050575,3309.2032
3317.991675,3289.393575,3236.1088,3220.0535,3309.24325
3318.0154,3289.540775,3236.1606,3220.066125,3309.268525
3318.159475,3289.5886,3236.215225,3220.07415,3309.345375
3318.206875,3290.387575,3236.220625,3220.116375,3310.10905
3318.308775,3290.64205,3236.360625,3220.171025,3310.26295
3318.322325,3290.71155,3236.439025,3220.2476,3310.273425
3318.460525,3290.72255,3236.480425,3220.25225,3310.5315
3318.47095,3290.72805,3236.56665,3220.2639,3310.61735
3318.740075,3290.9865,3236.658125,3220.27305,3310.701575
3318.75815,3291.22905,3236.69585,3220.281325,3311.14175
3318.9834,3291.25445,3236.713625,3220.2922,3311.195125
3319.274125,3291.3413,3236.7644,3220.299325,3311.225525
3319.464,3291.3454,3236.769625,3220.317075,3311.2499
3319.500275,3291.60235,3236.7903,3220.327375,3311.290125
