SPK_SPKC06a (excited),SPK_SPKC12a (no effect),SPK_SPKC12b (NA),SPK_SPKC16a (no effect),SPK_SPKC16b (short inhibition)
308.41945,,,,
308.445175,,,,
308.449225,,,,
308.460325,,,,
308.46885,,,,
308.475225,,,,
308.482275,,,,
308.487675,,,,
308.493125,,,,
308.504875,,,,
308.5085,,,,
308.51615,,,,
308.5341,,,,
308.545725,,,,
308.551975,,,,
308.56215,,,,
308.5859,,,,
308.637575,,,,
308.66135,,,,
308.694,,,,
308.725925,,,,
308.7406,,,,
308.8009,,,,
308.80745,,,,
308.901975,,,,
308.98335,,,,
308.99155,,,,
309.1474,,,,
309.216125,,,,
309.30085,,,,
309.408725,,,,
309.461575,,,,
309.478,,,,
309.501425,,,,
309.51215,,,,
309.703175,,,,
309.731775,,,,
309.7501,,,,
309.793475,,,,
309.839075,,,,
309.862675,,,,
309.881525,,,,
309.894075,,,,
309.90645,,,,
309.942525,,,,
309.97155,,,,
309.9961,,,,
310.030775,,,,
310.0942,,,,
310.1227,,,,
310.132475,,,,
310.20385,,,,
310.24125,,,,
310.261675,,,,
310.2769,,,,
310.331875,,,,
310.343075,,,,
310.370075,,,,
310.40075,,,,
310.424625,,,,
310.50355,,,,
310.53395,,,,
310.63515,,,,
310.6493,,,,
310.6655,,,,
310.689675,,,,
310.734425,,,,
310.755075,,,,
310.770425,,,,
310.771475,,,,
310.811175,,,,
310.8185,,,,
310.8461,,,,
310.864525,,,,
310.884225,,,,
310.971325,,,,
310.992425,,,,
311.0131,,,,
311.06015,,,,
311.093175,,,,
311.1255,,,,
311.1601,,,,
311.166475,,,,
311.19065,,,,
311.27265,,,,
311.323325,,,,
311.342775,,,,
311.3753,,,,
311.4629,,,,
311.48095,,,,
311.506775,,,,
311.539625,,,,
311.5527,,,,
311.57425,,,,
311.59365,,,,
311.5955,,,,
311.6081,,,,
311.61945,,,,
311.64395,,,,
311.684675,,,,
311.6997,,,,
311.703025,,,,
311.713325,,,,
311.72265,,,,
311.727925,,,,
311.809,,,,
311.85695,,,,
311.86205,,,,
311.8815,,,,
311.898175,,,,
311.93955,,,,
311.953825,,,,
311.972725,,,,
311.99885,,,,
312.021275,,,,
312.0302,,,,
312.037475,,,,
312.07505,,,,
312.100925,,,,
312.10675,,,,
312.128025,,,,
312.13815,,,,
312.15285,,,,
312.177575,,,,
312.1952,,,,
312.20655,,,,
312.21325,,,,
312.219675,,,,
312.2595,,,,
312.266,,,,
312.284825,,,,
312.30225,,,,
312.312325,,,,
312.31965,,,,
312.34005,,,,
312.35975,,,,
312.3711,,,,
312.37655,,,,
312.380125,,,,
312.403025,,,,
312.420975,,,,
312.4304,,,,
312.434825,,,,
312.443325,,,,
312.4518,,,,
312.4534,,,,
312.4708,,,,
312.480875,,,,
312.48745,,,,
312.51715,,,,
312.5265,,,,
312.53245,,,,
312.541325,,,,
312.557725,,,,
312.57905,,,,
312.586975,,,,
312.589575,,,,
312.592,,,,
312.6334,,,,
312.6359,,,,
312.64735,,,,
312.65475,,,,
312.667575,,,,
312.675125,,,,
312.6936,,,,
312.70205,,,,
312.7149,,,,
312.719875,,,,
312.726975,,,,
312.728375,,,,
312.736,,,,
312.759025,,,,
312.76695,,,,
312.775775,,,,
312.78235,,,,
312.801475,,,,
312.815675,,,,
312.82115,,,,
312.82455,,,,
312.83515,,,,
312.893575,,,,
312.896725,,,,
312.917125,,,,
312.93975,,,,
312.955625,,,,
312.97385,,,,
312.984325,,,,
313.033275,,,,
313.04835,,,,
313.09175,,,,
313.14415,,,,
313.17945,,,,
313.242775,,,,
313.2735,,,,
313.322725,,,,
313.334575,,,,
313.368025,,,,
313.3914,,,,
313.4088,,,,
313.42145,,,,
313.4247,,,,
313.439575,,,,
313.492175,,,,
313.507625,,,,
313.551325,,,,
313.5638,,,,
313.5897,,,,
313.617175,,,,
313.62235,,,,
313.629025,,,,
313.677175,,,,
313.714125,,,,
313.77625,,,,
313.87815,,,,
313.89625,,,,
313.91895,,,,
313.9428,,,,
313.9877,,,,
313.9967,,,,
314.024225,,,,
314.0362,,,,
314.06445,,,,
314.0868,,,,
314.1141,,,,
314.193275,,,,
314.2886,,,,
314.349825,,,,
314.35685,,,,
314.37735,,,,
314.491925,,,,
314.505275,,,,
314.569925,,,,
314.576475,,,,
314.6998,,,,
314.72595,,,,
314.739575,,,,
314.753475,,,,
314.818325,,,,
314.834575,,,,
314.866225,,,,
314.8737,,,,
314.885775,,,,
314.8971,,,,
314.904425,,,,
314.920625,,,,
314.93075,,,,
314.948975,,,,
314.97025,,,,
314.989325,,,,
315.01265,,,,
315.043075,,,,
315.11505,,,,
315.141675,,,,
315.1449,,,,
315.1527,,,,
315.161225,,,,
315.1736,,,,
315.18985,,,,
315.230175,,,,
315.297425,,,,
315.311925,,,,
315.320225,,,,
315.33465,,,,
315.344975,,,,
315.36035,,,,
315.382025,,,,
315.429825,,,,
315.434775,,,,
315.447475,,,,
315.452925,,,,
315.549125,,,,
315.5592,,,,
315.5953,,,,
315.613225,,,,
315.64065,,,,
315.86775,,,,
315.8768,,,,
316.008025,,,,
316.044275,,,,
316.1469,,,,
316.15045,,,,
316.161575,,,,
316.23625,,,,
316.29935,,,,
316.338025,,,,
316.3555,,,,
316.365925,,,,
316.52175,,,,
316.5442,,,,
316.564825,,,,
316.59855,,,,
316.616325,,,,
316.650175,,,,
316.68285,,,,
316.6976,,,,
316.714225,,,,
316.717125,,,,
316.74445,,,,
316.819475,,,,
316.878775,,,,
316.964375,,,,
317.023775,,,,
317.048425,,,,
317.0596,,,,
317.0679,,,,
317.114975,,,,
317.127975,,,,
317.18,,,,
317.20585,,,,
317.213875,,,,
317.23085,,,,
317.2502,,,,
317.270275,,,,
317.3029,,,,
317.3127,,,,
317.338675,,,,
317.35805,,,,
317.367525,,,,
317.38395,,,,
317.393775,,,,
317.399925,,,,
317.4043,,,,
317.413075,,,,
317.428375,,,,
317.4362,,,,
317.550025,,,,
317.5641,,,,
317.57585,,,,
317.59595,,,,
317.61,,,,
317.6204,,,,
317.637025,,,,
317.64225,,,,
317.6602,,,,
317.671875,,,,
317.6855,,,,
317.6946,,,,
317.703975,,,,
317.71735,,,,
317.723075,,,,
317.750625,,,,
317.7669,,,,
317.772,,,,
317.786525,,,,
317.806025,,,,
317.82305,,,,
317.842025,,,,
317.853,,,,
317.871025,,,,
317.919125,,,,
317.93135,,,,
317.955025,,,,
317.98095,,,,
318.103175,,,,
318.178975,,,,
318.187975,,,,
318.193125,,,,
318.198475,,,,
318.215425,,,,
318.2422,,,,
318.2679,,,,
318.290425,,,,
318.3239,,,,
318.333975,,,,
318.348425,,,,
318.3544,,,,
318.358025,,,,
318.364025,,,,
318.3811,,,,
318.3927,,,,
318.402,,,,
318.41955,,,,
318.428725,,,,
318.438675,,,,
318.452,,,,
318.467825,,,,
318.47715,,,,
318.4918,,,,
318.501425,,,,
318.5106,,,,
318.522525,,,,
318.538775,,,,
318.549175,,,,
318.55455,,,,
318.5622,,,,
318.57345,,,,
318.58245,,,,
318.585675,,,,
318.59565,,,,
318.60315,,,,
318.611,,,,
318.624525,,,,
318.64355,,,,
318.675175,,,,
318.684975,,,,
318.7072,,,,
318.71555,,,,
318.7257,,,,
318.728525,,,,
318.7352,,,,
318.7715,,,,
318.777425,,,,
318.875425,,,,
318.890025,,,,
318.8992,,,,
318.9255,,,,
318.941275,,,,
318.9696,,,,
318.977425,,,,
318.991,,,,
319.04825,,,,
319.082475,,,,
319.0902,,,,
319.187,,,,
319.25195,,,,
319.291175,,,,
319.293325,,,,
319.33775,,,,
319.3789,,,,
319.53685,,,,
319.563075,,,,
319.58935,,,,
319.602575,,,,
319.613425,,,,
319.62105,,,,
319.6738,,,,
319.723525,,,,
319.753425,,,,
319.772525,,,,
319.83005,,,,
319.845275,,,,
319.9032,,,,
319.9265,,,,
319.971575,,,,
320.006425,,,,
320.014325,,,,
320.0413,,,,
320.07045,,,,
320.08215,,,,
320.08825,,,,
320.113725,,,,
320.130725,,,,
320.146825,,,,
320.16905,,,,
320.2108,,,,
320.236425,,,,
320.259175,,,,
320.28835,,,,
320.31345,,,,
320.368125,,,,
320.38895,,,,
320.426825,,,,
320.4965,,,,
320.50585,,,,
320.529925,,,,
320.55005,,,,
320.564075,,,,
320.584975,,,,
320.589475,,,,
320.614725,,,,
320.633825,,,,
320.639475,,,,
320.674925,,,,
320.712475,,,,
320.733325,,,,
320.74615,,,,
320.789475,,,,
320.808975,,,,
320.822075,,,,
320.829725,,,,
320.848125,,,,
320.88995,,,,
320.911975,,,,
320.918225,,,,
320.943425,,,,
320.973125,,,,
320.9885,,,,
321.005075,,,,
321.014575,,,,
321.043975,,,,
321.06215,,,,
321.0748,,,,
321.113,,,,
321.119575,,,,
321.131,,,,
321.15245,,,,
321.1548,,,,
321.188525,,,,
321.1911,,,,
321.211825,,,,
321.22115,,,,
321.232275,,,,
321.246375,,,,
321.2623,,,,
321.281975,,,,
321.28415,,,,
321.299525,,,,
321.310275,,,,
321.337725,,,,
321.351575,,,,
321.392825,,,,
321.399325,,,,
321.416475,,,,
321.4342,,,,
321.4726,,,,
321.528475,,,,
321.533475,,,,
321.552425,,,,
321.570075,,,,
321.5801,,,,
321.5884,,,,
321.5946,,,,
321.60875,,,,
321.635425,,,,
321.65265,,,,
321.677275,,,,
321.702625,,,,
321.76785,,,,
322.0704,,,,
322.08885,,,,
322.16925,,,,
322.190475,,,,
322.2102,,,,
322.2528,,,,
322.315825,,,,
322.338375,,,,
322.369825,,,,
322.39725,,,,
322.42445,,,,
322.435575,,,,
322.45335,,,,
322.476275,,,,
322.507175,,,,
322.522175,,,,
322.5408,,,,
322.6989,,,,
322.76175,,,,
322.798225,,,,
322.8175,,,,
322.8574,,,,
322.879875,,,,
322.901225,,,,
322.963625,,,,
323.0694,,,,
323.19585,,,,
323.216125,,,,
323.229925,,,,
323.27125,,,,
323.308575,,,,
323.335975,,,,
323.34585,,,,
323.365425,,,,
323.421325,,,,
323.436425,,,,
323.48025,,,,
323.52265,,,,
323.566725,,,,
323.5833,,,,
323.60355,,,,
323.6104,,,,
323.629425,,,,
323.63165,,,,
323.6398,,,,
323.663,,,,
323.80935,,,,
323.829925,,,,
323.899275,,,,
323.9569,,,,
323.99315,,,,
324.024125,,,,
324.0506,,,,
324.07245,,,,
324.079325,,,,
324.0921,,,,
324.097775,,,,
324.171875,,,,
324.186825,,,,
324.24195,,,,
324.270075,,,,
324.293275,,,,
324.3215,,,,
324.341675,,,,
324.373275,,,,
324.408075,,,,
324.435075,,,,
324.443475,,,,
324.494925,,,,
324.5276,,,,
324.5374,,,,
324.547725,,,,
324.564875,,,,
324.671925,,,,
324.699675,,,,
324.73595,,,,
324.78185,,,,
324.818,,,,
324.929025,,,,
324.98885,,,,
325.007275,,,,
325.01855,,,,
325.0236,,,,
325.032575,,,,
325.044825,,,,
325.05045,,,,
325.0779,,,,
325.2136,,,,
325.221,,,,
325.2577,,,,
325.272825,,,,
325.3034,,,,
325.3349,,,,
325.400525,,,,
325.483025,,,,
325.52775,,,,
325.611375,,,,
325.67975,,,,
325.7445,,,,
325.77955,,,,
325.8123,,,,
325.839625,,,,
325.85975,,,,
325.8792,,,,
325.90865,,,,
326.032025,,,,
326.062175,,,,
326.073675,,,,
326.129775,,,,
326.1485,,,,
326.184875,,,,
326.194,,,,
326.224125,,,,
326.26175,,,,
326.325725,,,,
326.3592,,,,
326.373225,,,,
326.403925,,,,
326.4165,,,,
326.429575,,,,
326.4793,,,,
326.528025,,,,
326.5947,,,,
326.704375,,,,
326.753225,,,,
326.772025,,,,
326.826925,,,,
326.831225,,,,
326.87155,,,,
327.060675,,,,
327.1261,,,,
327.177475,,,,
327.28605,,,,
327.31425,,,,
327.339375,,,,
327.3551,,,,
327.387175,,,,
327.441025,,,,
327.48915,,,,
327.587775,,,,
327.6697,,,,
327.6865,,,,
327.710325,,,,
327.723325,,,,
327.7413,,,,
327.7786,,,,
327.798425,,,,
327.82245,,,,
327.85255,,,,
327.875925,,,,
327.91415,,,,
327.951575,,,,
327.991575,,,,
328.011775,,,,
328.02635,,,,
328.03025,,,,
328.053975,,,,
328.075675,,,,
328.097975,,,,
328.1477,,,,
328.205825,,,,
328.23945,,,,
328.355775,,,,
328.3594,,,,
328.373175,,,,
328.3997,,,,
328.418525,,,,
328.42315,,,,
328.432425,,,,
328.436875,,,,
328.4418,,,,
328.4764,,,,
328.4965,,,,
328.539675,,,,
328.570475,,,,
328.589625,,,,
328.61215,,,,
328.6248,,,,
328.660425,,,,
328.6635,,,,
328.675775,,,,
328.69165,,,,
328.6991,,,,
328.7069,,,,
328.745675,,,,
328.761275,,,,
328.77505,,,,
328.795675,,,,
328.861325,,,,
328.874675,,,,
328.886775,,,,
328.9267,,,,
329.0031,,,,
329.01945,,,,
329.056575,,,,
329.133775,,,,
329.149325,,,,
329.1888,,,,
329.1996,,,,
329.214225,,,,
329.2283,,,,
329.235575,,,,
329.269475,,,,
329.27955,,,,
329.318275,,,,
329.34255,,,,
329.361825,,,,
329.41425,,,,
329.457325,,,,
329.510475,,,,
329.522725,,,,
329.531725,,,,
329.539425,,,,
329.5506,,,,
329.556025,,,,
329.569025,,,,
329.7553,,,,
329.779875,,,,
329.79495,,,,
329.954525,,,,
330.061825,,,,
330.09445,,,,
330.10355,,,,
330.125025,,,,
330.155925,,,,
330.21025,,,,
330.235,,,,
330.2421,,,,
330.2651,,,,
330.267225,,,,
330.393075,,,,
330.48385,,,,
330.5161,,,,
330.55035,,,,
330.5616,,,,
330.577275,,,,
330.591925,,,,
330.6736,,,,
330.69765,,,,
330.710175,,,,
330.718175,,,,
330.745525,,,,
330.788075,,,,
330.7893,,,,
330.813225,,,,
330.872225,,,,
330.9491,,,,
330.96035,,,,
331.03765,,,,
331.046925,,,,
331.081875,,,,
331.14125,,,,
331.14945,,,,
331.25155,,,,
331.35245,,,,
331.4467,,,,
331.535975,,,,
331.54105,,,,
331.5595,,,,
331.583425,,,,
331.63715,,,,
331.69,,,,
331.747,,,,
331.7897,,,,
331.8117,,,,
331.845675,,,,
331.97675,,,,
331.9937,,,,
332.042175,,,,
332.121575,,,,
332.196175,,,,
332.20545,,,,
332.37375,,,,
332.3975,,,,
332.40575,,,,
332.438825,,,,
332.4748,,,,
332.58885,,,,
332.614925,,,,
332.675575,,,,
332.7125,,,,
332.757425,,,,
332.774575,,,,
332.77845,,,,
332.7858,,,,
332.81755,,,,
332.826075,,,,
332.8414,,,,
332.88305,,,,
332.9101,,,,
332.922125,,,,
332.9655,,,,
332.98995,,,,
333.016225,,,,
333.0187,,,,
333.066725,,,,
333.084575,,,,
333.180925,,,,
333.21545,,,,
333.2435,,,,
333.25885,,,,
333.284075,,,,
333.301875,,,,
333.3266,,,,
333.3545,,,,
333.3818,,,,
333.397775,,,,
333.42035,,,,
333.453675,,,,
333.459625,,,,
333.4704,,,,
333.47855,,,,
333.5033,,,,
333.54205,,,,
333.5599,,,,
333.56905,,,,
333.578275,,,,
333.581875,,,,
333.583225,,,,
333.618375,,,,
333.6657,,,,
333.692725,,,,
333.694625,,,,
333.758475,,,,
333.826075,,,,
333.908175,,,,
333.91075,,,,
333.995775,,,,
334.0138,,,,
334.0493,,,,
334.111475,,,,
334.141725,,,,
334.177825,,,,
334.206575,,,,
334.230125,,,,
334.247075,,,,
334.2625,,,,
334.328525,,,,
334.3721,,,,
334.432075,,,,
334.471475,,,,
334.498475,,,,
334.547925,,,,
334.565625,,,,
334.633525,,,,
334.65725,,,,
334.695925,,,,
334.699175,,,,
334.713025,,,,
334.7413,,,,
334.7681,,,,
334.788825,,,,
334.845375,,,,
334.857425,,,,
334.895425,,,,
334.912075,,,,
335.025375,,,,
335.0501,,,,
335.1635,,,,
335.198525,,,,
335.202225,,,,
335.211425,,,,
335.25485,,,,
335.263175,,,,
335.29305,,,,
335.307575,,,,
335.327525,,,,
335.34905,,,,
335.363075,,,,
335.392675,,,,
335.424025,,,,
335.45665,,,,
335.468125,,,,
335.512625,,,,
335.532775,,,,
335.5347,,,,
335.6038,,,,
335.63915,,,,
335.6759,,,,
335.7008,,,,
335.800825,,,,
335.841825,,,,
336.004725,,,,
336.069975,,,,
336.1031,,,,
336.1823,,,,
336.229175,,,,
336.43245,,,,
336.46645,,,,
336.6273,,,,
336.65145,,,,
336.736775,,,,
336.764675,,,,
336.813525,,,,
336.862225,,,,
336.94515,,,,
336.9774,,,,
337.041275,,,,
337.05745,,,,
337.068325,,,,
337.072625,,,,
337.081375,,,,
337.10095,,,,
337.10515,,,,
337.107425,,,,
337.168525,,,,
337.17725,,,,
337.199475,,,,
337.2077,,,,
337.234425,,,,
337.2533,,,,
337.294525,,,,
337.318675,,,,
337.34175,,,,
337.384375,,,,
337.399825,,,,
337.470875,,,,
337.511375,,,,
337.5181,,,,
337.559825,,,,
337.5781,,,,
337.624825,,,,
337.64615,,,,
337.66105,,,,
337.6768,,,,
337.68535,,,,
337.70385,,,,
337.711,,,,
337.7242,,,,
337.743625,,,,
337.802525,,,,
337.81205,,,,
337.82235,,,,
337.8373,,,,
337.841675,,,,
337.943025,,,,
337.9545,,,,
337.9973,,,,
338.006225,,,,
338.063875,,,,
338.07325,,,,
338.099575,,,,
338.130725,,,,
338.16,,,,
338.23045,,,,
338.276275,,,,
338.29435,,,,
338.37025,,,,
338.379325,,,,
338.39645,,,,
338.420975,,,,
338.436275,,,,
338.445,,,,
338.470175,,,,
338.47365,,,,
338.487325,,,,
338.501175,,,,
338.518375,,,,
338.5432,,,,
338.54875,,,,
338.573925,,,,
338.608575,,,,
338.619125,,,,
338.64395,,,,
338.646225,,,,
338.672725,,,,
338.688825,,,,
338.69535,,,,
338.7077,,,,
338.717475,,,,
338.735975,,,,
338.74935,,,,
338.854475,,,,
338.866325,,,,
338.908875,,,,
338.9367,,,,
338.946575,,,,
338.981075,,,,
338.999625,,,,
339.04495,,,,
339.04685,,,,
339.060875,,,,
339.088225,,,,
339.0905,,,,
339.126925,,,,
339.148825,,,,
339.191075,,,,
339.19845,,,,
339.23055,,,,
339.2477,,,,
339.26225,,,,
339.2877,,,,
339.339475,,,,
339.3581,,,,
339.37855,,,,
339.456175,,,,
339.5179,,,,
339.530825,,,,
339.555275,,,,
339.57135,,,,
339.586025,,,,
339.658125,,,,
339.693625,,,,
339.713575,,,,
339.7481,,,,
339.78335,,,,
339.787925,,,,
339.80545,,,,
339.826,,,,
339.863,,,,
339.8816,,,,
339.90485,,,,
339.9455,,,,
339.993575,,,,
340.018575,,,,
340.119825,,,,
340.18195,,,,
340.198275,,,,
340.2052,,,,
340.2194,,,,
340.235825,,,,
340.2388,,,,
340.244675,,,,
340.250825,,,,
340.25865,,,,
340.265575,,,,
340.28,,,,
340.28585,,,,
340.3007,,,,
340.318625,,,,
340.329125,,,,
340.3527,,,,
340.373275,,,,
340.3822,,,,
340.419,,,,
340.460425,,,,
340.472525,,,,
340.478875,,,,
340.498025,,,,
340.51605,,,,
340.52675,,,,
340.554525,,,,
340.56755,,,,
340.57735,,,,
340.5887,,,,
340.594325,,,,
340.59815,,,,
340.607775,,,,
340.614925,,,,
340.630825,,,,
340.64165,,,,
340.6725,,,,
340.695125,,,,
340.710975,,,,
340.71605,,,,
340.746075,,,,
340.750475,,,,
340.75955,,,,
340.782575,,,,
340.79015,,,,
340.794075,,,,
340.812275,,,,
340.858725,,,,
340.879375,,,,
340.918825,,,,
340.946825,,,,
340.9653,,,,
340.974725,,,,
340.995175,,,,
341.06035,,,,
341.136825,,,,
341.145925,,,,
341.156775,,,,
341.164175,,,,
341.171825,,,,
341.189125,,,,
341.220075,,,,
341.229375,,,,
341.236725,,,,
341.2601,,,,
341.297525,,,,
341.330475,,,,
341.346125,,,,
341.3611,,,,
341.382775,,,,
341.40415,,,,
341.4103,,,,
341.517025,,,,
341.523525,,,,
341.572025,,,,
341.609625,,,,
341.740225,,,,
341.867475,,,,
341.876325,,,,
341.896525,,,,
341.911575,,,,
341.921125,,,,
341.95165,,,,
341.9747,,,,
342.00215,,,,
342.09605,,,,
342.130025,,,,
342.161975,,,,
342.258175,,,,
342.298025,,,,
342.4038,,,,
342.42435,,,,
342.45355,,,,
342.49035,,,,
342.6025,,,,
342.6112,,,,
342.6684,,,,
342.76755,,,,
342.8334,,,,
342.8505,,,,
342.855275,,,,
342.87455,,,,
342.8771,,,,
342.889475,,,,
342.893525,,,,
342.936625,,,,
342.98195,,,,
343.0016,,,,
343.010475,,,,
343.0168,,,,
343.023675,,,,
343.04795,,,,
343.0505,,,,
343.056725,,,,
343.065025,,,,
343.08285,,,,
343.129325,,,,
343.1501,,,,
343.19975,,,,
343.223575,,,,
343.2472,,,,
343.256725,,,,
343.261775,,,,
343.269675,,,,
343.324525,,,,
343.334325,,,,
343.357475,,,,
343.36075,,,,
343.3678,,,,
343.379375,,,,
343.383325,,,,
343.4128,,,,
343.4301,,,,
343.46055,,,,
343.466775,,,,
343.477225,,,,
343.49535,,,,
343.572375,,,,
343.577025,,,,
343.58835,,,,
343.590675,,,,
343.609675,,,,
343.6229,,,,
343.675725,,,,
343.6804,,,,
343.6878,,,,
343.69425,,,,
343.7217,,,,
343.791725,,,,
343.8036,,,,
343.82025,,,,
343.9085,,,,
343.9242,,,,
343.936675,,,,
343.976025,,,,
343.99375,,,,
344.034725,,,,
344.0533,,,,
344.082575,,,,
344.1147,,,,
344.1418,,,,
344.1546,,,,
344.28855,,,,
344.307275,,,,
344.35095,,,,
344.387175,,,,
344.407275,,,,
344.43665,,,,
344.462225,,,,
344.524275,,,,
344.58465,,,,
344.609675,,,,
344.63795,,,,
344.64015,,,,
344.6505,,,,
344.69825,,,,
344.7131,,,,
344.72585,,,,
344.7271,,,,
344.782775,,,,
344.80175,,,,
344.8322,,,,
344.86,,,,
344.890225,,,,
344.90925,,,,
344.934725,,,,
344.995375,,,,
345.01165,,,,
345.018025,,,,
345.02635,,,,
345.078575,,,,
345.11385,,,,
345.1303,,,,
345.14845,,,,
345.154,,,,
345.177875,,,,
345.198075,,,,
345.20185,,,,
345.215,,,,
345.2366,,,,
345.24025,,,,
345.290075,,,,
345.293925,,,,
345.301925,,,,
345.377525,,,,
345.404675,,,,
345.424725,,,,
345.434375,,,,
345.4863,,,,
345.5108,,,,
345.533775,,,,
345.553175,,,,
345.56745,,,,
345.62885,,,,
345.6331,,,,
345.673725,,,,
345.8338,,,,
345.876475,,,,
345.916275,,,,
346.011075,,,,
