SPK_SPKC10a (exc),SPK_SPKC10b (exc),SPK_SPKC11a (inhi),SPK_SPKC13a (exc),SPK_SPKC14b (inhi)
303.582325,271.46205,260.91755,270.19575,260.8548
303.710975,271.477975,260.9494,270.22855,260.866575
303.8075,271.5018,260.970325,270.312275,260.88255
303.8548,271.5243,261.0728,270.398,260.896725
303.921675,271.53705,261.151675,270.485125,260.9252
304.21145,271.549075,261.226525,270.5269,260.943125
304.4624,271.558325,261.235975,270.53945,260.960825
304.541,271.60565,261.2594,270.59375,260.9801
304.631475,271.643025,261.283025,270.61135,261.001775
304.692525,271.6704,261.29695,270.627625,261.033
304.72945,271.74385,261.316375,270.65365,261.062025
304.785175,271.832875,261.328025,270.6962,261.1007
304.839075,271.8868,261.336825,270.75945,261.1262
304.97215,271.922975,261.35075,270.8311,261.138025
305.0154,271.9491,261.365275,270.89905,261.168775
305.1028,271.9857,261.36695,270.940225,261.1827
305.112575,272.0145,261.390875,270.9513,261.196575
305.14675,272.042,261.407375,271.007175,261.213525
305.201375,272.080025,261.429275,271.02525,261.234175
305.2239,272.10285,261.4545,271.04945,261.24985
305.473075,272.183825,261.479875,271.067325,261.277725
305.539375,272.390225,261.53265,271.171825,261.29565
305.666175,272.408525,261.707475,271.244625,261.324125
305.74075,272.429725,261.77715,271.369125,261.337675
305.7962,272.440725,261.836325,271.38955,261.35445
306.001825,272.451375,261.855825,271.400225,261.37325
306.210625,272.4805,261.875475,271.416775,261.39545
306.24995,272.528725,261.891225,271.433475,261.414575
306.4478,272.54425,261.903575,271.45295,261.435275
306.49865,272.57865,261.91135,271.473725,261.4503
306.6122,272.62725,261.927775,271.492025,261.469125
306.6743,272.702375,261.955175,271.512975,261.486225
306.716075,272.754875,261.96765,271.57275,261.5521
306.760475,272.772375,261.97505,271.609725,261.588075
306.9922,272.78275,261.982,271.624175,261.707225
307.04005,272.79135,261.99095,271.649375,261.802325
307.094275,272.802075,261.99945,271.680575,261.838325
307.175075,272.81105,262.0072,271.69315,261.847725
307.265625,272.82985,262.02605,271.7089,261.875225
307.349425,272.85525,262.04,271.73775,261.8947
307.4523,272.8705,262.054175,271.7755,261.9046
307.59315,272.8923,262.07545,271.83965,261.9127
307.65175,272.952825,262.0939,271.8769,261.92585
307.698425,272.95855,262.1086,271.89795,261.938
307.8627,273.011575,262.1297,271.9435,261.952975
307.864625,273.0633,262.15515,272.006675,261.964075
307.93665,273.105,262.2049,272.0262,261.9752
307.95625,273.280675,262.25475,272.042225,261.990125
308.05775,273.2926,262.290375,272.059975,262.00545
308.258275,273.297025,262.323075,272.076775,262.019925
308.30325,273.307075,262.355,272.106,262.033225
308.342025,273.326525,262.3839,272.132475,262.051225
308.3698,273.333475,262.395975,272.166925,262.096525
308.40575,273.342275,262.43295,272.18595,262.121
308.507275,273.3444,262.441675,272.247525,262.146425
308.6334,273.350425,262.459075,272.2815,262.17565
308.6798,273.3568,262.6762,272.3339,262.2718
308.743925,273.387825,262.728475,272.359725,262.34755
308.9255,273.39975,262.760875,272.3725,262.360975
308.98155,273.4227,262.7991,272.39705,262.377425
309.0185,273.4342,262.833725,272.407925,262.388725
309.13905,273.58485,262.890525,272.42105,262.404475
309.25795,273.653775,262.9463,272.4982,262.4142
309.3541,273.705125,262.9923,272.51365,262.42375
309.390425,273.71255,263.043975,272.57585,262.433175
309.41705,273.7184,263.07325,272.648975,262.443375
309.558625,273.726725,263.0932,272.696825,262.4516
309.6905,273.740675,263.1113,272.744425,262.4691
309.797675,273.747025,263.122725,272.7903,262.49025
309.8078,273.760825,263.13165,272.817825,262.51805
309.909075,273.768875,263.148925,272.8437,262.551625
309.97155,273.796425,263.1565,272.8747,262.651675
310.11715,273.91525,263.16285,272.889225,262.6811
310.23745,274.020275,263.169275,272.91185,262.70645
310.334525,274.12365,263.17655,272.932775,262.73555
310.4358,274.16395,263.182025,272.9764,262.77575
310.6929,274.21055,263.185575,272.991175,262.79755
310.787575,274.221725,263.1882,273.02805,262.8267
310.8242,274.231575,263.1895,273.101975,262.84895
310.829625,274.2448,263.192675,273.177375,262.88855
311.08655,274.25645,263.195875,273.23775,262.929225
311.231175,274.2703,263.199425,273.2981,262.972975
311.38835,274.3016,263.202125,273.323725,262.99485
311.434925,274.31635,263.2048,273.342125,263.02795
311.49005,274.367675,263.207475,273.37685,263.06315
311.5569,274.41405,263.210175,273.39165,263.075625
311.6048,274.4902,263.2133,273.408125,263.088325
311.63305,274.50445,263.21745,273.47935,263.101775
311.73985,274.535525,263.2207,273.534675,263.113775
311.808375,274.57485,263.2335,273.581,263.127275
311.896725,274.58985,263.241825,273.705575,263.140025
311.93255,274.6059,263.27065,273.76605,263.14865
311.9908,274.629875,263.284975,273.775525,263.164675
312.0704,274.683425,263.312025,273.824475,263.1719
312.338525,274.767325,263.327,273.83795,263.1806
312.435175,274.79545,263.414725,273.868475,263.189825
312.471325,274.826525,263.50565,273.89765,263.195525
312.640725,274.9876,263.544575,273.92305,263.201975
312.7602,275.048975,263.61375,273.935775,263.20875
312.828575,275.086225,263.62875,273.968225,263.215925
312.86575,275.103525,263.64345,274.0667,263.221825
313.0236,275.126325,263.6539,274.154025,263.243975
313.10525,275.1536,263.6653,274.19755,263.2504
313.294425,275.1581,263.682225,274.20945,263.2623
313.339975,275.182875,263.689075,274.23095,263.273525
313.3542,275.2298,263.696,274.246575,263.291075
313.401525,275.260875,263.699425,274.2641,263.313825
313.41805,275.2878,263.70245,274.269475,263.3361
313.450825,275.3551,263.707925,274.409925,263.3749
313.473,275.3963,263.7119,274.49005,263.469125
313.705175,275.44745,263.715575,274.5175,263.548725
313.741875,275.51515,263.72095,274.528525,263.584975
313.79505,275.562175,263.72475,274.5371,263.6242
313.959325,275.5891,263.73075,274.551175,263.636325
314.004725,275.60455,263.73785,274.5734,263.64845
314.0571,275.61455,263.742275,274.598025,263.659925
314.16275,275.627175,263.74685,274.69235,263.671375
314.252675,275.63975,263.75235,274.808775,263.681275
314.599225,275.67815,263.75855,274.869475,263.68995
314.7688,275.687325,263.7659,274.919975,263.69725
314.803125,275.703425,263.772725,274.97945,263.70435
314.8236,275.7417,263.78115,275.00275,263.711125
314.881825,275.7746,263.79315,275.029225,263.718475
314.985,275.7953,263.80285,275.044325,263.73305
315.092175,275.8796,263.826125,275.058,263.7423
315.108775,275.903575,263.851775,275.067975,263.7569
315.17325,275.924775,263.9184,275.092325,263.7628
315.193175,275.9485,264.14155,275.11805,263.772925
315.236175,275.99555,264.178225,275.155575,263.782475
315.30545,276.023175,264.197475,275.1843,263.7911
315.477375,276.0523,264.215625,275.220575,263.79905
315.5544,276.092075,264.230125,275.253325,263.80945
315.591275,276.14715,264.23935,275.27275,263.825225
315.62555,276.2085,264.25085,275.297675,263.8417
315.8411,276.263225,264.262675,275.330325,263.865
315.94185,276.3155,264.278125,275.368375,263.8808
315.984825,276.338275,264.288425,275.429275,263.90875
316.099825,276.3611,264.301625,275.518275,263.932525
316.1851,276.390025,264.315125,275.557825,264.040925
316.2018,276.428725,264.32555,275.59125,264.079025
316.209,276.464725,264.33485,275.616975,264.130875
316.302925,276.4859,264.34455,275.627275,264.17315
316.341475,276.53395,264.356625,275.632625,264.18695
316.51455,276.557475,264.36585,275.642375,264.1975
316.773125,276.59305,264.3769,275.6985,264.211075
316.92145,276.726575,264.3901,275.730275,264.221325
316.9636,276.75145,264.399825,275.76935,264.232425
317.1924,276.7874,264.4087,275.823375,264.25965
317.234875,276.7917,264.4169,275.882075,264.2799
317.4712,276.8554,264.42495,275.918825,264.295075
317.54705,276.9558,264.432,275.959375,264.329125
317.563975,276.97955,264.4416,276.00985,264.35675
317.610125,276.99905,264.4477,276.0533,264.38065
317.86335,277.0118,264.45585,276.085875,264.403975
317.8934,277.115075,264.465175,276.11335,264.4185
317.9693,277.15875,264.4739,276.1433,264.4373
318.291725,277.16005,264.47995,276.168175,264.44445
318.3121,277.2046,264.489775,276.276525,264.45325
318.329975,277.234525,264.4968,276.3955,264.46155
318.33895,277.2765,264.503025,276.4209,264.4688
318.441875,277.3006,264.51165,276.432725,264.476025
318.692775,277.3447,264.518875,276.439475,264.483275
318.757925,277.385875,264.5275,276.487425,264.496625
318.771375,277.4579,264.535325,276.49915,264.504975
318.778175,277.48035,264.54985,276.542875,264.51015
318.798175,277.5015,264.5596,276.56265,264.51675
318.81625,277.509425,264.579275,276.5861,264.525275
318.981175,277.53625,264.596525,276.620975,264.531825
319.052725,277.5447,264.610075,276.6575,264.540975
319.113825,277.5512,264.6345,276.7749,264.5508
319.168525,277.580225,264.68475,276.839275,264.561425
319.18475,277.589775,264.7528,276.903675,264.5726
319.205025,277.624425,264.886675,276.945725,264.575075
319.285375,277.643425,264.9008,276.965975,264.583825
319.347675,277.72885,264.90905,276.978325,264.614475
319.486625,277.786925,264.914,276.98585,264.632075
319.614075,277.835975,264.921525,277.016925,264.652375
319.735575,277.862875,264.924925,277.0337,264.672725
320.039325,277.879275,264.927425,277.05435,264.728625
320.0867,277.892125,264.9305,277.074125,264.76105
320.21295,277.914575,264.932975,277.097275,264.801825
320.502225,277.929375,264.939225,277.135075,264.844475
320.549175,277.975575,264.94235,277.152175,264.8838
320.6343,278.0121,264.947425,277.187475,264.905125
320.705,278.05445,264.95145,277.2145,264.91535
320.790075,278.1337,264.955225,277.2737,264.936225
320.88745,278.175175,264.9615,277.325825,264.9476
321.101275,278.190425,264.967975,277.375975,264.95225
321.358125,278.20725,264.97115,277.454175,264.957125
321.406425,278.220125,264.9779,277.481425,264.961275
321.45845,278.23115,264.98005,277.490675,264.9708
321.52025,278.2423,264.9861,277.497075,264.97445
321.6384,278.2677,264.990375,277.524,264.982925
321.6713,278.331025,264.99425,277.53835,264.987525
321.7805,278.38345,264.9991,277.5561,264.998625
321.939225,278.4993,265.0058,277.57915,265.00535
321.98125,278.5213,265.0099,277.611475,265.011175
322.02885,278.531325,265.0145,277.6333,265.01695
322.1084,278.5399,265.0199,277.659925,265.022775
322.24435,278.5504,265.024925,277.7727,265.02705
322.506275,278.5665,265.032675,277.803275,265.03785
322.54795,278.5812,265.0389,277.873275,265.0449
322.626,278.62765,265.048075,277.90605,265.0511
322.72525,278.652225,265.059875,277.9292,265.05725
322.91125,278.84985,265.06705,277.9593,265.077725
322.9485,278.868925,265.074875,277.99145,265.084775
323.00405,278.8884,265.088675,278.01785,265.090025
323.041325,278.903625,265.1056,278.028525,265.096625
323.112725,278.973725,265.119875,278.069525,265.1011
323.160025,279.021325,265.1381,278.103725,265.1169
323.5668,279.098525,265.14385,278.1195,265.149225
323.7578,279.15695,265.15735,278.13575,265.15555
323.82215,279.197375,265.162175,278.160825,265.16185
323.90955,279.20475,265.16725,278.253975,265.168725
323.924675,279.21,265.1713,278.283975,265.1853
323.966275,279.2182,265.17615,278.305575,265.192025
324.033675,279.22905,265.182625,278.341875,265.1996
324.1282,279.2774,265.18795,278.3856,265.20675
324.299675,279.306575,265.19265,278.43375,265.214625
324.443875,279.319325,265.199,278.50165,265.221125
324.551575,279.3374,265.203775,278.5519,265.234375
324.58085,279.35685,265.206225,278.560475,265.24185
324.615875,279.374975,265.20925,278.5706,265.2497
324.677825,279.421675,265.21455,278.591625,265.263575
324.772125,279.500575,265.21905,278.619575,265.2771
324.846375,279.571775,265.2238,278.629575,265.29315
324.931575,279.62,265.2286,278.6776,265.30575
324.996375,279.6437,265.237375,278.6978,265.327
325.131975,279.66945,265.244675,278.72585,265.3363
325.206125,279.707975,265.253975,278.755875,265.3465
325.4106,279.721225,265.2621,278.78175,265.356475
325.6694,279.73725,265.26715,278.805925,265.3661
325.7075,279.768475,265.280925,278.8216,265.380125
325.761325,279.82255,265.290975,278.84375,265.3885
325.7962,279.8778,265.307875,278.862475,265.4002
325.85595,279.9505,265.319375,278.89825,265.407625
326.04595,280.0375,265.330925,278.936675,265.42145
326.083325,280.04555,265.3423,278.983675,265.43475
326.138675,280.0516,265.367875,279.154725,265.443125
326.279575,280.061925,265.378575,279.19355,265.45055
326.331425,280.071075,265.38855,279.2467,265.471125
326.501275,280.0821,265.3928,279.259,265.4873
326.680275,280.13565,265.39755,279.26395,265.4968
326.717775,280.157975,265.4053,279.271525,265.505525
326.74435,280.180275,265.412225,279.280725,265.525825
326.8281,280.194975,265.4222,279.31295,265.537175
327.162875,280.2481,265.435925,279.328125,265.55115
327.181825,280.27565,265.440875,279.369525,265.56055
327.231125,280.399525,265.451175,279.422975,265.572775
327.43525,280.467775,265.461325,279.49095,265.583125
327.505625,280.574475,265.46865,279.557825,265.59205
327.57825,280.594475,265.478975,279.610025,265.600275
327.72455,280.6136,265.48585,279.6198,265.61845
327.778025,280.6276,265.49305,279.627975,265.6283
327.797875,280.64125,265.49985,279.681575,265.64255
327.95615,280.6566,265.506675,279.721025,265.65535
328.100375,280.667725,265.5118,279.748225,265.66545
328.170625,280.69295,265.5171,279.813575,265.6742
328.2223,280.752575,265.524025,279.84985,265.692075
328.42405,280.86,265.529,279.921775,265.705575
328.5553,280.88995,265.53355,280.02755,265.71925
328.84735,280.908325,265.538875,280.04905,265.731575
328.89235,280.92385,265.54345,280.05815,265.7477
329.0704,280.940125,265.549225,280.07215,265.763875
329.101675,280.98215,265.553,280.083025,265.78305
329.163975,281.0016,265.558125,280.0914,265.803125
329.2527,281.026,265.564225,280.10575,265.83135
329.333375,281.0619,265.5714,280.15145,265.876975
329.5617,281.088,265.5778,280.16805,265.905575
329.7105,281.1748,265.584625,280.19675,265.944075
329.75675,281.19435,265.59185,280.218425,265.97195
330.023325,281.272475,265.59845,280.243725,266.0009
330.04875,281.32295,265.606,280.2621,266.025775
330.063975,281.348425,265.614525,280.289275,266.061025
330.076525,281.358075,265.624575,280.302525,266.07705
330.1462,281.367425,265.640025,280.34375,266.089575
330.2026,281.3778,265.653,280.3653,266.100975
330.27025,281.386525,265.665725,280.43895,266.11495
330.3567,281.4103,265.675275,280.4948,266.123625
330.54695,281.45445,265.6876,280.5826,266.148475
330.750125,281.554875,265.707325,280.645025,266.158525
330.905725,281.64905,265.727725,280.69675,266.172575
330.949525,281.67025,265.7371,280.751375,266.1852
331.141325,281.6836,265.7567,280.801575,266.198625
331.493475,281.7065,265.7671,280.8348,266.21735
331.69705,281.7153,265.77735,280.85705,266.236575
331.98905,281.7594,265.796,280.875525,266.256575
332.125275,281.777125,265.8202,280.88555,266.27345
332.22995,281.793,265.841025,280.90025,266.294375
332.39315,281.805575,265.854425,280.92925,266.311025
332.464775,281.81905,265.87075,280.95135,266.351675
332.58125,281.879425,265.887425,280.976175,266.369175
332.632475,281.928,265.9079,280.997575,266.386925
332.878825,281.997875,265.933525,281.034525,266.399575
332.999875,282.03615,265.983475,281.073825,266.413225
333.4221,282.053575,265.998375,281.11765,266.4377
333.704825,282.0632,266.008725,281.17275,266.454375
333.88455,282.093175,266.022575,281.198725,266.474475
333.958875,282.103,266.051625,281.222325,266.487425
333.995625,282.118425,266.072425,281.247825,266.50285
334.0479,282.13285,266.086425,281.272425,266.5207
334.071475,282.146075,266.106825,281.2962,266.556825
334.09185,282.186925,266.1239,281.3113,266.5982
334.139425,282.214725,266.133475,281.34625,266.623225
334.344775,282.24225,266.143975,281.378425,266.643575
334.364025,282.26905,266.1543,281.399475,266.65885
334.40325,282.307025,266.17375,281.50725,266.67125
334.43825,282.385075,266.184575,281.5451,266.683975
334.514625,282.454075,266.19755,281.623375,266.705275
334.564325,282.4801,266.222975,281.6433,266.724025
334.6121,282.49475,266.237875,281.688,266.7514
334.697775,282.50295,266.2537,281.7166,266.7801
