SPK_SPKC01c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a
547.5009,556.7202,578.0798,551.103825,554.308325
547.51685,556.741575,578.161725,551.129925,554.316525
547.55195,556.82735,578.17485,551.142875,554.33425
547.573575,556.873425,578.42855,551.15385,554.353225
547.5851,556.9059,578.74985,551.179975,554.3709
547.596275,556.9389,578.834625,551.23895,554.39285
547.607625,556.96985,578.8823,551.281725,554.412225
547.6167,557.019675,578.964775,551.3671,554.440975
547.635275,557.0338,579.011925,551.3945,554.459975
547.6563,557.04385,579.0341,551.4205,554.4846
547.673075,557.060625,579.050425,551.436075,554.50905
547.692225,557.080175,579.079875,551.448,554.5361
547.710775,557.0857,579.097725,551.454325,554.577425
547.73295,557.0896,579.122525,551.458925,554.6371
547.763725,557.103725,579.2085,551.46695,554.659025
547.788625,557.110275,579.223725,551.48665,554.67365
547.822325,557.1409,579.238375,551.49035,554.70795
547.836125,557.170175,579.4748,551.497,554.717375
547.851175,557.17785,579.486475,551.508025,554.744475
547.8605,557.1917,579.490075,551.5549,554.796625
547.872675,557.200375,579.52995,551.583525,554.83315
547.884025,557.206675,579.6149,551.613425,554.8565
547.9012,557.212675,579.63315,551.6348,554.88535
547.91475,557.256925,579.741225,551.659175,554.904475
547.9277,557.292975,579.744075,551.67925,554.92635
547.94035,557.311425,579.750575,551.68615,554.94485
547.959625,557.406025,579.75515,551.6918,554.97005
547.9743,557.471675,579.810675,551.696,554.990425
547.987675,557.519475,579.9304,551.71825,554.9978
547.996025,557.541425,580.169,551.738875,555.00185
548.009825,557.5737,580.178725,551.767525,555.00525
548.0237,557.58395,580.25095,551.79715,555.019675
548.039675,557.60555,580.258525,551.826925,555.04245
548.053975,557.66365,580.2863,551.853325,555.045775
548.06575,557.6795,580.34905,551.872925,555.058825
548.080575,557.70805,580.36115,551.887225,555.144325
548.096725,557.727,580.366525,551.905775,555.16765
548.1084,557.748925,580.37195,551.949625,555.188375
548.126,557.764625,580.4225,551.990375,555.207675
548.151975,557.777175,580.456275,552.008,555.221625
548.178525,557.7884,580.529325,552.0295,555.2596
548.196825,557.80745,580.553475,552.065675,555.2776
548.214575,557.819125,580.5721,552.075525,555.301725
548.22585,557.8427,580.69555,552.084825,555.3093
548.24225,557.864225,580.844875,552.090475,555.31805
548.253975,557.9165,580.872025,552.095925,555.35245
548.273675,557.93265,580.889875,552.101125,555.358275
548.29265,558.0016,581.038625,552.105925,555.36425
548.307025,558.0153,581.04385,552.114825,555.376375
548.32425,558.0526,581.062975,552.1186,555.381325
548.347775,558.062125,581.067675,552.132575,555.397075
548.360075,558.093875,581.09995,552.240075,555.406975
548.36755,558.104825,581.14115,552.26995,555.43365
548.372675,558.1235,581.1953,552.2907,555.447375
548.38585,558.1446,581.20165,552.313525,555.473325
548.396825,558.1581,581.20995,552.324575,555.497175
548.4045,558.199675,581.295075,552.344425,555.514775
548.415775,558.222325,581.332475,552.352425,555.53135
548.4283,558.28575,581.351675,552.371625,555.554675
548.436475,558.31815,581.532075,552.405675,555.569575
548.447175,558.341225,581.558725,552.455325,555.58135
548.45765,558.344825,581.577075,552.47405,555.592975
548.470425,558.3686,581.5928,552.51165,555.602875
548.489825,558.457925,581.6348,552.536575,555.6064
548.50605,558.475475,581.688225,552.550175,555.609625
548.52175,558.5343,581.87975,552.573075,555.6312
548.541675,558.564025,581.9006,552.583975,555.6566
548.557325,558.598725,581.9336,552.65225,555.6904
548.577975,558.62825,581.98755,552.66215,555.776325
548.6033,558.63865,582.0159,552.680825,555.790025
548.645975,558.652975,582.025675,552.6846,555.8189
548.667625,558.665125,582.034525,552.698475,555.854775
548.685075,558.6748,582.065725,552.719625,555.925475
548.701675,558.692575,582.08115,552.79065,555.9443
548.71625,558.75255,582.25475,552.79525,555.9657
548.7415,558.77985,582.2731,552.835,555.98455
548.762275,558.808075,582.279475,552.85545,556.000725
548.781275,558.825125,582.3081,552.8771,556.02245
548.804525,558.832125,582.334425,552.9049,556.03495
548.844675,558.8476,582.342725,552.926025,556.078475
548.87845,558.8524,582.35565,552.947175,556.111725
548.901,558.86795,582.3627,552.958225,556.13685
548.926075,558.937175,582.41465,553.020075,556.159175
548.9488,558.992925,582.457075,553.038375,556.20925
548.96695,559.0217,582.4944,553.0512,556.214125
548.98125,559.06265,582.501675,553.069075,556.218925
548.9984,559.077225,582.5114,553.087425,556.2711
549.012425,559.092475,582.520125,553.101025,556.297325
549.0254,559.105825,582.57015,553.1366,556.326325
549.0428,559.1253,582.593425,553.184,556.35165
549.061,559.14795,582.598775,553.19715,556.38625
549.079925,559.16505,582.6141,553.220525,556.394375
549.094975,559.205475,582.625,553.23735,556.399975
549.110525,559.25395,582.634125,553.264875,556.40765
549.1213,559.26755,582.71615,553.28395,556.445625
549.133075,559.295875,582.779825,553.306375,556.4523
549.1505,559.314,582.8132,553.32965,556.459925
549.1732,559.326925,582.8804,553.390375,556.46335
549.19025,559.379075,582.893325,553.404425,556.4694
549.2054,559.395075,582.9035,553.41275,556.492775
549.21685,559.416225,582.914775,553.41705,556.6243
549.2243,559.456675,582.921225,553.439475,556.657225
549.23445,559.470575,582.950675,553.450225,556.69755
549.241125,559.487375,583.034625,553.460925,556.72265
549.2504,559.5089,583.0481,553.4703,556.74385
549.25755,559.5382,583.0669,553.478725,556.76655
549.267375,559.5677,583.093175,553.5456,556.8206
549.2754,559.5752,583.14285,553.56075,556.847025
549.284175,559.5885,583.215975,553.5821,556.892325
549.2927,559.6152,583.2221,553.60315,556.908525
549.3135,559.652125,583.24395,553.615675,556.947475
549.3189,559.685925,583.2643,553.6486,556.986025
549.324875,559.697075,583.2965,553.686775,556.9952
549.334675,559.713275,583.308025,553.7163,557.008175
549.338625,559.745575,583.3204,553.7322,557.025375
549.346025,559.7771,583.35855,553.7463,557.03735
549.36045,559.7979,583.46245,553.773875,557.0541
549.367,559.811325,583.498275,553.789625,557.121175
549.37435,559.82005,583.52195,553.80755,557.21725
549.382175,559.83765,583.529925,553.826625,557.258425
549.38975,559.859775,583.5683,553.837825,557.348725
549.395975,559.8754,583.595525,553.8847,557.3644
549.4016,559.936975,583.6221,553.897525,557.383525
549.422025,559.953425,583.649525,553.910675,557.406525
549.426675,560.077375,583.6815,553.916025,557.439075
549.433175,560.096275,583.68515,553.9255,557.489525
549.440475,560.122125,583.691925,553.933875,557.51145
549.446275,560.132175,583.701625,553.94245,557.5504
549.455025,560.145475,583.709,553.9796,557.56005
549.462025,560.1533,583.72265,554.04,557.604375
549.46925,560.2198,583.73905,554.057675,557.62875
549.475725,560.2354,583.78135,554.082925,557.664025
549.48345,560.25105,583.800825,554.139625,557.697675
549.4931,560.280025,583.81345,554.161425,557.713975
549.500725,560.2953,583.822875,554.1851,557.74425
549.507375,560.309825,583.8694,554.2037,557.76245
549.51235,560.329225,583.9044,554.2189,557.7804
549.518125,560.347125,583.95325,554.234725,557.7909
549.530625,560.3663,584.042325,554.268225,557.8052
549.5364,560.3829,584.050875,554.2881,557.83115
549.541775,560.4685,584.062275,554.2935,557.853025
549.54915,560.48485,584.065225,554.2994,557.8753
549.5577,560.49085,584.10305,554.308225,557.907275
549.566225,560.51155,584.11485,554.313525,557.930025
549.573275,560.5225,584.124725,554.319125,557.943275
549.587825,560.594425,584.142325,554.34745,557.971
549.5954,560.657075,584.19075,554.36075,558.054425
549.605375,560.6697,584.241375,554.37335,558.058675
549.612625,560.68285,584.25815,554.41345,558.0638
549.617475,560.704575,584.429375,554.436925,558.07275
549.621975,560.72075,584.44155,554.45965,558.097525
549.626025,560.75975,584.528475,554.48155,558.11215
549.630375,560.81985,584.585375,554.528225,558.126475
549.6338,560.835875,584.63565,554.5698,558.139675
549.637675,560.86395,584.654375,554.5939,558.165575
549.64015,560.8775,584.9776,554.615525,558.200425
549.643775,560.887225,584.992825,554.630675,558.220075
549.652625,560.9295,585.00115,554.64845,558.244525
549.658325,560.972375,585.04935,554.66525,558.276725
549.676125,561.020425,585.069325,554.672925,558.30785
549.68745,561.029925,585.151975,554.688175,558.32685
549.696525,561.0475,585.173175,554.697325,558.343675
549.715775,561.0657,585.51725,554.699825,558.353625
549.741925,561.10165,585.53125,554.720175,558.35985
549.7517,561.14645,585.7143,554.72635,558.39625
549.7608,561.18545,585.80955,554.73215,558.433475
549.77455,561.225575,585.83795,554.7372,558.47025
549.79065,561.245675,585.89405,554.7424,558.49605
549.803475,561.253125,585.911625,554.76615,558.521725
549.820125,561.264025,585.960275,554.7991,558.53645
549.84365,561.27625,585.9632,554.8169,558.551175
549.8588,561.313025,585.974175,554.863725,558.568825
549.871725,561.3293,585.979825,554.905025,558.575525
549.888925,561.369925,585.983525,554.922675,558.582725
549.9167,561.4532,586.055325,554.940225,558.6151
549.929725,561.475075,586.1123,554.9569,558.6344
549.9508,561.511275,586.157475,554.98065,558.646525
549.963825,561.52605,586.17935,554.988525,558.65815
549.97005,561.54165,586.326775,554.995875,558.67385
549.974125,561.58845,586.402625,555.0003,558.6829
549.977325,561.5956,586.427475,555.0035,558.712425
549.98125,561.642025,586.43195,555.040775,558.717625
549.993525,561.666375,586.45215,555.056525,558.73295
549.9987,561.680575,586.4684,555.0639,558.7933
550.00115,561.717075,586.481125,555.06685,558.816425
550.00595,561.73225,586.536125,555.070125,558.924125
550.009475,561.762075,586.580075,555.113725,558.9323
550.012475,561.7749,586.6578,555.15915,558.949375
550.022775,561.791375,586.6813,555.18125,558.993125
550.038975,561.8582,586.69145,555.1987,559.015375
550.052575,561.870075,586.712275,555.214425,559.037725
550.063675,561.913175,586.7233,555.22285,559.071075
550.08165,561.93135,586.7328,555.244375,559.0916
550.095925,561.9369,586.739825,555.2506,559.1294
550.108125,561.97585,586.749725,555.266925,559.14225
550.120475,561.98155,586.779475,555.2753,559.162325
550.13475,562.009425,586.7956,555.289075,559.195075
550.16245,562.01485,586.86395,555.31765,559.231775
550.1708,562.02215,586.89765,555.34145,559.27015
550.1792,562.03905,586.98935,555.364575,559.299375
550.18775,562.053225,587.052325,555.36995,559.322825
550.200975,562.090725,587.056575,555.37495,559.3449
550.207425,562.10835,587.06695,555.384075,559.389675
550.215,562.129075,587.077975,555.408475,559.41715
550.2176,562.1408,587.085225,555.42625,559.486375
550.22125,562.152825,587.089875,555.449725,559.500475
550.2251,562.19595,587.133,555.468425,559.52745
550.2287,562.2249,587.141275,555.4944,559.55005
550.232125,562.23975,587.156,555.5081,559.566
550.236825,562.26245,587.192575,555.525325,559.574125
550.24045,562.31455,587.245875,555.544275,559.578375
550.245075,562.3341,587.343125,555.558025,559.631725
550.25825,562.343975,587.36625,555.571425,559.64875
550.2635,562.3491,587.410875,555.58275,559.72525
550.27655,562.3563,587.422375,555.6035,559.7656
550.281475,562.37165,587.43015,555.611575,559.782275
550.289175,562.3798,587.475625,555.61885,559.796925
550.3004,562.4122,587.4815,555.673075,559.80135
550.310825,562.42525,587.543775,555.698725,559.815825
550.3232,562.466075,587.56625,555.7041,559.827
550.346675,562.485425,587.5784,555.73975,559.873425
550.352975,562.503,587.5955,555.75265,559.88895
550.358925,562.519125,587.59995,555.76335,559.9076
550.362375,562.53505,587.69155,555.803575,559.921675
550.367025,562.56735,587.715575,555.816175,559.966775
550.369525,562.607225,587.7339,555.8287,559.986275
550.37515,562.62975,587.9703,555.837,560.03675
550.392975,562.674075,588.072375,555.8467,560.047625
550.395025,562.690375,588.1294,555.8613,560.060325
550.3973,562.716925,588.133625,555.935225,560.090625
550.400725,562.745325,588.140125,555.954,560.09585
550.411025,562.757375,588.145725,555.998075,560.10335
550.4214,562.776275,588.162875,556.019,560.12785
550.424525,562.794475,588.203975,556.071875,560.135575
550.429125,562.826625,588.210425,556.07925,560.151125
550.436525,562.844775,588.4081,556.101125,560.1618
550.44625,562.856175,588.42225,556.109775,560.181325
550.4538,562.89225,588.431525,556.11945,560.20955
550.463525,562.916075,588.439825,556.139075,560.246575
550.476975,562.939775,588.479975,556.1441,560.2685
550.4927,562.96645,588.49575,556.158375,560.290275
550.505425,562.9959,588.546775,556.1668,560.3124
550.520175,563.028475,588.5586,556.174775,560.334025
550.540825,563.0887,588.575325,556.19175,560.35595
550.55495,563.09835,588.679125,556.210375,560.38135
550.56675,563.1101,588.683425,556.215325,560.3999
550.5816,563.13885,588.689425,556.250075,560.411925
550.592,563.146175,588.716275,556.2864,560.4312
550.6009,563.18705,588.73995,556.305425,560.4719
550.611725,563.220425,588.839,556.327775,560.47605
550.61525,563.23485,588.896975,556.377975,560.4798
550.622375,563.2708,589.060375,556.39735,560.492325
550.6267,563.42315,589.297075,556.407075,560.5071
550.62905,563.446275,589.465175,556.414025,560.53615
550.6311,563.48395,589.475575,556.420125,560.5599
550.63335,563.5623,589.5973,556.43285,560.584125
550.638375,563.582625,589.62625,556.440125,560.61
550.649475,563.59245,589.6776,556.44505,560.62805
550.6515,563.60445,589.695,556.464625,560.64495
550.662125,563.615625,589.728225,556.470375,560.661175
550.6669,563.6495,589.7515,556.47515,560.680025
550.6719,563.662125,589.7737,556.47905,560.743225
550.676575,563.685225,589.889025,556.509325,560.769825
550.69495,563.7372,590.16025,556.56115,560.79385
550.701975,563.742,590.1855,556.5764,560.81485
550.713775,563.765125,590.203975,556.635425,560.8268
550.71635,563.774525,590.22455,556.66055,560.845
550.7201,563.77975,590.26495,556.684425,560.8561
550.735525,563.789,590.3371,556.7137,560.8879
550.7435,563.8067,590.358725,556.739225,560.9031
550.74835,563.839075,590.50435,556.7547,560.920075
550.7524,563.880675,590.528275,556.77275,560.941725
550.757125,563.8844,590.72015,556.794775,560.9598
550.770125,563.8949,590.8028,556.82365,561.007975
550.77565,563.928875,590.880475,556.844075,561.037275
550.805975,563.9404,591.023,556.8531,561.070275
550.811275,563.9585,591.117375,556.866775,561.087425
550.839175,563.96675,591.178825,556.9367,561.1146
550.84515,563.989975,591.23445,556.955425,561.13135
550.865775,564.022875,591.2744,556.975425,561.17215
550.8858,564.055975,591.30965,556.99275,561.192875
550.900025,564.0727,591.45595,557.024225,561.215525
550.907875,564.08975,591.483625,557.046675,561.229475
550.921575,564.1082,591.5217,557.055175,561.281875
550.935075,564.1459,591.535275,557.062425,561.314825
550.9483,564.2183,591.560475,557.079025,561.37225
550.9667,564.229075,591.5647,557.0879,561.39255
550.98595,564.2438,591.574425,557.0954,561.41
550.99765,564.25275,591.6397,557.110275,561.4303
551.011925,564.26555,591.683275,557.1396,561.457275
551.039825,564.29685,591.720075,557.19025,561.476775
551.0505,564.305525,591.7616,557.2156,561.5023
551.05625,564.349175,591.87825,557.2581,561.52385
551.0676,564.392475,591.89335,557.289225,561.53555
551.071925,564.43145,591.90745,557.30875,561.54095
551.075025,564.436775,591.9103,557.330675,561.55565
551.078025,564.447775,592.211175,557.35475,561.559875
551.0804,564.460375,592.23375,557.373675,561.630025
551.085575,564.466925,592.236925,557.392375,561.671975
551.088775,564.50405,592.2436,557.415325,561.7047
551.091425,564.520275,592.2583,557.435825,561.737825
551.095125,564.540175,592.2616,557.470825,561.7574
551.1018,564.57395,592.26515,557.483,561.8278
551.105775,564.5926,592.287725,557.498525,561.845875
551.1089,564.6085,592.3151,557.525325,561.874875
551.1151,564.64775,592.3201,557.578175,561.879425
551.123725,564.670875,592.323625,557.58935,561.88435
551.13385,564.7049,592.336775,557.640925,561.931
