SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
,368.3315,,375.312075,,315.38035
,368.342175,,375.355125,,315.399275
,368.35515,,375.3908,,315.4354
,368.373475,,375.443325,,315.451225
,368.41495,,375.489,,315.475375
,368.43275,,375.523225,,315.5759
,368.460175,,375.53885,,315.596925
,368.47795,,375.5593,,315.630475
,368.480125,,375.57195,,315.6402
,368.49495,,375.5939,,315.661125
,368.50715,,375.618475,,315.725275
,368.52125,,375.63555,,315.749075
,368.5388,,375.6434,,315.76945
,368.560175,,375.66015,,315.83
,368.5777,,375.676225,,315.850025
,368.59035,,375.7,,315.87215
,368.6052,,375.7228,,315.888775
,368.617075,,375.73935,,315.9217
,368.630175,,375.7571,,316.042425
,368.64625,,375.774175,,316.075625
,368.670225,,375.832575,,316.11005
,368.68375,,375.890275,,316.172075
,368.705625,,375.93845,,316.18875
,368.722125,,375.96495,,316.20425
,368.742075,,376.01695,,316.2183
,368.76785,,376.066025,,316.2373
,368.783975,,376.09565,,316.288825
,368.868525,,376.1341,,316.355825
,368.87985,,376.159275,,316.371475
,368.88825,,376.18935,,316.39225
,368.909175,,376.2114,,316.410325
,368.92275,,376.22735,,316.427525
,368.9252,,376.279075,,316.44255
,368.959775,,376.316475,,316.4607
,369.008425,,376.424825,,316.4912
,369.027225,,376.5134,,316.5084
,369.0326,,376.5465,,316.641
,369.052025,,376.55645,,316.713075
,369.06475,,376.569075,,316.752
,369.086525,,376.5862,,316.7553
,369.097675,,376.59855,,316.78605
,369.12,,376.621325,,316.815775
,369.1347,,376.6522,,316.8345
,369.14545,,376.69445,,316.854025
,369.1534,,376.829525,,316.87265
,369.24365,,376.865275,,316.8859
,369.28085,,376.884675,,316.91655
,369.301575,,376.894075,,316.920175
,369.316525,,376.90375,,316.936375
,369.324425,,376.921075,,316.959775
,369.3377,,376.938075,,316.96715
,369.350575,,376.974775,,317.0147
,369.3695,,376.996075,,317.03455
,369.3864,,377.0723,,317.065025
,369.416975,,377.104075,,317.092975
,369.4422,,377.1387,,317.13815
,369.480225,,377.17805,,317.14935
,369.508125,,377.2524,,317.154525
,369.523875,,377.310975,,317.210675
,369.54595,,377.346275,,317.226025
,369.5705,,377.49005,,317.24735
,369.581125,,377.5471,,317.259175
,369.5933,,377.607225,,317.272325
,369.608225,,377.6201,,317.283375
,369.6199,,377.631575,,317.2946
,369.65895,,377.6525,,317.309825
,369.670975,,377.67895,,317.320425
,369.70045,,377.688925,,317.337
,369.7402,,377.707025,,317.3874
,369.7698,,377.721975,,317.393075
,369.79785,,377.733525,,317.404775
,369.81775,,377.75465,,317.442125
,369.835325,,377.78185,,317.455675
,369.860975,,377.80465,,317.4674
,369.876525,,377.840775,,317.4943
,369.89255,,377.8681,,317.539625
,369.909775,,377.8878,,317.56555
,369.92585,,377.9182,,317.5849
,369.9419,,377.954225,,317.60165
,369.958825,,377.9693,,317.6116
,369.97965,,377.994925,,317.625475
,369.99695,,378.031575,,317.642675
,370.02075,,378.0567,,317.657025
,370.02985,,378.07125,,317.702
,370.062625,,378.1064,,317.727275
,370.100725,,378.1222,,317.737375
,370.121175,,378.164725,,317.784525
,370.134325,,378.186225,,317.801075
,370.1496,,378.2153,,317.811225
,370.195825,,378.23045,,317.84085
,370.216525,,378.2427,,317.86775
,370.2277,,378.26385,,317.8836
,370.2584,,378.306525,,317.932075
,370.269175,,378.375425,,317.955725
,370.294175,,378.39355,,317.9793
,370.328575,,378.414975,,317.99985
,370.34555,,378.432825,,318.011825
,370.356075,,378.458,,318.055875
,370.380175,,378.4847,,318.087675
,370.406075,,378.504275,,318.09985
,370.4354,,378.528025,,318.11775
,370.469075,,378.55835,,318.132075
,370.4802,,378.586625,,318.19495
,370.49365,,378.6137,,318.22255
,370.524875,,378.628375,,318.247875
,370.549975,,378.645875,,318.2695
,370.59035,,378.667525,,318.303075
,370.607875,,378.71165,,318.308675
,370.6283,,378.74515,,318.318275
,370.680425,,378.760575,,318.333225
,370.6848,,378.77275,,318.3512
,370.71025,,378.795525,,318.370175
,370.7387,,378.80865,,318.386
,370.758975,,378.82235,,318.3955
,370.778,,378.835225,,318.4005
,370.796375,,378.864025,,318.415425
,370.808,,378.874675,,318.448825
,370.828525,,378.8848,,318.484375
,370.8434,,378.894125,,318.5729
,370.852525,,378.90015,,318.598
,370.890525,,378.9114,,318.666525
,371.020175,,378.9216,,318.70705
,371.03285,,378.9309,,318.75895
,371.046825,,378.944575,,318.846425
,371.0783,,378.9605,,318.887975
,371.090675,,378.976925,,318.90605
,371.113325,,378.99565,,318.9317
,371.1275,,379.00735,,318.983975
,371.143225,,379.0296,,318.9969
,371.15575,,379.048875,,319.008425
,371.165875,,379.05945,,319.0204
,371.218475,,379.073325,,319.02795
,371.267175,,379.088275,,319.040125
,371.28645,,379.1256,,319.044625
,371.308025,,379.138825,,319.063075
,371.3316,,379.147775,,319.071325
,371.345525,,379.159375,,319.109725
,371.36115,,379.1671,,319.12165
,371.373125,,379.17595,,319.157325
,371.3782,,379.183325,,319.17125
,371.3899,,379.1966,,319.1876
,371.39315,,379.2091,,319.20145
,371.407175,,379.21745,,319.214025
,371.422075,,379.232275,,319.2442
,371.437475,,379.260875,,319.288475
,371.4918,,379.276575,,319.3003
,371.529525,,379.295025,,319.372975
,371.553475,,379.33185,,319.4025
,371.581225,,379.360925,,319.407925
,371.678425,,379.372225,,319.415325
,371.696725,,379.3983,,319.427725
,371.71355,,379.415825,,319.463325
,371.73615,,379.503125,,319.483375
,371.755825,,379.5242,,319.51715
,371.7824,,379.538975,,319.534925
,371.823375,,379.5553,,319.5485
,371.841675,,379.572675,,319.5667
,371.85885,,379.593,,319.582825
,371.8731,,379.61515,,319.600675
,371.899125,,379.629175,,319.62665
,371.917425,,379.66055,,319.6593
,372.043025,,379.68755,,319.6864
,372.05265,,379.745825,,319.726975
,372.05865,,379.7826,,319.76145
,372.07655,,379.795875,,319.7867
,372.09125,,379.819725,,319.83595
,372.10075,,379.825825,,319.848425
,372.1173,,379.837325,,319.86805
,372.153475,,379.846625,,319.889575
,372.17295,,379.85595,,319.90815
,372.2061,,379.866025,,319.943575
,372.242025,,379.88115,,319.964475
,372.256625,,379.893425,,319.98315
,372.3139,,379.9095,,320.054075
,372.325575,,379.930875,,320.0682
,372.345725,,379.965125,,320.08225
,372.359925,,380.006475,,320.096475
,372.395775,,380.06245,,320.110375
,372.4265,,380.084425,,320.1247
,372.44525,,380.1036,,320.15125
,372.493625,,380.115425,,320.164725
,372.521125,,380.124525,,320.18765
,372.543825,,380.1415,,320.2145
,372.557725,,380.157275,,320.2279
,372.59455,,380.19415,,320.24275
,372.648475,,380.38115,,320.30725
,372.68005,,380.394475,,320.33285
,372.68905,,380.404325,,320.345475
,372.70785,,380.4161,,320.362825
,372.729475,,380.42955,,320.36665
,372.755975,,380.43765,,320.4003
,372.775525,,380.462175,,320.409575
,372.7995,,380.478075,,320.421525
,372.812025,,380.53065,,320.4881
,372.8477,,380.611375,,320.50585
,372.875925,,380.633625,,320.537175
,372.927675,,380.653275,,320.5772
,372.94355,,380.671675,,320.5924
,372.964,,380.680575,,320.6042
,372.989875,,380.699225,,320.61665
,373.008575,,380.7099,,320.653025
,373.06745,,380.73165,,320.680125
,373.134425,,380.7857,,320.69425
,373.1952,,380.864325,,320.71375
,373.20515,,380.882325,,320.891625
,373.2339,,380.9101,,320.912925
,373.25345,,380.94795,,320.9548
,373.27765,,380.961975,,320.974
,373.330375,,380.976525,,320.99135
,373.339175,,380.99995,,321.025425
,373.3679,,381.029975,,321.02865
,373.391675,,381.064475,,321.055075
,373.49375,,381.08245,,321.073025
,373.50325,,381.0952,,321.0773
,373.518675,,381.108775,,321.105925
,373.530825,,381.1191,,321.174775
,373.552175,,381.133275,,321.2336
,373.5685,,381.158325,,321.282875
,373.5886,,381.174775,,321.289125
,373.6117,,381.193025,,321.30535
,373.632025,,381.2195,,321.358
,373.66805,,381.277325,,321.3762
,373.713325,,381.306075,,321.390225
,373.753875,,381.352925,,321.4034
,373.7876,,381.405075,,321.4789
,373.80535,,381.444275,,321.49305
,373.8241,,381.468,,321.53275
,373.84765,,381.482125,,321.55485
,373.888475,,381.49585,,321.572725
,373.907275,,381.510475,,321.61065
,373.92685,,381.522775,,321.679625
,373.957675,,381.53125,,321.723125
,374.002575,,381.5435,,321.746975
,374.033975,,381.57405,,321.762125
,374.068475,,381.722475,,321.764375
,374.100275,,381.73735,,321.779825
,374.16875,,381.740925,,321.808375
,374.191575,,381.7521,,321.842075
,374.21585,,381.7575,,321.86325
,374.251925,,381.770475,,321.885
,374.295375,,381.781325,,321.91145
,374.3256,,381.79475,,322.02285
,374.360125,,381.80795,,322.043025
,374.3855,,381.826275,,322.064325
,374.4124,,381.85275,,322.1602
,374.450125,,381.894725,,322.1794
,374.48085,,381.94595,,322.1914
,374.5237,,381.964325,,322.251375
,374.550225,,381.9826,,322.276325
,374.5783,,382.030275,,322.31755
,374.60885,,382.1013,,322.332625
,374.628825,,382.15045,,322.353175
,374.642025,,382.217725,,322.371025
,374.657,,382.257125,,322.378525
,374.6966,,382.271525,,322.393625
,374.700525,,382.287725,,322.4272
,374.718625,,382.301975,,322.43955
,374.748325,,382.313,,322.45605
,374.77935,,382.324825,,322.48795
,374.787975,,382.3438,,322.52475
,374.816275,,382.357,,322.5556
,374.83535,,382.382975,,322.59025
,374.86435,,382.4207,,322.710975
,374.876875,,382.628725,,322.72615
,374.90025,,382.65205,,322.7449
,374.941325,,382.671375,,322.8584
,374.97985,,382.68385,,322.9003
,375.011975,,382.6979,,322.931975
,375.034925,,382.717625,,322.9676
,375.061325,,382.731275,,322.989675
,375.091275,,382.750725,,323.001275
,375.1129,,382.766025,,323.01595
,375.1363,,382.775675,,323.032975
,375.154625,,382.78285,,323.063275
,375.178675,,382.789575,,323.08435
,375.2126,,382.8019,,323.107875
,375.23185,,382.82125,,323.1652
,375.272425,,382.839875,,323.1985
,375.296075,,382.920175,,323.242475
,375.310175,,382.946525,,323.271825
,375.32555,,382.991375,,323.2989
,375.348275,,383.00675,,323.317975
,375.374975,,383.015375,,323.34545
,375.4072,,383.033625,,323.369925
,375.436075,,383.0494,,323.386925
,375.47405,,383.056875,,323.4057
,375.54205,,383.064075,,323.420575
,375.588575,,383.068375,,323.44285
,375.618625,,383.072975,,323.44675
,375.639875,,383.0832,,323.498875
,375.66265,,383.0924,,323.513375
,375.681075,,383.097075,,323.539825
,375.696675,,383.10425,,323.5594
,375.727,,383.11075,,323.5852
,375.74405,,383.115975,,323.601325
,375.7674,,383.12145,,323.61845
,375.794925,,383.128025,,323.633
,375.826625,,383.137525,,323.648125
,375.849325,,383.1489,,323.66315
,375.8742,,383.1552,,323.6991
,375.8929,,383.165375,,323.72145
,375.928525,,383.173975,,323.741325
,375.946475,,383.18375,,323.7533
,375.966975,,383.1966,,323.772325
,376.00045,,383.2188,,323.78885
,376.034575,,383.228625,,323.8303
,376.085225,,383.235825,,323.8839
,376.112425,,383.2424,,323.936475
,376.12705,,383.249225,,323.94965
,376.15185,,383.2573,,323.9696
,376.16785,,383.2654,,323.984375
,376.20395,,383.272625,,324.001025
,376.227975,,383.2809,,324.037975
,376.242525,,383.297825,,324.049
,376.244875,,383.3338,,324.067425
,376.2838,,383.443175,,324.083325
,376.30415,,383.4959,,324.099
,376.34235,,383.50765,,324.152325
,376.384975,,383.523025,,324.179725
,376.409925,,383.53685,,324.257425
,376.44255,,383.547025,,324.27885
,376.4684,,383.561225,,324.297925
,376.494475,,383.56915,,324.3129
,376.527225,,383.5749,,324.325575
,376.5487,,383.58165,,324.344425
,376.57045,,383.589,,324.362425
,376.622325,,383.594875,,324.377275
,376.648525,,383.61425,,324.426875
,376.681325,,383.62395,,324.447925
,376.710725,,383.643075,,324.6115
,376.727975,,383.659025,,324.619925
,376.757075,,383.6692,,324.62875
,376.7884,,383.675025,,324.63845
,376.814825,,383.686275,,324.647525
,376.849475,,383.701725,,324.6581
,376.87575,,383.7185,,324.669925
,376.91125,,383.73325,,324.677075
,376.918075,,383.74905,,324.698625
,376.93995,,383.766575,,324.701975
,376.983575,,383.796275,,324.709625
,376.999975,,383.8005,,324.723175
,377.01575,,383.87015,,324.74885
,377.03165,,383.9133,,324.76025
,377.0457,,383.932225,,324.8371
,377.0757,,383.954775,,324.854025
,377.1015,,383.9768,,324.89865
,377.11765,,384.00935,,324.91225
,377.1751,,384.03065,,324.9416
,377.206375,,384.075925,,324.954825
,377.2248,,384.109725,,324.9866
,377.241075,,384.152975,,325.000325
,377.25565,,384.22355,,325.028125
,377.28085,,384.2827,,325.05985
,377.3009,,384.33715,,325.103425
,377.315975,,384.357775,,325.166725
,377.346075,,384.3746,,325.234025
,377.3876,,384.389225,,325.269
,377.411925,,384.401175,,325.286225
,377.44345,,384.40875,,325.28845
,377.47755,,384.4164,,325.29825
,377.521925,,384.4359,,325.3259
,377.5427,,384.45295,,325.340875
,377.56655,,384.49,,325.35915
,377.595625,,384.51705,,325.456075
,377.611025,,384.57985,,325.472925
,377.6484,,384.594625,,325.493675
,377.678475,,384.60975,,325.513175
,377.70555,,384.6462,,325.577125
,377.745475,,384.67135,,325.65135
,377.770325,,384.71855,,325.713775
,377.795,,384.73535,,325.733725
,377.838725,,384.757375,,325.75135
,377.891925,,384.79615,,325.78915
,377.9106,,384.839475,,325.80375
,377.954775,,384.882475,,325.816325
,377.966075,,384.93045,,325.81735
,377.98415,,385.019175,,325.82665
,377.9939,,385.047075,,325.8562
,378.0094,,385.06125,,325.866675
,378.030175,,385.08035,,325.892225
,378.044175,,385.100125,,325.918175
,378.098875,,385.161525,,325.93065
,378.11745,,385.2151,,325.95255
,378.146375,,385.26035,,325.9599
,378.165575,,385.3358,,325.971125
,378.177125,,385.387575,,325.985025
,378.1872,,385.5041,,326.058325
,378.198475,,385.5831,,326.111775
,378.21105,,385.649,,326.118975
,378.228425,,385.67085,,326.1679
,378.255325,,385.762,,326.238925
,378.2922,,385.8203,,326.252975
,378.313825,,385.863875,,326.2857
,378.3252,,385.959675,,326.33185
,378.350325,,386.0248,,326.3429
,378.36255,,386.13545,,326.3726
,378.370175,,386.16015,,326.3916
,378.3945,,386.20385,,326.3941
,378.410575,,386.251375,,326.488025
,378.434925,,386.28125,,326.510325
,378.453075,,386.365625,,326.59595
,378.465775,,386.389875,,326.65905
,378.471375,,386.445025,,326.668275
,378.492325,,386.5529,,326.705
,378.50725,,386.584925,,326.74425
,378.52905,,386.6397,,326.785025
,378.556525,,386.8319,,326.8257
,378.584275,,386.870075,,326.83965
,378.604125,,386.875125,,326.853825
,378.630575,,386.8788,,326.870025
,378.640075,,386.888725,,326.8874
,378.65445,,386.90125,,326.94455
,378.693075,,386.91355,,326.956025
,378.768225,,386.9247,,326.975875
,378.78485,,386.95475,,326.9972
,378.803725,,386.974525,,327.019175
,378.827525,,386.988375,,327.032925
,378.83655,,387.003525,,327.0631
,378.844725,,387.01705,,327.081425
,378.85315,,387.046275,,327.1142
,378.86355,,387.071275,,327.127575
,378.883075,,387.09805,,327.144825
,378.896175,,387.13025,,327.176825
,378.9055,,387.16715,,327.19155
,378.925275,,387.187775,,327.203825
,378.937625,,387.2177,,327.21705
,378.95525,,387.25785,,327.23075
,378.97185,,387.290225,,327.2419
,378.9886,,387.3202,,327.278925
,378.9992,,387.3706,,327.2997
,379.00775,,387.450975,,327.320125
,379.021375,,387.4863,,327.33485
,379.045425,,387.5265,,327.3704
,379.0928,,387.56795,,327.4059
,379.12965,,387.602875,,327.429725
,379.1752,,387.638,,327.45525
,379.20545,,387.712075,,327.47305
,379.221875,,387.753225,,327.50385
,379.2368,,387.799825,,327.53
,379.245125,,387.8473,,327.581925
,379.256375,,387.8935,,327.603925
,379.272475,,387.92315,,327.62215
,379.294775,,387.946625,,327.6383
,379.317025,,387.991475,,327.693325
,379.333625,,388.0133,,327.7096
,379.3501,,388.055625,,327.72595
,379.364,,388.072875,,327.74205
,379.3819,,388.10155,,327.76905
,379.392,,388.125525,,327.78325
,379.41975,,388.13815,,327.7963
,379.458575,,388.182525,,327.83115
,379.4999,,388.20625,,327.859825
,379.52585,,388.23515,,327.893875
,379.55855,,388.260975,,327.94465
,379.5847,,388.283375,,327.962575
,379.588675,,388.30465,,327.978325
,379.6072,,388.342025,,327.9988
,379.631225,,388.367575,,328.028625
,379.666125,,388.386975,,328.072975
,379.690275,,388.41325,,328.089625
,379.730875,,388.449225,,328.105375
,379.7891,,388.472975,,328.1587
,379.802825,,388.5161,,328.1774
,379.811675,,388.541825,,328.203275
,379.824725,,388.5569,,328.346425
,379.8421,,388.5773,,328.35085
,379.879525,,388.602925,,328.3521
,379.9111,,388.648925,,328.36965
,379.94395,,388.66405,,328.38475
,379.964175,,388.676325,,328.4176
,379.982225,,388.696175,,328.43165
,379.995525,,388.7239,,328.475575
,380.019275,,388.740275,,328.5052
,380.043475,,388.7765,,328.519125
,380.07705,,388.807375,,328.537475
,380.099075,,388.8253,,328.580925
,380.118625,,388.85825,,328.648825
,380.135825,,388.876975,,328.6902
,380.1541,,388.9136,,328.70605
,380.317125,,388.944125,,328.738025
,380.327375,,388.9933,,328.759
,380.3406,,389.039925,,328.895975
,380.351125,,389.109675,,328.930825
,380.35705,,389.160675,,328.943525
,380.36825,,389.1924,,328.94905
,380.373675,,389.2336,,328.9696
,380.394625,,389.268075,,328.98275
,380.40555,,389.30335,,329.022075
,380.423175,,389.3412,,329.0549
,380.4601,,389.3971,,329.0662
,380.473625,,389.442025,,329.076075
,380.48015,,389.4703,,329.094175
,380.49055,,389.50135,,329.107325
,380.503,,389.574325,,329.12545
,380.515975,,389.5968,,329.153625
,380.526,,389.6209,,329.17135
,380.5389,,389.647275,,329.203325
,380.558625,,389.67895,,329.2217
,380.56585,,389.7443,,329.22885
,380.6202,,389.7839,,329.2365
,380.644525,,389.817625,,329.25075
,380.657725,,389.850025,,329.265075
,380.67135,,389.891225,,329.282275
,380.699175,,389.91025,,329.310575
,380.709725,,389.9643,,329.328
,380.727975,,389.987225,,329.352475
,380.754975,,390.015975,,329.367425
,380.8051,,390.0416,,329.380675
,380.84605,,390.063025,,329.4002
,380.857175,,390.09455,,329.4153
,380.880825,,390.114525,,329.50255
,380.892525,,390.131775,,329.51785
,380.907725,,390.1638,,329.59005
,380.925975,,390.18555,,329.600875
,380.94565,,390.201075,,329.620425
,381.05485,,390.216125,,329.632125
,381.08645,,390.257675,,329.644175
,381.1557,,390.28605,,329.666175
,381.1753,,390.321775,,329.7156
,381.182725,,390.37805,,329.74175
,381.20605,,390.3916,,329.763475
,381.2265,,390.4259,,329.786175
,381.2474,,390.452975,,329.798025
,381.32055,,390.476975,,329.81295
,381.378775,,390.50505,,329.82395
,381.41565,,390.5312,,329.839825
,381.439225,,390.570775,,329.858025
,381.467575,,390.599975,,329.874175
,381.479825,,390.639075,,329.9119
,381.4868,,390.670725,,329.9968
,381.505675,,390.698925,,330.0204
,381.5217,,390.728325,,330.05365
,381.542375,,390.74285,,330.0829
,381.6979,,390.78785,,330.131375
,381.72665,,390.81405,,330.185175
,381.743475,,390.839225,,330.21275
,381.75435,,390.8669,,330.228425
,381.76795,,390.8927,,330.25495
,381.784525,,390.918375,,330.2944
,381.797225,,390.9375,,330.313775
,381.8182,,390.96995,,330.3474
,381.83445,,391.0005,,330.362425
,381.9389,,391.03045,,330.3768
,381.96515,,391.08745,,330.3918
,381.99255,,391.118075,,330.432425
,382.0125,,391.155225,,330.4528
,382.0504,,391.185825,,330.471325
,382.079525,,391.222575,,330.4899
,382.0982,,391.2384,,330.5709
,382.11565,,391.27005,,330.603825
,382.130675,,391.34935,,330.626275
,382.1546,,391.38185,,330.664075
,382.189775,,391.421475,,330.682525
,382.230825,,391.449475,,330.695625
,382.251,,391.4774,,330.71345
,382.278425,,391.514025,,330.728625
,382.294175,,391.5325,,330.7574
,382.313675,,391.56205,,330.7874
,382.345375,,391.580425,,330.8083
,382.381825,,391.5973,,330.837025
,382.462025,,391.62635,,330.862625
,382.489225,,391.641875,,330.887925
,382.512625,,391.67685,,330.94135
,382.544825,,391.709625,,330.95675
,382.637475,,391.76325,,330.969675
,382.646,,391.781125,,330.98655
,382.6656,,391.798925,,331.00145
,382.67985,,391.832475,,331.013925
,382.70205,,391.88585,,331.029275
,382.73355,,391.910975,,331.030775
,382.766825,,391.9801,,331.049875
,382.800775,,391.9986,,331.081775
,382.812275,,392.033125,,331.098325
,382.8252,,392.070575,,331.205025
,382.83985,,392.103775,,331.22025
,382.853275,,392.137275,,331.25215
,382.983375,,392.199475,,331.2667
,383.03775,,392.2326,,331.2907
,383.053875,,392.261125,,331.31925
,383.0591,,392.286125,,331.33385
,383.070225,,392.33795,,331.347925
,383.09635,,392.39615,,331.379475
,383.103025,,392.463125,,331.421325
,383.115175,,392.497675,,331.44225
,383.14045,,392.51065,,331.46155
,383.164525,,392.522175,,331.48505
,383.16945,,392.531975,,331.532125
,383.2229,,392.60235,,331.549475
,383.23555,,392.631575,,331.57515
,383.249075,,392.665475,,331.641625
,383.27155,,392.6905,,331.709625
,383.283875,,392.711975,,331.73575
,383.415525,,392.774225,,331.7586
,383.4462,,392.8052,,331.8194
,383.462525,,392.83555,,331.8506
,383.479075,,392.882175,,331.8703
,383.493875,,392.932525,,331.889425
,383.50415,,392.975675,,331.903425
,383.519225,,393.0304,,331.948
,383.5555,,393.0628,,331.9812
,383.581725,,393.0929,,331.997325
,383.6047,,393.136525,,332.01945
,383.658775,,393.164675,,332.09715
,383.681775,,393.193475,,332.112975
,383.696775,,393.2402,,332.135125
,383.708425,,393.2835,,332.158075
,383.733125,,393.303575,,332.18995
,383.750525,,393.32825,,332.21125
,383.773025,,393.34485,,332.257475
,383.7966,,393.36505,,332.275775
,383.830725,,393.391675,,332.295975
,383.849375,,393.43325,,332.306
,383.896675,,393.4456,,332.314275
,383.90625,,393.480425,,332.337875
,383.927625,,393.51145,,332.3592
,383.9489,,393.6439,,332.39175
,383.961575,,393.665575,,332.410975
,383.9898,,393.691075,,332.423925
,384.03105,,393.7142,,332.4359
,384.075725,,393.73155,,332.468325
,384.09875,,393.7664,,332.484375
,384.105175,,393.8089,,332.530775
,384.12845,,393.898775,,332.556375
,384.2047,,393.9634,,332.619875
,384.23125,,393.9973,,332.6493
,384.2376,,394.03925,,332.662975
,384.2583,,394.0711,,332.6678
,384.30125,,394.090625,,332.677125
,384.32815,,394.110575,,332.6909
,384.342675,,394.12225,,332.701575
,384.360675,,394.125325,,332.707775
,384.368575,,394.138525,,332.722525
,384.3868,,394.1508,,332.73615
,384.42905,,394.167725,,332.755475
,384.449675,,394.175975,,332.78585
,384.47825,,394.206625,,332.80175
,384.4995,,394.223525,,332.815775
,384.522425,,394.258125,,332.859125
,384.5583,,394.2945,,332.87165
,384.586825,,394.3097,,332.92345
,384.614325,,394.32515,,332.9407
,384.63895,,394.339925,,332.9602
,384.690325,,394.369025,,332.973
,384.767725,,394.399225,,332.97785
,384.796625,,394.440425,,332.997525
,384.84755,,394.4593,,333.022475
,384.93205,,394.512025,,333.036125
,385.006375,,394.5439,,333.0475
,385.0272,,394.566,,333.07165
,385.04855,,394.592325,,333.08515
,385.058525,,394.618975,,333.09555
,385.078375,,394.642025,,333.10735
,385.079875,,394.67035,,333.1953
,385.0955,,394.702625,,333.209275
,385.12425,,394.731325,,333.29265
,385.16035,,394.754575,,333.309025
,385.194025,,394.78625,,333.3243
,385.2152,,394.8101,,333.343825
,385.235525,,394.836125,,333.362275
,385.2806,,394.85005,,333.382125
,385.304225,,394.872625,,333.41315
,385.33425,,394.89205,,333.441275
,385.359425,,394.9089,,333.521475
,385.3789,,394.93045,,333.535675
,385.397925,,394.95815,,333.546425
,385.429525,,394.97325,,333.549675
,385.442775,,394.99885,,333.576375
,385.465025,,395.0461,,333.5885
,385.47735,,395.07205,,333.6001
,385.56065,,395.090425,,333.615175
,385.612625,,395.1137,,333.6274
,385.6286,,395.127625,,333.653875
,385.647375,,395.15395,,333.66665
,385.65665,,395.182375,,333.683875
,385.669725,,395.204475,,333.730475
,385.708925,,395.2109,,333.75895
,385.73665,,395.251125,,333.76975
,385.77295,,395.2936,,333.80415
,385.79985,,395.35275,,333.841575
,385.837475,,395.38235,,333.864575
,385.86195,,395.4191,,333.876825
,385.87365,,395.441,,333.890675
,385.890475,,395.4594,,333.903425
,385.91325,,395.491375,,333.91405
,385.933275,,395.5198,,333.923575
,385.9605,,395.537675,,333.931925
,385.979825,,395.563675,,333.9363
,385.999,,395.5985,,333.95115
,386.0186,,395.63815,,333.96255
,386.041525,,395.6774,,333.975925
,386.063775,,395.708125,,333.988425
,386.08915,,395.71755,,334.014775
,386.129025,,395.734725,,334.02475
,386.175425,,395.759575,,334.0504
,386.2107,,395.779275,,334.070575
,386.236425,,395.80785,,334.0958
,386.268325,,395.8632,,334.111875
,386.297325,,395.88135,,334.128125
,386.347475,,395.9088,,334.142975
,386.381875,,395.940225,,334.15195
,386.402825,,395.979625,,334.181375
,386.431,,396.04655,,334.209925
,386.447725,,396.065175,,334.224675
,386.46975,,396.1265,,334.23405
,386.540125,,396.1499,,334.24405
,386.5683,,396.1909,,334.255325
,386.581025,,396.2035,,334.273625
,386.598225,,396.2291,,334.279425
,386.623725,,396.24365,,334.2873
,386.661825,,396.3052,,334.31005
,386.674225,,396.318075,,334.34285
,386.6901,,396.340825,,334.358375
,386.7152,,396.42295,,334.365075
,386.73335,,396.451275,,334.38405
,386.7585,,396.4811,,334.440525
,386.83595,,396.5073,,334.4591
,386.88425,,396.554075,,334.469775
,386.904725,,396.602625,,334.480725
,386.927125,,396.632075,,334.51165
,386.943225,,396.673175,,334.528525
,386.95635,,396.70925,,334.544075
,386.97725,,396.732125,,334.570225
,387.00395,,396.7746,,334.5754
,387.02885,,396.853,,334.5853
,387.0439,,396.883475,,334.599125
,387.072,,396.931325,,334.6338
,387.090875,,396.9785,,334.63735
,387.110525,,397.025,,334.6602
,387.128025,,397.0655,,334.71495
,387.143225,,397.100775,,334.76045
,387.1552,,397.137675,,334.7799
,387.1626,,397.2078,,334.783325
,387.170025,,397.24295,,334.7944
,387.190125,,397.2645,,334.848475
,387.209025,,397.322825,,334.88075
,387.2232,,397.360275,,334.930125
,387.242875,,397.418075,,334.991875
,387.260425,,397.446225,,335.012175
,387.276525,,397.475625,,335.05365
,387.289125,,397.5363,,335.07265
,387.3051,,397.591625,,335.07415
,387.3221,,397.62435,,335.09345
,387.341425,,397.639475,,335.11495
,387.36145,,397.65435,,335.130775
,387.3799,,397.679575,,335.15465
,387.39915,,397.70775,,335.227075
,387.42785,,397.718775,,335.2436
,387.445425,,397.7225,,335.265
,387.465325,,397.7349,,335.2848
,387.48745,,397.768525,,335.3339
,387.53415,,397.7969,,335.34315
,387.6306,,397.8215,,335.38525
,387.651825,,397.842225,,335.405125
,387.66535,,397.87315,,335.4152
,387.688025,,397.892625,,335.4291
,387.715425,,397.9098,,335.44075
,387.7457,,397.9617,,335.4595
,387.7692,,397.974625,,335.46725
,387.799975,,397.9841,,335.48365
,387.80275,,398.0099,,335.49805
,387.822575,,398.054725,,335.5126
,387.87805,,398.0777,,335.5333
,387.928325,,398.09995,,335.5682
,387.9525,,398.1174,,335.585225
,387.976225,,398.151,,335.601475
,388.0073,,398.178625,,335.615825
,388.03315,,398.216575,,335.64375
,388.085,,398.241,,335.656775
,388.108675,,398.29305,,335.702225
,388.1328,,398.328975,,335.7134
,388.1603,,398.349,,335.73655
,388.20335,,398.3777,,335.74825
,388.229,,398.4254,,335.8205
,388.2489,,398.437275,,335.83955
,388.278975,,398.468875,,335.8577
,388.30355,,398.49975,,335.871925
,388.3874,,398.52165,,335.8971
