SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC13b,SPK_SPKC13c
1492.181825,,,,,
1492.29535,,,,,
1492.507575,,,,,
1493.23985,,,,,
1493.724975,,,,,
1493.939375,,,,,
1494.074975,,,,,
1494.33425,,,,,
1494.837,,,,,
1495.863725,,,,,
1496.15895,,,,,
1496.5888,,,,,
1496.646425,,,,,
1496.728125,,,,,
1496.78605,,,,,
1496.91285,,,,,
1497.015975,,,,,
1497.03835,,,,,
1497.225525,,,,,
1497.326975,,,,,
1497.54995,,,,,
1497.58325,,,,,
1497.6629,,,,,
1497.73285,,,,,
1497.75575,,,,,
1497.79585,,,,,
1497.842675,,,,,
1497.936225,,,,,
1497.98165,,,,,
1498.056725,,,,,
1498.12175,,,,,
1498.167175,,,,,
1498.22335,,,,,
1498.4595,,,,,
1498.538175,,,,,
1498.61185,,,,,
1498.722525,,,,,
1498.8086,,,,,
1501.9694,,,,,
1503.955725,,,,,
1503.97355,,,,,
1505.294125,,,,,
1505.668125,,,,,
1506.04805,,,,,
1506.956825,,,,,
1507.075225,,,,,
1507.5887,,,,,
1507.79175,,,,,
1509.336425,,,,,
1509.99025,,,,,
1511.111675,,,,,
1512.35255,,,,,
1512.466275,,,,,
1513.349525,,,,,
1514.31425,,,,,
1514.68685,,,,,
1516.471025,,,,,
1516.82875,,,,,
1517.453275,,,,,
1517.881775,,,,,
1519.11345,,,,,
1521.031625,,,,,
1521.169675,,,,,
1521.516725,,,,,
1521.823125,,,,,
1522.73415,,,,,
1522.933175,,,,,
1525.0341,,,,,
1526.79585,,,,,
1526.9594,,,,,
1527.3839,,,,,
1529.376275,,,,,
1529.72185,,,,,
1529.7539,,,,,
1529.89985,,,,,
1530.02745,,,,,
1531.767625,,,,,
1531.831775,,,,,
1532.0523,,,,,
1534.133075,,,,,
1534.2588,,,,,
1534.36865,,,,,
1534.8798,,,,,
1535.7853,,,,,
1536.318425,,,,,
1537.0507,,,,,
1538.782175,,,,,
1538.887875,,,,,
1539.333475,,,,,
1541.176325,,,,,
1541.55335,,,,,
1541.627325,,,,,
1543.336175,,,,,
1544.031175,,,,,
1544.037075,,,,,
1544.790675,,,,,
1545.68335,,,,,
1548.955825,,,,,
1549.234,,,,,
1549.673,,,,,
1551.577025,,,,,
1552.097,,,,,
1553.6145,,,,,
1555.320875,,,,,
1556.628825,,,,,
1556.77335,,,,,
1557.99455,,,,,
1558.07265,,,,,
1561.04165,,,,,
1561.22805,,,,,
1561.2927,,,,,
1561.5627,,,,,
1561.77155,,,,,
1561.831625,,,,,
1561.94705,,,,,
1562.2709,,,,,
1562.67915,,,,,
1562.9318,,,,,
1563.1054,,,,,
1563.26925,,,,,
1563.369075,,,,,
1563.609325,,,,,
1563.703725,,,,,
1563.944725,,,,,
1564.0694,,,,,
1564.5201,,,,,
1567.435975,,,,,
1568.751775,,,,,
1570.0983,,,,,
1570.2222,,,,,
1570.26475,,,,,
1571.529225,,,,,
1576.346275,,,,,
1577.768675,,,,,
1578.116325,,,,,
1584.321575,,,,,
1590.14325,,,,,
1600.991025,,,,,
1601.632925,,,,,
1602.277525,,,,,
1603.644725,,,,,
1605.9385,,,,,
1606.065875,,,,,
1606.234,,,,,
1606.88645,,,,,
1608.435775,,,,,
1608.88175,,,,,
1609.11175,,,,,
1609.174325,,,,,
1610.929975,,,,,
1611.32965,,,,,
1611.544225,,,,,
1611.6264,,,,,
1611.786,,,,,
1611.916475,,,,,
1612.245125,,,,,
1612.99435,,,,,
1613.3931,,,,,
1613.6225,,,,,
1613.8621,,,,,
1614.21235,,,,,
1614.91655,,,,,
1615.323575,,,,,
1615.915125,,,,,
1616.2351,,,,,
1616.79985,,,,,
1617.240925,,,,,
1617.55785,,,,,
1617.6346,,,,,
1618.461125,,,,,
1620.594725,,,,,
1621.611925,,,,,
1621.94785,,,,,
1622.40975,,,,,
1623.215475,,,,,
1624.29965,,,,,
1625.364175,,,,,
1625.713375,,,,,
1625.789075,,,,,
1626.058125,,,,,
1626.327175,,,,,
1626.45655,,,,,
1626.915175,,,,,
1628.59725,,,,,
1629.566775,,,,,
1629.70315,,,,,
1632.763925,,,,,
1633.1286,,,,,
1633.1755,,,,,
1633.655375,,,,,
1635.4962,,,,,
1636.2708,,,,,
1636.853325,,,,,
1638.777725,,,,,
1639.0023,,,,,
1640.14605,,,,,
1640.3317,,,,,
1641.532175,,,,,
1641.6817,,,,,
1642.27265,,,,,
1642.74155,,,,,
1643.40735,,,,,
1643.617925,,,,,
1644.04255,,,,,
1644.211375,,,,,
1644.592525,,,,,
1644.987975,,,,,
1645.2957,,,,,
1646.658375,,,,,
1646.76815,,,,,
1646.798725,,,,,
1646.836975,,,,,
1646.8831,,,,,
1646.9442,,,,,
1647.0342,,,,,
1647.395225,,,,,
1647.5153,,,,,
1647.619875,,,,,
1647.72135,,,,,
1647.77695,,,,,
1648.0445,,,,,
1649.047,,,,,
1649.589675,,,,,
1649.706275,,,,,
1649.92065,,,,,
1650.000225,,,,,
1650.987575,,,,,
1654.5647,,,,,
1655.352725,,,,,
1655.990525,,,,,
1656.0399,,,,,
1656.09225,,,,,
1656.123225,,,,,
1656.14385,,,,,
1656.176675,,,,,
1656.1983,,,,,
1656.2383,,,,,
1656.283,,,,,
1656.3305,,,,,
1656.42915,,,,,
1656.5327,,,,,
1656.593725,,,,,
1663.93525,,,,,
1683.38685,,,,,
1695.891825,,,,,
1702.370275,,,,,
1718.955425,,,,,
1724.824225,,,,,
1732.5122,,,,,
1733.398625,,,,,
1751.952525,,,,,
1755.337975,,,,,
1761.472575,,,,,
1762.05175,,,,,
1763.172625,,,,,
1771.834425,,,,,
1772.20565,,,,,
1772.308675,,,,,
1773.8525,,,,,
1774.827575,,,,,
1775.804725,,,,,
1776.4537,,,,,
1777.32045,,,,,
1779.5981,,,,,
1781.4041,,,,,
1796.22175,,,,,
1807.2978,,,,,
1807.597975,,,,,
1810.072125,,,,,
1811.44595,,,,,
1812.34015,,,,,
1812.68525,,,,,
1814.773425,,,,,
1815.432625,,,,,
1815.821975,,,,,
1816.182875,,,,,
1817.075575,,,,,
1817.539175,,,,,
1818.4498,,,,,
1818.6112,,,,,
1818.877375,,,,,
1819.9908,,,,,
1820.09765,,,,,
1820.106,,,,,
1820.1296,,,,,
1820.1397,,,,,
1820.28595,,,,,
1820.36835,,,,,
1820.390875,,,,,
1820.43705,,,,,
1820.55135,,,,,
1820.64915,,,,,
1820.67285,,,,,
1820.846425,,,,,
1834.14735,,,,,
1835.0111,,,,,
1835.13565,,,,,
1835.369,,,,,
1835.54615,,,,,
1835.6242,,,,,
1835.89025,,,,,
1836.37795,,,,,
1836.5596,,,,,
1836.66105,,,,,
1837.088475,,,,,
1837.2538,,,,,
1837.6552,,,,,
1837.7673,,,,,
1838.084725,,,,,
1838.265225,,,,,
1838.536525,,,,,
1838.688625,,,,,
1838.8829,,,,,
1839.3426,,,,,
1839.53235,,,,,
1840.350375,,,,,
1840.756575,,,,,
1842.122225,,,,,
1842.206575,,,,,
1842.842375,,,,,
1843.2176,,,,,
1843.4276,,,,,
1843.7446,,,,,
1844.1193,,,,,
1844.29095,,,,,
1844.604125,,,,,
1845.3924,,,,,
1845.645925,,,,,
1845.71395,,,,,
1846.400575,,,,,
1847.311225,,,,,
1847.69965,,,,,
1848.284975,,,,,
1848.401725,,,,,
1848.653675,,,,,
1848.827225,,,,,
1849.624,,,,,
1850.3211,,,,,
1850.437775,,,,,
1851.48345,,,,,
1852.511275,,,,,
1852.777975,,,,,
1852.8526,,,,,
1853.05775,,,,,
1853.61205,,,,,
1854.125,,,,,
1854.9325,,,,,
1855.2541,,,,,
1855.3648,,,,,
1855.7175,,,,,
1856.175075,,,,,
1856.99625,,,,,
1857.003375,,,,,
1857.82045,,,,,
1857.832575,,,,,
1858.9013,,,,,
1859.29335,,,,,
1859.5296,,,,,
1859.844525,,,,,
1860.033125,,,,,
1861.306225,,,,,
1861.539525,,,,,
1863.004475,,,,,
1863.8504,,,,,
1866.139475,,,,,
1866.385725,,,,,
1868.082575,,,,,
1869.1926,,,,,
1869.835775,,,,,
1870.214175,,,,,
1870.959275,,,,,
1871.12825,,,,,
1871.670025,,,,,
1873.1405,,,,,
1873.40725,,,,,
1873.76655,,,,,
1874.20585,,,,,
1874.316275,,,,,
1876.07495,,,,,
1876.763575,,,,,
1877.0406,,,,,
1878.45215,,,,,
1879.791525,,,,,
1880.1155,,,,,
1880.713575,,,,,
1881.8534,,,,,
1882.02165,,,,,
1883.89135,,,,,
1884.099775,,,,,
1884.60665,,,,,
1884.73505,,,,,
1886.22185,,,,,
1886.636275,,,,,
1886.853475,,,,,
1886.98575,,,,,
1887.90065,,,,,
1889.295775,,,,,
1889.814,,,,,
1890.12745,,,,,
1890.3499,,,,,
1890.750775,,,,,
1891.095075,,,,,
1891.56905,,,,,
1891.9239,,,,,
1892.167275,,,,,
1892.639325,,,,,
1892.869525,,,,,
1893.45075,,,,,
1893.921825,,,,,
1895.4596,,,,,
1895.826025,,,,,
1895.903225,,,,,
1896.413675,,,,,
1896.854675,,,,,
1897.674375,,,,,
1897.9543,,,,,
1898.3293,,,,,
1898.801025,,,,,
1899.2662,,,,,
1899.446075,,,,,
1899.5597,,,,,
1899.694625,,,,,
1900.91095,,,,,
1901.54095,,,,,
1902.60265,,,,,
1905.877775,,,,,
1906.237125,,,,,
1907.256625,,,,,
1907.616675,,,,,
1908.064975,,,,,
1908.163625,,,,,
1908.388375,,,,,
1908.453875,,,,,
1911.21675,,,,,
1911.966225,,,,,
1912.193625,,,,,
1912.281475,,,,,
1912.4255,,,,,
1913.275975,,,,,
1913.705675,,,,,
1914.314475,,,,,
1914.485625,,,,,
1914.744225,,,,,
1915.255,,,,,
1915.363225,,,,,
1915.7449,,,,,
1915.978125,,,,,
1916.3864,,,,,
1916.937125,,,,,
1916.9525,,,,,
1917.916975,,,,,
1919.38465,,,,,
1919.447475,,,,,
1919.494725,,,,,
1919.524225,,,,,
1919.5746,,,,,
1919.606675,,,,,
1919.63675,,,,,
1919.6828,,,,,
1919.750125,,,,,
1919.781625,,,,,
1919.820575,,,,,
1919.895925,,,,,
1919.9634,,,,,
1920.0199,,,,,
1921.569925,,,,,
1921.721775,,,,,
1921.8079,,,,,
1922.133075,,,,,
1922.211925,,,,,
1922.28245,,,,,
1922.394875,,,,,
1922.494825,,,,,
1922.6655,,,,,
1931.803425,,,,,
1932.29425,,,,,
1932.4758,,,,,
1932.507575,,,,,
1932.72085,,,,,
1934.347725,,,,,
1934.78825,,,,,
1935.378975,,,,,
1935.561075,,,,,
1936.879125,,,,,
1937.02095,,,,,
1937.412,,,,,
1938.0316,,,,,
1938.12205,,,,,
1938.65615,,,,,
1939.7174,,,,,
1940.257025,,,,,
1940.61815,,,,,
1941.215725,,,,,
1941.696225,,,,,
1942.157825,,,,,
1942.33635,,,,,
1943.589875,,,,,
1944.40075,,,,,
1944.5049,,,,,
1945.439875,,,,,
1946.815875,,,,,
1946.971825,,,,,
1947.57235,,,,,
1949.005625,,,,,
1949.1267,,,,,
1950.360425,,,,,
1950.6005,,,,,
1951.719625,,,,,
1953.887825,,,,,
1954.193425,,,,,
1954.913025,,,,,
1955.114125,,,,,
1955.51135,,,,,
1955.693375,,,,,
1955.918725,,,,,
1956.064725,,,,,
1957.20405,,,,,
1958.3029,,,,,
1958.43785,,,,,
1958.903275,,,,,
1959.74195,,,,,
1959.9535,,,,,
1960.68765,,,,,
1961.342,,,,,
1963.39615,,,,,
1963.809875,,,,,
1964.7829,,,,,
1964.94385,,,,,
1965.7679,,,,,
1966.1027,,,,,
1966.341425,,,,,
1966.502,,,,,
1966.608175,,,,,
1966.99335,,,,,
1968.417075,,,,,
1969.2121,,,,,
1971.56695,,,,,
1972.508925,,,,,
1972.746625,,,,,
1974.249475,,,,,
1974.811525,,,,,
1977.67855,,,,,
1982.088575,,,,,
1982.2973,,,,,
1982.418475,,,,,
1982.5201,,,,,
1982.72875,,,,,
1982.92685,,,,,
1982.96875,,,,,
1983.04925,,,,,
1983.09395,,,,,
1983.195975,,,,,
1983.334775,,,,,
1983.40285,,,,,
1984.61505,,,,,
1996.4262,,,,,
1996.578625,,,,,
2010.664125,,,,,
2018.39185,,,,,
2020.247175,,,,,
2023.083525,,,,,
2025.80445,,,,,
2027.819125,,,,,
2030.2229,,,,,
2031.533375,,,,,
2031.87175,,,,,
2032.357725,,,,,
2032.83025,,,,,
2032.993975,,,,,
2033.559075,,,,,
2035.63405,,,,,
2039.729975,,,,,
2043.498775,,,,,
2043.854775,,,,,
2044.391575,,,,,
2044.540575,,,,,
2044.957425,,,,,
2045.814125,,,,,
2046.074875,,,,,
2046.6736,,,,,
2046.691,,,,,
2047.096475,,,,,
2047.691375,,,,,
2048.1734,,,,,
2048.8072,,,,,
2049.06655,,,,,
2049.926175,,,,,
2051.5656,,,,,
2053.13295,,,,,
2054.636275,,,,,
2055.386925,,,,,
2055.575075,,,,,
2055.7631,,,,,
2056.087475,,,,,
2057.40655,,,,,
2057.6255,,,,,
2061.064325,,,,,
2061.742525,,,,,
2062.75425,,,,,
2063.6508,,,,,
2064.135,,,,,
2064.778525,,,,,
2064.930475,,,,,
2065.611875,,,,,
2065.96915,,,,,
2066.34095,,,,,
2066.826525,,,,,
2067.349225,,,,,
2067.6655,,,,,
2069.63685,,,,,
2070.953275,,,,,
2077.436275,,,,,
2080.5355,,,,,
2080.653475,,,,,
2081.138675,,,,,
2085.813575,,,,,
2086.7953,,,,,
2088.6978,,,,,
2089.0544,,,,,
2089.72205,,,,,
2089.840125,,,,,
2090.175825,,,,,
2090.4414,,,,,
2090.580925,,,,,
2091.754975,,,,,
2095.108875,,,,,
2095.57315,,,,,
2096.1814,,,,,
2097.902875,,,,,
2098.8966,,,,,
2099.16005,,,,,
2099.263575,,,,,
2099.48815,,,,,
2100.3097,,,,,
2101.1184,,,,,
2101.472925,,,,,
2102.139225,,,,,
2102.235275,,,,,
2103.468375,,,,,
2105.817825,,,,,
2105.998175,,,,,
2106.287875,,,,,
2106.518325,,,,,
2109.309775,,,,,
2109.766575,,,,,
2111.106725,,,,,
2115.42845,,,,,
2115.5158,,,,,
2115.6407,,,,,
2117.04925,,,,,
2117.670825,,,,,
2120.747775,,,,,
2120.94155,,,,,
2121.288,,,,,
2122.509275,,,,,
2122.69445,,,,,
2123.254975,,,,,
2123.452525,,,,,
2126.7512,,,,,
2127.181325,,,,,
2127.2934,,,,,
2127.48275,,,,,
2127.800525,,,,,
2128.31295,,,,,
2128.591,,,,,
2129.02395,,,,,
2130.362575,,,,,
2131.161175,,,,,
2131.8603,,,,,
2134.532675,,,,,
2134.817475,,,,,
2136.289475,,,,,
2136.879525,,,,,
2137.2268,,,,,
2137.379125,,,,,
2138.38295,,,,,
2138.88595,,,,,
2139.40605,,,,,
2139.616325,,,,,
2139.671475,,,,,
2140.104925,,,,,
2140.6137,,,,,
2140.886825,,,,,
2141.175575,,,,,
2141.702,,,,,
2143.185075,,,,,
2143.33785,,,,,
2143.388475,,,,,
2143.477025,,,,,
2143.51075,,,,,
2143.5956,,,,,
2143.640025,,,,,
2143.7315,,,,,
2143.798,,,,,
2143.991225,,,,,
2144.067875,,,,,
2144.20985,,,,,
2145.332675,,,,,
2145.518325,,,,,
2147.8915,,,,,
2154.51195,,,,,
2155.1033,,,,,
2155.513075,,,,,
2155.881575,,,,,
2156.171325,,,,,
2156.571675,,,,,
2157.426325,,,,,
2157.651475,,,,,
2158.3603,,,,,
2158.561,,,,,
2158.84375,,,,,
2159.720425,,,,,
2160.4905,,,,,
2161.805875,,,,,
2161.873,,,,,
2162.159175,,,,,
2162.367775,,,,,
2162.635325,,,,,
2162.979975,,,,,
2163.1655,,,,,
2163.57825,,,,,
2163.735575,,,,,
2163.865225,,,,,
2164.423775,,,,,
2165.149475,,,,,
2165.7653,,,,,
2167.555525,,,,,
2167.862975,,,,,
2167.9623,,,,,
2168.109825,,,,,
2170.173975,,,,,
2170.42855,,,,,
2170.739525,,,,,
2171.0538,,,,,
2171.20085,,,,,
2171.319025,,,,,
2171.4191,,,,,
2171.602725,,,,,
2171.8458,,,,,
2172.325475,,,,,
2172.439825,,,,,
2172.572325,,,,,
2172.69495,,,,,
2172.737275,,,,,
2173.601075,,,,,
2173.730375,,,,,
2175.0961,,,,,
2175.309675,,,,,
2175.5563,,,,,
2176.412175,,,,,
2177.08525,,,,,
2177.312625,,,,,
2177.48665,,,,,
2177.497025,,,,,
2177.743525,,,,,
2177.9191,,,,,
2178.6339,,,,,
2178.731325,,,,,
2178.78785,,,,,
2178.889275,,,,,
2179.208975,,,,,
2179.2992,,,,,
2179.4459,,,,,
2179.7574,,,,,
2179.988425,,,,,
2180.617875,,,,,
2181.22305,,,,,
2181.327975,,,,,
2182.03935,,,,,
2182.2324,,,,,
2182.36685,,,,,
2182.4001,,,,,
2182.52585,,,,,
2182.78905,,,,,
2183.1982,,,,,
2183.23895,,,,,
2183.559325,,,,,
2183.674475,,,,,
2183.98835,,,,,
2184.42525,,,,,
2184.4927,,,,,
2184.5109,,,,,
2184.657725,,,,,
2184.986425,,,,,
2185.368825,,,,,
2185.5001,,,,,
2185.75165,,,,,
2185.8653,,,,,
2186.47775,,,,,
2186.6481,,,,,
2186.759025,,,,,
2187.07165,,,,,
2187.20195,,,,,
2187.431125,,,,,
2188.044525,,,,,
2188.185575,,,,,
2188.389075,,,,,
2188.493475,,,,,
2188.669575,,,,,
2188.896375,,,,,
2188.973325,,,,,
2189.300925,,,,,
2189.503225,,,,,
2189.808375,,,,,
2190.822225,,,,,
2191.1456,,,,,
2192.449275,,,,,
2192.561825,,,,,
2194.3663,,,,,
2194.46325,,,,,
2195.600375,,,,,
2196.438225,,,,,
2201.152175,,,,,
2201.48075,,,,,
2202.683125,,,,,
2204.3079,,,,,
2209.966025,,,,,
2213.00495,,,,,
2219.12775,,,,,
2223.469325,,,,,
2223.6264,,,,,
2223.699275,,,,,
2223.860675,,,,,
2223.956425,,,,,
2224.046525,,,,,
2224.16475,,,,,
2225.54755,,,,,
2227.16465,,,,,
2235.46285,,,,,
2236.158525,,,,,
2236.347825,,,,,
2236.544625,,,,,
2237.036075,,,,,
2237.48385,,,,,
2237.869025,,,,,
2238.008625,,,,,
2238.1211,,,,,
2238.421825,,,,,
2238.64405,,,,,
2239.3676,,,,,
2240.1426,,,,,
2240.30975,,,,,
2240.376075,,,,,
2240.549,,,,,
2240.7364,,,,,
2240.9372,,,,,
2241.151975,,,,,
2241.6099,,,,,
2241.72445,,,,,
2241.965025,,,,,
2242.0677,,,,,
2242.6739,,,,,
2242.834025,,,,,
2243.0309,,,,,
2243.286,,,,,
2243.61655,,,,,
2244.20545,,,,,
2244.4333,,,,,
2244.7218,,,,,
2244.945975,,,,,
2245.31245,,,,,
2245.479125,,,,,
2245.53005,,,,,
2245.89735,,,,,
2253.499825,,,,,
2255.3398,,,,,
2255.92415,,,,,
2256.1205,,,,,
2256.5931,,,,,
2256.901075,,,,,
2257.21865,,,,,
2257.373675,,,,,
2257.5618,,,,,
2257.766925,,,,,
2258.07445,,,,,
2258.42365,,,,,
2258.579975,,,,,
2258.7936,,,,,
2259.191825,,,,,
2259.4601,,,,,
2259.790325,,,,,
2259.94955,,,,,
2260.681325,,,,,
2260.874175,,,,,
2260.97205,,,,,
2261.237075,,,,,
2262.12485,,,,,
2262.436975,,,,,
2262.57595,,,,,
2262.67875,,,,,
2262.9854,,,,,
2263.47655,,,,,
2263.64125,,,,,
2263.7539,,,,,
2264.0331,,,,,
2264.18255,,,,,
2264.46965,,,,,
2264.58045,,,,,
2265.380775,,,,,
2265.66845,,,,,
2265.954525,,,,,
2266.25635,,,,,
2266.783325,,,,,
2267.0083,,,,,
2267.3495,,,,,
2267.707275,,,,,
2268.295925,,,,,
2268.586575,,,,,
2268.974075,,,,,
2269.342375,,,,,
2269.601,,,,,
2269.939675,,,,,
2270.584075,,,,,
2272.184075,,,,,
2273.016175,,,,,
2273.8611,,,,,
2273.966225,,,,,
2274.37275,,,,,
2274.5249,,,,,
2274.755425,,,,,
2276.01135,,,,,
2276.317725,,,,,
2276.5928,,,,,
2277.228075,,,,,
2277.317175,,,,,
2278.0991,,,,,
2278.3488,,,,,
2279.048275,,,,,
2279.5153,,,,,
2279.666075,,,,,
2279.9485,,,,,
2280.281275,,,,,
2281.029375,,,,,
2282.160075,,,,,
2282.348425,,,,,
2282.721425,,,,,
2282.823275,,,,,
2283.49265,,,,,
2283.9294,,,,,
2284.2441,,,,,
2284.654275,,,,,
2284.8834,,,,,
2286.2774,,,,,
2286.684575,,,,,
2287.009975,,,,,
2287.11935,,,,,
2287.299025,,,,,
2287.842425,,,,,
2288.568275,,,,,
2289.22335,,,,,
2290.1706,,,,,
2290.596325,,,,,
2292.80075,,,,,
2293.6307,,,,,
2294.6649,,,,,
2294.747575,,,,,
2295.149725,,,,,
2306.245575,,,,,
2310.207975,,,,,
2310.23545,,,,,
2310.50275,,,,,
2310.9467,,,,,
2312.0123,,,,,
2312.724375,,,,,
2313.542975,,,,,
2314.0116,,,,,
2314.820025,,,,,
2315.34355,,,,,
2315.809125,,,,,
2316.05085,,,,,
2316.821,,,,,
2317.093925,,,,,
2317.900525,,,,,
2318.39655,,,,,
2318.5261,,,,,
2319.2129,,,,,
2319.350575,,,,,
2319.58515,,,,,
2320.2851,,,,,
2321.90925,,,,,
2322.186575,,,,,
2322.6161,,,,,
2323.04995,,,,,
2323.1774,,,,,
2323.2869,,,,,
2327.8143,,,,,
2330.627775,,,,,
2331.146775,,,,,
2331.583125,,,,,
2333.2506,,,,,
2333.469075,,,,,
2335.251775,,,,,
2335.806825,,,,,
2336.001775,,,,,
2336.76675,,,,,
2337.216375,,,,,
2337.7387,,,,,
2339.52,,,,,
2341.960875,,,,,
2345.519575,,,,,
2347.4888,,,,,
2347.684675,,,,,
2350.51895,,,,,
2350.749275,,,,,
2351.05655,,,,,
2352.0775,,,,,
2352.95665,,,,,
2353.8348,,,,,
2354.0141,,,,,
2354.44845,,,,,
2355.806525,,,,,
2356.95835,,,,,
2357.52885,,,,,
2357.640425,,,,,
2361.424125,,,,,
2363.12115,,,,,
2365.3969,,,,,
2369.2388,,,,,
2371.339275,,,,,
2374.833225,,,,,
2374.8909,,,,,
2375.80715,,,,,
2378.069875,,,,,
2378.42565,,,,,
2378.48395,,,,,
2378.53015,,,,,
2378.545675,,,,,
2378.59355,,,,,
2378.63655,,,,,
2378.673275,,,,,
2378.693675,,,,,
2378.72145,,,,,
2378.754075,,,,,
2378.776025,,,,,
2378.798725,,,,,
2378.80395,,,,,
2378.85385,,,,,
2378.898625,,,,,
2379.2598,,,,,
2380.42645,,,,,
2380.53325,,,,,
2380.601,,,,,
2380.9221,,,,,
2381.0221,,,,,
2381.12485,,,,,
2402.41935,,,,,
2408.421675,,,,,
2409.7775,,,,,
2416.268725,,,,,
2419.649875,,,,,
2424.4003,,,,,
2427.1021,,,,,
2427.329275,,,,,
2429.567,,,,,
2429.890675,,,,,
2437.868175,,,,,
2443.0831,,,,,
2453.667025,,,,,
2458.8045,,,,,
2460.125025,,,,,
2461.627425,,,,,
2484.073525,,,,,
2485.547425,,,,,
2501.138975,,,,,
2505.09545,,,,,
2508.82475,,,,,
2517.266225,,,,,
2527.95075,,,,,
2528.834025,,,,,
2540.593475,,,,,
2541.7182,,,,,
2541.919325,,,,,
2542.00705,,,,,
2542.0396,,,,,
2542.082375,,,,,
2542.113075,,,,,
2542.166625,,,,,
2542.21805,,,,,
2542.2867,,,,,
2542.429325,,,,,
2542.513575,,,,,
2542.567175,,,,,
2542.64845,,,,,
2542.7322,,,,,
2542.7906,,,,,
2542.865075,,,,,
2542.96705,,,,,
2543.0449,,,,,
2543.10255,,,,,
2543.152775,,,,,
2543.18535,,,,,
2543.399125,,,,,
2543.456625,,,,,
2543.567,,,,,
2543.678575,,,,,
2543.7664,,,,,
2543.8625,,,,,
2543.972125,,,,,
2544.003125,,,,,
2544.175725,,,,,
2544.201975,,,,,
2544.2817,,,,,
2555.66125,,,,,
2557.832825,,,,,
2564.79135,,,,,
2565.5866,,,,,
2565.751875,,,,,
2565.7614,,,,,
2565.8538,,,,,
2565.917325,,,,,
2565.983275,,,,,
2566.0325,,,,,
2566.16415,,,,,
2566.25685,,,,,
2566.3087,,,,,
2566.38995,,,,,
2566.600175,,,,,
2566.92665,,,,,
2567.02505,,,,,
2567.173625,,,,,
2567.4267,,,,,
2570.065175,,,,,
2581.50555,,,,,
2611.44355,,,,,
2625.1379,,,,,
2625.929425,,,,,
2629.20135,,,,,
2631.5542,,,,,
2633.913825,,,,,
2633.991425,,,,,
2634.070125,,,,,
2634.1058,,,,,
2634.130925,,,,,
2634.186425,,,,,
2634.2168,,,,,
2634.237325,,,,,
2634.285925,,,,,
2634.336575,,,,,
2634.41495,,,,,
2634.4824,,,,,
2634.50995,,,,,
2634.55495,,,,,
2634.595325,,,,,
2634.635325,,,,,
2634.74525,,,,,
2634.80575,,,,,
2634.8539,,,,,
2634.912225,,,,,
2634.9798,,,,,
2635.024225,,,,,
2635.0665,,,,,
2635.10825,,,,,
2635.179875,,,,,
2635.235475,,,,,
2635.359475,,,,,
2635.409975,,,,,
2635.461875,,,,,
2635.5315,,,,,
2635.57475,,,,,
2635.72705,,,,,
2635.7915,,,,,
2635.921775,,,,,
2635.99235,,,,,
2636.149025,,,,,
2636.24165,,,,,
2636.301125,,,,,
2636.657575,,,,,
2642.2852,,,,,
2650.7737,,,,,
2660.884275,,,,,
2668.3755,,,,,
2677.1098,,,,,
2678.585025,,,,,
2679.8882,,,,,
2679.958675,,,,,
2680.03815,,,,,
2680.0712,,,,,
2680.139375,,,,,
2680.224075,,,,,
2680.33675,,,,,
2680.446325,,,,,
2680.62075,,,,,
2680.825675,,,,,
2681.289425,,,,,
2687.993375,,,,,
2694.421075,,,,,
2703.36365,,,,,
2713.289225,,,,,
2715.618325,,,,,
2716.841225,,,,,
2719.96325,,,,,
2721.4621,,,,,
2722.398975,,,,,
2739.6456,,,,,
2742.40395,,,,,
2749.0092,,,,,
2749.997525,,,,,
2759.7763,,,,,
2759.908175,,,,,
2759.940275,,,,,
2760.065,,,,,
2760.1193,,,,,
2760.195975,,,,,
2760.30735,,,,,
2760.3901,,,,,
2760.472975,,,,,
2760.599475,,,,,
2760.8663,,,,,
2768.61735,,,,,
2770.614875,,,,,
2773.57835,,,,,
2778.831675,,,,,
2779.25195,,,,,
2781.91315,,,,,
2785.30395,,,,,
2786.32875,,,,,
2786.88085,,,,,
2789.281525,,,,,
2796.550825,,,,,
2800.984825,,,,,
2801.155925,,,,,
2801.3065,,,,,
2801.3814,,,,,
2805.112025,,,,,
2805.79545,,,,,
2805.940675,,,,,
2806.145075,,,,,
2806.27145,,,,,
2806.4406,,,,,
2808.46015,,,,,
2809.339675,,,,,
2809.9996,,,,,
2810.820325,,,,,
2811.5514,,,,,
2812.900775,,,,,
2813.12845,,,,,
2813.301475,,,,,
2813.98795,,,,,
2819.217275,,,,,
2821.566625,,,,,
2823.340925,,,,,
2823.82985,,,,,
2824.430025,,,,,
2827.427525,,,,,
2827.671,,,,,
2828.098425,,,,,
2828.29525,,,,,
2829.923075,,,,,
2830.627475,,,,,
2830.996275,,,,,
2831.51695,,,,,
2833.1503,,,,,
2833.69635,,,,,
2835.41385,,,,,
2836.39165,,,,,
2836.6523,,,,,
2836.990375,,,,,
2837.354425,,,,,
2837.6082,,,,,
2838.1811,,,,,
2838.371725,,,,,
2838.4998,,,,,
2839.093925,,,,,
2840.15305,,,,,
2840.617225,,,,,
2841.689075,,,,,
2842.08,,,,,
2842.133625,,,,,
2842.20965,,,,,
2842.838225,,,,,
