SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC16a
41.097325,15.12495,31.164675,80.65435,42.859375,51.400425
41.1541,15.166425,31.2047,80.7621,42.945425,51.402025
41.22405,15.189075,31.216325,80.86515,42.98995,51.53675
41.487975,15.202075,31.294675,81.154575,43.3905,51.55125
41.52095,15.257375,31.424075,81.190075,43.530825,51.65365
41.560475,15.270075,31.430875,81.2037,43.919575,51.728775
41.567475,15.283125,31.447475,81.213225,43.975175,51.7901
41.65795,15.306625,31.616575,81.22175,44.009775,51.8177
41.8207,15.3959,31.686025,81.23145,44.0511,51.888175
41.9,15.467625,31.762875,81.60765,44.081425,51.91915
42.0179,15.618175,31.78585,81.741225,44.1185,51.987475
42.042175,15.6264,32.1294,82.12365,44.181175,52.27845
42.1959,15.63385,32.203725,82.2161,44.19475,52.2979
42.2487,15.649925,32.230325,82.267,44.50185,52.33975
42.348575,15.664775,32.23285,82.31935,44.68615,52.587225
42.37995,15.678425,32.496475,82.57895,44.72355,52.8507
42.390475,15.686425,32.503125,82.720425,44.9468,53.0183
42.523,15.6986,32.926375,82.749125,44.968975,53.086375
42.6538,15.713225,32.941575,82.763575,45.089375,53.4013
42.68615,15.71525,33.0118,82.7884,45.15385,53.43575
42.85565,15.721125,33.0167,82.8455,45.189725,53.4618
43.0013,15.729575,33.4881,83.095525,45.208625,53.54675
43.015175,15.784775,33.4942,83.262925,45.318375,53.55315
43.050025,15.824425,33.52565,83.400325,45.44065,53.636
43.130375,15.8481,33.55975,83.689575,45.59145,54.049375
43.2738,15.86075,33.575725,83.805625,45.648825,54.2496
43.405125,15.86505,33.60205,83.809775,45.9214,54.285575
43.4216,15.913125,33.66525,84.37745,45.98175,54.481775
43.440675,15.97525,33.7295,84.8566,46.276875,54.490325
43.491,15.9799,33.740875,84.87205,46.29305,54.55455
43.544875,16.0336,33.989925,85.2992,46.9803,54.5662
43.578575,16.0799,34.057575,85.4385,47.2257,54.587425
43.650625,16.13415,34.094975,85.44375,47.537425,54.6544
43.6776,16.206975,34.110675,85.4554,47.586075,54.725225
43.69445,16.250775,34.119325,85.476225,48.346175,54.750775
43.829875,16.260575,34.1472,85.479125,48.615925,54.9398
43.947025,16.2638,34.224275,85.49555,48.817775,54.9929
43.970375,16.283,34.240425,85.55385,49.1114,55.1388
43.979125,16.285,34.295375,85.6763,49.623375,55.140975
44.023825,16.33205,34.313925,85.9944,49.803825,55.149725
44.0811,16.34315,34.52945,86.004375,49.83035,55.258475
44.128125,16.3531,34.627725,86.0641,49.96645,55.32005
44.190125,16.3593,34.662525,86.115325,50.213575,55.38835
44.255625,16.372275,34.680275,86.700825,50.229275,55.471825
44.371475,16.427375,34.7237,86.7232,50.24595,55.538525
44.3792,16.45275,34.7655,87.5515,50.29105,55.57725
44.41185,16.497875,34.7949,88.5876,50.386975,55.612925
44.52645,16.51495,34.922775,88.594575,50.532075,55.62785
44.610025,16.52585,35.07335,89.3241,50.9606,55.79455
44.620775,16.53965,35.116525,89.937225,51.0001,55.83705
44.6355,16.5633,35.120875,89.943575,51.0333,55.88785
44.646775,16.568025,35.128875,90.022275,51.1485,55.8984
44.656925,16.6055,35.1757,90.039825,51.3385,55.911025
44.6698,16.64215,35.199775,90.05155,51.35985,56.1517
44.703725,16.73895,35.31325,90.1188,51.442025,56.2168
44.7314,16.7656,35.4013,90.40335,51.474025,56.286525
44.7633,16.886525,35.4966,90.5041,51.49685,56.398625
44.8189,16.895975,35.519,90.512225,51.515025,56.484825
44.893875,16.90245,35.5946,90.513875,51.61,56.56645
44.9257,16.912275,35.62215,90.633775,51.6824,56.600425
44.968725,16.934275,35.67105,90.70155,51.6945,56.65685
44.976075,16.94265,35.685175,90.75405,51.7692,56.734525
45.038325,16.98875,35.766475,90.7809,51.78705,56.738075
45.10885,17.013575,35.83935,90.80325,51.842825,56.750775
45.1284,17.048725,35.9222,92.074825,52.264075,56.807075
45.16675,17.05565,35.943575,92.9162,52.27015,56.82075
45.22575,17.06205,36.123,93.088475,52.289,56.998575
45.2518,17.073975,36.191125,93.62365,52.308425,57.036825
45.292,17.098425,36.215225,93.9746,52.329625,57.16435
45.318025,17.109875,36.217325,94.525725,52.455075,57.4686
45.369825,17.135225,36.409925,94.55645,52.747475,57.61615
45.371125,17.14365,36.447575,94.607725,53.0896,58.269625
45.466425,17.168775,36.494625,94.71885,53.488975,58.4199
45.46945,17.170225,36.53755,94.8516,53.494275,58.466225
45.476675,17.182025,36.58005,94.9212,53.5018,58.551225
45.530125,17.2439,36.60555,95.4588,53.5074,58.811075
45.5576,17.270075,36.61025,95.469775,53.5116,58.813975
45.573075,17.2916,36.694075,95.5123,53.545525,58.863875
45.577375,17.319825,36.918825,95.55865,53.57885,59.0557
45.581775,17.474825,36.958725,95.561725,53.60405,59.086125
45.6202,17.54265,37.001225,95.57695,54.2355,59.12505
45.6232,17.55565,37.107925,95.5836,54.30475,59.40215
45.62605,17.5737,37.14445,95.592225,54.7409,59.417575
45.6525,17.586425,37.166175,95.62285,54.84855,59.4773
45.655725,17.5969,37.22545,95.669925,54.918725,59.613
45.7366,17.648675,37.575975,95.678325,55.131725,59.844375
45.78165,17.678375,37.671025,95.696,55.2751,59.921525
45.8221,17.70295,37.74685,95.807325,55.3554,60.24745
45.90675,17.732,37.8651,95.85195,55.517975,60.261575
45.925625,17.764075,37.8928,95.874375,55.676025,60.30695
45.965675,17.802075,37.961675,95.89045,55.831875,60.308
45.986675,17.845575,38.161575,95.894625,56.227875,60.46345
46.0197,17.868425,38.270875,96.01405,56.25565,60.48125
46.06625,17.915,38.29025,96.402125,56.41325,60.592525
46.11925,17.980975,38.32305,96.42505,56.4781,60.749575
46.170575,17.987125,38.393875,96.4271,56.50235,60.7849
46.2205,17.98955,38.40085,96.438825,56.694325,60.794625
46.2597,18.003125,38.4223,96.4617,56.7084,60.8306
46.323225,18.0491,38.46055,96.5256,56.727075,60.99665
46.332975,18.058,38.495575,96.572975,56.8123,61.518275
46.52365,18.06755,38.5137,96.586775,57.045425,61.7196
46.612325,18.084375,38.610725,96.606725,57.09105,61.7462
46.685725,18.1037,38.7295,96.694075,57.120875,61.747225
46.699175,18.11675,38.7341,96.71085,57.269175,61.779325
46.708625,18.142975,38.806575,96.720525,57.454925,62.051375
46.71865,18.1877,38.8531,96.743525,57.6467,62.143975
46.7275,18.230275,38.870075,97.121725,57.6667,62.3829
46.7898,18.254525,38.9036,97.1587,57.7033,62.42345
46.824425,18.299625,38.935675,97.1837,57.755925,62.49225
46.870125,18.3467,39.238375,97.201525,57.8227,62.592425
46.88665,18.437475,39.40315,97.219025,57.86345,62.706825
46.902325,18.48655,39.408975,97.228925,57.8946,62.8272
46.927575,18.5667,39.456675,97.889575,57.948125,62.85305
46.988,18.5904,39.63015,97.92915,58.04215,62.87455
47.020325,18.613,39.695925,97.984025,58.126775,62.906425
47.0463,18.628925,39.837425,97.995775,58.1353,62.915225
47.067475,18.673075,39.91445,98.063925,58.1663,62.955975
47.1364,18.67935,39.9614,98.1473,58.2409,62.9662
47.16785,18.703125,39.979025,98.167375,58.38715,62.968975
47.200325,18.745225,39.988325,98.848925,58.40905,62.99965
47.22445,18.777775,40.261875,98.8762,58.7857,63.114925
47.33835,18.806575,40.346225,98.894325,59.038275,63.258725
47.408775,18.83275,40.377675,98.902725,59.288775,63.3001
47.441475,18.857625,40.4413,98.925575,59.711125,63.3225
47.502,18.864025,40.49295,99.72365,59.922075,63.492075
47.5254,18.8956,40.5191,99.91545,60.0309,63.50125
47.5712,18.98385,40.534025,101.257425,60.050225,63.512675
47.59575,19.065125,40.55495,101.5684,60.10755,63.62565
47.640125,19.08985,40.863725,101.575975,60.1539,63.638975
47.75605,19.11015,40.882925,101.653375,60.315425,63.744875
47.8399,19.132925,40.88505,101.7962,60.32525,63.812575
47.88225,19.189325,40.912475,101.913975,60.592475,63.957875
48.096475,19.2099,40.938125,101.949075,60.6868,63.97275
48.209175,19.24425,40.94675,102.28285,60.755725,63.9774
48.236225,19.3668,40.948925,102.732075,60.80595,64.004775
48.310175,19.4527,40.96795,102.763125,60.8508,64.0976
48.325425,19.488325,40.96985,102.846825,60.91715,64.123025
48.34765,19.500025,41.1151,102.866325,61.3361,64.31485
48.3924,19.589725,41.191975,102.96455,61.355325,64.336325
48.410475,19.60095,41.2318,103.007275,61.3932,64.40675
48.4331,19.628925,41.250625,103.14135,61.46865,64.42825
48.444375,19.6511,41.339975,103.4575,61.549025,64.7015
48.45165,19.686325,41.517475,103.5674,61.7121,65.425225
48.455275,19.7088,41.535375,103.737025,61.7978,65.460425
48.48625,19.748675,41.559275,103.756075,61.831775,65.562725
48.520375,19.832175,41.571425,103.767225,61.83955,65.633775
48.529225,19.9432,41.804575,104.146675,61.846775,65.706
48.552325,19.961825,41.831125,104.19975,61.88595,65.73435
48.56155,19.974675,41.920125,104.41815,61.9653,66.070375
48.571025,19.996575,41.93065,104.4711,62.091075,66.274425
48.614075,20.022125,41.9893,104.744725,62.1059,66.3473
48.6382,20.025725,41.9979,104.7504,62.137475,66.377925
48.718525,20.040475,42.1774,104.75865,62.144075,66.5314
48.750925,20.041575,42.189625,104.8471,62.1564,66.693525
48.785575,20.07895,42.229625,105.021525,62.25325,66.869425
48.979675,20.100275,42.24905,105.142925,62.311225,66.877925
49.000625,20.111075,42.305525,105.3864,62.4086,66.961575
49.0355,20.163075,42.3076,105.411,62.51445,66.978375
49.0666,20.2168,42.31435,105.6272,62.567975,67.15435
49.10095,20.3544,42.323375,105.6306,62.704825,67.251225
49.1545,20.3772,42.34815,105.643325,62.916775,67.316125
49.229125,20.417425,42.355425,105.671575,62.9305,67.41865
49.357475,20.487125,42.3902,106.064925,62.940575,67.4716
49.369325,20.531425,42.40195,106.206125,62.953375,67.5405
49.380725,20.55695,42.61195,106.222875,62.9973,67.564
49.399275,20.57495,42.746675,106.2577,63.1063,67.70655
49.559375,20.591325,42.81495,106.751425,63.124075,67.7196
49.6031,20.60975,42.855375,106.8237,63.341225,67.792125
49.72625,20.69075,42.886475,106.8347,63.46385,68.04715
49.769575,20.705225,42.897875,107.004525,63.47095,68.059475
49.776575,20.718125,42.935,107.093725,63.53845,68.134525
49.7857,20.73905,42.9901,107.10585,63.616425,68.207875
49.819025,20.760125,43.00055,107.2513,63.65625,68.4993
49.847825,20.7837,43.04615,107.62455,63.6629,68.540175
49.958675,20.818475,43.178725,107.64465,63.71215,68.675475
50.046625,20.835225,43.230525,107.65345,63.76865,68.807525
50.132,20.859125,43.443225,108.336675,63.79725,68.82765
50.175,20.886275,43.509075,108.3636,63.967775,68.853025
50.178775,20.898525,43.5324,108.38235,63.975825,68.980525
50.20075,20.9327,43.603875,108.6516,64.37875,69.09015
50.213175,20.936725,43.639725,108.681475,64.42365,69.144225
50.230325,20.9847,43.73565,108.700525,64.583675,69.234425
50.25775,20.998975,43.822325,109.314975,64.771325,69.43245
50.26385,21.018325,43.885775,109.371025,64.853975,69.57005
50.276025,21.035925,43.91395,109.621325,64.957225,69.779925
50.317525,21.046025,44.114625,109.642025,64.9662,69.95885
50.34265,21.057225,44.1811,109.932875,65.04055,69.989475
50.350225,21.070975,44.335125,110.26555,65.044275,70.02575
50.358275,21.0931,44.493725,110.272825,65.348375,70.36145
50.38465,21.1065,44.5223,110.652575,65.463475,70.465925
50.3956,21.111875,44.551425,110.700375,65.7977,70.4759
50.4028,21.130225,44.562425,110.978875,65.9551,70.527375
50.46755,21.140025,44.56735,111.0438,66.346075,70.556025
50.515425,21.199275,44.5873,111.3752,66.379975,70.951775
50.526725,21.201125,44.767675,111.406875,66.4005,71.08955
50.5332,21.22395,44.774275,111.4171,66.4225,71.131575
50.54935,21.2372,44.8468,111.422825,66.5314,71.25215
50.56545,21.255025,44.8573,111.446075,66.54765,71.34895
50.611025,21.27095,45.0083,111.4591,66.577775,71.3996
50.631025,21.282925,45.1454,111.4664,66.587125,71.412625
50.77745,21.28695,45.1746,111.902375,66.678275,71.4249
50.836625,21.30485,45.204525,111.9383,66.748375,71.6723
50.891125,21.339325,45.272275,112.264925,67.039325,71.7925
50.975225,21.3539,45.411675,112.2961,67.090775,71.917
50.9903,21.4225,45.4407,112.33105,67.395075,71.9507
51.000325,21.430475,45.548075,112.33705,67.46335,71.954825
51.04355,21.4331,45.650025,112.68425,67.47325,71.975975
51.1533,21.45105,45.824475,113.1915,67.53855,72.026075
51.15935,21.454825,45.90975,113.2205,67.562275,72.0789
51.275825,21.490675,45.935925,113.2962,67.687625,72.205775
51.502825,21.5077,45.963875,113.441075,67.790575,72.24385
51.517725,21.525475,45.9893,113.692825,67.863975,72.4208
51.54045,21.527075,46.191825,113.738125,67.9488,72.530425
51.5822,21.55565,46.27775,113.89415,68.146975,72.86635
51.599425,21.5687,46.365125,114.30975,68.1668,72.931525
51.668025,21.5763,46.487275,114.3174,68.493775,72.96425
51.80895,21.624925,46.68805,114.3273,68.517675,73.091275
51.8312,21.63125,46.7045,114.331775,68.52545,73.125225
51.900675,21.6802,46.722525,114.56455,68.5661,73.179025
52.101775,21.691975,46.771225,114.5844,68.5713,73.26865
52.159025,21.69475,46.890825,114.933475,68.6232,73.422625
52.182325,21.71345,47.120275,114.974775,68.784425,73.47665
52.248525,21.831225,47.186125,115.0086,68.82035,73.949425
52.2587,21.8861,47.46115,115.015075,68.87265,73.9663
52.28705,21.895425,47.479475,115.202875,69.2484,74.03075
52.291625,21.9277,47.563125,115.352375,69.260475,74.107075
52.3116,21.938325,47.593725,115.46835,69.300275,74.202
52.347425,21.9489,47.6357,115.510025,69.3848,74.421725
52.3969,21.98845,47.8309,115.81905,69.7192,74.424975
52.4882,22.005275,47.89985,116.067225,69.791175,74.427
52.4955,22.095075,47.9705,116.21555,69.803025,74.5094
52.562825,22.2239,47.9811,116.231975,70.1615,74.53475
52.6197,22.275425,48.143125,116.240925,70.355725,74.60885
52.74715,22.302625,48.35375,116.520025,70.43475,74.62035
52.80815,22.3176,48.371525,116.934075,70.5628,74.625425
52.90375,22.32705,48.392175,117.24085,70.630675,74.97285
52.953025,22.337225,48.472275,117.258075,70.934625,74.98405
52.9817,22.352175,48.4845,117.264125,70.954175,75.180075
52.99275,22.3807,48.686725,117.26895,71.036425,75.221475
53.1544,22.393725,48.791725,117.33125,71.1498,75.40555
53.1923,22.42065,49.000325,117.338125,71.268225,75.71575
53.234825,22.441,49.036925,117.479,71.293925,75.72345
53.3376,22.4484,49.06625,117.498025,71.883625,75.782225
53.36505,22.4565,49.192625,117.5011,71.891425,75.826725
53.386,22.467675,49.233225,117.573025,72.19055,75.8994
53.429625,22.47535,49.390025,117.582925,72.215475,76.090925
53.5228,22.4813,49.453525,117.611425,72.50175,76.14325
53.528825,22.5286,49.638125,117.83425,72.6176,76.252125
53.5433,22.5802,49.70555,118.17585,72.640225,76.369425
53.7018,22.6342,49.76895,118.197625,72.6618,76.40995
53.77955,22.6673,49.8663,118.239525,72.74315,76.50805
53.8934,22.681875,49.985275,118.57615,72.858025,76.6733
53.9843,22.72835,50.125675,118.7164,72.9177,76.8184
54.117925,22.93915,50.16135,119.308875,72.990675,76.840575
54.135525,22.983525,50.17015,120.61545,73.4031,76.9527
54.149,23.050375,50.193025,120.764975,73.549575,77.087225
54.19095,23.117525,50.212975,120.79685,73.675925,77.20965
54.40905,23.13135,50.22555,120.839475,73.869325,77.30375
54.610875,23.1415,50.3359,120.877875,73.914975,77.4959
54.641325,23.146975,50.346525,120.999175,73.940225,77.540025
54.677675,23.1754,50.37095,121.65355,74.0442,77.588775
54.8958,23.193,50.387075,121.67425,74.13055,77.70275
54.946075,23.195825,50.46045,121.7253,74.3156,77.706875
55.051775,23.215675,50.51965,121.968125,74.3168,77.75545
55.156975,23.218225,50.5298,121.977425,74.336375,78.011175
55.2116,23.24405,50.57515,121.994925,74.35785,78.034425
55.230175,23.24605,51.000075,122.008675,74.3786,78.103925
55.27555,23.256275,51.027825,122.056275,74.4035,78.162125
55.317825,23.27265,51.121925,122.0685,74.436125,78.19235
55.502725,23.27525,51.14185,122.089125,74.469625,78.24895
55.57845,23.28835,51.14845,122.359725,74.55835,78.563125
55.692575,23.3234,51.154525,122.42645,74.616275,78.70995
55.78985,23.3301,51.289925,122.43835,74.78215,78.912825
55.8133,23.345575,51.40385,122.59845,74.903375,78.9341
55.8897,23.355975,51.47855,122.839425,74.953325,78.96315
55.95145,23.368625,51.48975,122.880025,75.0459,78.9727
55.997925,23.37965,51.565775,122.9026,75.049575,79.21865
56.03205,23.42585,51.622175,122.9166,75.058275,79.34295
56.05945,23.4456,51.66765,122.946175,75.070275,79.641125
56.346725,23.49605,51.6738,122.957525,75.078725,79.8105
56.459475,23.6397,51.695575,122.9623,75.104025,79.899225
56.62465,23.7158,51.7173,123.378725,75.11585,79.96465
56.66455,23.75395,51.748375,123.3829,75.166975,80.045525
56.70655,23.77815,51.798425,123.396825,75.274875,80.064725
56.799875,23.8087,51.804425,123.413775,75.329775,80.0669
56.8153,23.8164,52.238175,123.520625,75.542825,80.097225
56.85235,23.829675,52.265925,123.9247,75.72365,80.2465
56.866525,23.862975,52.279525,123.9425,75.76815,80.3058
56.921125,23.8704,52.28685,123.964125,75.776075,80.3116
57.039675,23.889375,52.290475,123.986,75.78355,80.46925
57.1179,23.891375,52.30785,124.544075,75.80375,80.60795
57.143075,23.908775,52.319875,124.54945,76.017375,80.625775
57.151125,23.921225,52.385,124.56675,76.146075,80.71595
57.1627,23.933,52.45205,124.584075,76.160975,80.784025
57.168825,23.9431,52.525975,124.59035,76.185025,80.823325
57.176325,23.98265,52.603125,124.59735,76.26345,80.838325
57.204425,23.998475,52.6334,124.62195,76.310275,81.285875
57.242075,24.03485,52.74755,124.632175,76.35955,81.291075
57.250625,24.152975,52.76285,124.700325,76.39555,81.30065
57.258775,24.155875,52.7939,125.018025,76.566475,81.443475
57.306025,24.15915,52.863475,125.0262,76.952725,81.528825
57.3204,24.183225,53.0058,125.092125,76.981825,81.652075
57.512775,24.245975,53.050925,125.103175,77.12405,81.689925
57.525425,24.2723,53.08735,125.171675,77.236875,81.73675
57.62555,24.37645,53.08965,125.3206,77.34115,81.8334
57.7279,24.40905,53.09855,125.333925,77.360825,81.8456
57.8292,24.416025,53.505875,125.524725,77.424625,81.8469
57.9409,24.45675,53.523275,125.531225,77.5348,82.7066
57.98885,24.500375,53.52645,125.549425,77.603425,82.94645
58.0418,24.50865,53.52985,125.843475,77.60505,83.013925
58.192375,24.54985,53.5395,125.8548,77.65875,83.26055
58.21915,24.56865,53.6477,126.28175,77.703125,83.4029
58.294375,24.606325,53.79395,126.4286,77.730075,83.41655
58.3198,24.6338,53.8959,126.440675,77.918925,83.73945
58.4528,24.708425,53.95885,126.47365,78.105725,83.7892
58.5407,24.725825,54.04085,126.492375,78.2322,83.8106
58.590625,24.7723,54.054475,126.7729,78.236175,83.832
58.70045,24.8047,54.27285,126.78365,78.2463,83.9417
58.714725,24.818475,54.39125,126.7955,78.271575,84.163175
58.7689,24.840675,54.498925,126.800175,78.35135,84.210125
58.78155,24.85225,54.645825,126.8332,78.48825,84.308625
58.881975,24.864625,54.726775,126.87825,78.496325,84.35695
58.985875,24.865725,54.848575,126.911275,78.563175,84.3582
59.14855,24.888625,54.98825,126.99805,78.6294,84.5127
59.16275,24.893025,55.07245,127.001825,78.651325,85.241725
59.183675,24.929925,55.12385,127.03795,78.683575,85.4427
59.20595,24.966825,55.1647,127.08025,78.69075,85.540025
59.271,24.9837,55.21135,127.11955,78.701675,85.560725
59.340375,25.016875,55.31255,127.181,78.75455,85.67075
59.37215,25.045175,55.40665,127.1927,78.916425,85.673325
59.572475,25.0702,55.43415,127.5725,78.963275,85.80495
59.589925,25.1609,55.50405,127.8304,79.07725,85.87835
59.609075,25.21055,55.5648,127.90635,79.12665,85.91525
59.6262,25.2394,55.58695,127.925025,79.16055,86.0756
59.665075,25.363225,55.6923,128.3165,79.1947,86.20075
59.6859,25.380675,55.7103,128.3688,79.49635,86.4897
59.7164,25.392275,55.732575,128.377475,79.5458,86.59075
59.729225,25.41245,55.831875,128.410025,79.658125,86.649325
59.78845,25.423375,55.946875,128.433775,79.67035,87.187725
59.8119,25.440275,56.198425,128.671725,79.6729,87.305925
59.8236,25.448875,56.439975,128.676025,79.70635,87.32405
59.84465,25.4737,56.50005,128.698675,79.833675,87.583375
59.869575,25.503025,56.7084,128.728675,79.887825,87.73575
59.926275,25.53165,56.727,128.751,79.9078,87.93
59.9554,25.570825,56.74255,128.772175,79.944375,88.11755
60.03,25.61615,56.7528,128.991725,80.00355,88.5958
60.068925,25.68965,56.930475,129.06405,80.137025,88.61335
60.10415,25.76145,57.009175,129.164725,80.19185,88.7805
60.167725,25.784875,57.019025,129.23795,80.2355,89.100925
