SPK_SPKC02a (NA),SPK_SPKC05b (NA),SPK_SPKC06a (weak excitation),SPK_SPKC10a (short excitation),SPK_SPKC11a (no effect)
,,145.9595,,200.8687
,,145.96465,,200.97025
,,146.04335,,201.041725
,,146.106675,,201.051675
,,146.212025,,201.08325
,,146.315575,,201.109475
,,146.34875,,201.12805
,,146.41995,,201.302625
,,146.48655,,201.385725
,,146.614775,,201.4391
,,146.64285,,201.50025
,,146.671975,,201.513975
,,146.71655,,201.863325
,,146.904725,,201.97165
,,146.976525,,202.091425
,,147.083625,,202.121
,,147.167825,,202.37495
,,147.3171,,202.39545
,,147.3382,,202.712775
,,147.45285,,202.91215
,,147.525625,,203.019475
,,147.6466,,203.03255
,,147.7484,,203.1944
,,147.872625,,203.28085
,,147.9336,,203.30585
,,148.004725,,203.551975
,,148.07515,,203.601125
,,148.14415,,203.797525
,,148.25415,,204.307125
,,148.333,,204.41345
,,148.355025,,204.4568
,,148.39945,,204.483175
,,148.678725,,204.6912
,,148.8493,,204.9542
,,148.90835,,204.972275
,,148.990575,,205.046675
,,149.077475,,205.163725
,,149.1224,,205.20875
,,149.179975,,205.2887
,,149.257525,,205.300575
,,149.332425,,206.063275
,,149.398975,,206.08265
,,149.48105,,206.16865
,,149.533925,,206.1819
,,149.9156,,206.4297
,,149.99585,,206.4812
,,150.051625,,206.785125
,,150.08135,,207.209075
,,150.22895,,207.294725
,,150.28545,,207.52915
,,150.58295,,207.55185
,,150.64285,,207.630075
,,150.674475,,207.885325
,,150.71595,,207.963625
,,150.7348,,208.266025
,,150.76025,,208.64395
,,150.90875,,208.6882
,,150.94135,,208.720825
,,151.04615,,208.801325
,,151.122175,,208.918325
,,151.2195,,209.00395
,,151.304075,,209.0172
,,151.338225,,209.06185
,,151.39875,,209.09015
,,151.457375,,209.128575
,,151.4774,,209.20545
,,151.7158,,209.400325
,,151.74415,,209.6389
,,151.8542,,209.882725
,,151.88635,,209.978925
,,151.9316,,210.051475
,,151.963375,,210.358675
,,152.008375,,210.374775
,,152.13945,,210.386075
,,152.217825,,210.4056
,,152.378625,,210.417025
,,152.4363,,210.504425
,,152.53435,,210.543375
,,152.5544,,210.632125
,,152.631025,,210.8236
,,152.68935,,210.901025
,,152.7734,,210.914275
,,152.7863,,211.0368
,,152.806625,,211.175575
,,152.831225,,211.3951
,,152.9502,,211.667625
,,153.016325,,211.718275
,,153.0324,,211.739425
,,153.099175,,211.7755
,,153.12465,,212.0538
,,153.186975,,212.12315
,,153.2955,,212.212575
,,153.32065,,212.35075
,,153.548975,,212.36335
,,153.5706,,212.79235
,,153.595325,,212.7997
,,153.678,,212.847025
,,153.69975,,212.87225
,,153.89515,,212.899475
,,153.929025,,212.92465
,,153.9712,,213.162925
,,154.14025,,213.3975
,,154.273375,,213.616075
,,154.33995,,213.844925
,,154.355825,,213.96585
,,154.383,,214.184425
,,154.407025,,214.201875
,,154.497675,,214.3456
,,154.520275,,214.448675
,,154.612975,,214.576775
,,154.6365,,214.691775
,,154.71515,,214.76165
,,154.8257,,215.1114
,,154.85295,,215.2924
,,155.04635,,215.383775
,,155.2068,,215.5852
,,155.4114,,215.6867
,,155.489525,,215.846975
,,155.667025,,215.94795
,,155.69995,,216.1635
,,155.778,,216.272225
,,155.8783,,216.345525
,,155.9544,,216.408225
,,156.052525,,216.6699
,,156.09525,,216.970775
,,156.278025,,217.114325
,,156.305375,,217.22175
,,156.3232,,217.2816
,,156.390325,,217.369375
,,156.4235,,217.5122
,,156.9973,,217.56695
,,157.079925,,217.929575
,,157.209425,,218.119825
,,157.236075,,218.23035
,,157.488075,,218.254825
,,157.5972,,218.30365
,,157.643525,,218.325325
,,157.77385,,218.38535
,,158.02325,,218.416025
,,158.087375,,218.52345
,,158.3822,,218.536475
,,158.4174,,218.57445
,,158.532675,,218.58205
,,158.81415,,218.62395
,,159.361425,,219.052925
,,159.476575,,219.281625
,,159.536725,,219.303225
,,159.566475,,219.32135
,,159.74115,,219.443475
,,160.081125,,220.1302
,,160.347775,,220.19385
,,160.397325,,220.502825
,,160.54535,,220.62655
,,160.5798,,220.70435
,,160.581075,,220.753175
,,160.593525,,221.01435
,,160.675125,,221.177925
,,160.882575,,221.313925
,,161.03365,,221.48345
,,161.06065,,221.6502
,,161.2241,,221.6791
,,161.349925,,221.712525
,,161.471025,,221.839875
,,161.60955,,221.85955
,,161.78255,,221.88325
,,161.9901,,221.9622
,,162.0295,,221.978375
,,162.219225,,221.997825
,,162.223925,,222.091275
,,162.2675,,222.20845
,,162.516575,,222.353
,,162.546675,,222.388825
,,162.658,,222.715525
,,162.88595,,222.874
,,162.929575,,223.458575
,,162.9675,,223.547925
,,163.117675,,223.611525
,,163.13295,,223.7449
,,163.25195,,223.803275
,,163.30685,,223.849725
,,163.52985,,223.86275
,,163.68525,,224.115525
,,163.7612,,224.1925
,,163.8562,,224.508425
,,163.902425,,224.549675
,,163.927475,,224.795525
,,163.98945,,225.61095
,,164.11825,,226.576425
,,164.228675,,226.618
,,164.38425,,226.637525
,,164.657125,,226.775025
,,164.7897,,226.918625
,,164.893275,,226.940375
,,165.086575,,227.51055
,,165.12645,,227.523675
,,165.2475,,227.690625
,,165.3207,,227.834725
,,165.363375,,227.931025
,,165.3887,,227.942575
,,165.400725,,228.00375
,,165.51135,,228.050025
,,165.55705,,228.065075
,,165.879275,,228.341175
,,166.0409,,228.398275
,,166.16765,,228.4483
,,166.304025,,228.46725
,,166.4788,,228.532225
,,166.5042,,228.74935
,,166.55655,,229.2173
,,166.716975,,229.24455
,,166.807025,,229.3986
,,166.88775,,229.701975
,,166.962,,229.8383
,,166.971575,,229.91845
,,167.00255,,229.961275
,,167.018325,,230.0267
,,167.04055,,231.00785
,,167.0558,,231.094575
,,167.205025,,231.110075
,,167.222275,,231.274975
,,167.301625,,231.378725
,,167.365575,,231.481625
,,167.402975,,231.5804
,,167.574525,,231.702975
,,167.595275,,231.71695
,,167.8196,,231.7495
,,167.849625,,231.837825
,,167.954825,,231.91165
,,167.996075,,232.245125
,,168.024475,,232.2996
,,168.0648,,232.77325
,,168.13305,,233.07865
,,168.1921,,233.135
,,168.23,,233.45295
,,168.254425,,233.56095
,,168.3259,,233.5826
,,168.381225,,233.93565
,,168.397725,,234.26155
,,168.435425,,234.38585
,,168.519825,,234.4595
,,168.62765,,234.576225
,,168.688475,,234.64855
,,168.7902,,234.697525
,,168.906375,,234.809975
,,168.939325,,234.879575
,,168.955025,,234.9866
,,168.9837,,235.009925
,,169.043075,,235.07645
,,169.068325,,235.801475
,,169.098875,,235.932475
,,169.110375,,236.095025
,,169.14005,,236.730175
,,169.179775,,236.7401
,,169.263225,,236.82905
,,169.29535,,237.0738
,,169.39825,,237.423825
,,169.42475,,237.516475
,,169.4937,,237.571775
,,169.72005,,237.605825
,,169.93385,,237.6617
,,169.96155,,237.704425
,,170.078425,,237.917525
,,170.09885,,238.0603
,,170.221725,,238.4728
,,170.247375,,238.49775
,,170.28505,,238.5413
,,170.4321,,238.625825
,,170.43495,,238.70015
,,170.4497,,239.122
,,170.582025,,239.70695
,,170.597825,,239.73095
,,170.650625,,240.017875
,,170.69985,,240.30695
,,170.768625,,240.988225
,,170.81225,,241.01275
,,170.858625,,241.233275
,,170.9467,,241.324975
,,171.147725,,241.366525
,,171.17385,,241.375275
,,171.17815,,241.4559
,,171.292325,,241.478025
,,171.37,,241.6915
,,171.5102,,242.08815
,,171.53065,,242.3384
,,171.5666,,242.461375
,,171.620075,,243.450675
,,171.80085,,243.687225
,,171.815125,,243.813125
,,171.89115,,243.8602
,,171.8998,,244.088275
,,172.1236,,244.5159
,,172.36425,,244.574275
,,172.42615,,244.80855
,,172.455425,,245.0071
,,172.5159,,245.011425
,,172.535425,,245.2585
,,172.557675,,245.50055
,,172.57525,,245.798475
,,172.592575,,245.8046
,,172.657075,,245.816025
,,172.71795,,245.84105
,,172.807075,,245.85545
,,172.8653,,246.120075
,,173.1768,,246.355825
,,173.295,,246.5401
,,173.61365,,246.888925
,,173.669075,,247.159425
,,173.788725,,247.2622
,,174.02955,,247.523575
,,174.0718,,247.564025
,,174.31625,,247.668875
,,174.442275,,247.71695
,,174.470475,,248.1023
,,174.5016,,248.35925
,,174.540425,,248.3769
,,174.5874,,248.489125
,,174.627175,,248.515775
,,174.647425,,248.7557
,,174.693825,,248.833875
,,174.7664,,249.011825
,,175.00065,,249.23795
,,175.078525,,249.29265
,,175.1644,,249.581975
,,175.28535,,249.702625
,,175.33375,,249.92585
,,175.37495,,250.232825
,,175.393425,,250.6601
,,175.4773,,250.7227
,,175.657,,250.738375
,,175.692275,,250.7821
,,175.78645,,251.021475
,,175.840025,,251.13845
,,175.89715,,251.26685
,,175.941,,251.294425
,,175.957575,,251.421175
,,175.974875,,251.673975
,,175.9988,,251.794
,,176.116425,,252.025575
,,176.135625,,252.131825
,,176.2666,,252.274075
,,176.298275,,252.3859
,,176.31065,,252.4416
,,176.38085,,253.067925
,,176.4021,,253.332525
,,176.499825,,253.67175
,,176.586225,,254.4152
,,176.72175,,254.480025
,,176.89175,,254.59365
,,176.9613,,254.810775
,,177.141125,,254.895775
,,177.21855,,255.8858
,,177.25235,,256.0099
,,177.573725,,256.730175
,,177.612075,,257.4456
,,177.74985,,257.638025
,,177.87885,,257.665425
,,177.9198,,257.839175
,,177.945325,,257.963725
,,177.99565,,257.98345
,,178.203825,,258.187875
,,178.3333,,258.214675
,,178.358575,,258.398675
,,178.409325,,258.4397
,,178.600075,,258.797375
,,178.68315,,258.991175
,,178.7186,,259.17445
,,178.772325,,259.27165
,,178.95,,259.870325
,,179.05255,,259.902075
,,179.064675,,259.9827
,,179.184675,,260.895725
,,179.190525,,261.08955
,,179.244325,,261.110325
,,179.290175,,261.236975
,,179.35175,,261.2647
,,179.435225,,261.313125
,,179.663675,,261.547775
,,179.709775,,261.648825
,,179.800425,,261.6977
,,179.9623,,262.34225
,,180.005575,,262.4832
,,180.05345,,262.48735
,,180.0716,,262.7574
,,180.17295,,262.867
,,180.241125,,263.305875
,,180.630175,,263.319825
,,180.7166,,263.360575
,,180.739225,,263.514075
,,180.75025,,264.5434
,,180.764025,,264.629775
,,181.0447,,264.6498
,,181.10835,,265.3185
,,181.1655,,265.34965
,,181.198,,265.598175
,,181.233675,,265.8034
,,181.325175,,265.857725
,,181.3962,,265.93945
,,181.6038,,266.20425
,,181.635575,,266.4311
,,181.844525,,266.4664
,,181.91715,,267.101575
,,182.07125,,267.1303
,,182.1889,,267.411175
,,182.433875,,267.897225
,,182.5638,,267.93495
,,182.645975,,268.009375
,,182.726775,,268.102325
,,182.9307,,268.119175
,,182.977625,,268.4011
,,183.077275,,268.487925
,,183.152,,268.5771
,,183.178175,,268.720175
,,183.21465,,268.831
,,183.2329,,269.1989
,,183.714425,,269.286475
,,183.73435,,269.317875
,,183.779825,,269.39915
,,184.02435,,269.645875
,,184.042475,,269.6639
,,184.114825,,269.71855
,,184.151275,,269.7338
,,184.166825,,269.90775
,,184.224425,,269.964475
,,184.236425,,270.00475
,,184.2579,,270.0463
,,184.2625,,270.37735
,,184.412625,,270.444475
,,184.66465,,270.5241
,,185.035875,,271.1987
,,185.199125,,271.61455
,,185.27545,,271.73235
,,185.383675,,271.88235
,,185.4339,,271.912875
,,185.447575,,272.1059
,,185.536725,,272.20445
,,185.60925,,272.3607
,,185.669325,,272.916525
,,185.765775,,273.030725
,,185.77775,,273.16865
,,185.785225,,273.2123
,,185.8567,,273.288875
,,185.902075,,273.487125
,,185.94125,,273.9282
,,185.9825,,274.2063
,,186.032025,,274.447375
,,186.053325,,274.5083
,,186.24435,,274.644375
,,186.3134,,274.74445
,,186.5061,,274.7873
,,186.584425,,274.914875
,,187.0797,,275.606075
,,187.192025,,276.55675
,,187.30405,,276.66855
,,187.4794,,276.8432
,,187.762475,,276.891325
,,187.91245,,277.3369
,,187.95505,,277.562025
,,188.1805,,278.5511
,,188.2603,,278.8413
,,188.436025,,278.86445
,,188.45495,,278.98625
,,188.526125,,279.023625
,,188.606325,,279.783825
,,188.73825,,279.987275
,,188.876825,,279.9942
,,188.89905,,280.011375
,,188.917075,,280.236025
,,188.92715,,280.519625
,,189.0315,,280.705375
,,189.160625,,280.81485
,,189.36425,,281.1396
,,189.42685,,281.43375
,,189.471825,,281.55395
,,189.723975,,281.961925
,,189.85235,,282.436775
,,190.01715,,282.562775
,,190.08795,,282.7521
,,190.131325,,283.1235
,,190.15705,,283.78
,,190.4836,,283.904875
,,190.57075,,284.161575
,,190.573225,,284.31685
,,190.867875,,284.34225
,,190.91735,,284.367275
,,190.99265,,284.6103
,,191.0152,,284.648
,,191.288425,,284.778125
,,191.3105,,284.9328
,,191.314025,,284.9794
,,191.333425,,285.094325
,,191.452725,,285.116025
,,191.513275,,285.1947
,,191.634175,,285.563675
,,191.671775,,285.82385
,,191.7294,,285.876275
,,191.80315,,286.137775
,,191.829525,,286.202775
,,192.010025,,286.5667
,,192.081225,,286.6305
,,192.1327,,286.974775
,,192.20165,,286.99975
,,192.3601,,287.200075
,,192.607925,,287.25595
,,192.764425,,287.3511
,,192.96075,,287.469925
,,193.28585,,287.568375
,,193.34205,,288.035575
,,193.55745,,288.236075
,,193.594475,,288.715725
,,193.644,,289.057025
,,193.663525,,289.079325
,,193.81725,,289.096075
,,193.83355,,289.371925
,,193.87255,,289.50085
,,194.054275,,289.719575
,,194.079725,,289.763725
,,194.185525,,290.108975
,,194.357225,,290.437225
,,194.3803,,290.740275
,,194.45845,,290.83405
,,194.513175,,291.112225
,,194.734125,,291.47455
,,194.9229,,291.8818
,,194.9381,,292.157375
,,195.0635,,292.39735
,,195.254425,,292.444925
,,195.377375,,292.479875
,,195.492125,,292.643175
,,195.5254,,293.19865
,,195.599525,,293.20995
,,195.615825,,293.62815
,,195.62865,,293.72295
,,195.858075,,293.8142
,,195.9019,,293.918975
,,195.917575,,294.2362
,,196.1392,,294.4513
,,196.20505,,294.629375
,,196.2258,,295.5691
,,196.278225,,295.670625
,,196.309975,,295.7144
,,196.3174,,295.725125
,,196.47905,,295.789075
,,196.517275,,295.954175
,,196.65795,,296.116125
,,196.70175,,296.1284
,,197.0064,,296.225975
,,197.251475,,296.334175
,,197.2597,,296.376175
,,197.274025,,296.59785
,,197.4458,,296.988775
,,197.502375,,297.4659
,,197.83815,,297.623675
,,198.119525,,297.75675
,,198.67995,,298.3131
,,199.17855,,298.409275
,,199.19875,,298.707675
,,199.2655,,298.86435
,,199.309275,,299.35875
,,199.454975,,299.727775
,,199.50195,,299.751975
,,199.94155,,299.91545
,,200.0927,,300.036675
,,200.4773,,300.256925
,,200.56375,,300.42545
,,200.620875,,300.51555
,,200.75875,,301.48045
,,200.79465,,301.8925
,,200.8313,,301.913225
,,200.8351,,301.95115
,,200.920625,,301.991525
,,201.15335,,303.125375
,,201.25005,,303.472475
,,201.338625,,303.71395
,,201.4608,,303.746675
,,201.7099,,304.5787
,,201.89695,,304.67795
,,202.026775,,304.89635
,,202.118325,,305.09105
,,202.138625,,305.410175
,,202.268,,305.937225
,,202.289825,,306.5109
,,202.448275,,306.589675
,,202.53255,,306.6721
,,202.62835,,307.13235
,,202.661175,,307.57085
,,202.68525,,307.6731
,,202.8224,,307.936425
,,202.92225,,307.952775
,,203.045475,,307.97305
,,203.327675,,308.094225
,,203.36995,,308.28555
,,203.4236,,308.3561
,,203.717775,,308.375925
,,203.755075,,308.539125
,,203.7919,,308.57525
,,203.85535,,308.641275
,,203.88275,,308.6825
,,204.0642,,308.899725
,,204.091,,308.942475
,,204.10565,,309.3564
,,204.2724,,309.659975
,,204.44775,,309.7259
,,204.524775,,309.763175
,,204.560225,,309.828925
,,204.630225,,310.16525
,,204.776975,,310.356825
,,204.877825,,310.417075
,,204.915325,,310.50645
,,205.155425,,310.554425
,,205.756675,,311.059875
,,205.827225,,311.504025
,,205.927175,,311.699275
,,205.94715,,312.115975
,,206.081675,,312.150425
,,206.165325,,312.27795
,,206.25005,,312.512325
,,206.2833,,312.5922
,,206.354475,,312.63325
,,206.622175,,312.84375
,,206.80355,,313.3014
,,207.053925,,314.563275
,,207.109425,,314.6723
,,207.159025,,314.8755
,,207.287325,,315.0946
,,207.32005,,315.155725
,,207.48505,,315.4509
,,207.501325,,315.470725
,,207.545375,,315.81615
,,207.6367,,316.086975
,,207.69495,,316.189125
,,207.84635,,316.6193
,,207.862925,,316.900025
,,207.90475,,316.915925
,,207.9223,,317.07925
,,208.03575,,317.350725
,,208.05395,,317.914525
,,208.27765,,318.269175
,,208.717875,,318.33605
,,208.935825,,318.3792
,,208.953125,,319.18735
,,208.970425,,319.63205
,,209.00235,,320.251875
,,209.077425,,320.666925
,,209.333825,,321.1253
,,209.6117,,321.15195
,,209.93835,,322.258325
,,209.96815,,322.30555
,,210.007275,,322.827675
,,210.329075,,322.84265
,,210.3968,,323.22215
,,210.53035,,323.4231
,,210.5531,,323.989675
,,210.696725,,324.119075
,,210.72015,,324.43475
,,210.7363,,324.698925
,,210.763675,,324.870225
,,211.022125,,325.348675
,,211.4759,,325.547775
,,211.591075,,325.63305
,,211.811325,,325.909975
,,211.8677,,325.944875
,,211.9535,,325.987325
,,212.243275,,326.286
,,212.2907,,326.597725
,,212.672625,,326.981475
,,212.862275,,327.076
,,212.990975,,327.10565
,,213.0325,,327.1937
,,213.1415,,327.325025
,,213.21095,,327.47785
,,213.27275,,327.73165
,,213.29415,,327.86795
,,213.657525,,327.92265
,,213.6963,,327.9568
,,213.856175,,327.9944
,,214.1938,,328.178725
,,214.3878,,328.3792
,,214.663775,,328.5513
,,214.69575,,328.8413
,,214.742925,,328.9119
,,214.873875,,329.034775
,,215.373475,,329.1453
,,215.395675,,329.1633
,,215.476875,,330.198925
,,215.60155,,330.748825
,,215.64835,,331.6484
,,215.990425,,332.01605
,,216.014225,,332.17105
,,216.3493,,332.343525
,,216.437225,,332.661725
,,216.6526,,332.8925
,,216.785325,,332.971875
,,216.94135,,333.11725
,,217.000925,,333.40525
,,217.114225,,333.9685
,,217.460675,,334.2217
,,217.533575,,334.3242
,,217.635375,,335.18905
,,217.672175,,335.579875
,,217.918025,,336.074775
,,217.981625,,336.340075
,,218.1392,,336.5906
,,218.538125,,337.0776
,,218.6234,,337.164125
,,218.74495,,337.5199
,,219.067425,,337.84305
,,219.110075,,337.97695
,,219.218675,,338.09615
,,219.2869,,339.026175
,,219.3088,,339.316825
,,219.329525,,339.43665
,,219.42495,,340.776025
,,219.651925,,340.809525
,,219.949325,,341.2098
,,219.964175,,341.508825
,,220.244825,,341.51485
,,220.370275,,341.61245
,,220.4085,,341.914575
,,220.736175,,342.315475
,,220.790125,,342.51585
,,221.2772,,
,,221.512025,,
,,221.640375,,
,,221.7319,,
,,221.8134,,
,,221.955425,,
,,222.020725,,
,,222.07,,
,,222.131975,,
,,222.265625,,
,,222.414625,,
,,222.709025,,
,,222.8744,,
,,222.995425,,
,,223.0279,,
,,223.052425,,
,,223.115325,,
,,223.2133,,
,,223.6041,,
,,223.70335,,
,,223.82265,,
,,223.85355,,
,,223.869725,,
,,223.8802,,
,,223.8821,,
,,223.900025,,
,,224.154975,,
,,224.40985,,
,,224.475875,,
,,224.510725,,
,,224.759375,,
,,224.79945,,
,,225.00345,,
,,225.1172,,
,,225.255,,
,,225.4624,,
,,225.695025,,
,,225.839625,,
,,225.8747,,
,,225.89055,,
,,225.998125,,
,,226.135625,,
,,226.482325,,
,,226.712225,,
,,226.914925,,
,,227.037925,,
,,227.10715,,
,,227.197675,,
,,227.407225,,
,,227.4993,,
,,227.518375,,
,,227.56935,,
,,227.80045,,
,,227.9694,,
,,227.999775,,
,,228.0041,,
,,228.47435,,
,,228.5101,,
,,228.5466,,
,,228.595675,,
,,228.8368,,
,,228.8752,,
,,228.963925,,
,,228.998875,,
,,229.2613,,
,,229.3403,,
,,229.650075,,
,,229.960575,,
,,230.0393,,
,,230.13275,,
,,230.182575,,
,,230.382475,,
,,230.534,,
,,230.687,,
,,230.7136,,
,,230.832425,,
,,230.850575,,
,,230.85955,,
,,231.181775,,
,,231.29805,,
,,231.330425,,
,,231.395025,,
,,231.53165,,
,,231.7419,,
,,231.787525,,
,,231.87355,,
,,231.916675,,
,,231.98335,,
,,232.052875,,
,,232.414925,,
,,232.492775,,
,,232.52325,,
,,233.077575,,
,,233.133225,,
,,233.16475,,
,,233.4728,,
,,233.525025,,
,,233.617375,,
,,233.700975,,
,,233.9234,,
,,234.186875,,
,,234.262525,,
,,234.390175,,
,,234.472725,,
,,234.574375,,
,,234.6288,,
,,234.67095,,
,,234.885025,,
,,234.90285,,
,,235.011775,,
,,235.018125,,
,,235.409725,,
,,235.51065,,
,,235.52615,,
,,235.67425,,
,,235.7233,,
,,235.77535,,
,,236.03325,,
,,236.1272,,
,,236.253025,,
,,236.647525,,
,,236.761425,,
,,236.902825,,
,,237.016775,,
,,237.571575,,
,,237.630075,,
,,237.73495,,
,,237.93105,,
,,237.9908,,
,,238.0154,,
,,238.077225,,
,,238.103975,,
,,238.237675,,
,,238.41345,,
,,238.469525,,
,,238.495575,,
,,238.52215,,
,,238.654425,,
,,238.925075,,
,,239.335875,,
,,239.3778,,
,,239.675725,,
,,239.826,,
,,240.099725,,
,,240.329925,,
,,240.54485,,
,,240.5753,,
,,240.61855,,
,,240.857775,,
,,241.27195,,
,,241.337975,,
,,241.522025,,
,,241.574975,,
,,241.599175,,
,,241.683125,,
,,241.73,,
,,241.87925,,
,,242.0353,,
,,242.068625,,
,,242.24335,,
,,242.260475,,
,,242.9177,,
,,242.949575,,
,,242.9895,,
,,243.024475,,
,,243.096975,,
,,243.106025,,
,,243.366025,,
,,243.38565,,
,,243.39525,,
,,243.4492,,
,,243.725725,,
,,243.7378,,
,,243.761425,,
,,243.8122,,
,,243.826275,,
,,243.88235,,
,,243.90455,,
,,244.139875,,
,,244.20855,,
,,244.5231,,
,,244.731075,,
,,244.820125,,
,,244.908475,,
,,244.933275,,
,,244.957425,,
,,245.284975,,
,,245.383675,,
,,245.4961,,
,,245.7928,,
,,245.79985,,
,,245.807975,,
,,245.847325,,
,,246.190375,,
,,246.348725,,
,,246.69835,,
,,246.70695,,
,,246.852425,,
,,246.87625,,
,,247.04915,,
,,247.12815,,
,,247.154975,,
,,247.272975,,
,,247.304825,,
,,247.545125,,
,,247.773225,,
,,248.291025,,
,,248.367675,,
,,248.42825,,
,,248.461775,,
,,248.60425,,
,,248.66345,,
,,248.7364,,
,,248.857325,,
,,248.8657,,
,,249.172875,,
,,249.2095,,
,,249.279675,,
,,249.46875,,
,,249.4929,,
,,249.7326,,
,,249.7624,,
,,249.949,,
,,250.45525,,
,,250.718825,,
,,250.7671,,
,,250.909625,,
,,251.635,,
,,251.675775,,
,,251.709925,,
,,252.1457,,
,,252.771675,,
,,252.84315,,
,,252.951125,,
,,253.01285,,
,,253.076825,,
,,253.146725,,
,,253.31975,,
,,253.33625,,
,,253.685775,,
,,253.8305,,
,,254.45945,,
,,254.483875,,
,,254.501475,,
,,254.704225,,
,,254.811,,
,,255.05385,,
,,255.12055,,
,,255.149875,,
,,255.287375,,
,,255.36085,,
,,255.828075,,
,,255.85865,,
,,256.135875,,
,,256.463475,,
,,256.629275,,
,,256.79335,,
,,257.39605,,
,,258.110425,,
,,258.3108,,
,,258.3351,,
,,258.40285,,
,,258.53675,,
,,258.61445,,
,,258.662,,
,,258.897475,,
,,258.974775,,
,,259.00505,,
,,259.42435,,
,,259.45685,,
,,259.53135,,
,,259.594025,,
,,259.620225,,
,,259.659,,
,,259.7799,,
,,259.87005,,
,,259.911875,,
,,259.9702,,
,,260.070025,,
,,260.165775,,
,,260.6042,,
,,260.769,,
,,260.866525,,
,,261.2694,,
,,261.459875,,
,,261.73715,,
,,261.819575,,
,,262.01515,,
,,262.277775,,
,,262.6384,,
,,263.057425,,
,,263.27985,,
,,263.53945,,
,,263.615875,,
,,264.165925,,
,,264.255825,,
,,264.419175,,
,,264.76635,,
,,264.947625,,
,,265.0588,,
,,265.095925,,
,,265.29685,,
,,265.403525,,
,,265.4108,,
,,265.6831,,
,,265.787225,,
,,266.007,,
,,266.4728,,
,,266.526475,,
,,266.720375,,
,,266.815175,,
,,267.0741,,
,,267.21975,,
,,267.29725,,
,,267.364525,,
,,267.637925,,
,,267.6788,,
,,267.876,,
,,268.00915,,
,,268.3669,,
,,268.49545,,
,,268.665275,,
,,268.90725,,
,,269.158275,,
,,269.1786,,
,,269.246375,,
,,269.288525,,
,,269.3105,,
,,269.683175,,
,,270.46845,,
,,270.53525,,
,,270.8763,,
,,270.884,,
,,271.092825,,
,,271.15565,,
,,271.190775,,
,,271.20635,,
,,271.740925,,
,,271.879025,,
,,272.07635,,
,,272.2682,,
,,272.541775,,
,,272.651625,,
,,272.889775,,
,,273.127275,,
,,273.3442,,
,,273.425125,,
,,273.5972,,
,,273.876825,,
,,274.12435,,
,,274.1352,,
,,274.27115,,
,,275.092475,,
,,275.4431,,
,,275.496925,,
,,275.706375,,
,,276.3042,,
,,276.7834,,
,,276.927025,,
,,277.13845,,
,,277.52015,,
,,277.52475,,
,,277.638575,,
,,277.810575,,
,,277.9323,,
,,277.985375,,
,,278.11345,,
,,278.29025,,
,,278.68775,,
,,278.798475,,
,,278.896375,,
,,278.92755,,
,,279.344675,,
,,279.46285,,
,,279.533,,
,,279.6147,,
,,279.83135,,
,,279.871675,,
,,279.983375,,
,,280.082225,,
,,280.206625,,
,,280.604275,,
,,280.6846,,
,,280.802,,
,,281.128075,,
,,281.262475,,
,,281.4266,,
,,281.537125,,
,,281.557175,,
,,281.576875,,
,,281.867475,,
,,281.8977,,
,,281.916975,,
,,282.361275,,
,,282.381675,,
,,282.559375,,
,,282.6423,,
,,282.675075,,
,,282.881725,,
,,282.9426,,
,,283.0404,,
,,283.106625,,
,,283.447725,,
,,283.491125,,
,,283.516,,
,,283.662325,,
,,283.91325,,
,,284.415975,,
,,284.5581,,
,,284.66265,,
,,285.264,,
,,285.592825,,
,,285.66915,,
,,285.858425,,
,,285.878575,,
,,285.97785,,
,,286.6956,,
,,286.725925,,
,,287.142625,,
,,287.386475,,
,,287.838225,,
,,287.911875,,
,,287.925875,,
,,287.961025,,
,,288.26045,,
,,288.36795,,
,,288.6612,,
,,288.711175,,
,,288.95895,,
,,289.064925,,
,,289.093925,,
,,289.420775,,
,,289.56275,,
,,289.620275,,
,,289.726425,,
,,290.48145,,
,,290.5612,,
,,290.598525,,
,,290.634175,,
,,290.76375,,
,,290.7816,,
,,290.8242,,
,,290.9982,,
,,291.201875,,
,,291.4026,,
,,291.46485,,
,,291.49685,,
,,291.650625,,
,,291.917175,,
,,292.0978,,
,,292.117475,,
,,292.178875,,
,,292.3396,,
,,292.37465,,
,,292.44175,,
,,292.611675,,
,,292.84565,,
,,293.12485,,
,,293.478675,,
,,293.505025,,
,,293.81255,,
,,293.842575,,
,,294.153375,,
,,294.53505,,
,,294.888275,,
,,295.169075,,
,,295.425375,,
,,295.715575,,
,,295.723075,,
,,296.23375,,
,,296.31765,,
,,296.404275,,
,,296.4274,,
,,297.03555,,
,,297.369425,,
,,297.5558,,
,,297.785725,,
,,297.86625,,
,,298.043075,,
,,298.2227,,
,,298.644875,,
,,298.7379,,
,,298.993775,,
,,299.271575,,
,,299.3204,,
,,299.6811,,
,,300.0099,,
,,300.12625,,
,,300.3963,,
,,300.8256,,
,,300.90755,,
,,301.001675,,
,,301.09665,,
,,301.18,,
,,301.854875,,
,,301.918325,,
,,302.3867,,
,,302.583175,,
,,302.6712,,
,,302.966525,,
,,303.1933,,
,,303.409075,,
,,304.006025,,
,,304.607475,,
,,304.6175,,
,,304.836425,,
,,304.8405,,
,,304.930425,,
,,304.999525,,
,,305.155275,,
,,305.18045,,
,,305.24985,,
