SPK_SPKC04a (excited),SPK_SPKC04b (excited),SPK_SPKC12a (excited)
89.816175,,
89.8396,,
89.91925,,
89.94085,,
89.9565,,
89.970225,,
89.99825,,
90.020625,,
90.0364,,
90.046175,,
90.067875,,
90.099125,,
90.11795,,
90.1285,,
90.19005,,
90.194975,,
90.21205,,
90.23975,,
90.247325,,
90.28825,,
90.30855,,
90.334225,,
90.375775,,
90.401375,,
90.43275,,
90.45625,,
90.472775,,
90.51865,,
90.5247,,
90.559725,,
90.580325,,
90.63595,,
90.63785,,
90.6766,,
90.6932,,
90.697625,,
90.71165,,
90.725475,,
90.734975,,
90.743625,,
90.80795,,
90.8165,,
90.847825,,
90.869075,,
90.88905,,
90.894475,,
90.89945,,
90.93785,,
90.9629,,
90.97155,,
90.980775,,
90.982575,,
91.005325,,
91.015575,,
91.0202,,
91.049625,,
91.0714,,
91.0908,,
91.123625,,
91.1303,,
91.173,,
91.1868,,
91.2205,,
91.225325,,
91.253675,,
91.259575,,
91.274,,
91.294675,,
91.324875,,
91.36835,,
91.3922,,
91.405125,,
91.417475,,
91.4443,,
91.460475,,
91.47795,,
91.493825,,
91.593,,
91.6025,,
91.6657,,
91.67375,,
91.684325,,
91.746125,,
91.767625,,
91.77955,,
91.786975,,
91.796125,,
91.806625,,
91.8116,,
91.84455,,
91.85965,,
91.90095,,
91.9316,,
91.944475,,
91.96015,,
92.008825,,
92.015175,,
92.0847,,
92.106225,,
92.1227,,
92.142575,,
92.15995,,
92.186425,,
92.20095,,
92.2236,,
92.260125,,
92.274625,,
92.3007,,
92.312075,,
92.40935,,
92.4366,,
92.4583,,
92.47175,,
92.52,,
92.55065,,
92.567075,,
92.582975,,
92.5994,,
92.6262,,
92.630525,,
92.649075,,
92.664525,,
92.6817,,
92.692625,,
92.750725,,
92.78625,,
92.807025,,
92.883925,,
92.8958,,
92.9395,,
93.006625,,
93.0918,,
93.18445,,
93.25635,,
93.288625,,
93.336525,,
93.423725,,
93.453725,,
93.456725,,
93.480925,,
93.54395,,
93.556975,,
93.581125,,
93.623825,,
93.631175,,
93.632825,,
93.651025,,
93.6708,,
93.67625,,
93.68155,,
93.68765,,
93.718325,,
93.728525,,
93.755525,,
93.8008,,
93.82095,,
93.8569,,
93.901375,,
93.919975,,
93.92925,,
94.004775,,
94.0452,,
94.14945,,
94.16225,,
94.187225,,
94.284325,,
94.292675,,
94.294375,,
94.3171,,
94.3427,,
94.345075,,
94.374725,,
94.39815,,
94.474675,,
94.6166,,
94.675725,,
94.7777,,
95.017775,,
95.01965,,
95.07645,,
95.158675,,
95.2392,,
95.41405,,
95.66595,,
96.103425,,
96.3657,,
96.444025,,
96.622025,,
96.8802,,
96.95545,,
96.9987,,
97.089975,,
97.2956,,
97.309475,,
97.33375,,
97.366125,,
97.3858,,
97.443275,,
97.4553,,
97.4719,,
97.5004,,
97.52405,,
97.539475,,
97.559575,,
97.563325,,
97.5783,,
97.6835,,
97.803,,
97.821775,,
97.825325,,
97.82915,,
97.861125,,
97.898425,,
97.923375,,
98.027,,
98.1289,,
98.1693,,
98.192475,,
98.2138,,
98.222225,,
98.300575,,
98.341025,,
98.39675,,
98.447375,,
98.474925,,
98.48555,,
98.552825,,
98.59425,,
98.628675,,
98.654325,,
98.687425,,
98.722375,,
98.82385,,
98.881575,,
98.90105,,
98.93675,,
98.979675,,
99.024125,,
99.08795,,
99.108575,,
99.129625,,
99.13855,,
99.156225,,
99.162825,,
99.18575,,
99.215275,,
99.2291,,
99.305875,,
99.320275,,
99.373825,,
99.4232,,
99.4556,,
99.466425,,
99.489875,,
99.561075,,
99.58545,,
99.599375,,
99.60465,,
99.6229,,
99.639425,,
99.65705,,
99.661775,,
99.670975,,
99.6936,,
99.709675,,
99.71805,,
99.8294,,
99.843375,,
99.84565,,
99.870325,,
99.887575,,
99.92505,,
99.930925,,
99.932575,,
99.972675,,
100.02755,,
100.0326,,
100.080225,,
100.090625,,
100.13515,,
100.14945,,
100.172525,,
100.205675,,
100.26965,,
100.278625,,
100.28715,,
100.289125,,
100.3287,,
100.3718,,
100.39255,,
100.402375,,
100.465275,,
100.494875,,
100.50325,,
100.5258,,
100.55705,,
100.56345,,
100.5652,,
100.63475,,
100.653825,,
100.703175,,
100.723425,,
100.74865,,
100.752725,,
100.76355,,
100.778375,,
100.79025,,
100.80935,,
100.8386,,
100.867025,,
100.889275,,
100.919575,,
100.932,,
100.954925,,
100.988425,,
100.99825,,
101.019075,,
101.05085,,
101.07675,,
101.0955,,
101.116925,,
101.154025,,
101.191075,,
101.201625,,
101.2277,,
101.235825,,
101.27175,,
101.28215,,
101.303275,,
101.315475,,
101.32205,,
101.340525,,
101.43355,,
101.452325,,
101.457375,,
101.4711,,
101.50055,,
101.536275,,
101.548525,,
101.568975,,
101.581625,,
101.5995,,
101.61315,,
101.654325,,
101.678675,,
101.70485,,
101.71735,,
101.746675,,
101.794925,,
101.807825,,
101.839875,,
101.91695,,
101.99485,,
102.095275,,
102.111025,,
102.334625,,
102.48875,,
102.5665,,
102.8448,,
102.92205,,
102.999025,,
103.084175,,
103.114575,,
103.16665,,
103.339975,,
103.422925,,
103.6783,,
103.738925,,
103.744125,,
103.745825,,
103.793525,,
103.7961,,
103.829475,,
103.843925,,
103.88055,,
103.8836,,
103.8913,,
103.986675,,
104.095975,,
104.149325,,
104.217325,,
104.25395,,
104.361775,,
104.39645,,
104.42615,,
104.4554,,
104.46955,,
104.5215,,
104.58025,,
104.6662,,
104.7451,,
104.774925,,
104.838375,,
104.86755,,
104.8812,,
104.90585,,
104.974525,,
105.006125,,
105.03625,,
105.08315,,
105.14395,,
105.5423,,
105.596125,,
105.649175,,
105.6996,,
105.85215,,
105.907225,,
106.032125,,
106.0388,,
106.192725,,
106.2062,,
106.2082,,
106.281425,,
106.29175,,
106.304025,,
106.314175,,
106.3524,,
106.4869,,
106.508125,,
106.522975,,
106.7052,,
106.78845,,
106.878075,,
107.147975,,
107.309125,,
107.35835,,
107.6565,,
107.669025,,
107.686125,,
107.6932,,
107.712775,,
107.7648,,
107.78755,,
107.8342,,
108.029525,,
108.046975,,
108.063225,,
108.08155,,
108.09595,,
108.106275,,
108.2152,,
108.261475,,
108.307025,,
108.462725,,
108.502,,
108.523325,,
108.5323,,
108.554725,,
108.6072,,
108.8002,,
108.813,,
108.850075,,
108.853275,,
108.8633,,
108.898975,,
108.90515,,
108.935775,,
109.004325,,
109.107875,,
109.1708,,
109.1805,,
109.181925,,
109.202225,,
109.221225,,
109.23995,,
109.24925,,
109.256125,,
109.2591,,
109.2778,,
109.2845,,
109.29995,,
109.428775,,
109.458025,,
109.551,,
109.746875,,
109.7536,,
109.810825,,
109.819175,,
109.830725,,
109.83655,,
110.070475,,
110.089075,,
110.1243,,
110.138375,,
110.14385,,
110.17775,,
110.23295,,
110.257675,,
110.72425,,
110.880375,,
110.934425,,
110.9539,,
110.9865,,
111.02675,,
111.0376,,
111.19915,,
111.294575,,
111.433325,,
111.51935,,
111.53895,,
111.59825,,
111.603375,,
111.6299,,
111.6383,,
111.6487,,
111.658525,,
111.7006,,
111.73925,,
111.754875,,
111.881625,,
111.8894,,
111.89515,,
111.902175,,
111.9284,,
111.930575,,
111.972525,,
111.98515,,
111.991875,,
112.015,,
112.042975,,
112.120275,,
112.203075,,
112.24425,,
112.255175,,
112.285575,,
112.309875,,
112.326675,,
112.3642,,
112.37485,,
112.47295,,
112.4867,,
112.6826,,
112.779675,,
112.834325,,
112.8621,,
112.882775,,
112.908825,,
112.944925,,
112.94945,,
112.994175,,
112.9958,,
113.17875,,
113.399825,,
113.449675,,
113.46025,,
113.482,,
113.485925,,
113.6528,,
113.665325,,
113.687075,,
113.70695,,
113.7263,,
113.76415,,
113.781275,,
113.828775,,
113.9911,,
114.01055,,
114.037025,,
114.070725,,
114.364925,,
114.40345,,
114.418575,,
114.526575,,
114.548575,,
114.813175,,
114.824425,,
114.99535,,
115.0692,,
115.162275,,
115.20895,,
115.253475,,
115.280975,,
115.2956,,
115.299725,,
115.3655,,
115.40125,,
115.404775,,
115.4407,,
115.4581,,
115.494875,,
115.5003,,
115.55095,,
115.6195,,
115.67575,,
115.75665,,
115.7621,,
115.80905,,
115.883575,,
115.910225,,
115.931025,,
115.96755,,
116.21495,,
116.233075,,
116.24585,,
116.31275,,
116.405225,,
116.428275,,
116.48505,,
116.514025,,
116.53505,,
116.5597,,
116.621075,,
116.6345,,
116.652525,,
116.72015,,
116.73685,,
116.757075,,
116.774275,,
116.7884,,
116.792025,,
116.7999,,
116.8318,,
116.84565,,
116.848725,,
116.93965,,
116.9535,,
116.962375,,
116.97115,,
117.008125,,
117.03,,
117.041275,,
117.054925,,
117.062475,,
117.08005,,
117.096325,,
117.10585,,
117.1164,,
117.12585,,
117.130825,,
117.14925,,
117.159275,,
117.2004,,
117.2185,,
117.22365,,
117.242825,,
117.259575,,
117.2953,,
117.325875,,
117.330475,,
117.332175,,
117.35285,,
117.363775,,
117.365325,,
117.44675,,
117.474125,,
117.503725,,
117.53305,,
117.616425,,
117.638975,,
117.6599,,
117.680825,,
117.6989,,
117.74915,,
117.77515,,
117.816825,,
117.81865,,
117.837875,,
117.85735,,
117.8849,,
117.897675,,
117.940825,,
117.959275,,
117.98365,,
118.003975,,
118.012325,,
118.017125,,
118.096325,,
118.119775,,
118.13445,,
118.1588,,
118.17575,,
118.22085,,
118.2389,,
118.24845,,
118.264625,,
118.2808,,
118.304725,,
118.310025,,
118.3192,,
118.331725,,
118.338975,,
118.3588,,
118.372275,,
118.387525,,
118.40815,,
118.4272,,
118.46655,,
118.4966,,
118.5088,,
118.521225,,
118.527175,,
118.543125,,
118.550125,,
118.55245,,
118.58665,,
118.601675,,
118.609625,,
118.63605,,
118.643775,,
118.65245,,
118.675375,,
118.68245,,
118.697025,,
118.714225,,
118.733875,,
118.7445,,
118.75725,,
118.783025,,
118.78645,,
118.80175,,
118.818075,,
118.84865,,
118.867775,,
118.900375,,
118.931375,,
118.951,,
118.9588,,
118.984925,,
118.988725,,
119.010025,,
119.0399,,
119.07785,,
119.098925,,
119.106525,,
119.1132,,
119.13025,,
119.146275,,
119.15595,,
119.16725,,
119.2047,,
119.228225,,
119.238375,,
119.26305,,
119.290725,,
119.30475,,
119.309725,,
119.316975,,
119.3384,,
119.34635,,
119.386525,,
119.415225,,
119.422675,,
119.454125,,
119.485575,,
119.498325,,
119.515675,,
119.526725,,
119.52835,,
119.546775,,
119.550925,,
119.55575,,
119.580425,,
119.59835,,
119.61045,,
119.622975,,
119.6425,,
119.65765,,
119.678875,,
119.717725,,
119.73235,,
119.742775,,
119.75795,,
119.761975,,
119.7909,,
119.810575,,
119.83535,,
119.84325,,
119.86625,,
119.882875,,
119.91715,,
119.924475,,
119.93445,,
119.97385,,
119.983175,,
119.984925,,
120.014775,,
120.028175,,
120.0314,,
120.047325,,
120.0685,,
120.077825,,
120.08865,,
120.091625,,
120.114125,,
120.120275,,
120.162025,,
120.1695,,
120.181075,,
120.192925,,
120.19855,,
120.20795,,
120.2178,,
120.228125,,
120.24755,,
120.25805,,
120.2715,,
120.2905,,
120.3239,,
120.33375,,
120.33765,,
120.375175,,
120.38605,,
120.408425,,
120.429425,,
120.4418,,
120.456625,,
120.46405,,
120.477125,,
120.48695,,
120.498575,,
120.518525,,
120.525075,,
120.53325,,
120.5395,,
120.557725,,
120.5784,,
120.581575,,
120.607875,,
120.6204,,
120.639375,,
120.65615,,
120.686875,,
120.714925,,
120.7914,,
120.800175,,
120.822425,,
120.836425,,
120.8608,,
120.8719,,
120.873425,,
120.913075,,
120.93545,,
120.945,,
120.962225,,
120.99055,,
121.0121,,
121.034875,,
121.0439,,
121.05685,,
121.11565,,
121.125425,,
121.15065,,
121.159175,,
121.192775,,
121.210525,,
121.233275,,
121.24385,,
121.254475,,
121.270025,,
121.271675,,
121.318975,,
121.340925,,
121.347875,,
121.3673,,
121.39225,,
121.400625,,
121.407075,,
121.4155,,
121.430125,,
121.448,,
121.465325,,
121.471675,,
121.483,,
121.49725,,
121.50925,,
121.51405,,
121.530975,,
121.55195,,
121.57455,,
121.610925,,
121.6162,,
121.6224,,
121.653925,,
121.696075,,
121.69905,,
121.7357,,
121.766525,,
121.80225,,
121.813925,,
121.82705,,
121.8429,,
121.850275,,
121.8767,,
121.915225,,
121.9283,,
121.940825,,
121.953725,,
121.9808,,
121.996175,,
122.009625,,
122.0363,,
122.065475,,
122.076625,,
122.1322,,
122.145025,,
122.153725,,
122.170425,,
122.198675,,
122.234225,,
122.252575,,
122.259325,,
122.2932,,
122.313575,,
122.3429,,
122.3937,,
122.453325,,
122.4631,,
122.48665,,
122.507025,,
122.52175,,
122.53195,,
122.539525,,
122.563125,,
122.56825,,
122.6152,,
122.620025,,
122.640175,,
122.659375,,
122.673325,,
122.680275,,
122.69825,,
122.7022,,
122.716175,,
122.73345,,
122.759025,,
122.7695,,
122.801525,,
122.816525,,
122.821575,,
122.82395,,
122.84565,,
122.85755,,
122.8771,,
122.8918,,
122.9023,,
122.918625,,
122.931,,
122.941275,,
122.97225,,
122.983325,,
122.98935,,
123.00475,,
123.0327,,
123.0466,,
123.068525,,
123.0795,,
123.09705,,
123.105675,,
123.1641,,
123.18225,,
123.197675,,
123.215575,,
123.2236,,
123.244,,
123.26715,,
123.27325,,
123.283425,,
123.313675,,
123.342325,,
123.348075,,
123.367775,,
123.3751,,
123.398425,,
123.42205,,
123.429025,,
123.4395,,
123.4745,,
123.478675,,
123.516925,,
123.546625,,
123.562825,,
123.577025,,
123.59425,,
123.607475,,
123.6241,,
123.6317,,
123.6334,,
123.675225,,
123.6881,,
123.711025,,
123.731975,,
123.765975,,
123.78855,,
123.7966,,
123.843625,,
123.8635,,
123.8931,,
123.9063,,
123.9688,,
123.975175,,
123.9832,,
124.012225,,
124.0196,,
124.036275,,
124.051275,,
124.061175,,
124.1082,,
124.123075,,
124.131525,,
124.14665,,
124.17895,,
124.235275,,
124.2519,,
124.29565,,
124.298475,,
124.373225,,
124.38885,,
124.414575,,
124.44155,,
124.450025,,
124.477675,,
124.491275,,
124.512,,
124.5444,,
124.555125,,
124.55765,,
124.569675,,
124.618075,,
124.640175,,
124.658875,,
124.66745,,
124.676375,,
124.695425,,
124.7135,,
124.740475,,
124.802025,,
124.833225,,
124.85085,,
124.871475,,
124.8906,,
124.923175,,
125.0745,,
125.14535,,
125.170825,,
125.211425,,
125.235325,,
125.2675,,
125.278425,,
125.408225,,
125.589475,,
125.616575,,
125.703825,,
125.75795,,
125.769525,,
125.783725,,
125.791325,,
125.801,,
125.8071,,
125.823275,,
125.868625,,
125.9212,,
125.923025,,
125.952625,,
125.975025,,
125.9945,,
126.015125,,
126.026375,,
126.043025,,
126.10855,,
126.125575,,
126.145825,,
126.148775,,
126.16735,,
126.1757,,
126.180125,,
126.2047,,
126.21695,,
126.229725,,
126.2536,,
126.257925,,
126.264775,,
126.2957,,
126.311075,,
126.391275,,
126.404775,,
126.440825,,
126.45355,,
126.482775,,
126.50115,,
126.5184,,
126.52855,,
126.549675,,
126.631375,,
126.64105,,
126.6491,,
126.65535,,
126.669725,,
126.688175,,
126.713725,,
126.7393,,
126.74605,,
126.75825,,
126.78355,,
126.80245,,
126.81025,,
126.868825,,
126.9188,,
126.933825,,
126.9393,,
126.9552,,
126.9731,,
126.97925,,
127.016075,,
127.036525,,
127.039625,,
127.060625,,
127.087875,,
127.13385,,
127.182725,,
127.2157,,
127.261275,,
127.27575,,
127.3927,,
127.4079,,
127.4433,,
127.4605,,
127.508275,,
127.52305,,
127.5697,,
127.580975,,
127.63975,,
127.6858,,
127.98985,,
128.1302,,
128.1395,,
128.176775,,
128.19755,,
128.212525,,
128.2387,,
128.253525,,
128.27325,,
128.287125,,
128.379725,,
128.4244,,
128.4804,,
128.4966,,
128.51155,,
128.51775,,
128.5695,,
128.5846,,
128.6968,,
128.720125,,
128.7517,,
128.771675,,
128.826025,,
128.83385,,
128.89045,,
128.922075,,
128.952975,,
128.9576,,
128.99145,,
129.035225,,
129.043825,,
129.06225,,
129.07035,,
129.0762,,
129.09825,,
129.1409,,
129.184575,,
129.191975,,
129.20425,,
129.225275,,
129.240275,,
129.247275,,
129.255725,,
129.273,,
129.29075,,
129.306675,,
129.331425,,
129.352425,,
129.37135,,
129.37895,,
129.393,,
129.3981,,
129.455425,,
129.4736,,
129.4954,,
129.511625,,
129.52015,,
129.5427,,
129.557975,,
129.566875,,
129.605675,,
129.635825,,
129.6902,,
129.702075,,
129.7336,,
129.741825,,
129.7635,,
129.788125,,
129.824925,,
129.844175,,
129.8937,,
129.91315,,
129.92785,,
129.95145,,
130.00125,,
130.0084,,
130.015575,,
130.029325,,
130.0342,,
130.05005,,
130.068075,,
130.093425,,
130.114225,,
130.1461,,
130.16255,,
130.19155,,
130.199475,,
130.22145,,
130.222775,,
130.238975,,
130.307775,,
130.31995,,
130.34845,,
130.374425,,
130.3976,,
130.43215,,
130.45075,,
130.455975,,
130.484675,,
130.5069,,
130.54445,,
130.568325,,
130.579125,,
130.591225,,
130.6343,,
130.644425,,
130.685075,,
130.709225,,
130.7169,,
130.797675,,
130.8175,,
130.8337,,
130.849225,,
130.8655,,
130.87435,,
130.8961,,
130.9184,,
130.9321,,
130.949775,,
130.9676,,
130.984775,,
131.041725,,
131.060025,,
131.0664,,
131.0944,,
131.11325,,
131.13545,,
131.14665,,
131.1886,,
131.209625,,
131.2493,,
131.320375,,
131.3487,,
131.380775,,
131.468,,
131.4912,,
131.504075,,
131.5387,,
131.731225,,
131.8478,,
131.87015,,
131.928325,,
132.002225,,
132.0535,,
132.13595,,
132.174175,,
132.209175,,
132.2138,,
132.226775,,
132.23095,,
132.265,,
132.28045,,
132.282125,,
132.334375,,
132.3606,,
132.446525,,
132.46565,,
132.470975,,
132.510925,,
132.537975,,
132.563525,,
132.6481,,
132.672575,,
132.6782,,
132.690275,,
132.713575,,
132.743725,,
132.75195,,
132.8028,,
132.81115,,
132.841225,,
132.8544,,
132.874,,
132.9929,,
133.0204,,
133.04515,,
133.0845,,
133.129425,,
133.14335,,
133.1527,,
133.169025,,
133.17145,,
133.17935,,
133.1966,,
133.2731,,
133.340925,,
133.345325,,
133.357275,,
133.36455,,
133.414425,,
133.4619,,
133.46625,,
133.5194,,
133.539575,,
133.5831,,
133.58745,,
133.59525,,
133.6132,,
133.62575,,
133.648375,,
133.6574,,
133.69285,,
133.73175,,
133.747625,,
133.76865,,
133.822625,,
133.8283,,
133.8396,,
133.861675,,
133.8746,,
133.906025,,
133.908975,,
133.913975,,
133.95255,,
133.96315,,
133.9929,,
134.011625,,
134.04585,,
134.080625,,
134.090125,,
134.120425,,
134.1234,,
134.16665,,
134.194525,,
134.2017,,
134.224225,,
134.29865,,
134.335075,,
134.355375,,
134.37335,,
134.38075,,
134.3891,,
134.41595,,
134.4371,,
134.441425,,
134.5568,,
134.571075,,
134.59705,,
134.641075,,
134.6476,,
134.67095,,
134.68015,,
134.692975,,
134.728175,,
134.74335,,
134.782025,,
134.82125,,
134.838875,,
134.86525,,
134.883825,,
134.90565,,
134.921775,,
134.9737,,
134.984575,,
135.001875,,
135.030125,,
135.038925,,
135.068025,,
135.0843,,
135.11945,,
135.13895,,
135.17205,,
135.18405,,
135.245825,,
135.265725,,
135.292375,,
135.301675,,
135.3329,,
135.3551,,
135.388425,,
135.39975,,
135.417475,,
135.4494,,
135.4581,,
135.473175,,
135.517525,,
135.540875,,
135.562375,,
135.5919,,
135.633,,
135.6526,,
135.666325,,
135.69975,,
135.732475,,
135.78175,,
135.799625,,
135.820125,,
135.8661,,
135.88455,,
135.906775,,
135.912275,,
135.924425,,
135.9372,,
135.942325,,
135.97135,,
136.001625,,
136.0332,,
136.045325,,
136.0542,,
136.0686,,
136.074,,
136.122,,
136.1239,,
136.148425,,
136.163975,,
136.185375,,
136.2186,,
136.23345,,
136.238775,,
136.3025,,
136.3112,,
136.3712,,
136.379475,,
136.381625,,
136.4072,,
136.424875,,
136.439925,,
136.4801,,
136.484225,,
136.513125,,
136.5498,,
136.5836,,
136.58815,,
136.64655,,
136.661725,,
136.678325,,
136.696825,,
136.706025,,
136.752225,,
136.7677,,
136.8044,,
136.815325,,
136.821225,,
136.849175,,
136.896975,,
136.931575,,
136.963325,,
137.00665,,
137.02315,,
137.047725,,
137.067075,,
137.076225,,
137.088925,,
137.1209,,
137.222125,,
137.246025,,
137.26515,,
137.281975,,
137.3114,,
137.4324,,
137.546225,,
137.60965,,
137.62005,,
137.6486,,
137.6658,,
137.676125,,
137.752475,,
137.784525,,
137.80285,,
137.833425,,
137.916425,,
137.9804,,
137.990675,,
138.000575,,
138.05155,,
138.115525,,
138.135575,,
138.147925,,
138.15955,,
138.164075,,
138.1826,,
138.188775,,
138.50225,,
138.53265,,
138.565325,,
138.629275,,
138.653025,,
138.688825,,
138.73085,,
138.766325,,
138.798875,,
138.83085,,
138.8688,,
138.88545,,
138.89675,,
138.9142,,
138.916425,,
139.011925,,
139.05355,,
139.0747,,
139.372575,,
139.407525,,
139.461975,,
139.679325,,
139.73655,,
139.74985,,
139.768175,,
139.7756,,
139.820725,,
139.851725,,
139.86765,,
139.96195,,
139.96535,,
140.00215,,
140.00855,,
140.024825,,
140.047425,,
140.049375,,
140.072,,
140.152325,,
140.195675,,
140.198075,,
140.259375,,
140.308525,,
140.3262,,
140.365125,,
