SPK_SPKC03a (late inhi),SPK_SPKC11a (inhi)
467.335175,
467.35885,
467.385475,
467.414675,
467.44335,
467.468475,
467.51235,
467.547175,
467.607775,
467.629775,
467.667675,
467.742025,
467.771875,
467.8003,
467.819925,
467.856525,
467.892225,
467.907725,
467.933625,
468.02855,
468.105475,
468.1456,
468.16955,
468.1949,
468.2161,
468.254875,
468.28325,
468.396075,
468.45165,
468.49735,
468.53255,
468.6047,
468.6727,
468.70535,
468.733,
468.794025,
468.821,
468.861325,
468.94335,
468.982125,
469.0086,
469.0434,
469.0692,
469.0932,
469.110475,
469.13185,
469.150925,
469.1801,
469.188075,
469.212925,
469.23595,
469.272525,
469.305,
469.3164,
469.3383,
469.36125,
469.396425,
469.425925,
469.4478,
469.477525,
469.496075,
469.517975,
469.53825,
469.558775,
469.588325,
469.604775,
469.62965,
469.66845,
469.6971,
469.806,
469.8383,
469.929475,
469.94795,
469.979075,
469.993475,
470.015375,
470.04235,
470.063025,
470.0999,
470.1162,
470.13935,
470.164175,
470.18805,
470.228,
470.27825,
470.308325,
470.3368,
470.376175,
470.407225,
470.473025,
470.563,
470.66835,
470.6944,
470.718675,
470.751375,
470.775,
470.81665,
470.838375,
470.854425,
470.88165,
470.9076,
470.934825,
470.962575,
470.99135,
471.011975,
471.0369,
471.060275,
471.071525,
471.102025,
471.1452,
471.175925,
471.201425,
471.222675,
471.246125,
471.2789,
471.322125,
471.3625,
471.390575,
471.422325,
471.434,
471.475125,
471.5249,
471.5611,
471.586125,
471.609925,
471.626125,
471.642225,
471.657625,
471.665025,
471.692375,
471.702,
471.7194,
471.73385,
471.760725,
471.77505,
471.800375,
471.81565,
471.832,
471.852025,
471.86705,
471.887925,
471.908825,
471.960225,
471.9827,
472.0016,
472.023825,
472.0539,
472.094875,
472.105375,
472.1362,
472.3333,
472.372525,
472.396775,
472.413,
472.435925,
472.455325,
472.48475,
472.507875,
472.522825,
472.539225,
472.564,
472.588775,
472.628175,
472.64855,
472.6975,
472.72805,
472.766325,
472.830975,
472.882725,
472.906625,
472.93495,
472.958675,
472.991575,
473.039925,
473.0882,
473.134,
473.198825,
473.2586,
473.30995,
473.3693,
473.3943,
473.414675,
473.436,
473.45075,
473.50295,
473.522275,
473.550875,
473.579875,
473.601325,
473.628575,
473.645225,
473.65615,
473.662725,
473.6858,
473.70245,
473.7313,
473.753275,
473.774025,
473.80015,
473.811125,
473.838625,
473.881175,
473.959375,
473.980375,
473.993775,
474.051275,
474.06835,
474.090425,
474.105225,
474.125075,
474.14875,
474.190725,
474.212,
474.229975,
474.24805,
474.2566,
474.313425,
474.3264,
474.33955,
474.3656,
474.409375,
474.429275,
474.442525,
474.44875,
474.4588,
474.477325,
474.492,
474.525975,
474.53975,
474.5616,
474.579475,
474.6031,
474.635925,
474.656125,
474.67625,
474.69255,
474.699375,
474.71505,
474.73035,
474.742525,
474.813525,
474.846625,
474.857075,
474.879075,
474.9088,
474.9236,
474.9651,
475.003575,
475.03075,
475.06215,
475.116525,
475.17195,
475.1996,
475.229175,
475.28425,
475.31755,
475.337625,
475.3989,
475.42455,
475.439025,
475.463225,
475.4812,
475.501075,
475.515875,
475.53605,
475.565975,
475.6333,
475.678775,
475.708875,
475.72795,
475.79595,
475.857475,
475.871675,
475.904925,
475.9489,
475.989325,
476.017975,
476.09925,
476.129325,
476.187125,
476.224725,
476.3264,
476.356475,
476.386625,
476.45965,
476.489525,
476.528725,
476.564975,
476.59595,
476.61895,
476.636975,
476.650025,
476.664925,
476.68665,
476.694375,
476.71935,
476.7331,
476.75605,
476.777125,
476.79525,
476.817925,
476.839,
476.850325,
476.8718,
476.8923,
476.90285,
476.923675,
476.955475,
476.976975,
477.003175,
477.028675,
477.03815,
477.06075,
477.0831,
477.1031,
477.135275,
477.1513,
477.16535,
477.191475,
477.1985,
477.212225,
477.2375,
477.254525,
477.28375,
477.299,
477.328425,
477.3502,
477.3903,
477.41585,
477.43265,
477.445175,
477.46165,
477.475625,
477.49285,
477.50585,
477.522625,
477.53715,
477.562475,
477.584175,
477.604125,
477.636925,
477.691175,
477.708625,
477.734125,
477.761675,
477.780525,
477.8027,
477.842225,
477.870225,
477.90135,
477.9296,
477.9429,
477.95935,
477.978725,
478.013775,
478.04395,
478.07705,
478.113125,
478.148175,
478.172525,
478.223175,
478.243825,
478.25745,
478.28075,
478.3038,
478.31825,
478.330225,
478.339825,
478.35625,
478.380525,
478.400075,
478.411025,
478.426625,
478.448875,
478.467425,
478.49275,
478.517275,
478.535275,
478.5564,
478.586225,
478.62355,
478.6427,
478.654475,
478.674475,
478.688525,
478.693175,
478.71,
478.721275,
478.7333,
478.754,
478.767825,
478.77955,
478.789675,
478.81815,
478.835775,
478.8516,
478.872275,
478.8956,
478.9142,
478.9304,
478.943975,
478.969425,
478.989275,
479.00765,
479.025025,
479.03845,
479.0604,
479.0855,
479.112175,
479.1359,
479.239375,
479.28335,
479.3199,
479.3309,
479.355975,
479.364,
479.374675,
479.388875,
479.403125,
479.417275,
479.4342,
479.4453,
479.463775,
479.472125,
479.48845,
479.510075,
479.517675,
479.533425,
479.547375,
479.56865,
479.5761,
479.59035,
479.618675,
479.6297,
479.637775,
479.65285,
479.672225,
479.6966,
479.7186,
479.750375,
479.764475,
479.77945,
479.7923,
479.813625,
479.837475,
479.8558,
479.879525,
479.8993,
479.9161,
479.947125,
479.995825,
480.028275,
480.0859,
480.153075,
480.169575,
480.192475,
480.200875,
480.226475,
480.241325,
480.25915,
480.2777,
480.291075,
480.3055,
480.3349,
480.3813,
480.399725,
480.41155,
480.42775,
480.4418,
480.4548,
480.4629,
480.47775,
480.489775,
480.49875,
480.51275,
480.519875,
480.532575,
480.551275,
480.5724,
480.58805,
480.603125,
480.619925,
480.631475,
480.64405,
480.6511,
480.65985,
480.6728,
480.686775,
480.7047,
480.7241,
480.7455,
480.75365,
480.766225,
480.7765,
480.7946,
480.805225,
480.815975,
480.832775,
480.848625,
480.8617,
480.8847,
480.9003,
480.907425,
480.92865,
480.957125,
480.9847,
481.0022,
481.013775,
481.025525,
481.03605,
481.0867,
481.0971,
481.107425,
481.123875,
481.136675,
481.14075,
481.153175,
481.161775,
481.171725,
481.1943,
481.200275,
481.22435,
481.25115,
481.277775,
481.30015,
481.305675,
481.319575,
481.3563,
481.370725,
481.377175,
481.400325,
481.435725,
481.448275,
481.46145,
481.48395,
481.51465,
481.54525,
481.558175,
481.5684,
481.574725,
481.593675,
481.610475,
481.6247,
481.63365,
481.64775,
481.66145,
481.68055,
481.6949,
481.708525,
481.718,
481.756175,
481.765,
481.76895,
481.781925,
481.792925,
481.806825,
481.815075,
481.825975,
481.837225,
481.852275,
481.872,
481.88965,
481.90275,
481.9177,
481.9275,
481.9355,
481.948,
481.958375,
481.9863,
481.9978,
482.00655,
482.015075,
482.026875,
482.03585,
482.045725,
482.06115,
482.08875,
482.106375,
482.11365,
482.128675,
482.140025,
482.153675,
482.16685,
482.1802,
482.19235,
482.2109,
482.22335,
482.24355,
482.254125,
482.26595,
482.2736,
482.284875,
482.295275,
482.305075,
482.321175,
482.33975,
482.36385,
482.3794,
482.3913,
482.402675,
482.41195,
482.43,
482.443075,
482.4523,
482.462425,
482.47325,
482.48415,
482.494725,
482.50525,
482.518375,
482.545625,
482.559425,
482.57225,
482.582525,
482.599025,
482.6128,
482.622675,
482.6341,
482.641975,
482.652375,
482.6613,
482.675375,
482.687775,
482.6973,
482.706175,
482.712725,
482.7287,
482.740475,
482.749475,
482.755575,
482.76095,
482.776275,
482.78505,
482.798425,
482.81025,
482.822,
482.83285,
482.8444,
482.854725,
482.861725,
482.87335,
482.883975,
482.89485,
482.90385,
482.912,
482.919675,
482.93075,
482.9594,
482.968375,
482.9746,
482.981075,
482.998225,
483.015725,
483.043575,
483.0554,
483.073,
483.08745,
483.096025,
483.10735,
483.123775,
483.137075,
483.146025,
483.164425,
483.189475,
483.199225,
483.21445,
483.230825,
483.24555,
483.2596,
483.27235,
483.291925,
483.33435,
483.3502,
483.379525,
483.3935,
483.414325,
483.42205,
483.443525,
483.4546,
483.476675,
483.48745,
483.506175,
483.514525,
483.521125,
483.528275,
483.533225,
483.5527,
483.561725,
483.5926,
483.6219,
483.642125,
483.6594,
483.674425,
483.682775,
483.69415,
483.712075,
483.7234,
483.734225,
483.75355,
483.763425,
483.7836,
483.79925,
483.8112,
483.8172,
483.826075,
483.885625,
483.902575,
483.9145,
483.92285,
483.930125,
483.9451,
483.953875,
483.966375,
483.97645,
483.987625,
483.994625,
483.999725,
484.0108,
484.019275,
484.02965,
484.045875,
484.054825,
484.0713,
484.090575,
484.104375,
484.117525,
484.128775,
484.1448,
484.1544,
484.174425,
484.1913,
484.206125,
484.21625,
484.225025,
484.234825,
484.254775,
484.261525,
484.2756,
484.2914,
484.307975,
484.318775,
484.331675,
484.341825,
484.360975,
484.368475,
484.3816,
484.394125,
484.4157,
484.426825,
484.4378,
484.449325,
484.457575,
484.482425,
484.4935,
484.502525,
484.518925,
484.53,
484.545925,
484.560175,
484.574125,
484.58215,
484.594325,
484.61,
484.62155,
484.6417,
484.6579,
484.69315,
484.706375,
484.716175,
484.724325,
484.729975,
484.73925,
484.755425,
484.7728,
484.789725,
484.797225,
484.8107,
484.82805,
484.8457,
484.8551,
484.8663,
484.874725,
484.888575,
484.900825,
484.915175,
484.93565,
484.96355,
484.99305,
485.021825,
485.06265,
485.075325,
485.0908,
485.101625,
485.1151,
485.130925,
485.13625,
485.1509,
485.160925,
485.17275,
485.1819,
485.195875,
485.208925,
485.2181,
485.233,
485.26055,
485.274475,
485.289825,
485.2972,
485.32355,
485.330775,
485.348375,
485.363175,
485.37685,
485.38705,
485.401475,
485.416775,
485.430875,
485.445825,
485.470325,
485.504125,
485.55355,
485.564875,
485.592475,
485.607825,
485.62385,
485.6347,
485.64715,
485.6573,
485.675025,
485.703175,
485.728075,
485.74245,
485.75315,
485.795625,
485.835575,
485.85285,
485.866825,
485.8889,
485.919975,
485.934375,
485.944975,
485.95855,
485.970575,
486.0091,
486.031025,
486.064475,
486.1161,
486.147,
486.168575,
486.189375,
486.2123,
486.222475,
486.23345,
486.243,
486.25375,
486.267225,
486.281975,
486.318875,
486.426775,
486.44625,
486.466775,
486.478475,
486.4986,
486.5133,
486.52195,
486.5343,
486.552525,
486.56545,
486.57775,
486.59085,
486.621525,
486.640875,
486.6661,
486.676475,
486.6962,
486.7052,
486.722025,
486.736025,
486.7621,
486.7763,
486.80145,
486.8187,
486.8342,
486.85445,
486.874175,
486.88845,
486.907725,
486.920925,
486.94495,
486.966925,
486.971925,
486.99305,
487.008325,
487.037575,
487.052475,
487.06305,
487.08205,
487.117,
487.19505,
487.2244,
487.253875,
487.2731,
487.32115,
487.329425,
487.3388,
487.364275,
487.37235,
487.38055,
487.390025,
487.401425,
487.4151,
487.423475,
487.43565,
487.470775,
487.579625,
487.621,
487.628325,
487.633375,
487.6426,
487.646425,
487.6505,
487.6609,
487.668175,
487.682475,
487.710375,
487.726225,
487.740075,
487.755025,
487.770075,
487.805975,
487.840375,
487.8553,
487.870875,
487.885675,
487.89815,
487.92585,
487.940125,
487.948125,
487.95855,
487.974075,
487.9894,
488.005075,
488.0232,
488.02695,
488.043375,
488.050725,
488.069025,
488.08485,
488.1005,
488.116925,
488.133975,
488.171175,
488.195425,
488.204325,
488.215375,
488.238025,
488.25135,
488.266625,
488.27255,
488.28395,
488.29525,
488.310775,
488.3187,
488.326775,
488.33495,
488.35145,
488.360875,
488.368925,
488.379625,
488.3959,
488.406,
488.420925,
488.431025,
488.4441,
488.462925,
488.482575,
488.50125,
488.518725,
488.5369,
488.5504,
488.567725,
488.58895,
488.606475,
488.622225,
488.64535,
488.6561,
488.669275,
488.677825,
488.689375,
488.6979,
488.708875,
488.71995,
488.7412,
488.7491,
488.759575,
488.76965,
488.784375,
488.8014,
488.82,
488.839725,
488.853925,
488.862725,
488.8808,
488.889,
488.910475,
488.9283,
488.9512,
488.972725,
488.9869,
489.0093,
489.023175,
489.032825,
489.0428,
489.053,
489.0618,
489.069275,
489.080875,
489.106275,
489.122775,
489.1311,
489.139725,
489.149425,
489.157175,
489.169,
489.182875,
489.19185,
489.204525,
489.216525,
489.2321,
489.25125,
489.267725,
489.290625,
489.313325,
489.3364,
489.349275,
489.35905,
489.37615,
489.3868,
489.39745,
489.4118,
489.43035,
489.44085,
489.4519,
489.46965,
489.475625,
489.485925,
489.4961,
489.51335,
489.5265,
489.5325,
489.5587,
489.575025,
489.588175,
489.60265,
489.615825,
489.6266,
489.64375,
489.678925,
489.7131,
489.72915,
489.7518,
489.77325,
489.806875,
489.825325,
489.831575,
489.83995,
489.845625,
489.85025,
489.859625,
489.86715,
489.877175,
489.905625,
489.9152,
489.923825,
489.93745,
489.94715,
489.96615,
489.99375,
490.00305,
490.02275,
490.033925,
490.043,
490.063175,
490.085225,
490.104225,
490.13195,
490.1448,
490.1682,
490.193,
490.21305,
490.225625,
490.2494,
490.263125,
490.29035,
490.30945,
490.323675,
490.3448,
490.359725,
490.381075,
490.423575,
490.449325,
490.476025,
490.509825,
490.53345,
490.5642,
490.58325,
490.597025,
490.646125,
490.654975,
490.662825,
490.67395,
490.6897,
490.702175,
490.720325,
490.73795,
490.74845,
490.761,
490.778525,
490.795625,
490.83055,
490.845275,
490.853975,
490.864075,
490.8871,
490.904875,
490.922075,
490.943275,
490.97105,
490.97895,
490.9947,
491.024875,
491.039125,
491.0579,
491.074375,
491.084925,
491.111525,
491.13975,
491.165775,
491.1998,
491.2188,
491.24595,
491.271475,
491.28335,
491.319025,
491.332525,
491.342575,
491.360425,
491.3789,
491.399675,
491.42285,
491.43895,
491.453825,
491.470525,
491.4862,
491.507725,
491.5215,
491.5457,
491.5764,
491.619875,
491.70165,
491.730875,
491.73965,
491.75045,
491.7589,
491.782625,
491.7888,
491.806625,
491.82665,
491.84135,
491.871325,
491.922075,
491.970075,
492.017925,
492.0487,
492.061925,
492.078925,
492.09305,
492.107225,
492.115175,
492.126375,
492.141175,
492.150125,
492.170725,
492.21985,
492.32505,
492.340425,
492.38545,
492.40615,
492.421825,
492.4494,
492.47945,
492.54345,
492.609175,
492.63055,
492.649325,
492.671875,
492.7675,
492.7814,
492.84025,
492.945775,
492.970075,
493.000875,
493.156625,
493.17135,
493.216925,
493.253025,
493.2971,
493.34605,
493.37685,
493.420275,
493.4584,
493.5012,
493.533025,
493.553,
493.586675,
493.66705,
493.698275,
493.736,
493.761975,
493.7861,
493.806525,
493.81895,
493.829375,
493.8406,
493.845775,
493.8581,
493.8665,
493.876125,
493.8897,
493.905425,
493.92625,
493.963175,
493.990725,
494.008775,
494.02725,
494.04315,
494.084875,
494.108825,
494.136475,
494.165675,
494.191975,
494.22495,
494.23445,
494.246275,
494.25255,
494.26255,
494.2773,
494.28615,
494.299925,
494.3115,
494.3217,
494.336675,
494.3479,
494.3682,
494.386225,
494.40565,
494.42145,
494.45155,
494.477375,
494.49745,
494.511025,
494.5347,
494.5546,
494.5843,
494.61185,
494.643475,
494.697675,
494.7027,
494.70975,
494.71975,
494.729225,
494.738325,
494.74505,
494.7598,
494.76875,
494.77955,
494.78965,
494.800175,
494.81315,
494.826675,
494.8367,
494.854175,
494.867875,
494.88415,
494.8973,
494.918275,
494.9289,
494.93855,
494.955575,
494.9734,
494.983425,
495.004175,
495.027,
495.054075,
495.083175,
495.113175,
495.1301,
495.14685,
495.160325,
495.17175,
495.183175,
495.1966,
495.203175,
495.21655,
495.229725,
495.250375,
495.27475,
495.294675,
495.31055,
495.3232,
495.3385,
495.354075,
495.376525,
495.41995,
495.454175,
495.4822,
495.50265,
495.537025,
495.574075,
495.6181,
495.6368,
495.6544,
495.6751,
495.7054,
495.734,
495.77045,
495.79585,
495.823575,
495.891775,
495.9366,
495.9634,
495.992075,
496.022025,
496.045225,
496.0735,
496.096125,
496.1148,
496.1349,
496.1592,
496.18365,
496.202225,
496.221525,
496.236775,
496.253875,
496.2676,
496.283375,
496.296475,
496.312,
496.3239,
496.332775,
496.3468,
496.375625,
496.4087,
496.43895,
496.51005,
496.5393,
496.556275,
496.566375,
496.57445,
496.580325,
496.592875,
496.5992,
496.6097,
496.620825,
496.633225,
496.649125,
496.661925,
496.676475,
496.6862,
496.698325,
496.715325,
496.72565,
496.7679,
496.783925,
496.79945,
496.808775,
496.817525,
496.83015,
496.850475,
496.86665,
496.878375,
496.8942,
496.905075,
496.92965,
496.942625,
496.962025,
496.98125,
496.996225,
497.010425,
497.046725,
497.069025,
497.0983,
497.1141,
497.130325,
497.1403,
497.14915,
497.1652,
497.171825,
497.186925,
497.192975,
497.21015,
497.224525,
497.2393,
497.256975,
497.290525,
497.304425,
497.346,
497.37135,
497.39265,
497.41185,
497.42595,
497.473675,
497.48885,
497.519025,
497.531875,
497.54395,
497.5622,
497.571625,
497.584625,
497.6162,
497.630925,
497.64045,
497.653625,
497.668375,
497.68295,
497.70205,
497.72455,
497.75855,
497.7824,
497.801575,
497.826375,
497.859825,
497.87145,
497.89595,
497.90735,
497.91825,
497.925575,
497.937725,
497.946075,
497.9603,
497.969925,
497.980775,
497.990275,
497.998725,
498.013325,
498.02785,
498.04145,
498.053525,
498.071225,
498.092,
498.1139,
498.12605,
498.148875,
498.17075,
498.204675,
498.2221,
498.230425,
498.264725,
498.287,
498.30835,
498.323,
498.352225,
498.386625,
498.41175,
498.443625,
498.457675,
498.477475,
498.482875,
498.494825,
498.510275,
498.52065,
498.528875,
498.551275,
498.561875,
498.591425,
498.60365,
498.61775,
498.629075,
498.642225,
498.654625,
498.671025,
498.686625,
498.6984,
498.72765,
498.737,
498.76465,
498.79555,
498.828725,
498.8595,
498.877375,
498.910675,
498.92045,
498.953275,
498.97575,
498.998375,
499.019775,
499.049175,
499.068525,
499.0978,
499.12555,
499.15355,
499.182725,
499.219675,
499.242475,
499.273125,
499.307625,
499.3332,
499.38145,
499.412,
499.439675,
499.48665,
499.519875,
499.541775,
499.56425,
499.604675,
499.6291,
499.666125,
499.707525,
499.7458,
499.7826,
499.817175,
499.873025,
499.885375,
499.897825,
499.908175,
499.93405,
499.953075,
499.96805,
499.988175,
500.00225,
500.011075,
500.0234,
500.05095,
500.06365,
500.077075,
500.090975,
500.10665,
500.126375,
500.13845,
500.1516,
500.169325,
500.188625,
500.228325,
500.29965,
500.335675,
500.3867,
500.41815,
500.475175,
500.5345,
500.5754,
500.58765,
500.605325,
500.621625,
500.637225,
500.6755,
500.6904,
500.7055,
500.7195,
500.7451,
500.7767,
500.797275,
500.817475,
500.8408,
500.857925,
500.882375,
500.894175,
500.923175,
500.956325,
500.984325,
501.064475,
501.11595,
501.15695,
501.197575,
501.257025,
501.27975,
501.29755,
501.313675,
501.334775,
501.3513,
501.371225,
501.38795,
501.408275,
501.454475,
501.498225,
501.531275,
501.56725,
501.603975,
501.640375,
501.65985,
501.678375,
501.69485,
501.7061,
501.7284,
501.743,
501.756825,
501.767525,
501.780425,
501.791225,
501.806825,
501.821125,
501.8371,
501.849175,
501.87935,
501.8933,
501.934125,
501.943925,
501.964975,
501.986025,
502.011475,
502.037675,
502.053325,
502.06695,
502.107525,
502.1268,
502.17625,
502.224175,
502.269,
502.28505,
502.30135,
502.325075,
502.36565,
502.374575,
502.38905,
502.395625,
502.41105,
502.42315,
502.438,
502.45225,
502.4659,
502.4792,
502.49005,
502.51845,
502.533375,
502.546725,
502.570375,
502.584875,
502.60385,
502.61905,
502.637725,
502.65535,
502.67175,
502.690825,
502.703775,
502.7416,
502.770625,
502.813475,
502.837075,
502.85995,
502.875375,
502.88335,
502.905125,
502.92725,
502.948525,
502.9721,
503.00175,
503.02235,
503.036325,
503.052175,
503.066125,
503.0929,
503.118325,
503.142,
503.17695,
503.2114,
503.2411,
503.298375,
503.320175,
503.358625,
503.4004,
503.442025,
503.466275,
503.49455,
503.528,
503.5482,
503.574975,
503.6042,
503.631325,
503.694425,
503.747175,
503.813325,
503.82925,
503.853325,
503.876925,
503.89095,
503.90365,
503.917825,
503.931975,
503.9433,
503.961725,
503.97735,
503.99305,
504.009,
504.0248,
504.0385,
504.054825,
504.069875,
504.0858,
504.0968,
504.113475,
504.12435,
504.1414,
504.15345,
504.172125,
504.190875,
504.203075,
504.21785,
504.2384,
504.2656,
504.29235,
504.32495,
504.356925,
504.393225,
504.4488,
504.462175,
504.486075,
504.495475,
504.51465,
504.526975,
504.5472,
504.564675,
504.582525,
504.60225,
504.6182,
504.63225,
504.652225,
504.6674,
504.680025,
504.714825,
504.744325,
504.784275,
504.81675,
504.84635,
504.86755,
504.88775,
504.915,
504.926575,
504.9426,
504.954975,
504.967625,
504.986775,
505.0104,
505.024425,
505.052175,
505.074725,
505.09445,
505.1318,
505.14405,
505.158625,
505.183375,
505.1972,
505.214675,
505.24035,
505.25325,
505.26635,
505.279025,
505.306875,
505.325325,
505.3799,
505.4328,
505.46655,
505.494375,
505.52085,
505.54765,
505.566225,
505.5794,
505.594675,
505.649925,
505.6969,
505.72445,
505.75485,
505.801425,
505.8253,
505.8484,
505.876275,
505.896325,
505.929025,
505.955,
505.982325,
506.0007,
506.0126,
506.0251,
506.037025,
506.049825,
506.0616,
506.076225,
506.093075,
506.1043,
506.12055,
506.136375,
506.148425,
506.158675,
506.16815,
506.181225,
506.210525,
506.222675,
506.232225,
506.245675,
506.27725,
506.2929,
506.30965,
506.3451,
506.3891,
506.417875,
506.460125,
506.479325,
506.495075,
506.510325,
506.528275,
506.5477,
506.568625,
506.5972,
506.622275,
506.6356,
506.659675,
506.67205,
506.694875,
506.709275,
506.736225,
506.74845,
506.764425,
506.7793,
506.7999,
506.828625,
506.8506,
506.87915,
506.8989,
506.921575,
506.94835,
506.9866,
507.00495,
507.03005,
507.060925,
507.086325,
507.1125,
507.134775,
507.1771,
507.20975,
507.2442,
507.2662,
507.30465,
507.323725,
507.3659,
507.461025,
507.479575,
507.498,
507.522075,
507.544475,
507.562375,
507.581825,
507.61,
507.630825,
507.665725,
507.685725,
507.7149,
507.74385,
507.790475,
507.842075,
507.914125,
507.9515,
507.9919,
508.05155,
508.0734,
508.095575,
508.11825,
508.1974,
508.2283,
508.2502,
508.2948,
508.324,
508.346125,
508.3705,
508.394375,
508.41845,
508.44565,
508.4832,
508.514475,
508.538475,
508.57,
508.666075,
508.6892,
508.711175,
508.73795,
508.756975,
508.780975,
508.810425,
508.8422,
508.880325,
508.9086,
508.96505,
509.018525,
509.108,
509.119725,
509.1285,
509.142875,
509.171175,
509.196825,
509.211675,
509.225375,
509.244875,
509.26185,
509.275275,
509.288375,
509.294775,
509.308675,
509.3342,
509.3488,
509.3583,
509.367825,
509.384925,
509.399025,
509.411675,
509.42215,
509.4378,
509.458925,
509.471425,
509.490325,
509.50835,
509.5233,
509.541075,
509.548775,
509.569575,
509.587775,
509.610975,
509.626875,
509.653775,
509.685375,
509.7144,
509.75115,
509.7792,
509.792075,
509.805725,
509.82165,
509.838925,
509.847125,
509.859975,
509.881575,
509.88985,
509.900625,
509.908475,
509.916075,
509.933275,
509.944925,
509.959825,
509.970625,
509.982825,
509.9944,
510.012375,
510.0229,
510.0343,
510.054025,
510.0769,
510.0951,
510.121875,
510.142875,
510.17415,
510.207525,
510.255025,
510.268525,
510.3121,
510.343975,
510.358675,
510.372575,
510.384325,
510.4066,
510.417625,
510.432275,
510.453,
510.4651,
510.4987,
510.51965,
510.5416,
510.562875,
510.58175,
510.63955,
510.672175,
510.68895,
510.70265,
510.720325,
510.74325,
510.7799,
510.8145,
510.84355,
510.863825,
510.885875,
510.906825,
510.943875,
510.962625,
510.98685,
511.0033,
511.0233,
511.0417,
511.055025,
511.077775,
511.102175,
511.135675,
511.159425,
511.238225,
511.2857,
511.31155,
511.3374,
511.37485,
511.42575,
511.471625,
511.50225,
511.52135,
511.58565,
511.710675,
511.789725,
511.82945,
511.865175,
511.910425,
511.93935,
511.972,
512.003525,
512.03745,
512.0791,
512.112075,
512.148625,
512.18955,
512.22035,
512.273675,
512.322225,
512.3641,
512.395,
512.41815,
512.45455,
512.47645,
512.517325,
512.5559,
512.69005,
512.800675,
512.873125,
512.93375,
512.960375,
512.975425,
513.00105,
513.013325,
513.0359,
513.0571,
513.083,
513.1054,
513.13475,
513.15605,
513.179175,
513.192925,
513.22245,
513.254975,
513.30175,
513.3414,
513.415725,
513.4501,
513.469175,
513.498925,
513.5266,
513.570525,
513.6473,
513.7733,
513.893325,
513.939075,
513.950725,
513.962825,
513.976775,
513.992825,
514.014275,
514.040575,
514.05795,
514.07115,
514.080925,
514.093975,
514.10195,
514.11285,
514.1187,
514.129875,
514.1387,
514.154675,
514.163625,
514.178275,
514.1901,
514.2185,
514.22715,
514.241225,
514.26055,
514.27005,
514.290425,
514.3307,
514.3504,
514.382725,
514.411525,
514.45305,
514.49375,
514.549325,
514.593775,
514.6353,
514.660225,
514.685075,
514.705575,
514.7304,
514.755275,
514.77355,
514.78955,
514.806875,
514.8226,
514.837975,
514.8529,
514.863025,
514.874875,
514.892975,
514.907725,
514.915025,
514.92455,
514.944325,
514.962375,
514.9797,
515.0071,
515.033175,
515.060075,
515.08405,
515.116725,
515.1495,
515.189825,
515.2474,
515.267025,
515.3044,
515.3345,
515.36595,
515.3978,
515.427675,
515.4608,
515.5006,
515.5269,
515.604175,
515.6341,
515.6543,
515.705075,
515.738825,
515.7645,
515.80365,
515.86935,
515.96805,
516.000375,
516.049625,
516.073575,
516.091475,
516.112325,
516.158225,
516.235175,
516.2746,
516.293875,
516.3661,
516.443425,
516.561975,
516.58645,
516.596275,
516.60825,
516.620225,
516.639375,
516.653025,
516.669625,
516.691325,
516.70815,
516.725125,
516.742325,
516.76055,
516.77915,
516.903775,
516.921975,
516.938425,
516.95945,
516.98355,
516.995975,
517.0103,
517.0224,
517.033825,
517.0473,
517.0611,
517.0768,
517.094375,
517.11115,
517.120275,
517.13495,
517.1472,
517.164375,
517.1764,
517.185925,
517.1981,
517.211175,
517.22185,
517.23645,
517.257725,
517.280125,
517.296925,
517.314525,
517.34785,
517.364925,
517.382,
517.40135,
517.4165,
517.43165,
517.451325,
517.46285,
517.48555,
517.5071,
517.5209,
517.54385,
517.56405,
517.601325,
517.633,
517.670625,
517.691025,
517.7693,
517.79195,
517.814225,
517.885525,
517.898775,
517.9282,
517.98265,
518.01595,
518.05545,
518.10175,
518.1149,
518.135525,
518.15575,
518.17285,
518.19365,
518.21785,
518.235675,
518.26055,
518.28905,
518.31435,
518.356525,
518.3728,
518.426075,
518.47215,
518.501825,
518.5291,
518.609025,
518.63135,
518.65375,
518.68095,
518.6985,
518.723825,
518.75065,
518.7771,
518.8082,
518.859425,
518.931725,
518.99015,
519.04185,
519.081525,
519.109175,
519.127725,
519.14235,
519.1543,
519.1814,
519.201075,
519.218825,
519.2321,
519.2516,
519.266925,
519.2854,
519.300925,
519.31035,
519.3264,
519.339725,
519.36505,
519.38655,
519.40725,
519.45555,
519.51845,
519.5575,
519.5808,
519.60695,
519.6235,
519.646625,
519.66675,
519.685375,
519.731325,
519.752075,
519.768025,
519.786,
519.807775,
519.824225,
519.852175,
519.86475,
519.901425,
519.9678,
519.9946,
520.017575,
520.046,
520.0681,
520.0801,
520.0975,
520.109975,
520.130325,
520.143425,
520.157525,
520.1722,
520.18685,
520.2023,
520.226,
520.240775,
520.257275,
520.2724,
520.28745,
520.3017,
520.315675,
520.353275,
520.37485,
520.4163,
520.448575,
520.479025,
520.515325,
520.5797,
520.6306,
520.646,
520.660775,
520.679025,
520.691575,
520.721625,
520.737975,
520.749425,
520.76755,
520.78095,
520.7989,
520.82185,
520.8314,
520.850025,
520.86565,
520.88795,
520.909975,
520.94355,
520.9734,
521.03685,
521.055525,
521.070025,
521.086625,
521.1083,
521.121175,
521.1391,
521.154925,
521.178975,
