SPK_SPKC05a (excited),SPK_SPKC07a (excited),SPK_SPKC08a (inhibited),SPK_SPKC13b (no effect),SPK_SPKC16a (excited)
,,,271.731875,235.4123
,,,271.751625,235.437975
,,,271.822575,235.451425
,,,271.8361,235.459275
,,,271.8744,235.4662
,,,271.92345,235.508425
,,,271.943825,235.56895
,,,272.002725,235.6339
,,,272.040125,235.653025
,,,272.05855,235.66265
,,,272.0792,235.67365
,,,272.10715,235.684425
,,,272.122,235.692375
,,,272.129225,235.706975
,,,272.15765,235.714475
,,,272.2048,235.74175
,,,272.22295,235.749425
,,,272.24635,235.759
,,,272.280775,235.773175
,,,272.345325,235.7924
,,,272.37555,235.819325
,,,272.427925,235.839675
,,,272.44405,235.86265
,,,272.457525,235.88595
,,,272.471725,235.907675
,,,272.486575,235.9634
,,,272.524125,235.9741
,,,272.5433,235.985075
,,,272.5831,235.99295
,,,272.591725,235.99935
,,,272.6299,236.004625
,,,272.6325,236.024475
,,,272.655625,236.038875
,,,272.685875,236.07595
,,,272.725775,236.081925
,,,272.7523,236.086675
,,,272.7702,236.092225
,,,272.786625,236.111125
,,,272.806725,236.123425
,,,272.82965,236.17415
,,,272.8577,236.1974
,,,272.9035,236.20385
,,,272.93695,236.215825
,,,272.9665,236.2585
,,,272.99285,236.30665
,,,273.0068,236.315
,,,273.02385,236.335775
,,,273.03205,236.34465
,,,273.042875,236.356425
,,,273.0827,236.367075
,,,273.10505,236.37535
,,,273.13565,236.39265
,,,273.154675,236.40785
,,,273.187925,236.4254
,,,273.199125,236.45955
,,,273.2285,236.490825
,,,273.24085,236.5099
,,,273.27155,236.6391
,,,273.312075,236.68505
,,,273.328875,236.693825
,,,273.341425,236.707425
,,,273.352525,236.712325
,,,273.3645,236.720075
,,,273.3803,236.725375
,,,273.41225,236.732475
,,,273.447075,236.7504
,,,273.4762,236.76875
,,,273.489875,236.786675
,,,273.505675,236.7923
,,,273.517275,236.802325
,,,273.535825,236.843925
,,,273.553775,236.867675
,,,273.5801,236.8793
,,,273.604225,236.95525
,,,273.6179,237.00875
,,,273.633225,237.025325
,,,273.65745,237.03175
,,,273.70865,237.055475
,,,273.71715,237.083475
,,,273.725175,237.097475
,,,273.74545,237.14805
,,,273.767325,237.1729
,,,273.801525,237.18395
,,,273.819575,237.201425
,,,273.83525,237.211025
,,,273.8649,237.2185
,,,273.897325,237.2328
,,,273.917825,237.24615
,,,273.94405,237.29315
,,,273.964725,237.299025
,,,273.987325,237.30565
,,,274.0179,237.3129
,,,274.0493,237.324775
,,,274.06745,237.34595
,,,274.090475,237.351975
,,,274.1319,237.3596
,,,274.141375,237.37605
,,,274.1576,237.38295
,,,274.2026,237.390325
,,,274.239075,237.46235
,,,274.277925,237.483325
,,,274.29295,237.5139
,,,274.31195,237.523975
,,,274.339375,237.5299
,,,274.35845,237.5528
,,,274.409525,237.587675
,,,274.432475,237.59805
,,,274.45445,237.69105
,,,274.475375,237.7171
,,,274.4905,237.73005
,,,274.518675,237.7545
,,,274.545775,237.765225
,,,274.57095,237.8151
,,,274.606,237.82455
,,,274.6245,237.83995
,,,274.6516,237.850575
,,,274.665675,237.855925
,,,274.71625,237.861475
,,,274.73405,237.8676
,,,274.761375,237.877325
,,,274.782225,237.88385
,,,274.799975,237.939375
,,,274.817525,237.955375
,,,274.86955,237.963725
,,,274.900275,237.97745
,,,274.920775,238.0286
,,,274.9412,238.042275
,,,274.96025,238.049275
,,,274.98075,238.072175
,,,274.9999,238.10435
,,,275.030275,238.1196
,,,275.0522,238.133
,,,275.07565,238.148175
,,,275.090375,238.183925
,,,275.117175,238.207025
,,,275.134325,238.231975
,,,275.150825,238.2447
,,,275.166975,238.27055
,,,275.18275,238.2855
,,,275.200175,238.307525
,,,275.2252,238.320525
,,,275.2526,238.342225
,,,275.276475,238.353375
,,,275.3164,238.374225
,,,275.3389,238.4121
,,,275.354275,238.4703
,,,275.3682,238.5013
,,,275.38245,238.53165
,,,275.438925,238.550325
,,,275.47265,238.57025
,,,275.504575,238.58955
,,,275.5311,238.6005
,,,275.569925,238.61075
,,,275.584525,238.616775
,,,275.61515,238.6242
,,,275.634825,238.631725
,,,275.67515,238.63285
,,,275.693,238.63805
,,,275.708775,238.644675
,,,275.72465,238.650725
,,,275.7899,238.659125
,,,275.80385,238.66545
,,,275.83755,238.687
,,,275.8659,238.6949
,,,275.8836,238.700475
,,,275.906775,238.71095
,,,275.92215,238.722125
,,,275.9445,238.73435
,,,275.97855,238.7448
,,,276.022,238.7602
,,,276.035675,238.7736
,,,276.0386,238.845475
,,,276.078075,238.92735
,,,276.097125,238.934175
,,,276.114375,238.93955
,,,276.13635,238.94635
,,,276.16365,238.950475
,,,276.19015,238.9562
,,,276.2248,238.9691
,,,276.2588,238.982325
,,,276.28085,238.996625
,,,276.30915,239.039075
,,,276.349725,239.047525
,,,276.4147,239.071125
,,,276.4273,239.1409
,,,276.44625,239.182675
,,,276.473825,239.187025
,,,276.48265,239.193525
,,,276.521325,239.197375
,,,276.59655,239.20165
,,,276.611875,239.2177
,,,276.630225,239.2321
,,,276.650425,239.23835
,,,276.6573,239.265425
,,,276.700225,239.30165
,,,276.714975,239.355125
,,,276.743025,239.38535
,,,276.7605,239.39825
,,,276.811825,239.407075
,,,276.8388,239.424075
,,,276.86505,239.43005
,,,276.89685,239.44805
,,,276.930025,239.4546
,,,276.9714,239.46175
,,,277.00055,239.46755
,,,277.0302,239.501375
,,,277.091225,239.518625
,,,277.139875,239.526875
,,,277.17205,239.53705
,,,277.187175,239.55575
,,,277.201,239.579875
,,,277.216625,239.593475
,,,277.286925,239.63175
,,,277.30315,239.674875
,,,277.317725,239.702475
,,,277.33515,239.742525
,,,277.356675,239.751875
,,,277.376825,239.76625
,,,277.395925,239.792275
,,,277.4185,239.8206
,,,277.447025,239.85275
,,,277.45905,239.8614
,,,277.482225,239.876125
,,,277.504225,239.8923
,,,277.54365,239.905325
,,,277.56115,239.912975
,,,277.5813,239.935775
,,,277.63755,240.05125
,,,277.6564,240.06835
,,,277.6732,240.09815
,,,277.7269,240.11505
,,,277.7814,240.121
,,,277.806175,240.1301
,,,277.84675,240.146025
,,,277.908025,240.152425
,,,277.9379,240.1611
,,,277.964025,240.16695
,,,277.984025,240.17955
,,,278.017275,240.187575
,,,278.037775,240.202475
,,,278.0624,240.2259
,,,278.091525,240.259825
,,,278.116125,240.30625
,,,278.138075,240.351
,,,278.164375,240.40315
,,,278.1916,240.42545
,,,278.221775,240.4428
,,,278.2408,240.461475
,,,278.2691,240.49655
,,,278.288475,240.645025
,,,278.303675,240.651575
,,,278.32735,240.661575
,,,278.34385,240.66685
,,,278.359675,240.67085
,,,278.379325,240.68645
,,,278.391575,240.688775
,,,278.412,240.6972
,,,278.463875,240.7023
,,,278.492475,240.7059
,,,278.520875,240.712675
,,,278.54845,240.738225
,,,278.577525,240.745525
,,,278.600675,240.747475
,,,278.6398,240.763725
,,,278.6644,240.81255
,,,278.696175,240.8237
,,,278.721175,240.830925
,,,278.7452,240.864975
,,,278.768475,240.8901
,,,278.78245,240.897825
,,,278.811925,240.918525
,,,278.838275,240.9271
,,,278.877975,240.939675
,,,278.90795,240.94135
,,,278.929925,240.945475
,,,278.94815,240.949925
,,,278.96265,240.9541
,,,278.97425,240.976025
,,,278.98915,240.99485
,,,278.9977,241.03505
,,,279.019,241.0481
,,,279.0617,241.068175
,,,279.08485,241.074875
,,,279.119225,241.0913
,,,279.16345,241.098625
,,,279.192275,241.105175
,,,279.2303,241.122125
,,,279.251125,241.138375
,,,279.2694,241.151125
,,,279.284775,241.165625
,,,279.30645,241.202625
,,,279.343225,241.211725
,,,279.3713,241.270675
,,,279.4324,241.2826
,,,279.480625,241.29345
,,,279.51195,241.31235
,,,279.557425,241.320325
,,,279.58955,241.33095
,,,279.647075,241.35405
,,,279.679325,241.365975
,,,279.76405,241.3881
,,,279.791025,241.5225
,,,279.8058,241.548
,,,279.830725,241.55555
,,,279.857725,241.560125
,,,279.872125,241.565475
,,,279.88215,241.57025
,,,279.89575,241.57455
,,,279.90155,241.582675
,,,279.907175,241.5886
,,,279.94545,241.595175
,,,279.971225,241.60785
,,,279.988425,241.61235
,,,280.030125,241.618475
,,,280.031275,241.643275
,,,280.05545,241.66085
,,,280.11365,241.675325
,,,280.127625,241.6875
,,,280.140025,241.701025
,,,280.164575,241.761175
,,,280.18695,241.782125
,,,280.2184,241.794875
,,,280.229475,241.8094
,,,280.249925,241.8467
,,,280.275275,241.866825
,,,280.3197,241.879575
,,,280.336825,241.88975
,,,280.41435,241.8999
,,,280.4213,241.912125
,,,280.5028,241.921375
,,,280.505425,241.934625
,,,280.51705,241.949825
,,,280.5383,241.96615
,,,280.574025,241.9805
,,,280.6258,242.016425
,,,280.66315,242.031625
,,,280.6844,242.050725
,,,280.7007,242.06385
,,,280.7247,242.0989
,,,280.743475,242.112
,,,280.76495,242.1265
,,,280.78155,242.1452
,,,280.806975,242.177375
,,,280.825625,242.199175
,,,280.8279,242.244825
,,,280.8396,242.290775
,,,280.8492,242.313575
,,,280.861775,242.339575
,,,280.88765,242.346125
,,,280.8992,242.352575
,,,280.918675,242.35945
,,,280.941175,242.377325
,,,280.954375,242.38265
,,,281.0141,242.396775
,,,281.028625,242.4037
,,,281.048225,242.411675
,,,281.071225,242.4258
,,,281.087275,242.446925
,,,281.1024,242.4623
,,,281.126425,242.49575
,,,281.157125,242.5256
,,,281.186375,242.53515
,,,281.2128,242.5592
,,,281.238675,242.569075
,,,281.269925,242.580025
,,,281.297325,242.592625
,,,281.2994,242.60215
,,,281.3157,242.608325
,,,281.337725,242.61585
,,,281.354975,242.6294
,,,281.411275,242.63585
,,,281.4486,242.647
,,,281.460075,242.687125
,,,281.47335,242.720875
,,,281.49345,242.7283
,,,281.520525,242.7608
,,,281.53845,242.768
,,,281.568075,242.7877
,,,281.60575,242.79745
,,,281.630525,242.803025
,,,281.6566,242.804275
,,,281.6865,242.817125
,,,281.705525,242.8376
,,,281.7306,242.841875
,,,281.745875,242.84815
,,,281.763925,242.86665
,,,281.784,242.8993
,,,281.800575,242.913825
,,,281.814175,242.965375
,,,281.8296,242.975625
,,,281.838925,242.9849
,,,281.868225,242.994625
,,,281.89345,243.075925
,,,281.9072,243.08775
,,,281.927075,243.1039
,,,281.94045,243.1167
,,,281.9662,243.12485
,,,281.9801,243.13625
,,,282.013925,243.155225
,,,282.02865,243.180975
,,,282.054,243.19065
,,,282.07185,243.203475
,,,282.105325,243.2222
,,,282.137775,243.241375
,,,282.20005,243.248825
,,,282.2324,243.309525
,,,282.25115,243.3213
,,,282.265625,243.337675
,,,282.28705,243.34515
,,,282.3005,243.36895
,,,282.311575,243.38485
,,,282.3293,243.3965
,,,282.3546,243.406875
,,,282.384675,243.42045
,,,282.3993,243.443575
,,,282.435875,243.447975
,,,282.475075,243.45715
,,,282.491975,243.467625
,,,282.592375,243.49105
,,,282.63405,243.5144
,,,282.659575,243.52785
,,,282.6904,243.538925
,,,282.720825,243.5595
,,,282.74815,243.5696
,,,282.768,243.58555
,,,282.791125,243.60025
,,,282.8025,243.60775
,,,282.821075,243.614775
,,,282.830575,243.6277
,,,282.85745,243.6597
,,,282.871375,243.677225
,,,282.889625,243.70855
,,,282.928975,243.728225
,,,282.947675,243.7813
,,,282.96615,243.803325
,,,282.985825,243.815775
,,,283.003475,243.827875
,,,283.022375,243.83895
,,,283.044175,243.8478
,,,283.0608,243.872325
,,,283.0865,243.879025
,,,283.115875,243.893775
,,,283.140975,243.92065
,,,283.1681,243.958875
,,,283.2103,243.978325
,,,283.2363,244.020675
,,,283.254675,244.034175
,,,283.2729,244.042175
,,,283.3104,244.0664
,,,283.3472,244.0744
,,,283.379625,244.082075
,,,283.397725,244.090225
,,,283.431325,244.107075
,,,283.471575,244.13535
,,,283.492075,244.144875
,,,283.5258,244.1551
,,,283.542825,244.171975
,,,283.56945,244.180525
,,,283.600825,244.21075
,,,283.615275,244.231825
,,,283.630725,244.2548
,,,283.640075,244.268025
,,,283.655175,244.2816
,,,283.68425,244.2971
,,,283.6962,244.30415
,,,283.70765,244.33035
,,,283.718675,244.3407
,,,283.73045,244.35625
,,,283.753325,244.3815
,,,283.772875,244.40435
,,,283.820025,244.42805
,,,283.856025,244.43875
,,,283.89875,244.44715
,,,283.924375,244.4543
,,,283.944075,244.461175
,,,283.991025,244.476175
,,,284.007275,244.490175
,,,284.03365,244.52595
,,,284.048275,244.582675
,,,284.1165,244.618875
,,,284.13515,244.63625
,,,284.18235,244.6476
,,,284.212375,244.65405
,,,284.254225,244.66265
,,,284.3092,244.67365
,,,284.323025,244.68205
,,,284.3284,244.692325
,,,284.349675,244.7027
,,,284.36285,244.72015
,,,284.387325,244.729575
,,,284.3963,244.7359
,,,284.41595,244.75495
,,,284.464025,244.7719
,,,284.50295,244.788475
,,,284.57335,244.81265
,,,284.5955,244.84795
,,,284.6501,244.859575
,,,284.670875,244.877075
,,,284.726075,244.88985
,,,284.75395,244.90345
,,,284.804325,244.9251
,,,284.851475,244.945325
,,,284.864775,244.9665
,,,284.885125,244.978725
,,,284.908175,244.994075
,,,284.93265,245.0029
,,,284.9575,245.013575
,,,284.96825,245.050025
,,,284.989975,245.064675
,,,285.04865,245.07335
,,,285.080575,245.081575
,,,285.108375,245.09075
,,,285.130075,245.0986
,,,285.154825,245.114825
,,,285.178725,245.130125
,,,285.206375,245.146625
,,,285.22925,245.1599
,,,285.25765,245.167375
,,,285.28145,245.175675
,,,285.3406,245.19015
,,,285.38085,245.215025
,,,285.407475,245.266025
,,,285.46115,245.275925
,,,285.49015,245.286675
,,,285.55205,245.294475
,,,285.58,245.2991
,,,285.61305,245.305175
,,,285.642175,245.311675
,,,285.67535,245.3362
,,,285.72265,245.345175
,,,285.761525,245.36035
,,,285.780525,245.4209
,,,285.8093,245.431975
,,,285.8164,245.441225
,,,285.83045,245.450275
,,,285.8442,245.461125
,,,285.864,245.479075
,,,285.87975,245.503775
,,,285.89885,245.5131
,,,285.915925,245.51965
,,,285.939175,245.527275
,,,285.9651,245.532625
,,,286.011375,245.534575
,,,286.0354,245.54085
,,,286.056875,245.548
,,,286.080775,245.5569
,,,286.1033,245.561725
,,,286.13375,245.57055
,,,286.174325,245.674175
,,,286.1861,245.710225
,,,286.219025,245.727225
,,,286.291175,245.736125
,,,286.313525,245.74495
,,,286.3699,245.76595
,,,286.39135,245.773325
,,,286.430525,245.7805
,,,286.458975,245.78935
,,,286.49785,245.828275
,,,286.526275,245.837475
,,,286.57775,245.845075
,,,286.624025,245.8596
,,,286.654775,245.913725
,,,286.727725,245.929125
,,,286.739225,245.95365
,,,286.75395,245.96305
,,,286.770775,245.97115
,,,286.786,245.9801
,,,286.810025,245.9858
,,,286.845225,245.992725
,,,286.870625,246.008025
,,,286.882825,246.0127
,,,286.896975,246.020475
,,,286.931825,246.0344
,,,286.934375,246.0387
,,,286.96905,246.0717
,,,286.9893,246.10455
,,,287.03295,246.1519
,,,287.056325,246.1835
,,,287.07635,246.203725
,,,287.102075,246.2136
,,,287.113225,246.21905
,,,287.155625,246.22435
,,,287.219975,246.234875
,,,287.246925,246.23855
,,,287.261775,246.27655
,,,287.292825,246.28245
,,,287.3529,246.287525
,,,287.375975,246.298075
,,,287.398075,246.3038
,,,287.459875,246.320475
,,,287.4825,246.335175
,,,287.505125,246.36755
,,,287.52355,246.376725
,,,287.562175,246.38815
,,,287.5861,246.407275
,,,287.612175,246.425275
,,,287.6341,246.43475
,,,287.654925,246.450825
,,,287.6847,246.473625
,,,287.716825,246.4831
,,,287.74645,246.4925
,,,287.8096,246.504575
,,,287.89965,246.533975
,,,287.936525,246.546
,,,287.982975,246.559425
,,,288.0092,246.69755
,,,288.02445,246.703875
,,,288.06265,246.7157
,,,288.08635,246.732675
,,,288.1057,246.775125
,,,288.121325,246.785475
,,,288.152725,246.79935
,,,288.191825,246.81195
,,,288.215025,246.819
,,,288.26145,246.8309
,,,288.27865,246.84405
,,,288.2977,246.85925
,,,288.317575,246.8833
,,,288.342025,246.919075
,,,288.3924,246.93055
,,,288.42255,246.948
,,,288.445525,246.961525
,,,288.4813,246.989675
,,,288.54205,247.004925
,,,288.5726,247.018125
,,,288.5964,247.029
,,,288.627025,247.0432
,,,288.683875,247.088225
,,,288.72035,247.103525
,,,288.741875,247.1145
,,,288.769775,247.128025
,,,288.796625,247.133425
,,,288.8413,247.146825
,,,288.863975,247.1578
,,,288.901775,247.169975
,,,288.927375,247.1768
,,,288.953175,247.183475
,,,288.97445,247.190725
,,,288.99575,247.265525
,,,289.0192,247.2919
,,,289.047975,247.310925
,,,289.07845,247.3197
,,,289.103275,247.32945
,,,289.134975,247.335975
,,,289.161475,247.345825
,,,289.186725,247.3548
,,,289.1996,247.367825
,,,289.21605,247.376325
,,,289.23,247.40595
,,,289.23975,247.43215
,,,289.2497,247.452925
,,,289.26845,247.4642
,,,289.318425,247.4847
,,,289.340225,247.51315
,,,289.361975,247.52925
,,,289.39055,247.566175
,,,289.426025,247.57885
,,,289.45965,247.58785
,,,289.4927,247.597025
,,,289.5211,247.60495
,,,289.55015,247.621975
,,,289.5753,247.668875
,,,289.5908,247.68795
,,,289.609675,247.704575
,,,289.6196,247.717825
,,,289.628975,247.72655
,,,289.63595,247.733275
,,,289.637725,247.741925
,,,289.6421,247.746825
,,,289.65295,247.755325
,,,289.6843,247.772525
,,,289.7076,247.779925
,,,289.71755,247.78965
,,,289.7382,247.800825
,,,289.801175,247.817125
,,,289.817825,247.834725
,,,289.832325,247.847675
,,,289.84815,247.86935
,,,289.8949,247.88385
,,,289.917875,247.89455
,,,289.947375,247.904075
,,,289.96505,247.910475
,,,290.004075,247.92715
,,,290.017525,247.9357
,,,290.031175,248.0131
,,,290.13925,248.0815
,,,290.15405,248.0976
,,,290.175775,248.1024
,,,290.26395,248.1181
,,,290.2824,248.14195
,,,290.298,248.15875
,,,290.3261,248.18015
,,,290.35205,248.189925
,,,290.36895,248.205975
,,,290.381725,248.218175
,,,290.3932,248.2524
,,,290.417975,248.287975
,,,290.434275,248.29955
,,,290.442025,248.3124
,,,290.46005,248.330875
,,,290.466575,248.3437
,,,290.4825,248.35695
,,,290.492775,248.376175
,,,290.521675,248.40775
,,,290.53325,248.4171
,,,290.573,248.44565
,,,290.59265,248.467775
,,,290.639075,248.4826
,,,290.685475,248.49025
,,,290.69035,248.498475
,,,290.702175,248.51615
,,,290.715,248.529925
,,,290.7289,248.531325
,,,290.7419,248.537825
,,,290.7579,248.54515
,,,290.795575,248.576625
,,,290.813,248.588225
,,,290.894525,248.598425
,,,290.917875,248.609175
,,,290.9205,248.619725
,,,290.93455,248.685025
,,,290.957075,248.7044
,,,290.977925,248.77975
,,,291.0141,248.80945
,,,291.023425,248.892325
,,,291.032525,248.9348
,,,291.04425,248.9464
,,,291.0632,248.953625
,,,291.083975,248.9621
,,,291.107175,248.969625
,,,291.1337,248.9788
,,,291.153175,249.000175
,,,291.1666,249.011275
,,,291.179825,249.017425
,,,291.1953,249.025875
,,,291.211225,249.03225
,,,291.254475,249.054025
,,,291.282,249.077625
,,,291.305825,249.0886
,,,291.321825,249.1004
,,,291.371575,249.1104
,,,291.391,249.119375
,,,291.42225,249.12505
,,,291.45005,249.13405
,,,291.487025,249.14865
,,,291.5079,249.161475
,,,291.5299,249.16665
,,,291.5674,249.1726
,,,291.68055,249.19005
,,,291.702175,249.218075
,,,291.722875,249.238625
,,,291.737975,249.2705
,,,291.760075,249.291425
,,,291.7881,249.300925
,,,291.8482,249.31345
,,,291.8842,249.32775
,,,291.914025,249.33945
,,,291.95305,249.3514
,,,291.9771,249.377425
,,,291.995425,249.386125
,,,292.0172,249.400175
,,,292.02915,249.406975
,,,292.04275,249.419775
,,,292.04675,249.42805
,,,292.082275,249.456875
,,,292.1007,249.480725
