SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC11a
,,60.302,140.7162
,,60.307325,140.72975
,,60.31755,141.068275
,,60.327225,141.101075
,,60.337025,141.162175
,,60.3462,141.20715
,,60.357575,141.493425
,,60.366375,141.52315
,,60.380275,141.545775
,,60.38865,141.84195
,,60.3967,142.052325
,,60.40635,142.0836
,,60.41545,142.136625
,,60.422725,142.16225
,,60.432925,142.305775
,,60.43995,142.47025
,,60.450075,142.5521
,,60.4568,142.723025
,,60.47135,142.881775
,,60.480775,142.98225
,,60.491975,143.071225
,,60.504125,143.34505
,,60.510975,143.6364
,,60.522925,143.833975
,,60.5341,144.853075
,,60.5462,145.4959
,,60.558075,145.51745
,,60.56695,146.14285
,,60.576075,146.173175
,,60.5831,146.233525
,,60.5917,146.29905
,,60.6046,146.42335
,,60.613475,146.4978
,,60.620025,146.53235
,,60.63165,146.690275
,,60.6368,146.698
,,60.64665,146.99365
,,60.654475,147.2843
,,60.6659,147.575675
,,60.676475,147.720175
,,60.6828,147.7386
,,60.693175,147.919925
,,60.6981,148.0934
,,60.711075,148.272125
,,60.7267,148.7354
,,60.736725,148.77205
,,60.745575,149.022325
,,60.75575,149.0599
,,60.76725,149.070525
,,60.77495,149.1714
,,60.79105,149.362675
,,60.798925,149.494625
,,60.8117,149.633625
,,60.824725,149.641575
,,60.834375,149.654375
,,60.860125,149.6775
,,60.873775,149.902975
,,60.8933,149.9427
,,60.9137,149.9836
,,60.943975,150.044275
,,60.9632,150.237925
,,60.9751,150.666975
,,60.989425,150.7207
,,61.001825,150.7374
,,61.00905,150.76165
,,61.020275,151.124925
,,61.032325,151.15515
,,61.0452,151.308025
,,61.0512,151.34595
,,61.059475,151.39095
,,61.066425,151.510025
,,61.075875,151.524275
,,61.0824,151.69465
,,61.092675,151.706
,,61.1055,151.8148
,,61.1168,151.9652
,,61.1391,152.027025
,,61.151625,152.071575
,,61.174675,152.2367
,,61.19405,152.4469
,,61.212375,152.46845
,,61.225775,152.615875
,,61.24415,153.0683
,,61.2549,153.138575
,,61.272025,153.2903
,,61.28595,153.848975
,,61.29805,154.17495
,,61.310425,154.194575
,,61.319625,154.313175
,,61.329425,154.35265
,,61.34405,154.436325
,,61.35605,155.08295
,,61.3721,155.2337
,,61.388625,155.375375
,,61.39175,155.60785
,,61.4473,155.627325
,,61.467425,155.6475
,,61.4885,155.77265
,,61.5103,155.837525
,,61.5371,156.198525
,,61.545675,156.348575
,,61.56095,156.6811
,,61.572025,156.721125
,,61.582075,156.8179
,,61.597025,156.954975
,,61.6113,157.034525
,,61.62295,157.05445
,,61.633025,157.102875
,,61.643025,157.276625
,,61.652975,157.360575
,,61.662075,157.4576
,,61.67855,157.497925
,,61.691725,157.53905
,,61.704575,157.738825
,,61.712725,157.866975
,,61.72985,157.8853
,,61.73825,157.898375
,,61.7531,158.0045
,,61.76505,158.17865
,,61.7824,158.216325
,,61.796175,158.616125
,,61.80865,159.001375
,,61.823525,159.211875
,,61.8384,159.221375
,,61.855125,159.313925
,,61.867175,159.866775
,,61.87985,159.9084
,,61.896025,160.1001
,,61.906625,160.416875
,,61.917875,160.675475
,,61.929125,160.717925
,,61.937425,161.1058
,,61.9518,161.124325
,,61.960525,161.16825
,,61.97345,161.197975
,,61.982975,161.43695
,,61.99895,162.304975
,,62.01495,162.39535
,,62.02575,162.51715
,,62.040625,162.6535
,,62.051825,163.0838
,,62.0697,163.1175
,,62.0809,163.163275
,,62.094675,163.256725
,,62.1134,163.300025
,,62.128425,163.4988
,,62.14285,163.84365
,,62.154,163.8794
,,62.16665,163.90035
