SPK_SPKC09a (no response),SPK_SPKC10a (inhi),SPK_SPKC13b (inhi),SPK_SPKC14a (no response),SPK_SPKC15a (inhi)
,274.745175,288.756025,175.3515,267.742725
,274.801675,288.852775,175.366025,267.790975
,274.941425,288.9657,175.395525,267.835975
,274.956075,288.9912,175.410675,267.88995
,274.986075,289.045575,175.425125,267.921225
,275.05055,289.07105,175.433825,268.00275
,275.053675,289.1174,175.494925,268.050925
,275.0762,289.14215,175.516875,268.065225
,275.119375,289.260525,175.5329,268.1406
,275.122625,289.361875,175.534975,268.280575
,275.178,289.429975,175.555175,268.31875
,275.2183,289.444775,175.57645,268.358
,275.2453,289.487025,175.5963,268.4012
,275.3833,289.60805,175.6091,268.42465
,275.523325,289.61505,175.637,268.44965
,275.562275,289.715975,175.6856,268.47025
,275.638175,289.812425,175.701275,268.52635
,275.7345,289.852675,175.729275,268.56405
,275.757175,289.902625,175.765,268.642975
,275.916925,289.9049,175.78525,268.7543
,275.9736,290.05925,175.7994,268.794225
,276.009925,290.0992,175.82245,268.8022
,276.025725,290.11625,175.8441,268.833825
,276.03785,290.12835,175.866,268.8561
,276.0439,290.1334,175.887875,268.891275
,276.054775,290.157875,175.9075,268.95645
,276.10065,290.2105,175.93355,268.997725
,276.114025,290.2431,175.9558,269.05665
,276.1343,290.282075,175.9781,269.109825
,276.1895,290.315175,175.998075,269.163875
,276.227975,290.465575,176.01695,269.1986
,276.2613,290.5347,176.0402,269.20765
,276.36085,290.542975,176.0618,269.21505
,276.59395,290.60125,176.077675,269.295075
,276.6143,290.62935,176.09095,269.3219
,276.668,290.650075,176.106625,269.351
,276.700625,290.677025,176.130025,269.421125
,276.75175,290.695525,176.175625,269.495725
,276.7657,290.76475,176.18625,269.563075
,276.7832,290.841675,176.203025,269.680275
,276.789725,290.90745,176.223675,269.716825
,276.795275,291.081875,176.24765,269.796425
,276.8115,291.1087,176.2678,269.822475
,276.869075,291.1676,176.27265,269.876925
,276.9388,291.238875,176.2805,269.925425
,276.9422,291.288525,176.3501,270.0264
,276.9826,291.37805,176.37905,270.061775
,277.071675,291.38975,176.395425,270.150825
,277.094425,291.47825,176.410825,270.210125
,277.11445,291.49985,176.421075,270.223925
,277.231425,291.558575,176.44625,270.26195
,277.25445,291.58495,176.4643,270.3048
,277.306625,291.59725,176.496125,270.511025
,277.327325,291.655625,176.519775,270.62515
,277.348575,291.693975,176.53695,270.67745
,277.386075,291.717475,176.540325,270.723075
,277.4084,291.730675,176.56815,270.7884
,277.4382,291.866825,176.59255,270.804275
,277.44435,291.901975,176.610325,270.8441
,277.56595,291.95115,176.650975,270.863575
,277.593025,291.9596,176.6733,270.922775
,277.6125,292.014075,176.70385,270.95385
,277.649475,292.07185,176.736475,270.980625
,277.6919,292.30215,176.7783,271.185375
,277.7651,292.32495,176.805225,271.3647
,277.82635,292.425825,176.8088,271.405225
,277.845025,292.457375,176.8227,271.4341
,277.886975,292.459575,176.840275,271.489225
,277.9147,292.477,176.844875,271.541475
,278.014325,292.502825,176.866775,271.59715
,278.155575,292.51925,176.886875,271.65175
,278.249475,292.549875,176.913775,271.67815
,278.2907,292.567825,176.932875,271.9399
,278.340825,292.58125,176.945375,272.030075
,278.391775,292.5928,176.976375,272.18765
,278.430275,292.617325,176.986775,272.254275
,278.451675,292.673525,177.003625,272.2624
,278.57275,292.73405,177.025325,272.2936
,278.660725,292.784875,177.03765,272.48195
,278.70395,293.0084,177.04305,272.547325
,278.71595,293.029025,177.08185,272.583475
,278.7249,293.058375,177.104275,272.69685
,278.8087,293.089,177.124175,272.72765
,278.82855,293.191825,177.1345,272.8601
,278.872275,293.3578,177.1725,272.8766
,278.890225,293.376425,177.20965,272.91205
,278.893975,293.40685,177.235625,272.9473
,278.9188,293.442725,177.273825,272.9751
,278.9321,293.5056,177.31035,273.1194
,278.959475,293.5577,177.3293,273.19655
,278.99125,293.57795,177.396775,273.242675
,279.03015,293.592725,177.420875,273.2708
,279.07375,293.596,177.442875,273.2965
,279.09065,293.661425,177.4554,273.390925
,279.1038,293.7483,177.464725,273.4343
,279.140125,293.827425,177.478575,273.464825
,279.1827,293.9205,177.4955,273.5051
,279.1914,293.95845,177.50385,273.59755
,279.222575,293.99975,177.505075,273.64355
,279.284625,294.00205,177.523,273.688075
,279.312525,294.019025,177.52725,273.7363
,279.3199,294.151425,177.545425,273.76495
,279.38015,294.32795,177.56605,273.83335
,279.389675,294.3563,177.58925,273.8834
,279.421375,294.404125,177.632075,274.01905
,279.434125,294.564525,177.652425,274.04515
,279.61685,294.570875,177.668475,274.06485
,279.8253,294.79685,177.7139,274.10845
,279.852975,294.881125,177.7192,274.151725
,279.894475,294.926725,177.7365,274.184125
,279.911775,294.966475,177.7902,274.22315
,279.964525,295.00395,177.852025,274.2445
,279.98635,295.049175,177.875275,274.28065
,280.021325,295.1711,177.911175,274.3001
,280.1004,295.323725,177.933375,274.4521
,280.157025,295.4119,177.95635,274.485425
,280.494775,295.42345,177.97965,274.53975
,280.5043,295.427775,178.001525,274.5985
,280.55985,295.475725,178.0062,274.69165
,280.5657,295.49065,178.045075,274.71325
,280.572425,295.53765,178.064075,274.75045
,280.6676,295.5569,178.080475,274.80755
,280.697725,295.605125,178.0901,274.850775
,280.771025,295.639825,178.1083,274.905
,280.776725,295.6534,178.13185,274.9384
,280.800675,295.816525,178.15485,274.971075
,280.815675,295.826875,178.18695,274.990875
,280.916675,295.927575,178.23235,275.014325
,281.11525,295.94455,178.246075,275.047875
,281.168375,295.979025,178.2744,275.08085
,281.239475,295.99915,178.3047,275.11145
,281.2565,296.05025,178.326875,275.147225
,281.277325,296.05505,178.34615,275.18365
,281.291225,296.1483,178.367375,275.3749
,281.300775,296.199875,178.403175,275.414625
,281.3147,296.2226,178.420625,275.480575
,281.3292,296.262575,178.448875,275.563825
,281.33205,296.2969,178.47585,275.6041
,281.3627,296.3376,178.477125,275.6657
,281.40175,296.3501,178.4896,275.70425
,281.4658,296.3605,178.52125,275.7517
,281.550275,296.38055,178.5361,275.80575
,281.690375,296.4053,178.551975,275.8558
,281.741925,296.434325,178.553975,275.914325
,281.7788,296.472175,178.55945,275.9578
,281.794925,296.504325,178.5736,275.978375
,281.813875,296.536625,178.584575,276.0079
,281.87,296.573875,178.592275,276.073025
,281.98535,296.61525,178.616725,276.102975
,282.064025,296.662075,178.675025,276.1468
,282.2188,296.750625,178.695825,276.205625
,282.276025,296.846225,178.698175,276.258425
,282.33675,296.88035,178.7122,276.295275
,282.35795,296.900575,178.735675,276.3263
,282.360525,296.93925,178.7415,276.34285
,282.372775,296.968875,178.756175,276.42465
,282.379825,296.9763,178.7785,276.439725
,282.39235,297.012675,178.77985,276.476075
,282.409325,297.039425,178.802475,276.50495
,282.4382,297.057675,178.8281,276.553775
,282.4682,297.118725,178.83075,276.61385
,282.528675,297.12735,178.852275,276.6546
,282.56915,297.2015,178.89445,276.6849
,282.626175,297.215125,178.938625,276.7921
,282.799975,297.222675,178.96225,276.818
,282.844575,297.389275,178.995925,276.893875
,282.850425,297.414975,179.0183,276.939325
,282.8633,297.46325,179.032725,276.9753
,282.916825,297.476275,179.0406,277.040775
,282.94215,297.5006,179.056225,277.058325
,283.02215,297.54965,179.07795,277.09715
,283.164375,297.609275,179.10965,277.12925
,283.3496,297.73205,179.129,277.165875
,283.384525,297.76825,179.15205,277.212875
,283.4429,297.835775,179.16265,277.28655
,283.517525,297.8615,179.1713,277.3889
,283.585575,297.904875,179.20245,277.434075
,283.652675,297.9514,179.2557,277.471325
,283.67745,297.96515,179.2592,277.51635
,283.708225,298.0005,179.2824,277.620125
,284.01295,298.040775,179.304725,277.67065
,284.2062,298.054425,179.3083,277.752375
,284.277975,298.07275,179.32385,277.851775
,284.3055,298.229175,179.34625,277.898425
,284.3758,298.249725,179.364725,277.921425
,284.57475,298.2925,179.3957,277.940275
,284.61905,298.3428,179.412225,277.96715
,284.6633,298.3696,179.438175,278.061675
,284.729375,298.42025,179.474775,278.222775
,284.774125,298.473875,179.503675,278.289175
,285.0176,298.5093,179.535775,278.338775
,285.067475,298.525825,179.54875,278.39875
,285.076575,298.55215,179.55825,278.4363
,285.130725,298.568875,179.588275,278.552625
,285.1783,298.59605,179.595,278.6243
,285.31725,298.62795,179.6002,278.664025
,285.45335,298.668,179.61615,278.720125
,285.60625,298.80755,179.627525,278.787125
,285.647375,298.827575,179.66285,278.808875
,285.7952,298.8597,179.690775,278.84095
,285.9254,298.8846,179.726525,278.8979
,286.19235,298.90195,179.7488,278.954975
,286.23905,298.92505,179.768925,279.01575
,286.38425,299.026125,179.786875,279.095275
,286.4036,299.278325,179.80315,279.136675
,286.45305,299.289125,179.822225,279.17075
,286.4595,299.35225,179.87465,279.19385
,286.466825,299.421075,179.901375,279.2228
,286.541575,299.44895,179.9139,279.244725
,286.64135,299.53085,179.93445,279.270225
,286.739975,299.55065,179.96985,279.29705
,286.84095,299.586825,179.994525,279.329125
,287.009425,299.611425,180.04425,279.354825
,287.1175,299.619675,180.061525,279.400925
,287.18935,299.6763,180.08315,279.532725
,287.291475,299.732,180.124225,279.65915
,287.401675,299.762825,180.14755,279.6874
,287.455725,299.791225,180.16535,279.732175
,287.498675,299.808725,180.17155,279.779525
,287.54515,299.8469,180.183075,279.80335
,287.6425,299.88155,180.205075,279.821275
,287.645125,299.8991,180.249475,279.841325
,288.15865,299.9259,180.263975,279.8569
,288.2045,299.941125,180.279325,279.8753
,288.25065,299.955525,180.289225,279.900225
,288.4255,,180.296875,280.011775
,288.4963,,180.309275,280.084925
,288.62015,,180.3266,280.1131
,288.76115,,180.36535,280.1593
,288.8317,,180.382225,280.396125
,288.9065,,180.392775,280.423225
,288.910475,,180.397275,280.45265
,289.064225,,180.418975,280.500725
,289.213975,,180.428675,280.522525
,289.318475,,180.453325,280.537675
,289.34375,,180.474925,280.5539
,289.362775,,180.495225,280.5783
,289.365075,,180.5014,280.6664
,289.369375,,180.5168,280.6912
,289.413325,,180.542425,280.72035
,289.4232,,180.566975,280.759
,289.614775,,180.5981,280.774725
,289.69495,,180.600775,280.792075
,289.77075,,180.6156,280.850675
,289.826725,,180.625675,280.864175
,289.876575,,180.6335,280.949225
,289.894775,,180.653,281.03455
,289.904975,,180.655825,281.111375
,289.939925,,180.671525,281.139325
,289.97485,,180.693575,281.201375
,290.0704,,180.70385,281.240375
,290.09775,,180.7243,281.289725
,290.31565,,180.751525,281.30285
,290.368525,,180.76265,281.323825
,290.398875,,180.7758,281.435825
,290.5248,,180.799425,281.4513
,290.567175,,180.84525,281.481525
,290.5834,,180.86185,281.5822
,290.627925,,180.882625,281.616225
,290.666175,,180.892575,281.678775
,290.671225,,180.9085,281.711925
,290.6956,,180.930625,281.73305
,290.71725,,180.93635,281.75325
,290.74895,,180.955875,281.7922
,290.7553,,180.99025,281.807275
,290.77005,,181.055375,282.0275
,290.77965,,181.0703,282.12545
,290.788675,,181.089275,282.183325
,290.797175,,181.10315,282.206925
,290.822825,,181.104775,282.233
,290.83395,,181.132625,282.2543
,290.853775,,181.146975,282.2665
,290.8661,,181.16385,282.3164
,290.89425,,181.18325,282.358075
,290.950275,,181.19605,282.392725
,291.01385,,181.209025,282.48515
,291.114725,,181.2235,282.535375
,291.275725,,181.236575,282.574575
,291.304275,,181.24745,282.617025
,291.3305,,181.2486,282.67395
,291.33665,,181.258925,282.735025
,291.3781,,181.270425,282.7587
,291.42225,,181.2964,282.766225
,291.46465,,181.310525,282.786275
,291.547175,,181.318225,282.804775
,291.568525,,181.32175,282.847775
,291.635525,,181.360925,282.878825
,291.64115,,181.376625,282.90305
,291.73705,,181.40645,282.938075
,291.797825,,181.464225,282.950725
,291.8013,,181.481275,282.978025
,291.820975,,181.497175,283.112425
,291.826425,,181.5169,283.1378
,291.847575,,181.52095,283.279375
,291.8684,,181.533975,283.3213
,291.8875,,181.58815,283.394925
,291.906725,,181.6097,283.4353
,291.915375,,181.632375,283.47365
,291.918275,,181.674875,283.508425
,291.928075,,181.695725,283.5857
,291.946425,,181.71865,283.601825
,291.959925,,181.74315,283.6258
,291.9627,,181.76245,283.63875
,292.082775,,181.809625,283.654625
,292.1254,,181.830675,283.7054
,292.311725,,181.845975,283.825175
,292.37265,,181.86045,283.8782
,292.391475,,181.881225,283.90665
,292.4253,,181.88555,283.97035
,292.457475,,181.915175,284.0523
,292.479925,,181.941275,284.1178
,292.52745,,181.9586,284.188625
,292.5654,,181.975775,284.24665
,292.607525,,181.996,284.307425
,292.6574,,182.027125,284.336025
,292.784925,,182.05285,284.394575
,292.823275,,182.085725,284.457375
,292.836375,,182.1131,284.5472
,292.9256,,182.12375,284.62375
,292.95915,,182.13025,284.6527
,292.993725,,182.145075,284.6839
,293.090025,,182.17675,284.7713
,293.12665,,182.194925,284.784375
,293.293525,,182.19905,284.807525
,293.343,,182.202775,284.856425
,293.44355,,182.223425,284.89295
,293.459975,,182.2456,284.957425
,293.57695,,182.315725,285.001375
,293.5928,,182.3196,285.022675
,293.612225,,182.326325,285.055675
,293.7235,,182.3613,285.0747
,293.77455,,182.401275,285.104975
,293.89505,,182.4445,285.4895
,293.90975,,182.47445,285.545975
,293.911825,,182.504325,285.57165
,293.9402,,182.522675,285.580675
,293.962875,,182.54705,285.697075
,293.97425,,182.5621,285.712
,293.976625,,182.569075,285.839575
,293.978625,,182.57735,285.891225
,294.002075,,182.59465,286.03525
,294.0208,,182.61105,286.0621
,294.0745,,182.616725,286.075125
,294.131525,,182.633,286.12465
,294.20175,,182.655325,286.1803
,294.275,,182.67455,286.288725
,294.39635,,182.6949,286.3375
,294.43475,,182.71425,286.374775
,294.439975,,182.730825,286.422875
,294.497,,182.77335,286.505025
,294.619075,,182.783025,286.52155
,294.672675,,182.80955,286.559025
,294.71345,,182.8184,286.58075
,294.768625,,182.827225,286.611725
,294.8033,,182.843825,286.7368
,294.84555,,182.857825,286.7557
,294.98425,,182.880875,286.89545
,295.043425,,182.8827,286.91855
,295.050075,,182.8991,286.935325
,295.15785,,182.916575,286.9446
,295.1662,,182.9858,286.962725
,295.1674,,183.012925,286.978725
,295.175075,,183.02185,287.003625
,295.212225,,183.054425,287.034825
,295.59425,,183.064475,287.056125
,295.631975,,183.082925,287.096675
,295.6608,,183.102275,287.11445
,295.6914,,183.1352,287.120975
,295.70355,,183.170525,287.1409
,295.916225,,183.183675,287.164
,295.97115,,183.2086,287.175025
,296.0876,,183.258875,287.199325
,296.160925,,183.294625,287.2237
,296.23765,,183.349475,287.277525
,296.30935,,183.3506,287.30635
,296.401575,,183.3664,287.36405
,296.44105,,183.394225,287.518425
,296.480775,,183.411825,287.558525
,296.556775,,183.425925,287.61975
,296.64855,,183.448425,287.652975
,296.67655,,183.4696,287.712125
,296.939725,,183.48415,287.748675
,297.082025,,183.507125,287.8179
,297.08825,,183.5405,287.8792
,297.16765,,183.56145,287.890125
,297.172325,,183.5893,287.92695
,297.17475,,183.624275,287.955
,297.215225,,183.642,288.057725
,297.2364,,183.655375,288.1394
,297.248675,,183.6657,288.2277
,297.28235,,183.6911,288.28795
,297.2979,,183.732325,288.330275
,297.299725,,183.74805,288.354275
,297.3036,,183.766325,288.4189
,297.3321,,183.7817,288.447975
,297.480375,,183.8287,288.508725
,297.5507,,183.84045,288.5958
,297.6309,,183.85955,288.629575
,297.70825,,183.87485,288.65425
,297.709875,,183.904575,288.67545
,297.71325,,183.933175,288.724725
,297.7467,,183.963475,288.757
,297.7662,,184.012875,288.82825
,297.804075,,184.018125,288.86315
,297.86985,,184.0856,288.8968
,297.904575,,184.095325,288.9206
,297.906225,,184.114475,288.974075
,297.928725,,184.130875,288.990125
,297.9829,,184.1468,289.011925
,298.0617,,184.210525,289.049325
,298.102425,,184.237125,289.070675
,298.128925,,184.2699,289.093425
,298.16495,,184.293225,289.132125
,298.1778,,184.301175,289.16845
,298.224975,,184.31415,289.18895
,298.2589,,184.345425,289.221125
,298.361925,,184.368625,289.277025
,298.475425,,184.39135,289.295075
,299.007125,,184.404025,289.310975
,299.05145,,184.419975,289.360425
,299.08995,,184.428975,289.375675
,299.100425,,184.446375,289.409
,299.124675,,184.468425,289.427275
,299.13115,,184.511275,289.455175
,299.14095,,184.53495,289.48915
,299.179425,,184.617775,289.58795
,299.286825,,184.638575,289.622925
