SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC12a
270.599025,393.9869,239.934575,305.64465,226.94965
270.655675,394.0032,239.937325,305.670175,226.955475
270.715875,394.126825,239.9551,305.752025,226.96315
270.783975,394.1404,240.0068,306.3343,226.9643
270.901475,394.19165,240.173225,306.883625,227.026725
270.92585,394.2079,240.28435,306.919025,227.0628
270.9603,394.3768,240.319375,307.315025,227.0996
271.0331,394.405925,240.3205,307.39705,227.175425
271.0881,394.4423,240.33305,307.672925,227.214625
271.15225,394.448225,240.377575,307.68235,227.216425
271.191175,394.45415,240.3937,307.78035,227.255225
271.271575,394.461525,240.39925,307.846675,227.2975
271.371875,394.490775,240.405675,307.951875,227.33565
271.424125,394.613,240.413725,308.0127,227.435075
271.46795,394.739675,240.436625,308.086225,227.4583
271.5116,394.76565,240.442975,308.156575,227.504725
271.534725,394.78135,240.45835,308.27005,227.540175
271.653475,394.7984,240.47005,308.293625,227.5468
271.701575,394.8257,240.6404,308.354825,227.697325
271.748175,394.909375,240.80395,308.4474,227.7197
271.84035,394.956625,240.834575,308.63975,228.026275
271.91415,395.0347,240.85265,308.82235,228.056575
271.943875,395.101075,240.8813,309.1138,228.076875
271.9869,395.225175,240.9099,310.379525,228.08365
272.035775,395.235225,240.93645,310.4051,228.17575
272.1277,395.3141,240.976225,310.4676,228.194125
272.20085,395.3199,241.021475,310.594675,228.22475
272.223375,395.3326,241.0376,311.048425,228.364725
272.299175,395.341575,241.0884,311.43045,228.383125
272.38095,395.357325,241.1347,311.605025,228.42825
272.469525,395.3735,241.1463,311.62015,228.4357
272.533775,395.380925,241.192025,312.337775,228.577975
272.659725,395.4258,241.1964,312.9076,228.676675
272.84785,395.47585,241.3066,313.1338,228.694
272.928525,395.644175,241.328125,313.359875,228.74575
273.038675,395.7647,241.396475,314.073825,228.818925
273.075625,395.78515,241.4044,315.231825,229.042775
273.117275,395.79745,241.423275,315.7327,229.058775
273.194975,395.812575,241.435175,316.9492,229.31525
273.2528,395.8307,241.4437,317.0591,229.330775
273.34005,395.938525,241.47215,317.6338,229.45535
273.6731,395.955875,241.48245,317.736025,229.5311
273.7934,395.97495,241.508175,318.0926,229.561625
274.02885,396.01225,241.511825,318.111925,229.5644
274.798325,396.055725,241.521325,318.180075,229.62685
275.0972,396.092,241.538725,319.0464,229.721
275.205025,396.1248,241.5416,319.12565,229.796075
275.857275,396.16225,241.5449,319.478225,229.89695
275.9609,396.387125,241.557375,320.032975,230.0424
276.06735,396.455925,241.56625,320.08855,230.200275
276.102575,396.50245,241.610675,320.217275,230.22885
