SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC15a,SPK_SPKC16b
3998.52225,3813.384625,3824.9941,3820.956875
3998.707375,3813.40005,3825.02425,3820.976925
3999.288225,3813.432325,3825.056175,3821.031175
3999.358225,3813.44765,3825.089575,3821.066375
,3813.473325,3825.120175,3821.11195
,3813.503925,3825.15335,3821.21725
,3813.5367,3825.194975,3821.257675
,3813.5881,3825.253975,3821.317475
,3813.61185,3825.317575,3821.356825
,3813.6486,3825.3561,3821.398175
,3813.66035,3825.392775,3821.45865
,3813.682325,3825.433025,3821.4903
,3813.69585,3825.476025,3821.50205
,3813.711175,3825.505775,3821.602025
,3813.73035,3825.546425,3821.639575
,3813.751775,3825.572425,3821.692925
,3813.766075,3825.614525,3821.74045
,3813.786825,3825.63745,3821.78
,3813.811225,3825.675275,3821.802125
,3813.823275,3825.8046,3821.8385
,3813.8404,3825.832675,3821.8499
,3813.861025,3825.907675,3821.930275
,3813.873625,3825.9389,3821.974975
,3813.895575,3825.973025,3822.0336
,3813.914425,3826.010575,3822.0698
,3813.942125,3826.017325,3822.10595
,3813.957925,3826.05395,3822.153425
,3813.984675,3826.118525,3822.202225
,3813.999575,3826.148125,3822.287425
,3814.025425,3826.2369,3822.3192
,3814.04815,3826.2849,3822.358225
,3814.0935,3826.32415,3822.4141
,3814.113825,3826.341075,3822.4228
,3814.152725,3826.382575,3822.458875
,3814.165225,3826.4224,3822.506025
,3814.2041,3826.494725,3822.551525
,3814.21925,3826.5719,3822.6002
,3814.245525,3826.63715,3822.647325
,3814.278125,3826.67885,3822.699525
,3814.321375,3826.823625,3822.746325
,3814.3708,3826.85515,3822.787875
,3814.3967,3826.881125,3822.8602
,3814.420625,3826.910375,3822.882575
,3814.4396,3826.92565,3822.885825
,3814.4569,3827.042825,3822.888125
,3814.48205,3827.10425,3822.92925
,3814.510725,3827.12975,3822.9515
,3814.54975,3827.15375,3822.985125
,3814.57375,3827.176175,3823.012025
,3814.595825,3827.2142,3823.1395
,3814.644725,3827.24055,3823.179725
,3814.677675,3827.36475,3823.227875
,3814.701325,3827.479575,3823.267225
,3814.7328,3827.5098,3823.310725
,3814.748625,3827.53215,3823.34875
,3814.775075,3827.5497,3823.398925
,3814.79775,3827.6352,3823.434575
,3814.827475,3827.677325,3823.45935
,3814.84055,3827.70975,3823.5235
,3814.859875,3827.73215,3823.55675
,3814.875725,3827.792925,3823.60705
,3814.900475,3827.827475,3823.6481
,3814.92435,3827.8716,3823.65275
,3814.94435,3827.897325,3823.70045
,3814.9562,3827.9257,3823.736325
,3814.98105,3827.958675,3823.782475
,3814.99775,3827.996025,3823.823675
,3815.05145,3828.096525,3823.86965
,3815.074075,3828.174425,3823.8787
,3815.08855,3828.206025,3823.945875
,3815.098825,3828.232325,3823.989975
,3815.1281,3828.2507,3824.019175
,3815.15075,3828.318425,3824.041825
,3815.1654,3828.34585,3824.048075
,3815.19045,3828.388675,3824.06465
,3815.222275,3828.4145,3824.092275
,3815.253175,3828.4312,3824.1555
,3815.267875,3828.451125,3824.205925
,3815.2898,3828.582275,3824.23545
,3815.314075,3828.619775,3824.2575
,3815.3419,3828.667725,3824.267075
,3815.3704,3828.698275,3824.29115
,3815.398125,3828.84615,3824.292925
,3815.41865,3828.87265,3824.310575
,3815.456875,3828.941125,3824.353875
,3815.4892,3828.9715,3824.41145
,3815.504625,3829.010675,3824.459
,3815.534,3829.0875,3824.508525
,3815.58285,3829.1108,3824.549825
,3815.615575,3829.183825,3824.57775
,3815.648075,3829.226575,3824.68725
,3815.67635,3829.2592,3824.73125
,3815.72195,3829.299525,3824.79325
,3815.741525,3829.331675,3824.796625
,3815.7657,3829.426,3824.82145
,3815.811025,3829.452625,3824.877
,3815.835675,3829.575475,3824.89115
,3815.86545,3829.606875,3824.930225
,3815.8929,3829.646675,3824.9654
,3815.9148,3829.6634,3825.011975
,3815.938725,3829.70045,3825.057075
,3815.953025,3829.73675,3825.102625
,3815.973875,3829.781175,3825.143325
,3815.995775,3829.80745,3825.188825
,3816.023025,3829.8611,3825.1967
,3816.0407,3829.918225,3825.25145
,3816.059575,3830.023875,3825.2927
,3816.084025,3830.065125,3825.340475
,3816.107675,3830.102,3825.37255
,3816.1242,3830.1378,3825.419525
,3816.1491,3830.1887,3825.4925
,3816.16625,3830.255,3825.538075
,3816.173525,3830.32145,3825.5704
,3816.18985,3830.41855,3825.585475
,3816.202775,3830.444975,3825.596575
,3816.21645,3830.52635,3825.62185
,3816.22975,3830.560275,3825.6694
,3816.24915,3830.5876,3825.7224
,3816.268575,3830.67115,3825.729975
,3816.285425,3830.7027,3825.747675
,3816.297325,3830.726275,3825.772275
,3816.311,3830.8046,3825.806625
,3816.334125,3830.835425,3825.840325
,3816.3466,3830.8888,3825.857475
,3816.3701,3830.92785,3825.881175
,3816.3833,3830.958525,3825.928375
,3816.403875,3830.99455,3825.976175
,3816.4146,3831.0751,3826.001
,3816.428675,3831.110875,3826.0284
,3816.4421,3831.13785,3826.06465
,3816.476225,3831.203975,3826.105525
,3816.492475,3831.23545,3826.15185
,3816.515975,3831.269525,3826.1881
,3816.537525,3831.307475,3826.298075
,3816.5602,3831.351875,3826.31875
,3816.58965,3831.413625,3826.36175
,3816.6434,3831.500875,3826.389025
,3816.67965,3831.583825,3826.4346
,3816.716775,3831.621275,3826.47045
,3816.73735,3831.663525,3826.500475
,3816.763225,3831.7011,3826.54555
,3816.795875,3831.74415,3826.59395
,3816.81125,3831.808,3826.677375
,3816.828,3831.83765,3826.714075
,3816.85495,3831.8546,3826.7758
,3816.8697,3831.913725,3826.808075
,3816.891825,3831.972725,3826.8199
,3816.90525,3832.032525,3826.872525
,3816.923875,3832.06685,3826.902975
,3816.94745,3832.0964,3826.942875
,3816.960475,3832.134625,3826.988825
,3816.9868,3832.2022,3827.011575
,3817.012925,3832.2403,3827.05705
,3817.03325,3832.268575,3827.06685
,3817.063125,3832.29825,3827.0693
,3817.1089,3832.341625,3827.081625
,3817.125825,3832.4157,3827.090125
,3817.17255,3832.4515,3827.104225
,3817.184325,3832.464425,3827.10855
,3817.212825,3832.510825,3827.136225
,3817.233425,3832.5347,3827.171975
,3817.245625,3832.5815,3827.230625
,3817.272875,3832.6195,3827.2577
,3817.2817,3832.6436,3827.27985
,3817.294525,3832.6789,3827.3025
,3817.307075,3832.7628,3827.3224
,3817.340525,3832.83515,3827.352475
,3817.354025,3832.914775,3827.375675
,3817.374775,3832.98,3827.398
,3817.38635,3833.024575,3827.42635
,3817.4147,3833.06055,3827.446825
,3817.437675,3833.082375,3827.46955
,3817.473925,3833.102875,3827.478875
,3817.490475,3833.199275,3827.499925
,3817.513675,3833.234025,3827.520975
,3817.541875,3833.28065,3827.53945
,3817.56685,3833.3843,3827.649
,3817.587975,3833.396625,3827.722875
,3817.61025,3833.452925,3827.773725
,3817.656475,3833.5038,3827.8486
,3817.686575,3833.5372,3827.888575
,3817.71345,3833.56,3827.942875
,3817.735075,3833.59775,3827.98945
,3817.761275,3833.614225,3828.023775
,3817.788225,3833.637525,3828.0581
,3817.817775,3833.66315,3828.07275
,3817.83805,3833.738175,3828.09775
,3817.868975,3833.7632,3828.1269
,3817.90165,3833.786425,3828.16345
,3817.92,3833.841275,3828.174375
,3817.93635,3833.858925,3828.183625
,3817.95705,3833.923625,3828.19765
,3817.968275,3833.97215,3828.2131
,3817.978225,3834.077,3828.2255
,3817.990125,3834.126275,3828.239975
,3818.003375,3834.161125,3828.255275
,3818.015425,3834.18515,3828.28515
,3818.03035,3834.21625,3828.313125
,3818.04235,3834.260875,3828.34235
,3818.060175,3834.321675,3828.360075
,3818.0848,3834.3668,3828.379275
,3818.1013,3834.420675,3828.400575
,3818.120125,3834.4794,3828.426125
,3818.1466,3834.526325,3828.449125
,3818.163975,3834.57185,3828.468425
,3818.198175,3834.5874,3828.49505
,3818.2274,3834.61695,3828.51735
,3818.255425,3834.69485,3828.542375
,3818.2888,3834.720775,3828.5773
,3818.303725,3834.778275,3828.622075
,3818.338625,3834.8027,3828.647875
,3818.356925,3834.82615,3828.67755
,3818.389875,3834.864775,3828.694075
,3818.408175,3834.8953,3828.70715
,3818.432475,3834.931525,3828.732925
,3818.47235,3834.9684,3828.7611
,3818.493575,3835.006225,3828.785675
,3818.550175,3835.026275,3828.8094
,3818.58035,3835.061775,3828.842425
,3818.62885,3835.11295,3828.88415
,3818.664925,3835.146225,3828.942725
,3818.7064,3835.167275,3828.971925
,3818.72275,3835.20125,3829.008775
,3818.75295,3835.266125,3829.091925
,3818.779175,3835.2897,3829.1788
,3818.810775,3835.330725,3829.240125
,3818.833025,3835.363625,3829.2792
,3818.88795,3835.3994,3829.32525
,3818.9065,3835.43215,3829.395475
,3818.917,3835.475075,3829.4234
,3818.927825,3835.5074,3829.431375
,3818.948,3835.544075,3829.456875
,3818.975825,3835.618975,3829.523125
,3818.984,3835.638875,3829.5532
,3819.0023,3835.66795,3829.594425
,3819.017375,3835.753625,3829.721325
,3819.026375,3835.77655,3829.74985
,3819.040625,3835.801375,3829.7582
,3819.0539,3835.8819,3829.7933
,3819.07295,3835.928825,3829.81985
,3819.08575,3835.96445,3829.888875
,3819.126125,3836.008825,3829.91
,3819.145,3836.09185,3829.9197
,3819.169175,3836.145625,3829.9477
,3819.2068,3836.1697,3830.00415
,3819.216525,3836.218825,3830.01085
,3819.240425,3836.244925,3830.0482
,3819.263275,3836.26905,3830.07565
,3819.271375,3836.302075,3830.0791
,3819.2881,3836.3461,3830.12975
,3819.30875,3836.403175,3830.1502
,3819.3272,3836.44985,3830.187425
,3819.344525,3836.480025,3830.212125
,3819.354625,3836.55305,3830.2192
,3819.373575,3836.5832,3830.243325
,3819.4028,3836.6225,3830.27565
,3819.42445,3836.66405,3830.300125
,3819.443675,3836.689475,3830.326525
,3819.461375,3836.7289,3830.377375
,3819.490475,3836.75775,3830.3798
,3819.513625,3836.823575,3830.427425
,3819.53995,3836.896775,3830.528025
,3819.57395,3836.950175,3830.55895
,3819.609425,3836.98715,3830.599525
,3819.62795,3837.031925,3830.6534
,3819.658475,3837.0675,3830.693625
,3819.697925,3837.0985,3830.73375
,3819.727825,3837.2067,3830.78085
,3819.7504,3837.2411,3830.802125
,3819.78385,3837.29595,3830.81955
,3819.830475,3837.36415,3830.837225
,3819.847875,3837.45715,3830.84455
,3819.8593,3837.592325,3830.856725
,3819.886125,3837.658575,3830.89325
,3819.90145,3837.70185,3830.9145
,3819.9147,3837.731075,3830.936075
,3819.9291,3837.76955,3830.956775
,3819.941575,3837.803075,3830.9721
,3819.95555,3837.849575,3831.035125
,3819.977025,3837.881225,3831.066375
,3819.987725,3837.938975,3831.107925
,3819.995375,3837.9821,3831.135125
,3820.012825,3838.00475,3831.165025
,3820.027875,3838.0457,3831.16745
,3820.0484,3838.083825,3831.185025
,3820.0628,3838.15425,3831.244625
,3820.079,3838.2323,3831.300025
,3820.09525,3838.27575,3831.3274
,3820.112925,3838.32845,3831.35365
,3820.130225,3838.35685,3831.37465
,3820.14245,3838.399975,3831.382725
,3820.165075,3838.432475,3831.4077
,3820.204575,3838.4891,3831.442375
,3820.220375,3838.5195,3831.48245
,3820.241,3838.542675,3831.5147
,3820.2723,3838.5747,3831.555775
,3820.282125,3838.6121,3831.594375
,3820.311625,3838.6519,3831.621825
,3820.327125,3838.69215,3831.642825
,3820.3645,3838.7308,3831.677475
,3820.389775,3838.762675,3831.703925
,3820.41925,3838.858925,3831.746075
,3820.4474,3838.894025,3831.773075
,3820.480925,3838.927975,3831.87995
,3820.50135,3838.95195,3831.911925
,3820.5368,3839.002075,3831.945125
,3820.5614,3839.018775,3831.9754
,3820.583775,3839.041075,3832.0225
,3820.5966,3839.059875,3832.049275
,3820.608675,3839.101675,3832.1312
,3820.6411,3839.1669,3832.16895
,3820.660075,3839.1991,3832.2264
,3820.67355,3839.23425,3832.264425
,3820.68995,3839.310875,3832.29695
,3820.71655,3839.3451,3832.415575
,3820.726825,3839.378725,3832.4333
,3820.74115,3839.43405,3832.463475
,3820.78765,3839.51105,3832.501025
,3820.804275,3839.5523,3832.51075
,3820.8252,3839.591425,3832.53985
,3820.832275,3839.6197,3832.597825
,3820.8478,3839.698575,3832.6176
,3820.862875,3839.720825,3832.6517
,3820.87625,3839.734175,3832.68855
,3820.8849,3839.737525,3832.73225
,3820.897825,3839.803975,3832.770575
,3820.919075,3839.889625,3832.88375
,3820.95565,3839.916725,3832.933025
,3820.98165,3839.947375,3832.959975
,3820.99475,3839.989525,3832.975675
,3821.0158,3840.02255,3833.012625
,3821.02765,3840.04635,3833.03465
,3821.05065,3840.06535,3833.052475
,3821.0736,3840.0987,3833.071025
,3821.0894,3840.1377,3833.092725
,3821.10665,3840.1662,3833.106575
,3821.120025,3840.20775,3833.14565
,3821.147525,3840.2694,3833.163275
,3821.17015,3840.307975,3833.20705
,3821.1932,3840.34815,3833.250875
,3821.2135,3840.4198,3833.260775
,3821.2497,3840.444975,3833.3069
,3821.286475,3840.468475,3833.37155
,3821.3235,3840.5007,3833.37385
,3821.35275,3840.59915,3833.406825
,3821.378,3840.660525,3833.4486
,3821.404075,3840.756175,3833.473875
,3821.4517,3840.835425,3833.5184
,3821.4714,3840.862225,3833.601525
,3821.491275,3840.929475,3833.627225
,3821.5193,3840.9541,3833.6552
,3821.531825,3840.979625,3833.7008
,3821.565325,3841.008225,3833.71715
,3821.5922,3841.0305,3833.743075
,3821.603925,3841.091725,3833.761
,3821.621325,3841.130875,3833.775725
,3821.639925,3841.153175,3833.853525
,3821.654375,3841.1805,3833.875475
,3821.6794,3841.212675,3833.90685
,3821.7067,3841.248325,3833.9519
,3821.7295,3841.284275,3833.99725
,3821.7494,3841.3166,3834.033375
,3821.774675,3841.393525,3834.078725
,3821.80515,3841.454025,3834.10775
,3821.82015,3841.47695,3834.14485
,3821.847775,3841.56395,3834.205175
,3821.871775,3841.60315,3834.2445
,3821.899875,3841.73535,3834.273875
,3821.936425,3841.766125,3834.28285
,3821.9703,3841.836975,3834.307825
,3821.997625,3841.893625,3834.338925
,3822.016,3841.9138,3834.3482
,3822.0347,3841.975075,3834.38875
,3822.051675,3842.005425,3834.3924
,3822.0682,3842.04675,3834.40555
,3822.1027,3842.0785,3834.4193
,3822.11535,3842.1157,3834.45585
,3822.1413,3842.16815,3834.48585
,3822.1682,3842.190225,3834.5561
,3822.1936,3842.22105,3834.5833
,3822.2201,3842.241,3834.62135
,3822.25895,3842.310275,3834.68935
,3822.27435,3842.33115,3834.7422
,3822.310875,3842.35125,3834.77925
,3822.334575,3842.37835,3834.81095
,3822.352525,3842.418675,3834.8539
,3822.391925,3842.478325,3834.887375
,3822.427775,3842.513425,3834.88925
,3822.462375,3842.6377,3834.92925
,3822.48715,3842.665275,3834.955475
,3822.52365,3842.69925,3834.9965
,3822.56075,3842.7295,3835.028425
,3822.592875,3842.75605,3835.0617
,3822.614175,3842.798,3835.0664
,3822.639225,3842.866275,3835.099075
,3822.682125,3842.898725,3835.101925
,3822.72955,3842.92895,3835.142625
,3822.768825,3842.96515,3835.172925
,3822.7854,3843.00965,3835.184625
,3822.818,3843.044475,3835.1942
,3822.846525,3843.07125,3835.211
,3822.875425,3843.12445,3835.228225
,3822.8911,3843.18195,3835.241125
,3822.9079,3843.216075,3835.246375
,3822.918125,3843.2568,3835.26815
,3822.9267,3843.2977,3835.29775
,3822.941575,3843.3488,3835.357025
,3822.976325,3843.454325,3835.3944
,3822.987125,3843.4907,3835.43185
,3823.0182,3843.53015,3835.47365
,3823.03015,3843.566975,3835.5131
,3823.045125,3843.59965,3835.556075
,3823.05855,3843.6352,3835.59945
,3823.078575,3843.7125,3835.6726
,3823.091275,3843.781325,3835.71335
,3823.10485,3843.8022,3835.7382
,3823.130725,3843.830525,3835.793425
,3823.146025,3843.839825,3835.817625
,3823.166525,3843.916975,3835.84795
,3823.201175,3843.93735,3835.9309
,3823.21525,3844.06065,3835.967075
,3823.2349,3844.155825,3836.0139
,3823.259075,3844.19225,3836.0625
,3823.27015,3844.220925,3836.108
,3823.29345,3844.2442,3836.15605
,3823.31385,3844.27765,3836.186275
,3823.33175,3844.32285,3836.2294
,3823.3519,3844.361775,3836.28925
,3823.361675,3844.394775,3836.3239
,3823.388475,3844.43005,3836.365475
,3823.402725,3844.46165,3836.381975
,3823.429425,3844.5265,3836.41025
,3823.442375,3844.563375,3836.432625
,3823.481875,3844.58335,3836.459375
,3823.50845,3844.6254,3836.520275
,3823.531075,3844.659725,3836.6102
,3823.5639,3844.74705,3836.645975
,3823.593675,3844.781525,3836.67975
,3823.625025,3844.827125,3836.703475
,3823.658125,3844.85645,3836.73315
,3823.688575,3844.87995,3836.7514
,3823.743175,3844.896675,3836.772675
,3823.7634,3844.9118,3836.7878
,3823.791075,3845.06265,3836.8109
,3823.8271,3845.116825,3836.83175
,3823.844625,3845.147675,3836.85585
,3823.8637,3845.17245,3836.899675
,3823.8882,3845.1934,3836.943325
,3823.902125,3845.22165,3837.015675
,3823.926025,3845.24595,3837.06435
,3823.94655,3845.3009,3837.11875
,3824.009425,3845.329425,3837.1543
,3824.0376,3845.3571,3837.2059
,3824.0689,3845.414125,3837.2596
,3824.09405,3845.44675,3837.318425
,3824.131925,3845.48095,3837.371725
,3824.166225,3845.5019,3837.4166
,3824.204025,3845.530075,3837.436675
,3824.24015,3845.600975,3837.4534
,3824.282025,3845.63395,3837.480075
,3824.311975,3845.663725,3837.495525
,3824.331275,3845.699575,3837.513825
,3824.35265,3845.724675,3837.5277
,3824.3887,3845.746625,3837.547375
,3824.402825,3845.771975,3837.609875
,3824.4283,3845.79515,3837.668625
,3824.444,3845.851025,3837.712475
,3824.4696,3845.8961,3837.81205
,3824.49025,3845.9411,3837.858425
,3824.5172,3845.975175,3837.921925
,3824.565975,3845.9941,3837.954775
,3824.601075,3846.037875,3837.963
,3824.630025,3846.103225,3837.99115
,3824.6609,3846.144525,3838.01685
,3824.69655,3846.181525,3838.0645
,3824.712025,3846.210875,3838.100625
,3824.730275,3846.2739,3838.121525
,3824.7412,3846.30875,3838.17975
,3824.751125,3846.3947,3838.200375
,3824.761475,3846.40725,3838.27515
,3824.77045,3846.409575,3838.312575
,3824.779475,3846.451175,3838.32205
,3824.79155,3846.532425,3838.346025
,3824.8028,3846.542875,3838.3656
,3824.820825,3846.570475,3838.405225
,3824.835,3846.593325,3838.426575
,3824.842725,3846.6502,3838.481975
,3824.858925,3846.66215,3838.491425
,3824.87665,3846.671075,3838.5101
,3824.8856,3846.718775,3838.5426
,3824.9004,3846.756425,3838.553725
,3824.914325,3846.8921,3838.579625
,3824.932625,3846.96425,3838.6021
,3824.949775,3847.025525,3838.6643
,3824.980325,3847.042425,3838.67915
,3824.995575,3847.0636,3838.717475
,3825.02315,3847.0989,3838.74815
,3825.035025,3847.160475,3838.7977
,3825.05985,3847.18015,3838.837775
,3825.069525,3847.22255,3838.885125
,3825.094125,3847.2641,3838.887375
,3825.117775,3847.315525,3838.91935
,3825.134525,3847.4082,3838.94385
,3825.165125,3847.4279,3838.948175
,3825.197275,3847.45275,3838.971175
,3825.218025,3847.5397,3838.9881
,3825.234,3847.5731,3839.01535
,3825.25605,3847.626875,3839.042675
,3825.2822,3847.6863,3839.052175
,3825.321275,3847.71695,3839.067775
,3825.3546,3847.771175,3839.0929
,3825.37285,3847.792175,3839.12345
,3825.40335,3847.871475,3839.1389
,3825.4275,3847.950825,3839.1701
,3825.45855,3847.976825,3839.201275
,3825.5039,3847.996475,3839.2035
,3825.52265,3848.0172,3839.248375
,3825.5612,3848.074475,3839.303575
,3825.583725,3848.09535,3839.335075
,3825.60325,3848.138725,3839.357875
,3825.614825,3848.2423,3839.439475
,3825.646,3848.284475,3839.4674
