SPK_SPKC03a (no effect),SPK_SPKC12a (no effect)
,103.506675
,103.517925
,103.52715
,103.5369
,103.550875
,103.560575
,103.570475
,103.59135
,103.60415
,103.615275
,103.628025
,103.643325
,103.66585
,103.68275
,103.70475
,103.720775
,103.74445
,103.771575
,103.788725
,103.813275
,103.83675
,103.872625
,103.913625
,103.95095
,103.9853
,104.005525
,104.02425
,104.042325
,104.05455
,104.067225
,104.079575
,104.089925
,104.107275
,104.12745
,104.1521
,104.16645
,104.19125
,104.210325
,104.238325
,104.2685
,104.30405
,104.3324
,104.3618
,104.37775
,104.391575
,104.40815
,104.4205
,104.4416
,104.4528
,104.46895
,104.4875
,104.50715
,104.52605
,104.542925
,104.561825
,104.575975
,104.599475
,104.62
,104.6352
,104.6513
,104.664175
,104.686625
,104.707575
,104.72565
,104.742425
,104.7579
,104.7687
,104.785175
,104.8117
,104.836675
,104.861
,104.8853
,104.9101
,104.93685
,104.982975
,105.0171
,105.0536
,105.093475
,105.1433
,105.163775
,105.178325
,105.188525
,105.19945
,105.207925
,105.21475
,105.22235
,105.233475
,105.243025
,105.253525
,105.26635
,105.268225
,105.2773
,105.2895
,105.302175
,105.318775
,105.3306
,105.342575
,105.356775
,105.364875
,105.3788
,105.3903
,105.408275
,105.41905
,105.4342
,105.45125
,105.470825
,105.48645
,105.502975
,105.532425
,105.54925
,105.570075
,105.593175
,105.621025
,105.6461
,105.67175
,105.690475
,105.7051
,105.72495
,105.738275
,105.75415
,105.76975
,105.79765
,105.814325
,105.8269
,105.8419
,105.8511
,105.8653
,105.871075
,105.883925
,105.90005
,105.9113
,105.928525
,105.941325
,105.954775
,105.966525
,105.981125
,105.996
,106.0126
,106.032075
,106.05455
,106.07655
,106.09035
,106.099125
,106.11765
,106.13655
,106.14975
,106.1649
,106.179525
,106.1942
,106.209575
,106.2256
,106.2378
,106.25765
,106.274875
,106.292
,106.31585
,106.33625
,106.3686
,106.3914
,106.392625
,106.433575
,106.45695
,106.4822
,106.500925
,106.5313
,106.559
,106.57815
,106.596
,106.621125
,106.640825
,106.6671
,106.68335
,106.727625
,106.7492
,106.7748
,106.801375
,106.818175
,106.83695
,106.849675
,106.87025
,106.8806
,106.90195
,106.9255
,106.95835
,106.96095
,106.992175
,107.02285
,107.0486
,107.095675
,107.122525
,107.151275
,107.171575
,107.190525
,107.209025
,107.2409
,107.26725
,107.293425
,107.3129
,107.3537
,107.379425
,107.407825
,107.4302
,107.453125
,107.48485
,107.499975
,107.527975
,107.555125
,107.57285
,107.593525
,107.622175
,107.64625
,107.670775
,107.69185
,107.7091
,107.72055
,107.73935
,107.7528
,107.7706
,107.7826
,107.79815
,107.82295
,107.831375
,107.84185
,107.84685
,107.852475
,107.862775
,107.871975
,107.881575
,107.893075
,107.90325
,107.912175
,107.922425
,107.9332
,107.9445
,107.958275
,107.96765
,107.9766
,107.988325
,107.9997
,108.011675
,108.024275
,108.036325
,108.04735
,108.055925
,108.066225
,108.092575
,108.1084
,108.121525
,108.130275
,108.14635
,108.15925
,108.1649
,108.171225
,108.21005
,108.2275
,108.2507
,108.258175
,108.277675
,108.31155
,108.322025
,108.33675
,108.348075
,108.3728
,108.381825
,108.391275
,108.4009
,108.40975
,108.415775
,108.429475
,108.440175
,108.452075
,108.461775
,108.4691
,108.48405
,108.4922
,108.507925
,108.51735
,108.530525
,108.540925
,108.554975
,108.567775
,108.579575
,108.59055
,108.6034
,108.617825
,108.629325
,108.6378
,108.654725
,108.66485
,108.67555
,108.684925
,108.703225
,108.715925
,108.742025
,108.75625
,108.769175
,108.7877
,108.80345
,108.819475
,108.83195
,108.847325
,108.858925
,108.8709
,108.88345
,108.8999
,108.915625
,108.930475
,108.9457
,108.968425
,108.9789
,108.994975
,109.005975
,109.01625
,109.0261
,109.047725
,109.0588
,109.066775
,109.0928
,109.10435
,109.122625
,109.137925
,109.1537
,109.169225
,109.183275
,109.2042
,109.222625
,109.241325
,109.26055
,109.27545
,109.289475
,109.307225
,109.3247
,109.33935
,109.38275
,109.412975
,109.43585
,109.457
,109.478525
,109.49665
,109.514025
,109.527275
,109.543325
,109.5565
,109.569925
,109.583925
,109.59685
,109.60965
,109.6203
,109.6357
,109.654225
,109.67615
,109.696175
,109.7132
,109.73385
,109.759875
,109.786375
,109.8077
,109.80985
,109.83635
,109.86415
,109.87975
,109.92185
,109.9526
,109.985075
,110.007725
,110.039325
,110.0717
,110.093525
,110.125325
,110.15405
,110.184675
,110.203625
,110.237025
,110.2629
,110.2883
,110.312775
,110.33245
,110.34905
,110.38385
,110.430225
,110.46425
,110.484575
,110.509775
,110.525325
,110.53625
,110.544375
,110.551625
,110.5583
,110.56495
,110.570225
,110.579225
,110.59125
,110.61005
,110.62325
,110.63665
,110.6449
,110.653725
,110.664725
,110.6757
,110.682875
,110.689075
,110.693725
,110.704025
,110.71725
,110.7267
,110.733
,110.740675
,110.74745
,110.7533
,110.75865
,110.76795
,110.77465
,110.7841
,110.789975
,110.79605
,110.810675
,110.8193
,110.826375
,110.8313
,110.836175
,110.851
,110.86135
,110.869425
,110.883025
,110.893525
,110.911225
,110.92285
,110.94875
,110.957925
,110.969375
,110.98505
,110.993375
,111.0016
,111.0115
,111.022875
,111.029
,111.037425
,111.047075
,111.058
,111.068575
,111.086775
,111.10945
,111.128075
,111.152325
,111.171975
,111.195325
,111.210875
,111.22885
,111.244525
,111.25555
,111.266375
,111.274925
,111.29205
,111.305775
,111.312725
,111.330925
,111.356025
,111.3745
,111.3933
,111.4081
,111.4262
,111.449525
,111.4703
,111.497725
,111.520725
,111.5378
,111.554175
,111.581
,111.5955
,111.6062
,111.615925
,111.625725
,111.640475
,111.654125
,111.66835
,111.6817
,111.6923
,111.705125
,111.71645
,111.729125
,111.7506
,111.767275
,111.780325
,111.8111
,111.8312
,111.8423
,111.8542
,111.875425
,111.8908
,111.91815
,111.930275
,111.946775
,111.961775
,111.97805
,111.998475
,112.022875
,112.05515
,112.056625
,112.08585
,112.1111
,112.14475
,112.168175
,112.18485
,112.20185
,112.2227
,112.2348
,112.247225
,112.264375
,112.2741
,112.295775
,112.327825
,112.35485
,112.410325
,112.427075
,112.442875
,112.455
,112.469225
,112.472075
,112.4827
,112.499675
,112.5386
,112.558075
,112.573
,112.5859
,112.5998
,112.611625
,112.62255
,112.634875
,112.653375
,112.6667
,112.68245
,112.704825
,112.7207
,112.731575
,112.74455
,112.757525
,112.777
,112.7906
,112.80965
,112.83785
,112.865675
,112.8879
,112.906025
,112.9232
,112.93335
,112.9446
,112.9558
,112.966325
,112.974425
,112.981375
,112.991
,112.99955
,113.015375
,113.0299
,113.047825
,113.064025
,113.083675
,113.131725
,113.1429
,113.162175
,113.19075
,113.210775
,113.228475
,113.243925
,113.25255
,113.2627
,113.27045
,113.28125
,113.2915
,113.3006
,113.311625
,113.320725
,113.338075
,113.347575
,113.35355
,113.3622
,113.3715
,113.38175
,113.3908
,113.40535
,113.407125
,113.420725
,113.4386
,113.4526
,113.46275
,113.47675
,113.490075
,113.50505
,113.519175
,113.537675
,113.552475
,113.564625
,113.579025
,113.599825
,113.618425
,113.654975
,113.67095
,113.69005
,113.707625
,113.72525
,113.742675
,113.762025
,113.770275
,113.786025
,113.8075
,113.820775
,113.829325
,113.840825
,113.85485
,113.8684
,113.881525
,113.896875
,113.910925
,113.93125
,113.952925
,113.970525
,113.9845
,114.001975
,114.0191
,114.0407
,114.059175
,114.0814
,114.095225
,114.121975
,114.151475
,114.17485
,114.192625
,114.229875
,114.277075
,114.3039
,114.325025
,114.3638
,114.394025
,114.43825
,114.459825
,114.486225
,114.5015
,114.52935
,114.548025
,114.562775
,114.57835
,114.5988
,114.6213
,114.640125
,114.657825
,114.6736
,114.688125
,114.700125
,114.7158
,114.740225
,114.76495
,114.790525
,114.816275
,114.84665
,114.887075
,114.912275
,114.947925
,114.98025
,115.0193
,115.053825
,115.09815
,115.13755
,115.15845
,115.1781
,115.200575
,115.218925
,115.244725
,115.265875
,115.26715
,115.289525
,115.31275
,115.333875
,115.365825
,115.39445
,115.4101
,115.434
,115.461
,115.479775
,115.492775
,115.517975
,115.5392
,115.569625
,115.5972
,115.62255
,115.667925
,115.71145
,115.74285
,115.781025
,115.8137
,115.833375
,115.8804
,115.9333
,115.955525
,115.9664
,115.978575
,115.989625
,115.999825
,116.013575
,116.024075
,116.03305
,116.0405
,116.04935
,116.057275
,116.065925
,116.0775
,116.08795
,116.106025
,116.1252
,116.141775
,116.16295
,116.19625
,116.236375
,116.2381
,116.267025
,116.2931
,116.31995
,116.32235
,116.35015
,116.375375
,116.391325
,116.414225
,116.428375
,116.442075
,116.4602
,116.472175
,116.47975
,116.491525
,116.500725
,116.5076
,116.5187
,116.537425
,116.569575
,116.6008
,116.61995
,116.63445
,116.653125
,116.664175
,116.674225
,116.683675
,116.69985
,116.718525
,116.73805
,116.750425
,116.75955
,116.767425
,116.7767
,116.785975
,116.792275
,116.7997
,116.80535
,116.812775
,116.818925
,116.824525
,116.830075
,116.836575
,116.844525
,116.8514
,116.8653
,116.8818
,116.906125
,116.935675
,116.97635
,117.0015
,117.021275
,117.03465
,117.06775
,117.094275
,117.113975
,117.12795
,117.14125
,117.156275
,117.166125
,117.18095
,117.203
,117.226525
,117.251125
,117.27255
,117.298175
,117.323325
,117.342775
,117.362025
,117.380575
,117.39625
,117.4174
,117.4584
,117.5014
,117.52345
,117.537275
,117.543875
,117.550525
,117.5597
,117.5643
,117.568875
,117.573525
,117.584375
,117.58965
,117.594625
,117.599475
,117.604625
,117.610225
,117.616275
,117.618025
,117.62535
,117.636825
,117.67
,117.688375
,117.70285
,117.72635
,117.750325
,117.777625
,117.807075
,117.8294
,117.8571
,117.8801
,117.89145
,117.914575
,117.927825
,117.9408
,117.953125
,117.967275
,117.9791
,117.995875
,118.015875
,118.0345
,118.058625
,118.09815
,118.12255
,118.169825
,118.191625
,118.23545
,118.2593
,118.279775
,118.311025
,118.32665
,118.347125
,118.36635
,118.3929
,118.4141
,118.452225
,118.481625
,118.515325
,118.54745
,118.574725
,118.592625
,118.608675
,118.6232
,118.633725
,118.644625
,118.65435
,118.6635
,118.67555
,118.6842
,118.699
,118.711
,118.72495
,118.736725
,118.747475
,118.754375
,118.76495
,118.772725
,118.775425
,118.7794
,118.79105
,118.80075
,118.823075
,118.8318
,118.836775
,118.8442
,118.853475
,118.8613
,118.87415
,118.886975
,118.898075
,118.91555
,118.936175
,118.95685
,118.98715
,119.010975
,119.033275
,119.050625
,119.0627
,119.078725
,119.09645
,119.11055
,119.123525
,119.133525
,119.14735
,119.16415
,119.17865
,119.1948
,119.2156
,119.2599
,119.272075
,119.281675
,119.293775
,119.30355
,119.316125
,119.3261
,119.33795
,119.3561
,119.376925
,119.3974
,119.41235
,119.433375
,119.4579
,119.496775
,119.53015
,119.547475
,119.57475
,119.6037
,119.61695
,119.63275
,119.6529
,119.67395
,119.692425
,119.709475
,119.730025
,119.731725
,119.748075
,119.770025
,119.78415
,119.79815
,119.808475
,119.81895
,119.8282
,119.8454
,119.85825
,119.868725
,119.876575
,119.885525
,119.894075
,119.9037
,119.912825
,119.9192
,119.92925
,119.939875
,119.951975
,119.965425
,119.9805
,120.0001
,120.009525
,120.026225
,120.079325
,120.105875
,120.12195
,120.1335
,120.142075
,120.1538
,120.17205
,120.182475
,120.1917
,120.201125
,120.2263
,120.24135
,120.278075
,120.29105
,120.32045
,120.340975
,120.373975
,120.403325
,120.442075
,120.468425
,120.484
,120.51235
,120.52835
,120.548175
,120.566475
,120.57965
,120.599125
,120.624775
,120.638875
,120.6632
,120.6872
,120.70965
,120.745225
,120.778875
,120.819925
,120.83665
,120.8521
,120.86255
,120.87125
,120.872575
,120.890675
,120.896325
,120.910375
,120.925075
,120.934825
,120.9455
,120.9554
,120.96885
,120.990225
,121.019975
,121.046725
,121.070525
,121.095625
,121.113575
,121.12615
,121.13545
,121.1411
,121.152475
,121.15895
,121.165975
,121.173625
,121.181075
,121.191425
,121.1994
,121.20855
,121.21975
,121.225875
,121.23675
,121.25
,121.257125
,121.268575
,121.2781
,121.286125
,121.2966
,121.308175
,121.318575
,121.32995
,121.34065
,121.356575
,121.369675
,121.393525
,121.405225
,121.4177
,121.42755
,121.439625
,121.4585
,121.475825
,121.483275
,121.491825
,121.506825
,121.512
,121.5569
,121.5796
,121.603175
,121.63375
,121.648875
,121.656125
,121.65995
,121.67255
,121.686825
,121.699825
,121.70805
,121.721425
,121.73615
,121.749575
,121.763575
,121.7743
,121.7926
,121.80935
,121.825325
,121.843825
,121.867425
,121.885325
,121.909225
,121.932825
,121.959425
,121.98165
,122.003425
,122.027525
,122.057325
,122.08415
,122.1067
,122.12665
,122.148775
,122.17285
,122.19465
,122.2179
,122.253975
,122.2756
,122.30105
,122.322875
,122.3486
,122.3742
,122.396325
,122.417425
,122.434775
,122.45775
,122.480475
,122.513675
,122.534475
,122.5535
,122.571175
,122.593525
,122.643525
,122.664875
,122.685625
,122.700325
,122.71305
,122.73345
,122.75655
,122.78675
,122.8107
,122.83525
,122.89
,122.9573
,122.993075
,123.007
,123.020475
,123.02695
,123.033525
,123.041475
,123.052725
,123.057625
,123.065225
,123.07115
,123.0818
,123.09065
,123.097475
,123.1116
,123.136425
,123.13775
,123.14915
,123.1807
,123.198125
,123.2137
,123.23305
,123.24855
,123.272175
,123.291175
,123.3122
,123.33455
,123.351875
,123.36935
,123.383075
,123.40055
,123.4113
,123.4237
,123.460025
,123.47465
,123.490825
,123.510575
,123.529075
,123.5487
,123.5624
,123.584825
,123.614825
,123.643925
,123.67315
,123.705325
,123.7071
,123.7267
,123.76075
,123.779075
,123.780425
,123.79535
,123.7972
,123.810275
,123.82635
,123.84965
,123.8564
,123.872975
,123.90785
,123.934925
,123.9548
,123.988275
,124.010025
,124.03305
,124.073675
,124.1176
,124.141325
,124.159725
,124.191875
,124.222875
,124.2401
,124.263125
,124.287
,124.31455
,124.337275
,124.381
,124.4373
,124.4999
,124.5333
,124.553625
,124.57085
,124.583575
,124.596275
,124.611425
,124.624975
,124.639675
,124.66395
,124.691875
,124.711225
,124.7373
,124.76465
,124.8339
,124.868575
,124.905225
,124.9331
,124.949575
,124.9647
,124.9797
,124.990575
,125.003625
,125.0139
,125.0219
,125.03655
,125.04515
,125.0545
,125.07245
,125.087625
,125.104825
,125.121125
,125.13805
,125.148575
,125.15985
,125.171575
,125.213325
,125.249775
,125.2768
,125.3146
,125.338775
,125.355175
,125.3735
,125.3852
,125.395925
,125.41135
,125.4291
,125.44885
,125.48335
,125.514575
,125.541875
,125.56315
,125.589275
,125.6195
,125.651775
,125.680375
,125.7094
,125.737425
,125.7589
,125.771425
,125.78745
,125.808675
,125.8242
,125.852075
,125.876075
,125.9034
,125.917525
,125.938525
,125.9707
,126.01975
,126.079425
,126.106375
,126.125925
,126.147075
,126.158525
,126.171225
,126.180025
,126.19035
,126.20505
,126.220875
,126.239825
,126.26
,126.276675
,126.29335
,126.303475
,126.31335
,126.3267
,126.333675
,126.33575
,126.340525
,126.3453
,126.349375
,126.3539
,126.357975
,126.361125
,126.368
,126.37235
,126.3786
,126.393175
,126.401625
,126.41315
,126.424525
,126.439175
,126.4572
,126.474275
,126.4859
,126.49785
,126.5112
,126.522625
,126.531225
,126.543875
,126.552925
,126.561575
,126.570575
,126.579175
,126.58875
,126.597925
,126.607625
,126.6158
,126.627675
,126.642625
,126.652825
,126.66745
,126.705425
,126.7334
,126.758175
,126.78915
,126.82035
,126.8549
,126.872575
,126.8954
,126.9231
,126.94575
,126.961625
,126.9815
,127.0053
,127.0275
,127.05045
,127.0994
,127.124475
,127.145675
,127.1706
,127.199125
,127.2226
,127.23145
,127.256325
,127.2748
,127.295925
,127.3192
,127.343275
,127.364475
,127.390775
,127.416475
,127.4509
,127.473925
,127.494075
,127.509925
,127.5307
,127.5633
,127.592425
,127.6292
,127.654125
,127.6696
,127.6852
,127.70415
,127.71515
,127.7186
,127.73455
,127.75995
,127.78085
,127.806925
,127.8423
,127.8808
,127.910325
,127.92895
,127.947675
,127.965525
,127.995625
,128.027925
,128.060675
,128.083125
,128.109075
,128.139825
,128.157025
,128.17725
,128.198675
,128.22355
,128.249725
,128.326075
,128.3933
,128.4256
,128.439325
,128.44305
,128.4575
,128.466625
,128.48295
,128.49035
,128.496825
,128.50195
,128.5092
,128.516675
,128.52745
,128.534125
,128.544825
,128.5544
,128.56995
,128.58725
,128.604175
,128.649025
,128.6647
,128.681125
,128.698275
,128.7235
,128.7376
,128.76265
,128.781325
,128.797425
,128.83465
,128.8686
,128.899575
,128.92525
,128.966475
,128.9901
,129.0238
,129.053075
,129.0757
,129.0936
,129.113475
,129.135275
,129.149125
,129.16485
,129.179225
,129.19625
,129.218175
,129.246875
,129.2685
,129.296375
,129.33475
,129.35725
,129.3885
,129.431575
,129.459975
,129.47975
,129.500475
,129.503625
,129.523175
,129.55635
,129.58035
,129.606275
,129.6323
,129.669775
,129.731075
,129.829225
,129.856175
,129.872625
,129.893025
,129.91075
,129.926625
,129.9398
,129.953175
,129.9694
,129.9884
,130.01075
,130.041125
,130.059225
,130.076925
,130.096425
,130.1149
,130.1329
,130.146675
,130.1794
,130.2005
,130.2224
,130.242575
,130.258275
,130.274925
,130.2958
,130.299
,130.316425
,130.340225
,130.3693
,130.381525
,130.40115
,130.423875
,130.45575
,130.472825
,130.493375
,130.518275
,130.54095
,130.558275
,130.5737
,130.5962
,130.62655
,130.65085
,130.683125
,130.711425
,130.733275
,130.76225
,130.783925
,130.7991
,130.819825
,130.837325
,130.8718
,130.890125
,130.9179
,130.932075
,130.941925
,130.9599
,130.972425
,130.984275
,130.98565
,130.994275
,131.0028
,131.0124
,131.019375
,131.028625
,131.0351
,131.043475
,131.0751
,131.08835
,131.104875
,131.121275
,131.13285
,131.140925
,131.155225
,131.168075
,131.17685
,131.188125
,131.199175
,131.20645
,131.229525
,131.24695
,131.27925
,131.295225
,131.304675
,131.31615
,131.33145
,131.344875
,131.357975
,131.367025
,131.3687
