SPK_SPKC06a (inhi),SPK_SPKC10a (exc),SPK_SPKC11a (short inhi)
154.652125,130.498975,108.348075
154.709925,130.5112,108.36875
154.7216,130.515225,108.3751
154.7509,130.527075,108.3921
154.762225,130.534525,108.3999
154.780275,130.544325,108.413175
154.797325,130.557,108.428625
154.81485,130.5698,108.436375
154.8327,130.57885,108.44355
154.8642,130.588275,108.454825
154.880925,130.593975,108.45725
154.890925,130.6016,108.465425
154.902475,130.603225,108.475325
154.91535,130.613225,108.5383
154.927075,130.6206,108.556275
154.9383,130.63945,108.57435
154.9474,130.647975,108.592325
154.9677,130.653525,108.6107
154.978625,130.66785,108.6234
154.995525,130.683625,108.6346
155.0119,130.6905,108.643675
155.084975,130.69625,108.65345
155.130425,130.70315,108.6584
155.1524,130.708525,108.68075
155.184275,130.7173,108.6879
155.201825,130.722675,108.707
155.22995,130.728175,108.721025
155.242525,130.739625,108.780475
155.2573,130.745775,108.789925
155.2804,130.751525,108.807075
155.3007,130.757575,108.816425
155.3119,130.7752,108.8316
155.32225,130.781775,108.841925
155.3236,130.7869,108.86255
155.334825,130.793975,108.870225
155.35285,130.799425,108.87905
155.3744,130.8098,108.885975
155.419525,130.829975,108.893575
155.45185,130.83605,108.9005
155.494675,130.843425,108.9078
155.522625,130.849225,108.913325
155.5661,130.853475,108.9144
155.57765,130.8686,108.9203
155.5899,130.88365,108.92805
155.59965,130.889925,108.933675
155.6248,130.8969,108.939975
155.647925,130.90625,108.948625
155.663125,130.924575,108.95385
155.675725,130.9349,108.9593
155.6986,130.960625,108.96525
155.711475,130.980175,108.99695
155.720625,130.984875,109.008825
155.731175,130.99195,109.020225
155.746875,130.999775,109.033525
155.760975,131.0048,109.039575
155.8066,131.011775,109.046075
155.8196,131.015575,109.05075
155.82765,131.034725,109.05395
155.8389,131.046275,109.05755
155.859075,131.06425,109.073575
155.8732,131.089125,109.08565
155.940175,131.094625,109.09155
155.951025,131.09825,109.09855
155.9634,131.108325,109.10425
155.9756,131.137625,109.11075
155.996925,131.143,109.1173
156.00745,131.169075,109.1254
156.03165,131.1866,109.16075
156.040625,131.201625,109.170025
156.049525,131.22425,109.199325
156.09205,131.2356,109.2155
156.123725,131.2637,109.225275
156.133575,131.269925,109.23335
156.153475,131.2811,109.2688
156.164775,131.29895,109.279975
156.1867,131.307125,109.305375
156.196025,131.318225,109.321875
156.23035,131.325575,109.341975
156.24215,131.364375,109.37115
156.2818,131.37125,109.4235
156.2954,131.3752,109.439375
156.3101,131.402525,109.4853
156.322925,131.418925,109.49495
156.340725,131.429175,109.498275
156.350025,131.43405,109.534125
156.361825,131.447625,109.550275
156.38525,131.453375,109.57005
156.398325,131.458975,109.58585
156.405875,131.472375,109.60325
156.4496,131.484325,109.61415
156.4697,131.49015,109.6267
156.478975,131.49915,109.638425
156.485425,131.506725,109.659575
156.49245,131.52555,109.66745
156.5163,131.5335,109.67185
156.528475,131.53645,109.683975
156.5547,131.542175,109.694375
156.606925,131.556225,109.696725
156.626875,131.564325,109.713325
156.664325,131.572475,109.72825
156.6957,131.58005,109.738575
156.705075,131.5878,109.75145
156.714175,131.5942,109.7727
156.7233,131.60725,109.783775
156.737625,131.6214,109.79235
156.7586,131.63115,109.81145
156.797175,131.644275,109.8231
156.81185,131.647475,109.8317
156.821175,131.67595,109.8405
156.8441,131.693675,109.848825
156.85145,131.70265,109.8591
156.86745,131.711,109.870375
156.883275,131.7265,109.890775
156.89115,131.738225,109.90165
156.910675,131.745225,109.91355
156.935025,131.75385,109.9307
156.970825,131.761675,109.939375
156.985475,131.767225,109.948
157.002775,131.7822,109.9586
157.01245,131.7949,109.966725
157.044075,131.803375,109.9767
157.051775,131.81215,109.987225
157.0597,131.8242,109.996325
157.069225,131.8413,110.012225
157.078125,131.8489,110.019075
157.099725,131.863125,110.026925
157.1069,131.877725,110.033625
157.115,131.89175,110.043675
157.131425,131.932775,110.052475
157.1406,131.969025,110.062225
157.15115,131.991625,110.095825
157.179825,132.0142,110.107025
157.1925,132.0369,110.134475
157.20115,132.06175,110.144
157.2201,132.07605,110.152925
157.23745,132.114875,110.1632
157.24765,132.15995,110.174625
157.272225,132.207975,110.1799
157.29335,132.27345,110.1911
157.30935,132.279275,110.20045
157.324375,132.28145,110.217075
157.333475,132.289825,110.223275
157.343375,132.297,110.22565
157.362075,132.30295,110.236075
157.370925,132.307625,110.273025
157.380025,132.3139,110.2844
157.38885,132.31865,110.288275
157.398525,132.323675,110.303175
157.408025,132.336175,110.3113
157.4179,132.347275,110.31695
157.435875,132.36175,110.33
157.45285,132.3815,110.3355
157.461775,132.404475,110.343875
157.48345,132.482375,110.35125
157.508175,132.5259,110.36115
157.566625,132.540925,110.382675
157.589475,132.548575,110.389725
157.621925,132.557525,110.40105
157.65145,132.564325,110.40965
157.67815,132.57105,110.41755
157.70195,132.5839,110.425
157.776925,132.604375,110.4519
157.79165,132.617075,110.457925
157.82895,132.649125,110.484475
157.8494,132.68655,110.49895
157.92155,132.732425,110.51505
157.950325,132.778725,110.521475
157.964625,132.786525,110.535225
157.98235,132.79665,110.542875
158.031075,132.800775,110.548475
158.04475,132.8104,110.5614
158.05715,132.81365,110.56725
158.071825,132.81825,110.58035
158.085425,132.82185,110.58635
158.098,132.82535,110.59405
158.109975,132.82885,110.60195
158.15195,132.833775,110.608575
158.1911,132.842925,110.61645
158.20305,132.846025,110.624775
158.24755,132.863975,110.640925
158.28145,132.873475,110.6757
158.2969,132.881425,110.6821
158.3456,132.90165,110.69985
158.355125,132.9319,110.70975
158.3781,132.9594,110.731325
158.389475,132.99395,110.7449
158.401375,133.0196,110.7633
158.46945,133.04685,110.787575
158.478775,133.0533,110.800275
158.49,133.06565,110.81655
158.500575,133.07235,110.828475
158.509325,133.076675,110.8415
158.51885,133.0812,110.87655
158.5291,133.095125,110.8921
158.54975,133.100175,110.903725
158.55915,133.108575,110.915275
158.57955,133.114425,110.92775
158.588825,133.1211,110.939825
158.616225,133.145825,110.954775
158.626875,133.156175,110.976925
158.635775,133.199375,111.029375
158.662775,133.229175,111.065025
158.672675,133.2638,111.08255
158.68165,133.293325,111.1126
158.69215,133.310625,111.122625
158.70795,133.32095,111.1365
158.7182,133.3335,111.1508
158.7581,133.33935,111.157025
158.7678,133.363125,111.167525
158.78725,133.374925,111.178875
158.817025,133.411875,111.18805
158.827075,133.4356,111.2034
158.846275,133.451075,111.23295
158.858025,133.470725,111.240075
158.86835,133.4909,111.254075
158.8759,133.5241,111.2666
158.885975,133.539675,111.28065
158.9053,133.55965,111.294475
158.91565,133.5648,111.302075
158.9244,133.570125,111.30515
158.9463,133.58015,111.3187
158.956325,133.584225,111.331525
158.96495,133.589075,111.338525
158.994775,133.603475,111.348825
159.015075,133.704975,111.36875
159.047925,133.731625,111.376475
159.05845,133.768675,111.384475
159.070125,133.79555,111.3943
159.108625,133.8285,111.4026
159.12225,133.8505,111.41325
159.158275,133.878975,111.42295
159.169025,133.902475,111.434475
159.179875,133.94245,111.446575
159.188975,133.95855,111.458175
159.248575,133.9931,111.469575
159.268675,134.005875,111.4941
159.297075,134.03945,111.503425
159.339525,134.055925,111.511325
159.415225,134.07855,111.5218
159.48655,134.09645,111.5343
159.513575,134.114925,111.5445
159.52885,134.130475,111.556375
159.54555,134.14825,111.568025
159.557075,134.174575,111.58285
159.581825,134.2085,111.59285
159.5936,134.226125,111.643875
159.6049,134.24775,111.66975
159.615425,134.27225,111.708775
159.6415,134.28585,111.72135
159.656475,134.29965,111.7277
159.6738,134.30975,111.7403
159.70955,134.32895,111.747325
159.72065,134.346625,111.75355
159.7307,134.348775,111.76055
159.740025,134.3747,111.810175
159.760975,134.3935,111.830725
159.780325,134.4128,111.836075
159.8018,134.427525,111.841675
159.822125,134.451725,111.848375
159.83305,134.467625,111.85455
159.840975,134.4963,111.873875
159.849875,134.511975,111.884875
159.871,134.52695,111.8931
159.88305,134.539425,111.91225
159.89365,134.564375,111.919875
159.90535,134.57375,111.9594
159.93605,134.5838,111.96765
159.94495,134.5906,111.9769
159.97715,134.595725,111.983325
159.987525,134.601825,111.990675
159.997325,134.6053,111.997625
160.00685,134.60995,112.0039
160.0155,134.6147,112.016825
160.026225,134.623225,112.023025
160.0479,134.63395,112.0288
160.0807,134.6449,112.041075
160.086225,134.6501,112.054825
160.091375,134.66075,112.06175
160.097125,134.66975,112.068225
160.115925,134.67445,112.075475
160.1296,134.68295,112.090425
160.13635,134.690375,112.105725
160.15785,134.695825,112.1195
160.200125,134.709825,112.13385
160.20965,134.7155,112.148025
160.2184,134.73485,112.157275
160.2273,134.744625,112.165325
160.256975,134.75275,112.174
160.267675,134.781125,112.182925
160.28315,134.801225,112.19165
160.290175,134.809475,112.213375
160.324075,134.819875,112.242525
160.366725,134.82795,112.294375
160.409375,134.839225,112.3445
160.427075,134.84825,112.351675
160.435125,134.861125,112.359675
160.44395,134.8808,112.3786
160.452625,134.895725,112.412
160.46195,134.909775,112.41835
160.478475,134.931625,112.43365
160.48715,134.9831,112.45605
160.4952,134.9968,112.4749
160.50375,135.0118,112.48455
160.512125,135.028525,112.500175
160.520725,135.043025,112.516175
160.538325,135.085125,112.522675
160.54555,135.0991,112.530075
160.564175,135.128125,112.5367
160.57155,135.151175,112.54455
160.5882,135.16815,112.55135
160.5964,135.199725,112.563225
160.61375,135.2167,112.57475
160.623,135.24135,112.5816
160.648725,135.25465,112.593625
160.657875,135.274275,112.6031
160.675875,135.298725,112.613375
160.685675,135.317925,112.6218
160.69535,135.349475,112.63035
160.715,135.3839,112.640775
160.7228,135.44445,112.650825
160.73325,135.463375,112.6621
160.757225,135.478025,112.67285
160.76795,135.496075,112.68115
160.782175,135.52385,112.68865
160.79605,135.53185,112.70605
160.8267,135.54435,112.711725
160.843175,135.56205,112.724575
160.88845,135.5679,112.730675
160.922725,135.57425,112.744675
160.9581,135.587425,112.753075
160.9716,135.593725,112.775425
160.9856,135.599825,112.78185
161.007375,135.6146,112.786375
161.040125,135.62365,112.789075
161.086825,135.632175,112.8006
161.11965,135.648525,112.8157
161.136925,135.6567,112.84685
161.1561,135.66675,112.855875
161.195625,135.6751,112.884675
161.2193,135.68905,112.89755
161.2317,135.698,112.92515
161.254275,135.713975,112.9363
161.26695,135.732475,112.950075
161.28105,135.754275,112.953525
161.296675,135.765575,112.96205
161.330525,135.780875,112.984175
161.36165,135.807475,112.994025
161.372,135.826825,113.006125
161.38095,135.8511,113.018225
161.392075,135.885175,113.02775
161.404275,135.91895,113.0392
161.415,135.970975,113.0475
161.4262,135.98985,113.05785
161.436625,136.01245,113.0657
161.446275,136.0289,113.07415
161.457125,136.04125,113.083575
161.478075,136.063025,113.091575
161.485525,136.079075,113.1001
161.49565,136.091525,113.101925
161.515475,136.104725,113.1181
161.52585,136.124525,113.127925
161.545425,136.136925,113.146575
161.55265,136.157775,113.158875
161.56255,136.1695,113.18625
161.5734,136.18295,113.1927
161.600775,136.205375,113.224075
161.620675,136.22865,113.252275
161.63905,136.245725,113.267225
161.65625,136.267025,113.276825
161.6615,136.30105,113.286475
161.667975,136.338825,113.2964
161.673025,136.393775,113.3043
161.68045,136.41725,113.3339
161.6864,136.440825,113.344
161.6928,136.457675,113.356775
161.69945,136.4687,113.36935
161.706425,136.476625,113.3793
161.72005,136.485225,113.390725
161.725725,136.489975,113.40735
161.73265,136.49705,113.422
161.74525,136.503075,113.444325
161.75115,136.507475,113.4836
161.778275,136.5121,113.5041
161.80985,136.518675,113.544525
161.8172,136.52455,113.558375
161.847075,136.5294,113.573025
161.84825,136.5347,113.586875
161.876275,136.54865,113.612925
161.915675,136.557725,113.626375
161.939225,136.5883,113.642225
161.970475,136.610275,113.654825
161.986125,136.618475,113.67275
162.000975,136.629825,113.69445
162.016125,136.641275,113.708
162.022775,136.6571,113.7239
162.029225,136.68,113.747175
162.036075,136.715025,113.753475
162.050075,136.73835,113.762825
162.106825,136.75665,113.778625
162.12925,136.772575,113.791175
162.136775,136.78895,113.802775
162.16535,136.7959,113.81245
162.1729,136.80345,113.8212
162.180225,136.809775,113.84305
162.1868,136.814475,113.850775
162.248225,136.819425,113.8545
162.26215,136.824475,113.861
162.2825,136.83615,113.884825
162.290825,136.8437,113.893425
162.30375,136.854275,113.895325
162.310675,136.871125,113.901
162.3497,136.895275,113.9098
162.356225,136.8999,113.91785
162.3638,136.918875,113.927975
162.393725,136.9279,113.946075
162.4473,136.9469,113.956475
162.5002,136.95475,113.962475
162.5074,137.001425,113.9645
162.557875,137.04185,113.9843
162.583875,137.06185,113.997075
162.592,137.079475,114.01375
162.64755,137.097725,114.0256
162.6539,137.120125,114.038325
162.66065,137.1476,114.0535
162.6895,137.1682,114.06575
162.691625,137.204225,114.074625
162.732625,137.22965,114.089775
162.749875,137.2987,114.101475
162.7664,137.3144,114.11105
162.7807,137.3456,114.123625
162.81515,137.362475,114.134525
162.82185,137.392175,114.14345
162.83055,137.407375,114.162925
162.846575,137.411025,114.170325
162.86,137.4172,114.1797
162.906625,137.4271,114.189925
162.99575,137.43385,114.198925
163.012875,137.44355,114.20915
163.0298,137.4514,114.216775
163.087,137.4575,114.220425
163.092425,137.4809,114.23185
163.1109,137.49025,114.242675
163.143275,137.504775,114.2525
163.152575,137.520825,114.26115
163.1706,137.53495,114.269175
163.178775,137.5445,114.276
163.204575,137.557125,114.284325
163.227725,137.567475,114.285625
163.2358,137.5943,114.312875
163.242425,137.607675,114.3238
163.323675,137.624475,114.409625
163.358475,137.6614,114.43295
163.3854,137.674275,114.442275
163.419625,137.697175,114.45085
163.436625,137.7341,114.45815
163.462525,137.743275,114.4668
163.588825,137.769975,114.476
163.596975,137.8021,114.48425
163.615425,137.839975,114.49105
163.6425,137.8727,114.499975
163.658525,137.8894,114.509
163.66645,137.947375,114.5239
163.685425,137.992575,114.53085
163.704025,138.01505,114.5323
163.71295,138.032525,114.538825
163.721975,138.062075,114.548725
163.756225,138.0838,114.5581
163.76565,138.1079,114.566925
163.77265,138.1258,114.574525
163.781325,138.1784,114.584125
163.797725,138.194775,114.592675
163.813075,138.199375,114.600925
163.8602,138.224325,114.617025
163.882,138.24695,114.626275
163.90685,138.26195,114.6354
163.9164,138.290375,114.6444
163.9345,138.312175,114.646675
163.9488,138.33655,114.6526
163.958025,138.359525,114.663575
163.9664,138.37055,114.671675
164.0101,138.3855,114.67955
164.017875,138.408175,114.689025
164.0424,138.42465,114.696025
164.066875,138.43745,114.7099
164.0812,138.445075,114.723875
164.103575,138.480275,114.72945
164.160675,138.50885,114.734475
164.175975,138.521775,114.7409
164.198375,138.542225,114.748625
164.208675,138.561825,114.7556
164.21825,138.593725,114.7803
164.242925,138.6148,114.78635
164.249325,138.631,114.802875
164.25625,138.650225,114.806125
