SPK_SPKC01a (NA),SPK_SPKC04a (inhibited),SPK_SPKC08b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (inhibited),SPK_SPKC13a (NA)
151.808425,,131.43475,,,
151.81285,,131.49635,,,
151.8339,,131.53275,,,
151.8626,,131.55745,,,
152.065725,,131.5813,,,
152.078275,,131.587125,,,
152.0849,,131.61025,,,
152.12285,,131.669225,,,
152.134125,,131.68765,,,
152.148175,,131.701075,,,
152.174825,,131.7135,,,
152.186925,,131.722425,,,
152.190975,,131.726975,,,
152.377425,,131.7285,,,
152.393725,,131.733175,,,
152.410775,,131.7467,,,
152.43175,,131.752,,,
152.458725,,131.856475,,,
152.478475,,131.9018,,,
152.486475,,131.907725,,,
152.496975,,131.928975,,,
152.72095,,131.93885,,,
152.727,,131.95705,,,
152.75505,,131.969175,,,
152.774375,,132.018375,,,
152.77865,,132.085175,,,
152.7988,,132.09265,,,
152.8296,,132.13845,,,
152.842225,,132.164875,,,
152.846075,,132.208125,,,
153.1843,,132.273275,,,
153.237525,,132.305175,,,
153.26165,,132.374925,,,
153.269375,,132.419,,,
153.277625,,132.4896,,,
153.29175,,132.51155,,,
153.677775,,132.5272,,,
153.694275,,132.661525,,,
153.712775,,132.6705,,,
153.728975,,132.6768,,,
153.73315,,132.685375,,,
153.750175,,132.693775,,,
153.76245,,132.708375,,,
153.7729,,132.74735,,,
153.77825,,132.7663,,,
153.79185,,132.8186,,,
154.292575,,132.8475,,,
154.308025,,132.969475,,,
154.3527,,132.986975,,,
154.624025,,132.989975,,,
154.635125,,133.013325,,,
154.682425,,133.020875,,,
154.932575,,133.077975,,,
154.96305,,133.092975,,,
155.0008,,133.123625,,,
155.052275,,133.16665,,,
155.157375,,133.181375,,,
155.66775,,133.189175,,,
155.681725,,133.223,,,
155.702675,,133.245575,,,
155.8162,,133.253825,,,
155.8555,,133.286175,,,
155.877325,,133.366825,,,
155.904,,133.3849,,,
156.343175,,133.38935,,,
156.394275,,133.423475,,,
156.415525,,133.4486,,,
156.429075,,133.4626,,,
156.44165,,133.4729,,,
156.7519,,133.552275,,,
156.769125,,133.57355,,,
156.8043,,133.6415,,,
156.84215,,133.693425,,,
157.16285,,133.709325,,,
157.1765,,133.71725,,,
157.193425,,133.725,,,
157.21745,,133.72935,,,
157.227675,,133.736325,,,
157.237875,,133.73955,,,
157.24285,,133.745775,,,
157.252825,,133.75305,,,
157.2577,,133.77175,,,
157.2612,,133.801625,,,
157.27925,,133.8932,,,
157.283575,,133.915525,,,
157.512025,,133.932075,,,
157.541075,,133.9469,,,
157.560725,,133.98815,,,
157.57505,,133.9933,,,
157.888,,134.017675,,,
157.904725,,134.0314,,,
157.9115,,134.0858,,,
157.956525,,134.1375,,,
157.976,,134.159175,,,
157.9887,,134.164325,,,
158.0037,,134.188625,,,
158.01425,,134.258725,,,
158.235875,,134.264075,,,
158.30545,,134.290475,,,
159.108,,134.317625,,,
159.13705,,134.343375,,,
159.359875,,134.37375,,,
159.40355,,134.390775,,,
159.47285,,134.4273,,,
159.5099,,134.44055,,,
159.516975,,134.46925,,,
159.54195,,134.51115,,,
159.580925,,134.527,,,
159.777375,,134.53685,,,
159.800675,,134.551,,,
159.806125,,134.586875,,,
159.820125,,134.6429,,,
159.841,,134.660575,,,
159.850075,,134.719775,,,
159.855675,,134.7612,,,
159.86505,,134.76425,,,
159.870225,,134.844525,,,
159.88125,,134.884775,,,
159.888875,,134.90975,,,
160.0837,,134.92415,,,
160.120975,,134.930725,,,
160.139425,,134.940675,,,
160.151875,,134.999575,,,
160.301,,135.04985,,,
160.623,,135.059675,,,
160.64195,,135.077275,,,
161.0927,,135.089675,,,
161.134025,,135.123475,,,
161.153725,,135.13355,,,
161.171775,,135.19895,,,
161.25225,,135.2119,,,
161.423575,,135.219025,,,
161.439,,135.290625,,,
161.465625,,135.30585,,,
161.486975,,135.34235,,,
161.49215,,135.36945,,,
161.707175,,135.438075,,,
161.91845,,135.46255,,,
162.602825,,135.472225,,,
163.4708,,135.5862,,,
163.51835,,135.614225,,,
163.5737,,135.62075,,,
163.581775,,135.646175,,,
163.5984,,135.699675,,,
164.325075,,135.771025,,,
164.385525,,135.7786,,,
164.6656,,135.792675,,,
164.781425,,135.810025,,,
165.0485,,135.82275,,,
165.07325,,135.842275,,,
165.12535,,135.875875,,,
165.18375,,135.9337,,,
165.204025,,135.944775,,,
165.57595,,135.9689,,,
165.6212,,135.984275,,,
165.706875,,136.007125,,,
165.72015,,136.012375,,,
165.757975,,136.059625,,,
165.87475,,136.082125,,,
165.89525,,136.1481,,,
166.25085,,136.210325,,,
166.26335,,136.2493,,,
166.271175,,136.262075,,,
166.28955,,136.297675,,,
166.38235,,136.348075,,,
166.735425,,136.39675,,,
166.782475,,136.4415,,,
166.793225,,136.46195,,,
166.8109,,136.475625,,,
166.825025,,136.49285,,,
166.83195,,136.4988,,,
166.84245,,136.509125,,,
166.878525,,136.66735,,,
166.892575,,136.704825,,,
166.900825,,136.742825,,,
166.903275,,136.791575,,,
166.9082,,136.818925,,,
166.911025,,136.852425,,,
166.93765,,136.909325,,,
167.2441,,136.963575,,,
167.267375,,136.9692,,,
167.272925,,136.995225,,,
167.281,,137.036525,,,
167.28795,,137.0525,,,
167.3015,,137.0678,,,
167.3385,,137.075025,,,
167.572175,,137.08235,,,
167.59605,,137.08925,,,
167.71265,,137.1066,,,
167.827875,,137.110825,,,
167.8633,,137.134875,,,
167.9116,,137.178425,,,
167.951675,,137.1971,,,
168.0416,,137.2263,,,
168.07825,,137.255,,,
168.093,,137.276375,,,
168.1134,,137.410975,,,
168.116775,,137.423425,,,
168.123925,,137.435225,,,
168.133,,137.459525,,,
168.139975,,137.700925,,,
168.144875,,137.726775,,,
168.15175,,137.763825,,,
168.16035,,137.79245,,,
168.3437,,137.81565,,,
168.395875,,137.834975,,,
168.44005,,137.86185,,,
168.454025,,137.88875,,,
168.458075,,137.9046,,,
168.46865,,137.9156,,,
168.4847,,137.9438,,,
168.515475,,138.003525,,,
168.541825,,138.037075,,,
168.763875,,138.0739,,,
168.771225,,138.09855,,,
168.856675,,138.13785,,,
168.86495,,138.149525,,,
168.980175,,138.157475,,,
169.1205,,138.183225,,,
169.1443,,138.197425,,,
169.160325,,138.2333,,,
169.19875,,138.25165,,,
169.211875,,138.27125,,,
169.2196,,138.28845,,,
169.4311,,138.3113,,,
169.4612,,138.31595,,,
169.4826,,138.332525,,,
169.5481,,138.400475,,,
169.573175,,138.50775,,,
169.675525,,138.52195,,,
170.020975,,138.530675,,,
170.06435,,138.546725,,,
170.07425,,138.55995,,,
170.333625,,138.61185,,,
170.38245,,138.62235,,,
170.397525,,138.643375,,,
170.42375,,138.6538,,,
170.4431,,138.67195,,,
170.445675,,138.75735,,,
170.4491,,138.802775,,,
170.463225,,138.86195,,,
170.604325,,138.871025,,,
170.631125,,138.910325,,,
170.685875,,138.9416,,,
170.707725,,138.963525,,,
170.72595,,138.981525,,,
170.922825,,138.9935,,,
170.94025,,139.00515,,,
170.951175,,139.01715,,,
170.96975,,139.03425,,,
170.974775,,139.04665,,,
170.97675,,139.067125,,,
170.990625,,139.080425,,,
171.018275,,139.101225,,,
171.189225,,139.124575,,,
171.2041,,139.15045,,,
171.22755,,139.174925,,,
171.26575,,139.20465,,,
171.2768,,139.22455,,,
171.286125,,139.2351,,,
171.28965,,139.25595,,,
171.505125,,139.335125,,,
172.26545,,139.397725,,,
172.2882,,139.43495,,,
172.3045,,139.4743,,,
172.357925,,139.51585,,,
172.367525,,139.5298,,,
172.37775,,139.5633,,,
172.65945,,139.585625,,,
172.7106,,139.625275,,,
172.7438,,139.656225,,,
172.750875,,139.67265,,,
172.758075,,139.68145,,,
173.161875,,139.713325,,,
173.2502,,139.7322,,,
173.354975,,139.737875,,,
173.395275,,139.889575,,,
173.5735,,139.93045,,,
173.602375,,139.99035,,,
173.653475,,140.006925,,,
173.657675,,140.04515,,,
173.6691,,140.0963,,,
173.8513,,140.11875,,,
173.872725,,140.132775,,,
173.884025,,140.1548,,,
173.89665,,140.1817,,,
173.9009,,140.240125,,,
173.908825,,140.28865,,,
173.94895,,140.3335,,,
173.95795,,140.415175,,,
173.9618,,140.456525,,,
173.975825,,140.482,,,
174.21825,,140.494975,,,
174.25775,,140.518975,,,
174.263675,,140.5375,,,
174.269125,,140.5699,,,
174.282725,,140.586075,,,
174.385425,,140.602775,,,
174.4188,,140.6741,,,
174.425975,,140.6846,,,
174.470225,,140.706875,,,
174.497225,,140.720575,,,
174.509375,,140.773675,,,
174.8156,,140.796875,,,
174.844825,,140.8414,,,
174.858675,,140.881,,,
174.8753,,140.9479,,,
174.89075,,140.981425,,,
174.89915,,141.01445,,,
174.927275,,141.075225,,,
174.950075,,141.120675,,,
174.969125,,141.144675,,,
174.999625,,141.17245,,,
175.010125,,141.1816,,,
175.0409,,141.1951,,,
175.118975,,141.217875,,,
175.130625,,141.229325,,,
175.3239,,141.2409,,,
175.359,,141.249775,,,
175.37285,,141.264,,,
175.39225,,141.2693,,,
175.4054,,141.3731,,,
175.410425,,141.3882,,,
175.413425,,141.426775,,,
175.45155,,141.525425,,,
175.474975,,141.5845,,,
175.551275,,141.69165,,,
175.68655,,141.71525,,,
175.9293,,141.735275,,,
176.22215,,141.816425,,,
176.2961,,141.8544,,,
176.506075,,141.8618,,,
176.578425,,141.867925,,,
176.593775,,141.892375,,,
176.604625,,141.921875,,,
176.626475,,141.937925,,,
176.82385,,141.961425,,,
176.858075,,142.018575,,,
176.916775,,142.02915,,,
176.94135,,142.062025,,,
176.963175,,142.09025,,,
176.977375,,142.127575,,,
177.0837,,142.145025,,,
177.24395,,142.160025,,,
177.257775,,142.176775,,,
177.2865,,142.20535,,,
177.3046,,142.266475,,,
177.310225,,142.376975,,,
177.322275,,142.39345,,,
177.537725,,142.4039,,,
177.55885,,142.41885,,,
177.58115,,142.48275,,,
177.6272,,142.49395,,,
177.633225,,142.54595,,,
177.640625,,142.59295,,,
177.646975,,142.64475,,,
177.65895,,142.693875,,,
177.6657,,142.7346,,,
177.69265,,142.7673,,,
177.7184,,142.8185,,,
177.984525,,142.864,,,
178.0872,,142.893525,,,
178.091575,,142.923775,,,
178.11835,,142.926075,,,
178.1428,,142.976325,,,
178.188275,,143.03255,,,
178.192125,,143.185675,,,
178.200275,,143.20725,,,
178.21635,,143.223075,,,
179.13685,,143.23615,,,
180.5846,,143.3224,,,
181.0459,,143.457675,,,
181.25445,,143.535125,,,
181.406775,,143.56605,,,
181.44355,,143.6069,,,
181.885375,,143.610075,,,
182.1716,,143.637475,,,
182.21495,,143.6578,,,
182.2827,,143.6728,,,
182.4504,,143.69795,,,
182.55595,,143.73555,,,
182.570475,,143.7559,,,
182.582625,,143.77155,,,
182.60875,,143.77725,,,
182.611975,,143.820975,,,
182.62325,,143.844275,,,
182.63135,,143.872725,,,
182.6414,,143.91175,,,
182.6691,,143.964125,,,
182.6739,,144.004,,,
182.690375,,144.00595,,,
182.886475,,144.026425,,,
182.91375,,144.04265,,,
183.03795,,144.050125,,,
183.205775,,144.0559,,,
183.2616,,144.0735,,,
183.314225,,144.113775,,,
183.3367,,144.155475,,,
183.3531,,144.187575,,,
183.3882,,144.256975,,,
183.534075,,144.275025,,,
183.5499,,144.294025,,,
183.57005,,144.329725,,,
183.5939,,144.444025,,,
183.6319,,144.468325,,,
183.94745,,144.49765,,,
183.95075,,144.519375,,,
183.973,,144.55185,,,
183.975625,,144.587225,,,
184.1114,,144.613475,,,
184.1841,,144.63405,,,
184.636675,,144.655425,,,
184.679125,,144.716075,,,
184.69265,,144.7535,,,
184.709425,,144.802875,,,
184.72825,,144.830275,,,
184.743275,,144.856675,,,
184.920175,,144.870125,,,
185.02545,,144.879375,,,
185.292975,,144.889675,,,
185.327875,,144.9197,,,
185.33955,,145.047075,,,
185.34665,,145.06195,,,
185.3583,,145.0643,,,
185.397975,,145.12,,,
185.5721,,145.1449,,,
185.654775,,145.156175,,,
185.677,,145.207075,,,
185.839775,,145.2534,,,
185.854975,,145.27555,,,
185.86335,,145.28885,,,
185.886275,,145.2993,,,
185.902375,,145.309175,,,
185.919575,,145.3288,,,
185.938475,,145.343825,,,
185.9462,,145.35525,,,
186.163575,,145.36235,,,
186.180325,,145.459925,,,
186.19705,,145.544475,,,
186.2212,,145.5848,,,
186.777325,,145.607525,,,
187.009075,,145.644625,,,
187.03625,,145.674925,,,
187.056375,,145.69225,,,
187.5005,,145.720725,,,
187.56005,,145.744325,,,
187.63315,,145.767,,,
187.636125,,145.819,,,
187.85455,,145.859625,,,
187.8939,,145.8879,,,
187.973975,,145.9161,,,
187.9871,,145.920675,,,
188.55715,,145.986775,,,
188.5822,,146.003975,,,
188.59545,,146.02985,,,
188.6191,,146.03285,,,
188.634825,,146.066425,,,
188.85305,,146.105825,,,
188.867425,,146.116675,,,
188.933125,,146.16615,,,
189.072625,,146.1936,,,
189.08315,,146.218,,,
189.10665,,146.22815,,,
189.665775,,146.239525,,,
189.682775,,146.246,,,
189.69925,,146.26695,,,
189.709225,,146.5029,,,
189.716975,,146.54675,,,
189.978225,,146.591825,,,
190.1699,,146.61125,,,
190.2891,,146.622675,,,
190.3046,,146.6475,,,
190.500075,,146.702175,,,
190.5415,,146.720475,,,
190.557925,,146.772425,,,
190.582875,,146.80435,,,
190.82475,,146.84775,,,
192.35155,,146.859575,,,
192.701725,,146.88495,,,
193.1413,,146.9339,,,
193.211925,,146.935275,,,
193.236325,,146.996375,,,
193.4231,,147.0444,,,
193.624125,,147.051525,,,
193.72485,,147.058525,,,
193.7491,,147.065925,,,
193.800825,,147.08815,,,
193.819975,,147.09985,,,
193.823675,,147.18035,,,
193.83215,,147.2609,,,
193.839225,,147.26955,,,
193.869475,,147.4152,,,
194.09215,,147.4291,,,
194.14355,,147.4489,,,
194.200525,,147.46455,,,
194.2045,,147.4874,,,
194.381975,,147.520025,,,
194.4289,,147.545775,,,
194.698625,,147.618775,,,
194.7299,,147.650775,,,
194.791275,,147.6651,,,
194.836925,,147.766425,,,
194.85245,,147.77515,,,
194.861,,147.787225,,,
194.8779,,147.8027,,,
194.931,,147.826575,,,
194.947375,,147.86615,,,
194.97695,,147.927,,,
195.101975,,147.9338,,,
195.149125,,147.9997,,,
195.17945,,148.0326,,,
195.4065,,148.0464,,,
195.452425,,148.10145,,,
195.47945,,148.1245,,,
195.48305,,148.157025,,,
195.494775,,148.2351,,,
195.500225,,148.267475,,,
195.529,,148.27115,,,
195.547675,,148.2906,,,
195.563675,,148.313975,,,
195.565975,,148.355175,,,
195.568325,,148.406825,,,
195.58225,,148.5027,,,
195.88115,,148.54935,,,
195.958125,,148.599175,,,
195.9753,,148.616725,,,
195.98765,,148.665675,,,
196.01275,,148.695725,,,
196.02055,,148.698475,,,
196.0287,,148.719225,,,
196.08135,,148.73745,,,
196.252125,,148.796425,,,
196.26905,,148.820775,,,
196.3141,,148.84835,,,
196.319975,,148.8612,,,
196.347075,,148.887675,,,
196.362075,,148.907125,,,
196.366075,,148.92905,,,
196.381875,,148.943175,,,
196.40235,,148.9826,,,
196.410475,,149.00795,,,
196.59655,,149.0328,,,
196.615775,,149.05565,,,
196.647225,,149.0656,,,
196.6524,,149.072375,,,
196.668175,,149.10405,,,
196.68105,,149.25365,,,
196.6854,,149.32285,,,
196.690475,,149.371025,,,
196.71565,,149.378825,,,
196.72205,,149.494225,,,
196.7247,,149.52325,,,
196.746325,,149.5615,,,
196.911725,,149.589125,,,
196.9981,,149.6091,,,
197.01295,,149.63275,,,
197.018,,149.6723,,,
197.170675,,149.68445,,,
197.193125,,149.70735,,,
197.215825,,149.71865,,,
197.2388,,149.77445,,,
197.24325,,149.792025,,,
197.24695,,149.799475,,,
197.2519,,149.823575,,,
197.260375,,149.874025,,,
197.277275,,149.888025,,,
197.281075,,149.9708,,,
197.2932,,150.0467,,,
197.296675,,150.075475,,,
197.313525,,150.084075,,,
197.3357,,150.0884,,,
197.346675,,150.101225,,,
197.532475,,150.1228,,,
197.55335,,150.141425,,,
197.56995,,150.183025,,,
197.5844,,150.19315,,,
197.606,,150.209825,,,
197.64125,,150.216775,,,
197.788425,,150.227225,,,
197.816375,,150.233475,,,
197.830925,,150.2387,,,
197.8435,,150.264975,,,
197.850125,,150.291825,,,
197.862925,,150.31955,,,
197.876,,150.325175,,,
198.0299,,150.350025,,,
198.10585,,150.3682,,,
198.169525,,150.39005,,,
198.29695,,150.400375,,,
198.377825,,150.43785,,,
198.4353,,150.4506,,,
198.4588,,150.524,,,
199.117,,150.559275,,,
199.179375,,150.5941,,,
199.452775,,150.607325,,,
199.48035,,150.615825,,,
199.4884,,150.625425,,,
199.537925,,150.699025,,,
199.543,,150.719725,,,
199.548775,,150.78125,,,
199.56075,,150.806675,,,
200.165325,,150.8149,,,
200.174625,,150.835025,,,
200.732825,,150.8491,,,
200.744375,,150.8725,,,
200.7489,,150.8738,,,
200.7797,,150.8831,,,
201.0408,,150.910775,,,
201.0853,,150.93405,,,
201.1053,,150.963975,,,
201.14705,,150.975825,,,
201.306425,,151.0071,,,
201.32605,,151.02465,,,
201.3778,,151.0328,,,
203.51995,,151.05375,,,
203.54095,,151.0688,,,
203.556875,,151.0889,,,
203.561875,,151.1061,,,
203.578725,,151.1479,,,
203.591925,,151.1925,,,
205.96655,,151.194975,,,
206.106725,,151.208075,,,
206.125775,,151.2555,,,
206.132275,,151.31335,,,
206.1494,,151.350125,,,
206.1723,,151.372875,,,
206.200175,,151.398525,,,
206.20455,,151.4183,,,
206.220925,,151.4273,,,
206.2242,,151.450075,,,
206.234425,,151.479575,,,
206.2436,,151.535175,,,
206.74625,,151.563025,,,
206.759125,,151.56625,,,
206.771375,,151.5801,,,
206.7803,,151.610075,,,
206.79245,,151.619425,,,
206.798,,151.63595,,,
206.80645,,151.651775,,,
206.817875,,151.711775,,,
207.001625,,151.732025,,,
207.02375,,151.791325,,,
207.039625,,151.7986,,,
207.06245,,151.819025,,,
207.0749,,151.841675,,,
207.09,,151.88015,,,
207.10625,,151.919575,,,
207.109275,,151.937625,,,
207.12435,,152.05405,,,
207.1362,,152.078825,,,
207.150375,,152.1043,,,
207.156925,,152.144775,,,
207.174275,,152.1686,,,
207.197775,,152.213375,,,
207.2027,,152.225725,,,
207.210225,,152.304125,,,
207.2719,,152.3252,,,
207.451175,,152.4118,,,
207.46235,,152.41925,,,
207.470875,,152.4384,,,
207.47705,,152.46545,,,
207.48325,,152.48915,,,
207.493525,,152.5051,,,
207.507375,,152.520625,,,
207.53495,,152.54185,,,
207.549225,,152.564575,,,
207.56075,,152.581,,,
207.577925,,152.592525,,,
207.9124,,152.605175,,,
208.00645,,152.606925,,,
208.15685,,152.65015,,,
208.1689,,152.66455,,,
208.19225,,152.684325,,,
208.203975,,152.7037,,,
208.22365,,152.731375,,,
208.2421,,152.7379,,,
208.259375,,152.742525,,,
208.270925,,152.786,,,
208.3537,,152.81325,,,
208.361925,,152.816425,,,
208.374375,,152.8514,,,
208.424925,,152.862125,,,
208.45755,,152.870675,,,
208.471675,,152.88725,,,
208.484975,,152.903,,,
208.516975,,152.9502,,,
208.5552,,153.107625,,,
208.85405,,153.110175,,,
208.89025,,153.125825,,,
208.910975,,153.1758,,,
208.9162,,153.2504,,,
208.91845,,153.277175,,,
208.9314,,153.284875,,,
208.94255,,153.325875,,,
208.96935,,153.335425,,,
209.2851,,153.3517,,,
209.2954,,153.557325,,,
209.362625,,153.57,,,
209.3653,,153.5812,,,
209.535525,,153.6067,,,
209.557475,,153.6326,,,
209.63405,,153.6556,,,
209.649275,,153.6721,,,
209.705625,,153.767475,,,
209.72625,,153.7824,,,
209.7871,,153.80435,,,
209.95385,,153.815175,,,
209.9763,,153.824575,,,
209.99275,,153.834525,,,
210.00395,,153.86535,,,
210.038875,,153.886525,,,
210.052925,,153.932775,,,
210.071825,,153.978125,,,
210.174025,,154.083775,,,
210.2005,,154.1027,,,
210.214625,,154.119125,,,
210.242775,,154.16225,,,
210.33805,,154.176525,,,
210.4499,,154.204925,,,
210.476025,,154.264825,,,
210.5278,,154.272,,,
210.548675,,154.2829,,,
210.557775,,154.2944,,,
210.5863,,154.2996,,,
210.60945,,154.31175,,,
210.61495,,154.33,,,
210.630625,,154.353775,,,
210.670275,,154.3671,,,
210.69065,,154.38795,,,
210.70735,,154.452675,,,
210.803625,,154.48185,,,
210.8627,,154.560575,,,
210.8798,,154.6136,,,
210.89175,,154.653775,,,
210.9332,,154.70295,,,
211.174125,,154.730175,,,
211.198625,,154.807875,,,
211.20105,,154.87095,,,
211.2174,,154.9316,,,
211.25235,,154.935925,,,
211.2931,,154.97985,,,
211.803575,,154.9975,,,
211.954,,155.025875,,,
212.167575,,155.02925,,,
212.176475,,155.05145,,,
212.722875,,155.107575,,,
212.76855,,155.137,,,
