SPK_SPKC01a (NA),SPK_SPKC06a (weak excitation),SPK_SPKC09a (excited),SPK_SPKC10a (no effect),SPK_SPKC12b (short inhibition),SPK_SPKC13a (excited)
,,,,,39.70585
,,,,,39.715725
,,,,,39.727775
,,,,,39.73865
,,,,,39.750275
,,,,,39.768825
,,,,,39.786875
,,,,,39.798225
,,,,,39.831025
,,,,,39.84435
,,,,,39.86525
,,,,,39.881925
,,,,,39.890575
,,,,,39.929525
,,,,,39.95165
,,,,,39.9694
,,,,,39.985775
,,,,,40.0107
,,,,,40.0297
,,,,,40.048125
,,,,,40.0724
,,,,,40.088775
,,,,,40.099625
,,,,,40.109275
,,,,,40.11745
,,,,,40.123475
,,,,,40.140575
,,,,,40.148
,,,,,40.161275
,,,,,40.1699
,,,,,40.17105
,,,,,40.180475
,,,,,40.19175
,,,,,40.218975
,,,,,40.226575
,,,,,40.23405
,,,,,40.2425
,,,,,40.25305
,,,,,40.270275
,,,,,40.300875
,,,,,40.3203
,,,,,40.368025
,,,,,40.389475
,,,,,40.41555
,,,,,40.4362
,,,,,40.453175
,,,,,40.486275
,,,,,40.487525
,,,,,40.504375
,,,,,40.523075
,,,,,40.537625
,,,,,40.55035
,,,,,40.561175
,,,,,40.57555
,,,,,40.58575
,,,,,40.594275
,,,,,40.600375
,,,,,40.6198
,,,,,40.62745
,,,,,40.638325
,,,,,40.643075
,,,,,40.6663
,,,,,40.681225
,,,,,40.689
,,,,,40.6976
,,,,,40.702
,,,,,40.70565
,,,,,40.713525
,,,,,40.73625
,,,,,40.7446
,,,,,40.752225
,,,,,40.757925
,,,,,40.7672
,,,,,40.79105
,,,,,40.8006
,,,,,40.81425
,,,,,40.8221
,,,,,40.846925
,,,,,40.863875
,,,,,40.879975
,,,,,40.89545
,,,,,40.905125
,,,,,40.91985
,,,,,40.9317
,,,,,40.943175
,,,,,40.949775
,,,,,40.962225
,,,,,40.9841
,,,,,41.007275
,,,,,41.017525
,,,,,41.0346
,,,,,41.04465
,,,,,41.05445
,,,,,41.06825
,,,,,41.080025
,,,,,41.092175
,,,,,41.10755
,,,,,41.11525
,,,,,41.1194
,,,,,41.1257
,,,,,41.135275
,,,,,41.163875
,,,,,41.170775
,,,,,41.181075
,,,,,41.22035
,,,,,41.2324
,,,,,41.243125
,,,,,41.2494
,,,,,41.254425
,,,,,41.2656
,,,,,41.2857
,,,,,41.300425
,,,,,41.31095
,,,,,41.323875
,,,,,41.338175
,,,,,41.3536
,,,,,41.36615
,,,,,41.376175
,,,,,41.39495
,,,,,41.408525
,,,,,41.422525
,,,,,41.4329
,,,,,41.4525
,,,,,41.466325
,,,,,41.48075
,,,,,41.4935
,,,,,41.500625
,,,,,41.508575
,,,,,41.5219
,,,,,41.529775
,,,,,41.542425
,,,,,41.560225
,,,,,41.56535
,,,,,41.583725
,,,,,41.6008
,,,,,41.602825
,,,,,41.607575
,,,,,41.60985
,,,,,41.6156
,,,,,41.63215
,,,,,41.64225
,,,,,41.651925
,,,,,41.657825
,,,,,41.686875
,,,,,41.697575
,,,,,41.706325
,,,,,41.7136
,,,,,41.733025
,,,,,41.750125
,,,,,41.758875
,,,,,41.7691
,,,,,41.78205
,,,,,41.81635
,,,,,41.8255
,,,,,41.83515
,,,,,41.8452
,,,,,41.85175
,,,,,41.8663
,,,,,41.875675
,,,,,41.893725
,,,,,41.9072
,,,,,41.9262
,,,,,41.9355
,,,,,41.944975
,,,,,41.952125
,,,,,41.97175
,,,,,41.977925
,,,,,41.9852
,,,,,41.995675
,,,,,42.01945
,,,,,42.03565
,,,,,42.0426
,,,,,42.064075
,,,,,42.07195
,,,,,42.07745
,,,,,42.088775
,,,,,42.0928
,,,,,42.09975
,,,,,42.11335
,,,,,42.139975
,,,,,42.151275
,,,,,42.156075
,,,,,42.1635
,,,,,42.172425
,,,,,42.199
,,,,,42.23615
,,,,,42.244325
,,,,,42.2836
,,,,,42.295125
,,,,,42.32255
,,,,,42.350525
,,,,,42.36425
,,,,,42.3732
,,,,,42.38995
,,,,,42.404775
,,,,,42.4233
,,,,,42.445325
,,,,,42.454675
,,,,,42.472425
,,,,,42.483625
,,,,,42.511325
,,,,,42.517675
,,,,,42.526925
,,,,,42.537225
,,,,,42.547375
,,,,,42.555925
,,,,,42.56465
,,,,,42.576425
,,,,,42.5846
,,,,,42.59385
,,,,,42.610825
,,,,,42.624275
,,,,,42.656775
,,,,,42.666
,,,,,42.692825
,,,,,42.703375
,,,,,42.713625
,,,,,42.721725
,,,,,42.73035
,,,,,42.733875
,,,,,42.743375
,,,,,42.759025
,,,,,42.764975
,,,,,42.7778
,,,,,42.7843
,,,,,42.7988
,,,,,42.8132
,,,,,42.82415
,,,,,42.8343
,,,,,42.843325
,,,,,42.854675
,,,,,42.86175
,,,,,42.86865
,,,,,42.90115
,,,,,42.9119
,,,,,42.92495
,,,,,42.93705
,,,,,42.94765
,,,,,42.96175
,,,,,42.979
,,,,,42.99135
,,,,,43.001525
,,,,,43.018675
,,,,,43.02735
,,,,,43.0393
,,,,,43.046125
,,,,,43.0623
,,,,,43.068225
,,,,,43.07605
,,,,,43.08695
,,,,,43.096975
,,,,,43.1016
,,,,,43.11055
,,,,,43.1327
,,,,,43.13665
,,,,,43.143625
,,,,,43.1534
,,,,,43.161325
,,,,,43.169425
,,,,,43.17775
,,,,,43.19205
,,,,,43.2023
,,,,,43.21875
,,,,,43.220475
,,,,,43.229275
,,,,,43.24115
,,,,,43.248525
,,,,,43.2703
,,,,,43.276925
,,,,,43.282725
,,,,,43.2944
,,,,,43.30245
,,,,,43.3124
,,,,,43.321375
,,,,,43.34575
,,,,,43.356675
,,,,,43.37205
,,,,,43.38015
,,,,,43.392575
,,,,,43.402475
,,,,,43.413075
,,,,,43.422825
,,,,,43.432175
,,,,,43.4432
,,,,,43.449
,,,,,43.45695
,,,,,43.4626
,,,,,43.4734
,,,,,43.478025
,,,,,43.487425
,,,,,43.5001
,,,,,43.506775
,,,,,43.521075
,,,,,43.53015
,,,,,43.537375
,,,,,43.5412
,,,,,43.546875
,,,,,43.5523
,,,,,43.560175
,,,,,43.5726
,,,,,43.578425
,,,,,43.5841
,,,,,43.5948
,,,,,43.601275
,,,,,43.60685
,,,,,43.6109
,,,,,43.617925
,,,,,43.6267
,,,,,43.64485
,,,,,43.655375
,,,,,43.661425
,,,,,43.668025
,,,,,43.6785
,,,,,43.68735
,,,,,43.693625
,,,,,43.71335
,,,,,43.7216
,,,,,43.733475
,,,,,43.744725
,,,,,43.7677
,,,,,43.77665
,,,,,43.786125
,,,,,43.795575
,,,,,43.8028
,,,,,43.812675
,,,,,43.8353
,,,,,43.843
,,,,,43.852875
,,,,,43.864225
,,,,,43.87245
,,,,,43.88355
,,,,,43.893325
,,,,,43.910675
,,,,,43.923675
,,,,,43.937525
,,,,,43.954325
,,,,,43.96565
,,,,,43.97855
,,,,,43.99355
,,,,,44.004875
,,,,,44.018575
,,,,,44.031725
,,,,,44.0455
,,,,,44.0693
,,,,,44.07855
,,,,,44.08465
,,,,,44.09405
,,,,,44.10735
,,,,,44.11555
,,,,,44.12245
,,,,,44.128075
,,,,,44.134375
,,,,,44.139
,,,,,44.146675
,,,,,44.152325
,,,,,44.1595
,,,,,44.163275
,,,,,44.1698
,,,,,44.1754
,,,,,44.18325
,,,,,44.199625
,,,,,44.206225
,,,,,44.210175
,,,,,44.21655
,,,,,44.225575
,,,,,44.236425
,,,,,44.25885
,,,,,44.2665
,,,,,44.274125
,,,,,44.283075
,,,,,44.29285
,,,,,44.3008
,,,,,44.3108
,,,,,44.3435
,,,,,44.348175
,,,,,44.35695
,,,,,44.365425
,,,,,44.3746
,,,,,44.383575
,,,,,44.3994
,,,,,44.40825
,,,,,44.416575
,,,,,44.45185
,,,,,44.459525
,,,,,44.469675
,,,,,44.48065
,,,,,44.500425
,,,,,44.5089
,,,,,44.517
,,,,,44.54285
,,,,,44.550675
,,,,,44.57425
,,,,,44.583575
,,,,,44.612175
,,,,,44.6188
,,,,,44.62965
,,,,,44.6419
,,,,,44.6486
,,,,,44.651025
,,,,,44.661675
,,,,,44.669
,,,,,44.675425
,,,,,44.685
,,,,,44.694375
,,,,,44.702275
,,,,,44.7109
,,,,,44.720175
,,,,,44.728075
,,,,,44.736525
,,,,,44.743425
,,,,,44.756725
,,,,,44.763125
,,,,,44.770075
,,,,,44.782075
,,,,,44.79975
,,,,,44.80825
,,,,,44.815325
,,,,,44.823375
,,,,,44.8318
,,,,,44.839375
,,,,,44.85065
,,,,,44.857375
,,,,,44.877275
,,,,,44.8867
,,,,,44.892825
,,,,,44.89775
,,,,,44.91035
,,,,,44.9166
,,,,,44.934675
,,,,,44.941625
,,,,,44.948775
,,,,,44.956575
,,,,,44.9645
,,,,,44.973125
,,,,,44.977325
,,,,,44.9853
,,,,,44.9918
,,,,,45.00505
,,,,,45.0098
,,,,,45.022275
,,,,,45.03555
,,,,,45.045275
,,,,,45.050225
,,,,,45.05535
,,,,,45.077975
,,,,,45.0832
,,,,,45.0899
,,,,,45.091675
,,,,,45.0964
,,,,,45.1008
,,,,,45.1094
,,,,,45.118425
,,,,,45.1279
,,,,,45.132375
,,,,,45.140425
,,,,,45.1454
,,,,,45.15195
,,,,,45.16405
,,,,,45.16775
,,,,,45.1717
,,,,,45.1748
,,,,,45.1796
,,,,,45.19035
,,,,,45.196875
,,,,,45.200775
,,,,,45.216575
,,,,,45.222825
,,,,,45.2277
,,,,,45.239175
,,,,,45.2432
,,,,,45.2591
,,,,,45.265325
,,,,,45.271425
,,,,,45.275625
,,,,,45.290025
,,,,,45.29405
,,,,,45.29915
,,,,,45.30505
,,,,,45.310475
,,,,,45.31735
,,,,,45.3225
,,,,,45.327575
,,,,,45.346275
,,,,,45.35785
,,,,,45.3595
,,,,,45.364125
,,,,,45.37495
,,,,,45.3911
,,,,,45.396325
,,,,,45.400175
,,,,,45.4122
,,,,,45.422175
,,,,,45.435325
,,,,,45.45015
,,,,,45.4694
,,,,,45.491275
,,,,,45.508975
,,,,,45.523325
,,,,,45.539525
,,,,,45.548275
,,,,,45.557375
,,,,,45.56475
,,,,,45.576675
,,,,,45.582825
,,,,,45.606075
,,,,,45.612425
,,,,,45.625275
,,,,,45.63385
,,,,,45.656075
,,,,,45.665175
,,,,,45.676425
,,,,,45.68385
,,,,,45.69155
,,,,,45.70605
,,,,,45.71665
,,,,,45.72655
,,,,,45.7373
,,,,,45.744575
,,,,,45.75275
,,,,,45.76785
,,,,,45.775025
,,,,,45.78235
,,,,,45.79285
,,,,,45.8013
,,,,,45.80615
,,,,,45.8124
,,,,,45.82805
,,,,,45.8443
,,,,,45.8516
,,,,,45.86735
,,,,,45.939525
,,,,,45.964375
,,,,,45.97725
,,,,,46.07045
,,,,,46.102775
,,,,,46.1335
,,,,,46.14695
,,,,,46.16785
,,,,,46.182925
,,,,,46.206
,,,,,46.230475
,,,,,46.245075
,,,,,46.2659
,,,,,46.2895
,,,,,46.311825
,,,,,46.3268
,,,,,46.3611
,,,,,46.38855
,,,,,46.401725
,,,,,46.425425
,,,,,46.436275
,,,,,46.46995
,,,,,46.489025
,,,,,46.4992
,,,,,46.508225
,,,,,46.5207
,,,,,46.5333
,,,,,46.541175
,,,,,46.555825
,,,,,46.56375
,,,,,46.5737
,,,,,46.5869
,,,,,46.599775
,,,,,46.607975
,,,,,46.6185
,,,,,46.64425
,,,,,46.654425
,,,,,46.668225
,,,,,46.678575
,,,,,46.697625
,,,,,46.708175
,,,,,46.724425
,,,,,46.73685
,,,,,46.77855
,,,,,46.790875
,,,,,46.808075
,,,,,46.8264
,,,,,46.849925
,,,,,46.868125
,,,,,46.87945
,,,,,46.904675
,,,,,46.92785
,,,,,46.938175
,,,,,46.950275
,,,,,46.96195
,,,,,46.96915
,,,,,46.980175
,,,,,46.988675
,,,,,47.00045
,,,,,47.017825
,,,,,47.024
,,,,,47.123
,,,,,47.1324
,,,,,47.133525
,,,,,47.160825
,,,,,47.177025
,,,,,47.198425
,,,,,47.2246
,,,,,47.2379
,,,,,47.260125
,,,,,47.275625
,,,,,47.293075
,,,,,47.32165
,,,,,47.348725
,,,,,47.362425
,,,,,47.38425
,,,,,47.391975
,,,,,47.394675
,,,,,47.40125
,,,,,47.40495
,,,,,47.474175
,,,,,47.486225
,,,,,47.50075
,,,,,47.5136
,,,,,47.52405
,,,,,47.525675
,,,,,47.540375
,,,,,47.5616
,,,,,47.6292
,,,,,47.6523
,,,,,47.667
,,,,,47.674125
,,,,,47.69325
,,,,,47.702125
,,,,,47.71915
,,,,,47.735625
,,,,,47.748975
,,,,,47.76505
,,,,,47.788725
,,,,,47.80415
,,,,,47.82315
,,,,,47.850825
,,,,,47.8688
,,,,,47.883175
,,,,,47.8999
,,,,,47.92245
,,,,,47.932175
,,,,,47.948
,,,,,47.973225
,,,,,48.01405
,,,,,48.11975
,,,,,48.15795
,,,,,48.16835
,,,,,48.196325
,,,,,48.2078
,,,,,48.219
,,,,,48.230625
,,,,,48.248125
,,,,,48.259075
,,,,,48.274825
,,,,,48.29995
,,,,,48.321225
,,,,,48.332075
,,,,,48.353875
,,,,,48.364525
,,,,,48.371325
,,,,,48.38715
,,,,,48.408
,,,,,48.424
,,,,,48.53755
,,,,,48.548875
,,,,,48.59455
,,,,,48.60585
,,,,,48.612025
,,,,,48.6244
,,,,,48.630075
,,,,,48.643175
,,,,,48.652825
,,,,,48.6844
,,,,,48.7049
,,,,,48.713675
,,,,,48.724625
,,,,,48.730525
,,,,,48.740775
,,,,,48.754375
,,,,,48.77125
,,,,,48.778975
,,,,,48.79825
,,,,,48.809475
,,,,,48.823725
,,,,,48.831575
,,,,,48.845175
,,,,,48.851425
,,,,,48.859875
,,,,,48.86645
,,,,,48.873025
,,,,,48.87995
,,,,,48.885
,,,,,48.9084
,,,,,48.9163
,,,,,48.921775
,,,,,48.93485
,,,,,48.94945
,,,,,48.960475
,,,,,48.971525
,,,,,48.999275
,,,,,49.008825
,,,,,49.024425
,,,,,49.039175
,,,,,49.0456
,,,,,49.06265
,,,,,49.117675
,,,,,49.127725
,,,,,49.148675
,,,,,49.164625
,,,,,49.176525
,,,,,49.187675
,,,,,49.197225
,,,,,49.20435
,,,,,49.212775
,,,,,49.220325
,,,,,49.24235
,,,,,49.2581
,,,,,49.264
,,,,,49.27845
,,,,,49.283075
,,,,,49.292225
,,,,,49.31325
,,,,,49.321775
,,,,,49.335775
,,,,,49.344725
,,,,,49.3511
,,,,,49.365825
,,,,,49.374475
,,,,,49.3812
,,,,,49.3905
,,,,,49.395
,,,,,49.405025
,,,,,49.415825
,,,,,49.431925
,,,,,49.442975
,,,,,49.4498
,,,,,49.4619
,,,,,49.482025
,,,,,49.4936
,,,,,49.501475
,,,,,49.510525
,,,,,49.52185
,,,,,49.53465
,,,,,49.55405
,,,,,49.56595
,,,,,49.575425
,,,,,49.58995
,,,,,49.63285
,,,,,49.6448
,,,,,49.660125
,,,,,49.671025
,,,,,49.676475
,,,,,49.6829
,,,,,49.70735
,,,,,49.712975
,,,,,49.725575
,,,,,49.733725
,,,,,49.740975
,,,,,49.7538
,,,,,49.776875
,,,,,49.78275
,,,,,49.78885
,,,,,49.7945
,,,,,49.80115
,,,,,49.80555
,,,,,49.8136
,,,,,49.816825
,,,,,49.821825
,,,,,49.82905
,,,,,49.840875
,,,,,49.86715
,,,,,49.871675
,,,,,49.90675
,,,,,49.914325
,,,,,49.927425
,,,,,49.9441
,,,,,49.948425
,,,,,49.956175
,,,,,49.961875
,,,,,49.9662
,,,,,49.982775
,,,,,49.995425
,,,,,50.012225
,,,,,50.01705
,,,,,50.035775
,,,,,50.0603
,,,,,50.086825
,,,,,50.11695
,,,,,50.119075
,,,,,50.12965
,,,,,50.139475
,,,,,50.14495
,,,,,50.168
,,,,,50.1765
,,,,,50.187475
,,,,,50.199475
,,,,,50.21045
,,,,,50.2243
,,,,,50.23825
,,,,,50.2574
,,,,,50.265075
,,,,,50.2739
,,,,,50.283475
,,,,,50.298575
,,,,,50.305425
,,,,,50.3152
,,,,,50.33595
,,,,,50.34545
,,,,,50.3546
,,,,,50.37675
,,,,,50.4025
,,,,,50.412875
,,,,,50.420725
,,,,,50.42735
,,,,,50.449
,,,,,50.4704
,,,,,50.4787
,,,,,50.48595
,,,,,50.5067
,,,,,50.516
,,,,,50.519175
,,,,,50.53755
,,,,,50.5455
,,,,,50.5542
,,,,,50.563725
,,,,,50.567225
,,,,,50.5691
,,,,,50.584325
,,,,,50.591625
,,,,,50.603775
,,,,,50.6106
,,,,,50.620175
,,,,,50.629625
,,,,,50.6487
,,,,,50.6548
,,,,,50.667625
,,,,,50.6963
,,,,,50.704225
,,,,,50.71415
,,,,,50.7278
,,,,,50.73615
,,,,,50.7545
,,,,,50.76535
,,,,,50.7767
,,,,,50.785425
,,,,,50.8022
,,,,,50.8156
,,,,,50.8276
,,,,,50.844725
,,,,,50.8616
,,,,,50.882475
,,,,,50.8965
,,,,,50.911725
,,,,,50.92665
,,,,,50.94295
,,,,,50.952875
,,,,,50.96515
,,,,,50.980525
,,,,,50.9931
,,,,,51.00595
,,,,,51.018025
,,,,,51.040125
,,,,,51.0552
,,,,,51.063975
,,,,,51.074475
,,,,,51.086775
,,,,,51.099925
,,,,,51.107275
,,,,,51.119525
,,,,,51.1306
,,,,,51.138025
,,,,,51.152075
,,,,,51.16005
,,,,,51.1762
,,,,,51.18415
,,,,,51.19235
,,,,,51.2037
,,,,,51.21235
,,,,,51.222125
,,,,,51.2386
,,,,,51.2403
,,,,,51.2457
,,,,,51.2609
,,,,,51.26755
,,,,,51.28195
,,,,,51.2875
,,,,,51.29415
,,,,,51.303975
,,,,,51.334525
,,,,,51.34115
,,,,,51.358575
,,,,,51.365375
,,,,,51.37895
,,,,,51.389425
,,,,,51.3944
,,,,,51.407025
,,,,,51.4345
,,,,,51.4398
,,,,,51.4513
,,,,,51.461425
,,,,,51.472075
,,,,,51.480225
,,,,,51.4928
,,,,,51.52185
,,,,,51.530375
,,,,,51.540125
,,,,,51.54825
,,,,,51.55825
,,,,,51.568925
,,,,,51.57845
,,,,,51.587625
,,,,,51.599825
,,,,,51.60715
,,,,,51.632975
,,,,,51.6547
,,,,,51.675575
,,,,,51.682575
,,,,,51.689775
,,,,,51.71
,,,,,51.7171
,,,,,51.73325
,,,,,51.739175
,,,,,51.74325
,,,,,51.759675
,,,,,51.77475
,,,,,51.784725
,,,,,51.794325
,,,,,51.7984
,,,,,51.806775
,,,,,51.817425
,,,,,51.819075
,,,,,51.822775
,,,,,51.827625
,,,,,51.83285
,,,,,51.855625
,,,,,51.860975
,,,,,51.8752
,,,,,51.8798
,,,,,51.8884
,,,,,51.903325
,,,,,51.9285
,,,,,51.9361
,,,,,51.94725
,,,,,51.96205
,,,,,51.9731
,,,,,51.99885
,,,,,52.01295
,,,,,52.02155
,,,,,52.028525
,,,,,52.048425
,,,,,52.056975
,,,,,52.0644
,,,,,52.07185
,,,,,52.082
,,,,,52.099675
,,,,,52.109425
,,,,,52.118275
,,,,,52.125625
,,,,,52.142125
,,,,,52.17175
,,,,,52.180925
,,,,,52.185025
,,,,,52.19525
,,,,,52.20645
,,,,,52.21285
,,,,,52.223725
,,,,,52.2318
,,,,,52.24325
,,,,,52.26145
,,,,,52.283325
,,,,,52.296325
,,,,,52.3024
,,,,,52.313075
,,,,,52.317975
,,,,,52.3261
,,,,,52.33125
,,,,,52.34
,,,,,52.35535
,,,,,52.363
,,,,,52.37385
,,,,,52.379825
,,,,,52.395325
,,,,,52.403275
,,,,,52.430625
,,,,,52.441425
,,,,,52.451175
,,,,,52.465425
,,,,,52.47115
,,,,,52.478125
,,,,,52.490625
,,,,,52.50465
,,,,,52.511675
,,,,,52.53945
,,,,,52.546875
,,,,,52.555875
,,,,,52.5768
,,,,,52.582825
,,,,,52.588775
,,,,,52.597075
,,,,,52.60435
,,,,,52.60925
,,,,,52.610775
,,,,,52.620525
,,,,,52.62515
,,,,,52.6303
,,,,,52.6415
,,,,,52.64695
,,,,,52.654875
,,,,,52.6642
,,,,,52.672325
,,,,,52.67745
,,,,,52.6891
,,,,,52.6957
,,,,,52.7203
,,,,,52.73525
,,,,,52.750825
,,,,,52.757825
,,,,,52.766125
,,,,,52.773975
,,,,,52.77885
,,,,,52.783825
,,,,,52.823375
,,,,,52.8393
,,,,,52.85415
,,,,,52.865625
,,,,,52.87235
,,,,,52.8774
,,,,,52.884425
,,,,,52.8964
,,,,,52.915675
,,,,,52.923475
,,,,,52.931525
,,,,,52.951675
,,,,,52.993125
,,,,,53.001825
,,,,,53.011275
,,,,,53.017025
,,,,,53.027325
,,,,,53.034625
,,,,,53.04285
,,,,,53.061725
,,,,,53.069975
,,,,,53.0819
,,,,,53.091525
,,,,,53.1042
,,,,,53.112725
,,,,,53.12445
,,,,,53.134075
,,,,,53.15625
,,,,,53.16825
,,,,,53.181075
,,,,,53.19585
,,,,,53.20905
,,,,,53.2251
,,,,,53.234975
,,,,,53.243825
,,,,,53.25605
,,,,,53.27035
,,,,,53.2813
,,,,,53.288975
,,,,,53.31005
,,,,,53.3208
,,,,,53.32675
,,,,,53.334775
,,,,,53.346
,,,,,53.352025
,,,,,53.372675
,,,,,53.379075
,,,,,53.38995
,,,,,53.4035
,,,,,53.40955
,,,,,53.429
,,,,,53.450375
,,,,,53.4596
,,,,,53.47425
,,,,,53.481925
,,,,,53.493325
,,,,,53.501175
,,,,,53.50775
,,,,,53.51855
,,,,,53.526325
,,,,,53.53565
,,,,,53.54525
,,,,,53.555425
,,,,,53.5641
,,,,,53.585525
,,,,,53.5943
,,,,,53.605875
,,,,,53.621225
,,,,,53.6269
,,,,,53.633225
,,,,,53.644025
,,,,,53.65475
,,,,,53.66505
,,,,,53.67375
,,,,,53.6919
,,,,,53.702825
,,,,,53.715075
,,,,,53.73545
,,,,,53.74665
,,,,,53.767975
,,,,,53.77765
,,,,,53.7868
,,,,,53.79735
,,,,,53.807925
,,,,,53.824425
,,,,,53.834075
,,,,,53.84345
,,,,,53.855425
,,,,,53.864475
,,,,,53.8732
,,,,,53.892075
,,,,,53.89685
,,,,,53.90575
,,,,,53.9245
,,,,,53.940125
,,,,,53.94655
,,,,,53.953175
,,,,,53.969475
,,,,,53.97605
,,,,,53.9807
,,,,,53.986425
,,,,,53.991025
,,,,,54.00205
,,,,,54.006775
,,,,,54.02825
,,,,,54.03265
,,,,,54.04135
,,,,,54.0688
,,,,,54.083775
,,,,,54.090325
,,,,,54.097475
,,,,,54.1051
,,,,,54.124425
,,,,,54.13605
,,,,,54.151175
,,,,,54.158325
,,,,,54.1658
,,,,,54.175625
,,,,,54.18115
,,,,,54.1885
,,,,,54.2008
,,,,,54.229675
,,,,,54.251875
,,,,,54.258325
,,,,,54.2652
,,,,,54.27255
,,,,,54.282
,,,,,54.2907
,,,,,54.303275
,,,,,54.307575
,,,,,54.32275
,,,,,54.346175
,,,,,54.3592
,,,,,54.3716
,,,,,54.377575
,,,,,54.38185
,,,,,54.3866
,,,,,54.391025
,,,,,54.40055
,,,,,54.410775
,,,,,54.42275
,,,,,54.427825
,,,,,54.46785
,,,,,54.4808
,,,,,54.510675
,,,,,54.5345
,,,,,54.5473
,,,,,54.55235
,,,,,54.5645
,,,,,54.569125
,,,,,54.578025
,,,,,54.586975
,,,,,54.609
,,,,,54.622225
,,,,,54.644275
,,,,,54.66795
,,,,,54.68255
,,,,,54.68745
,,,,,54.71075
,,,,,54.716575
,,,,,54.724225
,,,,,54.740075
,,,,,54.744625
,,,,,54.7537
,,,,,54.763325
,,,,,54.769525
,,,,,54.770975
,,,,,54.77915
,,,,,54.79465
,,,,,54.79995
,,,,,54.818425
,,,,,54.819575
,,,,,54.835925
,,,,,54.876225
,,,,,54.882675
,,,,,54.897675
,,,,,54.90675
,,,,,54.911675
,,,,,54.932675
,,,,,54.938225
,,,,,54.943475
,,,,,54.96315
,,,,,54.9721
,,,,,54.9838
,,,,,54.993525
,,,,,54.998675
,,,,,55.021025
,,,,,55.029375
,,,,,55.04495
,,,,,55.07205
,,,,,55.0788
,,,,,55.089175
,,,,,55.095525
,,,,,55.10455
,,,,,55.135025
,,,,,55.14845
,,,,,55.1618
,,,,,55.188375
,,,,,55.202
,,,,,55.2088
,,,,,55.227325
,,,,,55.23715
,,,,,55.2595
,,,,,55.267925
,,,,,55.2743
,,,,,55.28415
,,,,,55.292875
,,,,,55.3007
,,,,,55.307625
,,,,,55.315775
,,,,,55.3263
,,,,,55.33845
,,,,,55.348025
,,,,,55.364325
,,,,,55.387175
,,,,,55.400375
,,,,,55.4115
,,,,,55.41735
,,,,,55.424925
,,,,,55.43945
,,,,,55.4515
,,,,,55.45845
,,,,,55.46705
,,,,,55.471625
,,,,,55.48095
,,,,,55.489175
,,,,,55.497175
,,,,,55.512025
,,,,,55.513075
,,,,,55.529175
,,,,,55.541175
,,,,,55.5504
,,,,,55.555525
,,,,,55.572
,,,,,55.577025
,,,,,55.58905
,,,,,55.600375
,,,,,55.6083
,,,,,55.617175
,,,,,55.632975
,,,,,55.63455
,,,,,55.6422
,,,,,55.65005
,,,,,55.664475
,,,,,55.67235
,,,,,55.7027
,,,,,55.715675
,,,,,55.7336
,,,,,55.751275
,,,,,55.78275
,,,,,55.791375
,,,,,55.80805
,,,,,55.8309
,,,,,55.840725
,,,,,55.8434
,,,,,55.86295
,,,,,55.873025
,,,,,55.885925
,,,,,55.88975
,,,,,55.909525
,,,,,55.92635
,,,,,55.948625
,,,,,55.955675
,,,,,55.97905
,,,,,55.988575
,,,,,55.9915
,,,,,55.999375
,,,,,56.006375
,,,,,56.01845
,,,,,56.033925
,,,,,56.055825
,,,,,56.0615
,,,,,56.0725
,,,,,56.07995
,,,,,56.103075
,,,,,56.111625
,,,,,56.119625
,,,,,56.12645
,,,,,56.13295
,,,,,56.1386
,,,,,56.153975
,,,,,56.178425
,,,,,56.185925
,,,,,56.206625
,,,,,56.21875
,,,,,56.240375
,,,,,56.26625
,,,,,56.27715
,,,,,56.29855
,,,,,56.321525
,,,,,56.333825
,,,,,56.35015
,,,,,56.3656
,,,,,56.374375
,,,,,56.387325
,,,,,56.406825
,,,,,56.418875
,,,,,56.42785
,,,,,56.43535
,,,,,56.4481
,,,,,56.45315
,,,,,56.462
,,,,,56.468675
,,,,,56.4838
,,,,,56.489425
,,,,,56.50175
,,,,,56.5087
,,,,,56.5175
,,,,,56.524825
,,,,,56.541725
,,,,,56.563325
,,,,,56.56785
,,,,,56.572425
,,,,,56.579125
,,,,,56.584
,,,,,56.60905
,,,,,56.6131
,,,,,56.641
,,,,,56.6505
,,,,,56.660425
,,,,,56.666625
,,,,,56.686825
,,,,,56.693375
,,,,,56.70725
,,,,,56.713
,,,,,56.722075
,,,,,56.73495
,,,,,56.743
,,,,,56.7506
,,,,,56.77475
,,,,,56.7968
,,,,,56.8158
,,,,,56.8285
,,,,,56.83825
,,,,,56.846975
,,,,,56.8748
,,,,,56.883625
,,,,,56.8923
,,,,,56.898775
,,,,,56.9092
,,,,,56.925575
,,,,,56.9344
,,,,,56.9391
,,,,,56.9632
,,,,,56.97345
,,,,,56.988775
,,,,,56.994925
,,,,,57.001625
,,,,,57.01135
,,,,,57.02335
,,,,,57.03955
,,,,,57.053
,,,,,57.067725
,,,,,57.07915
,,,,,57.1064
,,,,,57.1099
,,,,,57.124425
,,,,,57.1306
,,,,,57.13295
,,,,,57.1416
,,,,,57.1437
,,,,,57.15505
,,,,,57.18445
,,,,,57.203975
,,,,,57.2116
,,,,,57.21985
,,,,,57.221075
,,,,,57.238125
,,,,,57.2455
,,,,,57.2522
,,,,,57.262225
,,,,,57.263925
,,,,,57.271575
,,,,,57.28225
,,,,,57.302225
,,,,,57.308625
,,,,,57.330075
,,,,,57.33975
