SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC13a
514.579575,514.609725,486.317325,489.37735,,
514.59365,514.6126,486.3271,489.402225,,
514.6104,514.6259,486.332475,489.423225,,
514.62385,514.648175,486.339975,489.453375,,
514.6474,514.670125,486.3465,489.460175,,
514.67125,514.69695,486.3636,489.478575,,
514.691275,514.7079,486.3717,489.51125,,
514.70545,514.718675,486.3824,489.530875,,
514.72015,514.734725,486.3953,489.55315,,
514.72895,514.752125,486.409575,489.57035,,
514.745725,514.76445,486.418675,489.596675,,
514.757,514.781625,486.42365,489.6119,,
514.76625,514.81055,486.431975,489.637175,,
514.788375,514.84815,486.4531,489.65705,,
514.80775,514.880475,486.474725,489.680075,,
514.83395,514.9108,486.486075,489.699,,
514.85215,514.9421,486.501625,489.717025,,
514.8737,514.967675,486.514375,489.73755,,
514.909525,514.9976,486.534975,489.75555,,
514.9272,515.0319,486.574375,489.778325,,
514.951275,515.065575,486.617125,489.807675,,
514.96705,515.0841,486.63465,489.83285,,
515.000925,515.108,486.651675,489.8598,,
515.016625,515.1355,486.664875,489.873325,,
515.032,515.16145,486.687025,489.90955,,
515.04845,515.1948,486.70195,489.924975,,
515.059475,515.21325,486.717925,489.9492,,
515.083075,515.2517,486.7455,489.97015,,
515.097475,515.2823,486.76105,489.98495,,
515.11375,515.311725,486.7787,490.01685,,
515.133875,515.337025,486.81945,490.028125,,
515.147,515.3593,486.846625,490.05115,,
515.1653,515.37515,486.857725,490.075125,,
515.176225,515.4063,486.898875,490.102825,,
515.1926,515.431425,486.911525,490.119425,,
515.22235,515.4583,486.9376,490.137375,,
515.249075,515.497,486.953825,490.1466,,
515.273475,515.524125,486.968225,490.15495,,
515.285625,515.562775,486.9883,490.16785,,
515.305675,515.6041,487.01345,490.1778,,
515.325175,515.6352,487.042375,490.196825,,
515.327725,515.675175,487.06435,490.211,,
515.3421,515.738025,487.0779,490.223325,,
515.363875,515.7833,487.08965,490.2613,,
515.384425,515.81825,487.12735,490.287975,,
515.410175,515.862375,487.148725,490.3184,,
515.431875,515.90045,487.1629,490.359,,
515.4512,515.91965,487.175575,490.38925,,
515.470625,515.939475,487.189025,490.428725,,
515.494025,515.965775,487.2044,490.448225,,
515.51805,515.990125,487.214625,490.4618,,
515.546075,516.0321,487.232075,490.473,,
515.5873,516.066375,487.25395,490.4841,,
515.621525,516.100575,487.266825,490.491975,,
515.635175,516.12155,487.28295,490.501725,,
515.654775,516.146,487.305125,490.52855,,
515.672875,516.1925,487.337575,490.5428,,
515.6941,516.232125,487.370525,490.5523,,
515.723425,516.261375,487.3922,490.5641,,
515.741175,516.303825,487.433175,490.5753,,
515.77945,516.325675,487.47215,490.581475,,
515.79975,516.333425,487.491875,490.614625,,
515.828275,516.347225,487.552525,490.655375,,
515.861425,516.368525,487.56445,490.693075,,
515.8934,516.4016,487.572925,490.704375,,
515.907175,516.420525,487.5822,490.720125,,
515.923725,516.442275,487.592475,490.7456,,
515.9428,516.45985,487.59975,490.7746,,
515.9572,516.480375,487.607425,490.789575,,
515.97235,516.505175,487.621925,490.823725,,
515.98535,516.5312,487.62935,490.85575,,
516.0081,516.5645,487.64815,490.8957,,
516.02805,516.606625,487.663825,490.931875,,
516.04585,516.6411,487.696925,490.99005,,
516.079,516.6712,487.728525,491.0322,,
516.0958,516.699875,487.763325,491.0495,,
516.111825,516.719125,487.7866,491.058125,,
516.124075,516.731975,487.830275,491.075675,,
516.14365,516.748975,487.862325,491.084425,,
516.16025,516.7774,487.8836,491.09115,,
516.18115,516.811725,487.905025,491.100075,,
516.191725,516.8345,487.915675,491.109675,,
516.2106,516.8562,487.93345,491.12345,,
516.2366,516.88175,487.939675,491.1349,,
516.26515,516.91875,487.948,491.144275,,
516.287125,516.9439,487.963275,491.149475,,
516.319575,516.96505,487.973425,491.154225,,
516.3666,517.007125,487.985,491.1692,,
516.38265,517.033,487.993525,491.2116,,
516.398575,517.069675,488.0067,491.245175,,
516.407125,517.1441,488.011625,491.27625,,
516.427275,517.195525,488.0276,491.297775,,
516.445225,517.227175,488.035375,491.315525,,
516.460575,517.257525,488.0434,491.336025,,
516.506325,517.274525,488.055275,491.343775,,
516.525675,517.293175,488.06705,491.35345,,
516.554675,517.303025,488.0759,491.36275,,
516.57405,517.3114,488.0975,491.382375,,
516.59865,517.321825,488.110425,491.404975,,
516.622275,517.335,488.133675,491.418325,,
516.647275,517.361075,488.163175,491.429175,,
516.669125,517.394875,488.21155,491.44665,,
516.686325,517.43585,488.241775,491.4628,,
516.699525,517.477975,488.270775,491.472725,,
516.715175,517.542775,488.2998,491.51675,,
516.728275,517.58375,488.319425,491.55825,,
516.74355,517.626025,488.3437,491.647175,,
516.7554,517.634925,488.366875,491.668025,,
516.7757,517.659625,488.376625,491.68365,,
516.7954,517.7018,488.400575,491.691525,,
516.820275,517.733325,488.4108,491.69905,,
516.834225,517.8086,488.42785,491.707125,,
516.858175,517.851825,488.4482,491.713375,,
516.881175,517.876375,488.458375,491.72085,,
516.913725,517.897075,488.4713,491.732025,,
516.931975,517.9104,488.548225,491.762925,,
516.9638,517.939125,488.586375,491.7721,,
516.983975,517.963975,488.62585,491.783675,,
517.02225,518.004025,488.649375,491.7906,,
517.03895,518.0518,488.674075,491.806075,,
517.059675,518.09135,488.6965,491.811575,,
517.0906,518.165425,488.735775,491.819175,,
517.1186,518.2374,488.74955,491.832625,,
517.174125,518.306375,488.76325,491.842325,,
517.2045,518.322525,488.808825,491.861925,,
517.225425,518.3467,488.82445,491.88605,,
517.23625,518.377375,488.837975,491.896025,,
517.243475,518.419275,488.8529,491.907425,,
517.2516,518.476,488.869375,491.91915,,
517.2637,518.537725,488.88255,491.92925,,
517.28115,518.6362,488.890825,491.9409,,
517.29325,518.65185,488.899875,491.952675,,
517.308425,518.675025,488.911725,491.9669,,
517.325175,518.68955,488.924275,491.97965,,
517.347925,518.71945,488.932725,492.0017,,
517.386125,518.7611,488.957725,492.0461,,
517.433325,518.787425,488.9687,492.054825,,
517.456675,518.845775,488.983725,492.06775,,
517.4949,518.896125,489.0041,492.090675,,
517.524,518.98365,489.0114,492.101325,,
517.551675,519.02795,489.019625,492.122625,,
517.5691,519.042425,489.030475,492.15535,,
517.5887,519.061875,489.047825,492.173875,,
517.6102,519.070175,489.06885,492.18745,,
517.632225,519.079225,489.081875,492.214125,,
517.655,519.087925,489.10555,492.25575,,
517.67395,519.104875,489.124875,492.27545,,
517.696575,519.11625,489.154375,492.3063,,
517.72645,519.12675,489.17935,492.32885,,
517.7549,519.13925,489.20055,492.345025,,
517.785175,519.153425,489.228675,492.3536,,
517.8229,519.1696,489.2558,492.373775,,
517.8632,519.187425,489.28675,492.38145,,
517.894425,519.327625,489.309525,492.40065,,
517.9166,519.367625,489.34575,492.414875,,
517.950175,519.3811,489.366125,492.429625,,
517.98535,519.41035,489.390625,492.437425,,
518.016975,519.425075,489.40965,492.44475,,
518.080025,519.438175,489.42035,492.452325,,
518.13995,519.4538,489.435825,492.461175,,
518.16265,519.46945,489.444525,492.472875,,
518.21685,519.498575,489.453575,492.482,,
518.275825,519.512775,489.462475,492.492025,,
518.31015,519.530025,489.477925,492.4988,,
518.3254,519.54135,489.49085,492.513325,,
518.346425,519.55585,489.505025,492.52725,,
518.371375,519.57155,489.522075,492.53825,,
518.39085,519.5827,489.531525,492.548825,,
518.4469,519.597575,489.553775,492.55805,,
518.557475,519.60555,489.575625,492.5703,,
518.585375,519.617325,489.5999,492.58725,,
518.6277,519.62645,489.621875,492.604075,,
518.64595,519.6386,489.642275,492.625875,,
518.662725,519.645875,489.6582,492.635825,,
518.677875,519.65355,489.67215,492.643625,,
518.696225,519.661925,489.692425,492.648025,,
518.733325,519.672325,489.706525,492.65375,,
518.7544,519.686375,489.720275,492.6648,,
518.79235,519.69985,489.733325,492.695975,,
518.843225,519.714875,489.7698,492.7007,,
518.888975,519.734325,489.8112,492.705925,,
518.94465,519.75535,489.826825,492.7349,,
518.974975,519.775625,489.857625,492.76175,,
518.9835,519.8,489.89085,492.7805,,
519.001,519.8152,489.922675,492.794075,,
519.0151,519.836975,489.94945,492.82325,,
519.030825,519.852875,489.97435,492.8485,,
519.03635,519.871475,490.027125,492.876175,,
519.040525,519.895175,490.04555,492.8937,,
519.058975,519.9173,490.062775,492.9245,,
519.064475,519.940975,490.090275,492.952725,,
519.0716,519.96935,490.11165,492.967575,,
519.081875,520.0019,490.1241,492.977975,,
519.093125,520.029425,490.159975,492.99205,,
519.09835,520.055575,490.173025,493.002825,,
519.109625,520.073175,490.187425,493.010425,,
519.12265,520.095,490.195175,493.0162,,
519.12865,520.1106,490.200675,493.048975,,
519.15995,520.135825,490.229225,493.057075,,
519.193325,520.148625,490.24525,493.061,,
519.22905,520.162625,490.269575,493.075825,,
519.30595,520.179375,490.291675,493.089875,,
519.339875,520.1967,490.3102,493.095825,,
519.365325,520.2189,490.33885,493.110075,,
519.387925,520.234675,490.38455,493.122475,,
519.4003,520.257725,490.392275,493.133925,,
519.406825,520.2791,490.409325,493.141475,,
519.4118,520.305875,490.42965,493.1637,,
519.43205,520.32765,490.4399,493.1999,,
519.446225,520.361775,490.462375,493.219975,,
519.455925,520.411625,490.47565,493.26255,,
519.47455,520.4511,490.499125,493.286325,,
519.498425,520.4925,490.5112,493.314175,,
519.508475,520.5378,490.518725,493.342075,,
519.53,520.558525,490.528075,493.361,,
519.5497,520.573925,490.537975,493.370825,,
519.5977,520.575,490.5528,493.3849,,
519.61695,520.5944,490.570575,493.4072,,
519.638425,520.60605,490.594275,493.4256,,
519.70155,520.633125,490.60415,493.46295,,
519.7234,520.655125,490.621,493.50515,,
519.7427,520.69845,490.643825,493.5424,,
519.773125,520.7322,490.662325,493.564925,,
519.799825,520.77495,490.7012,493.586925,,
519.815825,520.832525,490.72195,493.601975,,
519.84385,520.863325,490.7346,493.624825,,
519.8602,520.884975,490.744625,493.6368,,
519.88295,520.906375,490.753375,493.648125,,
519.89415,520.9153,490.780775,493.66375,,
519.909325,520.922525,490.791425,493.675425,,
519.9379,520.94235,490.8072,493.685175,,
519.9746,520.956125,490.8166,493.707475,,
520.034375,520.971875,490.828975,493.7203,,
520.0805,520.99855,490.84055,493.7408,,
520.094125,521.0322,490.85335,493.773275,,
520.10155,521.078825,490.8625,493.801225,,
520.11665,521.129175,490.876175,493.845075,,
520.129675,521.196475,490.88945,493.8826,,
520.153875,521.239,490.912875,493.9222,,
520.167975,521.257675,490.93225,493.96765,,
520.182975,521.271375,490.962875,493.98275,,
520.255475,521.280925,490.9931,493.99565,,
520.2705,521.292725,491.00935,494.00495,,
520.283475,521.3044,491.026125,494.0135,,
520.2995,521.3189,491.050825,494.03175,,
520.3192,521.331275,491.0757,494.044575,,
520.349,521.345175,491.0911,494.069875,,
520.416125,521.376125,491.1148,494.08775,,
520.4761,521.395325,491.128375,494.10525,,
520.547925,521.426525,491.146225,494.12445,,
520.55995,521.43925,491.158325,494.1483,,
520.572225,521.44745,491.1763,494.1668,,
520.579075,521.453175,491.1861,494.186425,,
520.5937,521.46425,491.201075,494.2235,,
520.612325,521.4731,491.2303,494.254075,,
520.640675,521.49415,491.25425,494.281025,,
520.68185,521.512075,491.273675,494.297625,,
520.721425,521.523675,491.295175,494.308825,,
520.76075,521.54365,491.30325,494.3165,,
520.81015,521.55785,491.3137,494.34265,,
520.833875,521.577675,491.322875,494.347375,,
520.8518,521.585575,491.3334,494.3677,,
520.863425,521.595125,491.34085,494.395575,,
520.8816,521.60625,491.349725,494.419075,,
520.8952,521.620025,491.36015,494.438575,,
520.90625,521.633225,491.37275,494.4499,,
520.91335,521.645025,491.383425,494.475975,,
520.920975,521.655775,491.395225,494.495225,,
520.932725,521.66515,491.40605,494.5158,,
520.94605,521.6762,491.41275,494.529475,,
520.956925,521.70805,491.42715,494.546225,,
520.9716,521.722025,491.4455,494.555,,
520.991275,521.73025,491.460475,494.572325,,
521.03265,521.747925,491.4974,494.58595,,
521.119875,521.759725,491.5484,494.5996,,
521.1628,521.7664,491.59905,494.6141,,
521.179175,521.77315,491.62695,494.63305,,
521.220475,521.780675,491.651025,494.64655,,
521.242525,521.788625,491.663475,494.658625,,
521.295025,521.803825,491.683425,494.66525,,
521.30855,521.8131,491.690475,494.6712,,
521.324475,521.8222,491.69805,494.683325,,
521.345575,521.838275,491.7091,494.69095,,
521.369725,521.8395,491.718475,494.697325,,
521.38425,521.84505,491.727425,494.70315,,
521.391675,521.86525,491.736375,494.7143,,
521.40595,521.87035,491.7439,494.721775,,
521.410275,521.8807,491.754125,494.733975,,
521.43055,521.894125,491.767425,494.7469,,
521.4723,521.9168,491.77475,494.760275,,
521.487325,521.931325,491.78715,494.7658,,
521.501875,521.9417,491.795075,494.773775,,
521.51935,521.96715,491.81025,494.7842,,
521.5287,521.98345,491.8189,494.799875,,
521.535375,522.003475,491.834225,494.848725,,
521.548775,522.0233,491.846175,494.87065,,
521.551975,522.03595,491.8711,494.918075,,
521.558775,522.049925,491.888225,494.936525,,
521.582725,522.05875,491.901875,494.9577,,
521.59725,522.0679,491.92025,494.9745,,
521.610975,522.081775,491.939225,494.982125,,
521.622975,522.10145,491.947575,494.99175,,
521.63825,522.11855,491.9556,494.997275,,
521.651625,522.13485,491.96725,495.005825,,
521.6641,522.16265,491.97715,495.010175,,
521.677225,522.182725,491.998525,495.023575,,
521.68825,522.1899,492.0198,495.031025,,
521.69975,522.20625,492.037075,495.04115,,
521.7172,522.220225,492.061725,495.0508,,
521.72975,522.237,492.10065,495.063075,,
521.740525,522.2543,492.122225,495.079925,,
521.7465,522.273925,492.14255,495.101175,,
521.75935,522.2926,492.1596,495.116325,,
521.77525,522.30465,492.17235,495.158675,,
521.792625,522.32915,492.19395,495.1846,,
521.806725,522.3597,492.21195,495.218325,,
521.82035,522.3849,492.297025,495.233775,,
521.849775,522.405825,492.3155,495.2491,,
521.8615,522.441175,492.3335,495.2826,,
521.87755,522.487775,492.3455,495.2957,,
521.897175,522.53815,492.36285,495.308675,,
521.9178,522.573925,492.371325,495.326175,,
521.935325,522.6043,492.3824,495.341275,,
521.945925,522.62625,492.386175,495.35515,,
521.963325,522.645025,492.3939,495.387325,,
521.972975,522.657875,492.40325,495.4161,,
521.981125,522.680175,492.41275,495.43535,,
521.992,522.7074,492.4205,495.46105,,
522.011275,522.727175,492.435275,495.4869,,
522.02405,522.748225,492.458225,495.522,,
522.04455,522.779375,492.473125,495.5477,,
522.0599,522.802275,492.49025,495.57495,,
522.0718,522.85695,492.51235,495.60545,,
522.09085,522.889075,492.52715,495.6323,,
522.102975,522.923,492.540275,495.671375,,
522.12075,522.963075,492.55295,495.705475,,
522.1343,522.986725,492.56045,495.733325,,
522.162225,523.018,492.57005,495.754375,,
522.184625,523.05465,492.576125,495.79625,,
522.21345,523.103975,492.58305,495.8221,,
522.237825,523.197625,492.58715,495.8687,,
522.254375,523.2276,492.601,495.895675,,
522.272575,523.2721,492.6083,495.9435,,
522.2861,523.293925,492.614675,495.970975,,
522.31,523.31765,492.62,495.987175,,
522.3311,523.3417,492.63655,496.0105,,
522.353575,523.352625,492.640875,496.020075,,
522.377425,523.359725,492.65865,496.04705,,
522.398125,523.3676,492.66525,496.06175,,
522.419425,523.376325,492.68455,496.091125,,
522.46375,523.391025,492.6951,496.130575,,
522.509725,523.4102,492.729175,496.18155,,
522.537675,523.420575,492.745475,496.270375,,
522.54825,523.4426,492.765575,496.300475,,
522.5856,523.46,492.80005,496.3115,,
522.599275,523.49025,492.84985,496.32375,,
522.603225,523.516725,492.879925,496.32785,,
522.6114,523.559375,492.92035,496.3402,,
522.621425,523.5863,492.9627,496.346425,,
522.6332,523.615775,493.007825,496.35255,,
522.641925,523.638925,493.01815,496.361025,,
522.672325,523.6644,493.039525,496.3692,,
522.695125,523.680675,493.053425,496.39015,,
522.72205,523.6973,493.06485,496.41145,,
522.7645,523.7216,493.0769,496.421975,,
522.798275,523.746475,493.1038,496.433825,,
522.821175,523.7593,493.1216,496.44165,,
522.854025,523.7731,493.134625,496.450375,,
522.898175,523.7877,493.169225,496.461975,,
522.91605,523.8017,493.2202,496.46985,,
522.939375,523.821325,493.263025,496.478425,,
522.96335,523.8352,493.3007,496.485525,,
522.985025,523.860725,493.34225,496.5032,,
523.0021,523.871275,493.361325,496.52275,,
523.055475,523.893,493.3822,496.54665,,
523.102725,523.906975,493.416275,496.5909,,
523.1688,523.9345,493.461075,496.612125,,
523.2145,523.974075,493.512175,496.62775,,
523.233875,523.994475,493.53615,496.65235,,
523.252325,524.018225,493.566075,496.6651,,
523.271125,524.04365,493.580475,496.67685,,
523.292525,524.057675,493.59625,496.68425,,
523.309075,524.07585,493.611125,496.6882,,
523.32385,524.103,493.626975,496.693975,,
523.33835,524.119175,493.638375,496.697925,,
523.344825,524.1798,493.653175,496.7036,,
523.355075,524.202025,493.6701,496.715375,,
523.3614,524.233975,493.686125,496.72295,,
523.3698,524.260225,493.698575,496.7514,,
523.37995,524.282625,493.7143,496.7873,,
523.393925,524.302475,493.732225,496.8066,,
523.407775,524.32905,493.748975,496.81915,,
523.41975,524.3456,493.770625,496.832475,,
523.43255,524.365525,493.804425,496.854275,,
523.45025,524.3932,493.83285,496.867425,,
523.48205,524.414425,493.86245,496.937075,,
523.506,524.43595,493.894675,497.01485,,
523.5352,524.45715,493.943175,497.048975,,
523.55715,524.482375,493.973325,497.071375,,
523.5721,524.49625,493.9927,497.082175,,
523.58355,524.511375,494.015725,497.11765,,
523.597575,524.53155,494.02765,497.12955,,
523.63195,524.549225,494.04245,497.1477,,
523.6454,524.5654,494.055975,497.173175,,
523.66545,524.57905,494.070275,497.19495,,
523.677225,524.603275,494.083775,497.217575,,
523.6927,524.61875,494.147175,497.241725,,
523.71655,524.62735,494.18435,497.25025,,
523.741075,524.6375,494.21655,497.273125,,
523.75725,524.65855,494.2475,497.302675,,
523.767625,524.7445,494.269575,497.316275,,
523.779575,524.762525,494.299175,497.336375,,
523.7927,524.774725,494.311275,497.3656,,
523.804175,524.79865,494.3209,497.3903,,
523.821525,524.8238,494.326725,497.412575,,
523.8357,524.84,494.370225,497.43025,,
523.85835,524.859275,494.377175,497.4471,,
523.88845,524.8683,494.385825,497.453675,,
523.90245,524.91555,494.405525,497.4872,,
523.943325,524.9416,494.4141,497.4967,,
523.9567,524.97145,494.4338,497.5363,,
523.979775,525.004475,494.454425,497.5516,,
524.01405,525.0662,494.474675,497.563425,,
524.0288,525.118625,494.498475,497.591925,,
524.063675,525.1539,494.527625,497.622675,,
524.078,525.1753,494.55315,497.66895,,
524.09265,525.198125,494.567625,497.699275,,
524.11105,525.2368,494.580975,497.722575,,
524.1241,525.275775,494.588825,497.7387,,
524.14895,525.31265,494.6114,497.767925,,
524.1617,525.35255,494.625425,497.78485,,
524.1792,525.3777,494.641075,497.79595,,
524.19125,525.400825,494.65935,497.808925,,
524.211425,525.42915,494.673125,497.82035,,
524.235825,525.463725,494.681125,497.830625,,
524.256275,525.488525,494.69525,497.85085,,
524.2714,525.525925,494.70535,497.8591,,
524.300125,525.5658,494.7223,497.86915,,
524.32565,525.60655,494.7417,497.8838,,
524.351525,525.63795,494.756575,497.9004,,
524.3729,525.679275,494.788575,497.9118,,
524.394075,525.741375,494.8004,497.941,,
524.421075,525.779175,494.81055,497.965175,,
524.453775,525.81615,494.853,497.984075,,
524.47015,525.856575,494.898825,498.052425,,
524.49515,525.88245,494.925875,498.0766,,
524.5216,525.901275,494.946625,498.101925,,
524.53835,525.949625,494.9609,498.126875,,
524.564025,525.985025,494.978925,498.1403,,
524.585675,526.042925,494.988725,498.1621,,
524.60975,526.1147,494.997475,498.1729,,
524.6312,526.17635,495.00505,498.182325,,
524.654925,526.209825,495.0122,498.193,,
524.677175,526.24085,495.0183,498.204575,,
524.708775,526.271325,495.03145,498.21325,,
524.7285,526.3009,495.040675,498.220225,,
524.74105,526.33245,495.063675,498.226925,,
524.761525,526.4717,495.081425,498.238725,,
524.777525,526.516325,495.12335,498.265,,
524.802525,526.530625,495.135175,498.2736,,
524.8241,526.54115,495.161375,498.28415,,
524.83715,526.559675,495.178075,498.33015,,
524.8637,526.5685,495.20855,498.3761,,
524.88945,526.574875,495.230825,498.41855,,
524.91855,526.585375,495.2465,498.44235,,
524.955375,526.595925,495.264675,498.45985,,
525.0049,526.614575,495.29115,498.47705,,
525.0378,526.631775,495.3049,498.48705,,
525.07855,526.645975,495.32885,498.506375,,
525.122075,526.6695,495.344975,498.51695,,
525.13565,526.682125,495.37095,498.531775,,
525.152275,526.69505,495.417775,498.53975,,
525.183925,526.712125,495.44345,498.5521,,
525.205975,526.728425,495.4615,498.56795,,
525.225975,526.7554,495.50595,498.57475,,
525.248425,526.801325,495.530325,498.582725,,
525.28005,526.837,495.59035,498.590725,,
525.326075,526.8701,495.611525,498.60115,,
525.353025,526.917625,495.6326,498.613625,,
525.371275,526.9454,495.65925,498.62445,,
525.409975,526.957575,495.67455,498.634625,,
525.43125,526.963725,495.711175,498.663625,,
525.459625,526.970575,495.7292,498.69985,,
525.484075,526.9794,495.7502,498.738475,,
525.503225,526.988225,495.781775,498.773275,,
525.52545,526.99695,495.827025,498.818475,,
525.54835,527.005225,495.861575,498.851075,,
525.570975,527.0135,495.8913,498.857625,,
525.599,527.0225,495.9279,498.86335,,
525.627625,527.0337,495.952275,498.869875,,
525.655325,527.045575,495.98145,498.877675,,
525.70025,527.057125,495.99365,498.884325,,
525.74675,527.08435,496.010375,498.89,,
525.76865,527.119175,496.01985,498.9052,,
525.81,527.13835,496.038575,498.911275,,
525.827975,527.16915,496.05375,498.9238,,
525.863,527.186325,496.0781,498.93625,,
525.904825,527.2073,496.1037,498.94515,,
525.949675,527.226375,496.14915,498.955325,,
526.037475,527.2547,496.166475,498.972525,,
526.11275,527.273225,496.210975,498.996,,
526.156375,527.305875,496.235925,499.020575,,
526.1777,527.344075,496.2658,499.05315,,
526.2022,527.3836,496.288,499.07625,,
526.225675,527.42515,496.303775,499.1022,,
526.254675,527.4496,496.31845,499.120525,,
526.29635,527.472775,496.333325,499.131675,,
526.333,527.4992,496.346375,499.14485,,
526.368225,527.53275,496.3578,499.152675,,
526.4821,527.57105,496.373025,499.168375,,
526.513275,527.599625,496.3902,499.18135,,
526.5192,527.623025,496.407125,499.19255,,
526.539175,527.643725,496.420825,499.20035,,
526.546625,527.648875,496.44215,499.208225,,
526.55755,527.6613,496.4615,499.216175,,
526.5672,527.6767,496.485275,499.22455,,
526.58045,527.69195,496.519875,499.231225,,
526.597775,527.718775,496.560225,499.240125,,
526.613975,527.74625,496.597425,499.2443,,
526.630175,527.795575,496.61725,499.2509,,
526.6464,527.833125,496.63355,499.258125,,
526.6576,527.8678,496.652525,499.262,,
526.7006,527.95945,496.6599,499.267625,,
526.74455,527.9762,496.678325,499.276325,,
526.8001,527.98625,496.685575,499.288175,,
526.851975,527.993475,496.698,499.295125,,
526.925075,528.00285,496.7106,499.3052,,
526.9431,528.0096,496.723425,499.343625,,
526.95845,528.020825,496.738325,499.368875,,
526.968525,528.029725,496.764775,499.383775,,
527.0023,528.042675,496.78575,499.418,,
527.0135,528.052975,496.799125,499.43655,,
527.02575,528.06805,496.8189,499.453675,,
527.040825,528.083675,496.8401,499.4688,,
527.05895,528.09785,496.85755,499.477825,,
527.0739,528.11655,496.89785,499.495675,,
527.08815,528.1502,496.944825,499.52525,,
527.1094,528.181125,496.98005,499.557875,,
527.122875,528.23185,497.005725,499.612,,
527.15305,528.264075,497.029,499.641525,,
527.18585,528.31535,497.056,499.6761,,
527.1984,528.363325,497.085025,499.72725,,
527.213225,528.39775,497.120575,499.74205,,
527.231375,528.419875,497.130675,499.759125,,
527.2812,528.43965,497.146825,499.785,,
527.308075,528.4616,497.169225,499.79465,,
527.354825,528.479425,497.179725,499.8088,,
527.41265,528.4996,497.192175,499.840025,,
527.446425,528.52955,497.205,499.84635,,
527.466975,528.5599,497.238575,499.86045,,
527.481775,528.609525,497.255825,499.878975,,
527.50985,528.626575,497.276175,499.889725,,
527.5558,528.64315,497.310775,499.905625,,
527.586675,528.655875,497.340625,499.919975,,
527.60625,528.6671,497.3696,499.9367,,
527.61955,528.6731,497.3932,499.962375,,
527.650225,528.682875,497.4179,499.98875,,
527.654825,528.69265,497.442975,499.994675,,
527.670025,528.700275,497.4635,500.0056,,
527.693,528.709775,497.479725,500.013475,,
527.724475,528.719025,497.488725,500.025975,,
527.7786,528.7284,497.501325,500.038425,,
527.814325,528.738475,497.513275,500.0507,,
527.945625,528.746375,497.53215,500.071025,,
528.0021,528.75405,497.55215,500.082775,,
528.013975,528.761425,497.565525,500.101325,,
528.033525,528.777575,497.598825,500.11915,,
528.045025,528.784775,497.642675,500.13175,,
528.08205,528.792725,497.680925,500.1442,,
528.106025,528.804525,497.7213,500.151375,,
528.163175,528.8157,497.7429,500.160625,,
528.201675,528.835525,497.76195,500.21285,,
528.29235,528.858025,497.774075,500.223375,,
528.36015,528.8796,497.798525,500.234525,,
528.391075,528.897025,497.811175,500.245975,,
528.43155,528.9363,497.8332,500.25945,,
528.44815,528.9504,497.848675,500.27395,,
528.468725,528.963475,497.8728,500.29265,,
528.49455,528.9844,497.892175,500.308225,,
528.578775,529.000175,497.916,500.324525,,
528.623075,529.019175,497.9477,500.33605,,
528.655675,529.0504,498.0165,500.352,,
528.66905,529.097375,498.053675,500.36345,,
528.684475,529.1187,498.096125,500.36985,,
528.70305,529.141475,498.117975,500.37705,,
528.71955,529.156325,498.143625,500.4011,,
528.73505,529.170275,498.17875,500.4289,,
528.74845,529.18155,498.2056,500.450075,,
528.760625,529.1908,498.2192,500.456775,,
528.78955,529.201425,498.24435,500.4717,,
528.8204,529.208475,498.2652,500.4886,,
528.864725,529.216475,498.285975,500.50255,,
528.8869,529.225475,498.328275,500.511,,
528.905975,529.242675,498.3894,500.52285,,
528.923075,529.25285,498.399275,500.530575,,
528.93225,529.2611,498.4243,500.540125,,
528.9714,529.271075,498.44225,500.558725,,
528.9861,529.2793,498.471225,500.596175,,
528.9973,529.294075,498.48605,500.61325,,
529.076375,529.307475,498.49825,500.622125,,
529.13285,529.325675,498.5098,500.639225,,
529.157775,529.352875,498.5284,500.661975,,
529.172275,529.365825,498.539375,500.68645,,
529.179275,529.37395,498.54865,500.699,,
529.19095,529.38815,498.566225,500.707475,,
529.201875,529.401575,498.576925,500.7231,,
529.21295,529.420075,498.588,500.73995,,
529.223675,529.4379,498.604525,500.750475,,
529.245075,529.44705,498.613225,500.760875,,
529.25825,529.465125,498.62555,500.767525,,
529.27095,529.4792,498.6367,500.778975,,
529.282625,529.509375,498.666325,500.78355,,
529.291825,529.519175,498.717,500.787575,,
529.3075,529.542375,498.747375,500.81015,,
529.3241,529.5676,498.766225,500.818775,,
529.348875,529.5957,498.798575,500.8307,,
529.3648,529.63515,498.81755,500.8389,,
529.381425,529.670975,498.8436,500.86125,,
529.3978,529.674375,498.8578,500.8778,,
529.412825,529.68845,498.8677,500.887925,,
529.43495,529.70655,498.890275,500.903325,,
529.468,529.712075,498.89725,500.91435,,
529.499875,529.713925,498.9088,500.919,,
529.525225,529.7216,498.925425,500.93395,,
529.55635,529.729575,498.936975,500.961275,,
529.601325,529.7364,498.95325,500.97885,,
529.630925,529.742725,498.96285,500.985325,,
529.6538,529.74985,498.99,501.003025,,
529.6675,529.757925,499.008675,501.011925,,
529.6803,529.7671,499.024575,501.033425,,
529.68935,529.7808,499.063725,501.043875,,
529.7004,529.78725,499.09115,501.052825,,
529.712375,529.80115,499.116425,501.075475,,
529.7325,529.820075,499.1505,501.101025,,
529.746225,529.833025,499.165225,501.121975,,
529.7482,529.8518,499.174825,501.1445,,
